회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),영업이익(개별),영업이익(연결),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원)
(주)대원,7680,19-Dec,153482069,128449750,248600434,213918448,8584217,9261021,10704585,12473922,273099251,300149808,424534266,518668184
(주)대유,290380,18-Dec,28744630,10376366,,,6057795,,7042121,0,60870586,,67925815,
(주)대유,290380,19-Dec,29676591,11182553,,,4912688,,5332719,0,63291727,,72350682,
(주)대유에이텍,2880,11-Dec,402876552,372748879,469492403,431626012,5663002,7730363,12266705,14619764,64764672,74915524,246556552,362524758
(주)대유에이텍,2880,12-Dec,415218564,383720664,505514624,463025916,3132701,4046012,13715202,17702062,88467330,98330816,277360120,385720682
(주)대유에이텍,2880,13-Dec,477929276,447235887,555167096,514747810,5424477,8716657,10252471,13011509,90551239,103553802,336455370,438652143
(주)대유에이텍,2880,14-Dec,563652493,532580402,737452073,670851935,1445390,15304354,6341894,14217134,95014250,123168343,377532160,749322316
(주)대유에이텍,2880,15-Dec,439531682,400771254,1010565226,853366922,2154064,10013854,12357162,19797644,114857149,146086034,326469774,754878946
(주)대유에이텍,2880,16-Dec,346859744,307975234,1020081834,849799027,6499617,5831211,13721623,20477255,118550013,195302340,349202520,838062939
(주)대유에이텍,2880,17-Dec,375357145,337234737,1067821414,888672677,4588702,1762176,11586363,11789495,120111287,201083182,359200420,882599885
(주)대유에이텍,2880,18-Dec,386822181,353086378,1110212702,942816963,-28287400,-40274934,6935428,6690127,93824573,170336776,370892754,889580574
(주)대유에이텍,2880,19-Dec,375730576,341109289,1284997078,1082793461,11912259,17887239,7921153,31291169,108434281,236049267,405333866,1117314246
(주)대유에이피,290120,18-Dec,193955817,174274023,,,8044044,,10396276,0,41317912,,81805754,
(주)대유에이피,290120,19-Dec,155621706,136550221,157452770,137933455,6992662,7976446,10100885,10098221,45710821,48007364,116058721,128281832
(주)대유플러스,300,11-Dec,269816158,259731781,334908921,315316290,-2349626,-4626303,2217026,2649265,85843730,90783329,250262905,605360116
(주)대유플러스,300,12-Dec,301224599,301112842,379402054,375953576,-11936291,-18142399,-11359416,-18206227,100674672,101198600,243422865,609385380
(주)대유플러스,300,13-Dec,330007627,314893846,423640919,388575350,747756,7290563,2014020,9297789,97893009,107800493,238456059,639239249
(주)대유플러스,300,14-Dec,336624995,320800752,501739482,463684802,-1533234,-3864118,-671411,613857,101636699,106949159,162211535,706651399
(주)대유플러스,300,15-Dec,182014611,171644384,495781661,452762754,448405,-172926,1827774,1460003,105527192,106593244,177370555,784472056
(주)대유플러스,300,16-Dec,177513413,163132726,434112971,388266397,1153620,9505299,3438813,10364596,105256120,119885084,136720082,945163529
(주)대유플러스,300,17-Dec,42149556,37908269,457742056,415974211,-7284312,-3749288,-396725,6882656,92378155,121253033,135238036,945974763
(주)대유플러스,300,18-Dec,68748620,63198618,503410184,429582179,-5795008,20694158,23079,36513814,96657195,137969241,205919142,1000928259
(주)대유플러스,300,19-Dec,111432198,102624025,457263303,412868753,4678293,18296510,1583966,16306667,111468231,159431178,248321792,1087246345
(주)대창,12800,11-Dec,847602152,808703371,868579999,826154874,-4085033,-7111227,15658044,18334374,175076705,181236623,467584792,485259912
(주)대창,12800,12-Dec,760552549,728409827,781254333,746433189,10326454,8825619,7278165,7929707,188714249,189292253,467913418,477036779
(주)대창,12800,13-Dec,731584711,703417745,754870184,723515078,-12080809,-18615912,-263180,724240,174341068,185418543,491396483,657836001
(주)대창,12800,14-Dec,759271054,718202443,1323691567,1273526533,-124897,-7983301,14452964,16273247,169792671,167922730,502738711,655670847
(주)대창,12800,15-Dec,590375055,580005000,1016663483,1013697078,-49500125,-50869561,-16062383,-31994204,144714935,149095658,419858894,539125755
(주)대창,12800,16-Dec,371558721,341609367,817684058,757867105,1531417,11979505,11969937,30239649,145823031,179246066,362199212,565993244
(주)대창,12800,17-Dec,442632337,400900937,983291022,911276454,5500582,14271365,22161704,40620081,152741459,194489367,388455905,563388104
(주)대창,12800,18-Dec,453110792,420320155,951257321,900771571,13810489,12425644,12767004,17326993,174173348,215741704,420495768,569961204
(주)대창,12800,19-Dec,409974330,378675289,898987909,851910335,3646157,4690761,12067781,16988397,174140261,215085002,408661316,576144363
(주)대창솔루션,96350,11-Dec,78897094,71605351,,,2053652,,3948241,0,83776679,,140567443,
(주)대창솔루션,96350,12-Dec,68934325,62916824,68934325,62916824,-2304924,-2304924,1086268,1086268,80989260,81072412,135028895,170772451
(주)대창솔루션,96350,13-Dec,48428623,46318774,95233300,88423684,468054,-713173,-4264910,-3352763,81285365,80639993,139322577,167748792
(주)대창솔루션,96350,14-Dec,62840334,58688203,82650798,80101195,-14202743,-12863971,-1835477,-6965727,64562797,65204441,125781741,153678418
(주)대창솔루션,96350,15-Dec,43696474,39230132,59676898,52767608,-2935535,-2179229,1064359,-157322,61320750,62688668,124132764,153951321
(주)대창솔루션,96350,16-Dec,36520316,38641115,49327918,48633368,-11296266,-8373170,-6957204,-6047049,53939673,58297775,120837872,146530880
(주)대창솔루션,96350,17-Dec,30923027,34458183,42774854,43729577,-11282110,-11326344,-8915691,-7984778,51855415,56224608,111928773,137335520
(주)대창솔루션,96350,18-Dec,32180980,36370776,51667981,52321376,-10930019,-11110792,-8858950,-8051180,46320950,50489013,126672627,151300048
(주)대창솔루션,96350,19-Dec,48365618,43598102,65192868,57445200,-3320723,-4844363,212714,982239,63596112,66153926,127390459,156535069
(주)대창스틸,140520,14-Dec,266081393,250202274,266081393,250202274,3278782,1454797,7225354,6850612,91403768,104913698,205625233,224339420
(주)대창스틸,140520,15-Dec,229985716,216413412,260110989,247391689,5919509,4562799,4961768,3869587,95138377,126687331,224030067,294540087
(주)대창스틸,140520,16-Dec,239314048,227603324,302662749,287482046,-1066255,-4532675,448650,-1407684,92342395,120482995,219902951,294916418
(주)대창스틸,140520,17-Dec,244793248,232919969,318055221,302768895,186544,1888802,4422935,5624583,99072039,129290507,226666608,307195349
(주)대창스틸,140520,18-Dec,228369357,216334290,228396166,216349615,-1036551,-19575289,2881567,2813477,96020161,101147892,222595690,256470766
(주)대창스틸,140520,19-Dec,197667730,185131668,197636280,185143002,-1816118,28133,4300435,4107596,92204184,99388804,228321755,232138221
(주)대한과학,131220,11-Dec,34442607,25295832,,,2048643,,2777093,0,17056925,,30861323,
(주)대한과학,131220,12-Dec,39571766,29868797,39173115,29362046,1500325,1277537,2212995,1975872,17866609,17809756,32490207,32502792
(주)대한과학,131220,13-Dec,38687652,28556444,39656586,29102711,737899,722921,1242714,1184953,18653704,18569036,36764162,37721152
(주)대한과학,131220,14-Dec,36555998,27333619,39051055,28778044,841854,875885,973206,1076798,21618292,22138661,39652249,40799790
(주)대한과학,131220,15-Dec,37487327,29012746,41604516,31046182,-1448796,-1258088,-807271,-153523,22157710,23071683,38693683,40599676
(주)대한과학,131220,16-Dec,38812724,30107121,46070953,34454415,1321680,2248141,903456,1640486,23300535,25095120,36767515,40753773
(주)대한과학,131220,17-Dec,31663846,23461410,41364830,29555630,525185,1346157,854234,1932449,23539552,26028550,32126203,36895656
(주)대한과학,131220,18-Dec,33984809,25571446,47055603,34462767,1251189,2516975,1080059,2590452,25900307,29415687,32597846,39034818
(주)대한과학,131220,19-Dec,38676690,29768017,55165316,41172486,451270,1949877,974526,2199945,27705576,32798304,35848945,44443513
(주)대한항공,3490,11-Dec,11805281564,10205749487,12269083442,10539660247,-301090816,-199751062,394096710,460163461,2186399997,2768952507,20222503363,22388342727
(주)대한항공,3490,12-Dec,12263866637,10868959121,12719636524,11243370304,259596527,256371132,271621437,318556879,2373668528,2904382959,20678036299,22973401146
(주)대한항공,3490,13-Dec,11712354062,10606443605,11848707841,10753625694,-290459634,-383555366,-18000856,-19562089,2270563663,2740213084,20964254228,22920438008
(주)대한항공,3490,14-Dec,11680398140,10171067807,11909748648,10389544233,-205476811,-457822464,372507715,395047443,1979712295,2201158630,21420446969,23465724376
(주)대한항공,3490,15-Dec,11308423373,9286479265,11544831301,9517396914,-407682308,-562967287,859217823,883088281,2296293962,2499035141,23048939945,24180351113
(주)대한항공,3490,16-Dec,11502876673,9218011770,11731852589,9435221360,-591360924,-556844431,1079003552,1120809170,1653145824,1874350082,22706038038,23956534894
(주)대한항공,3490,17-Dec,11802818528,9660187944,12092211498,9991152334,907879962,801897025,956151143,939782249,3672128453,3751103158,23423066865,24648674122
(주)대한항공,3490,18-Dec,12646864991,10646899051,13011645224,11011276169,-120399329,-198649078,651023789,623919297,2884976170,2894870625,24368468723,25574772722
(주)대한항공,3490,19-Dec,12291667990,10750961988,12683407265,11139346066,-568732636,-622761502,286386447,257473679,2818433173,2780792693,25758375652,27014118935
(주)대현,16090,11-Dec,196209581,83382209,,,8338443,,11792258,0,95644798,,173743262,
(주)대현,16090,12-Dec,216891532,92747297,,,6824662,,9111323,0,99922711,,198840460,
(주)대현,16090,13-Dec,245290977,104356934,,,8792671,,12496793,0,107489849,,216232675,
(주)대현,16090,14-Dec,245403416,109038238,,,4680721,,7417061,0,109818253,,225743019,
(주)대현,16090,15-Dec,259571056,117758586,,,8285307,,10104175,0,117247689,,225697006,
(주)대현,16090,16-Dec,280173383,122542499,,,46878125,,16060255,0,162599423,,249699923,
(주)대현,16090,17-Dec,283694373,125813032,,,12478898,,13882003,0,172954354,,246853161,
(주)대현,16090,18-Dec,286316282,124186673,,,14958874,,17900258,0,185639518,,258971501,
(주)대현,16090,19-Dec,299583978,129912966,,,16638711,,20244211,0,199170503,,263695073,
(주)대호에이엘,69460,11-Dec,172103915,155720327,179347681,162099506,8185116,4470657,11856897,12783542,42794734,41248239,124276183,133330219
(주)대호에이엘,69460,12-Dec,134927509,126703867,151031967,139018374,2226453,2349697,3116760,4497409,45021187,32005031,126523794,143805043
(주)대호에이엘,69460,13-Dec,125380109,120179578,139063658,129463770,-719228,-2552640,471223,1524798,45759797,33565906,111294953,126628810
(주)대호에이엘,69460,14-Dec,131723452,127951919,,,-13279488,,-1072699,0,25569132,,110290375,
(주)대호에이엘,69460,15-Dec,121584665,114047591,,,-977344,,2573130,0,24016626,,89999597,
(주)대호에이엘,69460,16-Dec,117646225,113209536,,,-2212358,,-98812,0,22234397,,87036748,
(주)대호에이엘,69460,17-Dec,126319691,120179694,,,4873730,,1732097,0,26936215,,88319324,
(주)대호에이엘,69460,18-Dec,132411332,126542837,,,762915,,2201648,0,29225044,,88671126,
(주)대호에이엘,69460,19-Dec,117536747,114134193,,,-3506994,,-949745,0,26364350,,80920216,
(주)대호특수강,21040,11-Dec,213832202,203189383,,,-1615195,,3026831,0,22331373,,118679005,
(주)대호특수강,21040,12-Dec,220378054,216622370,,,-11268139,,-2460021,0,45172594,,228549049,
(주)대호특수강,21040,13-Dec,314033771,291807017,,,-8405202,,6545951,0,36367608,,209840299,
(주)대호특수강,21040,14-Dec,222066124,200614884,,,-1609747,,10543096,0,34244918,,169167841,
(주)대호특수강,21040,15-Dec,200872222,181883542,,,2496801,,8728185,0,36036595,,154227870,
(주)대호특수강,21040,16-Dec,185678388,163349721,,,5604812,,11905856,0,40959342,,141186208,
(주)대호특수강,21040,17-Dec,205306467,184512836,,,4014068,,10239636,0,69049051,,151074017,
(주)대호특수강,21040,18-Dec,209863691,192480465,,,2127651,,6007433,0,72429471,,157282806,
(주)대호특수강,21040,19-Dec,204179606,190935857,,,693931,,4582920,0,72153076,,148023965,
(주)더 미동,161570,13-Dec,41879645,34820468,41879645,34820468,3772929,3735167,3362198,3324159,32171650,32133888,36236036,36205998
(주)더 미동,161570,14-Dec,36757876,30845449,36758112,30847450,2123858,1780561,1038348,704546,33946939,33569132,38389310,38080216
(주)더 미동,161570,15-Dec,40703286,36318860,40713758,36336801,169614,590543,310954,145126,44666932,44706800,58353264,58393619
(주)더 미동,161570,16-Dec,28872693,27836526,28872693,27836526,-2465229,-3098362,-4862144,-6246784,50603659,49390295,54563781,53455517
(주)더 미동,161570,17-Dec,28132442,25593226,28157406,25594527,319497,-3582199,102959,-3853113,51049259,44423279,53589919,47059771
(주)더 미동,161570,18-Dec,19560828,18724624,19602894,18497557,-14909221,-12540176,106502,-3389328,36061472,32130428,37485592,33966457
(주)더 미동,161570,19-Dec,24559154,23457200,24883150,23612761,-1585273,-3337757,67988,-3633248,34476199,28452478,35999074,35112641
(주)더블유게임즈,192080,19-Dec,200271921,0,513847375,0,110292805,110292805,78391034,154608044,647154267,647154267,692039878,1074710470
(주)더블유아이,73570,11-Dec,52230213,48678335,52297039,48498540,-4296024,1122916,234145,146218,49606909,47588260,75918528,86706549
(주)더블유아이,73570,12-Dec,21961327,26603373,21961327,26603373,-16553005,-11966757,-9667511,-9692684,34947095,36331014,64046496,79559151
(주)더블유아이,73570,13-Dec,16547458,19864994,95416105,91372969,-10727621,-25891003,-8295345,-11609439,24015959,80840401,49173513,266012667
(주)더블유아이,73570,14-Dec,118448729,107078523,,,-25855173,,-2682494,0,3703952,,34784838,
(주)더블유아이,73570,15-Dec,15165610,12631953,,,-739692,,241190,0,15301172,,22525573,
(주)더블유아이,73570,16-Dec,4764944,5462645,4764944,5462645,-11298279,-11298279,-4957238,-4957238,12084378,13396475,34344539,40535256
(주)더블유아이,73570,17-Dec,10064001,10732723,12072601,10732723,-9799765,-10843899,-3470731,-4945079,23358418,23626380,26873064,30613446
(주)더블유아이,73570,18-Dec,4081422,4186778,19277934,10259603,-14962578,-16886627,-3363767,-6079442,35283613,49530498,50482764,93185372
(주)더블유아이,73570,19-Dec,24052132,16416777,,,1401101,,881873,0,38166837,,52816652,
(주)더블유에스아이,299170,18-Dec,,,,,,,0,0,,,,
(주)더블유에스아이,299170,19-Dec,,,,,,,0,0,,,,
(주)더존비즈온,12510,11-Dec,112382349,52993172,115664742,55444768,5385861,4939304,14184177,14164104,69637333,64652982,165343120,167409573
(주)더존비즈온,12510,12-Dec,122977105,56179686,124921239,58641223,17668313,17029007,23576251,24069565,87827950,82161689,193006584,192276834
(주)더존비즈온,12510,13-Dec,128116096,60590561,129601816,63042620,13844077,13703450,18347040,18356650,96513125,90728803,195222471,193373325
(주)더존비즈온,12510,14-Dec,130792452,59444387,136381212,66877687,10206387,10940570,22128038,20526466,118737247,117669430,209366643,210570942
(주)더존비즈온,12510,15-Dec,153480924,67819675,157733506,68759907,20718550,21680881,28216982,28989305,132784254,132775618,212365671,213534002
(주)더존비즈온,12510,16-Dec,173040399,71497265,176766996,71810028,28403501,28238403,38654243,38412151,153606085,153293920,236908364,236494235
(주)더존비즈온,12510,17-Dec,201743071,83614331,205605875,84090667,38966637,40580416,50509903,51684828,184170602,185508246,272928964,273410788
(주)더존비즈온,12510,18-Dec,223090877,99743875,226933182,99851648,42961830,42514595,52825277,54002977,177667340,182160481,276070616,278701440
(주)더존비즈온,12510,19-Dec,259291800,114403056,262663608,113379969,49544213,51025561,64551797,66796149,360805262,363005014,727626461,727012781
(주)덕산테코피아,317330,19-Dec,61838936,35932335,,,11129648,,13430392,0,145190680,,158858979,
(주)덕성,4830,11-Dec,80029454,72153109,90994471,82467070,597155,252363,737843,376754,56247735,56953565,83985122,89763557
(주)덕성,4830,12-Dec,79107828,66879435,91531135,78813801,3184135,1979312,4676094,3434743,59224807,58544775,92392977,99879068
(주)덕성,4830,13-Dec,90283423,75552206,97418617,82108000,4792812,4382694,6663942,6164448,63772007,62737388,99916345,102990690
(주)덕성,4830,14-Dec,77305403,66418137,82288347,71093725,759850,759850,2140773,1630459,62664424,62676033,94508247,97948255
(주)덕성,4830,15-Dec,71463183,62595810,76938066,67410980,522423,522423,860682,544751,63504713,63495104,93367443,97271143
(주)덕성,4830,16-Dec,98630563,86689480,103808604,90365515,2941791,2941791,2333816,3373418,65884302,65882484,103621373,108207616
