,회사명,거래소코드,회계년도,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율
13642,케이비아이메탈(주),24840,13-Dec,0,0,0,0,0,0,2.68,2.71,24.4,3.47,1.26,7.46,2.76,11.36,7.06,11.99,33.88,8.73,4.03,3.98,134.57,87.5,5.92,216.67,53.61,8.88,2.21,11.34,31.58,169.76,45.08,69.33,479.57,77.23,163.16,68.42,34.98,136.17,17.81,135.49,28.87,666.63,96.29,22.09,8.01
13643,케이비아이메탈(주),24840,14-Dec,0,0,0,0,0,0,1.38,-1.88,-15.43,-3.94,-1.4,-5.29,2.81,14.67,7.56,10.29,45.71,8.26,4.25,4.29,131.37,92.95,3.1,194.27,51.56,18.63,4.38,23.86,33.98,151.72,46.3,65.43,604.62,79.81,146.58,66.02,29.24,122.48,15.62,142.69,31.69,606.96,45.79,12.32,4.39
13644,케이비아이메탈(주),24840,15-Dec,-8.79,0.85,-6.09,3.61,-7.62,0,1.32,-2.78,-28.31,-3.55,-0.98,-10.01,3.6,20.27,10.5,14.28,82.08,10.19,5.57,6.08,129.56,88.7,1.52,181.07,52.37,14.88,2.54,18.31,35.58,147.2,41.13,60.08,652.84,73.16,130.35,64.42,31.54,138.24,13.71,149.82,37.01,569.23,53.49,14.08,3.73
13645,케이비아이메탈(주),24840,16-Dec,28.7,-2.46,48.64,56.73,6.77,0,4.13,0.88,7.09,6.59,2.55,2.28,2.58,12.15,7.02,11.27,29.93,8.04,3.81,3.96,114.58,76.47,0.25,238.81,52.46,-2.12,-0.65,-2.85,29.52,177.74,46.31,69.39,342.92,86.28,205.2,70.48,33.26,261.4,8.83,0,0,0,71.28,14.15,6.16
13646,케이비아이메탈(주),24840,17-Dec,0,0,0,0,0,0,5.6,1.3,7.91,8.75,3.7,3.07,2.37,8.93,6.49,12.97,24.22,5.94,3.94,3.3,158.78,100.06,3.7,150.76,45.28,-15.5,-3.94,-20.57,39.88,113.55,45.16,71.66,373.01,71.25,113.17,60.12,36.98,99.9,26.53,0,0,0,68.57,12.09,5.11
13647,케이비아이메탈(주),24840,18-Dec,1.16,0.79,2.35,12.37,3.98,-29.98,2.91,0.95,5.43,2.64,1.14,2.2,2.32,8.28,7,12.72,20.47,5.73,3.89,3.21,141.46,84.02,4.23,143.73,41.2,0.3,0.08,0.43,41.03,100.42,43.06,72.5,231.88,87.13,124.91,58.97,40.6,138.55,21.25,0,0,0,81.74,14.58,6.33
13648,케이비아이메탈(주),24840,19-Dec,8.96,4.42,9.99,4.31,12.8,51.22,3.81,1.38,7.57,4.91,2.09,3.24,2.35,8.17,7.23,13.23,17.41,5.62,4.04,3.23,151.02,92.87,6.98,135.15,38.28,5.68,1.45,8.53,42.53,90.02,45,73.18,248.41,81.93,113.96,57.47,38.51,113.98,24.72,0,0,0,76.18,13.19,5.85
13649,케이씨그린홀딩스(주),9440,11-Dec,12.04,17.42,11.56,49.38,7.74,46.82,17.43,6.01,8.84,6.88,8.47,4.89,0.81,31.88,5.31,2.2,6.8,2.01,1.36,1.77,114.46,107.25,43.55,151.34,22.31,16.1,12.61,43.46,39.79,56.07,43.02,45.91,126.37,46.5,100.8,60.21,6.29,49.82,5.8,59.47,0,5799.9,44.57,16.25,21.14
13650,케이씨그린홀딩스(주),9440,12-Dec,16.43,-3.02,36.59,-11.58,14.38,141.48,17.5,7.62,19.19,10.31,9.25,8.49,1.11,44.3,6.37,3.24,8.32,2.81,1.85,2.22,123.72,118.68,26.48,152.47,18.51,8.15,4.75,26.58,39.61,46.74,51.66,53.85,133.01,47.34,109.9,60.39,4.07,21.25,10.32,52.5,0,5268.74,68.66,21.47,20.73
13651,케이씨그린홀딩스(주),9440,13-Dec,-11.41,-11.83,-16.59,-3.15,11.78,-60.9,12.96,2.97,6.64,4.56,4.28,3.16,1.06,46.49,5.56,3.39,6.73,2.41,1.91,2.03,138.29,131.75,33.76,102.77,15.7,6.6,2.95,21.3,49.32,31.83,48.3,50.7,107.25,57.55,74.34,50.68,4.73,17.09,14.04,42.26,0,4578.04,60.31,18.73,16.53
13652,케이씨그린홀딩스(주),9440,14-Dec,1.76,8.74,-4.67,21.95,-1.34,-73.6,15.65,0.01,1.67,4.1,4.64,0.01,0.89,33.56,5.27,2.73,5.73,1.89,1.67,1.8,129.89,122.03,28.19,125.41,19.42,8.66,5.49,24.81,44.36,43.78,44.62,47.5,110.41,40.48,82.43,55.64,6.05,26.3,10.93,0.61,0,5074.23,41,11.25,12.82
13653,케이씨그린홀딩스(주),9440,15-Dec,2.93,15.6,-14.23,-36.71,5.87,455.88,16.66,3.55,9.09,3.63,4.27,3.02,0.85,36.78,5.28,2.39,6.66,1.94,1.52,1.96,119.88,114.53,27.68,129.96,19.8,12.92,8.7,36.86,43.49,45.54,37.81,39.58,148.88,34.61,75.92,56.51,4.47,26.92,6.56,1.09,0,4124.79,32.08,11.11,13.25
13654,케이씨그린홀딩스(주),9440,16-Dec,2.76,5.98,-5.6,-19.46,2.71,-65.68,18.24,1.72,2.99,5.67,6.61,1.48,0.86,54.47,5.96,2.24,7.37,1.94,1.54,2.26,110.61,106.4,23.74,122.14,19.7,14.54,9.45,40.59,45.02,43.76,34.97,36.36,103.62,40.97,73.02,54.98,3.81,39.72,3.49,5.53,0,4871.08,42.38,16.35,19.33
13655,케이씨그린홀딩스(주),9440,17-Dec,12.36,-6.16,34.86,124.11,2.58,9.91,19.12,2.66,3.21,4.02,5.6,1.91,0.72,33.92,5.14,2.03,5.82,1.54,1.34,1.78,126.57,118.55,33.7,109.51,15.17,9.13,7.04,31.46,47.73,31.77,40.88,43.64,122.36,47.44,72.24,52.27,6.33,30.16,9.16,0,0,0,43.09,13.81,20.37
13656,케이씨그린홀딩스(주),9440,18-Dec,29.02,14.42,50.65,111.39,7.85,149.61,19.68,3.51,7.6,2.23,2.48,3.15,0.9,23.91,5.35,2.96,7.61,2,1.63,1.88,124,112.99,25.8,133.96,16.78,2.08,1.49,7.08,42.74,39.27,46.43,50.96,157.99,51.62,96.14,57.26,8.88,45.9,9.86,0,0,0,67.97,18.7,23.46
13657,케이씨그린홀딩스(주),9440,19-Dec,21.66,28.73,28.16,43.98,2.61,-36.22,19.81,2.05,4.61,2.89,3.08,1.93,0.94,18.87,5.78,3.17,7.61,2.41,1.54,1.79,114.77,103.32,34.67,177.26,17.45,9.27,6.92,33.97,36.07,48.38,48.32,53.68,111.81,48.97,129.67,63.93,9.98,77.54,6.91,0,0,0,53.91,14.71,17.17
13658,케이씨코트렐(주),119650,11-Dec,0,0,0,0,0,0,12.09,4.94,17.39,7.21,5.92,6.02,1.22,36.89,4.71,5.46,6.41,3.52,1.86,1.61,136.03,130.08,48.26,189.12,4.19,12.71,6.82,198.28,34.59,12.13,72.19,75.5,136.08,10,160.47,65.41,4.37,16.52,20,187.94,48.63,842.08,63.12,14.09,11.56
13659,케이씨코트렐(주),119650,12-Dec,35.74,-0.21,44.43,-46.6,21.89,57.01,10.69,4.93,24.61,7.18,4.42,8.01,1.62,75.57,4.99,8.58,6.54,4.99,2.41,2.07,129.14,127.06,21.72,221.97,6.5,-1.52,-0.74,-16.16,31.06,20.93,79.03,80.33,128.81,65.14,200.27,68.94,1.62,7.17,18.13,165.13,41.15,1019.34,90.84,14.72,10.43
13660,케이씨코트렐(주),119650,13-Dec,0,0,0,0,0,0,8.1,1.31,5.31,0.45,0.25,2.33,1.78,91.64,6.86,9.22,7.56,4.05,3.17,2.37,147.98,144.15,14.27,127.89,6.73,-18.59,-5.87,-155.05,43.88,15.34,73,74.94,110.14,0,115.4,56.12,2.59,7.98,24.3,116.84,9.9,616.07,84.83,16.03,9.02
13661,케이씨코트렐(주),119650,14-Dec,4.29,15.09,1.77,85.61,-16.01,0,5.28,-3.65,-11.58,-3.8,-3.03,-4.57,1.25,46.26,4.35,6.18,4.9,3.17,2.07,1.69,127.15,121.15,11.64,182.99,7.89,-5.65,-2.97,-46.32,35.34,22.32,69.67,73.12,114.94,92.45,162.74,64.66,4.72,22.1,15.61,140.73,8.73,679.82,41.51,8.56,6.97
13662,케이씨코트렐(주),119650,15-Dec,-14.03,0.46,-35.49,-33.9,-7.99,0,3.86,-3.61,-11.42,-5.49,-4.67,-4.25,1.18,38.17,3.86,5.13,5.91,3.21,1.86,1.82,117.27,111.6,6.93,161.69,6.83,1.5,0.73,13.62,38.21,17.86,52.22,54.87,264.39,88.36,122.44,61.79,4.84,32.84,8.08,161.25,8.61,657.13,24.82,5.91,4.64
13663,케이씨코트렐(주),119650,16-Dec,4.6,-1.79,5.42,-37.09,24.26,0,13.09,0.51,1.43,3.98,3.33,0.61,1.19,56.52,5.35,4.96,7.94,2.84,2.06,2.17,129.97,126.22,25.07,118.3,1.72,6.05,2.81,190.17,45.81,3.76,53.71,55.3,83.85,53.93,92.89,54.19,2.89,12.52,12.75,0,0,0,79.91,18.26,15.63
13664,케이씨코트렐(주),119650,17-Dec,17.44,1.04,24.47,199.17,10.48,655.65,13.07,4.09,9.26,2.07,2.05,4.13,1.01,34.45,5.58,4.68,6.03,2.28,1.81,1.77,119.77,111.46,18.68,132,2.51,7.29,4.44,165.27,43.1,5.82,54.55,58.61,133.92,79.8,113.53,56.9,6.94,42.03,9.67,0,0,0,108.18,21.13,22.6
13665,케이씨코트렐(주),119650,18-Dec,21.76,-2.41,34.41,102.78,2.3,-38.05,12.65,1.21,5.4,1.87,2.06,1.1,0.91,16.41,4.26,5.09,6.39,2.34,1.49,1.47,119.23,106.75,11.99,182.36,6.19,-1.32,-1.03,-13.82,35.42,17.48,57.93,64.7,164.56,64.31,153.23,64.58,10.47,64.88,10.44,0,0,0,101.08,15.88,19.14
13666,케이씨코트렐(주),119650,19-Dec,51.28,17.51,69.65,106.26,-3.19,-53.64,11.66,0.22,2.52,3.08,2.83,0.24,1.09,13.21,5.62,7.82,6.14,3.9,1.51,1.57,111.81,97.58,22.98,335.56,6.41,8.51,7.24,102.33,22.96,27.91,63.33,72.56,84.72,57.06,282.65,77.04,12.73,120.48,7.66,0,0,0,95.9,11.67,12.89
13667,케이알모터스(주),40,11-Dec,-7.85,-3.04,-10.17,-7.04,2.97,0,12.11,1.49,2.7,2.16,2.36,1.37,0.92,5.05,4.6,2.18,3.61,1.89,1.79,1.66,145.56,96.95,30.43,93.9,7.73,8.29,4.19,51.98,51.57,14.99,36.48,54.76,101.31,0,72.95,48.43,33.39,106.69,17.14,218.3,40.21,528.85,4.87,2.11,2.2
13668,케이알모터스(주),40,12-Dec,-10.51,-3.38,-15.53,1.55,-10.32,0,5.87,-8.41,-10.99,-4.91,-6.33,-6.52,0.78,3.98,3.42,1.72,3.46,1.51,1.59,1.45,140.95,84.37,23.39,96.27,8.72,-11.1,-6.64,-62.47,50.95,17.11,30.94,51.69,100.97,0,71.98,49.05,40.15,138.18,15.02,223.77,33.63,509.66,-43.69,-20.44,-24.9
13669,케이알모터스(주),40,13-Dec,-2.01,1.02,-3.22,-33.33,-9.85,0,7.59,-6.64,-10.28,-2.95,-3.5,-5.6,0.84,4.82,3.34,1.77,4.03,1.69,1.69,1.64,129.91,93.98,17.23,104.02,9.07,-3.12,-1.87,-17.55,49.02,18.49,36.93,51.05,141.12,0,80.18,50.98,27.66,120.12,11.75,237.9,31.45,493.38,16.63,8.02,9.42
13670,케이알모터스(주),40,14-Dec,17.03,13.52,12.29,35.74,-20.13,0,1.5,-15.96,-24.69,-9.04,-14.38,-10.03,0.63,4.1,2.33,1.32,4.63,1.55,1.06,1.26,95.64,63.66,8.49,198.94,41.45,-17.56,-20.06,-28.2,33.45,123.91,32.61,48.99,338.01,89.42,153.13,66.55,33.43,0,-2.24,219.92,12.92,469.71,6.88,3.22,5.52
13671,케이알모터스(주),40,15-Dec,15.14,3.81,21.4,38.33,47.99,0,2.52,-20.58,-29.24,-10.91,-19.91,-11.27,0.55,3.02,2.56,1.24,10.4,1.42,0.89,1.09,108.1,66.92,15.64,132.57,38.75,-29.12,-32.43,-42.83,43,90.13,31.97,51.65,537.98,0,111.12,57,38.1,508.3,3.87,242.77,11.66,618.75,7.46,2.93,5.73
13672,케이알모터스(주),40,16-Dec,-5.51,-11.34,-5.13,-2.31,-13.78,0,8.88,-11.77,-15.82,-5.31,-9.6,-6.51,0.55,2.77,2.88,1.35,19.21,1.3,0.96,1.07,108.65,66.03,21.11,137.27,41.92,-16.74,-17,-23.1,42.15,99.47,31.52,51.86,865.64,0,113.25,57.85,39.23,492.68,4.13,309.36,14.45,814.22,16.91,6.24,10.96
13673,케이알모터스(주),40,17-Dec,-27.16,-11.87,-43.96,-52.89,-28.28,0,-20.73,-75.61,-61.25,-20.23,-62.48,-24.48,0.32,1.87,1.73,0.75,14.01,0.77,0.56,0.69,96.71,64.82,15.47,139.8,46.96,-11.14,-16.9,-13.83,41.7,112.62,26.74,39.9,727.36,74.2,98.93,58.3,32.98,0,-1.36,396.72,10.26,996.31,-37.51,-17.7,-46.07
13674,케이알모터스(주),40,18-Dec,42.84,9.44,100.96,50.34,26.31,0,-1.73,-66.85,-49.31,-12.35,-44.46,-18.56,0.28,2.05,2.13,0.67,4.77,0.64,0.49,0.56,123.1,92.73,43.61,121.62,30.54,-10.69,-24.86,-19.21,45.12,67.67,42.28,56.13,127.76,82.15,101.06,54.88,24.67,131.48,10.53,0,0,0,-10.94,-3.89,-16.47
13675,케이알모터스(주),40,19-Dec,-6.99,26.1,-39.39,-28.08,-64.96,0,-0.74,-30.96,-113.29,-16.49,-18.59,-27.45,0.89,7.19,9.49,2.06,8.77,2.52,1.37,1.9,61.02,43.16,18.3,309.21,49.57,-9.43,-7.74,-14.37,24.44,202.85,25.87,36.58,66.12,79.9,245.28,75.56,29.28,0,-23.36,0,0,0,-15.26,-7.44,-8.09
13676,케이에이치건설(주),226360,15-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13677,케이에이치건설(주),226360,16-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13678,케이에이치건설(주),226360,17-Dec,0,0,0,0,0,0,40.05,9.83,9.6,16.23,19.98,7.98,0.81,1439.71,13.03,19.28,25.38,0.98,4.81,1.03,611.97,611.53,84,20.3,3.66,111.21,23.11,512.72,83.13,4.4,78.66,78.72,194.72,0,15.47,16.87,0.07,0.09,65.86,0,0,0,541.25,22.8,28.08
13679,케이에이치건설(주),226360,18-Dec,0,0,0,0,0,0,32.39,7.97,7.74,7.51,8.95,6.69,0.84,359.03,17.07,15.6,30.15,0.97,6.21,1.21,526.3,524.53,118.95,15.64,0,40.64,6.55,0,86.48,0,69.21,69.45,176.65,0,15.26,13.52,0.34,0.42,56.25,0,0,0,377.24,20.3,24.18
13680,케이에이치건설(주),226360,19-Dec,115.41,67.56,-4.2,120.77,1.43,-258.3,38.61,-15.37,-12.17,4.99,11.42,-6.72,0.44,183.79,15.34,9.57,20.88,0.79,0.98,1.01,52.37,51.96,16.13,145.59,36.51,4.39,8.13,7.13,40.72,89.66,30.65,30.89,106.49,99.39,144.84,59.28,0.78,0,-28.09,0,0,0,53.93,2.26,7.06
13681,케이에이치전자(주),111870,11-Dec,6.8,4.6,2.43,14.56,6.37,-38.25,29.66,11.63,12.76,16.54,17.65,10.9,0.94,11.59,6.72,7.3,16.13,1.1,6.42,1.11,582.43,523.56,30.87,17.33,0,93.8,15.28,0,85.23,0,74.3,82.65,301.74,0,16.65,14.77,10.11,12.2,68.46,80.21,12.76,770.76,257.66,32.51,35.85
13682,케이에이치전자(주),111870,12-Dec,0.02,-6.44,0.29,-16.5,6.46,-24.32,28.91,9.23,9.08,12.21,14.12,7.98,0.87,11.29,5.28,7.03,17.58,0.98,7.19,1.05,918.36,841.08,68.88,10.23,0,56.85,6.1,0,90.72,0,75.9,82.87,367.06,0,9.95,9.28,8.41,9.44,73.85,125.04,13.38,1271.68,216.11,25.45,29.43
13683,케이에이치전자(주),111870,13-Dec,7,-56.19,11.26,4.53,4.24,-17.82,26.41,8.31,7.08,9.31,12.2,6.34,0.76,11.07,4.7,9.23,11.71,0.85,7.27,0.9,741.88,683.23,105,13.16,0,35.23,5.55,0,88.37,0,79.36,86.17,186.61,0,13.14,11.63,7.91,9.14,74.56,60.6,7.61,1769.1,486.97,23.15,31.38
13684,케이에이치전자(주),111870,14-Dec,-1.55,4.02,-1.01,-4.58,-1.31,-71.09,24,3.03,2.02,3.26,5.53,1.79,0.59,8.79,3.7,11.78,6.82,0.67,5.12,0.68,765.63,707.28,130.91,12.88,0,-33.99,-6.53,0,88.59,0,80.04,86.64,182.04,0,12.77,11.41,7.62,8.77,75.33,60.64,3.76,1752.49,309.76,14.6,24.56
13685,케이에이치전자(주),111870,15-Dec,4.57,23.59,4.34,6.74,4.37,283.58,28.26,10.35,7.63,5.88,9.01,6.75,0.65,9.77,3.82,11.6,7.96,0.74,5.67,0.75,755.85,696.92,148.07,13.1,0,-35.73,-6.48,0,88.42,0,79.72,86.46,238.65,0,12.94,11.58,7.8,8.99,75.02,56.76,2.5,1827.1,359.25,21.5,33.7
13686,케이에이치전자(주),111870,16-Dec,0.3,19.06,-2.69,-30.11,2.53,12.82,28.38,12.23,8.32,5.18,8.51,7.44,0.61,10.64,4.1,9.15,9.92,0.68,5.74,0.71,893.69,843.64,262.06,10.64,1.42,98.74,15.64,670.27,90.38,1.57,79.18,83.87,246.41,0,10.38,9.62,5.6,6.31,74.49,0,0,0,283.27,20.37,33.55
13687,케이에이치전자(주),111870,17-Dec,-2.74,-5.79,-2.92,33.39,-1.28,-50.36,29.28,7.34,4.11,4.25,8.34,3.74,0.51,9.17,3.6,7.17,10.94,0.56,5.69,0.61,1035.83,956.13,261.85,9,1.28,104.68,16.73,673.77,91.74,1.4,77.28,83.72,368.58,0,8.81,8.26,7.69,8.52,75.64,0,0,0,216.44,15.08,29.18
13688,케이에이치전자(주),111870,18-Dec,43.9,-3.76,27.16,2,0.59,-23.06,24.85,6.52,3.17,0.7,1.91,2.37,0.36,6.82,2.83,6.47,10.68,0.48,1.49,0.47,208.83,195.94,104.66,55.4,31.22,14.48,16.74,16.54,64.35,48.51,69.41,73.98,386.91,0,55.05,35.65,6.17,11.84,38.55,0,0,0,198.08,9.26,30.02
13689,케이에이치전자(주),111870,19-Dec,43.67,-7.3,-49.04,8.03,36.71,-638.42,21.75,-52.52,-14.38,-1.62,-7.07,-12.04,0.23,5.88,3.64,6.2,14.74,0.34,0.72,0.5,98.74,85.82,31.92,41.53,25.69,27.27,41.15,31.14,70.66,36.36,22.81,26.24,450.15,96.98,37.61,29.34,13.08,0,-0.34,0,0,0,-154.96,-4.67,-24.03
13690,케이엠제약(주),225430,15-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13691,케이엠제약(주),225430,16-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13692,케이엠제약(주),225430,17-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13693,케이엠제약(주),225430,18-Dec,0,0,0,0,0,0,33.49,-71.26,-51.73,4.8,9.08,-37.67,0.53,5.31,5.85,1.92,13.07,0.73,1.94,1.27,380.79,289.98,74.75,37.35,19.18,13.67,7.03,19.38,72.81,26.34,31.8,41.76,223.46,15.95,15.06,27.19,23.85,32.34,30.79,0,0,0,-95.91,-26.47,-50.08
13694,케이엠제약(주),225430,19-Dec,31.79,173.98,-45.64,-1.68,1.51,0,28.45,-4.44,-3.76,-4.02,-7.5,-2.38,0.54,6.29,8.17,1.2,18.04,0.85,1.46,1.93,222.3,126.4,20.94,78.32,39.29,1.36,1.27,1.52,56.08,70.07,9.79,17.22,216.94,8.06,13.81,43.92,43.14,78.41,9.47,0,0,0,13.45,7.3,15.49
13695,케이지이티에스(주),151860,13-Dec,2.4,-0.8,0.19,38.1,36.92,25.49,23.13,12.31,13.39,10.83,18.53,7.2,0.58,29.72,4.72,0.89,14.04,1.08,1.27,3.05,71.8,63.25,12.82,62.34,22.66,30.67,20.38,51.99,61.6,36.78,16.69,18.95,320.82,69.31,42.84,38.4,11.91,0,-7.44,729.17,326.26,1190.13,31.79,20.13,34.82
13696,케이지이티에스(주),151860,14-Dec,-2.81,-3.36,3.61,44.76,11.59,30.3,24.51,15.31,14.27,12.38,20.15,9.41,0.61,21.95,4.92,0.95,15.28,0.93,1.81,3.14,97.09,80.94,16.9,41.44,14.69,41.99,19.74,83.79,70.7,20.77,16.84,20.2,301.18,77.62,29.43,29.3,16.64,0,-0.61,704.78,311.58,1133.72,37.29,24.04,38.56
13697,케이지이티에스(주),151860,15-Dec,16.18,4.38,-14.79,43.24,15.17,24.66,18.76,21.8,15.82,7.11,13.8,11.23,0.52,13.4,4.54,0.88,16.76,0.73,1.78,2.73,84.28,62.3,5.5,41.38,18.53,26.61,16.25,42.03,70.73,26.2,11.94,16.16,450.75,75.41,27.1,29.27,26.08,0,-3.01,762.69,362.24,1363.54,41.48,23.2,48.39
13698,케이지이티에스(주),151860,16-Dec,0.68,-6.91,26.03,-27.41,1.07,-75.63,16.25,5.17,3.58,5.87,11.96,2.54,0.49,13.54,4.58,0.91,14.34,0.69,1.68,2.7,94.28,80.12,10.14,40.84,16.33,28.45,16.86,50.51,71,23,17.19,20.23,246.85,86.9,30.21,29,15.02,0,-1.23,0,0,0,25.56,13.07,26.72
13699,케이지이티에스(주),151860,17-Dec,5.8,-4.08,1.85,-25.53,6.3,137.74,18.99,10.77,8.21,6.9,12.72,5.84,0.54,21.06,4.96,1.1,15.38,0.76,1.88,2.73,89.65,79.8,17.61,40.17,16.37,35.04,19.04,61.35,71.34,22.95,17.33,19.47,420.49,92.31,30.44,28.66,10.98,0,-2.25,0,0,0,35.78,16.56,31.39
13700,케이지이티에스(주),151860,18-Dec,0,0,0,0,0,0,15.65,9.1,7.5,6.04,11.03,4.98,0.55,10.98,5.94,1.24,25.97,0.82,1.63,2.69,79.87,60.27,13.74,50.55,21.77,19.49,11.95,30.05,66.42,32.78,15.33,20.31,437.36,86.17,38.29,33.58,24.55,0,-5.12,0,0,0,34.66,15.05,27.5
13701,케이지이티에스(주),151860,19-Dec,97.17,7.91,15.99,124.06,59.02,619.36,14.36,60.78,49.53,4.86,9.87,29.95,0.49,13.85,6.67,1.63,19.95,0.81,1.25,3.33,57.62,39.75,2.42,78.72,32.37,6.78,8.04,9.23,55.95,57.85,8.25,11.96,254.07,47.57,37.1,44.05,31,0,-8.8,0,0,0,145.22,32.61,87.8
13702,케이지케미칼(주),1390,11-Dec,48.06,-1.15,49.1,4.83,-4.01,-4.3,19.61,2.19,2.57,4.42,5.64,1.72,0.78,7.96,5.68,3.08,19.41,2.25,1.21,1.5,112.49,94.37,20.08,205.15,43.85,2.41,2.47,3.7,32.77,133.82,44.02,52.47,374.92,64.96,142.34,67.23,16.11,145.1,5.83,142.9,23.76,1931.58,44.92,9.54,14.52
13703,케이지케미칼(주),1390,12-Dec,-6.16,-3.31,-6.82,-26.49,2.94,56.4,18.32,2.99,4.04,3.38,3.69,2.74,0.92,12.11,6.7,4.25,23.55,2.68,1.39,1.75,93.16,81.32,17.47,180.18,40.98,5.82,3.95,9.13,35.69,114.83,45.48,52.11,333.37,88.78,156.71,64.31,12.71,0,-3.82,163.04,26.69,1836.76,64.15,14.04,14.83
13704,케이지케미칼(주),1390,13-Dec,13.69,8.37,27.98,-35.13,11.2,-37.02,22.75,2.7,2.38,6.9,6.94,2.69,0.99,19.44,6.89,4.65,24.32,2.44,1.68,1.79,139.84,130.83,40.78,121.01,24.5,11.04,6.47,24.67,45.25,54.16,54.88,58.66,374.6,56.29,92.7,54.75,6.44,22.62,16.71,167.97,29.77,1273.87,64.96,13.55,14.52
13705,케이지케미칼(주),1390,14-Dec,1.95,1,3.91,16.79,-0.53,191.08,24.12,4.63,6.59,7.71,8.09,4.42,0.95,23.51,7.07,4.59,29.25,2.08,1.76,1.61,126.11,116.97,14.78,114.45,24.81,5.74,3.24,12.35,46.63,53.21,55.46,59.79,462.41,84.35,101.67,53.37,7.24,34.98,12.38,187.36,45.12,1199.26,75.98,15.7,16.62
13706,케이지케미칼(주),1390,15-Dec,22.99,91.08,4.89,15.39,0.23,28.92,20.06,4.13,8.5,4.38,4.47,4.04,0.98,23.42,8.18,3.63,39.37,2.26,1.73,1.78,119.79,110.25,7.72,146.21,32.75,-4.3,-2.88,-7.8,40.62,80.63,46.93,50.99,501.46,57.62,104.8,59.38,7.97,48.22,8.42,205.2,55.46,1217.19,40.88,13.13,14.78
13707,케이지케미칼(주),1390,16-Dec,10.6,-3.04,11.42,-15.23,4.76,-23.79,20.38,2.75,6.32,4.43,5.17,2.36,0.86,24.06,8.9,2.86,35.71,2.12,1.44,1.67,120.07,112.79,18.23,147.65,33.73,1.53,1.12,2.71,40.38,83.54,48.26,51.37,325.28,54.02,105.95,59.62,6.06,36.27,8.59,193.28,51.21,1288.98,39.94,11.12,13.62
13708,케이지케미칼(주),1390,17-Dec,17.19,18.56,6.62,15.69,17.06,-66.95,29.29,0.93,1.88,5.56,6.93,0.74,0.8,25.91,10.35,2.83,35.6,2.02,1.33,1.64,88.31,82.5,21.58,156.27,29.42,14.69,12.07,30.46,39.02,75.39,43.66,46.74,365.01,79.37,135.63,60.98,6.58,0,-6.19,0,0,0,46.49,13.18,17.75
13709,케이지케미칼(주),1390,18-Dec,1.89,-0.71,-0.65,17.09,1.61,-21.01,31.08,2.16,1.37,4.85,5.65,1.86,0.86,25.97,12.78,3.05,49.98,2.17,1.42,1.86,95.07,87.7,24.99,149.7,28.87,13.73,9.68,28.51,40.05,72.09,42.04,45.57,424.53,65.25,119.7,59.95,7.75,0,-2.36,0,0,0,55.18,15.21,17.89
13710,케이지케미칼(주),1390,19-Dec,175.19,389.57,109.7,588.81,37.99,2767.55,23.25,10.6,32.69,4.17,5.7,7.75,0.73,9.84,8.96,1.68,14.63,2.12,1.12,1.94,90.8,67.68,20.61,207.16,42.61,3.67,4.97,5.81,32.56,130.87,25.88,34.73,140.75,42.48,117.47,67.44,25.46,0,-3.52,0,0,0,25.81,12.65,25.39
13711,케이피엑스라이프사이언스(주),114450,11-Dec,-3.89,50.04,-29.55,15.74,0.02,-34.98,11.66,5.85,5.19,4.71,6.23,4.43,0.76,5.82,7,2.16,25.35,0.89,5.15,1.3,427.55,303.98,89.92,14.9,4.2,7.03,1.18,21.7,87.03,4.83,35.03,49.26,410.12,0,13.24,12.97,28.9,37.72,37.74,459.09,198.34,1099.1,38.29,16,20.71
13712,케이피엑스라이프사이언스(주),114450,12-Dec,4.62,-5.28,16.27,16.44,-2.09,-24.81,11.55,4.48,3.95,4.3,5.8,3.32,0.74,4.92,6.37,1.81,22.9,0.88,4.68,1.42,331,235.2,17.95,22.78,9.37,30.44,7.79,60.31,81.44,11.5,38.9,54.75,312.3,0,20.31,18.56,28.94,41.47,38.21,443.28,186.44,1149.89,37.5,14.46,19.94
