,회사명,유동자산증가율,재고자산증가율,0,1,2,3
12768,우림피티에스(주),2.5,7.56,2.5,-64.65,7.56,40.08
12769,우림피티에스(주),13.51,1.17,13.51,11111111.11,1.17,11111111.11
12770,우림피티에스(주),0.47,9.35,0.47,11111111.11,9.35,11111111.11
12771,우림피티에스(주),-1.47,-15.25,-1.47,11111111.11,-15.25,11111111.11
12772,우림피티에스(주),5.21,36.54,5.21,11111111.11,36.54,11111111.11
12773,우림피티에스(주),7.72,19.62,7.72,11111111.11,19.62,11111111.11
12774,우수AMS(주),16.2,-9.55,55.33,540.57,-67.47,19.63
12775,우수AMS(주),-14.56,18.0,-26.55,-14.56,6.02,18.0
12776,우수AMS(주),19.57,19.3,38.27,19.57,1.74,19.3
12777,우수AMS(주),-5.01,-10.31,-6.37,-5.01,10.75,-10.31
12778,우수AMS(주),-5.07,-5.77,-14.64,-5.07,1.6,-5.77
12779,우수AMS(주),0.45,-14.75,-12.74,0.45,7.39,-14.75
12780,우수AMS(주),5.4,19.33,13.43,5.4,64.12,19.33
12781,우수AMS(주),3.58,-7.44,10.94,3.58,-2.7,-7.44
12782,우수AMS(주),-4.95,18.42,-8.43,-4.95,1.63,18.42
12783,우원개발(주),27.78,29.51,-2.73,-12.63,-36.94,-51.39
12784,우원개발(주),12.67,-21.85,18.03,12.67,-11.5,-21.85
12785,우원개발(주),1.27,-23.65,0.75,1.27,-31.59,-23.65
12786,우원개발(주),2.19,26.22,2.86,2.19,39.07,26.22
12787,우원개발(주),6.82,5.78,6.86,6.82,19.69,5.78
12788,우원개발(주),-5.05,14.57,-17.02,-5.05,-8.21,14.57
12789,우원개발(주),47.84,632.3,-13.37,47.84,-7.93,632.3
12790,우원개발(주),-0.91,-15.3,5.33,-0.91,-18.7,-15.3
12791,우원개발(주),12.92,-39.64,3.15,12.92,-0.84,-39.64
12792,우진비앤지(주),-4.16,-1.29,-78.6,-90.49,73.97,-62.07
12793,우진비앤지(주),6.92,-0.41,6.92,11111111.11,-0.41,11111111.11
12794,우진비앤지(주),-0.74,-1.02,-0.74,11111111.11,-1.02,11111111.11
12795,우진비앤지(주),2.19,9.12,2.19,11111111.11,9.12,11111111.11
12796,우진비앤지(주),46.14,5.69,46.14,11111111.11,5.69,11111111.11
12797,우진비앤지(주),10.91,-4.75,10.91,11111111.11,-4.75,11111111.11
12798,우진비앤지(주),-26.92,20.68,-26.92,11111111.11,20.68,11111111.11
12799,우진비앤지(주),3.99,-13.5,3.99,11111111.11,-13.5,11111111.11
12800,우진비앤지(주),183.93,27.24,40.57,183.93,35.5,27.24
12801,원텍(주),-76.28,0.61,-46.48,-76.28,7.13,0.61
12802,원풍물산(주),10.03,5.5,11111111.11,11111111.11,11111111.11,11111111.11
12803,원풍물산(주),6.45,6.98,6.45,11111111.11,6.98,11111111.11
12804,원풍물산(주),13.44,12.87,13.44,11111111.11,12.87,11111111.11
12805,원풍물산(주),9.34,9.99,10.25,9.34,10.56,9.99
12806,원풍물산(주),-28.62,-45.82,-28.62,-66.9,-45.82,-52.7
12807,원풍물산(주),-3.16,13.04,-3.16,11111111.11,13.04,11111111.11
12808,원풍물산(주),0.47,1.76,0.47,11111111.11,1.76,11111111.11
12809,원풍물산(주),18.62,7.49,18.62,11111111.11,7.49,11111111.11
12810,원풍물산(주),-3.89,-2.88,-3.89,11111111.11,-2.88,11111111.11
12811,웰바이오텍(주),26.32,38.74,5.34,339.41,-89.92,170.43
12812,웰바이오텍(주),-7.71,-5.79,-3.55,-7.71,17.6,-5.79
12813,웰바이오텍(주),1.57,2.78,-3.15,1.57,40.11,2.78
12814,웰바이오텍(주),-5.24,-3.18,6.97,-5.24,-53.88,-3.18
12815,웰바이오텍(주),-5.82,-14.95,5.67,-5.82,92.66,-14.95
12816,웰바이오텍(주),12.65,8.52,12.65,0.0,-65.47,8.52
12817,웰바이오텍(주),12.4,-8.65,1.1,12.4,125.37,-8.65
12818,웰바이오텍(주),56.01,-29.18,77.14,56.01,-19.07,-29.18
12819,웰바이오텍(주),1.01,2.75,-8.51,1.01,163.7,2.75
12820,웹케시(주),82.66,-35.71,-56.92,-84.64,-100.0,-35.71
12821,위즈코프(주),1254789.63,1254789.63,11111111.11,11111111.11,11111111.11,11111111.11
12822,위즈코프(주),-63.94,105.09,-73.6,-63.94,105.09,105.09
12823,위즈코프(주),8.48,-5.74,33.22,8.48,-5.75,-5.75
12824,위즈코프(주),47.38,-33.22,63.98,47.38,-33.22,-33.22
12825,위즈코프(주),-22.26,170.56,-25.65,-22.26,170.56,170.56
12826,위즈코프(주),13.82,183.26,1.84,13.82,-1.92,183.26
12827,위즈코프(주),19.98,-16.03,25.99,19.98,-13.41,-16.03
12828,위즈코프(주),9.53,-5.24,28.64,9.53,-12.08,-5.24
12829,위즈코프(주),-0.75,-60.94,-4.39,-0.75,17.92,-60.94
12830,윈텍(주),-36.6,2726.48,-29.26,-36.6,2726.48,2726.48
12831,윙입푸드홀딩스,86.1,-10.46,11111111.11,11111111.11,11111111.11,11111111.11
12832,윙입푸드홀딩스,16.04,182.83,11111111.11,16.04,11111111.11,182.83
12833,유네코(주),-44.31,150.17,52.86,-85.02,-41.91,-8.72
12834,유네코(주),-11.7,-15.07,-19.3,-11.7,-15.95,-15.07
12835,유니셈(주),8.38,28.86,349.83,349.17,437.16,428.36
12836,유니셈(주),-18.55,-8.07,-20.92,-18.55,-8.17,-8.07
12837,유니셈(주),26.93,13.77,27.6,26.93,14.31,13.77
12838,유니셈(주),5.44,-5.39,6.72,5.44,-5.89,-5.39
12839,유니셈(주),-3.74,-29.63,-1.02,-3.74,-29.5,-29.63
12840,유니셈(주),0.29,-0.64,3.74,0.29,-1.33,-0.64
12841,유니셈(주),47.85,17.82,45.02,47.85,18.06,17.82
12842,유니셈(주),10.69,-21.23,6.07,10.69,-22.18,-21.23
12843,유니셈(주),18.99,13.16,19.38,18.99,12.45,13.16
12844,유니슨(주),44.18,-50.1,43.68,50.7,102.38,96.14
12845,유니슨(주),-0.34,8.16,3.38,-0.34,8.08,8.16
12846,유니슨(주),-15.27,6.78,-15.05,-15.27,6.67,6.78
12847,유니슨(주),1.92,45.92,3.02,1.92,46.0,45.92
12848,유니슨(주),-40.21,-54.8,-41.88,-40.21,-54.87,-54.8
12849,유니슨(주),-0.39,41.54,2.08,-0.39,41.94,41.54
12850,유니슨(주),26.7,-5.5,27.98,26.7,-5.5,-5.5
12851,유니슨(주),-55.51,-29.69,-55.31,-55.51,-29.69,-29.69
12852,유니슨(주),10.13,34.28,9.02,10.13,34.28,34.28
12853,유니온머티리얼(주),26.46,30.97,-6.41,-3.4,-45.81,-45.81
12854,유니온머티리얼(주),2.64,12.43,2.05,2.64,3.53,12.43
12855,유니온머티리얼(주),-1.53,-7.52,-0.84,-1.53,-9.04,-7.52
12856,유니온머티리얼(주),-6.37,-13.91,-7.29,-6.37,-17.84,-13.91
12857,유니온머티리얼(주),2.8,2.46,3.09,2.8,2.96,2.46
12858,유니온머티리얼(주),4.46,-6.55,5.57,4.46,-6.93,-6.55
12859,유니온머티리얼(주),-5.97,-6.62,-6.99,-5.97,-9.6,-6.62
12860,유니온머티리얼(주),18.09,24.2,20.8,18.09,40.53,24.2
12861,유니온머티리얼(주),19.92,29.4,21.19,19.92,30.56,29.4
12862,유니퀘스트(주),17.42,40.4,14.27,22.6,68.22,60.82
12863,유니퀘스트(주),9.13,27.89,9.9,9.13,27.89,27.89
12864,유니퀘스트(주),10.59,2.04,10.66,10.59,2.04,2.04
12865,유니퀘스트(주),11.48,-22.37,14.25,11.48,-22.37,-22.37
12866,유니퀘스트(주),1.69,-23.5,0.12,1.69,-23.5,-23.5
12867,유니퀘스트(주),10.73,89.44,5.58,10.73,81.77,89.44
12868,유니퀘스트(주),-14.59,-6.77,-14.26,-14.59,-5.75,-6.77
12869,유니퀘스트(주),46.48,16.66,56.65,46.48,13.6,16.66
12870,유니퀘스트(주),2.9,-4.8,7.43,2.9,-2.08,-4.8
12871,유비벨록스(주),-20.16,11.44,-81.97,-81.74,-83.24,-82.79
12872,유비벨록스(주),22.67,-26.12,18.86,22.67,-26.05,-26.12
12873,유비벨록스(주),23.17,-1.88,22.6,23.17,-7.41,-1.88
12874,유비벨록스(주),-25.99,4.12,-26.37,-25.99,16.54,4.12
12875,유비벨록스(주),-3.14,47.14,1.42,-3.14,29.19,47.14
12876,유비벨록스(주),17.79,7.92,26.77,17.79,9.93,7.92
12877,유비벨록스(주),15.54,46.25,-1.49,15.54,47.73,46.25
12878,유비벨록스(주),223.92,204.4,11.28,223.92,30.93,204.4
12879,유비벨록스(주),-3.34,-4.43,-24.57,-3.34,-35.57,-4.43
12880,유성기업(주),16.16,23.59,220.17,-13.0,65.84,-45.42
12881,유성기업(주),-2.22,7.96,-6.54,-2.22,11.11,7.96
12882,유성기업(주),8.83,-8.12,10.08,8.83,-9.8,-8.12
12883,유성기업(주),16.36,8.23,6.42,16.36,12.04,8.23
12884,유성기업(주),-6.56,-11.54,-9.01,-6.56,-7.34,-11.54
12885,유성기업(주),8.23,2.57,2.12,8.23,0.42,2.57
12886,유성기업(주),9.88,11.52,6.65,9.88,8.38,11.52
12887,유성기업(주),0.82,-5.91,-2.03,0.82,-2.47,-5.91
12888,유성기업(주),8.71,16.74,7.93,8.71,11.66,16.74
12889,유아이엘(주),-5.81,-27.16,-60.05,-64.24,-97.44,-82.44
12890,유아이엘(주),-0.89,25.54,0.02,-0.89,407.26,25.54
12891,유아이엘(주),17.21,38.36,27.45,17.21,32.08,38.36
12892,유아이엘(주),40.39,59.21,20.06,40.39,-0.08,59.21
12893,유아이엘(주),8.78,13.41,2.83,8.78,97.76,13.41
12894,유아이엘(주),12.78,18.9,9.46,12.78,-43.62,18.9
12895,유아이엘(주),-0.46,-7.83,-21.97,-0.46,8.51,-7.83
12896,유아이엘(주),-16.44,-10.88,-31.85,-16.44,-54.38,-10.88
12897,유아이엘(주),-16.17,-21.5,-19.08,-16.17,-25.46,-21.5
12898,유엔젤(주),-8.36,-99.68,11.48,-47.65,-97.63,-99.68
12899,유엔젤(주),-12.15,2.13,-8.06,-12.15,2.13,2.13
12900,유엔젤(주),-17.83,60.89,-12.06,-17.83,60.89,60.89
12901,유엔젤(주),-10.28,3.34,-12.64,-10.28,3.34,3.34
12902,유엔젤(주),4.61,99.4,3.67,4.61,99.4,99.4
12903,유엔젤(주),-7.47,-100.0,-7.97,-7.47,-100.0,-100.0
12904,유엔젤(주),-7.23,1254789.63,-3.98,-7.23,11111111.11,11111111.11
12905,유엔젤(주),2.95,1254789.63,1.57,2.95,11111111.11,11111111.11
12906,유엔젤(주),-12.31,1254789.63,-12.33,-12.31,11111111.11,11111111.11
12907,유진기업(주),95.73,-6.09,3427.42,3635.07,inf,inf
12908,유진기업(주),-42.08,-58.37,-36.74,-42.08,-65.76,-58.37
12909,유진기업(주),-16.79,4.04,-19.61,-16.79,10.6,4.04
12910,유진기업(주),-29.22,4.01,-41.8,-29.22,2.45,4.01
12911,유진기업(주),20.69,-18.08,17.49,20.69,-19.28,-18.08
12912,유진기업(주),-8.38,5.8,-7.46,-8.38,23.44,5.8
12913,유진기업(주),15.92,21.78,18.04,15.92,25.67,21.78
12914,유진기업(주),-1.31,35.96,1.76,-1.31,31.31,35.96
12915,유진기업(주),-11.93,-11.89,-14.78,-11.93,-12.51,-11.89
12916,율촌화학(주),7.94,27.68,-46.78,-97.3,440.05,29.67
12917,율촌화학(주),5.57,-2.88,5.57,11111111.11,-2.88,11111111.11
12918,율촌화학(주),11.01,30.57,11.01,11111111.11,30.57,11111111.11
12919,율촌화학(주),21.09,18.03,21.09,11111111.11,18.03,11111111.11
12920,율촌화학(주),-17.71,-15.05,-17.71,11111111.11,-15.05,11111111.11
12921,율촌화학(주),4.39,-11.83,4.39,11111111.11,-11.83,11111111.11
12922,율촌화학(주),0.6,14.06,0.6,11111111.11,14.06,11111111.11
12923,율촌화학(주),-3.21,-1.31,-3.21,11111111.11,-1.31,11111111.11
12924,율촌화학(주),0.67,5.16,0.02,0.67,3.61,5.16
12925,이건산업(주),-4.68,-3.84,-44.52,-36.86,-15.91,-9.22
12926,이건산업(주),-9.45,-16.83,-12.79,-9.45,-19.75,-16.83
12927,이건산업(주),15.07,13.69,-3.95,15.07,12.77,13.69
12928,이건산업(주),-3.52,11.61,-4.89,-3.52,-4.21,11.61
12929,이건산업(주),2.56,0.91,0.73,2.56,-7.88,0.91
12930,이건산업(주),-2.09,-9.41,-2.36,-2.09,2.86,-9.41
12931,이건산업(주),-8.85,-14.56,6.28,-8.85,-11.28,-14.56
12932,이건산업(주),-3.74,10.92,-18.76,-3.74,-6.99,10.92
12933,이건산업(주),-14.38,-21.23,-12.39,-14.38,-27.61,-21.23
12934,이구산업(주),8.93,26.17,126.32,-88.87,323.94,-70.84
12935,이구산업(주),-7.25,-11.73,-7.25,11111111.11,-11.73,11111111.11
12936,이구산업(주),-14.4,-18.66,-14.4,11111111.11,-18.66,11111111.11
12937,이구산업(주),0.61,5.84,0.61,11111111.11,5.84,11111111.11
12938,이구산업(주),-18.53,-17.39,-18.53,11111111.11,-17.39,11111111.11
12939,이구산업(주),39.52,21.89,39.52,11111111.11,21.89,11111111.11
12940,이구산업(주),5.81,31.55,5.81,11111111.11,31.55,11111111.11
12941,이구산업(주),-5.91,-5.83,-5.91,11111111.11,-5.83,11111111.11
12942,이구산업(주),3.38,16.18,3.38,11111111.11,16.18,11111111.11
12943,이노시스(주),203.41,38.11,-56.29,0.0,-91.04,0.0
12944,이노시스(주),-16.2,-2.49,-16.2,11111111.11,-2.49,11111111.11
12945,이노시스(주),-2.96,6.44,-14.33,-2.96,-8.82,6.44
12946,이노시스(주),-19.71,9.67,-40.47,-19.71,18.11,9.67
12947,이노시스(주),-10.36,5.2,-7.83,-10.36,2.75,5.2
12948,이니텍(주),114.54,-93.98,8.91,114.54,-98.69,-93.98
12949,이니텍(주),42.62,56.23,22.67,42.62,159.1,56.23
12950,이니텍(주),13.45,13.34,45.25,13.45,-68.59,13.34
12951,이니텍(주),-19.03,-0.18,-56.74,-19.03,-100.0,-0.18
12952,이니텍(주),1.9,270.77,36.71,1.9,inf,270.77
12953,이니텍(주),20.76,88.78,29.02,20.76,9470.04,88.78
12954,이니텍(주),18.77,-71.63,-12.91,18.77,-90.88,-71.63
12955,이니텍(주),12.47,4.99,1.18,12.47,11.26,4.99
12956,이니텍(주),26.34,-22.66,-4.07,26.34,-70.17,-22.66
12957,이스트아시아홀딩스인베스트먼트리미티드,-34.57,146.71,-62.94,-34.57,7598.3,146.71
12958,이스트아시아홀딩스인베스트먼트리미티드,10.39,-14.95,11111111.11,10.39,11111111.11,-14.95
12959,이스트아시아홀딩스인베스트먼트리미티드,7.42,24.29,11111111.11,7.42,11111111.11,24.29
12960,이스트아시아홀딩스인베스트먼트리미티드,-0.14,9.05,11111111.11,-0.14,11111111.11,9.05
12961,이스트아시아홀딩스인베스트먼트리미티드,24.73,-20.76,11111111.11,24.73,11111111.11,-20.76
12962,이스트아시아홀딩스인베스트먼트리미티드,0.9,-13.22,11111111.11,0.9,11111111.11,-13.22
12963,이스트아시아홀딩스인베스트먼트리미티드,-1.6,-6.35,11111111.11,-1.6,11111111.11,-6.35
12964,이스트아시아홀딩스인베스트먼트리미티드,8.09,-5.8,11111111.11,8.09,11111111.11,-5.8
12965,이스트아시아홀딩스인베스트먼트리미티드,3.91,-28.36,11111111.11,3.91,11111111.11,-28.36
12966,이엠코리아(주),5.62,23.24,260.84,-80.32,50.32,423.69
12967,이엠코리아(주),3.49,-5.39,3.98,3.49,-5.61,-5.39
12968,이엠코리아(주),4.19,40.55,5.56,4.19,44.66,40.55
12969,이엠코리아(주),23.92,32.66,22.63,23.92,35.05,32.66
12970,이엠코리아(주),-4.09,8.01,-8.26,-4.09,2.78,8.01
12971,이엠코리아(주),13.33,-1.55,-7.04,13.33,-23.61,-1.55
12972,이엠코리아(주),28.92,-6.92,29.46,28.92,-0.07,-6.92
12973,이엠코리아(주),-36.18,-18.54,-25.17,-36.18,-24.71,-18.54
12974,이엠코리아(주),33.3,-28.59,0.04,33.3,-23.7,-28.59
12975,이연제약(주),6.21,-1.14,143.06,-82.85,32.99,-34.64
12976,이연제약(주),1.32,-5.2,1.32,11111111.11,-5.2,11111111.11
12977,이연제약(주),9.21,31.61,9.21,11111111.11,31.61,11111111.11
12978,이연제약(주),4.47,-15.8,4.47,11111111.11,-15.8,11111111.11
12979,이연제약(주),-4.38,12.92,-4.38,11111111.11,12.92,11111111.11
12980,이연제약(주),-4.16,-4.09,-4.16,11111111.11,-4.09,11111111.11
12981,이연제약(주),32.19,3.27,32.19,11111111.11,3.27,11111111.11
12982,이연제약(주),38.8,-4.11,46.01,38.8,-4.11,-4.11
12983,이연제약(주),-41.37,15.43,-41.87,-41.37,15.43,15.43
12984,이원다이애그노믹스(주),312.43,892.27,-83.26,-68.3,-97.11,-79.12
12985,이원다이애그노믹스(주),10.34,-21.77,16.26,10.34,10.77,-21.77
12986,이원컴포텍(주),0.15,-7.01,-44.38,-69.7,130.39,-54.87
12987,이원컴포텍(주),-20.82,-7.8,-20.82,-20.31,-7.8,527.69
12988,이원컴포텍(주),16.93,21.14,16.93,11111111.11,21.14,11111111.11
12989,이원컴포텍(주),7.65,41.06,-5.2,7.65,3.42,41.06
12990,이원컴포텍(주),14.71,17.57,24.89,14.71,20.2,17.57
12991,이원컴포텍(주),-27.28,-18.54,-42.56,-27.28,0.4,-18.54
12992,이원컴포텍(주),14.54,14.44,19.47,14.54,26.97,14.44
12993,이원컴포텍(주),0.55,-14.38,24.38,0.55,2.27,-14.38
12994,이원컴포텍(주),28.34,-26.97,48.99,28.34,-16.42,-26.97
12995,이지케어텍(주),35.99,-100.0,118.16,132.37,-100.0,-100.0
12996,이트론(주),-50.86,1254789.63,11111111.11,11111111.11,11111111.11,11111111.11
12997,이트론(주),1.71,1254789.63,-9.71,1.71,11111111.11,11111111.11
12998,이트론(주),194.33,inf,123.45,194.33,inf,inf
12999,이트론(주),59.47,28.96,59.47,-56.2,28.96,120.34
13000,이트론(주),15.23,16.04,15.23,11111111.11,16.04,11111111.11
13001,이트론(주),56.34,-11.54,56.34,11111111.11,-11.54,11111111.11
13002,이트론(주),1.42,-71.2,1.42,11111111.11,-71.2,11111111.11
13003,이트론(주),-66.55,-38.11,-66.55,11111111.11,-38.11,11111111.11
13004,이트론(주),186.51,615.65,186.51,11111111.11,615.65,11111111.11
13005,이화공영(주),-13.41,0.47,-31.63,-77.69,-69.05,229.67
13006,이화공영(주),42.57,0.6,42.57,11111111.11,0.6,11111111.11
13007,이화공영(주),-8.73,-6.98,-8.73,11111111.11,-6.98,11111111.11
13008,이화공영(주),29.26,-28.86,29.26,11111111.11,-28.86,11111111.11
13009,이화공영(주),-16.4,-38.01,-16.4,11111111.11,-38.01,11111111.11
13010,이화공영(주),42.35,-67.63,42.35,11111111.11,-67.63,11111111.11
13011,이화공영(주),-0.55,9.53,-0.55,11111111.11,9.53,11111111.11
13012,이화공영(주),-15.23,29.8,-15.23,11111111.11,29.8,11111111.11
13013,이화공영(주),17.71,6.9,17.71,11111111.11,6.9,11111111.11
13014,이화산업(주),21.46,31.51,-21.97,473.21,5709.56,11.57
13015,이화산업(주),-4.38,4.08,-6.49,-4.38,3.89,4.08
13016,이화산업(주),2.41,-27.75,-9.7,2.41,-27.95,-27.75
13017,이화산업(주),-19.09,35.53,-1.17,-19.09,36.03,35.53
13018,이화산업(주),6.1,-7.94,5.59,6.1,-8.61,-7.94
13019,이화산업(주),-4.05,-8.04,-3.88,-4.05,-6.93,-8.04
13020,이화산업(주),-7.03,9.08,-7.02,-12.63,7.35,6.94
13021,이화산업(주),1.76,0.82,2.87,1.76,0.82,0.82
13022,이화산업(주),-6.58,0.79,-10.35,-6.58,0.79,0.79
13023,이화전기공업(주),86.11,144.55,9.05,86.11,19.16,144.55
13024,이화전기공업(주),-27.2,-53.02,-10.0,-27.2,-11.24,-53.02
13025,이화전기공업(주),-29.54,-0.28,-13.84,-29.54,-1.02,-0.28
13026,이화전기공업(주),-12.32,-18.28,33.91,-12.32,-10.56,-18.28
13027,이화전기공업(주),-26.4,21.44,-26.4,-68.89,21.44,2.1
13028,이화전기공업(주),17.22,-4.33,17.22,11111111.11,-4.33,11111111.11
13029,이화전기공업(주),115.34,7.23,115.34,11111111.11,7.23,11111111.11
13030,이화전기공업(주),75.33,32.26,75.33,11111111.11,32.26,11111111.11
13031,이화전기공업(주),-13.9,-14.78,-13.9,11111111.11,-14.78,11111111.11
13032,인베니아(주),35.79,41.82,-35.36,0.0,-85.19,0.0
13033,인베니아(주),-42.02,-37.53,-42.02,11111111.11,-37.53,11111111.11
13034,인베니아(주),93.47,40.54,93.16,93.47,24.76,40.54
13035,인베니아(주),-19.73,-60.43,-21.78,-19.73,-55.04,-60.43
13036,인베니아(주),-7.76,82.8,-4.95,-7.76,84.71,82.8
13037,인베니아(주),40.81,55.35,40.78,40.81,56.29,55.35
13038,인베니아(주),25.35,5.66,25.86,25.35,5.77,5.66
13039,인베니아(주),10.82,1613.13,9.0,10.82,1565.03,1613.13
13040,인베니아(주),22.72,27.0,19.36,22.72,31.77,27.0
13041,인선이엔티(주),4.64,460.8,-77.25,-69.93,-99.37,-95.97
13042,인선이엔티(주),-21.16,-28.82,17.45,-21.16,-15.39,-28.82
13043,인선이엔티(주),11.54,1.45,15.94,11.54,3.63,1.45
13044,인선이엔티(주),3.93,322.71,-14.46,3.93,60.13,322.71
13045,인선이엔티(주),17.73,94.31,-18.53,17.73,52.71,94.31
13046,인선이엔티(주),18.69,25.52,15.35,18.69,-55.16,25.52
13047,인선이엔티(주),-3.12,-17.09,-8.64,-3.12,2.79,-17.09
13048,인선이엔티(주),27.58,-11.41,40.38,27.58,5.26,-11.41
13049,인선이엔티(주),13.79,-10.05,25.14,13.79,-34.74,-10.05
13050,인지컨트롤스(주),45.86,29.8,41.72,351.28,6046.62,446.82
13051,인지컨트롤스(주),-59.36,-39.92,9.15,-59.36,14.12,-39.92
13052,인지컨트롤스(주),10.8,0.37,4.7,10.8,0.37,0.37
13053,인지컨트롤스(주),16.6,20.21,13.24,16.6,-8.82,20.21
13054,인지컨트롤스(주),7.93,4.63,11.21,7.93,-0.58,4.63
13055,인지컨트롤스(주),6.02,5.67,-2.4,6.02,-4.15,5.67
13056,인지컨트롤스(주),-12.02,-7.9,3.3,-12.02,22.54,-7.9
13057,인지컨트롤스(주),-6.2,7.37,1.02,-6.2,-1.45,7.37
13058,인지컨트롤스(주),7.15,-13.45,0.12,7.15,-15.14,-13.45
13059,인천도시가스(주),9.51,25.98,37.56,-94.1,-98.95,-71.9
13060,인천도시가스(주),19.59,149.22,19.59,11111111.11,149.22,11111111.11
13061,인천도시가스(주),-8.17,-36.64,-8.17,11111111.11,-36.64,11111111.11
13062,인천도시가스(주),22.29,24.16,22.29,11111111.11,24.16,11111111.11
13063,인천도시가스(주),-23.46,6.93,-23.46,11111111.11,6.93,11111111.11
13064,인천도시가스(주),14.68,-5.68,14.68,11111111.11,-5.68,11111111.11
13065,인천도시가스(주),13.63,8.37,13.63,11111111.11,8.37,11111111.11
13066,인천도시가스(주),-19.89,-0.22,-19.89,11111111.11,-0.22,11111111.11
13067,인천도시가스(주),-0.25,52.35,-0.52,-0.25,52.17,52.35
13068,인크로스(주),-51.08,-100.0,-50.88,-51.08,-100.0,-100.0
13069,인크로스(주),38.27,1254789.63,31.48,38.27,11111111.11,11111111.11
13070,인크로스(주),-3.71,1254789.63,-1.82,-3.71,11111111.11,11111111.11
13071,인크로스(주),20.46,1254789.63,19.45,20.46,11111111.11,11111111.11
13072,인탑스(주),16.77,-52.77,17.95,67.36,inf,inf
13073,인탑스(주),23.93,152.76,28.85,23.93,163.62,152.76
13074,인탑스(주),-13.75,23.5,-31.15,-13.75,8.82,23.5
13075,인탑스(주),6.71,-18.81,10.94,6.71,-2.7,-18.81
13076,인탑스(주),-2.58,-71.8,-3.63,-2.58,-84.32,-71.8
13077,인탑스(주),8.7,89.54,-4.11,8.7,72.24,89.54
13078,인탑스(주),2.04,7.86,10.98,2.04,72.72,7.86
13079,인탑스(주),19.95,26.99,-1.14,19.95,3.46,26.99
13080,인탑스(주),18.01,8.41,14.89,18.01,59.05,8.41
13081,인터지스(주),3.29,15.31,-35.24,-68.82,-84.05,-93.07
13082,인터지스(주),12.34,266.88,13.22,12.34,266.88,266.88
13083,인터지스(주),12.16,-5.91,16.07,12.16,-6.79,-5.91
13084,인터지스(주),21.93,190.51,21.32,21.93,193.1,190.51
13085,인터지스(주),2.09,-76.06,3.91,2.09,-76.65,-76.06
13086,인터지스(주),-7.62,-42.42,-7.38,-7.62,-43.84,-42.42
13087,인터지스(주),-2.12,-27.73,-5.92,-2.12,-36.89,-27.73
13088,인터지스(주),3.77,120.58,1.54,3.77,133.09,120.58
13089,인터지스(주),-13.52,-9.68,-16.62,-13.52,-3.61,-9.68
13090,인포뱅크(주),57.22,213.31,-76.28,-92.83,-100.0,213.31
13091,인포뱅크(주),-3.95,1254789.63,-3.95,11111111.11,11111111.11,11111111.11
13092,인포뱅크(주),-3.19,inf,-3.19,11111111.11,inf,11111111.11
13093,인포뱅크(주),-9.3,-39.95,-15.66,-9.3,-100.0,-39.95
