,회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),순이익증가률개별,순이익증가률연결
14578,한성기업(주),3680,Dec-13,2132595,2405214,-42.63,-40.06
14579,한성기업(주),3680,Dec-14,-12401705,-12248668,-681.53,-609.25
14580,한성기업(주),3680,Dec-15,2406932,11111111.11,11111111.11,11111111.11
14581,한성기업(주),3680,Dec-16,-48305,11111111.11,-102.01,0
14582,한성기업(주),3680,Dec-17,2593301,11111111.11,11111111.11,0
14583,한성기업(주),3680,Dec-18,-2632954,11111111.11,-201.53,0
14584,한성기업(주),3680,Dec-19,-17371195,-17371195,11111111.11,-256.34
14585,한세실업(주),105630,Dec-11,51970913,49639557,11111111.11,11111111.11
14586,한세실업(주),105630,Dec-12,51426614,52602175,-1.05,5.97
14587,한세실업(주),105630,Dec-13,54133801,42438718,5.26,-19.32
14588,한세실업(주),105630,Dec-14,71487365,61612549,32.06,45.18
14589,한세실업(주),105630,Dec-15,98704945,103551682,38.07,68.07
14590,한세실업(주),105630,Dec-16,44566061,45983927,-54.85,-55.59
14591,한세실업(주),105630,Dec-17,37582708,46097331,-15.67,0.25
14592,한세실업(주),105630,Dec-18,-66779245,-49802361,-277.69,-208.04
14593,한세실업(주),105630,Dec-19,11585233,-17267717,11111111.11,11111111.11
14594,한세엠케이(주),69640,Dec-11,13299540,13139705,14.8,11111111.11
14595,한세엠케이(주),69640,Dec-12,8215875,9394643,-38.22,-28.5
14596,한세엠케이(주),69640,Dec-13,8749878,8978872,6.5,-4.43
14597,한세엠케이(주),69640,Dec-14,2812464,1812439,-67.86,-79.81
14598,한세엠케이(주),69640,Dec-15,1457889,3646473,-48.16,101.19
14599,한세엠케이(주),69640,Dec-16,3903668,5009356,167.76,37.38
14600,한세엠케이(주),69640,Dec-17,2918925,7471384,-25.23,49.15
14601,한세엠케이(주),69640,Dec-18,185322,4003517,-93.65,-46.42
14602,한세엠케이(주),69640,Dec-19,-35575899,-43779307,-19296.8,-1193.52
14603,한세예스24홀딩스(주),16450,Dec-11,2246986,53426094,11111111.11,11111111.11
14604,한세예스24홀딩스(주),16450,Dec-12,2890120,57745753,28.62,8.09
14605,한세예스24홀딩스(주),16450,Dec-13,3604480,45709951,24.72,-20.84
14606,한세예스24홀딩스(주),16450,Dec-14,671417,77765541,-81.37,70.13
14607,한세예스24홀딩스(주),16450,Dec-15,4832044,112130363,619.68,44.19
14608,한세예스24홀딩스(주),16450,Dec-16,5594678,42115056,15.78,-62.44
14609,한세예스24홀딩스(주),16450,Dec-17,6437885,60402393,15.07,43.42
14610,한세예스24홀딩스(주),16450,Dec-18,967483,-45404745,-84.97,-175.17
14611,한세예스24홀딩스(주),16450,Dec-19,3518219,3148383,263.65,11111111.11
14612,한솔로지스틱스(주),9180,Dec-11,4651757,6214577,32.22,97.39
14613,한솔로지스틱스(주),9180,Dec-12,7894953,5432565,69.72,-12.58
14614,한솔로지스틱스(주),9180,Dec-13,3306275,-2665776,-58.12,-149.07
14615,한솔로지스틱스(주),9180,Dec-14,1205157,1027626,-63.55,11111111.11
14616,한솔로지스틱스(주),9180,Dec-15,50699730,56236004,4106.9,5372.42
14617,한솔로지스틱스(주),9180,Dec-16,3159779,3634224,-93.77,-93.54
14618,한솔로지스틱스(주),9180,Dec-17,2409291,2871191,-23.75,-21
14619,한솔로지스틱스(주),9180,Dec-18,-2486588,1454233,-203.21,-49.35
14620,한솔로지스틱스(주),9180,Dec-19,4388965,5908753,11111111.11,306.31
14621,한솔아이원스(주),114810,Dec-13,6808351,11111111.11,55.12,88.04
14622,한솔아이원스(주),114810,Dec-14,5700755,11111111.11,-16.27,0
14623,한솔아이원스(주),114810,Dec-15,12902723,11111111.11,126.33,0
14624,한솔아이원스(주),114810,Dec-16,2941633,11111111.11,-77.2,0
14625,한솔아이원스(주),114810,Dec-17,4089756,11111111.11,39.03,0
14626,한솔아이원스(주),114810,Dec-18,270089,11111111.11,-93.4,0
14627,한솔아이원스(주),114810,Dec-19,-6192740,-6192740,-2392.85,-155.73
14628,한솔인티큐브(주),70590,Dec-11,833163,1521531,11111111.11,11111111.11
14629,한솔인티큐브(주),70590,Dec-12,-2457653,-2587267,-394.98,-270.04
14630,한솔인티큐브(주),70590,Dec-13,1297457,1956877,11111111.11,11111111.11
14631,한솔인티큐브(주),70590,Dec-14,1487459,11111111.11,14.64,467.8
14632,한솔인티큐브(주),70590,Dec-15,3641315,11111111.11,144.8,0
14633,한솔인티큐브(주),70590,Dec-16,-1408841,11111111.11,-138.69,0
14634,한솔인티큐브(주),70590,Dec-17,4181015,11111111.11,11111111.11,0
14635,한솔인티큐브(주),70590,Dec-18,-2307400,11111111.11,-155.19,0
14636,한솔인티큐브(주),70590,Dec-19,-888970,11111111.11,11111111.11,0
14637,한솔제지(주),213500,Dec-15,25659603,22086003,11111111.11,98.77
14638,한솔제지(주),213500,Dec-16,36561377,42599085,42.49,92.88
14639,한솔제지(주),213500,Dec-17,48751153,41967364,33.34,-1.48
14640,한솔제지(주),213500,Dec-18,39099024,38096152,-19.8,-9.22
14641,한솔제지(주),213500,Dec-19,28557334,40023860,-26.96,5.06
14642,한솔테크닉스(주),4710,Dec-11,-18935587,-20691008,-166.31,-151.7
14643,한솔테크닉스(주),4710,Dec-12,-86126858,-88473736,11111111.11,11111111.11
14644,한솔테크닉스(주),4710,Dec-13,-17397957,-25131184,11111111.11,11111111.11
14645,한솔테크닉스(주),4710,Dec-14,-17192994,-15314356,11111111.11,11111111.11
14646,한솔테크닉스(주),4710,Dec-15,2867402,28574583,11111111.11,11111111.11
14647,한솔테크닉스(주),4710,Dec-16,-53181071,-46221145,-1954.68,-261.76
14648,한솔테크닉스(주),4710,Dec-17,6697576,18682844,11111111.11,11111111.11
14649,한솔테크닉스(주),4710,Dec-18,-21198635,-19920035,-416.51,-206.62
14650,한솔테크닉스(주),4710,Dec-19,1904499,6443824,11111111.11,11111111.11
14651,한솔피엔에스(주),10420,Dec-11,-4736348,11111111.11,-348.69,72.43
14652,한솔피엔에스(주),10420,Dec-12,453722,11111111.11,11111111.11,0
14653,한솔피엔에스(주),10420,Dec-13,1697449,11111111.11,274.12,0
14654,한솔피엔에스(주),10420,Dec-14,2629127,11111111.11,54.89,0
14655,한솔피엔에스(주),10420,Dec-15,2007212,11111111.11,-23.65,0
14656,한솔피엔에스(주),10420,Dec-16,784567,11111111.11,-60.91,0
14657,한솔피엔에스(주),10420,Dec-17,2464888,11111111.11,214.17,0
14658,한솔피엔에스(주),10420,Dec-18,3579660,11111111.11,45.23,0
14659,한솔피엔에스(주),10420,Dec-19,3156355,11111111.11,-11.83,0
14660,한솔홀딩스(주),4150,Dec-11,14268213,-8990606,352.05,-180.92
14661,한솔홀딩스(주),4150,Dec-12,51336056,22378936,259.79,11111111.11
14662,한솔홀딩스(주),4150,Dec-13,34764780,7856338,-32.28,-64.89
14663,한솔홀딩스(주),4150,Dec-14,-7534381,-52169780,-121.67,-764.05
14664,한솔홀딩스(주),4150,Dec-15,-4636414,-10648079,11111111.11,11111111.11
14665,한솔홀딩스(주),4150,Dec-16,-62073755,-7728538,11111111.11,11111111.11
14666,한솔홀딩스(주),4150,Dec-17,-143685542,-86710161,11111111.11,11111111.11
14667,한솔홀딩스(주),4150,Dec-18,-38672796,-41482390,11111111.11,11111111.11
14668,한솔홀딩스(주),4150,Dec-19,7150762,26288616,11111111.11,11111111.11
14669,한스바이오메드(주),42520,Sep-11,818975,778023,-88.55,-97.04
14670,한스바이오메드(주),42520,Sep-12,2640719,2518349,222.44,223.69
14671,한스바이오메드(주),42520,Sep-13,3593452,3433929,36.08,36.36
14672,한스바이오메드(주),42520,Sep-14,3770164,3497503,4.92,1.85
14673,한스바이오메드(주),42520,Sep-15,4880181,4909437,29.44,40.37
14674,한스바이오메드(주),42520,Sep-16,4651216,4771958,-4.69,-2.8
14675,한스바이오메드(주),42520,Sep-17,7555402,8139963,62.44,70.58
14676,한스바이오메드(주),42520,Sep-18,3790210,4946675,-49.83,-39.23
14677,한스바이오메드(주),42520,Sep-19,13878971,9510904,266.18,92.27
14678,한신공영(주),4960,Dec-11,-1069004,1892722,-107.7,-80.1
14679,한신공영(주),4960,Dec-12,2720710,5428003,11111111.11,186.78
14680,한신공영(주),4960,Dec-13,-556282,-3320985,-120.45,-161.18
14681,한신공영(주),4960,Dec-14,-135668364,-116984406,11111111.11,11111111.11
14682,한신공영(주),4960,Dec-15,24499443,22171436,11111111.11,11111111.11
14683,한신공영(주),4960,Dec-16,26923963,26669688,9.9,20.29
14684,한신공영(주),4960,Dec-17,75041374,72457823,178.72,171.69
14685,한신공영(주),4960,Dec-18,138191004,162009163,84.15,123.59
14686,한신공영(주),4960,Dec-19,65322159,72069235,-52.73,-55.52
14687,한신기계공업(주),11700,Dec-11,4959016,5153681,-92.41,-92.85
14688,한신기계공업(주),11700,Dec-12,5125629,5017584,3.36,-2.64
14689,한신기계공업(주),11700,Dec-13,6747779,6314984,31.65,25.86
14690,한신기계공업(주),11700,Dec-14,6944251,6629279,2.91,4.98
14691,한신기계공업(주),11700,Dec-15,6328488,6302009,-8.87,-4.94
14692,한신기계공업(주),11700,Dec-16,6120403,6169245,-3.29,-2.11
14693,한신기계공업(주),11700,Dec-17,4771712,4683694,-22.04,-24.08
14694,한신기계공업(주),11700,Dec-18,3795016,3345606,-20.47,-28.57
14695,한신기계공업(주),11700,Dec-19,1848689,1615229,-51.29,-51.72
14696,한양디지텍(주),78350,Dec-11,-609392,-537289,-132.96,-133.26
14697,한양디지텍(주),78350,Dec-12,-3143598,-3087633,11111111.11,11111111.11
14698,한양디지텍(주),78350,Dec-13,1425841,1875902,11111111.11,11111111.11
14699,한양디지텍(주),78350,Dec-14,3711956,6033998,160.33,221.66
14700,한양디지텍(주),78350,Dec-15,1894479,4388567,-48.96,-27.27
14701,한양디지텍(주),78350,Dec-16,-322951,-692244,-117.05,-115.77
14702,한양디지텍(주),78350,Dec-17,-2457216,-2174903,11111111.11,11111111.11
14703,한양디지텍(주),78350,Dec-18,2371169,937303,11111111.11,11111111.11
14704,한양디지텍(주),78350,Dec-19,-5510626,-12782260,-332.4,-1463.73
14705,한양이엔지(주),45100,Dec-11,10577410,21832529,11111111.11,11111111.11
14706,한양이엔지(주),45100,Dec-12,5520674,7607700,-47.81,-65.15
14707,한양이엔지(주),45100,Dec-13,10686396,14178394,93.57,86.37
14708,한양이엔지(주),45100,Dec-14,12220148,18187833,14.35,28.28
14709,한양이엔지(주),45100,Dec-15,18007237,43014984,47.36,136.5
14710,한양이엔지(주),45100,Dec-16,83609798,52661008,364.31,22.42
14711,한양이엔지(주),45100,Dec-17,27895356,34480246,-66.64,-34.52
14712,한양이엔지(주),45100,Dec-18,69198478,76109662,148.06,120.73
14713,한양이엔지(주),45100,Dec-19,16900635,29537933,-75.58,-61.19
14714,한온시스템(주),18880,Dec-11,136333002,233642177,706.67,690.99
14715,한온시스템(주),18880,Dec-12,148016355,245144940,8.57,4.92
14716,한온시스템(주),18880,Dec-13,167277906,312103182,13.01,27.31
14717,한온시스템(주),18880,Dec-14,220261974,290448935,31.67,-6.94
14718,한온시스템(주),18880,Dec-15,133578096,243370985,-39.35,-16.21
14719,한온시스템(주),18880,Dec-16,195700863,303755866,46.51,24.81
14720,한온시스템(주),18880,Dec-17,227205930,298403188,16.1,-1.76
14721,한온시스템(주),18880,Dec-18,17594610,283697420,-92.26,-4.93
14722,한온시스템(주),18880,Dec-19,67428851,322613423,283.24,13.72
14723,한올바이오파마(주),9420,Dec-11,-14555072,-14525740,-121.59,-104.5
14724,한올바이오파마(주),9420,Dec-12,-2978021,-2922595,11111111.11,11111111.11
14725,한올바이오파마(주),9420,Dec-13,-21352178,-21498897,11111111.11,11111111.11
14726,한올바이오파마(주),9420,Dec-14,-12790762,-12658085,11111111.11,11111111.11
14727,한올바이오파마(주),9420,Dec-15,-7125633,-7077357,11111111.11,11111111.11
14728,한올바이오파마(주),9420,Dec-16,2057399,2026026,11111111.11,11111111.11
14729,한올바이오파마(주),9420,Dec-17,5753812,5813254,179.66,186.93
14730,한올바이오파마(주),9420,Dec-18,3332661,3300102,-42.08,-43.23
14731,한올바이오파마(주),9420,Dec-19,19000569,19174350,470.13,481.02
14732,한일네트웍스(주),46110,Dec-11,580579,603188,-96.94,-96.85
14733,한일네트웍스(주),46110,Dec-12,2049281,2263113,252.97,275.19
14734,한일네트웍스(주),46110,Dec-13,1807126,1256228,-11.82,-44.49
14735,한일네트웍스(주),46110,Dec-14,-406978,-32686,-122.52,-102.6
14736,한일네트웍스(주),46110,Dec-15,1336669,2276643,11111111.11,11111111.11
14737,한일네트웍스(주),46110,Dec-16,2794151,4436115,109.04,94.85
14738,한일네트웍스(주),46110,Dec-17,19450955,16676145,596.13,275.92
14739,한일네트웍스(주),46110,Dec-18,5055546,5101598,-74.01,-69.41
14740,한일네트웍스(주),46110,Dec-19,6953806,7040931,37.55,38.01
14741,한일단조공업(주),24740,Dec-11,4017502,1463519,-42.23,-79.21
14742,한일단조공업(주),24740,Dec-12,-857478,-2399204,-121.34,-263.93
14743,한일단조공업(주),24740,Dec-13,-1126323,-4056991,11111111.11,11111111.11
14744,한일단조공업(주),24740,Dec-14,249825,-409806,11111111.11,11111111.11
14745,한일단조공업(주),24740,Dec-15,3558612,2189959,1324.44,11111111.11
14746,한일단조공업(주),24740,Dec-16,1620214,3245658,-54.47,48.21
14747,한일단조공업(주),24740,Dec-17,-6166522,-2129495,-480.6,-165.61
14748,한일단조공업(주),24740,Dec-18,-2551764,-882481,11111111.11,11111111.11
14749,한일단조공업(주),24740,Dec-19,888992,3546339,11111111.11,11111111.11
14750,한일사료(주),5860,Dec-11,1254989,2710069,41.17,-23.58
14751,한일사료(주),5860,Dec-12,2612760,4351027,108.19,60.55
14752,한일사료(주),5860,Dec-13,-2789979,954486,-206.78,-78.06
14753,한일사료(주),5860,Dec-14,1600414,4035505,11111111.11,322.79
14754,한일사료(주),5860,Dec-15,1231330,-4293346,-23.06,-206.39
14755,한일사료(주),5860,Dec-16,-59234,2177456,-104.81,11111111.11
14756,한일사료(주),5860,Dec-17,2422746,1880551,11111111.11,-13.64
14757,한일사료(주),5860,Dec-18,77667,396735,-96.79,-78.9
14758,한일사료(주),5860,Dec-19,-361418,-2196337,-565.34,-653.6
14759,한일시멘트(주),300720,Dec-18,53726823,11111111.11,11111111.11,11111111.11
14760,한일시멘트(주),300720,Dec-19,40504818,11111111.11,-24.61,0
14761,한일철강(주),2220,Dec-11,292664,2038507,-99.28,-81.65
14762,한일철강(주),2220,Dec-12,-731139,-13256877,-349.82,-750.32
14763,한일철강(주),2220,Dec-13,4482110,4187777,11111111.11,11111111.11
14764,한일철강(주),2220,Dec-14,-3605058,-3532824,-180.43,-184.36
14765,한일철강(주),2220,Dec-15,-10002078,-12552959,11111111.11,11111111.11
14766,한일철강(주),2220,Dec-16,4409878,4713142,11111111.11,11111111.11
14767,한일철강(주),2220,Dec-17,9106490,9365839,106.5,98.72
14768,한일철강(주),2220,Dec-18,-5081690,-8209561,-155.8,-187.65
14769,한일철강(주),2220,Dec-19,-10332354,-10882921,11111111.11,11111111.11
14770,한일현대시멘트(주),6390,Dec-11,-76036519,-100376105,11111111.11,11111111.11
14771,한일현대시멘트(주),6390,Dec-12,-39347059,-41088750,11111111.11,11111111.11
14772,한일현대시멘트(주),6390,Dec-13,-347377574,-347482961,11111111.11,11111111.11
14773,한일현대시멘트(주),6390,Dec-14,282944197,283394108,11111111.11,11111111.11
14774,한일현대시멘트(주),6390,Dec-15,-10981157,11111111.11,-103.88,-96.08
14775,한일현대시멘트(주),6390,Dec-16,-149981643,11111111.11,11111111.11,0
14776,한일현대시멘트(주),6390,Dec-17,61500102,11111111.11,11111111.11,0
14777,한일현대시멘트(주),6390,Dec-18,-29354119,11111111.11,-147.73,0
14778,한일현대시멘트(주),6390,Dec-19,41318306,11111111.11,11111111.11,0
14779,한일홀딩스(주),3300,Dec-11,13253265,17547983,-67.92,57.93
14780,한일홀딩스(주),3300,Dec-12,-71850512,-72214592,-642.13,-511.53
14781,한일홀딩스(주),3300,Dec-13,71682332,83051401,11111111.11,11111111.11
14782,한일홀딩스(주),3300,Dec-14,86911589,95172109,21.25,14.59
14783,한일홀딩스(주),3300,Dec-15,33549261,64884025,-61.4,-31.82
14784,한일홀딩스(주),3300,Dec-16,72372401,83766909,115.72,29.1
14785,한일홀딩스(주),3300,Dec-17,46814856,65639949,-35.31,-21.64
14786,한일홀딩스(주),3300,Dec-18,391291304,520425829,735.83,692.85
14787,한일홀딩스(주),3300,Dec-19,-61475745,49230379,-115.71,-90.54
14788,한일화학공업(주),7770,Dec-11,302171,-560999,11111111.11,-101.14
14789,한일화학공업(주),7770,Dec-12,958292,8519,217.14,11111111.11
14790,한일화학공업(주),7770,Dec-13,1501842,274179,56.72,3118.44
14791,한일화학공업(주),7770,Dec-14,2645764,2049661,76.17,647.56
14792,한일화학공업(주),7770,Dec-15,3018379,1591272,14.08,-22.36
14793,한일화학공업(주),7770,Dec-16,4611825,3179167,52.79,99.79
14794,한일화학공업(주),7770,Dec-17,4033548,3340388,-12.54,5.07
14795,한일화학공업(주),7770,Dec-18,1513353,2843593,-62.48,-14.87
14796,한일화학공업(주),7770,Dec-19,1455029,1668536,-3.85,-41.32
14797,한전산업개발(주),130660,Dec-11,17071962,11689269,1073.31,600.57
14798,한전산업개발(주),130660,Dec-12,2871191,5569389,-83.18,-52.35
14799,한전산업개발(주),130660,Dec-13,7350585,9884900,156.01,77.49
14800,한전산업개발(주),130660,Dec-14,573597,-9925049,-92.2,-200.41
14801,한전산업개발(주),130660,Dec-15,8234192,8107507,1335.54,11111111.11
14802,한전산업개발(주),130660,Dec-16,12879143,13207913,56.41,62.91
14803,한전산업개발(주),130660,Dec-17,13344391,13946757,3.61,5.59
14804,한전산업개발(주),130660,Dec-18,11420726,12034956,-14.42,-13.71
14805,한전산업개발(주),130660,Dec-19,16674967,17305484,46.01,43.79
14806,한전케이피에스(주),51600,Dec-11,104663521,11111111.11,527.67,-35.79
14807,한전케이피에스(주),51600,Dec-12,117887555,11111111.11,12.63,0
14808,한전케이피에스(주),51600,Dec-13,151523709,152039486,28.53,1268.36
14809,한전케이피에스(주),51600,Dec-14,166847360,168295608,10.11,10.69
14810,한전케이피에스(주),51600,Dec-15,168632171,169935248,1.07,0.97
14811,한전케이피에스(주),51600,Dec-16,86657372,88282577,-48.61,-48.05
14812,한전케이피에스(주),51600,Dec-17,135481686,135958767,56.34,54
14813,한전케이피에스(주),51600,Dec-18,160791495,161330977,18.68,18.66
14814,한전케이피에스(주),51600,Dec-19,157737146,153331331,-1.9,-4.96
14815,한창산업(주),79170,Dec-11,859967,11111111.11,-99.45,-92.75
14816,한창산업(주),79170,Dec-12,349586,11111111.11,-59.35,0
14817,한창산업(주),79170,Dec-13,1832467,11111111.11,424.18,0
14818,한창산업(주),79170,Dec-14,979313,11111111.11,-46.56,0
14819,한창산업(주),79170,Dec-15,-1656998,11111111.11,-269.2,0
14820,한창산업(주),79170,Dec-16,2026042,11111111.11,11111111.11,0
14821,한창산업(주),79170,Dec-17,1204407,11111111.11,-40.55,0
14822,한창산업(주),79170,Dec-18,1419761,11111111.11,17.88,0
14823,한창산업(주),79170,Dec-19,1173930,11111111.11,-17.31,0
14824,한화솔루션(주),9830,Dec-11,411519306,166696114,34954.84,1400.27
