,정상영업이익증가율,영업이익증가률개별,영업이익증가률연결
13298,29.57,115.2,29.57
13299,-4.44,4.25,-4.44
13300,-19.58,432.22,-19.58
13301,-91.79,11111111.11,-91.79
13302,0.0,11111111.11,0.0
13303,0.0,11111111.11,0.0
13304,0.0,11111111.11,0.0
13305,0.0,11111111.11,0.0
13306,-2294.46,-2294.46,0.0
13307,0.0,11111111.11,0.0
13308,223.65,223.65,0.0
13309,-34.81,-34.81,0.0
13310,0.0,11111111.11,0.0
13311,-28.06,1254789.63,0.0
13312,-90.68,-90.68,0.0
13313,271.24,350.16,271.24
13314,-143.46,-91.58,-143.46
13315,2046.65,2046.65,11111111.11
13316,306.54,239.57,306.54
13317,-64.8,-45.68,-64.8
13318,56.11,11.26,56.11
13319,43.71,11111111.11,43.71
13320,171.87,1301.25,171.87
13321,-131.24,-171.6,-131.24
13322,1254789.63,11111111.11,11111111.11
13323,-36.59,-43.37,-36.59
13324,85.45,224.37,85.45
13325,185.51,160.62,185.51
13326,109.71,95.7,109.71
13327,-15.58,-11.16,-15.58
13328,-81.44,11111111.11,-81.44
13329,-22.38,1254789.63,1254789.63
13330,-53.99,-56.78,-53.99
13331,-91.13,-102.19,-91.13
13332,249.78,11111111.11,249.78
13333,388.64,887.4,388.64
13334,-72.15,-83.96,-72.15
13335,-57.09,288.81,-57.09
13336,344.24,-10.64,344.24
13337,254.78,11111111.11,254.78
13338,-163.88,-181.87,-163.88
13339,1254789.63,11111111.11,11111111.11
13340,1254789.63,11111111.11,11111111.11
13341,1254789.63,11111111.11,11111111.11
13342,-51.92,-144.78,-51.92
13343,135.88,11111111.11,135.88
13344,-92.47,39.66,-92.47
13345,-2636.05,-129.11,-2636.05
13346,1254789.63,11111111.11,11111111.11
13347,-246.87,2.06,-246.87
13348,154.1,154.1,11111111.11
13349,10.62,10.22,10.62
13350,-4.55,24.94,-4.55
13351,-100.7,-123.0,-100.7
13352,1254789.63,11111111.11,11111111.11
13353,1581.43,-23.2,1581.43
13354,-4.74,101.22,-4.74
13355,-84.73,11111111.11,-84.73
13356,0.0,11111111.11,0.0
13357,0.0,11111111.11,0.0
13358,0.0,11111111.11,0.0
13359,0.0,11111111.11,0.0
13360,0.0,11111111.11,0.0
13361,1254789.63,11111111.11,11111111.11
13362,66.02,66.02,0.0
13363,-63.8,-63.8,0.0
13364,-828.8,11111111.11,-828.8
13365,0.0,1254789.63,0.0
13366,48.81,48.81,0.0
13367,-94.92,11111111.11,0.0
13368,-13.73,-6.7,-13.73
13369,-27.11,-26.99,-27.11
13370,-23.74,-46.96,-23.74
13371,33.98,74.19,33.98
13372,-39.8,-67.38,-39.8
13373,1.14,36.9,1.14
13374,50.7,48.59,50.7
13375,-10.88,0.17,-10.88
13376,23.44,11111111.11,23.44
13377,-22.04,-22.04,0.0
13378,-80.74,-80.74,0.0
13379,-78.28,-78.28,0.0
13380,522.92,522.92,0.0
13381,53.76,53.76,0.0
13382,-22.84,-22.84,0.0
13383,-96.88,-120.99,-96.88
13384,3647.87,11111111.11,3647.87
13385,-17.74,11111111.11,-17.74
13386,172.08,139.76,172.08
13387,-13.92,-18.58,-13.92
13388,-16.29,-4.76,-16.29
13389,161.78,147.53,161.78
13390,41.7,44.89,41.7
13391,-59.13,-57.92,-59.13
13392,12.74,8.91,12.74
13393,45.31,44.25,45.31
13394,-25.55,11111111.11,-25.55
13395,-32.14,-31.89,-32.14
13396,17.42,11.63,17.42
13397,44.36,43.88,44.36
13398,60.05,59.2,60.05
13399,11.91,7.98,11.91
13400,-9.04,-9.6,-9.04
13401,-68.97,-72.04,-68.97
13402,-97.66,-92.91,-97.66
13403,-400.42,11111111.11,-400.42
13404,-33.26,-34.37,-33.26
13405,-66.04,-57.65,-66.04
13406,117.28,73.56,117.28
13407,-13.73,-18.21,-13.73
13408,-7.99,-16.29,-7.99
13409,259.15,301.79,259.15
13410,-7.66,-7.25,-7.66
13411,-39.01,-39.01,0.0
13412,5.8,11111111.11,0.0
13413,-2.13,24.76,-2.13
13414,-11.14,-12.95,-11.14
13415,15.04,4.33,15.04
13416,19.37,27.47,19.37
13417,-56.8,-40.17,-56.8
13418,39.21,3.07,39.21
13419,-108.79,-162.33,-108.79
13420,1254789.63,11111111.11,11111111.11
13421,-45.92,11111111.11,-45.92
13422,12.77,12.77,0.0
13423,-29.12,-29.12,0.0
13424,9.46,9.46,0.0
13425,41.06,41.06,0.0
13426,11.57,11.57,0.0
13427,-2.52,-2.52,0.0
13428,2.84,2.84,0.0
13429,-22.86,-22.86,0.0
13430,3.62,11111111.11,0.0
13431,-27.38,-27.38,0.0
13432,-61.79,-61.79,0.0
13433,158.47,158.47,0.0
13434,-345.2,-316.14,-345.2
13435,1254789.63,11111111.11,11111111.11
13436,-103.44,-44.6,-103.44
13437,290.52,290.52,11111111.11
13438,317.13,62.77,317.13
13439,-127.65,11111111.11,-127.65
13440,-20.16,-20.16,0.0
13441,-62.02,-62.02,0.0
13442,-56.76,-56.76,0.0
13443,-255.39,-255.39,0.0
13444,0.0,11111111.11,0.0
13445,0.0,11111111.11,0.0
13446,0.0,11111111.11,0.0
13447,0.0,11111111.11,0.0
13448,0.0,11111111.11,0.0
13449,-92.92,-92.28,-92.92
13450,-3091.86,-2334.31,-3091.86
13451,1254789.63,11111111.11,11111111.11
13452,819.06,372.04,819.06
13453,59.53,46.67,59.53
13454,146.75,149.96,146.75
13455,10.62,13.51,10.62
13456,-1.27,-0.35,-1.27
13457,-29.28,11111111.11,-29.28
13458,0.0,0.0,0.0
13459,0.0,0.0,0.0
13460,0.0,0.0,0.0
13461,1254789.63,11111111.11,11111111.11
13462,-199.34,-173.85,-199.34
13463,1254789.63,11111111.11,11111111.11
13464,284.21,157.58,284.21
13465,-146.72,-146.26,-146.72
13466,1254789.63,11111111.11,11111111.11
13467,1254789.63,11111111.11,11111111.11
13468,1254789.63,11111111.11,11111111.11
13469,1254789.63,11111111.11,11111111.11
13470,-25.65,11111111.11,-25.65
13471,1.1,1254789.63,1254789.63
13472,-38.62,-28.06,-38.62
13473,-2.95,11111111.11,-2.95
13474,275.77,275.77,0.0
13475,-320.38,-320.38,0.0
13476,0.0,11111111.11,0.0
13477,6.65,6.65,0.0
13478,204.28,204.28,0.0
13479,63.93,63.93,0.0
13480,31.13,31.13,0.0
13481,15.25,15.25,0.0
13482,1254789.63,11111111.11,11111111.11
13483,-5.52,-5.27,-5.52
13484,-73.18,-75.56,-73.18
13485,-683.26,-874.23,-683.26
13486,1254789.63,11111111.11,11111111.11
13487,138.56,989.62,138.56
13488,17.13,180.64,17.13
13489,122.88,-0.88,122.88
13490,234.04,155.45,234.04
13491,-27.92,11111111.11,-27.92
13492,-38.93,1254789.63,1254789.63
13493,-72.89,-38.4,-72.89
13494,190.84,4.59,190.84
13495,19.18,34.41,19.18
13496,1.38,-39.42,1.38
13497,-71.48,-97.24,-71.48
13498,142.05,11111111.11,142.05
13499,0.0,0.0,0.0
13500,0.0,0.0,0.0
13501,0.0,11111111.11,0.0
13502,0.0,0.0,0.0
13503,0.0,0.0,0.0
13504,0.0,11111111.11,0.0
13505,0.0,11111111.11,0.0
13506,0.0,11111111.11,0.0
13507,1254789.63,11111111.11,11111111.11
13508,-32.21,1254789.63,1254789.63
13509,10.64,6.07,10.64
13510,-23.5,-14.26,-23.5
13511,-11.78,-20.56,-11.78
13512,43.62,0.98,43.62
13513,-44.41,-31.48,-44.41
13514,-69.48,-62.18,-69.48
13515,106.4,11111111.11,106.4
13516,3.98,10.74,3.98
13517,-31.62,-37.35,-31.62
13518,3.86,-14.2,3.86
13519,7.87,21.25,7.87
13520,67.96,47.03,67.96
13521,-25.74,-27.54,-25.74
13522,-64.33,-66.14,-64.33
13523,63.62,76.67,63.62
13524,202.69,11111111.11,202.69
13525,-76.31,-76.31,0.0
13526,326.31,326.31,0.0
13527,21.91,21.91,0.0
13528,25.4,25.4,0.0
13529,-117.36,-117.36,0.0
13530,0.0,11111111.11,0.0
13531,0.0,11111111.11,0.0
13532,0.0,11111111.11,0.0
13533,0.0,11111111.11,0.0
13534,-1.38,-1.38,0.0
13535,-24.92,-24.92,0.0
13536,-11.16,-11.16,0.0
13537,-47.13,-47.13,0.0
13538,-33.68,-33.68,0.0
13539,-126.28,-126.28,0.0
13540,0.0,11111111.11,0.0
13541,0.0,11111111.11,0.0
13542,1254789.63,11111111.11,11111111.11
13543,149.54,149.54,0.0
13544,72.08,72.08,0.0
13545,71.87,71.87,0.0
13546,18.6,18.6,0.0
13547,-52.74,-52.74,0.0
13548,-55.05,-55.05,0.0
13549,-152.2,-152.2,0.0
13550,0.0,11111111.11,0.0
13551,0.0,11111111.11,0.0
13552,1254789.63,11111111.11,11111111.11
13553,1254789.63,11111111.11,11111111.11
13554,1254789.63,11111111.11,11111111.11
13555,1254789.63,11111111.11,11111111.11
13556,1254789.63,11111111.11,11111111.11
13557,1254789.63,11111111.11,11111111.11
13558,1254789.63,11111111.11,11111111.11
13559,1254789.63,11111111.11,11111111.11
13560,1254789.63,11111111.11,11111111.11
13561,1254789.63,11111111.11,11111111.11
13562,1254789.63,11111111.11,11111111.11
13563,1254789.63,11111111.11,11111111.11
13564,1254789.63,11111111.11,11111111.11
13565,-56.68,-56.68,-56.68
13566,525.71,526.0,525.71
13567,-30.09,-30.26,-30.09
13568,-15.61,-15.61,0.0
13569,-20.0,11111111.11,0.0
13570,1254789.63,0.0,1254789.63
13571,26.47,0.0,26.47
13572,5.1,0.0,5.1
13573,6.22,0.0,6.22
13574,-8.02,0.0,-8.02
13575,-9.44,11111111.11,-9.44
13576,24.79,40.19,24.79
13577,-167.74,-160.26,-167.74
13578,1254789.63,11111111.11,11111111.11
13579,-90.16,-339.48,-90.16
13580,1348.71,11111111.11,1348.71
13581,63.89,-42.98,63.89
13582,8.35,131.58,8.35
13583,-54.1,-51.02,-54.1
13584,-199.92,11111111.11,-199.92
13585,-38.63,1254789.63,0.0
13586,-122.81,-122.81,0.0
13587,0.0,11111111.11,0.0
13588,1254789.63,11111111.11,11111111.11
13589,1254789.63,11111111.11,11111111.11
13590,-353.39,-353.39,11111111.11
13591,1254789.63,11111111.11,11111111.11
13592,58.71,58.71,0.0
13593,21.57,21.57,0.0
13594,82.23,82.23,0.0
13595,4.23,4.23,0.0
13596,5.92,5.92,0.0
13597,31.45,31.45,0.0
13598,75.28,75.28,0.0
13599,-13.61,-13.61,0.0
13600,-44.46,11111111.11,0.0
13601,110.69,1254789.63,1254789.63
13602,-36.89,11111111.11,-36.89
13603,1254789.63,1254789.63,0.0
13604,-153.84,-153.84,0.0
13605,0.0,11111111.11,0.0
13606,1254789.63,11111111.11,11111111.11
13607,1254789.63,11111111.11,11111111.11
13608,0.0,11111111.11,0.0
13609,0.0,11111111.11,0.0
13610,0.0,11111111.11,0.0
13611,0.0,11111111.11,0.0
13612,0.0,11111111.11,0.0
13613,0.0,11111111.11,0.0
13614,1254789.63,11111111.11,11111111.11
13615,1254789.63,11111111.11,11111111.11
13616,1254789.63,11111111.11,11111111.11
13617,1254789.63,0.0,1254789.63
13618,18.14,0.0,18.14
13619,1.26,0.0,1.26
13620,-0.82,11111111.11,-0.82
13621,17.37,1254789.63,1254789.63
13622,13.17,6.8,13.17
13623,-10.74,-9.4,-10.74
13624,1.13,2.32,1.13
13625,-11.66,11111111.11,-11.66
13626,1254789.63,0.0,1254789.63
13627,23.1,0.0,23.1
13628,5.63,0.0,5.63
13629,10.49,0.0,10.49
13630,1.67,11111111.11,1.67
13631,54.83,-27.3,54.83
13632,5.03,15.92,5.03
13633,-30.34,-81.26,-30.34
13634,-85.94,-1017.06,-85.94
13635,575.23,11111111.11,575.23
13636,41.48,-90.59,41.48
13637,-302.05,-3030.88,-302.05
13638,1254789.63,11111111.11,11111111.11
13639,1254789.63,11111111.11,11111111.11
13640,0.0,11111111.11,0.0
13641,-22.6,-22.6,0.0
13642,131.52,131.52,0.0
13643,-194.61,-147.42,-194.61
13644,0.0,11111111.11,0.0
13645,0.0,11111111.11,0.0
13646,88.3,88.3,0.0
13647,-69.65,-72.44,-69.65
13648,95.2,11111111.11,95.2
13649,36.8,284.79,36.8
13650,71.3,17.29,71.3
13651,-55.12,67.97,-55.12
13652,-14.68,26.62,-14.68
13653,-9.45,-23.96,-9.45
13654,60.48,-29.95,60.48
13655,-23.66,1.26,-23.66
13656,-32.78,-35.48,-32.78
13657,62.04,11111111.11,62.04
13658,-51.57,-51.57,0.0
13659,17.26,17.26,0.0
13660,-94.53,-94.53,0.0
13661,-956.55,-1040.98,-956.55
13662,1254789.63,11111111.11,11111111.11
13663,1254789.63,11111111.11,11111111.11
13664,-42.07,-53.68,-42.07
13665,8.1,178.32,8.1
13666,127.32,11111111.11,127.32
13667,16.53,-21.51,16.53
13668,-305.97,-252.73,-305.97
13669,1254789.63,11111111.11,11111111.11
13670,1254789.63,11111111.11,11111111.11
13671,1254789.63,11111111.11,11111111.11
13672,1254789.63,11111111.11,11111111.11
13673,1254789.63,11111111.11,11111111.11
13674,1254789.63,11111111.11,11111111.11
13675,1254789.63,11111111.11,11111111.11
13676,0.0,0.0,0.0
13677,0.0,0.0,0.0
13678,0.0,11111111.11,0.0
13679,-47.56,-47.56,0.0
13680,4.78,11111111.11,4.78
13681,-21.16,-20.72,-21.16
13682,-23.73,-21.76,-23.73
13683,-21.12,-14.15,-21.12
13684,-64.06,-70.14,-64.06
13685,82.97,92.37,82.97
13686,-9.82,-29.99,-9.82
13687,-18.97,-28.57,-18.97
13688,-80.27,-99.68,-80.27
13689,-434.39,11111111.11,-434.39
13690,0.0,0.0,0.0
13691,0.0,0.0,0.0
13692,0.0,0.0,0.0
13693,0.0,11111111.11,0.0
13694,0.0,11111111.11,0.0
13695,19.63,1254789.63,1254789.63
13696,14.02,13.27,14.02
13697,-39.58,-39.58,0.0
13698,-10.94,-10.94,0.0
13699,21.29,21.29,0.0
13700,14.03,14.03,0.0
13701,0.64,11111111.11,0.0
13702,51.9,-56.5,51.9
13703,-11.49,-118.2,-11.49
13704,110.88,11111111.11,110.88
13705,20.2,-16.3,20.2
13706,-36.09,39.65,-36.09
13707,17.52,-48.17,17.52
13708,43.03,-30.78,43.03
13709,-4.96,-87.66,-4.96
13710,62.8,11111111.11,62.8
13711,8.12,8.12,0.0
13712,-8.49,-8.49,0.0
13713,-161.04,-161.04,0.0
13714,0.0,11111111.11,0.0
13715,0.0,11111111.11,0.0
13716,-9.28,-9.28,0.0
13717,-52.15,-52.15,0.0
13718,-181.07,-181.07,0.0
13719,0.0,11111111.11,0.0
13720,10.85,5.46,10.85
13721,-28.0,-31.53,-28.0
13722,-29.32,-34.5,-29.32
13723,37.24,26.03,37.24
13724,6.38,-3.5,6.38
13725,-9.32,-3.18,-9.32
13726,-32.31,-30.07,-32.31
13727,-20.43,-31.18,-20.43
13728,103.06,11111111.11,103.06
13729,-43.95,53.08,-43.95
13730,-4.12,-17.58,-4.12
13731,-77.19,59.95,-77.19
13732,365.08,-50.79,365.08
13733,0.55,44.74,0.55
13734,-9.29,-25.3,-9.29
13735,-34.71,78.6,-34.71
13736,-7.15,-18.05,-7.15
13737,90.05,11111111.11,90.05
13738,105.63,43.07,105.63
13739,-13.62,-8.11,-13.62
13740,2.16,6.01,2.16
13741,15.73,23.23,15.73
13742,21.34,20.29,21.34
13743,-116.17,-125.56,-116.17
13744,1254789.63,11111111.11,11111111.11
13745,1254789.63,11111111.11,11111111.11
13746,1254789.63,11111111.11,11111111.11
13747,1254789.63,11111111.11,11111111.11
13748,1254789.63,11111111.11,11111111.11
13749,-371.12,-321.54,-371.12
13750,1254789.63,11111111.11,11111111.11
13751,-149.74,-437.76,-149.74
13752,1254789.63,11111111.11,11111111.11
13753,1254789.63,11111111.11,11111111.11
13754,1254789.63,11111111.11,11111111.11
13755,1254789.63,11111111.11,11111111.11
13756,0.0,0.0,0.0
13757,0.0,11111111.11,0.0
13758,30.44,11111111.11,30.44
13759,0.35,48.08,0.35
13760,-40.84,-113.62,-40.84
13761,18.98,11111111.11,18.98
13762,-93.9,11111111.11,-93.9
13763,575.02,11111111.11,575.02
13764,20.91,11111111.11,20.91
13765,1254789.63,1254789.63,1254789.63
13766,47.65,93.75,47.65
13767,46.42,53.55,46.42
13768,-33.21,-56.61,-33.21
13769,48.94,17.81,48.94
13770,3.17,11111111.11,3.17
13771,32.57,-13.14,32.57
13772,54.78,39.37,54.78
13773,33.32,50.53,33.32
13774,-79.33,-99.09,-79.33
13775,56.49,3569.88,56.49
13776,79.04,0.47,79.04
13777,-49.72,6.1,-49.72
13778,138.15,31.17,138.15
13779,-130.38,11111111.11,-130.38
13780,211.02,1254789.63,1254789.63
13781,74.32,88.92,74.32
13782,-38.56,-2.03,-38.56
13783,55.99,21.67,55.99
13784,-155.07,11111111.11,-155.07
13785,-76.36,-76.36,0.0
13786,-771.61,-771.61,0.0
13787,0.0,11111111.11,0.0
13788,0.0,11111111.11,0.0
13789,0.0,11111111.11,0.0
13790,0.0,11111111.11,0.0
13791,68.32,68.32,0.0
13792,78.7,78.7,0.0
13793,0.0,11111111.11,0.0
13794,258.47,256.2,0.0
13795,-73.77,-73.77,0.0
13796,-300.85,-300.85,0.0
13797,1254789.63,11111111.11,11111111.11
13798,1254789.63,11111111.11,11111111.11
13799,1254789.63,11111111.11,11111111.11
13800,1254789.63,11111111.11,11111111.11
13801,-69.78,-92.85,-69.78
13802,-183.59,11111111.11,-183.59
13803,1254789.63,1254789.63,1254789.63
13804,-218.72,11111111.11,-218.72
13805,1254789.63,11111111.11,11111111.11
13806,1254789.63,11111111.11,11111111.11
13807,1254789.63,11111111.11,11111111.11
13808,1254789.63,11111111.11,11111111.11
13809,-107.28,-126.89,-107.28
13810,1254789.63,11111111.11,11111111.11
13811,-68.15,-79.54,-68.15
13812,507.14,1436.99,507.14
13813,44.13,36.88,44.13
13814,19.47,26.46,19.47
13815,5.87,7.79,5.87
13816,63.56,11111111.11,63.56
13817,29.74,29.74,0.0
13818,61.91,61.91,0.0
13819,-17.8,-17.8,0.0
13820,-48.77,-48.77,0.0
13821,-76.77,-76.77,0.0
13822,745.69,745.69,0.0
13823,-130.04,-130.04,0.0
13824,0.0,11111111.11,0.0
13825,0.0,11111111.11,0.0
13826,-0.15,4.36,-0.15
13827,-25.97,-12.78,-25.97
13828,-21.2,-23.05,-21.2
13829,-27.12,-23.84,-27.12
13830,66.13,59.45,66.13
13831,-1.33,-6.74,-1.33
13832,-28.46,-8.01,-28.46
13833,-26.8,-25.21,-26.8
13834,19.34,11111111.11,19.34
13835,1254789.63,1254789.63,0.0
13836,0.0,11111111.11,0.0
13837,0.0,11111111.11,0.0
13838,5.78,1254789.63,1254789.63
13839,-19.83,-18.91,-19.83
13840,-87.56,-85.37,-87.56
13841,373.37,272.15,373.37
13842,137.19,144.57,137.19
13843,26.36,27.28,26.36
13844,9.39,10.85,9.39
13845,-1.22,1.77,-1.22
13846,-46.8,11111111.11,-46.8
13847,-6.73,-4.35,-6.73
13848,-3.03,-6.05,-3.03
13849,49.92,46.27,49.92
13850,7.49,13.29,7.49
13851,27.14,22.64,27.14
13852,-26.88,-20.36,-26.88
13853,39.54,29.76,39.54
13854,9.96,-0.25,9.96
13855,-11.84,11111111.11,-11.84
13856,1.16,-107.85,1.16
13857,-40.59,11111111.11,-40.59
13858,-149.2,11111111.11,-149.2
13859,1254789.63,11111111.11,11111111.11
13860,1079.91,1079.91,11111111.11
13861,102.51,54.23,102.51
13862,79.7,84.68,79.7
13863,14.52,15.13,14.52
13864,7.14,11111111.11,7.14
13865,2287.46,2287.46,11111111.11
13866,-13.89,-2.5,-13.89
13867,173.11,98.94,173.11
13868,48.18,43.39,48.18
13869,-13.28,-14.51,-13.28
13870,-16.49,-17.69,-16.49
13871,16.2,13.65,16.2
13872,-113.98,-119.21,-113.98
13873,1254789.63,11111111.11,11111111.11
13874,0.0,0.0,0.0
13875,0.0,11111111.11,0.0
13876,5.11,4.93,5.11
13877,34.69,19.45,34.69
13878,20.03,21.71,20.03
13879,26.54,11111111.11,26.54
13880,13.54,1254789.63,1254789.63
13881,16.62,23.37,16.62
13882,4.11,5.72,4.11
13883,-32.19,-55.61,-32.19
13884,4.93,-88.55,4.93
13885,9.76,11111111.11,9.76
13886,1248.4,1254789.63,1254789.63
13887,78.65,11111111.11,78.65
13888,1254789.63,11111111.11,11111111.11
13889,-1945.21,-1945.21,11111111.11
13890,1254789.63,11111111.11,11111111.11
13891,9.25,9.25,11111111.11
13892,30.08,30.08,11111111.11
13893,-6616.84,-6616.84,0.0
13894,0.0,11111111.11,0.0
13895,-790.82,-790.82,0.0
13896,0.0,11111111.11,0.0
13897,42.71,95.92,42.71
13898,120.92,22.22,120.92
13899,-238.29,-177.8,-238.29
13900,1254789.63,11111111.11,11111111.11
13901,1254789.63,11111111.11,11111111.11
13902,1254789.63,11111111.11,11111111.11
13903,-159.79,-163.23,-159.79
13904,1254789.63,11111111.11,11111111.11
13905,1254789.63,11111111.11,11111111.11
13906,-27.15,-14.78,-27.15
13907,-145.51,-157.14,-145.51
13908,1254789.63,11111111.11,11111111.11
13909,1254789.63,11111111.11,11111111.11
13910,1254789.63,11111111.11,11111111.11
13911,-41.98,-70.19,-41.98
13912,-576.14,-466.28,-576.14
13913,1254789.63,11111111.11,11111111.11
13914,1254789.63,11111111.11,11111111.11
13915,1254789.63,11111111.11,11111111.11
13916,1254789.63,11111111.11,11111111.11
13917,1254789.63,11111111.11,11111111.11
13918,1254789.63,11111111.11,11111111.11
13919,1254789.63,11111111.11,11111111.11
13920,1254789.63,11111111.11,11111111.11
13921,1254789.63,11111111.11,11111111.11
13922,1254789.63,11111111.11,11111111.11
13923,-701.25,11111111.11,-701.25
13924,-44.48,1254789.63,0.0
13925,40.07,40.07,0.0
13926,4.06,4.06,0.0
13927,-51.02,-51.02,0.0
13928,-195.31,-194.09,-195.31
13929,1254789.63,11111111.11,11111111.11
13930,1254789.63,11111111.11,11111111.11
13931,1254789.63,11111111.11,11111111.11
13932,1254789.63,11111111.11,11111111.11
13933,-7.5,-42.96,-7.5
13934,-35.1,-67.28,-35.1
13935,-31.65,-116.71,-31.65
13936,-2.6,11111111.11,-2.6
13937,-121.38,-533.22,-121.38
13938,1254789.63,11111111.11,11111111.11
13939,60.11,110.07,60.11
13940,19.41,10.44,19.41
13941,-53.94,11111111.11,-53.94
13942,11.21,8.75,11.21
13943,-16.48,-16.79,-16.48
13944,-11.03,-8.31,-11.03
13945,1.95,4.29,1.95
13946,-18.91,-14.69,-18.91
13947,-25.85,-24.48,-25.85
13948,-52.21,-52.19,-52.21
13949,75.86,75.39,75.86
13950,-62.3,11111111.11,-62.3
13951,-24.55,-37.37,-24.55
13952,-60.31,-114.37,-60.31
13953,-3.86,11111111.11,-3.86
13954,-11.32,-331.54,-11.32
13955,6.88,11111111.11,6.88
13956,0.2,565.46,0.2
13957,50.63,149.29,50.63
13958,37.44,103.14,37.44
13959,-12.09,11111111.11,-12.09
13960,-30.97,-30.97,0.0
13961,90.82,90.82,0.0
13962,-51.24,-51.24,0.0
13963,9.43,9.43,0.0
13964,-65.85,-65.85,0.0
13965,346.05,130.78,346.06
13966,-63.3,-74.76,-63.3
13967,978.39,497.55,978.39
13968,-41.72,11111111.11,-41.72
13969,2.7,30.88,2.7
13970,62.72,57.29,62.72
13971,-0.09,-19.6,-0.09
13972,-15.33,5.92,-15.33
13973,5.59,-2.73,5.59
13974,19.28,-27.74,19.28
13975,-36.19,46.02,-36.19
13976,-28.16,-59.55,-28.16
13977,-345.88,11111111.11,-345.88
13978,87.55,87.55,0.0
13979,-7.63,-7.63,0.0
13980,72.8,72.8,0.0
13981,-64.35,-64.35,0.0
13982,-58.35,-58.35,0.0
13983,507.97,507.98,0.0
13984,-82.5,-82.5,0.0
13985,-82.3,-82.3,0.0
13986,49.2,11111111.11,0.0
13987,5243.14,5243.14,11111111.11
13988,-50.47,-25.72,-50.47
13989,196.64,61.79,196.64
13990,7.08,3.86,7.08
13991,-21.74,-31.48,-21.74
13992,-365.33,-522.47,-365.33
13993,1254789.63,11111111.11,11111111.11
13994,37.31,-15.43,37.31
13995,32.85,11111111.11,32.85
13996,-6.3,1254789.63,0.0
13997,-19.74,-19.74,0.0
13998,82.26,82.26,0.0
13999,-10.59,-5.45,-10.59
14000,-58.17,-50.17,-58.17
14001,-60.36,11111111.11,-60.36
14002,25.45,31.48,25.45
14003,-49.76,-44.74,-49.76
14004,-210.52,-176.82,-210.52
14005,1254789.63,11111111.11,11111111.11
14006,1254789.63,11111111.11,11111111.11
14007,0.0,11111111.11,0.0
14008,0.0,11111111.11,0.0
14009,-44.66,-44.66,11111111.11
14010,-995.18,11111111.11,-995.18
14011,158.2,137.75,158.2
14012,69.68,69.61,69.68
14013,82.55,82.55,82.55
14014,-38.8,-38.8,-38.8
14015,4.89,4.89,4.89
14016,-45.05,-45.05,-45.05
14017,12.79,12.79,12.79
14018,15.78,15.78,15.78
14019,-44.24,11111111.11,-44.24
14020,123.78,123.78,11111111.11
14021,86.08,21.36,86.08
14022,19.78,-9.06,19.78
14023,-87.8,-52.1,-87.8
14024,304.79,105.75,304.79
14025,-35.3,-39.36,-35.3
14026,-156.17,-258.86,-156.17
14027,1254789.63,11111111.11,11111111.11
14028,1254789.63,11111111.11,11111111.11
14029,-42.36,-68.28,-42.36
14030,-18.01,7.03,-18.01
14031,-92.31,-44.97,-92.31
14032,-329.31,-91.9,-329.31
14033,1286.68,1286.68,11111111.11
14034,-84.0,-56.16,-84.0
14035,717.82,122.06,717.82
14036,-178.25,-169.34,-178.25
14037,1254789.63,11111111.11,11111111.11
14038,1254789.63,11111111.11,11111111.11
14039,-171.58,-210.22,-171.58
14040,1254789.63,11111111.11,11111111.11
14041,1254789.63,11111111.11,11111111.11
14042,1254789.63,11111111.11,11111111.11
14043,207.09,205.23,207.09
14044,70.04,70.04,70.04
14045,-12.5,-12.5,-12.5
14046,1.75,11111111.11,1.75
14047,-32.49,-29.52,-32.49
14048,24.99,18.33,24.99
14049,-9.51,-9.99,-9.51
14050,-11.55,-14.59,-11.55
14051,-17.39,-17.74,-17.39
14052,76.37,89.23,76.37
14053,98.5,91.5,98.5
14054,-8.79,-7.98,-8.79
14055,-23.6,11111111.11,-23.6
14056,-60.16,-60.16,0.0
14057,-42.78,-42.78,0.0
14058,-78.88,-78.88,0.0
14059,215.34,383.46,215.34
14060,-29.38,-34.7,-29.38
14061,76.5,111.97,76.5
14062,28.59,1.58,28.59
14063,9.51,-20.32,9.51
14064,1.35,11111111.11,1.35
14065,174.76,174.76,11111111.11
14066,-8.78,-2.63,-8.78
14067,35.94,29.07,35.94
14068,-84.9,-84.26,-84.9
14069,55.03,51.82,55.03
14070,760.7,-76.87,760.7
14071,-454.44,-8495.04,-454.44
14072,1254789.63,11111111.11,11111111.11
14073,1254789.63,11111111.11,11111111.11
14074,1254789.63,11111111.11,11111111.11
14075,1254789.63,11111111.11,11111111.11
14076,1254789.63,11111111.11,11111111.11
14077,0.0,11111111.11,0.0
14078,0.0,11111111.11,0.0
14079,0.0,11111111.11,0.0
14080,0.0,11111111.11,0.0
14081,0.0,11111111.11,0.0
14082,654.71,11111111.11,0.0
14083,1254789.63,11111111.11,11111111.11
14084,1254789.63,11111111.11,11111111.11
14085,1254789.63,11111111.11,11111111.11
14086,1254789.63,11111111.11,11111111.11
14087,1254789.63,11111111.11,11111111.11
14088,6.87,6.81,6.87
14089,24.32,19.51,24.32
14090,-17.05,-14.0,-17.05
14091,-76.19,11111111.11,-76.19
14092,0.0,0.0,0.0
14093,0.0,0.0,0.0
14094,0.0,0.0,0.0
14095,0.0,11111111.11,0.0
14096,49.03,11111111.11,0.0
14097,-122.21,-114.68,-122.21
