,회사명,거래소코드,회계년도,합계(IFRS)(천원),합계(IFRS연결)(천원),0,1
13826,코오롱인더스트리(주),120110,Dec-11,1476974283,1791833951,1362.05,16026.51
13827,코오롱인더스트리(주),120110,Dec-12,1511243076,1882630730,2.32,5.07
13828,코오롱인더스트리(주),120110,Dec-13,1553808095,1945583972,2.82,3.34
13829,코오롱인더스트리(주),120110,Dec-14,1624823625,2009107282,4.57,3.26
13830,코오롱인더스트리(주),120110,Dec-15,1557997966,1964382179,-4.11,-2.23
13831,코오롱인더스트리(주),120110,Dec-16,1666993404,2125275934,7,8.19
13832,코오롱인더스트리(주),120110,Dec-17,1762823377,2322447482,5.75,9.28
13833,코오롱인더스트리(주),120110,Dec-18,1856500293,2208534246,5.31,-4.9
13834,코오롱인더스트리(주),120110,Dec-19,1810830902,2126336443,-2.46,-3.72
13835,코오롱티슈진(주),950160,Dec-17,168989301,11111111.11,-90.67,-99.48
13836,코오롱티슈진(주),950160,Dec-18,135102792,11111111.11,-20.05,
13837,코오롱티슈진(주),950160,Dec-19,94195891,11111111.11,-30.28,
13838,코오롱플라스틱(주),138490,Dec-11,86967260,87685687,-7.67,689.17
13839,코오롱플라스틱(주),138490,Dec-12,93867814,93391977,7.93,6.51
13840,코오롱플라스틱(주),138490,Dec-13,89126629,88526814,-5.05,-5.21
13841,코오롱플라스틱(주),138490,Dec-14,90752293,90546014,1.82,2.28
13842,코오롱플라스틱(주),138490,Dec-15,97369131,97516750,7.29,7.7
13843,코오롱플라스틱(주),138490,Dec-16,173901451,174829185,78.6,79.28
13844,코오롱플라스틱(주),138490,Dec-17,195219784,194532078,12.26,11.27
13845,코오롱플라스틱(주),138490,Dec-18,203601148,197347690,4.29,1.45
13846,코오롱플라스틱(주),138490,Dec-19,204251012,197633735,0.32,0.14
13847,코웨이(주),21240,Dec-11,748402362,737902513,266.41,273.37
13848,코웨이(주),21240,Dec-12,802729433,785084821,7.26,6.39
13849,코웨이(주),21240,Dec-13,967344668,940888509,20.51,19.85
13850,코웨이(주),21240,Dec-14,1059043239,1039435029,9.48,10.47
13851,코웨이(주),21240,Dec-15,1269427800,1238227830,19.87,19.13
13852,코웨이(주),21240,Dec-16,1248126124,1183343759,-1.68,-4.43
13853,코웨이(주),21240,Dec-17,1043127690,982256530,-16.42,-16.99
13854,코웨이(주),21240,Dec-18,1129032867,1087698233,8.24,10.73
13855,코웨이(주),21240,Dec-19,1083096392,1077195584,-4.07,-0.97
13856,코웰패션(주),33290,Dec-11,78672679,128424836,-92.74,-88.08
13857,코웰패션(주),33290,Dec-12,79390299,125778687,0.91,-2.06
13858,코웰패션(주),33290,Dec-13,74534692,84440616,-6.12,-32.87
13859,코웰패션(주),33290,Dec-14,78519293,78016217,5.35,-7.61
13860,코웰패션(주),33290,Dec-15,115451722,117632289,47.04,50.78
13861,코웰패션(주),33290,Dec-16,131111160,135198697,13.56,14.93
13862,코웰패션(주),33290,Dec-17,166491862,172104278,26.99,27.3
13863,코웰패션(주),33290,Dec-18,208410644,219215158,25.18,27.37
13864,코웰패션(주),33290,Dec-19,243350792,256344977,16.77,16.94
13865,코위버(주),56360,Dec-11,57195235,56994433,-76.5,-77.77
13866,코위버(주),56360,Dec-12,59356647,59962472,3.78,5.21
13867,코위버(주),56360,Dec-13,63772703,65712398,7.44,9.59
13868,코위버(주),56360,Dec-14,69695978,72034318,9.29,9.62
13869,코위버(주),56360,Dec-15,77729662,82657338,11.53,14.75
13870,코위버(주),56360,Dec-16,83171341,88413776,7,6.96
13871,코위버(주),56360,Dec-17,89282559,94341497,7.35,6.7
13872,코위버(주),56360,Dec-18,99356697,99639550,11.28,5.62
13873,코위버(주),56360,Dec-19,118019874,118644697,18.78,19.07
13874,콜마비앤에이치(주),200130,Dec-14,11111111.11,11111111.11,-90.59,-90.63
13875,콜마비앤에이치(주),200130,Dec-15,98558195,100938298,,
13876,콜마비앤에이치(주),200130,Dec-16,124859511,128741965,26.69,27.55
13877,콜마비앤에이치(주),200130,Dec-17,154505749,177924388,23.74,38.2
13878,콜마비앤에이치(주),200130,Dec-18,192867573,206529135,24.83,16.08
13879,콜마비앤에이치(주),200130,Dec-19,234208663,254551409,21.43,23.25
13880,쿠쿠홀딩스(주),192400,Dec-14,422775681,440966482,80.51,73.23
13881,쿠쿠홀딩스(주),192400,Dec-15,501842830,506180217,18.7,14.79
13882,쿠쿠홀딩스(주),192400,Dec-16,567673295,567342138,13.12,12.08
13883,쿠쿠홀딩스(주),192400,Dec-17,350889928,357819541,-38.19,-36.93
13884,쿠쿠홀딩스(주),192400,Dec-18,551621134,609460415,57.21,70.33
13885,쿠쿠홀딩스(주),192400,Dec-19,553687875,673685233,0.37,10.54
13886,쿠쿠홈시스(주),284740,Dec-18,390348983,379732253,-29.5,-43.63
13887,쿠쿠홈시스(주),284740,Dec-19,428482814,457815914,9.77,20.56
13888,큐렉소(주),60280,Dec-11,47698201,32394714,-88.87,-92.92
13889,큐렉소(주),60280,Dec-12,59244011,49480929,24.21,52.74
13890,큐렉소(주),60280,Dec-13,58638401,35085670,-1.02,-29.09
13891,큐렉소(주),60280,Dec-14,58547257,13940908,-0.16,-60.27
13892,큐렉소(주),60280,Dec-15,58750597,52186928,0.35,274.34
13893,큐렉소(주),60280,Dec-16,73080105,11111111.11,24.39,-78.71
13894,큐렉소(주),60280,Dec-17,70690842,11111111.11,-3.27,
13895,큐렉소(주),60280,Dec-18,70029090,11111111.11,-0.94,
13896,큐렉소(주),60280,Dec-19,43979934,11111111.11,-37.2,
13897,크로바하이텍(주),43590,Dec-11,39108736,35710919,-11.08,221.4
13898,크로바하이텍(주),43590,Dec-12,42693853,40142374,9.17,12.41
13899,크로바하이텍(주),43590,Dec-13,41982740,40300756,-1.67,0.39
13900,크로바하이텍(주),43590,Dec-14,38598264,37191879,-8.06,-7.71
13901,크로바하이텍(주),43590,Dec-15,34877797,33431677,-9.64,-10.11
13902,크로바하이텍(주),43590,Dec-16,34393438,33765047,-1.39,1
13903,크로바하이텍(주),43590,Dec-17,32050687,31891511,-6.81,-5.55
13904,크로바하이텍(주),43590,Dec-18,26163724,26019585,-18.37,-18.41
13905,크로바하이텍(주),43590,Dec-19,16455605,16038456,-37.11,-38.36
13906,크루셜텍(주),114120,Dec-11,112005161,122801222,580.65,665.67
13907,크루셜텍(주),114120,Dec-12,104868713,117880882,-6.37,-4.01
13908,크루셜텍(주),114120,Dec-13,93524765,109147059,-10.82,-7.41
13909,크루셜텍(주),114120,Dec-14,71234181,91546465,-23.83,-16.13
13910,크루셜텍(주),114120,Dec-15,111283035,97513880,56.22,6.52
13911,크루셜텍(주),114120,Dec-16,120113845,104995682,7.94,7.67
13912,크루셜텍(주),114120,Dec-17,131306096,85086557,9.32,-18.96
13913,크루셜텍(주),114120,Dec-18,141665850,85379111,7.89,0.34
13914,크루셜텍(주),114120,Dec-19,28265345,43588075,-80.05,-48.95
13915,크리스탈지노믹스(주),83790,Dec-11,30400162,30371161,7.55,-30.32
13916,크리스탈지노믹스(주),83790,Dec-12,22407611,22267548,-26.29,-26.68
13917,크리스탈지노믹스(주),83790,Dec-13,36930895,36163555,64.81,62.4
13918,크리스탈지노믹스(주),83790,Dec-14,55729312,55027659,50.9,52.16
13919,크리스탈지노믹스(주),83790,Dec-15,70838591,73638997,27.11,33.82
13920,크리스탈지노믹스(주),83790,Dec-16,83036618,83264874,17.22,13.07
13921,크리스탈지노믹스(주),83790,Dec-17,91586917,91586917,10.3,9.99
13922,크리스탈지노믹스(주),83790,Dec-18,184467049,184467049,101.41,101.41
13923,크리스탈지노믹스(주),83790,Dec-19,148891535,225216864,-19.29,22.09
13924,키네마스터(주),139670,Dec-11,16989588,11111111.11,-88.59,-95.07
13925,키네마스터(주),139670,Dec-12,18298221,11111111.11,7.7,
13926,키네마스터(주),139670,Dec-13,22270169,11111111.11,21.71,
13927,키네마스터(주),139670,Dec-14,23902531,23959526,7.33,
13928,키네마스터(주),139670,Dec-15,22856643,22829749,-4.38,-4.72
13929,키네마스터(주),139670,Dec-16,17937756,17936158,-21.52,-21.44
13930,키네마스터(주),139670,Dec-17,13484781,13504730,-24.82,-24.71
13931,키네마스터(주),139670,Dec-18,11929556,12360434,-11.53,-8.47
13932,키네마스터(주),139670,Dec-19,11170673,12530646,-6.36,1.38
13933,태경산업(주),15890,Dec-11,151494669,259871985,1256.18,1973.89
13934,태경산업(주),15890,Dec-12,157948657,276031969,4.26,6.22
13935,태경산업(주),15890,Dec-13,157718810,281670392,-0.15,2.04
13936,태경산업(주),15890,Dec-14,157691074,270088529,-0.02,-4.11
13937,태경산업(주),15890,Dec-15,145673753,257359685,-7.62,-4.71
13938,태경산업(주),15890,Dec-16,147392865,262584017,1.18,2.03
13939,태경산업(주),15890,Dec-17,149061390,263417998,1.13,0.32
13940,태경산업(주),15890,Dec-18,154708304,310319252,3.79,17.8
13941,태경산업(주),15890,Dec-19,173552125,343200741,12.18,10.6
13942,태경케미컬(주),6890,Dec-11,70386207,71313721,-59.44,-79.22
13943,태경케미컬(주),6890,Dec-12,75608764,77327392,7.42,8.43
13944,태경케미컬(주),6890,Dec-13,86227613,86582053,14.04,11.97
13945,태경케미컬(주),6890,Dec-14,94515784,94664318,9.61,9.33
13946,태경케미컬(주),6890,Dec-15,97758951,97714276,3.43,3.22
13947,태경케미컬(주),6890,Dec-16,96408939,95634294,-1.38,-2.13
13948,태경케미컬(주),6890,Dec-17,98642106,97456647,2.32,1.91
13949,태경케미컬(주),6890,Dec-18,108665375,107995673,10.16,10.81
13950,태경케미컬(주),6890,Dec-19,112415458,118491356,3.45,9.72
13951,태광산업(주),3240,Dec-11,2140486419,2570743590,1804.09,2069.56
13952,태광산업(주),3240,Dec-12,2102937531,2583470964,-1.75,0.5
13953,태광산업(주),3240,Dec-13,2145421035,2703830831,2.02,4.66
13954,태광산업(주),3240,Dec-14,2143541011,2853123654,-0.09,5.52
13955,태광산업(주),3240,Dec-15,2179956923,2950098391,1.7,3.4
13956,태광산업(주),3240,Dec-16,2180687183,2977231031,0.03,0.92
13957,태광산업(주),3240,Dec-17,2283501811,3174267713,4.71,6.62
13958,태광산업(주),3240,Dec-18,2546892401,3504988738,11.53,10.42
13959,태광산업(주),3240,Dec-19,2555973064,3483815471,0.36,-0.6
13960,태림포장(주),11280,Dec-11,310313917,11111111.11,-87.86,-99.68
13961,태림포장(주),11280,Dec-12,344662869,11111111.11,11.07,
13962,태림포장(주),11280,Dec-13,363924809,11111111.11,5.59,
13963,태림포장(주),11280,Dec-14,379316731,11111111.11,4.23,
13964,태림포장(주),11280,Dec-15,312759438,373985520,-17.55,
13965,태림포장(주),11280,Dec-16,312493092,313143466,-0.09,-16.27
13966,태림포장(주),11280,Dec-17,309494038,312429261,-0.96,-0.23
13967,태림포장(주),11280,Dec-18,318088902,337674392,2.78,8.08
13968,태림포장(주),11280,Dec-19,294040911,320901765,-7.56,-4.97
13969,태양금속공업(주),4100,Dec-11,94704464,91792073,-67.79,-71.4
13970,태양금속공업(주),4100,Dec-12,96175480,90770116,1.55,-1.11
13971,태양금속공업(주),4100,Dec-13,100588185,92377414,4.59,1.77
13972,태양금속공업(주),4100,Dec-14,108261070,99319980,7.63,7.52
13973,태양금속공업(주),4100,Dec-15,112816433,100651754,4.21,1.34
13974,태양금속공업(주),4100,Dec-16,118361437,107840524,4.92,7.14
13975,태양금속공업(주),4100,Dec-17,121489473,103821910,2.64,-3.73
13976,태양금속공업(주),4100,Dec-18,123016173,97815510,1.26,-5.79
13977,태양금속공업(주),4100,Dec-19,105744198,71628322,-14.04,-26.77
13978,태원물산(주),1420,Dec-11,28911833,11111111.11,-72.66,-84.49
13979,태원물산(주),1420,Dec-12,29523472,11111111.11,2.12,
13980,태원물산(주),1420,Dec-13,30917334,11111111.11,4.72,
13981,태원물산(주),1420,Dec-14,31378209,11111111.11,1.49,
13982,태원물산(주),1420,Dec-15,31762158,11111111.11,1.22,
13983,태원물산(주),1420,Dec-16,32462519,11111111.11,2.21,
13984,태원물산(주),1420,Dec-17,32584942,11111111.11,0.38,
13985,태원물산(주),1420,Dec-18,32206761,11111111.11,-1.16,
13986,태원물산(주),1420,Dec-19,32198359,11111111.11,-0.03,
13987,태평양물산(주),7980,Dec-11,113986580,108823434,254.01,879.41
13988,태평양물산(주),7980,Dec-12,123161486,107265640,8.05,-1.43
13989,태평양물산(주),7980,Dec-13,182408503,161105392,48.11,50.19
13990,태평양물산(주),7980,Dec-14,191345321,167852256,4.9,4.19
13991,태평양물산(주),7980,Dec-15,183735275,155888583,-3.98,-7.13
13992,태평양물산(주),7980,Dec-16,148232346,113259059,-19.32,-27.35
13993,태평양물산(주),7980,Dec-17,170512757,136953259,15.03,20.92
13994,태평양물산(주),7980,Dec-18,186348748,150993363,9.29,10.25
13995,태평양물산(주),7980,Dec-19,190521861,184332131,2.24,22.08
13996,테고사이언스(주),191420,Dec-14,23920556,11111111.11,-87.44,-93.97
13997,테고사이언스(주),191420,Dec-15,25208811,11111111.11,5.39,
13998,테고사이언스(주),191420,Dec-16,26120584,26062707,3.62,
13999,테고사이언스(주),191420,Dec-17,36903118,36570187,41.28,40.32
14000,테고사이언스(주),191420,Dec-18,46630914,46700617,26.36,27.7
14001,테고사이언스(주),191420,Dec-19,47880229,47828069,2.68,2.41
14002,테라사이언스(주),73640,Dec-11,55162905,57002721,15.21,19.18
14003,테라사이언스(주),73640,Dec-12,57476818,59211497,4.19,3.87
14004,테라사이언스(주),73640,Dec-13,53541170,54483544,-6.85,-7.98
14005,테라사이언스(주),73640,Dec-14,46506778,47178824,-13.14,-13.41
14006,테라사이언스(주),73640,Dec-15,14433266,13824105,-68.97,-70.7
14007,테라사이언스(주),73640,Dec-16,7011765,11111111.11,-51.42,-19.63
14008,테라사이언스(주),73640,Dec-17,10718826,10622253,52.87,
14009,테라사이언스(주),73640,Dec-18,24548978,24359121,129.03,129.32
14010,테라사이언스(주),73640,Dec-19,29385302,26679591,19.7,9.53
14011,텔코웨어(주),78000,Dec-11,89370128,89217979,204.13,234.41
14012,텔코웨어(주),78000,Dec-12,85354867,85764297,-4.49,-3.87
14013,텔코웨어(주),78000,Dec-13,96014271,96487253,12.49,12.5
14014,텔코웨어(주),78000,Dec-14,99928392,100154054,4.08,3.8
14015,텔코웨어(주),78000,Dec-15,104610185,104518484,4.69,4.36
14016,텔코웨어(주),78000,Dec-16,105276291,105276474,0.64,0.73
14017,텔코웨어(주),78000,Dec-17,107841788,107841955,2.44,2.44
14018,텔코웨어(주),78000,Dec-18,110730512,110730691,2.68,2.68
14019,텔코웨어(주),78000,Dec-19,111051239,111098080,0.29,0.33
14020,티와이엠(주),2900,Dec-11,156863834,142956118,41.25,28.68
14021,티와이엠(주),2900,Dec-12,162482803,142833806,3.58,-0.09
14022,티와이엠(주),2900,Dec-13,164189474,140144148,1.05,-1.88
14023,티와이엠(주),2900,Dec-14,156459389,128852760,-4.71,-8.06
14024,티와이엠(주),2900,Dec-15,135196668,130381460,-13.59,1.19
14025,티와이엠(주),2900,Dec-16,135492219,132649072,0.22,1.74
14026,티와이엠(주),2900,Dec-17,102824941,108764686,-24.11,-18.01
14027,티와이엠(주),2900,Dec-18,105598617,104263548,2.7,-4.14
14028,티와이엠(주),2900,Dec-19,148553558,147108980,40.68,41.09
14029,티제이미디어(주),32540,Dec-11,79822776,81322823,-46.27,-44.72
14030,티제이미디어(주),32540,Dec-12,78250024,80154043,-1.97,-1.44
14031,티제이미디어(주),32540,Dec-13,81150677,81586629,3.71,1.79
14032,티제이미디어(주),32540,Dec-14,80155521,79681303,-1.23,-2.34
14033,티제이미디어(주),32540,Dec-15,81956128,81076415,2.25,1.75
14034,티제이미디어(주),32540,Dec-16,81200311,79915966,-0.92,-1.43
14035,티제이미디어(주),32540,Dec-17,81864004,80618597,0.82,0.88
14036,티제이미디어(주),32540,Dec-18,77621838,77560824,-5.18,-3.79
14037,티제이미디어(주),32540,Dec-19,78054053,78231917,0.56,0.87
14038,티케이지애강(주),22220,Dec-11,39862097,36968270,-48.93,-52.75
14039,티케이지애강(주),22220,Dec-12,46869608,46861735,17.58,26.76
14040,티케이지애강(주),22220,Dec-13,37931535,37390838,-19.07,-20.21
14041,티케이지애강(주),22220,Dec-14,51899799,51719099,36.82,38.32
14042,티케이지애강(주),22220,Dec-15,49860098,49587078,-3.93,-4.12
14043,티케이지애강(주),22220,Dec-16,54866749,54893500,10.04,10.7
14044,티케이지애강(주),22220,Dec-17,63927476,63927476,16.51,16.46
14045,티케이지애강(주),22220,Dec-18,71647309,71647309,12.08,12.08
14046,티케이지애강(주),22220,Dec-19,83018386,83018386,15.87,15.87
14047,티케이지휴켐스(주),69260,Dec-11,444496058,455899190,435.42,449.15
14048,티케이지휴켐스(주),69260,Dec-12,457304475,460490248,2.88,1.01
14049,티케이지휴켐스(주),69260,Dec-13,465007111,463552743,1.68,0.67
14050,티케이지휴켐스(주),69260,Dec-14,476831789,473093565,2.54,2.06
14051,티케이지휴켐스(주),69260,Dec-15,479022696,472873771,0.46,-0.05
14052,티케이지휴켐스(주),69260,Dec-16,496386641,493308278,3.62,4.32
14053,티케이지휴켐스(주),69260,Dec-17,591662060,598814980,19.19,21.39
14054,티케이지휴켐스(주),69260,Dec-18,646500977,666062399,9.27,11.23
14055,티케이지휴켐스(주),69260,Dec-19,651787945,671651234,0.82,0.84
14056,팅크웨어(주),84730,Dec-11,93691863,11111111.11,-85.63,-98.35
14057,팅크웨어(주),84730,Dec-12,103068440,11111111.11,10.01,
14058,팅크웨어(주),84730,Dec-13,102289736,102078620,-0.76,
14059,팅크웨어(주),84730,Dec-14,103909465,103050639,1.58,0.95
14060,팅크웨어(주),84730,Dec-15,125540115,124634975,20.82,20.95
14061,팅크웨어(주),84730,Dec-16,136014351,135130777,8.34,8.42
14062,팅크웨어(주),84730,Dec-17,147068723,144155424,8.13,6.68
14063,팅크웨어(주),84730,Dec-18,147703699,145388900,0.43,0.86
14064,팅크웨어(주),84730,Dec-19,150539217,149175482,1.92,2.6
14065,파나케이아(주),58530,Dec-11,19090178,18598940,-87.32,-87.53
14066,파나케이아(주),58530,Dec-12,17114928,17368675,-10.35,-6.61
14067,파나케이아(주),58530,Dec-13,18984060,19330990,10.92,11.3
14068,파나케이아(주),58530,Dec-14,20422801,20786073,7.58,7.53
14069,파나케이아(주),58530,Dec-15,28905665,28915893,41.54,39.11
14070,파나케이아(주),58530,Dec-16,46285897,51072554,60.13,76.62
14071,파나케이아(주),58530,Dec-17,49950123,47108071,7.92,-7.76
14072,파나케이아(주),58530,Dec-18,52534833,54113474,5.17,14.87
14073,파나케이아(주),58530,Dec-19,53812923,55848972,2.43,3.21
14074,파미셀(주),5690,Dec-11,82906551,82820051,54.06,48.29
14075,파미셀(주),5690,Dec-12,102487807,101582029,23.62,22.65
14076,파미셀(주),5690,Dec-13,81100797,82420814,-20.87,-18.86
14077,파미셀(주),5690,Dec-14,83401821,11111111.11,2.84,-86.52
14078,파미셀(주),5690,Dec-15,91344414,11111111.11,9.52,
14079,파미셀(주),5690,Dec-16,94595059,11111111.11,3.56,
14080,파미셀(주),5690,Dec-17,55993171,11111111.11,-40.81,
14081,파미셀(주),5690,Dec-18,47490045,11111111.11,-15.19,
14082,파미셀(주),5690,Dec-19,51519130,11111111.11,8.48,
14083,팜젠사이언스(주),4720,Dec-11,18799785,18691447,-63.51,68.22
14084,팜젠사이언스(주),4720,Dec-12,26044093,25903906,38.53,38.59
14085,팜젠사이언스(주),4720,Dec-13,24237052,23834384,-6.94,-7.99
14086,팜젠사이언스(주),4720,Dec-14,20639339,20116141,-14.84,-15.6
14087,팜젠사이언스(주),4720,Dec-15,29106138,28658358,41.02,42.46
14088,팜젠사이언스(주),4720,Dec-16,36834575,36407621,26.55,27.04
14089,팜젠사이언스(주),4720,Dec-17,51146764,51054338,38.86,40.23
14090,팜젠사이언스(주),4720,Dec-18,56882646,56847516,11.21,11.35
14091,팜젠사이언스(주),4720,Dec-19,57580247,56246145,1.23,-1.06
14092,패션플랫폼(주),225590,Dec-15,11111111.11,11111111.11,-80.7,-80.25
14093,패션플랫폼(주),225590,Dec-16,11111111.11,11111111.11,,
14094,패션플랫폼(주),225590,Dec-17,11111111.11,11111111.11,,
14095,패션플랫폼(주),225590,Dec-18,31640012,11111111.11,,
14096,패션플랫폼(주),225590,Dec-19,40656436,11111111.11,28.5,
14097,팬오션(주),28670,Dec-11,2512005000,2428825000,6078.62,21759.43
14098,팬오션(주),28670,Dec-12,1865319000,1778940000,-25.74,-26.76
14099,팬오션(주),28670,Dec-13,184123000,240914000,-90.13,-86.46
14100,팬오션(주),28670,Dec-14,1395009000,1422581000,657.65,490.49
14101,팬오션(주),28670,Dec-15,2398377000,2431439000,71.93,70.92
14102,팬오션(주),28670,Dec-16,2520736000,2565860000,5.1,5.53
14103,팬오션(주),28670,Dec-17,2373216000,2409752000,-5.85,-6.08
14104,팬오션(주),28670,Dec-18,2622541000,2660437000,10.51,10.4
14105,팬오션(주),28670,Dec-19,2867388000,2899531000,9.34,8.99
14106,퍼스텍(주),10820,Dec-11,63158640,68611232,-97.8,-97.63
14107,퍼스텍(주),10820,Dec-12,65636547,68645128,3.92,0.05
14108,퍼스텍(주),10820,Dec-13,66262940,69045296,0.95,0.58
14109,퍼스텍(주),10820,Dec-14,65198536,70738919,-1.61,2.45
14110,퍼스텍(주),10820,Dec-15,64490478,73152087,-1.09,3.41
14111,퍼스텍(주),10820,Dec-16,63685208,74688702,-1.25,2.1
14112,퍼스텍(주),10820,Dec-17,64938769,80742790,1.97,8.11
14113,퍼스텍(주),10820,Dec-18,39485853,11111111.11,-39.2,-86.24
14114,퍼스텍(주),10820,Dec-19,27277829,11111111.11,-30.92,
14115,펌텍코리아(주),251970,Dec-19,157065562,186178795,475.8,1575.61
14116,페이퍼코리아(주),1020,Dec-11,122863042,118392910,,
14117,페이퍼코리아(주),1020,Dec-12,126404236,122965915,2.88,3.86
14118,페이퍼코리아(주),1020,Dec-13,116618165,112854675,-7.74,-8.22
14119,페이퍼코리아(주),1020,Dec-14,165917892,161948777,42.27,43.5
14120,페이퍼코리아(주),1020,Dec-15,138692038,117617877,-16.41,-27.37
14121,페이퍼코리아(주),1020,Dec-16,144525107,118742630,4.21,0.96
14122,페이퍼코리아(주),1020,Dec-17,75154104,62658124,-48,-47.23
14123,페이퍼코리아(주),1020,Dec-18,33512941,27851949,-55.41,-55.55
14124,페이퍼코리아(주),1020,Dec-19,23701385,13041225,-29.28,-53.18
14125,평화산업(주),90080,Dec-11,19005569,19970496,-19.81,53.13
14126,평화산업(주),90080,Dec-12,16711021,17546166,-12.07,-12.14
14127,평화산업(주),90080,Dec-13,18384178,18374347,10.01,4.72
14128,평화산업(주),90080,Dec-14,56521593,56534916,207.45,207.68
14129,평화산업(주),90080,Dec-15,59268989,59607410,4.86,5.43
14130,평화산업(주),90080,Dec-16,59133361,58838505,-0.23,-1.29
14131,평화산업(주),90080,Dec-17,69896909,68157033,18.2,15.84
14132,평화산업(주),90080,Dec-18,25239710,22137690,-63.89,-67.52
14133,평화산업(주),90080,Dec-19,33134874,33473566,31.28,51.21
14134,평화홀딩스(주),10770,Dec-11,116152718,175290534,250.55,423.67
14135,평화홀딩스(주),10770,Dec-12,115669715,173198639,-0.42,-1.19
14136,평화홀딩스(주),10770,Dec-13,116612493,169460593,0.82,-2.16
14137,평화홀딩스(주),10770,Dec-14,118947940,158412055,2,-6.52
14138,평화홀딩스(주),10770,Dec-15,121629297,157863486,2.25,-0.35
14139,평화홀딩스(주),10770,Dec-16,124793132,157682313,2.6,-0.11
14140,평화홀딩스(주),10770,Dec-17,128086058,186728447,2.64,18.42
14141,평화홀딩스(주),10770,Dec-18,139117910,139171891,8.61,-25.47
14142,평화홀딩스(주),10770,Dec-19,133590526,124045145,-3.97,-10.87
14143,포스코스틸리온(주),58430,Dec-11,223523863,11111111.11,67.32,-91.04
14144,포스코스틸리온(주),58430,Dec-12,174192036,11111111.11,-22.07,
14145,포스코스틸리온(주),58430,Dec-13,169564118,171472868,-2.66,
14146,포스코스틸리온(주),58430,Dec-14,166468263,168204786,-1.83,-1.91
14147,포스코스틸리온(주),58430,Dec-15,179055457,175674230,7.56,4.44
14148,포스코스틸리온(주),58430,Dec-16,207304083,204958148,15.78,16.67
14149,포스코스틸리온(주),58430,Dec-17,220618083,216561569,6.42,5.66
14150,포스코스틸리온(주),58430,Dec-18,222237980,218686812,0.73,0.98
14151,포스코스틸리온(주),58430,Dec-19,220422262,221082570,-0.82,1.1
14152,포스코홀딩스(주),5490,Dec-11,37598016659,40729920334,16957.27,18322.95
14153,포스코홀딩스(주),5490,Dec-12,39164548452,42429418415,4.17,4.17
14154,포스코홀딩스(주),5490,Dec-13,42311461501,45822030030,8.04,8
14155,포스코홀딩스(주),5490,Dec-14,42475431291,45291364178,0.39,-1.16
14156,포스코홀딩스(주),5490,Dec-15,43025557447,45070221970,1.3,-0.49
14157,포스코홀딩스(주),5490,Dec-16,44329446924,45838394306,3.03,1.7
14158,포스코홀딩스(주),5490,Dec-17,45941454934,47464008541,3.64,3.55
14159,포스코홀딩스(주),5490,Dec-18,45272101775,46759550870,-1.46,-1.48
14160,포스코홀딩스(주),5490,Dec-19,45614185131,47794706820,0.76,2.21
14161,풍국주정공업(주),23900,Dec-11,78667223,89816676,-99.83,-99.81
14162,풍국주정공업(주),23900,Dec-12,80119388,93761717,1.85,4.39
14163,풍국주정공업(주),23900,Dec-13,84603589,101139906,5.6,7.87
14164,풍국주정공업(주),23900,Dec-14,87223993,105738052,3.1,4.55
14165,풍국주정공업(주),23900,Dec-15,92895520,111904578,6.5,5.83
14166,풍국주정공업(주),23900,Dec-16,98008396,118001107,5.5,5.45
14167,풍국주정공업(주),23900,Dec-17,109293253,130631991,11.51,10.7
14168,풍국주정공업(주),23900,Dec-18,116800021,140912072,6.87,7.87
14169,풍국주정공업(주),23900,Dec-19,119911962,147482681,2.66,4.66
14170,피씨엘(주),241820,Dec-17,15436576,11111111.11,-87.13,-92.47
14171,피씨엘(주),241820,Dec-18,9742522,11111111.11,-36.89,
14172,피씨엘(주),241820,Dec-19,5821879,11111111.11,-40.24,
14173,피앤씨테크(주),237750,Dec-16,51178395,11111111.11,779.07,0
14174,피앤씨테크(주),237750,Dec-17,55233522,11111111.11,7.92,
14175,피앤씨테크(주),237750,Dec-18,57618216,11111111.11,4.32,
14176,피앤씨테크(주),237750,Dec-19,59584601,11111111.11,3.41,
14177,피에스케이(주),319660,Dec-19,179320689,187250843,200.95,1585.26
14178,피에스케이홀딩스(주),31980,Dec-11,125575194,124749200,,
14179,피에스케이홀딩스(주),31980,Dec-12,135117853,134188223,7.6,7.57
14180,피에스케이홀딩스(주),31980,Dec-13,145878791,152456406,7.96,13.61
14181,피에스케이홀딩스(주),31980,Dec-14,167329831,169916235,14.7,11.45
14182,피에스케이홀딩스(주),31980,Dec-15,177824448,182815025,6.27,7.59
14183,피에스케이홀딩스(주),31980,Dec-16,195978566,198907427,10.21,8.8
14184,피에스케이홀딩스(주),31980,Dec-17,230184731,228315563,17.45,14.78
14185,피에스케이홀딩스(주),31980,Dec-18,271020354,271596797,17.74,18.96
14186,피에스케이홀딩스(주),31980,Dec-19,94209876,88832339,-65.24,-67.29
14187,피에스텍(주),2230,Dec-11,60037446,67647498,-36.27,-23.85
14188,피에스텍(주),2230,Dec-12,59652732,75035797,-0.64,10.92
14189,피에스텍(주),2230,Dec-13,100837397,101464955,69.04,35.22
14190,피에스텍(주),2230,Dec-14,108921812,109669189,8.02,8.09
14191,피에스텍(주),2230,Dec-15,126676522,127410393,16.3,16.18
14192,피에스텍(주),2230,Dec-16,130268555,130921772,2.84,2.76
