회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),매입채무 및 기타유동채무(*)(IFRS)(천원),매입채무 및 기타유동채무(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS)(천원),유동부채(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원)
(주)강원랜드,35250,11-Dec,1263651213,1265686425,2730283806,2711401782,530019096,538388479,2245975,2245975,6107094,6134126,1302068954,1312308962,302416188,303945405,2278202202,2257362696,1116717650,1163791156,439575361,440884890,452081605,454039086
(주)강원랜드,35250,12-Dec,1292896121,1296191223,2915385756,2906655321,639097544,647845564,1200611,1200611,6916800,7667585,1334113267,1357670542,390155264,390783532,2383160603,2372026990,1117338850,1165450728,516757053,518388305,532225153,534628331
(주)강원랜드,35250,13-Dec,1356906162,1361286598,3105430200,3102036846,718286815,726091776,1493306,1493306,7277032,7394704,1327018456,1385719165,445635113,447268834,2523962938,2517696496,1032979185,1080401909,568327002,570217325,581467261,584340350
(주)강원랜드,35250,14-Dec,1492291312,1496541441,3380461682,3375127289,713323703,722297880,1204918,1204918,6379925,6582920,1284798892,1387584592,489538211,500410982,2716175018,2705357485,1349601870,1371825587,619817290,624516570,664286664,669769805
(주)강원랜드,35250,15-Dec,1630976696,1633716839,3688060027,3690791830,754752007,759645970,1621646,1621646,5366515,5436891,1253601276,1353560925,538097078,539663402,2997442337,2997755205,1736167993,1750420316,662837030,664599978,690617690,693036625
(주)강원랜드,35250,16-Dec,1694575212,1696532511,3975979890,3978987574,782103726,785177091,1309513,1309513,5028255,5089200,1254129261,1315715882,584172440,585514846,3252738063,3252727459,1799026863,1809513458,717426075,718893173,723241827,726260115
(주)강원랜드,35250,17-Dec,1602901764,1604470055,4182527382,4185657487,785131415,787533848,1299617,1299617,5425603,5442780,1253403658,1297980610,487661590,488267725,3500789656,3501235933,2155754572,2164296051,680591144,681337932,681737727,684421554
(주)강원랜드,35250,18-Dec,1436042435,1438059299,4229630541,4231241354,727185671,729593460,1143581,1148805,10519131,10584690,1299058388,1314038393,458845348,459453810,3586452533,3586777089,1749493012,1759033105,635168405,636028473,643178007,644464265
(주)강원랜드,35250,19-Dec,1517612252,1520080449,4436461953,4438119306,734363002,736659054,3631307,3636529,8599415,8657399,1353732478,1370568026,505900133,506364591,3718433001,3717759076,1868365557,1878191161,650507914,651342607,718028952,720360229
(주)강원에너지,114190,11-Nov,50222892,,53719067,,37631683,,3989692,,12650936,,3912294,,18042720,,24502434,,47950975,,29049482,,29216633,
(주)강원에너지,114190,12-Dec,106471214,,89258208,,85441450,,3808870,,42550425,,4416402,,24828824,,36107930,,80491240,,52980413,,53150277,
(주)강원에너지,114190,13-Dec,50660659,,72441333,,38917147,,2086978,,16589758,,4787448,,11033925,,45877155,,61556228,,26561224,,26564178,
(주)강원에너지,114190,14-Dec,51481321,,67037639,,40566049,,1736909,,26216322,,10004091,,12519993,,50445491,,48800730,,16587078,,16592147,
(주)강원에너지,114190,15-Dec,48852892,46188664,80939019,85457457,40524653,38265188,1233999,1233999,16786020,16786020,9712091,12847843,11528348,11529581,54880924,56583901,58744703,62927388,26044865,18860326,26058095,28873556
(주)강원에너지,114190,16-Dec,44448760,42287473,70850137,77186606,37206789,35270278,335220,335220,28125754,28125754,9490734,14792058,7795578,7814139,53746356,55088690,49882033,53716336,17100077,12090212,17103781,22097916
(주)강원에너지,114190,17-Dec,83113029,82034829,87781416,93179394,82247917,81169717,361382,361382,47160876,47160876,9242859,15392067,15372002,19184513,47117020,48303010,66557788,68068421,36681993,33693980,40664397,44876384
(주)강원에너지,114190,18-Dec,85905365,85905365,89619750,93845576,80012233,80012233,543737,543737,43399528,43399528,8853092,14771745,12743757,12818215,49286354,50203707,70097814,70556730,40299772,43608244,40333396,43641869
(주)강원에너지,114190,19-Dec,42549622,42549622,55106032,56602063,48688856,48688856,118784,118784,20063616,20063616,9089689,10387938,11402566,11444060,22904034,21124556,30346449,30544232,27565065,30840573,32201998,35477506
(주)갤럭시아에스엠,11420,11-Dec,31931418,47331427,40711969,45110356,26327117,38695073,0,20209,6130238,7628919,263856,746008,3803420,6498690,24539613,25274017,17322791,24658098,12001627,15665609,16172356,19836339
(주)갤럭시아에스엠,11420,12-Dec,37398255,55049732,40169876,43979072,33745924,47555420,0,37487,5251377,4791513,244196,3386965,7837061,8679293,25153401,25907252,21665386,24752609,12435097,13440442,15016475,18071820
(주)갤럭시아에스엠,11420,13-Dec,30903637,46437304,34158874,37636664,28202016,41764586,0,126351,4769683,4956683,258052,3092608,5982685,7843619,22472626,21493102,15680160,19899780,9491278,13503615,11686248,16143563
(주)갤럭시아에스엠,11420,14-Dec,33027933,43885894,40528250,45274078,31283923,40216941,404356,508736,6620157,6615820,170073,3055021,11229960,13650454,23402468,23205508,21910144,26742964,14705118,17868979,17125782,22068570
(주)갤럭시아에스엠,11420,15-Dec,53784932,62472754,67196553,68686992,48457121,56009656,0,11280,6445375,4611248,428742,2905233,10788868,11721491,50665218,49739042,40480215,44426010,14961439,16873228,16531335,18947950
(주)갤럭시아에스엠,11420,16-Dec,45665676,52626331,55825556,58444606,45279432,51678856,0,0,6515454,6431047,468225,2588337,8144513,10067022,44846832,44846832,33508731,37929417,9845511,12464561,10978725,13597774
(주)갤럭시아에스엠,11420,17-Dec,36917656,37281280,48958128,49831109,37068260,37435336,0,0,7481985,7542791,348574,364072,5484938,6357710,40494336,40494336,25522603,28750883,7871709,8744690,8463792,9336773
(주)갤럭시아에스엠,11420,18-Dec,22030258,22060413,33337692,33253331,24112403,27428110,0,0,5719122,5719635,251603,251603,5219459,5460268,26797332,26472162,14317048,14251248,6429460,6670268,6540360,6781168
(주)갤럭시아에스엠,11420,19-Dec,28732679,28732679,28241598,28241598,26937800,26937800,0,0,5897430,5897430,511985,511985,3462148,3462148,21798750,21798750,13644588,13644588,6311576,6311576,6442848,6442848
(주)경농,2100,11-Dec,120728258,121253605,176741869,173774102,79073941,79220101,70007203,70194121,9714905,9818596,47135730,49541176,21279819,21369545,146016982,142986220,85897543,94363834,24782041,24871768,30724888,30787882
(주)경농,2100,12-Dec,131021366,136970449,203467698,269412832,83085935,87614008,69708618,102583675,11173839,18805441,51459712,93105654,25635460,28710223,151500247,151738994,88973571,142516976,45244293,102878086,51967451,117673838
(주)경농,2100,13-Dec,139237273,196358952,214988593,255984725,85548073,129161139,70268926,98860077,13260133,22766814,55088070,101211463,26441541,27987196,162696463,163157512,90491612,129526582,40577371,72472377,52292130,92827213
(주)경농,2100,14-Dec,134806677,188483147,230870852,284623063,81145006,122779838,69968941,98308244,15336315,26488328,60743502,118629306,30649672,34521097,168998955,168915900,92163573,139646908,46610936,90426180,61871897,115707163
(주)경농,2100,15-Dec,137609256,196418710,265109291,316341853,84402122,127105636,84302523,115444315,19475979,29950451,60862714,122071383,31284121,34715407,173056378,174667648,110823037,161184139,75250424,114383542,92052914,141674205
(주)경농,2100,16-Dec,143209666,203984939,266622289,320915151,90377050,135371879,89356248,115876266,20474340,33292892,60986166,133213483,32672510,38477482,176722752,183969132,113338004,156061222,75688103,112348070,89899537,136946019
(주)경농,2100,17-Dec,143175105,206534382,268967010,335873898,90974073,138859895,91796107,119704437,21342674,34293741,61075339,140283689,33110731,40349041,182959158,192152986,114661596,163437464,78430974,121066567,86007852,143720912
(주)경농,2100,18-Dec,146216658,212654617,285031873,357260541,91408676,139911460,91526504,120967753,24098405,34470614,67819776,142669413,27240362,34190488,187066687,201453891,124295854,169982099,86896477,128301300,97965187,155806650
(주)경농,2100,19-Dec,151342037,227510941,297197088,370874091,94631333,153098094,101542875,133714688,22948270,34654361,64128521,139475078,31398905,39394336,190892614,201885272,138697201,185020093,80682497,122608005,106304474,168988819
(주)경동나비엔,9450,11-Dec,318269213,341246917,224373470,263211016,246619329,251540613,41637076,60788326,45321567,36210869,71463183,103309756,60597181,60181535,143268094,168114574,109967953,129512842,74711381,81664623,81105376,95096442
(주)경동나비엔,9450,12-Dec,341339118,379014259,254627468,299729837,268142768,282583068,33893618,59527947,52865768,37720771,86003940,120050563,77229011,80083571,152201349,175875394,123218302,145371681,87833093,100189444,102426119,123854443
(주)경동나비엔,9450,13-Dec,371601179,414177562,301475800,354779867,284158227,296168554,37417214,71724409,56666418,38993744,148703601,184422743,90354916,96423545,161494784,187280988,104914630,134043087,132677192,149468556,139981016,167498879
(주)경동나비엔,9450,14-Dec,382392117,428985365,331089242,401658957,293438355,313840608,40963230,83525372,77167697,41167793,133081097,190970831,69913531,81616496,167984480,190021880,134136648,159947056,156677220,186324883,163104762,211637077
(주)경동나비엔,9450,15-Dec,448302084,512031120,324848990,402084368,334829527,352051189,39239496,87185691,80824192,40720959,134166342,195089500,79710704,96182813,185208256,206076609,129837058,158254944,136609355,177125715,139640734,196007760
(주)경동나비엔,9450,16-Dec,506082201,583252904,347643876,429754702,369054723,382333051,41128987,89997026,85914718,51051560,138398427,203718091,109106143,123129734,210193123,238762190,145915928,175420277,135099803,177489101,137450753,190992511
(주)경동나비엔,9450,17-Dec,569819524,684660958,391400492,503697210,423216560,446078996,57016736,110374505,99173501,78968890,143721378,221945791,122202350,148811564,222028494,256506497,175839342,230894567,159637322,219839746,169371998,247190712
(주)경동나비엔,9450,18-Dec,618058456,726741615,440513661,583595818,466381901,487844378,74930222,150049770,120493677,94866914,157575992,248979361,106144020,137045967,240355951,280103616,209454208,287001959,191253920,275122471,200157710,303492202
(주)경동나비엔,9450,19-Dec,655419303,774290704,461607017,609808343,479160026,509635845,66299991,138114361,143343920,96284740,165763623,278770581,115900600,155047039,254559521,301042624,214093729,274279157,183748685,270253541,207047496,308765719
(주)경동도시가스,267290,17-Dec,870828897,871548284,707917077,710280194,793617236,793238142,1111165,1111165,263643633,263647773,316263778,316816604,328005068,328499319,292628586,294331882,374489353,376858740,334399752,334894003,415288491,415948312
(주)경동도시가스,267290,18-Dec,1605687067,1606531867,775880913,778269612,1480519376,1480519376,1299646,1299646,249117109,249114243,320275132,320713747,367067519,367530482,318760537,320490074,441723742,444232799,375445868,375912237,457120376,457779539
(주)경동도시가스,267290,19-Dec,1421866212,1422707835,747453908,749999474,1310791588,1310188918,1333402,1333402,201833997,201864420,325567581,325975219,312906000,313274908,337701666,339612043,392458231,395154174,320773519,321180745,409752242,410387431
(주)경동인베스트,12320,11-Dec,1806174764,1847666903,941176098,1001490869,1697470671,1739469751,837931,6238419,337190982,352420975,265516704,302120078,437493874,455893975,412912132,407862543,563584969,610411619,450578763,488755455,528263966,593628327
(주)경동인베스트,12320,12-Dec,2403814656,2502642394,1168400020,1209924561,2292736954,2381579037,1073025,20579836,413063519,429513466,279769365,302039515,602992460,626054943,468921996,446509347,753036515,814034002,612902677,649801248,699478024,763415214
(주)경동인베스트,12320,13-Dec,2664100017,2788264380,1161427092,1205008353,2552976223,2659198011,759346,13656418,370673340,377298441,293643578,322577481,547110137,566915589,516833582,498740561,724069045,778164231,555649865,596199441,644593509,706267792
(주)경동인베스트,12320,14-Dec,2399450987,2603059058,1101071366,1320789066,2293899450,2470957525,1014437,18386682,306852953,346363738,299563689,436240540,436981802,488016399,560802056,607451423,631297926,766552554,449400573,550250914,540269309,713337643
(주)경동인베스트,12320,15-Dec,1352478311,1604168482,926392697,1167819522,1263722829,1520436435,958537,8347076,210450343,258223845,317414775,478535233,276245726,340645021,548528455,576479441,459634757,571798491,294859087,392919112,377864242,591340081
(주)경동인베스트,12320,16-Dec,1021002691,1181902637,903818865,1126122628,924418543,1064804018,1016660,10949433,205523295,259424655,320740081,490371394,254424983,283367287,556247783,587924566,394847821,508994824,259946634,337654347,347571082,538198062
(주)경동인베스트,12320,17-Dec,612436,195069859,318031347,599276331,0,140724518,0,14232992,65907,66718773,9664453,177264156,615156,23291264,309789000,400403090,110951332,238339688,615156,77526863,8242347,198873241
(주)경동인베스트,12320,18-Dec,7460898,228644016,318776653,592002536,3635575,171130400,87903,30703229,842694,56884735,12131746,176391871,424952,29325764,310422538,397867310,44742051,188460289,424952,78414333,8354115,194135226
(주)경동인베스트,12320,19-Dec,8641051,271765025,316572482,605467383,3929209,223338232,176596,30814751,844080,63713573,2798610,170491064,410826,29269807,308309156,414533638,44653640,236475693,7787239,84662496,8263326,190933746
(주)경방,50,11-Dec,275746943,348136369,1331930968,1352324332,246411496,258814443,71422892,72996830,32135932,31118341,307701501,308454057,13125973,39165497,676624221,629704391,123787600,138673371,362096037,406687562,655306746,722619941
(주)경방,50,12-Dec,265409209,333620804,1301719900,1335039930,250600103,260837041,50300747,52907652,31453366,31458436,301773723,324064120,14170082,38888501,669735441,620704205,101710997,123685731,121339742,164949423,631984460,714335725
(주)경방,50,13-Dec,264782077,347189559,1261257414,1296989142,223418883,251468225,35601409,40216862,31058761,34166562,280675994,306515477,13512496,37883307,685569176,636438555,79482802,103410904,88576434,135215333,575688238,660550587
(주)경방,50,14-Dec,256979444,329036023,1275008413,1301841379,209067504,238357806,34615710,37758471,32233594,35219398,269480797,307855729,36462490,37025495,651570419,647668814,83665762,101229398,388656785,409405729,623437994,654172565
(주)경방,50,15-Dec,307744480,357628146,1259512344,1318643312,209467360,255868653,37595998,52862910,31721636,37901704,258275719,325770660,35192245,36001238,671770865,662952918,83760073,108093423,143915877,185946014,587741479,655690395
(주)경방,50,16-Dec,313876822,377445013,1237024388,1301910960,210095763,268352680,33656952,45810493,31731834,38823607,248710695,315500908,39613717,41513995,690245544,679843399,80538917,106002223,120641481,155435755,546778844,622067560
(주)경방,50,17-Dec,288103985,360788750,1199063663,1274042237,188372022,253442168,22476156,31921285,27595270,34640336,229435458,310601150,35360987,37977656,710964923,699134073,71472590,90254697,249334914,319476563,488098740,574908164
(주)경방,50,18-Dec,279085217,351438926,1226545382,1301792841,177815403,244043108,35574579,59792825,29371128,42175729,214332809,285829683,38425816,37572810,729185709,708769347,88159568,120711492,102888605,163151849,497359673,593023494
(주)경방,50,19-Dec,253552382,343892085,1296265431,1370742491,151563044,244396020,13959690,31308041,24474870,37797870,64860661,145683128,45110493,43055269,740731873,741553199,223798878,264861016,150525799,192380293,555533558,629189292
(주)경보제약,214390,15-Dec,178032632,,195488457,,129475387,,49522277,,46116955,,74892236,,27086293,,122817151,,105108130,,64542191,,72671307,
(주)경보제약,214390,16-Dec,186726170,,203735980,,142622767,,47568951,,50452400,,83949070,,29229284,,129402340,,102226920,,72716830,,74333640,
(주)경보제약,214390,17-Dec,191661374,,204869399,,137038683,,47964422,,55984549,,78497115,,25368988,,141509596,,110638039,,60379395,,63359803,
(주)경보제약,214390,18-Dec,201343596,,221622993,,152082417,,53494316,,67195051,,76497132,,25044714,,149012165,,128936315,,69317865,,72610828,
(주)경보제약,214390,19-Dec,191706189,,237816742,,150990036,,62312499,,52833419,,88116421,,28381791,,149163504,,124176490,,83814952,,88653237,
(주)경인양행,12610,11-Dec,128707611,233095049,245825940,319596954,109831813,198818643,51423188,95390048,47702972,58900677,69431560,136165573,14343581,33620074,158882273,176292506,99039937,166259207,64682274,107188765,86943667,143304448
(주)경인양행,12610,12-Dec,141304459,218604655,241045608,287452678,120613769,190167857,38724208,70357744,0,56308561,67259638,124092900,13454980,25324886,162112825,174988685,94723927,146242797,70551008,94090486,78932783,112463993
(주)경인양행,12610,13-Dec,183106757,260808400,274570963,316944796,147883856,217483383,60685132,90667397,0,69253772,72282759,127667556,23284992,32333174,178074513,189744314,123143650,175887375,88530619,108289018,96496450,127200482
(주)경인양행,12610,14-Dec,190395047,277181095,267331084,313039125,153646031,228191361,57418066,89741323,40378430,64789479,77811393,135555605,13594557,23445597,186433506,198238667,107227115,164606526,64009841,86323503,80897578,114800458
(주)경인양행,12610,15-Dec,175006703,263163677,273778266,326687437,148385606,220123025,62450588,95494779,40536511,60317420,76154669,136115404,16041008,27434678,185903130,201125304,113173448,176664098,81834318,109310448,87875136,125562133
(주)경인양행,12610,16-Dec,179267850,274873817,290035389,344298515,150776725,228042128,66161603,99419770,44658202,64396864,77953872,137784128,30146028,44359329,191021720,208293196,126364739,191409058,93552900,119502456,99013669,136005319
(주)경인양행,12610,17-Dec,193975818,299987729,296909084,357951470,164845854,252841704,63955013,97118533,45961158,68522442,86525558,149692038,21676789,35705480,190844102,210934933,125062666,193184742,93894860,124353660,106064982,147016537
(주)경인양행,12610,18-Dec,222659442,331102011,344908257,412996589,169805543,255365574,86129207,123873222,61097103,82567584,90678289,155376235,34398903,44560048,198237400,223759383,165167110,234817064,127936086,156924274,146670857,189237207
(주)경인양행,12610,19-Dec,245244968,358802386,381063538,472081003,188265694,274054354,101010142,141253404,55723288,80961683,119519529,194110502,35135741,47181998,201086327,237433141,172620331,251884675,154357193,192593606,179977211,234647863
(주)고려시멘트,198440,14-Dec,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,15-Dec,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,16-Dec,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,17-Dec,87660276,,115881620,,75974602,,3329941,,30481250,,47901220,,11417089,,77394108,,38542950,,23125664,,38487512,
(주)고려시멘트,198440,18-Dec,85775723,,127536833,,73108112,,4242987,,32476313,,48776544,,9891572,,86510962,,49955334,,29601570,,41025871,
