,회사명,거래소코드,회계년도,기말자본금(*)(IFRS)(천원),기초자본금(IFRS)(천원),기말자본금(*)(IFRS연결)(천원),기초자본금(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),0,1,2,3
217,(주)골드퍼시픽,38530,Dec-11,11177420,11177420,11111111.11,11111111.11,11236925,11111111.11,-1.79,-2.37,47.03,45.38
218,(주)골드퍼시픽,38530,Dec-12,11590263,11177420,11111111.11,11111111.11,10491048,11111111.11,3.69,1254789.63,-6.64,
219,(주)골드퍼시픽,38530,Dec-13,12853464,11590263,12853464,11590263,6488691,7167832,14.99,1254789.63,-38.15,
220,(주)골드퍼시픽,38530,Dec-14,17553735,12853463,17553735,12853464,4855121,16486257,51.45,51.45,-25.18,130
221,(주)골드퍼시픽,38530,Dec-15,26516141,17553735,26516141,17553735,6121489,18635305,106.3,106.3,26.08,13.04
222,(주)골드퍼시픽,38530,Dec-16,29256758,26516141,11111111.11,11111111.11,9588100,11111111.11,66.67,-36.7,56.63,-40.38
223,(주)골드퍼시픽,38530,Dec-17,3327857,29256758,11111111.11,11111111.11,5031439,11111111.11,-87.45,1254789.63,-47.52,
224,(주)골드퍼시픽,38530,Dec-18,8568172,3327857,8568172,3327857,5580994,5708281,-70.71,1254789.63,10.92,
225,(주)골드퍼시픽,38530,Dec-19,16929480,8568172,11111111.11,11111111.11,11323125,11111111.11,408.72,233.88,102.89,94.65
226,(주)골프존,215000,Dec-15,3137708,0,3137708,0,184085342,201560389,-63.38,1254789.63,1525.75,1714.04
227,(주)골프존,215000,Dec-16,3137708,3137708,3137708,3137708,196864993,216964342,inf,inf,6.94,7.64
228,(주)골프존,215000,Dec-17,3137708,3137708,3137708,3137708,171859065,200105321,0,0,-12.7,-7.77
229,(주)골프존,215000,Dec-18,3137708,3137708,3137708,3137708,191571105,198705194,0,0,11.47,-0.7
230,(주)골프존,215000,Dec-19,3137708,3137708,3137708,3137708,239051647,247018099,0,0,24.78,24.31
231,(주)골프존뉴딘홀딩스,121440,Dec-11,6141512,5141512,6141512,5141512,209788389,215793737,95.73,95.73,-12.24,-12.64
232,(주)골프존뉴딘홀딩스,121440,Dec-12,6141512,6141512,6141512,6141512,276341690,289629366,19.45,19.45,31.72,34.22
233,(주)골프존뉴딘홀딩스,121440,Dec-13,18424535,6141512,18424535,6141512,340005073,365126358,200,200,23.04,26.07
234,(주)골프존뉴딘홀딩스,121440,Dec-14,18424535,18424535,18424535,18424535,387066126,429589619,200,200,13.84,17.66
235,(주)골프존뉴딘홀딩스,121440,Dec-15,21418409,18424535,21418409,18424535,29389093,164536448,16.25,16.25,-92.41,-61.7
236,(주)골프존뉴딘홀딩스,121440,Dec-16,21418409,21418409,21418409,21418409,27652102,243275475,16.25,16.25,-5.91,47.86
237,(주)골프존뉴딘홀딩스,121440,Dec-17,21418409,21418409,21418409,21418409,23499543,213756902,0,0,-15.02,-12.13
238,(주)골프존뉴딘홀딩스,121440,Dec-18,21418409,21418409,21418409,21418409,16100354,223036801,0,0,-31.49,4.34
239,(주)골프존뉴딘홀딩스,121440,Dec-19,21418409,21418409,21418409,21418409,26897482,228935651,0,0,67.06,2.64
240,(주)광림,14200,Dec-11,15208965,15208965,11111111.11,11111111.11,106495363,11111111.11,-28.99,-48.12,295.93,-95.15
241,(주)광림,14200,Dec-12,19119243,15208965,11111111.11,11111111.11,85322569,11111111.11,25.71,1254789.63,-19.88,
242,(주)광림,14200,Dec-13,19119243,19119243,11111111.11,11111111.11,103442134,11111111.11,25.71,1254789.63,21.24,
243,(주)광림,14200,Dec-14,19119243,19119243,19119243,19119243,92553612,231446314,0,1254789.63,-10.53,
244,(주)광림,14200,Dec-15,19119243,19119243,11111111.11,11111111.11,237222890,11111111.11,0,-41.89,156.31,-95.2
245,(주)광림,14200,Dec-16,24249243,19119243,24249243,19119243,87302967,87302967,26.83,1254789.63,-63.2,
246,(주)광림,14200,Dec-17,24249243,24249243,24249243,24249243,99421336,135191558,26.83,26.83,13.88,54.85
247,(주)광림,14200,Dec-18,24812095,24249243,24812095,24249243,75493055,136595300,2.32,2.32,-24.07,1.04
248,(주)광림,14200,Dec-19,26461117,24812095,26461117,24812095,93241157,145864184,9.12,9.12,23.51,6.79
249,(주)광명전기,17040,Dec-11,21668808,18706723,21668808,18706723,57967857,92382628,-12.67,-12.67,-37.83,-36.67
250,(주)광명전기,17040,Dec-12,21668808,21668808,21668808,21668808,79318302,117216514,15.83,15.83,36.83,26.88
251,(주)광명전기,17040,Dec-13,21668808,21668808,21668808,21668808,90344376,117852824,0,0,13.9,0.54
252,(주)광명전기,17040,Dec-14,21668808,21668808,21668808,21668808,115801471,134778387,0,0,28.18,14.36
253,(주)광명전기,17040,Dec-15,21668808,21668808,21668808,21668808,93000177,116316957,0,0,-19.69,-13.7
254,(주)광명전기,17040,Dec-16,21668808,21668808,21668808,21668808,96931493,96942911,0,0,4.23,-16.66
255,(주)광명전기,17040,Dec-17,21668808,21668808,21668808,21668808,105083042,101561159,0,0,8.41,4.76
256,(주)광명전기,17040,Dec-18,21668808,21668808,21668808,21668808,96949804,114110654,0,0,-7.74,12.36
257,(주)광명전기,17040,Dec-19,21668808,21668808,21668808,21668808,125009206,131864294,0,0,28.94,15.56
258,(주)광무,29480,Dec-11,62711028,41293269,62711028,41293269,50359203,51755052,189.41,189.41,-59.72,-60.75
259,(주)광무,29480,Dec-12,6467850,62711028,6467850,62711028,40406860,41178683,-84.34,-84.34,-19.76,-20.44
260,(주)광무,29480,Dec-13,9426693,6467850,9426693,6467850,10105219,20534276,-84.97,-84.97,-74.99,-50.13
261,(주)광무,29480,Dec-14,9426693,9426693,11111111.11,11111111.11,38409667,11111111.11,45.75,71.79,280.1,-45.89
262,(주)광무,29480,Dec-15,11277828,9426693,11111111.11,11111111.11,17648493,11111111.11,19.64,1254789.63,-54.05,
263,(주)광무,29480,Dec-16,11277828,11277828,11111111.11,11111111.11,26429957,11111111.11,19.64,1254789.63,49.76,
264,(주)광무,29480,Dec-17,15951862,11277828,11111111.11,11111111.11,21540953,11111111.11,41.44,1254789.63,-18.5,
265,(주)광무,29480,Dec-18,16397643,15951862,16397643,15951862,20707286,23074941,45.4,1254789.63,-3.87,
266,(주)광무,29480,Dec-19,6085529,16397643,6085529,16397643,25244176,36483979,-61.85,-61.85,21.91,58.11
267,(주)광주신세계,37710,Dec-11,8000000,8000000,11111111.11,11111111.11,219613514,11111111.11,-51.21,-32.24,769.96,-69.55
268,(주)광주신세계,37710,Dec-12,8000000,8000000,11111111.11,11111111.11,213803173,11111111.11,0,1254789.63,-2.65,
269,(주)광주신세계,37710,Dec-13,8000000,8000000,11111111.11,11111111.11,206606675,11111111.11,0,1254789.63,-3.37,
270,(주)광주신세계,37710,Dec-14,8000000,8000000,11111111.11,11111111.11,204820461,11111111.11,0,1254789.63,-0.86,
271,(주)광주신세계,37710,Dec-15,8000000,8000000,11111111.11,11111111.11,205331892,11111111.11,0,1254789.63,0.25,
272,(주)광주신세계,37710,Dec-16,8000000,8000000,11111111.11,11111111.11,210423594,11111111.11,0,1254789.63,2.48,
273,(주)광주신세계,37710,Dec-17,8000000,8000000,11111111.11,11111111.11,209647360,11111111.11,0,1254789.63,-0.37,
274,(주)광주신세계,37710,Dec-18,8000000,8000000,11111111.11,11111111.11,135213362,11111111.11,0,1254789.63,-35.5,
275,(주)광주신세계,37710,Dec-19,8000000,8000000,11111111.11,11111111.11,154879496,11111111.11,0,1254789.63,14.54,
276,(주)구영테크,53270,Dec-11,6429938,6429938,6429938,6429938,62527619,147832315,-19.63,1254789.63,-59.63,1230.49
277,(주)구영테크,53270,Dec-12,6429938,6429938,6429938,6429938,65451015,155788988,0,0,4.68,5.38
278,(주)구영테크,53270,Dec-13,6429938,6429938,6429938,6429938,76282590,172747316,0,0,16.55,10.89
279,(주)구영테크,53270,Dec-14,9897087,6429938,9897087,6429938,77799749,170528694,53.92,53.92,1.99,-1.28
280,(주)구영테크,53270,Dec-15,9897087,9897087,9897087,9897087,87109177,172083049,53.92,53.92,11.97,0.91
281,(주)구영테크,53270,Dec-16,9897087,9897087,9897087,9897087,75320433,148301597,0,0,-13.53,-13.82
282,(주)구영테크,53270,Dec-17,9897087,9897087,9897087,9897087,74298129,149833357,0,0,-1.36,1.03
283,(주)구영테크,53270,Dec-18,13197087,9897087,13197087,9897087,81928926,195238339,33.34,33.34,10.27,30.3
284,(주)구영테크,53270,Dec-19,13197087,13197087,13197087,13197087,93132845,230853336,33.34,33.34,13.68,18.24
285,(주)국동,5320,Dec-11,2004577,20045774,2004577,20045774,100097439,154293577,-84.81,-84.81,7.48,-33.16
286,(주)국동,5320,Dec-12,2004577,2004577,2004577,2004577,91524436,138172746,-90,-90,-8.56,-10.45
287,(주)국동,5320,Dec-13,2283127,2004577,2283127,2004577,95716049,147860227,13.9,13.9,4.58,7.01
288,(주)국동,5320,Dec-14,2348062,2283127,2348062,2283127,117861978,186086561,17.14,17.14,23.14,25.85
289,(주)국동,5320,Dec-15,2348062,2348062,2348062,2348062,102431161,170296068,2.84,2.84,-13.09,-8.49
290,(주)국동,5320,Dec-16,2957026,2348062,2957026,2348062,127275873,197368723,25.93,25.93,24.26,15.9
291,(주)국동,5320,Dec-17,6516387,2957026,6516387,2957026,130016453,191602989,177.52,177.52,2.15,-2.92
292,(주)국동,5320,Dec-18,6870240,6516387,6870240,6516387,136811631,219550054,132.34,132.34,5.23,14.59
293,(주)국동,5320,Dec-19,13798078,6870240,13798078,6870240,116180044,223077183,111.74,111.74,-15.08,1.61
294,(주)국보,1140,Dec-11,5136520,5136520,5136520,5136520,118304924,130636214,-25.24,-25.24,1.83,-41.44
295,(주)국보,1140,Dec-12,5136520,5136520,5136520,5136520,109183947,122343037,0,0,-7.71,-6.35
296,(주)국보,1140,Dec-13,5136520,5136520,5136520,5136520,108994114,117073443,0,0,-0.17,-4.31
297,(주)국보,1140,Dec-14,5136520,5136520,5136520,5136520,89859741,97520169,0,0,-17.56,-16.7
298,(주)국보,1140,Dec-15,5136520,5136520,5136520,5136520,85267457,91618545,0,0,-5.11,-6.05
299,(주)국보,1140,Dec-16,5136520,5136520,5136520,5136520,77773715,87333326,0,0,-8.79,-4.68
300,(주)국보,1140,Dec-17,8411520,5136520,8411520,5136520,74662255,78255522,63.76,63.76,-4,-10.39
301,(주)국보,1140,Dec-18,8411520,8411520,8411520,8411520,66929948,71549828,63.76,63.76,-10.36,-8.57
302,(주)국보,1140,Dec-19,11983253,8411520,11983253,8411520,58296078,89087334,42.46,42.46,-12.9,24.51
303,(주)국보디자인,66620,Dec-11,3750000,3750000,3750000,3750000,123203000,130689686,-55.42,-55.42,111.34,46.7
304,(주)국보디자인,66620,Dec-12,3750000,3750000,3750000,3750000,118458574,119402993,0,0,-3.85,-8.64
305,(주)국보디자인,66620,Dec-13,3750000,3750000,3750000,3750000,153216189,163518536,0,0,29.34,36.95
306,(주)국보디자인,66620,Dec-14,3750000,3750000,3750000,3750000,158268803,176373907,0,0,3.3,7.86
307,(주)국보디자인,66620,Dec-15,3750000,3750000,3750000,3750000,157657615,192608497,0,0,-0.39,9.2
308,(주)국보디자인,66620,Dec-16,3750000,3750000,3750000,3750000,191620729,201410031,0,0,21.54,4.57
309,(주)국보디자인,66620,Dec-17,3750000,3750000,3750000,3750000,262522024,270658405,0,0,37,34.38
310,(주)국보디자인,66620,Dec-18,3750000,3750000,3750000,3750000,231093439,254259835,0,0,-11.97,-6.06
311,(주)국보디자인,66620,Dec-19,3750000,3750000,3750000,3750000,237054909,269005976,0,0,2.58,5.8
312,(주)국순당,43650,Dec-11,8929152,8929152,8929152,8929152,124279594,127686247,138.11,138.11,-47.57,-52.53
313,(주)국순당,43650,Dec-12,8929152,8929152,8929152,8929152,115146725,118697826,0,0,-7.35,-7.04
314,(주)국순당,43650,Dec-13,8929152,8929152,8929152,8929152,96140591,99173525,0,0,-16.51,-16.45
315,(주)국순당,43650,Dec-14,8929152,8929152,8929152,8929152,89173752,91863604,0,0,-7.25,-7.37
316,(주)국순당,43650,Dec-15,8929152,8929152,8929152,8929152,74955341,77443124,0,0,-15.94,-15.7
317,(주)국순당,43650,Dec-16,8929152,8929152,8929152,8929152,68425801,69701266,0,0,-8.71,-10
318,(주)국순당,43650,Dec-17,8929152,8929152,8929152,8929152,60087461,62761236,0,0,-12.19,-9.96
319,(주)국순당,43650,Dec-18,8929152,8929152,8929152,8929152,52679104,61496072,0,0,-12.33,-2.02
320,(주)국순당,43650,Dec-19,8929152,8929152,8929152,8929152,48045002,102095769,0,0,-8.8,66.02
321,(주)국영지앤엠,6050,Dec-11,10206396,10206396,11111111.11,11111111.11,42569848,11111111.11,14.3,24.44,-11.4,-89.12
322,(주)국영지앤엠,6050,Dec-12,14706396,10206396,11111111.11,11111111.11,43781593,11111111.11,44.09,1254789.63,2.85,
323,(주)국영지앤엠,6050,Dec-13,14706396,14706396,11111111.11,11111111.11,55789778,11111111.11,44.09,1254789.63,27.43,
324,(주)국영지앤엠,6050,Dec-14,14980519,14706396,11111111.11,11111111.11,51491847,11111111.11,1.86,1254789.63,-7.7,
325,(주)국영지앤엠,6050,Dec-15,16460781,14980519,11111111.11,11111111.11,40107647,11111111.11,11.93,1254789.63,-22.11,
326,(주)국영지앤엠,6050,Dec-16,17118675,16460781,11111111.11,11111111.11,51456556,11111111.11,14.27,1254789.63,28.3,
327,(주)국영지앤엠,6050,Dec-17,17447622,17118675,11111111.11,11111111.11,62861661,11111111.11,6,1254789.63,22.16,
328,(주)국영지앤엠,6050,Dec-18,17447622,17447622,11111111.11,11111111.11,56301480,11111111.11,1.92,1254789.63,-10.44,
329,(주)국영지앤엠,6050,Dec-19,17447622,17447622,11111111.11,11111111.11,73013468,11111111.11,0,1254789.63,29.68,
330,(주)국전약품,307750,Dec-18,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,-36.32,1254789.63,-84.78,0
331,(주)국전약품,307750,Dec-19,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,1254789.63,1254789.63,,
332,(주)그래디언트,35080,Dec-11,30421047,30378547,30421047,30378547,9501248,428571939,1254789.63,1254789.63,-14.49,3757.15
333,(주)그래디언트,35080,Dec-12,30421047,30421047,30421047,30421047,11150621,454225001,0.14,0.14,17.36,5.99
334,(주)그래디언트,35080,Dec-13,30421047,30421047,30421047,30421047,7939840,2930521926,0,0,-28.79,545.17
335,(주)그래디언트,35080,Dec-14,30421047,30421047,30421047,30421047,7753595,3135027346,0,0,-2.35,6.98
336,(주)그래디언트,35080,Dec-15,30421047,30421047,30421047,30421047,12870821,3536848758,0,0,66,12.82
337,(주)그래디언트,35080,Dec-16,30421047,30421047,30421047,30421047,16516754,3845761388,0,0,28.33,8.73
338,(주)그래디언트,35080,Dec-17,30421047,30421047,30421047,30421047,12485184,3541486629,0,0,-24.41,-7.91
339,(주)그래디언트,35080,Dec-18,30421047,30421047,30421047,30421047,12237889,3440906300,0,0,-1.98,-2.84
340,(주)그래디언트,35080,Dec-19,30421047,30421047,30421047,30421047,8719700,3412333826,0,0,-28.75,-0.83
341,(주)그리티,204020,Dec-18,5456992,4411814,5456992,4411814,117056356,119259702,-82.06,-82.06,1242.44,-96.51
342,(주)그리티,204020,Dec-19,10493849,5456992,10493849,5456992,120984485,123079831,137.86,137.86,3.36,3.2
343,(주)그린플러스,186230,Dec-19,2411936,1740485,2411936,1740485,39502728,48831866,-55.8,-55.8,-67.35,-60.33
344,(주)글로벌스탠다드테크놀로지,83450,Dec-11,3760000,3760000,3760000,3760000,40662578,41504144,,,,
345,(주)글로벌스탠다드테크놀로지,83450,Dec-12,4209437,3760000,4209437,3760000,62774905,64812103,11.95,11.95,54.38,56.16
346,(주)글로벌스탠다드테크놀로지,83450,Dec-13,4456627,4209437,4456627,4209437,78917554,80982977,18.53,18.53,25.72,24.95
347,(주)글로벌스탠다드테크놀로지,83450,Dec-14,4658873,4456627,4658873,4456627,85992839,89122994,10.68,10.68,8.97,10.05
348,(주)글로벌스탠다드테크놀로지,83450,Dec-15,4658873,4658873,4658873,4658873,80102292,84422579,4.54,4.54,-6.85,-5.27
349,(주)글로벌스탠다드테크놀로지,83450,Dec-16,4658873,4658873,4658873,4658873,81859588,90819412,0,0,2.19,7.58
350,(주)글로벌스탠다드테크놀로지,83450,Dec-17,4658873,4658873,4658873,4658873,154761834,162835484,0,0,89.06,79.3
351,(주)글로벌스탠다드테크놀로지,83450,Dec-18,4658873,4658873,4658873,4658873,115619452,129850197,0,0,-25.29,-20.26
352,(주)글로벌스탠다드테크놀로지,83450,Dec-19,4658873,4658873,4658873,4658873,150777009,168231754,0,0,30.41,29.56
353,(주)금비,8870,Sep-11,5000000,5000000,5000000,5000000,90614774,182184368,7.32,7.32,-39.9,8.29
354,(주)금비,8870,Sep-12,5000000,5000000,5000000,5000000,83296660,176226095,0,0,-8.08,-3.27
355,(주)금비,8870,Sep-13,5000000,5000000,5000000,5000000,82028937,175061513,0,0,-1.52,-0.66
356,(주)금비,8870,Sep-14,5000000,5000000,5000000,5000000,80715556,177506459,0,0,-1.6,1.4
357,(주)금비,8870,Sep-15,5000000,5000000,5000000,5000000,93629076,189495056,0,0,16,6.75
358,(주)금비,8870,Sep-16,5000000,5000000,5000000,5000000,100327539,200543667,0,0,7.15,5.83
359,(주)금비,8870,Sep-17,5000000,5000000,5000000,5000000,80379261,185531452,0,0,-19.88,-7.49
360,(주)금비,8870,Sep-18,5000000,5000000,5000000,5000000,90793198,196995589,0,0,12.96,6.18
361,(주)금비,8870,Sep-19,5000000,5000000,5000000,5000000,91480486,201404468,0,0,0.76,2.24
362,(주)금양,1570,Dec-11,19676654,19676654,19676654,19676654,100918699,109810009,293.53,293.53,10.32,-45.48
363,(주)금양,1570,Dec-12,19676654,19676654,19676654,19676654,108275608,122905331,0,0,7.29,11.93
364,(주)금양,1570,Dec-13,19676654,19676654,19676654,19676654,132045280,156304448,0,0,21.95,27.17
365,(주)금양,1570,Dec-14,19676654,19676654,19676654,19676654,137946044,158550531,0,0,4.47,1.44
366,(주)금양,1570,Dec-15,19676654,19676654,19676654,19676654,152450369,158999533,0,0,10.51,0.28
367,(주)금양,1570,Dec-16,19676654,19676654,19676654,19676654,161001876,168681746,0,0,5.61,6.09
368,(주)금양,1570,Dec-17,21355056,19676654,21355056,19676654,150809075,180373683,8.53,8.53,-6.33,6.93
369,(주)금양,1570,Dec-18,21613270,21355056,21613270,21355056,151676398,205441375,9.84,9.84,0.58,13.9
370,(주)금양,1570,Dec-19,22024068,21613270,22024068,21613270,135915020,172723864,3.13,3.13,-10.39,-15.93
371,(주)금호에이치티,214330,Dec-15,4882500,2300000,4882500,2300000,181779820,203071984,-77.41,-77.41,33.75,17.57
372,(주)금호에이치티,214330,Dec-16,4882500,4882500,4882500,4882500,189733826,208574892,112.28,112.28,4.38,2.71
373,(주)금호에이치티,214330,Dec-17,4882500,4882500,4882500,4882500,165485490,179707629,0,0,-12.78,-13.84
374,(주)금호에이치티,214330,Dec-18,7915510,4882500,7915510,4882500,189250383,209260006,62.12,62.12,14.36,16.44
375,(주)금호에이치티,214330,Dec-19,11804291,7915510,11804291,7915510,221734443,251095062,141.77,141.77,17.16,19.99
376,(주)금화피에스시,36190,Dec-11,3000000,3000000,11111111.11,11111111.11,82738193,11111111.11,-62.1,40.37,-62.69,-95.57
377,(주)금화피에스시,36190,Dec-12,3000000,3000000,11111111.11,11111111.11,108224285,11111111.11,0,1254789.63,30.8,
378,(주)금화피에스시,36190,Dec-13,3000000,3000000,3000000,3000000,156630832,166122419,0,1254789.63,44.73,
379,(주)금화피에스시,36190,Dec-14,3000000,3000000,3000000,3000000,166948026,189631759,0,0,6.59,14.15
380,(주)금화피에스시,36190,Dec-15,3000000,3000000,3000000,3000000,196919865,235969690,0,0,17.95,24.44
381,(주)금화피에스시,36190,Dec-16,3000000,3000000,3000000,3000000,201547339,235018376,0,0,2.35,-0.4
382,(주)금화피에스시,36190,Dec-17,3000000,3000000,3000000,3000000,174993150,205781841,0,0,-13.18,-12.44
383,(주)금화피에스시,36190,Dec-18,3000000,3000000,3000000,3000000,202098199,233326733,0,0,15.49,13.39
384,(주)금화피에스시,36190,Dec-19,3000000,3000000,3000000,3000000,179177462,209435314,0,0,-11.34,-10.24
385,(주)기가레인,49080,Dec-13,7981607,5390076,7981607,5390075,94055571,94791934,166.05,166.05,-47.51,-54.74
386,(주)기가레인,49080,Dec-14,8852211,7981607,8852211,7981607,95460665,95718992,64.23,64.23,1.49,0.98
387,(주)기가레인,49080,Dec-15,8852211,8852211,8852211,8852211,61254807,61576391,10.91,10.91,-35.83,-35.67
388,(주)기가레인,49080,Dec-16,8852211,8852211,8852211,8852211,70397030,75445071,0,0,14.92,22.52
389,(주)기가레인,49080,Dec-17,24300460,8852211,24300460,8852211,89874499,100131227,174.51,174.51,27.67,32.72
390,(주)기가레인,49080,Dec-18,25196325,24300460,25196325,24300460,114668638,124772205,184.63,184.63,27.59,24.61
391,(주)기가레인,49080,Dec-19,26138060,25196325,26138060,25196325,63361399,72769411,7.56,7.56,-44.74,-41.68
392,(주)기산텔레콤,35460,Dec-11,7168670,7168670,7168670,7168670,36332290,65679195,-71.55,-71.55,-42.66,-9.74
393,(주)기산텔레콤,35460,Dec-12,7168670,7168670,7168670,7168670,49240507,74315907,0,0,35.53,13.15
394,(주)기산텔레콤,35460,Dec-13,7168670,7168670,7168670,7168670,48367030,79463728,0,0,-1.77,6.93
395,(주)기산텔레콤,35460,Dec-14,7168670,7168670,7168670,7168670,41612762,74512326,0,0,-13.96,-6.23
396,(주)기산텔레콤,35460,Dec-15,7195170,7168670,7195170,7168670,45712905,79710503,0.37,0.37,9.85,6.98
397,(주)기산텔레콤,35460,Dec-16,7288670,7195170,7288670,7195170,24679656,59172319,1.67,1.67,-46.01,-25.77
398,(주)기산텔레콤,35460,Dec-17,7288670,7288670,7288670,7288670,29568090,63467585,1.3,1.3,19.81,7.26
399,(주)기산텔레콤,35460,Dec-18,7288670,7288670,7288670,7288670,24864346,56445716,0,0,-15.91,-11.06
400,(주)기산텔레콤,35460,Dec-19,7288670,7288670,7288670,7288670,30545683,67054955,0,0,22.85,18.8
401,(주)까뮤이앤씨,13700,Dec-11,22576140,22576140,11111111.11,11111111.11,90048208,11111111.11,209.74,52.44,194.8,-83.43
402,(주)까뮤이앤씨,13700,Dec-12,22576140,22576140,11111111.11,11111111.11,90976586,11111111.11,0,1254789.63,1.03,
403,(주)까뮤이앤씨,13700,Dec-13,22576140,22576140,11111111.11,11111111.11,83568532,11111111.11,0,1254789.63,-8.14,
