회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출채권 및 기타유동채권(*)(IFRS),매출액(수익)(*)(IFRS연결),매출채권 및 기타유동채권(*)(IFRS연결),장기차입금(*)(IFRS),단기차입금(*)(IFRS),유동성장기차입금(IFRS),장기차입금(*)(IFRS연결),단기차입금(*)(IFRS연결),유동성장기차입금(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),차입금개별,차입금연결
(주)드림시큐리티,203650,Dec-17,20574060,4312235,24768402,4493746,0,0,0,600000,0,300000,21837665,24242344,0,900000
(주)드림시큐리티,203650,Dec-18,24951235,4288693,28316767,4450938,0,0,0,300000,0,300000,24698314,27006031,0,600000
(주)드림시큐리티,203650,Dec-19,22615520,4801737,28815881,4746704,0,10150000,0,0,10150000,300000,77356759,77347110,10150000,10450000
(주)드림시큐리티,203650,Dec-20,24874760,3249524,158408333,25850223,0,13400000,0,38415782,43546613,41620721,79768674,281660208,13400000,123583116
(주)드림씨아이에스,223250,Dec-20,23489322,3796971,23489322,3782440,0,0,0,0,0,0,48623861,48593026,0,0
(주)드림어스컴퍼니,60570,Dec-10,107181964,18371157,174957241,17103058,0,2976340,0,0,6146557,0,125028406,128482373,2976340,6146557
(주)드림어스컴퍼니,60570,Dec-11,91429418,17872191,148471368,19837661,0,7291090,0,0,8559648,0,96340576,90519026,7291090,8559648
(주)드림어스컴퍼니,60570,Dec-12,91279846,22744912,96863412,23551163,0,5014069,0,0,5014069,0,49935187,57422700,5014069,5014069
(주)드림어스컴퍼니,60570,Dec-13,54199947,12503933,69412593,11784949,0,2361765,0,0,2361765,0,36326448,31393820,2361765,2361765
(주)드림어스컴퍼니,60570,Dec-14,44672881,16963658,53191621,16953169,0,0,0,0,0,0,65252246,61944863,0,0
(주)드림어스컴퍼니,60570,Dec-15,54350016,20168949,55637376,17906675,0,0,0,0,0,0,65405240,60433974,0,0
(주)드림어스컴퍼니,60570,Dec-16,49673321,12266267,52327953,11086411,0,0,0,0,0,0,54063168,50075192,0,0
(주)드림어스컴퍼니,60570,Dec-17,61034418,10748947,69451993,11554257,0,0,0,0,0,0,132080078,130877588,0,0
(주)드림어스컴퍼니,60570,Dec-18,107695318,23465896,137849260,27783916,0,0,0,0,0,0,200063358,204478522,0,0
(주)드림어스컴퍼니,60570,Dec-19,174357763,34979365,196961163,36967509,0,0,0,0,0,0,164361525,171585555,0,0
(주)드림어스컴퍼니,60570,Dec-20,221815310,41041293,226329072,40957768,0,0,0,0,0,0,171930649,172443439,0,0
(주)드림텍,192650,Dec-19,409390388,50148471,559670324,49061413,11200000,25367540,3400000,15300000,68137340,3400000,257511541,377121831,39967540,86837340
(주)드림텍,192650,Dec-20,401396072,44488882,1045847643,123215896,17800000,14020000,3400000,21300000,89631539,7537012,280387138,604275055,35220000,118468551
(주)디딤,217620,Dec-15,,,,,,,,,,,,,0,0
(주)디딤,217620,Dec-16,,,,,,,,,,,,,0,0
(주)디딤,217620,Dec-17,65876555,2913835,68808886,2861489,717760,6287573,4015753,717760,6689683,4015753,53913043,54140507,11021086,11423196
(주)디딤,217620,Dec-18,93391889,4200926,97013239,3901167,2653216,10426997,2504344,2653216,16816920,2504344,63314495,69675606,15584557,21974480
(주)디딤,217620,Dec-19,118257663,4700995,125265879,4209127,4833304,14325370,1799992,4833304,16880695,1799992,111113819,117030402,20958666,23513991
(주)디딤,217620,Dec-20,78228967,4962026,80928723,4589577,2216632,21010365,3699912,2216632,23896222,3699912,82903636,89616739,26926909,29812766
(주)디모아,16670,Dec-10,44034448,6659629,,,0,1530714,0,,,,32645315,,1530714,0
(주)디모아,16670,Dec-11,49059079,7744493,,,0,0,0,,,,28327024,,0,0
(주)디모아,16670,Dec-12,55723664,11311516,95972857,26693624,0,0,0,0,1500000,0,37829435,52168522,0,1500000
(주)디모아,16670,Dec-13,59365552,11427540,103871260,24396578,0,0,0,458300,400000,366640,47508663,63223890,0,1224940
(주)디모아,16670,Dec-14,70059334,12041507,111790797,24968112,0,0,0,91660,0,366640,59397023,73222299,0,458300
(주)디모아,16670,Dec-15,72820518,12216418,125056165,27753269,0,0,0,0,0,0,59869670,86485309,0,0
(주)디모아,16670,Dec-16,53443154,9999437,112077282,25016067,0,0,0,0,0,0,66490368,83167982,0,0
(주)디모아,16670,Dec-17,55737521,14197467,113100719,26940111,0,0,0,0,0,0,69440308,85079445,0,0
(주)디모아,16670,Dec-18,8889174,10194593,15619906,32594602,0,0,0,0,0,0,67553811,92574280,0,0
(주)디모아,16670,Dec-19,4633217,15481950,20405375,44607060,0,0,0,0,0,0,61389633,102374669,0,0
(주)디모아,16670,Dec-20,4890555,10140271,24148848,31324632,10500000,10110000,0,16500000,7610000,0,79341488,124291520,20610000,24110000
(주)디바이스이엔지,187870,Dec-17,115287774,7340668,,,436140,4500000,831280,,,,79756898,,5767420,0
(주)디바이스이엔지,187870,Dec-18,93160425,11103528,,,0,1050000,0,,,,74549363,,1050000,0
(주)디바이스이엔지,187870,Dec-19,43228287,8075303,,,1000000,0,0,,,,107991965,,1000000,0
(주)디바이스이엔지,187870,Dec-20,126172727,9901648,,,0,0,0,,,,157523352,,0,0
(주)디비아이엔씨,12030,Dec-10,191104153,85727969,192315364,85473203,387250,56684725,309800,387250,56684725,309800,669741594,679304595,57381775,57381775
(주)디비아이엔씨,12030,Dec-11,511011832,107638316,511077050,107689995,77450,58523015,309800,77450,58523015,309800,664749627,686746431,58910265,58910265
(주)디비아이엔씨,12030,Dec-12,545150378,153089297,544542768,150416868,0,65205472,77450,0,65205472,77450,671558435,693327543,65282922,65282922
(주)디비아이엔씨,12030,Dec-13,525422001,156047402,525450781,155253289,0,39504796,63000000,0,39504796,63000000,654682413,638356756,102504796,102504796
(주)디비아이엔씨,12030,Dec-14,283064800,51372506,283311322,50473008,0,28337977,0,0,28337977,0,359439139,365853366,28337977,28337977
(주)디비아이엔씨,12030,Dec-15,203754352,44737587,203671200,44795445,0,6316671,0,0,6316671,0,276075787,276200611,6316671,6316671
(주)디비아이엔씨,12030,Dec-16,204809968,34691009,204809968,34691009,0,2713849,0,0,2713849,0,214971054,214971054,2713849,2713849
(주)디비아이엔씨,12030,Dec-17,199529519,36945351,199529519,36945351,0,5455920,0,0,5455920,0,193518033,193495948,5455920,5455920
(주)디비아이엔씨,12030,Dec-18,206838971,32438484,237112636,36061691,0,63687,0,0,63687,0,288195834,288416201,63687,63687
(주)디비아이엔씨,12030,Dec-19,192984328,29826778,238505593,33786435,0,3768881,0,0,3768881,0,372989588,363158130,3768881,3768881
(주)디비아이엔씨,12030,Dec-20,224893354,48812825,272445840,52858134,0,3893183,0,0,3893183,0,484253805,472491491,3893183,3893183
(주)디스플레이테크,66670,Dec-10,171873018,34499886,,,8417000,171291,0,,,,113932440,,8588291,0
(주)디스플레이테크,66670,Dec-11,177792014,42672208,,,18580000,4884538,0,,,,130035398,,23464538,0
(주)디스플레이테크,66670,Dec-12,293664618,54122225,,,18096870,22633251,483130,,,,183976284,,41213251,0
(주)디스플레이테크,66670,Dec-13,535275211,163195307,,,15184750,61834083,2912120,,,,304073877,,79930953,0
(주)디스플레이테크,66670,Dec-14,429634668,99999727,,,11505030,37274123,3679720,,,,266110759,,52458873,0
(주)디스플레이테크,66670,Dec-15,318044268,32011459,,,7825310,15579689,3679720,,,,198212543,,27084719,0
(주)디스플레이테크,66670,Dec-16,89178900,22604727,,,4145590,9050552,3679720,,,,180278673,,16875862,0
(주)디스플레이테크,66670,Dec-17,82707089,16329557,,,0,6733683,0,,,,166844088,,6733683,0
(주)디스플레이테크,66670,Dec-18,57286597,19438099,,,0,805394,0,,,,172266882,,805394,0
(주)디스플레이테크,66670,Dec-19,43569777,17016641,,,0,3355267,0,,,,167971201,,3355267,0
(주)디스플레이테크,66670,Dec-20,36225203,6398789,41735459,8865371,0,0,0,0,0,0,166633939,170203179,0,0
(주)디아이,3160,Dec-10,63921031,14505577,89320214,27057783,12155845,3000000,240000,12155845,28823643,240000,150799945,198863084,15395845,41219488
(주)디아이,3160,Dec-11,45262670,5304143,87027369,21305064,720000,21000000,240000,720000,40255160,240000,141656545,188261131,21960000,41215160
(주)디아이,3160,Dec-12,32555358,2889685,93937495,22687813,15480000,17000000,240000,15830000,37588500,840000,149804529,188020556,32720000,54258500
(주)디아이,3160,Dec-13,53780232,5115872,106942673,17653281,12240000,15000000,240000,12740000,27204660,2640000,153412329,184476587,27480000,42584660
(주)디아이,3160,Dec-14,88193860,5456361,133969332,14403048,0,18000000,0,0,26196182,9240000,153313187,179415424,18000000,35436182
(주)디아이,3160,Dec-15,58266423,6076799,105480560,16689379,5000000,23000000,0,5000000,31876698,0,143777580,171701971,28000000,36876698
(주)디아이,3160,Dec-16,52288689,3458520,109725349,10062293,7500000,24500000,0,9250000,29637853,250000,148363889,179576752,32000000,39137853
(주)디아이,3160,Dec-17,81473534,5595358,152165620,12967277,1928571,15858000,0,2178571,19371843,5946429,161795318,201552129,17786571,27496843
(주)디아이,3160,Dec-18,80608154,2452849,195994250,10822595,1642857,25200000,285714,1642857,29797134,285714,159491494,210488936,27128571,31725705
(주)디아이,3160,Dec-19,68875685,7924243,109539465,14057893,1357143,36200000,285714,1370721,39759437,291795,175313891,214826209,37842857,41421953
(주)디아이,3160,Dec-20,101864284,6671626,162257537,11817654,16571429,26200000,0,20578646,29499668,0,177187412,228890878,42771429,50078314
(주)디아이씨,92200,Dec-10,254716882,58632905,427331272,62339259,6901277,72728676,0,15598356,120900700,12114968,275698279,394035801,79629953,148614024
(주)디아이씨,92200,Dec-11,323532686,88386185,519145524,85488040,44554286,111409265,7318715,52381965,177528921,7916003,397603188,528402290,163282266,237826889
(주)디아이씨,92200,Dec-12,332305763,96993640,504880496,92776679,29531447,149777996,20129571,36166447,212863006,26139064,424232003,546804337,199439014,275168517
(주)디아이씨,92200,Dec-13,323945943,63038154,503605129,78477531,24618356,136748278,24373091,32298356,220703029,24763199,431021443,553613090,185739725,277764584
(주)디아이씨,92200,Dec-14,317362603,54165442,502040264,80649173,21429451,174371735,15804219,25923471,244873536,22668158,434517320,563512800,211605405,293465165
(주)디아이씨,92200,Dec-15,328714343,52428223,519409720,84092479,29148971,168123046,15253591,38114780,243409121,17429488,450148181,585802945,212525608,298953389
(주)디아이씨,92200,Dec-16,329571934,75110954,557499791,107490483,41216500,128837469,16421971,51974925,205162669,36622294,494590435,733802132,186475940,293759888
(주)디아이씨,92200,Dec-17,363622576,75830391,632994705,122491504,23272448,192336580,26857330,61226278,298471869,29742691,538773509,829328476,242466358,389440838
(주)디아이씨,92200,Dec-18,362351958,69958720,588210775,94690403,34117003,171655232,31893286,54288405,292694308,0,542793333,810320832,237665521,346982713
(주)디아이씨,92200,Dec-19,380837907,68324909,537765529,80346282,12638084,180432110,25933463,33121511,295491878,42298316,502680802,779788534,219003657,370911705
(주)디아이씨,92200,Dec-20,351403612,47360940,493387380,68170873,10791500,142084078,25715211,18246305,230541517,38758728,382666782,604617280,178590789,287546550
(주)디아크,78590,Dec-10,24633684,3557292,,,0,3000000,0,,,,13267804,,3000000,0
(주)디아크,78590,Dec-11,36339241,4526805,,,0,2800000,0,,,,14997453,,2800000,0
(주)디아크,78590,Dec-12,33487579,4424399,,,0,0,0,,,,16765329,,0,0
(주)디아크,78590,Dec-13,31284457,4467220,,,0,2300000,0,,,,15246905,,2300000,0
(주)디아크,78590,Dec-14,36718175,5224774,,,0,2300000,0,,,,16708694,,2300000,0
(주)디아크,78590,Dec-15,39626376,4576968,,,0,0,0,,,,18875607,,0,0
(주)디아크,78590,Dec-16,39105093,5027667,,,0,0,0,,,,21553844,,0,0
(주)디아크,78590,Dec-17,40019060,3028451,,,0,0,0,,,,27530067,,0,0
(주)디아크,78590,Dec-18,37763569,3644761,43385870,4524750,0,0,0,0,2510000,0,63709884,70085034,0,2510000
(주)디아크,78590,Dec-19,37772354,6826615,64599738,8958843,0,0,0,0,0,0,64605288,71913569,0,0
(주)디아크,78590,Dec-20,37467855,6255100,61405220,6456278,0,0,0,0,0,0,470374970,471012850,0,0
(주)디알비동일,4840,Dec-10,272500219,73416958,389699028,104522991,20000000,50000000,0,23632149,117587004,17414953,341858934,470098590,70000000,158634106
(주)디알비동일,4840,Dec-11,338846704,101012678,505919694,116737657,0,59759400,20000000,5114832,137089649,26060562,393174353,522115419,79759400,168265043
(주)디알비동일,4840,Dec-12,142337360,53875416,336113707,80734669,0,44000000,0,3953182,115606468,4309328,223432593,368994998,44000000,123868978
(주)디알비동일,4840,Dec-13,141540778,40058337,421068531,127783231,1875000,39000000,2500000,3012704,147374458,6011500,254574210,567066429,43375000,156398662
