,회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),0,1,2,3
5758,(주)유티아이,179900,Dec-17,41268604,41648581,6764650,6864734,53.88,29.94,59.87,50.4
5759,(주)유티아이,179900,Dec-18,39185217,40780447,9607806,10150722,-5.05,-2.08,42.03,47.87
5760,(주)유티아이,179900,Dec-19,41489428,37888509,6647162,9052339,5.88,-7.09,-30.81,-10.82
5761,(주)유틸렉스,263050,Dec-18,63578673,63595833,0,0,53.24,67.85,-100,-100
5762,(주)유틸렉스,263050,Dec-19,44566935,44573560,0,0,-29.9,-29.91,,
5763,(주)유한양행,100,Dec-11,546645858,613727307,81570934,114250936,1126.57,1276.89,inf,inf
5764,(주)유한양행,100,Dec-12,604124567,666156609,92886321,133602623,10.51,8.54,13.87,16.94
5765,(주)유한양행,100,Dec-13,650222464,719523707,85219673,141440996,7.63,8.01,-8.25,5.87
5766,(주)유한양행,100,Dec-14,753136028,841265090,100939823,172305190,15.83,16.92,18.45,21.82
5767,(주)유한양행,100,Dec-15,808688304,959383642,121924656,242348900,7.38,14.04,20.79,40.65
5768,(주)유한양행,100,Dec-16,868770776,1048340403,109663662,310649129,7.43,9.27,-10.06,28.18
5769,(주)유한양행,100,Dec-17,933874527,1069512906,113485694,271183981,7.49,2.02,3.49,-12.7
5770,(주)유한양행,100,Dec-18,944391332,1110961783,120950429,248860494,1.13,3.88,6.58,-8.23
5771,(주)유한양행,100,Dec-19,998450388,1116950744,122031189,186909878,5.72,0.54,0.89,-24.89
5772,(주)육일씨엔에쓰,191410,Dec-15,26856709,24849897,3677721,5450867,-97.31,-97.78,-96.99,-97.08
5773,(주)육일씨엔에쓰,191410,Dec-16,42559495,36752477,11775426,17045480,58.47,47.9,220.18,212.71
5774,(주)육일씨엔에쓰,191410,Dec-17,80032108,78107596,22819333,25743129,88.05,112.52,93.79,51.03
5775,(주)육일씨엔에쓰,191410,Dec-18,42745769,46142195,5353165,21710122,-46.59,-40.92,-76.54,-15.67
5776,(주)육일씨엔에쓰,191410,Dec-19,35486226,27390652,6017398,17769600,-16.98,-40.64,12.41,-18.15
5777,(주)율호,72770,Dec-11,10219371,15956171,0,0,-71.2,-41.75,-100,-100
5778,(주)율호,72770,Dec-12,6963493,12438165,0,0,-31.86,-22.05,,
5779,(주)율호,72770,Dec-13,4792353,18120324,0,2166135,-31.18,45.68,,inf
5780,(주)율호,72770,Dec-14,3382353,18101675,0,1000000,-29.42,-0.1,,-53.83
5781,(주)율호,72770,Dec-15,16055531,16350622,759500,759500,374.69,-9.67,inf,-24.05
5782,(주)율호,72770,Dec-16,45563131,45860434,12209153,12209153,183.78,180.48,1507.53,1507.53
5783,(주)율호,72770,Dec-17,35733835,36033632,8788383,8788383,-21.57,-21.43,-28.02,-28.02
5784,(주)율호,72770,Dec-18,33057445,11111111.11,10394016,11111111.11,-7.49,-69.16,18.27,26.43
5785,(주)율호,72770,Dec-19,36121933,52592976,6428457,16815332,9.27,,-38.15,
5786,(주)이건홀딩스,39020,Dec-11,84996846,94130840,10739863,12094493,135.31,78.98,67.07,-28.07
5787,(주)이건홀딩스,39020,Dec-12,83282089,93296161,11948117,14596923,-2.02,-0.89,11.25,20.69
5788,(주)이건홀딩스,39020,Dec-13,76048899,84699033,10079250,11061997,-8.69,-9.21,-15.64,-24.22
5789,(주)이건홀딩스,39020,Dec-14,66271396,76872047,10365505,11903033,-12.86,-9.24,2.84,7.6
5790,(주)이건홀딩스,39020,Dec-15,51142506,60877821,9576133,11561549,-22.83,-20.81,-7.62,-2.87
5791,(주)이건홀딩스,39020,Dec-16,59613352,72871229,10978431,14063392,16.56,19.7,14.64,21.64
5792,(주)이건홀딩스,39020,Dec-17,2973563,72487510,0,16740229,-95.01,-0.53,-100,19.03
5793,(주)이건홀딩스,39020,Dec-18,2438567,169940375,0,63241985,-17.99,134.44,,277.78
5794,(주)이건홀딩스,39020,Dec-19,2818680,149083612,0,50955593,15.59,-12.27,,-19.43
5795,(주)이글루코퍼레이션,67920,Dec-11,31904301,11111111.11,801167,11111111.11,1031.89,-92.55,inf,-78.19
5796,(주)이글루코퍼레이션,67920,Dec-12,47512524,11111111.11,1252776,11111111.11,48.92,,56.37,
5797,(주)이글루코퍼레이션,67920,Dec-13,48473971,11111111.11,897650,11111111.11,2.02,,-28.35,
5798,(주)이글루코퍼레이션,67920,Dec-14,32659699,11111111.11,0,11111111.11,-32.62,,-100,
5799,(주)이글루코퍼레이션,67920,Dec-15,29980569,30080524,0,0,-8.2,,,
5800,(주)이글루코퍼레이션,67920,Dec-16,28602365,28736199,8400,8400,-4.6,-4.47,inf,inf
5801,(주)이글루코퍼레이션,67920,Dec-17,32179712,32266104,191481,191481,12.51,12.28,2179.54,2179.54
5802,(주)이글루코퍼레이션,67920,Dec-18,45269646,45830550,97836,97836,40.68,42.04,-48.91,-48.91
5803,(주)이글루코퍼레이션,67920,Dec-19,47735590,48148083,17200,17200,5.45,5.06,-82.42,-82.42
5804,(주)이글벳,44960,Dec-11,10701001,11111111.11,3396337,11111111.11,-77.58,-76.92,19646.15,64499.48
5805,(주)이글벳,44960,Dec-12,11356737,11111111.11,3911809,11111111.11,6.13,,15.18,
5806,(주)이글벳,44960,Dec-13,13490872,11111111.11,4386552,11111111.11,18.79,,12.14,
5807,(주)이글벳,44960,Dec-14,14116733,11111111.11,5274217,11111111.11,4.64,,20.24,
5808,(주)이글벳,44960,Dec-15,14605354,11111111.11,7249061,11111111.11,3.46,,37.44,
5809,(주)이글벳,44960,Dec-16,17411582,11111111.11,8484163,11111111.11,19.21,,17.04,
5810,(주)이글벳,44960,Dec-17,20922463,11111111.11,11498396,11111111.11,20.16,,35.53,
5811,(주)이글벳,44960,Dec-18,19550938,11111111.11,11240469,11111111.11,-6.56,,-2.24,
5812,(주)이글벳,44960,Dec-19,21439602,11111111.11,10165095,11111111.11,9.66,,-9.57,
5813,(주)이노메트리,302430,Dec-18,52159638,52774757,235988,235988,143.29,374.97,-97.68,-97.88
5814,(주)이노메트리,302430,Dec-19,50358317,50974162,807866,807866,-3.45,-3.41,242.33,242.33
5815,(주)이노션,214320,Dec-15,786821143,1319663121,0,0,1462.45,2488.89,-100,-100
5816,(주)이노션,214320,Dec-16,814059768,1549923878,0,0,3.46,17.45,,
5817,(주)이노션,214320,Dec-17,772627624,1509173016,0,0,-5.09,-2.63,,
5818,(주)이노션,214320,Dec-18,754885224,1575742730,0,0,-2.3,4.41,,
5819,(주)이노션,214320,Dec-19,594439350,1571275319,0,0,-21.25,-0.28,,
5820,(주)이노와이어리스,73490,Dec-11,39954351,56203485,11316583,11707077,-93.28,-96.42,inf,inf
5821,(주)이노와이어리스,73490,Dec-12,45337665,58198640,12497335,14223241,13.47,3.55,10.43,21.49
5822,(주)이노와이어리스,73490,Dec-13,40644722,56250633,4290453,4590370,-10.35,-3.35,-65.67,-67.73
5823,(주)이노와이어리스,73490,Dec-14,32520883,43384991,3903342,4595063,-19.99,-22.87,-9.02,0.1
5824,(주)이노와이어리스,73490,Dec-15,25834114,37977333,3624143,4658070,-20.56,-12.46,-7.15,1.37
5825,(주)이노와이어리스,73490,Dec-16,23207513,36164921,3173271,5664176,-10.17,-4.77,-12.44,21.6
5826,(주)이노와이어리스,73490,Dec-17,23734223,39259009,2866685,5435918,2.27,8.56,-9.66,-4.03
5827,(주)이노와이어리스,73490,Dec-18,30729565,48794257,3620047,6502851,29.47,24.29,26.28,19.63
5828,(주)이노와이어리스,73490,Dec-19,44537848,70443179,3297323,6041628,44.93,44.37,-8.91,-7.09
5829,(주)이노인스트루먼트,215790,Dec-15,11111111.11,11111111.11,11111111.11,11111111.11,-75.05,-84.23,236.97,83.91
5830,(주)이노인스트루먼트,215790,Dec-16,11111111.11,11111111.11,11111111.11,11111111.11,,,,
5831,(주)이노인스트루먼트,215790,Dec-17,15553635,56736371,3670156,17266163,,,,
5832,(주)이노인스트루먼트,215790,Dec-18,23410065,65379679,5755600,23468450,50.51,15.23,56.82,35.92
5833,(주)이노인스트루먼트,215790,Dec-19,15458237,48337246,3386909,17614840,-33.97,-26.07,-41.15,-24.94
5834,(주)이노테라피,246960,Dec-19,10668033,11422828,159978,169861,-30.99,-76.37,-95.28,-99.04
5835,(주)이녹스,88390,Dec-11,63208373,63647183,20435993,20488174,,,,
5836,(주)이녹스,88390,Dec-12,69454814,69696030,22719689,22719689,9.88,9.5,11.17,10.89
5837,(주)이녹스,88390,Dec-13,91392389,91444892,20953896,20953896,31.59,31.21,-7.77,-7.77
5838,(주)이녹스,88390,Dec-14,71141119,71638843,13607672,14307687,-22.16,-21.66,-35.06,-31.72
5839,(주)이녹스,88390,Dec-15,77987204,116437034,17059934,28701362,9.62,62.53,25.37,100.6
5840,(주)이녹스,88390,Dec-16,101897764,156463492,19086821,46521276,30.66,34.38,11.88,62.09
5841,(주)이녹스,88390,Dec-17,30439098,74422110,0,18107109,-70.13,-52.43,-100,-61.08
5842,(주)이녹스,88390,Dec-18,16538080,55391128,0,12387026,-45.67,-25.57,,-31.59
5843,(주)이녹스,88390,Dec-19,10953523,44314506,0,7170216,-33.77,-20,,-42.12
5844,(주)이녹스첨단소재,272290,Dec-17,116075951,116593897,27676655,28040383,959.71,163.11,inf,291.07
5845,(주)이녹스첨단소재,272290,Dec-18,155924710,161452783,34294895,35397212,34.33,38.47,23.91,26.24
5846,(주)이녹스첨단소재,272290,Dec-19,170733972,185543199,31695926,36586217,9.5,14.92,-7.58,3.36
5847,(주)이라이콤,41520,Dec-11,123557507,117442582,27487599,35789462,-27.63,-36.7,-13.28,-2.18
5848,(주)이라이콤,41520,Dec-12,165693664,174841419,19792035,23174135,34.1,48.87,-28,-35.25
5849,(주)이라이콤,41520,Dec-13,266875518,267643793,35949570,41396153,61.07,53.08,81.64,78.63
5850,(주)이라이콤,41520,Dec-14,264334059,270195816,17688771,33358311,-0.95,0.95,-50.8,-19.42
5851,(주)이라이콤,41520,Dec-15,251857378,256774610,7876345,41403492,-4.72,-4.97,-55.47,24.12
5852,(주)이라이콤,41520,Dec-16,282416494,260517730,10091283,26414098,12.13,1.46,28.12,-36.2
5853,(주)이라이콤,41520,Dec-17,205749731,208029991,5796494,21989122,-27.15,-20.15,-42.56,-16.75
5854,(주)이라이콤,41520,Dec-18,308869293,247594924,7355265,25534258,50.12,19.02,26.89,16.12
5855,(주)이라이콤,41520,Dec-19,178362911,173039088,3180195,10724745,-42.25,-30.11,-56.76,-58
5856,(주)이랜시스,264850,Dec-17,11111111.11,11111111.11,11111111.11,11111111.11,-93.77,-93.58,249.38,3.6
5857,(주)이랜시스,264850,Dec-18,11111111.11,11111111.11,11111111.11,11111111.11,,,,
5858,(주)이랜시스,264850,Dec-19,27604034,26249511,3481769,6392213,,,,
5859,(주)이랜텍,54210,Dec-11,130154201,188963394,19131118,74764724,371.5,619.87,449.47,1069.62
5860,(주)이랜텍,54210,Dec-12,115670775,230007328,16632920,94981823,-11.13,21.72,-13.06,27.04
5861,(주)이랜텍,54210,Dec-13,148977465,252681968,9131205,80329576,28.79,9.86,-45.1,-15.43
5862,(주)이랜텍,54210,Dec-14,125870521,228225915,6644933,78555889,-15.51,-9.68,-27.23,-2.21
5863,(주)이랜텍,54210,Dec-15,134153581,225100545,3961835,70129411,6.58,-1.37,-40.38,-10.73
5864,(주)이랜텍,54210,Dec-16,117121837,236090910,5539373,70403981,-12.7,4.88,39.82,0.39
5865,(주)이랜텍,54210,Dec-17,109867169,224319770,9690285,69515800,-6.19,-4.99,74.93,-1.26
5866,(주)이랜텍,54210,Dec-18,114153126,230595992,10686607,84464047,3.9,2.8,10.28,21.5
5867,(주)이랜텍,54210,Dec-19,112331924,224825746,6729789,61746856,-1.6,-2.5,-37.03,-26.9
5868,(주)이루온,65440,Dec-11,14575224,21336736,0,829871,-87.02,-90.51,-100,-98.66
5869,(주)이루온,65440,Dec-12,15364080,24661201,0,1098744,5.41,15.58,,32.4
5870,(주)이루온,65440,Dec-13,15545136,26263784,0,1456548,1.18,6.5,,32.56
5871,(주)이루온,65440,Dec-14,13466841,29370161,0,1741571,-13.37,11.83,,19.57
5872,(주)이루온,65440,Dec-15,13629906,28409001,54755,1758490,1.21,-3.27,inf,0.97
5873,(주)이루온,65440,Dec-16,14395368,27853936,0,967517,5.62,-1.95,-100,-44.98
5874,(주)이루온,65440,Dec-17,12438359,29947967,0,1642347,-13.59,7.52,,69.75
5875,(주)이루온,65440,Dec-18,27258702,42809206,0,1574605,119.15,42.95,,-4.12
5876,(주)이루온,65440,Dec-19,26665846,43766168,0,703648,-2.17,2.24,,-55.31
5877,(주)이마트,139480,Dec-11,798273670,1059376578,479217928,605746216,2893.62,2320.54,inf,85986.54
5878,(주)이마트,139480,Dec-12,876406936,1202427607,530007805,723234020,9.79,13.5,10.6,19.4
5879,(주)이마트,139480,Dec-13,883506200,1261131716,553586526,744481747,0.81,4.88,4.45,2.94
5880,(주)이마트,139480,Dec-14,928555961,1304465253,621635489,804450273,5.1,3.44,12.29,8.06
5881,(주)이마트,139480,Dec-15,998365675,1464360332,672099952,886114365,7.52,12.26,8.12,10.15
5882,(주)이마트,139480,Dec-16,1108657734,1740881592,710332525,979533123,11.05,18.88,5.69,10.54
5883,(주)이마트,139480,Dec-17,1275374262,1895221761,773809507,1011411917,15.04,8.87,8.94,3.25
5884,(주)이마트,139480,Dec-18,1381674242,2285602945,849898085,1122983112,8.33,20.6,9.83,11.03
5885,(주)이마트,139480,Dec-19,1806545883,3649933837,915002166,1279216117,30.75,59.69,7.66,13.91
5886,(주)이미지스테크놀로지,115610,Dec-11,27173832,11111111.11,2592593,11111111.11,-98.5,-99.7,-99.72,-99.13
5887,(주)이미지스테크놀로지,115610,Dec-12,25225848,11111111.11,5534502,11111111.11,-7.17,,113.47,
5888,(주)이미지스테크놀로지,115610,Dec-13,25771763,27720720,8894893,8894893,2.16,,60.72,
5889,(주)이미지스테크놀로지,115610,Dec-14,29382157,30820271,10072711,10072711,14.01,11.18,13.24,13.24
5890,(주)이미지스테크놀로지,115610,Dec-15,29170829,30604275,11002195,11569195,-0.72,-0.7,9.23,14.86
5891,(주)이미지스테크놀로지,115610,Dec-16,29540038,31750123,6440979,7742823,1.27,3.74,-41.46,-33.07
5892,(주)이미지스테크놀로지,115610,Dec-17,21679610,23231394,5333321,5683950,-26.61,-26.83,-17.2,-26.59
5893,(주)이미지스테크놀로지,115610,Dec-18,15984275,16843751,3866741,3937951,-26.27,-27.5,-27.5,-30.72
5894,(주)이미지스테크놀로지,115610,Dec-19,12887207,12887207,2163458,2163458,-19.38,-23.49,-44.05,-45.06
5895,(주)이브이수성,84180,Dec-11,15563097,11111111.11,5588767,11111111.11,20.76,-13.78,158.33,413.58
5896,(주)이브이수성,84180,Dec-12,13633118,11111111.11,5654397,11111111.11,-12.4,,1.17,
5897,(주)이브이수성,84180,Dec-13,15528563,11111111.11,5435941,11111111.11,13.9,,-3.86,
5898,(주)이브이수성,84180,Dec-14,16280027,11111111.11,6392077,11111111.11,4.84,,17.59,
5899,(주)이브이수성,84180,Dec-15,15838664,11111111.11,5548463,11111111.11,-2.71,,-13.2,
5900,(주)이브이수성,84180,Dec-16,15125897,11111111.11,4107815,11111111.11,-4.5,,-25.96,
5901,(주)이브이수성,84180,Dec-17,37323074,35105900,3562335,3562335,146.75,,-13.28,
5902,(주)이브이수성,84180,Dec-18,19583597,27230299,4570764,4570764,-47.53,-22.43,28.31,28.31
5903,(주)이브이수성,84180,Dec-19,12954167,13819279,4447564,4447564,-33.85,-49.25,-2.7,-2.7
5904,(주)이브이첨단소재,131400,Dec-11,27633841,29704900,6412941,7588992,113.32,114.95,44.19,70.63
5905,(주)이브이첨단소재,131400,Dec-12,33375892,35363655,10179187,11224624,20.78,19.05,58.73,47.91
5906,(주)이브이첨단소재,131400,Dec-13,32601282,34007117,12350298,12956314,-2.32,-3.84,21.33,15.43
5907,(주)이브이첨단소재,131400,Dec-14,21143594,25812310,9611022,10251572,-35.14,-24.1,-22.18,-20.88
5908,(주)이브이첨단소재,131400,Dec-15,15016943,16755269,4863932,5720924,-28.98,-35.09,-49.39,-44.19
5909,(주)이브이첨단소재,131400,Dec-16,22702224,25239852,3242951,4786268,51.18,50.64,-33.33,-16.34
5910,(주)이브이첨단소재,131400,Dec-17,29544691,32793055,5897038,6569146,30.14,29.93,81.84,37.25
5911,(주)이브이첨단소재,131400,Dec-18,21943421,25450106,3280880,4016727,-25.73,-22.39,-44.36,-38.85
5912,(주)이브이첨단소재,131400,Dec-19,19745466,23283152,3423087,4415379,-10.02,-8.51,4.33,9.92
5913,(주)이상네트웍스,80010,Dec-11,29426729,30415991,7039821,7039821,49.03,30.64,105.66,59.44
5914,(주)이상네트웍스,80010,Dec-12,26008180,26811616,4439496,4506073,-11.62,-11.85,-36.94,-35.99
5915,(주)이상네트웍스,80010,Dec-13,24009328,24499645,5465932,5725307,-7.69,-8.62,23.12,27.06
5916,(주)이상네트웍스,80010,Dec-14,25452362,27319545,6989205,7524991,6.01,11.51,27.87,31.43
5917,(주)이상네트웍스,80010,Dec-15,26087442,28360092,6425357,6523125,2.5,3.81,-8.07,-13.31
5918,(주)이상네트웍스,80010,Dec-16,23198823,28775528,5537864,5635358,-11.07,1.46,-13.81,-13.61
5919,(주)이상네트웍스,80010,Dec-17,27768616,35749646,6007244,6918625,19.7,24.24,8.48,22.77
5920,(주)이상네트웍스,80010,Dec-18,33760092,44375399,9081824,9117963,21.58,24.13,51.18,31.79
5921,(주)이상네트웍스,80010,Dec-19,49292916,70206511,10589585,10611512,46.01,58.21,16.6,16.38
5922,(주)이수앱지스,86890,Dec-11,11783845,11111111.11,1983487,11111111.11,-76.09,-84.17,-81.27,4.71
5923,(주)이수앱지스,86890,Dec-12,17792596,11111111.11,2295187,11111111.11,50.99,,15.71,
5924,(주)이수앱지스,86890,Dec-13,33702421,11111111.11,5940470,11111111.11,89.42,,158.82,
5925,(주)이수앱지스,86890,Dec-14,27818763,11111111.11,11717333,11111111.11,-17.46,,97.25,
5926,(주)이수앱지스,86890,Dec-15,47391604,11111111.11,12720662,11111111.11,70.36,,8.56,
5927,(주)이수앱지스,86890,Dec-16,35030771,11111111.11,13835376,11111111.11,-26.08,,8.76,
5928,(주)이수앱지스,86890,Dec-17,53126266,11111111.11,16468385,11111111.11,51.66,,19.03,
5929,(주)이수앱지스,86890,Dec-18,40007695,11111111.11,19144110,11111111.11,-24.69,,16.25,
5930,(주)이수앱지스,86890,Dec-19,60093523,11111111.11,19139158,11111111.11,50.2,,-0.03,
5931,(주)이수페타시스,7660,Dec-11,130239972,212062171,41687460,59238552,116.73,1808.56,117.81,433.15
5932,(주)이수페타시스,7660,Dec-12,123605087,215897630,35594418,60866245,-5.09,1.81,-14.62,2.75
5933,(주)이수페타시스,7660,Dec-13,138910538,267672087,39229605,69838997,12.38,23.98,10.21,14.74
5934,(주)이수페타시스,7660,Dec-14,148363580,267667339,42130877,66684396,6.81,0,7.4,-4.52
5935,(주)이수페타시스,7660,Dec-15,133777093,244006333,39563219,60852507,-9.83,-8.84,-6.09,-8.75
5936,(주)이수페타시스,7660,Dec-16,211586539,340486891,45425472,71293346,58.16,39.54,14.82,17.16
5937,(주)이수페타시스,7660,Dec-17,138873537,271299849,46222659,73203951,-34.37,-20.32,1.75,2.68
5938,(주)이수페타시스,7660,Dec-18,171884216,268835427,59564292,87605140,23.77,-0.91,28.86,19.67
5939,(주)이수페타시스,7660,Dec-19,138120963,224717546,54573230,81822316,-19.64,-16.41,-8.38,-6.6
5940,(주)이수화학,5950,Dec-11,324064130,608801816,99273505,134127572,134.62,170.92,81.91,63.93
5941,(주)이수화학,5950,Dec-12,371491639,642783260,94039336,119723406,14.64,5.58,-5.27,-10.74
5942,(주)이수화학,5950,Dec-13,397937799,669709493,112045618,141907541,7.12,4.19,19.15,18.53
5943,(주)이수화학,5950,Dec-14,297528506,571907195,92954343,191937202,-25.23,-14.6,-17.04,35.26
5944,(주)이수화학,5950,Dec-15,209293325,533187111,61582220,133546880,-29.66,-6.77,-33.75,-30.42
5945,(주)이수화학,5950,Dec-16,258039516,591153361,77362585,131735905,23.29,10.87,25.62,-1.36
5946,(주)이수화학,5950,Dec-17,251354272,492031837,87089341,109600528,-2.59,-16.77,12.57,-16.8
5947,(주)이수화학,5950,Dec-18,228498116,465347188,91696361,118626977,-9.09,-5.42,5.29,8.24
5948,(주)이수화학,5950,Dec-19,240151302,561736255,100400724,124816949,5.1,20.71,9.49,5.22
5949,(주)이스타코,15020,Dec-11,9250273,11111111.11,0,11111111.11,-96.15,-98.02,-100,-91.1
5950,(주)이스타코,15020,Dec-12,14148364,14706282,498925,498925,52.95,,inf,
5951,(주)이스타코,15020,Dec-13,22850956,25082762,498925,498925,61.51,70.56,0,0
5952,(주)이스타코,15020,Dec-14,5121582,7464313,498925,498925,-77.59,-70.24,0,0
5953,(주)이스타코,15020,Dec-15,54312313,57730879,52672590,52672590,960.46,673.43,10457.22,10457.22
5954,(주)이스타코,15020,Dec-16,58369854,62486926,52194315,52194315,7.47,8.24,-0.91,-0.91
5955,(주)이스타코,15020,Dec-17,30124860,34656251,22849935,22849935,-48.39,-44.54,-56.22,-56.22
5956,(주)이스타코,15020,Dec-18,27501276,29977364,22194010,22194010,-8.71,-13.5,-2.87,-2.87
5957,(주)이스타코,15020,Dec-19,24174284,11111111.11,8679638,11111111.11,-12.1,-62.93,-60.89,-49.94
5958,(주)이스트소프트,47560,Dec-11,26642667,28067839,0,0,10.21,152.61,-100,-100
5959,(주)이스트소프트,47560,Dec-12,24181590,27901816,0,0,-9.24,-0.59,,
5960,(주)이스트소프트,47560,Dec-13,16945332,21410029,0,0,-29.92,-23.27,,
5961,(주)이스트소프트,47560,Dec-14,19815225,23516796,0,0,16.94,9.84,,
5962,(주)이스트소프트,47560,Dec-15,18424328,20937874,0,0,-7.02,-10.97,,
5963,(주)이스트소프트,47560,Dec-16,21549307,32577179,0,243075,16.96,55.59,,inf
5964,(주)이스트소프트,47560,Dec-17,16412096,29711661,0,668662,-23.84,-8.8,,175.08
5965,(주)이스트소프트,47560,Dec-18,15755290,42724709,0,1603373,-4,43.8,,139.79
5966,(주)이스트소프트,47560,Dec-19,16561382,59536126,0,3276030,5.12,39.35,,104.32
5967,(주)이씨에스텔레콤,67010,Mar-11,28264871,11111111.11,1526630,11111111.11,70.67,-81.34,inf,239.16
5968,(주)이씨에스텔레콤,67010,Mar-12,30654850,11111111.11,1177503,11111111.11,8.46,,-22.87,
5969,(주)이씨에스텔레콤,67010,Mar-13,38987062,11111111.11,659862,11111111.11,27.18,,-43.96,
5970,(주)이씨에스텔레콤,67010,Mar-14,42398906,11111111.11,1945747,11111111.11,8.75,,194.87,
5971,(주)이씨에스텔레콤,67010,Mar-15,45860960,11111111.11,2562061,11111111.11,8.17,,31.67,
5972,(주)이씨에스텔레콤,67010,Mar-16,56693580,11111111.11,1121261,11111111.11,23.62,,-56.24,
