,회사명,총자본증가율,0,1
9073,(주)휴네시온,12.42,10.6,12.42
9074,(주)휴니드테크놀러지스,-6.01,392.34,-60.73
9075,(주)휴니드테크놀러지스,-4.06,-4.06,11111111.11
9076,(주)휴니드테크놀러지스,3.1,3.1,11111111.11
9077,(주)휴니드테크놀러지스,1.42,1.42,11111111.11
9078,(주)휴니드테크놀러지스,21.9,21.9,11111111.11
9079,(주)휴니드테크놀러지스,3.12,3.12,11111111.11
9080,(주)휴니드테크놀러지스,-12.74,-12.74,11111111.11
9081,(주)휴니드테크놀러지스,53.89,53.89,11111111.11
9082,(주)휴니드테크놀러지스,14.83,14.83,11111111.11
9083,(주)휴맥스,-0.25,173.26,6800.9
9084,(주)휴맥스,-6.44,-4.64,-6.44
9085,(주)휴맥스,16.38,0.7,16.38
9086,(주)휴맥스,13.03,11.37,13.03
9087,(주)휴맥스,0.86,-0.98,0.86
9088,(주)휴맥스,7.0,4.29,7.0
9089,(주)휴맥스,18.43,30.77,18.43
9090,(주)휴맥스,-12.35,-13.67,-12.35
9091,(주)휴맥스,-3.31,1.03,-3.31
9092,(주)휴맥스홀딩스,-2.47,-77.17,-77.17
9093,(주)휴맥스홀딩스,4.07,2.13,4.07
9094,(주)휴맥스홀딩스,2.35,-1.35,2.35
9095,(주)휴맥스홀딩스,-3.07,1.98,-3.07
9096,(주)휴맥스홀딩스,-7.83,-14.68,-7.83
9097,(주)휴맥스홀딩스,-0.28,-1.8,-0.28
9098,(주)휴맥스홀딩스,-13.03,0.45,-13.03
9099,(주)휴맥스홀딩스,-7.4,-7.4,-94.23
9100,(주)휴맥스홀딩스,-3.95,-3.95,11111111.11
9101,(주)휴먼엔,35.88,-26.23,-93.45
9102,(주)휴먼엔,-8.79,-8.79,11111111.11
9103,(주)휴먼엔,10.08,10.08,11111111.11
9104,(주)휴먼엔,-32.24,-32.24,11111111.11
9105,(주)휴먼엔,-60.43,-60.43,11111111.11
9106,(주)휴먼엔,23.43,23.43,11111111.11
9107,(주)휴먼엔,-8.76,-19.95,-8.76
9108,(주)휴먼엔,21.91,12.52,21.91
9109,(주)휴먼엔,-5.42,19.28,-5.42
9110,(주)휴메딕스,148.04,42.45,-73.06
9111,(주)휴메딕스,95.89,95.89,11111111.11
9112,(주)휴메딕스,13.85,13.85,11111111.11
9113,(주)휴메딕스,-1.93,-4.73,-1.93
9114,(주)휴메딕스,-3.24,-5.71,-3.24
9115,(주)휴메딕스,11.21,8.57,11.21
9116,(주)휴비스,4.01,453.57,496.34
9117,(주)휴비스,0.1,0.62,0.1
9118,(주)휴비스,8.89,5.07,8.89
9119,(주)휴비스,-4.79,-5.68,-4.79
9120,(주)휴비스,6.72,10.6,6.72
9121,(주)휴비스,-1.51,0.26,-1.51
9122,(주)휴비스,6.42,5.59,6.42
9123,(주)휴비스,-8.45,-5.01,-8.45
9124,(주)휴비츠,13.97,-91.96,-92.23
9125,(주)휴비츠,23.13,21.44,23.13
9126,(주)휴비츠,21.18,20.63,21.18
9127,(주)휴비츠,5.12,1.43,5.12
9128,(주)휴비츠,7.21,9.68,7.21
9129,(주)휴비츠,21.8,19.48,21.8
9130,(주)휴비츠,0.98,1.33,0.98
9131,(주)휴비츠,0.55,1.07,0.55
9132,(주)휴비츠,7.22,7.2,7.22
9133,(주)휴센텍,-92.69,-91.82,-92.69
9134,(주)휴센텍,1254789.63,11111111.11,11111111.11
9135,(주)휴센텍,1254789.63,11111111.11,11111111.11
9136,(주)휴센텍,1254789.63,11111111.11,11111111.11
9137,(주)휴센텍,-26.64,-26.64,11111111.11
9138,(주)휴스틸,13.09,2324.27,4732.23
9139,(주)휴스틸,3.56,3.42,3.56
9140,(주)휴스틸,1.0,0.04,1.0
9141,(주)휴스틸,3.05,3.05,3.05
9142,(주)휴스틸,-11.19,-13.12,-11.19
9143,(주)휴스틸,14.18,16.1,14.18
9144,(주)휴스틸,12.31,14.33,12.31
9145,(주)휴스틸,-8.44,-10.82,-8.44
9146,(주)휴스틸,-4.04,-5.62,-4.04
9147,(주)휴엠앤씨,-98.08,-95.12,-98.08
9148,(주)휴엠앤씨,20.95,20.95,11111111.11
9149,(주)휴엠앤씨,169.24,159.69,169.24
9150,(주)휴온스,102.95,103.24,102.95
9151,(주)휴온스,17.79,19.0,17.79
9152,(주)휴온스,18.99,15.8,18.99
9153,(주)휴온스,19.48,18.4,19.48
9154,(주)휴온스글로벌,3.69,-45.76,-96.3
9155,(주)휴온스글로벌,2.7,2.7,11111111.11
9156,(주)휴온스글로벌,11.16,4.45,11.16
9157,(주)휴온스글로벌,23.42,12.32,23.42
9158,(주)휴온스글로벌,23.42,13.84,23.42
9159,(주)휴온스글로벌,77.33,44.4,77.33
9160,(주)휴온스글로벌,8.23,3.83,8.23
9161,(주)휴온스글로벌,11.61,9.27,11.61
9162,(주)휴온스글로벌,10.3,1.72,10.3
9163,(주)흥국,49.18,-77.92,-87.85
9164,(주)흥국,-0.77,2.87,-0.77
9165,(주)흥국,-6.08,-8.71,-6.08
9166,(주)흥국,-5.85,-3.78,-5.85
9167,(주)흥국,-7.23,-5.92,-7.23
9168,(주)흥국,-5.34,-7.39,-5.34
9169,(주)흥국,12.3,7.6,12.3
9170,(주)흥국,13.2,7.93,13.2
9171,(주)흥국,4.55,3.01,4.55
9172,(주)흥국에프엔비,82.79,2.76,-18.69
9173,(주)흥국에프엔비,-10.9,-11.73,-10.9
9174,(주)흥국에프엔비,4.96,4.29,4.96
9175,(주)흥국에프엔비,16.55,16.11,16.55
9176,(주)흥국에프엔비,9.1,9.66,9.1
9177,(주)희림종합건축사사무소,4.51,32.31,-87.56
9178,(주)희림종합건축사사무소,9.29,9.29,11111111.11
9179,(주)희림종합건축사사무소,1.36,1.36,11111111.11
9180,(주)희림종합건축사사무소,7.51,7.33,7.51
9181,(주)희림종합건축사사무소,2.56,2.66,2.56
9182,(주)희림종합건축사사무소,0.65,0.88,0.65
9183,(주)희림종합건축사사무소,-6.18,-6.26,-6.18
9184,(주)희림종합건축사사무소,-0.02,-0.02,-0.02
9185,(주)희림종합건축사사무소,20.15,18.95,20.15
9186,(주)힘스,49.47,-54.77,-93.13
9187,(주)힘스,-10.03,-10.03,11111111.11
9188,(주)힘스,33.05,33.05,11111111.11
9189,AJ네트웍스(주),19.98,606.58,15426.8
9190,AJ네트웍스(주),20.64,31.54,20.64
9191,AJ네트웍스(주),13.11,20.88,13.11
9192,AJ네트웍스(주),9.38,10.37,9.38
9193,AJ네트웍스(주),-29.97,14.5,-29.97
9194,CS홀딩스(주),17.19,-87.3,-89.53
9195,CS홀딩스(주),1.35,1.16,1.35
9196,CS홀딩스(주),22.29,1.15,22.29
9197,CS홀딩스(주),11.3,6.28,11.3
9198,CS홀딩스(주),9.44,1.96,9.44
9199,CS홀딩스(주),3.16,-1.08,3.16
9200,CS홀딩스(주),2.89,0.27,2.89
9201,CS홀딩스(주),0.66,0.44,0.66
9202,CS홀딩스(주),3.24,0.73,3.24
9203,HD현대(주),6546.24,4352.62,6546.24
9204,HD현대(주),11.77,5.16,11.77
9205,HD현대(주),10.14,5.31,10.14
9206,KB오토시스(주),-99.58,-98.8,-99.58
9207,KB오토시스(주),-2.33,0.38,-2.33
9208,KB오토시스(주),10.17,9.53,10.17
9209,KB오토시스(주),0.55,-1.0,0.55
9210,KB오토시스(주),9.95,15.63,9.95
9211,KB오토시스(주),11.56,15.12,11.56
9212,KB오토시스(주),5.5,4.2,5.5
9213,KB오토시스(주),-2.8,-2.87,-2.8
9214,KB오토시스(주),-1.18,-4.45,-1.18
9215,KD(주),-16.7,-76.0,-47.14
9216,KD(주),-68.81,-54.01,-68.81
9217,KD(주),-2.07,33.81,-2.07
9218,KD(주),15.49,21.47,15.49
9219,KD(주),43.56,41.17,43.56
9220,KD(주),54.62,57.48,54.62
9221,KD(주),65.98,45.31,65.98
9222,KD(주),50.24,42.88,50.24
9223,KD(주),-6.87,-12.67,-6.87
9224,KG스틸(주),0.74,4786.39,3740.47
9225,KG스틸(주),-0.95,-2.97,-0.95
9226,KG스틸(주),-0.35,-2.28,-0.35
9227,KG스틸(주),-35.25,-40.27,-35.25
9228,KG스틸(주),-14.83,-14.4,-14.83
9229,KG스틸(주),-2.33,-2.63,-2.33
9230,KG스틸(주),-4.91,-3.6,-4.91
9231,KG스틸(주),-6.65,-9.26,-6.65
9232,KG스틸(주),-6.02,-2.97,-6.02
9233,KISCO홀딩스(주),-14.4,-75.55,-66.89
9234,KISCO홀딩스(주),1.28,0.33,1.28
9235,KISCO홀딩스(주),74.43,1.08,74.43
9236,KISCO홀딩스(주),0.17,1.14,0.17
9237,KISCO홀딩스(주),1.99,3.4,1.99
9238,KISCO홀딩스(주),6.17,1.82,6.17
9239,KISCO홀딩스(주),-0.35,1.57,-0.35
9240,KISCO홀딩스(주),3.79,1.39,3.79
9241,KISCO홀딩스(주),0.79,1.56,0.79
9242,LG이노텍(주),6.89,651.59,183.18
9243,LG이노텍(주),10.8,9.92,10.8
9244,LG이노텍(주),-6.24,-8.74,-6.24
9245,LG이노텍(주),-3.33,-3.66,-3.33
9246,LG이노텍(주),-11.62,-12.32,-11.62
9247,LG이노텍(주),10.46,11.77,10.46
9248,LG이노텍(주),35.94,34.04,35.94
9249,LG이노텍(주),-2.07,-6.09,-2.07
9250,LG이노텍(주),0.26,0.14,0.26
9251,LS일렉트릭(주),5.19,-67.99,-69.34
9252,LS일렉트릭(주),14.18,16.19,14.18
9253,LS일렉트릭(주),4.01,4.0,4.01
9254,LS일렉트릭(주),9.19,9.68,9.19
9255,LS일렉트릭(주),-1.86,-2.01,-1.86
9256,LS일렉트릭(주),0.45,-0.6,0.45
9257,LS일렉트릭(주),-0.26,-0.4,-0.26
9258,LS일렉트릭(주),6.65,5.98,6.65
9259,LS일렉트릭(주),5.5,5.28,5.5
9260,OCI(주),28.75,143.22,183.87
9261,OCI(주),1.08,4.87,1.08
9262,OCI(주),0.26,-3.76,0.26
9263,OCI(주),1.59,-4.27,1.59
9264,OCI(주),-1.62,-4.43,-1.62
9265,OCI(주),-14.39,-1.35,-14.39
9266,OCI(주),-2.73,2.12,-2.73
9267,OCI(주),-6.88,-9.69,-6.88
9268,OCI(주),-14.99,-20.2,-14.99
9269,SK이노베이션(주),19.12,292.07,628.03
9270,SK이노베이션(주),-3.41,2.81,-3.41
9271,SK이노베이션(주),4.31,-5.34,4.31
9272,SK이노베이션(주),-0.53,0.15,-0.53
9273,SK이노베이션(주),-10.66,-0.24,-10.66
9274,SK이노베이션(주),3.9,-6.3,3.9
9275,SK이노베이션(주),5.1,9.09,5.1
9276,SK이노베이션(주),5.38,7.11,5.38
9277,SK이노베이션(주),9.53,3.21,9.53
9278,SNT모티브(주),18.68,-95.15,-97.72
9279,SNT모티브(주),-0.48,2.24,-0.48
9280,SNT모티브(주),34.74,5.45,34.74
9281,SNT모티브(주),-7.54,2.21,-7.54
9282,SNT모티브(주),5.18,4.44,5.18
9283,SNT모티브(주),6.43,3.61,6.43
9284,SNT모티브(주),-1.75,0.84,-1.75
9285,SNT모티브(주),-2.43,-0.39,-2.43
9286,SNT모티브(주),-13.17,7.43,-13.17
9287,SNT중공업(주),29.85,-9.1,13.8
9288,SNT중공업(주),-2.17,-0.44,-2.17
9289,SNT중공업(주),-19.1,-1.53,-19.1
9290,SNT중공업(주),-2.28,-2.5,-2.28
9291,SNT중공업(주),0.79,0.35,0.79
9292,SNT중공업(주),-3.38,-3.34,-3.38
9293,SNT중공업(주),-5.85,-5.45,-5.85
9294,SNT중공업(주),0.86,0.76,0.86
9295,SNT중공업(주),-0.51,0.19,-0.51
9296,STX엔진(주),22.54,154.17,317.65
9297,STX엔진(주),-8.54,-2.83,-8.54
9298,STX엔진(주),-61.65,-40.81,-61.65
9299,STX엔진(주),-19.35,-17.21,-19.35
9300,STX엔진(주),-6.05,-6.05,-98.88
9301,STX엔진(주),-12.02,-12.02,11111111.11
9302,STX엔진(주),-1.5,-0.16,-1.5
9303,STX엔진(주),5.67,5.73,5.67
9304,STX엔진(주),-4.14,-5.76,-4.14
9305,STX중공업(주),6.72,38.35,37.31
9306,STX중공업(주),-7.75,-7.81,-7.75
9307,STX중공업(주),60.05,61.67,60.05
9308,STX중공업(주),-11.49,-11.99,-11.49
9309,STX중공업(주),-4.48,-4.49,-4.48
9310,STX중공업(주),-40.14,-40.24,-40.14
9311,STX중공업(주),-12.42,-12.06,-12.42
9312,STX중공업(주),-23.8,-23.82,-23.8
9313,STX중공업(주),-21.09,-21.1,-21.09
9314,가온미디어(주),-4.53,-75.05,-75.17
9315,가온미디어(주),36.7,37.28,36.7
9316,가온미디어(주),-12.75,-13.33,-12.75
9317,가온미디어(주),42.4,40.35,42.4
9318,가온미디어(주),17.48,19.56,17.48
9319,가온미디어(주),7.93,7.37,7.93
9320,가온미디어(주),11.56,11.82,11.56
9321,가온미디어(주),22.02,21.48,22.02
9322,가온미디어(주),-5.56,-5.61,-5.56
9323,가온전선(주),5.02,66.34,65.75
9324,가온전선(주),1.42,1.88,1.42
9325,가온전선(주),4.38,-1.22,4.38
9326,가온전선(주),-5.29,-5.37,-5.29
9327,가온전선(주),1.8,0.78,1.8
9328,가온전선(주),-0.24,-0.67,-0.24
9329,가온전선(주),3.8,3.97,3.8
9330,가온전선(주),-2.31,-2.28,-2.31
9331,가온전선(주),-2.64,-1.81,-2.64
9332,감성코퍼레이션(주),-21.87,-90.15,-97.83
9333,감성코퍼레이션(주),-3.5,-3.5,11111111.11
9334,감성코퍼레이션(주),-13.83,-13.83,11111111.11
9335,감성코퍼레이션(주),40.36,40.36,11111111.11
9336,감성코퍼레이션(주),-27.19,-27.19,11111111.11
9337,감성코퍼레이션(주),-16.38,-16.38,11111111.11
9338,감성코퍼레이션(주),-39.84,-39.84,11111111.11
9339,감성코퍼레이션(주),-20.3,-20.3,11111111.11
9340,감성코퍼레이션(주),138.43,148.06,138.43
9341,강남제비스코(주),5.68,608.51,874.69
9342,강남제비스코(주),8.85,6.94,8.85
9343,강남제비스코(주),10.68,7.84,10.68
9344,강남제비스코(주),6.56,5.28,6.56
9345,강남제비스코(주),6.41,4.67,6.41
9346,강남제비스코(주),7.41,6.4,7.41
9347,강남제비스코(주),4.23,5.03,4.23
9348,강남제비스코(주),12.52,-1.27,12.52
9349,강남제비스코(주),2.19,-1.21,2.19
9350,갤럭시아머니트리(주),9.63,-77.29,-71.22
9351,갤럭시아머니트리(주),-12.0,-4.94,-12.0
9352,갤럭시아머니트리(주),-0.72,13.55,-0.72
9353,갤럭시아머니트리(주),-37.76,-2.59,-37.76
9354,갤럭시아머니트리(주),17.9,29.04,17.9
9355,갤럭시아머니트리(주),15.58,16.29,15.58
9356,갤럭시아머니트리(주),27.98,29.04,27.98
9357,갤럭시아머니트리(주),25.35,25.38,25.35
9358,갤럭시아머니트리(주),4.52,4.52,4.52
9359,경남스틸(주),-3.21,-49.2,-95.38
9360,경남스틸(주),-3.5,-3.5,11111111.11
9361,경남스틸(주),-2.55,-2.55,11111111.11
9362,경남스틸(주),19.47,19.47,11111111.11
9363,경남스틸(주),6.68,6.68,11111111.11
9364,경남스틸(주),-10.82,-10.82,11111111.11
9365,경남스틸(주),13.48,13.48,11111111.11
9366,경남스틸(주),-4.29,-4.29,11111111.11
9367,경남스틸(주),0.14,0.14,11111111.11
9368,경남제약(주),-12.36,-42.09,0.0
9369,경남제약(주),-3.98,-3.98,11111111.11
9370,경남제약(주),-33.31,-33.31,11111111.11
9371,경남제약(주),-9.0,-9.0,11111111.11
9372,경남제약(주),-1.79,-1.79,11111111.11
9373,경남제약(주),-3.96,-3.96,11111111.11
9374,경남제약(주),18.99,18.99,11111111.11
9375,경남제약(주),-0.81,-0.81,11111111.11
9376,경남제약(주),40.08,40.21,40.08
9377,경동제약(주),8.59,148.24,149.42
9378,경동제약(주),1.89,0.02,1.89
9379,경동제약(주),5.89,5.97,5.89
9380,경동제약(주),13.62,13.64,13.62
9381,경동제약(주),2.52,2.6,2.52
9382,경동제약(주),2.18,2.51,2.18
9383,경동제약(주),5.43,5.95,5.43
9384,경동제약(주),2.53,0.08,2.53
9385,경동제약(주),11.56,11.19,11.56
9386,경인전자(주),-77.96,-78.89,-77.96
9387,경인전자(주),0.55,0.53,0.55
9388,경인전자(주),3.55,-0.92,3.55
9389,경인전자(주),-6.47,-1.93,-6.47
9390,경인전자(주),4.06,0.03,4.06
9391,경인전자(주),0.09,-1.7,0.09
9392,경인전자(주),-6.92,-0.68,-6.92
9393,경인전자(주),-4.06,-2.41,-4.06
9394,경인전자(주),-0.95,-0.36,-0.95
9395,경창산업(주),569.91,578.97,569.91
9396,경창산업(주),3.28,2.64,3.28
9397,경창산업(주),10.23,9.48,10.23
9398,경창산업(주),9.57,8.68,9.57
9399,경창산업(주),22.01,2.65,22.01
9400,경창산업(주),5.89,8.31,5.89
9401,경창산업(주),8.64,11.01,8.64
9402,경창산업(주),-4.34,-8.75,-4.34
9403,경창산업(주),-11.48,-10.8,-11.48
9404,계룡건설산업(주),6.51,203.68,176.39
9405,계룡건설산업(주),3.75,-3.15,3.75
9406,계룡건설산업(주),-8.51,-10.07,-8.51
9407,계룡건설산업(주),-16.44,-16.78,-16.44
9408,계룡건설산업(주),-1.1,-1.14,-1.1
9409,계룡건설산업(주),23.58,16.7,23.58
9410,계룡건설산업(주),4.59,5.91,4.59
9411,계룡건설산업(주),9.05,8.58,9.05
9412,계룡건설산업(주),16.25,16.25,16.25
9413,계양전기(주),6.1,-89.2,-91.5
9414,계양전기(주),2.31,5.75,2.31
9415,계양전기(주),3.58,3.77,3.58
9416,계양전기(주),12.96,11.2,12.96
9417,계양전기(주),3.6,2.84,3.6
9418,계양전기(주),15.31,11.8,15.31
9419,계양전기(주),4.08,6.76,4.08
9420,계양전기(주),7.64,4.9,7.64
9421,계양전기(주),3.06,2.01,3.06
9422,고려산업(주),-55.67,-53.54,-55.67
9423,고려산업(주),18.76,16.61,18.76
9424,고려산업(주),0.04,-0.82,0.04
9425,고려산업(주),5.16,3.7,5.16
9426,고려산업(주),2.52,-1.72,2.52
9427,고려산업(주),4.93,1.02,4.93
9428,고려산업(주),9.1,15.17,9.1
9429,고려산업(주),16.65,17.21,16.65
9430,고려산업(주),-3.34,-3.26,-3.34
9431,고려신용정보(주),8.19,-90.09,-94.62
9432,고려신용정보(주),-2.72,-2.72,11111111.11
9433,고려신용정보(주),2.83,12.91,2.83
9434,고려신용정보(주),11.77,12.62,11.77
9435,고려신용정보(주),9.42,6.65,9.42
9436,고려신용정보(주),8.78,9.14,8.78
9437,고려신용정보(주),-0.73,-0.73,-59.49
9438,고려신용정보(주),21.36,21.36,11111111.11
9439,고려신용정보(주),38.8,38.8,11111111.11
9440,고려아연(주),15.91,8424.25,9352.5
9441,고려아연(주),7.26,15.02,7.26
9442,고려아연(주),3.65,4.54,3.65
9443,고려아연(주),10.18,9.54,10.18
9444,고려아연(주),4.71,5.56,4.71
9445,고려아연(주),9.73,8.41,9.73
9446,고려아연(주),8.57,7.22,8.57
9447,고려아연(주),2.67,2.38,2.67
9448,고려아연(주),8.51,7.56,8.51
9449,고려제강(주),9.9,-82.58,-76.75
9450,고려제강(주),-0.51,7.76,-0.51
9451,고려제강(주),0.55,4.03,0.55
9452,고려제강(주),38.4,3.8,38.4
9453,고려제강(주),-3.91,-3.74,-3.91
9454,고려제강(주),1.13,3.5,1.13
9455,고려제강(주),-2.14,-1.44,-2.14
9456,고려제강(주),-0.55,-0.52,-0.55
9457,고려제강(주),-1.42,2.12,-1.42
9458,고려제약(주),2.03,-95.25,-99.53
9459,고려제약(주),-1.11,-1.11,11111111.11
9460,고려제약(주),-3.64,-3.64,11111111.11
9461,고려제약(주),-2.15,-2.15,11111111.11
9462,고려제약(주),-4.79,-4.79,11111111.11
9463,고려제약(주),7.12,7.12,11111111.11
9464,고려제약(주),5.33,5.33,11111111.11
9465,고려제약(주),9.23,9.23,11111111.11
9466,고려제약(주),3.96,3.96,11111111.11
9467,광동제약(주),6.04,313.81,2795.14
9468,광동제약(주),21.06,21.73,21.06
9469,광동제약(주),9.31,9.09,9.31
9470,광동제약(주),3.96,3.64,3.96
9471,광동제약(주),50.0,18.44,50.0
9472,광동제약(주),2.41,6.64,2.41
9473,광동제약(주),6.31,7.06,6.31
9474,광동제약(주),1.29,0.87,1.29
9475,광동제약(주),8.29,11.35,8.29
9476,광전자(주),-22.66,-48.47,-55.82
9477,광전자(주),-19.34,-20.66,-19.34
9478,광전자(주),-4.64,-7.39,-4.64
9479,광전자(주),3.3,2.19,3.3
9480,광전자(주),-13.65,-7.17,-13.65
9481,광전자(주),0.84,1.07,0.84
9482,광전자(주),-1.67,-1.12,-1.67
9483,광전자(주),10.03,10.25,10.03
9484,광전자(주),-0.7,-2.08,-0.7
9485,광진실업(주),23.94,-77.01,-95.73
9486,광진실업(주),-8.45,-8.45,11111111.11
9487,광진실업(주),-15.08,-15.08,11111111.11
9488,광진실업(주),-4.27,-4.27,11111111.11
9489,광진실업(주),-2.26,-2.26,11111111.11
9490,광진실업(주),-4.69,-4.69,11111111.11
9491,광진실업(주),-4.19,-4.19,11111111.11
9492,광진실업(주),-6.68,-6.68,11111111.11
9493,광진실업(주),-0.32,-0.32,11111111.11
9494,국도화학(주),-0.98,1192.64,5007.0
9495,국도화학(주),-3.47,-0.56,-3.47
9496,국도화학(주),7.79,5.22,7.79
9497,국도화학(주),7.96,6.57,7.96
9498,국도화학(주),6.88,8.79,6.88
9499,국도화학(주),0.22,0.21,0.22
9500,국도화학(주),15.49,14.84,15.49
9501,국도화학(주),8.35,8.82,8.35
9502,국도화학(주),5.97,5.38,5.97
9503,국일신동(주),12.79,-92.83,-98.77
9504,국일신동(주),-10.66,-10.66,11111111.11
9505,국일신동(주),-5.71,-5.71,11111111.11
9506,국일신동(주),5.45,5.45,11111111.11
9507,국일신동(주),-0.62,-0.62,11111111.11
9508,국일신동(주),12.8,12.8,11111111.11
9509,국일제지(주),0.76,61.72,2234.03
9510,국일제지(주),-15.16,3.38,-15.16
9511,국일제지(주),-43.13,-19.25,-43.13
9512,국일제지(주),-7.77,-6.24,-7.77
9513,국일제지(주),49.39,49.39,-90.37
9514,국일제지(주),1.07,1.07,11111111.11
9515,국일제지(주),4.63,4.63,11111111.11
9516,국일제지(주),6.57,6.57,11111111.11
9517,국일제지(주),10.34,10.34,11111111.11
9518,국제약품(주),13.86,13.57,13.86
9519,국제약품(주),-18.85,-19.92,-19.58
9520,국제약품(주),2.18,2.81,2.18
9521,국제약품(주),0.07,-0.63,0.07
9522,국제약품(주),16.28,13.38,16.28
9523,국제약품(주),-5.26,-2.55,-5.26
9524,국제약품(주),1.69,1.72,1.69
9525,국제약품(주),-4.11,-4.51,-4.11
9526,국제약품(주),6.62,6.39,6.62
9527,그랜드코리아레저(주),11.27,182.76,-91.74
9528,그랜드코리아레저(주),29.81,29.81,11111111.11
9529,그랜드코리아레저(주),15.22,15.22,11111111.11
9530,그랜드코리아레저(주),15.65,15.65,11111111.11
9531,그랜드코리아레저(주),-0.08,-0.08,11111111.11
9532,그랜드코리아레저(주),12.25,12.25,11111111.11
9533,그랜드코리아레저(주),0.24,0.24,11111111.11
9534,그랜드코리아레저(주),4.64,4.64,11111111.11
9535,그랜드코리아레저(주),18.76,18.31,18.76
9536,그레이트리치과기유한공사,-70.87,-98.77,-70.87
9537,그레이트리치과기유한공사,38.85,11111111.11,38.85
9538,그레이트리치과기유한공사,12.33,11111111.11,12.33
9539,그레이트리치과기유한공사,40.33,11111111.11,40.33
9540,그린케미칼(주),18.82,1068.66,-98.08
9541,그린케미칼(주),22.19,22.19,11111111.11
9542,그린케미칼(주),2.14,2.14,11111111.11
9543,그린케미칼(주),21.19,21.19,11111111.11
9544,그린케미칼(주),11.29,11.29,11111111.11
9545,그린케미칼(주),-5.58,-5.58,11111111.11
9546,그린케미칼(주),-5.38,-5.38,11111111.11
9547,그린케미칼(주),-3.17,-3.17,11111111.11
9548,그린케미칼(주),-1.19,-1.19,11111111.11
9549,극동유화(주),21.77,4.88,0.0
9550,극동유화(주),1.0,1.0,11111111.11
9551,극동유화(주),-1.17,-1.17,11111111.11
9552,극동유화(주),-5.34,-5.34,11111111.11
9553,극동유화(주),-0.59,-2.85,-0.59
9554,극동유화(주),2.27,3.01,2.27
9555,극동유화(주),40.05,41.06,40.05
9556,극동유화(주),4.33,3.88,4.33
9557,극동유화(주),3.49,3.37,3.49
9558,글로벌에스엠테크리미티드,2.4,-96.04,-63.56
9559,글로벌에스엠테크리미티드,-1.7,11111111.11,-1.7
9560,글로벌에스엠테크리미티드,1.98,11111111.11,1.98
9561,글로벌에스엠테크리미티드,-0.27,11111111.11,-0.27
9562,글로벌에스엠테크리미티드,38.73,11111111.11,38.73
9563,글로벌에스엠테크리미티드,-0.39,11111111.11,-0.39
9564,글로벌에스엠테크리미티드,-7.74,11111111.11,-7.74
9565,글로벌에스엠테크리미티드,-2.91,11111111.11,-2.91
9566,글로벌에스엠테크리미티드,0.55,11111111.11,0.55
9567,글로벌텍스프리(주),-91.55,0.0,-91.55
9568,글로벌텍스프리(주),1254789.63,11111111.11,11111111.11
9569,글로벌텍스프리(주),1254789.63,11111111.11,11111111.11
9570,글로벌텍스프리(주),1254789.63,11111111.11,11111111.11
