회사명,거래소코드,회계년도,유형자산(*)(IFRS),유형자산(*)(IFRS연결),건설중인자산(IFRS),건설중인자산(IFRS연결),기계장치(IFRS),기계장치(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),합계_기말인원,부가가치(IFRS),부가가치(IFRS연결)
(주)디지털대성,68930,Dec-13,1821390,,0,,0,,60604564,,58018152,,234,18135840,0
(주)디지털대성,68930,Dec-14,2075526,,0,,0,,67365183,,57505052,,225,19348670,0
(주)디지털대성,68930,Dec-15,2044730,14925345,0,0,0,0,69231483,92348076,54927432,60225882,223,17544970,19723670
(주)디지털대성,68930,Dec-16,1727367,14219240,0,20000,0,0,71923766,94624662,52731007,83509558,213,16341270,27483970
(주)디지털대성,68930,Dec-17,1546745,13641524,0,0,0,0,78562730,104580458,56820821,89840128,221,17625960,28626620
(주)디지털대성,68930,Dec-18,1749661,13891583,0,49560,0,0,81628015,112212180,58651268,106906093,231,14538780,36355290
(주)디지털대성,68930,Dec-19,7283434,20317195,0,0,0,0,105405415,142456542,89600446,140630621,251,28222810,52436970
(주)디지털대성,68930,Dec-20,5975695,18167205,0,0,0,0,112749122,150829158,100643066,148450628,253,23536340,45550710
(주)디지틀조선일보,33130,Dec-10,4473952,4510281,0,0,0,0,51906102,52404545,35930758,36913335,254,19703730,20495130
(주)디지틀조선일보,33130,Dec-11,3707571,3779546,0,0,0,0,58589814,59873535,39539534,41082372,235,19741020,20933930
(주)디지틀조선일보,33130,Dec-12,3016997,3082529,0,0,0,0,57672004,58853908,40626783,42238388,241,23093980,24199970
(주)디지틀조선일보,33130,Dec-13,4023414,4068996,169795,169795,0,0,61005891,62129048,38594766,39763158,238,22051930,22792280
(주)디지틀조선일보,33130,Dec-14,4189617,4219813,1018200,1018200,0,0,63969224,64850887,33084453,34085791,229,20699940,21004160
(주)디지틀조선일보,33130,Dec-15,4653317,4680442,0,0,0,0,68633920,69655251,34132393,35093099,230,20676040,21382430
(주)디지틀조선일보,33130,Dec-16,3764346,3783215,0,0,0,0,70567595,71806142,38355691,39134399,242,21183390,22005320
(주)디지틀조선일보,33130,Dec-17,2879580,2914405,0,0,0,0,75198925,77156024,38315401,39512311,235,23196520,24214500
(주)디지틀조선일보,33130,Dec-18,2287086,2349567,0,0,0,0,78720247,80641711,37853975,39679633,198,22604730,23661950
(주)디지틀조선일보,33130,Dec-19,1757821,1805522,0,0,0,0,83541339,85853679,31849762,33842796,187,18404820,19898260
(주)디지틀조선일보,33130,Dec-20,1485130,1533746,318000,318000,0,0,83902435,85035320,28389383,30361096,178,18665730,18813560
(주)디케이앤디,263020,Dec-18,9484464,19088888,0,527550,610092,9628497,47506780,59022016,37122470,54765341,83,6389030,10622620
(주)디케이앤디,263020,Dec-19,9877641,20725612,0,0,675482,12190968,50222361,62104312,34748575,59822274,81,6752030,10659560
(주)디케이앤디,263020,Dec-20,9844962,19458736,0,199520,774132,11606403,52059021,65035312,37512328,70766476,93,8175390,14331300
(주)디케이티,290550,Dec-18,510108,15420584,17388,36396,569086,19844478,42660575,71808049,80671161,240165625,45,-1702070,13586380
(주)디케이티,290550,Dec-19,499314,21634694,37111,28061,760817,29666116,55467020,114499310,112873728,337722378,51,7127930,30071220
(주)디케이티,290550,Dec-20,551318,26500701,0,51843,873792,39874545,54419941,103099474,134497053,346146179,49,7151040,40397050
(주)디티앤씨,187220,Dec-14,38015434,,7885162,,13872426,,81216845,,27474396,,159,17201810,0
(주)디티앤씨,187220,Dec-15,55198284,57396888,10000,10000,28229831,28414191,90355907,93537372,27539674,31787850,184,14328000,17257650
(주)디티앤씨,187220,Dec-16,61258153,65602114,235703,235703,36009692,36521408,107138283,110710051,33251805,40391906,228,19265200,23121770
(주)디티앤씨,187220,Dec-17,71198437,76104348,5917484,5933060,43519262,44678418,117565979,122555588,38160395,49819705,255,23885560,29801980
(주)디티앤씨,187220,Dec-18,86502606,96249863,11111158,15272899,53040884,54282240,145280267,151417364,43898718,59585468,274,26393290,34512210
(주)디티앤씨,187220,Dec-19,76310359,110401653,1375315,1909348,59285116,69436609,150900605,179838735,41658375,73787518,269,20024190,40395250
(주)디티앤씨,187220,Dec-20,75612261,114250952,1500511,1775450,62562949,77585283,149258746,187817888,43482580,84437232,273,25117070,46710160
(주)딜리,131180,Dec-11,9696634,9759035,0,0,388240,388240,45021787,44767009,29300804,28938214,81,6807050,6680620
(주)딜리,131180,Dec-12,8891274,8947232,0,0,447240,461819,47994457,48117303,32301792,32942064,80,6273850,6518930
(주)딜리,131180,Dec-13,9160479,9200237,0,0,447240,461912,49937004,50035462,33025773,32786658,90,6611410,6593260
(주)딜리,131180,Dec-14,9393847,9424538,9120,9120,447240,460791,52908490,52213496,36210592,33956365,87,8453120,8047680
(주)딜리,131180,Dec-15,9763947,9779900,0,0,447240,459483,61275232,60639249,41493308,42510672,89,11231180,11731830
(주)딜리,131180,Dec-16,10367343,10383547,10909,10909,447240,458787,58245639,58262673,37156393,38637658,101,9160310,9991860
(주)딜리,131180,Dec-17,10763495,10774455,0,0,543740,555015,60965719,61374023,50013539,50899907,110,7855840,7973000
(주)딜리,131180,Dec-18,10691936,10697586,0,0,732585,744143,61437563,62045838,43110610,43828703,105,7629490,8476280
(주)딜리,131180,Dec-19,12926133,12928997,1800000,1800000,797585,809997,64733432,63808112,40186673,40486467,103,7600900,7580130
(주)딜리,131180,Dec-20,10797016,10797270,0,0,786585,797697,61534180,61602789,27574173,27680416,76,4840300,4643230
(주)라닉스,317120,Dec-19,442500,,0,,0,,20394753,,9044034,,50,1781440,0
(주)라닉스,317120,Dec-20,17574512,,0,,0,,32347500,,9127006,,61,298300,0
(주)라온테크,232680,Dec-15,,,,,,,,,,,43,0,0
(주)라온테크,232680,Dec-16,,,,,,,,,,,63,0,0
(주)라온테크,232680,Dec-17,,,,,,,,,,,71,0,0
(주)라온테크,232680,Dec-18,10145862,,0,,307482,,23413815,,24340758,,78,4505370,0
(주)라온테크,232680,Dec-19,9906467,,0,,411482,,18754930,,12632424,,77,2365550,0
(주)라온테크,232680,Dec-20,9747168,,0,,411482,,24792041,,18399628,,78,4934790,0
(주)라이온켐텍,171120,Dec-13,33846416,,1820662,,15062519,,83621048,,103142696,,143,24464650,0
(주)라이온켐텍,171120,Dec-14,43240622,,2091809,,16959992,,87924948,,113997945,,165,21058720,0
(주)라이온켐텍,171120,Dec-15,59125110,,7463324,,17434318,,111434966,,115052995,,183,32590100,0
(주)라이온켐텍,171120,Dec-16,55115702,,190975,,23206646,,127479260,,120686730,,202,33936270,0
(주)라이온켐텍,171120,Dec-17,52383612,,593156,,23775414,,125271867,,131372664,,222,19899420,0
(주)라이온켐텍,171120,Dec-18,61071694,,7916285,,25554537,,133717907,,137943447,,244,18815410,0
(주)라이온켐텍,171120,Dec-19,63821083,,4913971,,31877074,,132849020,,156075491,,272,33018340,0
(주)라이온켐텍,171120,Dec-20,53861640,,840907,,35760848,,137520125,,132570839,,267,28412150,0
(주)라이트론,69540,Dec-10,8763489,10660128,0,0,3525372,6652883,33532379,32691542,29130321,29820522,106,4045810,4714480
(주)라이트론,69540,Dec-11,10171847,12622518,860461,860461,4398874,8355646,38937225,38950287,36933511,37556589,109,9252080,12497740
(주)라이트론,69540,Dec-12,9997346,12073982,0,0,5564516,9383576,48732387,48365400,43488258,44020565,120,10436700,13117490
(주)라이트론,69540,Dec-13,10575973,12519065,0,0,6616717,10519547,51697685,52242226,43062206,43728305,135,9014510,11840370
(주)라이트론,69540,Dec-14,10813787,12529592,0,0,7471189,11710727,53583992,54242132,50353263,51695398,148,12131990,15192980
(주)라이트론,69540,Dec-15,10488591,11828542,0,0,8099451,12464996,45519304,45872774,28443328,29687771,134,4743880,7268440
(주)라이트론,69540,Dec-16,9855560,11418334,0,0,8223411,12309126,63163891,60922124,39484162,41502263,168,10858650,12208740
(주)라이트론,69540,Dec-17,9908056,11339516,0,0,9133518,13043504,76844123,75473002,78298696,82344246,151,10425660,12039590
(주)라이트론,69540,Dec-18,11711266,13080704,0,63820,11496848,15752606,88414114,88978622,33984112,37937437,158,-19910390,-14410620
(주)라이트론,69540,Dec-19,14776708,16031683,65700,180686,14716630,18343353,78824641,79429657,110398230,112769838,174,20947590,24715270
(주)라이트론,69540,Dec-20,19791095,20428462,454112,454112,16158637,19792944,66487433,66889580,17240472,19643286,178,1180080,3164360
(주)라파스,214260,Dec-19,19386676,22219028,0,0,6872169,8961074,59373198,62884817,17927889,18168040,143,3843730,4478740
(주)라파스,214260,Dec-20,19256004,22876965,480430,480430,7080232,9167744,54855796,59827446,14810931,17861722,82,214400,1021370
(주)락앤락,115390,Dec-10,49213393,135614954,18592968,25779250,15598592,65429801,430999603,451528869,228014984,386241700,767,61431260,146594190
(주)락앤락,115390,Dec-11,92007917,232976869,9275211,50995081,24036165,88705514,626121567,721424627,214466442,476113628,958,51541570,160988500
(주)락앤락,115390,Dec-12,112120960,286873165,25778757,53631604,25150032,107537531,645153134,757905434,171024165,508424574,604,48689530,183804750
(주)락앤락,115390,Dec-13,121585102,295624894,7510031,16336173,22171679,94337841,651757636,796956602,187159149,501727736,673,23136780,164642220
(주)락앤락,115390,Dec-14,90254814,299920682,3535729,10815992,16759046,104559469,640001349,795747542,194123190,421611592,410,2194960,126356250
(주)락앤락,115390,Dec-15,88106368,289815439,3515377,11443770,16038850,109182767,616692578,756469839,183466673,407085372,385,27562470,126569050
(주)락앤락,115390,Dec-16,108354246,281431984,1174399,2942207,18926539,107464173,625718772,750896978,204448546,425063515,423,34492800,164187190
(주)락앤락,115390,Dec-17,100044653,269859149,11024079,31872738,19890323,103896203,634355406,724665258,163837004,417407199,403,30858860,145814300
(주)락앤락,115390,Dec-18,111428675,280639919,7709734,19890307,20936444,99260848,616426328,739351255,141324139,434348760,488,19264560,137033480
(주)락앤락,115390,Dec-19,104493449,268518343,2989591,12591857,20402711,98742894,669021285,799933632,203177827,485992891,589,37559880,113967380
(주)락앤락,115390,Dec-20,99546496,245301716,1475061,7335378,21132041,95955167,645506636,783185018,213217340,501984851,591,43127290,152173040
(주)랩지노믹스,84650,Dec-14,6745863,,0,,0,,31094580,,23201044,,204,9991490,0
(주)랩지노믹스,84650,Dec-15,6384816,,0,,0,,31687234,,23589634,,225,10705580,0
(주)랩지노믹스,84650,Dec-16,6380987,,0,,0,,43212023,,24057330,,229,10746000,0
(주)랩지노믹스,84650,Dec-17,6630260,,0,,0,,39868778,,24806150,,234,7289490,0
(주)랩지노믹스,84650,Dec-18,6518224,,0,,0,,47094426,,27538727,,233,9299660,0
(주)랩지노믹스,84650,Dec-19,7440065,,0,,0,,49477979,,33175359,,218,13637880,0
(주)랩지노믹스,84650,Dec-20,7756562,7986557,0,0,0,0,109385764,109363616,119368629,119478054,229,67060580,67006770
(주)러셀,217500,Dec-15,,,,,,,,,,,2,0,0
(주)러셀,217500,Dec-16,,,,,,,,,,,2,0,0
(주)러셀,217500,Dec-17,,,,,,,,,,,2,0,0
(주)러셀,217500,Dec-18,3870775,,34500,,0,,42193435,,31261482,,49,5567000,0
(주)러셀,217500,Dec-19,9718263,,0,,0,,45280733,,41027041,,50,10167490,0
(주)러셀,217500,Dec-20,8101040,8626113,0,0,0,113264,44630300,53515612,29129701,34464114,50,7180040,7984070
(주)레고켐바이오사이언스,141080,Dec-13,1200484,,0,,0,,23154314,,839825,,44,-2252900,0
(주)레고켐바이오사이언스,141080,Dec-14,1159068,,0,,0,,33755229,,870054,,46,-3820910,0
(주)레고켐바이오사이언스,141080,Dec-15,1217780,3491413,0,0,0,0,68320012,68440364,1788475,1788475,69,-3036260,-3037260
(주)레고켐바이오사이언스,141080,Dec-16,2096015,6866471,0,0,0,0,89862933,89550609,15773980,16655492,80,-6048760,-5592190
(주)레고켐바이오사이언스,141080,Dec-17,2846421,7845803,353938,353938,0,0,85098150,82238442,20876265,22056558,87,580080,-2291730
(주)레고켐바이오사이언스,141080,Dec-18,3496982,10274660,1440556,1440556,0,0,121702723,121686284,22884676,25240302,87,-16291370,-15266020
(주)레고켐바이오사이언스,141080,Dec-19,5699876,12143892,2577147,2577147,0,0,144197435,141477453,54521912,57500139,98,26886740,26355150
(주)레고켐바이오사이언스,141080,Dec-20,7617650,,5270905,,0,,135912348,,49393702,,99,23162020,0
(주)레드로버,60300,Dec-10,703211,,0,,303806,,42889815,,28244177,,74,9876790,0
(주)레드로버,60300,Dec-11,2115224,,0,,458613,,46475128,,31267795,,81,1757510,0
(주)레드로버,60300,Dec-12,1991425,,0,,463408,,63513399,,17653673,,81,-2504250,0
(주)레드로버,60300,Dec-13,2942786,,0,,463408,,96324197,,33133113,,103,9723150,0
(주)레드로버,60300,Dec-14,2125234,,0,,463408,,91478352,,55507516,,91,11075620,0
(주)레드로버,60300,Dec-15,1197860,1240491,0,0,463408,463408,119861832,118158443,38571359,38580776,96,395960,-811710
(주)레드로버,60300,Dec-16,2187142,2209749,0,0,463408,463408,167748915,165024991,41895953,41898015,147,10367580,10165660
(주)레드로버,60300,Dec-17,1174576,1178312,0,0,463408,463408,169236863,163349500,35652535,35653276,117,984660,-132060
(주)레드로버,60300,Dec-18,572614,572855,0,0,463408,463408,121197575,113883154,12275976,12275976,82,-41115550,-42386750
(주)레드로버,60300,Dec-19,1018187,1018223,0,0,68596,68596,31639933,28775240,9240374,12084598,36,-92562700,-88667750
(주)레드로버,60300,Dec-20,433452,877139,0,0,168596,168596,40307332,45037536,11409131,14896326,25,5167760,5391630
(주)레드캡투어,38390,Dec-10,150481904,150482375,1463115,1463115,0,0,182551428,183152401,117951064,118383374,355,81844870,82496670
(주)레드캡투어,38390,Dec-11,191422047,191424079,602245,602245,0,0,224876645,225527516,138906369,139511147,371,98305630,99009140
(주)레드캡투어,38390,Dec-12,185969195,186007215,8006855,8006855,0,0,223973582,225083716,155827868,156534570,403,104770660,105491760
(주)레드캡투어,38390,Dec-13,216105990,216126229,6980825,6980825,0,0,254045972,254911194,175598085,176273369,447,114786570,115358740
(주)레드캡투어,38390,Dec-14,274943745,274954450,3545139,3545139,0,0,318609730,319502391,193039613,193722057,468,130009530,130541630
(주)레드캡투어,38390,Dec-15,325437109,325440118,5803453,5803453,0,0,377926676,378644568,205077598,205761800,464,144624210,145105370
(주)레드캡투어,38390,Dec-16,359455703,359457761,11083533,11083533,0,0,418126167,418756635,233478442,233962102,470,155221030,155613080
(주)레드캡투어,38390,Dec-17,376195867,376197003,7195577,7195577,0,0,448102058,448479567,260002195,260448023,502,168243090,168555410
(주)레드캡투어,38390,Dec-18,320638467,320666763,5959803,5959803,0,0,389150486,389327984,254173145,254944030,460,172713630,173478900
(주)레드캡투어,38390,Dec-19,339220983,339252629,4651236,4651236,0,0,414139245,416661455,250695393,258761857,446,175398660,178273290
(주)레드캡투어,38390,Dec-20,379607337,379629480,5399249,5399249,0,0,451779364,453689856,223607042,229489417,313,151423810,152656860
(주)레몬,294140,Dec-20,73708628,,135630,,61719878,,98657529,,80146793,,224,31533730,0
(주)레이,228670,Dec-19,4621506,6000642,27075,27075,2138945,2138946,78072723,76656974,64544473,73108726,167,22475120,26253040
(주)레이,228670,Dec-20,7326729,8575012,6800,6800,6002492,6002492,89688744,89199836,47098331,55204787,162,18303440,25695850
(주)레이언스,228850,Dec-16,30996971,34505591,1127526,1132863,16135218,16135219,188528667,190357988,91088958,98457314,219,36652450,39465900
(주)레이언스,228850,Dec-17,30490379,34370192,236540,293405,18183690,18183690,194500122,196450492,95339722,106517566,221,32668410,36118080
(주)레이언스,228850,Dec-18,27809257,32692964,228909,431894,18486994,18486995,201078003,201132165,104485862,116389469,206,40313060,41075970
(주)레이언스,228850,Dec-19,30575178,36138951,47850,73694,16796442,16796442,218601038,232073460,106382013,126174798,223,39204110,45894610
(주)레이언스,228850,Dec-20,28475365,32771868,145300,360960,17133231,17135531,209783983,224719737,87104380,101523891,205,9589780,23055690
(주)레이크머티리얼즈,281740,Dec-17,,,,,,,,,,,,0,0
(주)레이크머티리얼즈,281740,Dec-18,,,,,,,,,,,,0,0
(주)레이크머티리얼즈,281740,Dec-19,,,,,,,,,,,,0,0
(주)레이크머티리얼즈,281740,Dec-20,47890708,48597253,1257190,1955373,4877685,4877685,89827107,90351869,46500976,46487352,177,17676540,17750920
(주)로보로보,215100,Dec-15,,,,,,,,,,,2,0,0
(주)로보로보,215100,Dec-16,,,,,,,,,,,2,0,0
(주)로보로보,215100,Dec-17,2828931,2842802,0,0,445465,445465,24307583,24459706,12480408,14369133,43,-40020,211220
(주)로보로보,215100,Dec-18,2480620,2870174,0,0,420678,420678,26399244,26659082,14681307,17320271,44,3845760,4353970
(주)로보로보,215100,Dec-19,2612873,3671756,0,0,489307,489307,26281613,27198177,11262334,13825738,47,2228780,3063000
(주)로보로보,215100,Dec-20,2917667,3095747,0,0,872851,872851,24711026,24874381,4386164,4842599,40,-2421170,-1259980
(주)로보스타,90360,Dec-11,10999698,11085041,2295765,2295765,104190,145890,66976985,68898164,93766706,96836013,245,17775980,18728770
(주)로보스타,90360,Dec-12,15442568,15890664,5068809,5068809,105440,105440,65861792,67418166,68971371,71634123,250,10105900,11147090
(주)로보스타,90360,Dec-13,16260350,16747867,6127974,6127974,165440,216320,77677879,82794410,97191676,103380119,242,14887010,16199930
(주)로보스타,90360,Dec-14,15458254,16147687,181663,181663,165440,253042,73998627,78663280,90917148,97019458,241,16090590,17204620
(주)로보스타,90360,Dec-15,24965357,25467312,0,0,1194264,1206874,99882632,103310431,129317220,135790834,268,25999110,27006770
(주)로보스타,90360,Dec-16,25174345,25697917,0,0,1248264,1248264,134251674,133973844,150596909,151727888,262,25275170,25755930
