회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),매출원가(*)(IFRS),매출원가(*)(IFRS연결),재고자산(*)(IFRS),재고자산(*)(IFRS연결),유형자산(*)(IFRS),유형자산(*)(IFRS연결),자본(*)(IFRS),자본(*)(IFRS연결),유동자산(*)(IFRS),유동자산(*)(IFRS연결),유동부채(*)(IFRS),유동부채(*)(IFRS연결),매출채권(IFRS),매출채권(IFRS연결),매입채무(IFRS연결),매입채무(IFRS),부채(*)(IFRS),부채(*)(IFRS연결)
삼성중공업(주),010140,2016/12,9883581890,10414188640,16462531766,17217462679,9511766878,9939108514,1192482845,1226085740,5739412579,6442424539,5989668580,6275310772,9487858128,9950789796,8853296373,9045743306,297668715,389247494,1320711146,1266189731,10472863187,10942151906
삼성중공업(주),010140,2017/12,7396888950,7901235155,13249440815,13818113112,7584514959,8051664381,1172721384,1216760485,5514590374,6162904763,5667854921,5797452669,6423393131,6779932598,6826559435,7145282551,249092686,344452534,642646767,613320350,7581585894,8020660443
삼성중공업(주),010140,2018/12,4819075730,5265119547,13669099020,14282891986,4936291618,5269265689,1447033283,1481796425,5253772430,5882273908,6565051843,6746279557,7008209779,7405496121,5897655909,6267119241,405892572,508283714,635912474,622842005,7104047177,7536612429
삼성중공업(주),010140,2019/12,7098805562,7349656036,13259469294,13600084436,7149438676,7288385520,2333927002,2339638675,5112580259,5727332104,5143930443,5248928572,6800225662,6929473532,6884097898,7089067767,262418802,286983403,651155518,644475708,8115538850,8351155863
삼성중공업(주),010140,2020/12,6825532312,6860317643,12680358683,12922170786,7315384996,7325859346,1815561342,1820639685,4925704434,5505362261,3687160105,3718231782,6625786311,6697962907,7356363965,7533878094,349774859,350162086,417577730,418643062,8993198578,9203939004
삼아알미늄(주),006110,2010/12,153989825,,178056311,,138084860,,36109263,,87356298,,107272970,,74092199,,56097720,,30221188,,,13954722,70783341,
삼아알미늄(주),006110,2011/12,158084045,,185399645,,144634640,,45071644,,83319055,,108458273,,85006715,,63067985,,33597869,,,11914148,76941372,
삼아알미늄(주),006110,2012/12,150091124,,173452507,,137271381,,35533312,,82307709,,109484806,,71990490,,51225176,,30396677,,,11067682,63967701,
삼아알미늄(주),006110,2013/12,128945237,,190726675,,120398833,,31698687,,105460616,,109337580,,80817318,,50745295,,29335810,,,11352912,81389095,
삼아알미늄(주),006110,2014/12,124979136,,194141867,,117254039,,38374953,,119128988,,108743520,,69637563,,47863835,,25413819,,,9978512,85398347,
삼아알미늄(주),006110,2015/12,124282725,,188596464,,118421464,,32407585,,119719085,,104736445,,63805775,,52655089,,25879700,,,9089087,83860018,
삼아알미늄(주),006110,2016/12,129273897,,187571119,,118217045,,31520661,,118157667,,104978126,,64390274,,59871079,,28026721,,,9520689,82592993,
