,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),0,1
367,(주)금양,1570,Dec-16,174953809,178901902,11.1,8.16
368,(주)금양,1570,Dec-17,167120998,196084032,-4.48,9.6
369,(주)금양,1570,Dec-18,155507052,204777156,-6.95,4.43
370,(주)금양,1570,Dec-19,171931897,224222540,10.56,9.5
371,(주)금호에이치티,214330,Dec-15,109367040,123875646,-36.39,-44.75
372,(주)금호에이치티,214330,Dec-16,151786975,156606980,38.79,26.42
373,(주)금호에이치티,214330,Dec-17,146407321,150164495,-3.54,-4.11
374,(주)금호에이치티,214330,Dec-18,230268876,238380056,57.28,58.75
375,(주)금호에이치티,214330,Dec-19,314666069,322078193,36.65,35.11
376,(주)금화피에스시,36190,Dec-11,94174014,11111111.11,-70.07,-96.55
377,(주)금화피에스시,36190,Dec-12,105483370,11111111.11,12.01,
378,(주)금화피에스시,36190,Dec-13,135180701,142932108,28.15,
379,(주)금화피에스시,36190,Dec-14,146360964,158057524,8.27,10.58
380,(주)금화피에스시,36190,Dec-15,175086217,189001800,19.63,19.58
381,(주)금화피에스시,36190,Dec-16,197557790,215036137,12.83,13.77
382,(주)금화피에스시,36190,Dec-17,216252318,231639148,9.46,7.72
383,(주)금화피에스시,36190,Dec-18,242310750,262516457,12.05,13.33
384,(주)금화피에스시,36190,Dec-19,255149491,281692946,5.3,7.3
385,(주)기가레인,49080,Dec-13,122926340,122523850,-51.82,-56.5
386,(주)기가레인,49080,Dec-14,133237615,131923500,8.39,7.67
387,(주)기가레인,49080,Dec-15,148551434,151757532,11.49,15.03
388,(주)기가레인,49080,Dec-16,152639799,155732003,2.75,2.62
389,(주)기가레인,49080,Dec-17,179756049,181628353,17.76,16.63
390,(주)기가레인,49080,Dec-18,176296022,179113947,-1.92,-1.38
391,(주)기가레인,49080,Dec-19,115539385,117798198,-34.46,-34.23
392,(주)기산텔레콤,35460,Dec-11,59416681,86259438,-48.57,-26.77
393,(주)기산텔레콤,35460,Dec-12,46588431,73234520,-21.59,-15.1
394,(주)기산텔레콤,35460,Dec-13,57254925,78811114,22.9,7.61
395,(주)기산텔레콤,35460,Dec-14,54284156,78052777,-5.19,-0.96
396,(주)기산텔레콤,35460,Dec-15,53901387,76012528,-0.71,-2.61
397,(주)기산텔레콤,35460,Dec-16,47117435,74209973,-12.59,-2.37
398,(주)기산텔레콤,35460,Dec-17,44554117,70137339,-5.44,-5.49
399,(주)기산텔레콤,35460,Dec-18,34219394,56180491,-23.2,-19.9
400,(주)기산텔레콤,35460,Dec-19,40025881,66789756,16.97,18.88
401,(주)까뮤이앤씨,13700,Dec-11,248885092,11111111.11,521.81,-83.36
402,(주)까뮤이앤씨,13700,Dec-12,203481478,11111111.11,-18.24,
403,(주)까뮤이앤씨,13700,Dec-13,167635146,11111111.11,-17.62,
404,(주)까뮤이앤씨,13700,Dec-14,129647729,11111111.11,-22.66,
405,(주)까뮤이앤씨,13700,Dec-15,129465385,11111111.11,-0.14,
406,(주)까뮤이앤씨,13700,Dec-16,142978398,11111111.11,10.44,
407,(주)까뮤이앤씨,13700,Dec-17,139937930,11111111.11,-2.13,
408,(주)까뮤이앤씨,13700,Dec-18,142240175,11111111.11,1.65,
409,(주)까뮤이앤씨,13700,Dec-19,168876167,11111111.11,18.73,
410,(주)까스텔바작,308100,Dec-19,88614189,89005071,-47.53,701.05
411,(주)나노,187790,Dec-14,11111111.11,11111111.11,,
412,(주)나노,187790,Dec-15,72593232,99495652,,
413,(주)나노,187790,Dec-16,57351009,83440884,-21,-16.14
414,(주)나노,187790,Dec-17,59149648,91574665,3.14,9.75
415,(주)나노,187790,Dec-18,66624058,108261295,12.64,18.22
416,(주)나노,187790,Dec-19,73016346,116141232,9.59,7.28
417,(주)나노브릭,286750,Dec-19,24551526,24551526,-66.38,-78.86
418,(주)나노신소재,121600,Dec-11,73039188,73056413,,
419,(주)나노신소재,121600,Dec-12,68451247,68351781,-6.28,-6.44
420,(주)나노신소재,121600,Dec-13,67590589,67523690,-1.26,-1.21
421,(주)나노신소재,121600,Dec-14,71672677,71678554,6.04,6.15
422,(주)나노신소재,121600,Dec-15,82685704,83449448,15.37,16.42
423,(주)나노신소재,121600,Dec-16,84288643,84239207,1.94,0.95
424,(주)나노신소재,121600,Dec-17,89013566,88963512,5.61,5.61
425,(주)나노신소재,121600,Dec-18,98056917,98480424,10.16,10.7
426,(주)나노신소재,121600,Dec-19,101777474,101893569,3.79,3.47
427,(주)나노엔텍,39860,Dec-11,50081334,49649382,-50.79,-51.27
428,(주)나노엔텍,39860,Dec-12,44443980,44437103,-11.26,-10.5
429,(주)나노엔텍,39860,Dec-13,46319139,44803627,4.22,0.82
430,(주)나노엔텍,39860,Dec-14,46185844,43261142,-0.29,-3.44
431,(주)나노엔텍,39860,Dec-15,58551326,52687009,26.77,21.79
432,(주)나노엔텍,39860,Dec-16,47792785,45707894,-18.37,-13.25
433,(주)나노엔텍,39860,Dec-17,45400592,42369896,-5.01,-7.3
434,(주)나노엔텍,39860,Dec-18,45657059,42161682,0.56,-0.49
435,(주)나노엔텍,39860,Dec-19,50554981,46639328,10.73,10.62
436,(주)나무가,190510,Dec-15,147630953,203857810,192.02,337.09
437,(주)나무가,190510,Dec-16,114797114,195912474,-22.24,-3.9
438,(주)나무가,190510,Dec-17,73845257,142414320,-35.67,-27.31
439,(주)나무가,190510,Dec-18,78000824,118767661,5.63,-16.6
440,(주)나무가,190510,Dec-19,157114377,194518538,101.43,63.78
441,(주)나스미디어,89600,Dec-13,97139620,11111111.11,-38.17,-94.29
442,(주)나스미디어,89600,Dec-14,97502238,11111111.11,0.37,
443,(주)나스미디어,89600,Dec-15,141732627,11111111.11,45.36,
444,(주)나스미디어,89600,Dec-16,192274757,263925022,35.66,
445,(주)나스미디어,89600,Dec-17,239540352,315966980,24.58,19.72
446,(주)나스미디어,89600,Dec-18,229196776,303112420,-4.32,-4.07
447,(주)나스미디어,89600,Dec-19,279587256,356236026,21.99,17.53
448,(주)나이벡,138610,Dec-11,17401025,11111111.11,-93.78,-96.88
449,(주)나이벡,138610,Dec-12,16460027,11111111.11,-5.41,
450,(주)나이벡,138610,Dec-13,17054924,11111111.11,3.61,
451,(주)나이벡,138610,Dec-14,14148441,11111111.11,-17.04,
452,(주)나이벡,138610,Dec-15,19428914,11111111.11,37.32,
453,(주)나이벡,138610,Dec-16,22969642,11111111.11,18.22,
454,(주)나이벡,138610,Dec-17,25750373,11111111.11,12.11,
455,(주)나이벡,138610,Dec-18,22317590,11111111.11,-13.33,
456,(주)나이벡,138610,Dec-19,35734880,11111111.11,60.12,
457,(주)나이스디앤비,130580,Dec-11,22641623,11111111.11,-36.64,0
458,(주)나이스디앤비,130580,Dec-12,24790683,11111111.11,9.49,
459,(주)나이스디앤비,130580,Dec-13,27132117,11111111.11,9.44,
460,(주)나이스디앤비,130580,Dec-14,31070259,11111111.11,14.51,
461,(주)나이스디앤비,130580,Dec-15,34806859,37168676,12.03,
462,(주)나이스디앤비,130580,Dec-16,37343939,40466208,7.29,8.87
463,(주)나이스디앤비,130580,Dec-17,43008000,46928148,15.17,15.97
464,(주)나이스디앤비,130580,Dec-18,51102350,56660361,18.82,20.74
465,(주)나이스디앤비,130580,Dec-19,60523112,78675556,18.44,38.85
466,(주)나이스홀딩스,34310,Dec-11,329687222,427573951,444.73,443.46
467,(주)나이스홀딩스,34310,Dec-12,326573175,496053949,-0.94,16.02
468,(주)나이스홀딩스,34310,Dec-13,340424811,865450175,4.24,74.47
469,(주)나이스홀딩스,34310,Dec-14,374466879,1191004551,10,37.62
470,(주)나이스홀딩스,34310,Dec-15,379918653,1242453840,1.46,4.32
471,(주)나이스홀딩스,34310,Dec-16,388557495,1408253173,2.27,13.34
472,(주)나이스홀딩스,34310,Dec-17,384843529,1742367144,-0.96,23.73
473,(주)나이스홀딩스,34310,Dec-18,423389599,2172977804,10.02,24.71
474,(주)나이스홀딩스,34310,Dec-19,438147427,2564827369,3.49,18.03
475,(주)나인테크,267320,Dec-17,11111111.11,11111111.11,-97.46,-99.57
476,(주)나인테크,267320,Dec-18,11111111.11,11111111.11,,
477,(주)나인테크,267320,Dec-19,11111111.11,11111111.11,,
478,(주)남선알미늄,8350,Dec-11,224292636,259574975,1918.63,2236.17
479,(주)남선알미늄,8350,Dec-12,236720122,11111111.11,5.54,-95.72
480,(주)남선알미늄,8350,Dec-13,237576875,11111111.11,0.36,
481,(주)남선알미늄,8350,Dec-14,240321965,11111111.11,1.16,
482,(주)남선알미늄,8350,Dec-15,286102329,11111111.11,19.05,
483,(주)남선알미늄,8350,Dec-16,283413750,11111111.11,-0.94,
484,(주)남선알미늄,8350,Dec-17,284649401,11111111.11,0.44,
485,(주)남선알미늄,8350,Dec-18,294949630,303023071,3.62,
486,(주)남선알미늄,8350,Dec-19,292559970,295529661,-0.81,-2.47
487,(주)남성,4270,Dec-11,185361070,222934371,-36.64,-24.56
488,(주)남성,4270,Dec-12,189440992,221414593,2.2,-0.68
489,(주)남성,4270,Dec-13,170466140,200078722,-10.02,-9.64
490,(주)남성,4270,Dec-14,170614606,195514519,0.09,-2.28
491,(주)남성,4270,Dec-15,176973347,201740627,3.73,3.18
492,(주)남성,4270,Dec-16,169335721,204535206,-4.32,1.39
493,(주)남성,4270,Dec-17,170016707,203435953,0.4,-0.54
494,(주)남성,4270,Dec-18,168663357,205083689,-0.8,0.81
495,(주)남성,4270,Dec-19,168351672,204791617,-0.18,-0.14
496,(주)내츄럴엔도텍,168330,Dec-13,68289681,11111111.11,-59.44,-94.57
497,(주)내츄럴엔도텍,168330,Dec-14,88718019,11111111.11,29.91,
498,(주)내츄럴엔도텍,168330,Dec-15,68048870,69432771,-23.3,
499,(주)내츄럴엔도텍,168330,Dec-16,84785249,85875253,24.59,23.68
500,(주)내츄럴엔도텍,168330,Dec-17,76003964,85682820,-10.36,-0.22
501,(주)내츄럴엔도텍,168330,Dec-18,58376529,61165965,-23.19,-28.61
502,(주)내츄럴엔도텍,168330,Dec-19,46385446,48783961,-20.54,-20.24
503,(주)네오리진,94860,Dec-11,38211632,50506702,-17.62,3.53
504,(주)네오리진,94860,Dec-12,43332725,11111111.11,13.4,-78
505,(주)네오리진,94860,Dec-13,41590190,11111111.11,-4.02,
506,(주)네오리진,94860,Dec-14,30254515,11111111.11,-27.26,
507,(주)네오리진,94860,Dec-15,15421277,11111111.11,-49.03,
508,(주)네오리진,94860,Dec-16,15595920,11111111.11,1.13,
509,(주)네오리진,94860,Dec-17,17731465,17683620,13.69,
510,(주)네오리진,94860,Dec-18,14691632,11111111.11,-17.14,-37.17
511,(주)네오리진,94860,Dec-19,14066760,11111111.11,-4.25,
512,(주)네오셈,253590,Dec-18,11111111.11,11111111.11,-21.01,0
513,(주)네오셈,253590,Dec-19,61104654,64170222,,
514,(주)네오오토,212560,Dec-15,120456080,11111111.11,97.13,-82.68
515,(주)네오오토,212560,Dec-16,134856787,11111111.11,11.96,
516,(주)네오오토,212560,Dec-17,137106556,11111111.11,1.67,
517,(주)네오오토,212560,Dec-18,142507781,11111111.11,3.94,
518,(주)네오오토,212560,Dec-19,141061458,11111111.11,-1.01,
519,(주)네오위즈,95660,Dec-11,591341137,626224593,319.21,5536.02
520,(주)네오위즈,95660,Dec-12,617354527,625813964,4.4,-0.07
521,(주)네오위즈,95660,Dec-13,551249191,506848572,-10.71,-19.01
522,(주)네오위즈,95660,Dec-14,461517570,423334499,-16.28,-16.48
523,(주)네오위즈,95660,Dec-15,449105231,374371339,-2.69,-11.57
524,(주)네오위즈,95660,Dec-16,384869735,317438639,-14.3,-15.21
525,(주)네오위즈,95660,Dec-17,358084232,304359379,-6.96,-4.12
526,(주)네오위즈,95660,Dec-18,369637231,366712258,3.23,20.49
527,(주)네오위즈,95660,Dec-19,364839362,398001624,-1.3,8.53
528,(주)네오위즈홀딩스,42420,Dec-11,281363732,699856916,-22.88,75.84
529,(주)네오위즈홀딩스,42420,Dec-12,293245166,689645348,4.22,-1.46
530,(주)네오위즈홀딩스,42420,Dec-13,262710442,588519102,-10.41,-14.66
531,(주)네오위즈홀딩스,42420,Dec-14,272391992,573964611,3.69,-2.47
532,(주)네오위즈홀딩스,42420,Dec-15,368262016,570887893,35.2,-0.54
533,(주)네오위즈홀딩스,42420,Dec-16,328583153,533357640,-10.77,-6.57
534,(주)네오위즈홀딩스,42420,Dec-17,313767777,524777876,-4.51,-1.61
535,(주)네오위즈홀딩스,42420,Dec-18,306379044,590591987,-2.35,12.54
536,(주)네오위즈홀딩스,42420,Dec-19,305733563,622123554,-0.21,5.34
537,(주)네오크레마,311390,Dec-19,45863302,47211442,-85,-92.41
538,(주)네오티스,85910,Dec-11,68203366,11111111.11,,
539,(주)네오티스,85910,Dec-12,70371168,11111111.11,3.18,
540,(주)네오티스,85910,Dec-13,82403567,85206045,17.1,
541,(주)네오티스,85910,Dec-14,80613277,84630312,-2.17,-0.68
542,(주)네오티스,85910,Dec-15,80839473,84946749,0.28,0.37
543,(주)네오티스,85910,Dec-16,81259493,84886956,0.52,-0.07
544,(주)네오티스,85910,Dec-17,78550459,81029245,-3.33,-4.54
545,(주)네오티스,85910,Dec-18,84260526,86639875,7.27,6.92
546,(주)네오티스,85910,Dec-19,84509470,86911739,0.3,0.31
547,(주)네오팜,92730,Dec-11,34000642,11111111.11,-59.77,-87.22
548,(주)네오팜,92730,Dec-12,34141789,11111111.11,0.42,
549,(주)네오팜,92730,Dec-13,34758707,11111111.11,1.81,
550,(주)네오팜,92730,Dec-14,35836403,11111111.11,3.1,
551,(주)네오팜,92730,Dec-15,40409458,11111111.11,12.76,
552,(주)네오팜,92730,Dec-16,46991314,46509145,16.29,
553,(주)네오팜,92730,Dec-17,57785337,56694807,22.97,21.9
554,(주)네오팜,92730,Dec-18,74458661,72928484,28.85,28.63
555,(주)네오팜,92730,Dec-19,123245965,122741537,65.52,68.3
556,(주)네오펙트,290660,Dec-18,41288317,35920416,-66.5,-70.73
557,(주)네오펙트,290660,Dec-19,43811943,47016455,6.11,30.89
558,(주)네온테크,306620,Dec-18,11111111.11,11111111.11,-74.64,-76.37
559,(주)네온테크,306620,Dec-19,11111111.11,11111111.11,,
560,(주)네이블커뮤니케이션즈,153460,Dec-12,33226391,11111111.11,199.04,0
561,(주)네이블커뮤니케이션즈,153460,Dec-13,29331445,11111111.11,-11.72,
562,(주)네이블커뮤니케이션즈,153460,Dec-14,30283653,30322642,3.25,
563,(주)네이블커뮤니케이션즈,153460,Dec-15,30741693,11111111.11,1.51,-63.36
564,(주)네이블커뮤니케이션즈,153460,Dec-16,38055743,11111111.11,23.79,
565,(주)네이블커뮤니케이션즈,153460,Dec-17,30886559,11111111.11,-18.84,
566,(주)네이블커뮤니케이션즈,153460,Dec-18,28037387,11111111.11,-9.22,
567,(주)네이블커뮤니케이션즈,153460,Dec-19,25949215,11111111.11,-7.45,
568,(주)네이처셀,7390,Dec-11,26205792,11111111.11,0.99,0
569,(주)네이처셀,7390,Dec-12,24824589,11111111.11,-5.27,
570,(주)네이처셀,7390,Dec-13,23016530,11111111.11,-7.28,
571,(주)네이처셀,7390,Dec-14,24536576,11111111.11,6.6,
572,(주)네이처셀,7390,Dec-15,45969748,11111111.11,87.35,
573,(주)네이처셀,7390,Dec-16,52666628,11111111.11,14.57,
574,(주)네이처셀,7390,Dec-17,51440663,11111111.11,-2.33,
575,(주)네이처셀,7390,Dec-18,52875422,11111111.11,2.79,
576,(주)네이처셀,7390,Dec-19,93110328,11111111.11,76.09,
577,(주)네패스,33640,Dec-11,268636973,319659039,188.51,2776.93
578,(주)네패스,33640,Dec-12,313471403,338761029,16.69,5.98
579,(주)네패스,33640,Dec-13,308568404,395087608,-1.56,16.63
580,(주)네패스,33640,Dec-14,308801673,385538915,0.08,-2.42
581,(주)네패스,33640,Dec-15,287262174,355858618,-6.98,-7.7
582,(주)네패스,33640,Dec-16,275811611,298597454,-3.99,-16.09
583,(주)네패스,33640,Dec-17,292764814,308121193,6.15,3.19
584,(주)네패스,33640,Dec-18,286763961,281991633,-2.05,-8.48
585,(주)네패스,33640,Dec-19,392537623,521648374,36.89,84.99
586,(주)넥센,5720,Dec-11,428934662,521959112,9.27,0.06
587,(주)넥센,5720,Dec-12,553189087,720858644,28.97,38.11
588,(주)넥센,5720,Dec-13,550327802,787194782,-0.52,9.2
589,(주)넥센,5720,Dec-14,568520715,837243995,3.31,6.36
590,(주)넥센,5720,Dec-15,569535605,883064033,0.18,5.47
591,(주)넥센,5720,Dec-16,581253078,970602747,2.06,9.91
592,(주)넥센,5720,Dec-17,653953608,1085451848,12.51,11.83
593,(주)넥센,5720,Dec-18,660401955,3825103267,0.99,252.4
594,(주)넥센,5720,Dec-19,651025593,4098014996,-1.42,7.13
595,(주)넥스턴바이오사이언스,89140,Dec-11,30761087,11111111.11,-95.27,-99.73
596,(주)넥스턴바이오사이언스,89140,Dec-12,28408118,11111111.11,-7.65,
597,(주)넥스턴바이오사이언스,89140,Dec-13,30594123,11111111.11,7.7,
598,(주)넥스턴바이오사이언스,89140,Dec-14,33483189,11111111.11,9.44,
599,(주)넥스턴바이오사이언스,89140,Dec-15,33210149,11111111.11,-0.82,
600,(주)넥스턴바이오사이언스,89140,Dec-16,98533684,11111111.11,196.7,
601,(주)넥스턴바이오사이언스,89140,Dec-17,94752881,11111111.11,-3.84,
602,(주)넥스턴바이오사이언스,89140,Dec-18,113520280,11111111.11,19.81,
603,(주)넥스턴바이오사이언스,89140,Dec-19,105169657,11111111.11,-7.36,
604,(주)넥스트아이,137940,Dec-11,26466732,11111111.11,-74.83,0
605,(주)넥스트아이,137940,Dec-12,32953013,34121513,24.51,
606,(주)넥스트아이,137940,Dec-13,39741543,40616025,20.6,19.03
607,(주)넥스트아이,137940,Dec-14,43788615,44377477,10.18,9.26
608,(주)넥스트아이,137940,Dec-15,44416952,46268860,1.43,4.26
609,(주)넥스트아이,137940,Dec-16,84181290,98887814,89.53,113.72
610,(주)넥스트아이,137940,Dec-17,112900563,138956473,34.12,40.52
611,(주)넥스트아이,137940,Dec-18,96931481,177572044,-14.14,27.79
612,(주)넥스트아이,137940,Dec-19,99320936,174552667,2.47,-1.7
613,(주)넥스트엔터테인먼트월드,160550,Dec-14,173642958,179333543,74.83,2.74
614,(주)넥스트엔터테인먼트월드,160550,Dec-15,192488791,200430116,10.85,11.76
615,(주)넥스트엔터테인먼트월드,160550,Dec-16,218017170,230523945,13.26,15.01
616,(주)넥스트엔터테인먼트월드,160550,Dec-17,223093076,256463072,2.33,11.25
617,(주)넥스트엔터테인먼트월드,160550,Dec-18,210370784,256522672,-5.7,0.02
618,(주)넥스트엔터테인먼트월드,160550,Dec-19,212129385,313341346,0.84,22.15
619,(주)넥슨게임즈,225570,Dec-15,11111111.11,11111111.11,-94.76,-96.45
620,(주)넥슨게임즈,225570,Dec-16,11111111.11,11111111.11,,
621,(주)넥슨게임즈,225570,Dec-17,42988788,11111111.11,,
622,(주)넥슨게임즈,225570,Dec-18,29415924,11111111.11,-31.57,
623,(주)넥슨게임즈,225570,Dec-19,72946033,11111111.11,147.98,
624,(주)넵튠,217270,Dec-15,11111111.11,11111111.11,-84.77,0
625,(주)넵튠,217270,Dec-16,43886650,47885328,,
626,(주)넵튠,217270,Dec-17,105560625,110288332,140.53,130.32
627,(주)넵튠,217270,Dec-18,123729011,129607837,17.21,17.52
628,(주)넵튠,217270,Dec-19,113005518,115667487,-8.67,-10.76
629,(주)노랑풍선,104620,Dec-19,114665477,114981929,1.47,-0.59
630,(주)노루페인트,90350,Dec-11,473071190,490240264,,
631,(주)노루페인트,90350,Dec-12,511877762,527545682,8.2,7.61
632,(주)노루페인트,90350,Dec-13,507427528,528887786,-0.87,0.25
633,(주)노루페인트,90350,Dec-14,518168929,544220095,2.12,2.9
634,(주)노루페인트,90350,Dec-15,526081263,572890897,1.53,5.27
635,(주)노루페인트,90350,Dec-16,543186736,570582358,3.25,-0.4
636,(주)노루페인트,90350,Dec-17,541017214,591817509,-0.4,3.72
637,(주)노루페인트,90350,Dec-18,555644322,607444943,2.7,2.64
638,(주)노루페인트,90350,Dec-19,570495808,627342505,2.67,3.28
639,(주)노루홀딩스,320,Dec-11,253906367,787102842,-55.49,25.47
640,(주)노루홀딩스,320,Dec-12,264856913,835907566,4.31,6.2
641,(주)노루홀딩스,320,Dec-13,281605639,852424599,6.32,1.98
642,(주)노루홀딩스,320,Dec-14,290205704,899883032,3.05,5.57
643,(주)노루홀딩스,320,Dec-15,296813243,986460689,2.28,9.62
644,(주)노루홀딩스,320,Dec-16,358239741,970205089,20.7,-1.65
645,(주)노루홀딩스,320,Dec-17,360020678,988648437,0.5,1.9
646,(주)노루홀딩스,320,Dec-18,359065830,987142342,-0.27,-0.15
647,(주)노루홀딩스,320,Dec-19,358530733,1007372302,-0.15,2.05
648,(주)노바렉스,194700,Dec-18,107314076,106320975,-70.07,-89.45
649,(주)노바렉스,194700,Dec-19,155770082,154372405,45.15,45.19
650,(주)노바텍,285490,Dec-18,32623828,33247538,-79.06,-78.46
651,(주)노바텍,285490,Dec-19,44428906,39961029,36.19,20.19
652,(주)노블엠앤비,106520,Dec-12,92004066,91658984,107.08,129.37
653,(주)노블엠앤비,106520,Dec-13,128993822,129473218,40.2,41.26
654,(주)노블엠앤비,106520,Dec-14,103247253,104172101,-19.96,-19.54
655,(주)노블엠앤비,106520,Dec-15,128981670,161827043,24.93,55.35
656,(주)노블엠앤비,106520,Dec-16,93648196,124085655,-27.39,-23.32
657,(주)노블엠앤비,106520,Dec-17,97888905,118174546,4.53,-4.76
658,(주)노블엠앤비,106520,Dec-18,89145551,110217014,-8.93,-6.73
659,(주)노블엠앤비,106520,Dec-19,93644281,106373832,5.05,-3.49
660,(주)노터스,278650,Dec-19,57879362,61530652,-38.19,-42.16
661,(주)녹십자,6280,Dec-11,814582371,860353832,,
662,(주)녹십자,6280,Dec-12,904287417,954379520,11.01,10.93
663,(주)녹십자,6280,Dec-13,1040802954,1104264801,15.1,15.7
664,(주)녹십자,6280,Dec-14,1232228382,1330351374,18.39,20.47
665,(주)녹십자,6280,Dec-15,1323117870,1415128446,7.38,6.37
666,(주)녹십자,6280,Dec-16,1422757264,1550614664,7.53,9.57
667,(주)녹십자,6280,Dec-17,1575759046,1703581525,10.75,9.86
668,(주)녹십자,6280,Dec-18,1580579529,1723409866,0.31,1.16
669,(주)녹십자,6280,Dec-19,1742374171,1959299528,10.24,13.69
670,(주)녹십자엠에스,142280,Dec-14,52098526,11111111.11,-97.01,-99.43
671,(주)녹십자엠에스,142280,Dec-15,67895027,72607494,30.32,
672,(주)녹십자엠에스,142280,Dec-16,60320733,63605007,-11.16,-12.4
673,(주)녹십자엠에스,142280,Dec-17,57624087,61564417,-4.47,-3.21
674,(주)녹십자엠에스,142280,Dec-18,60982362,63972829,5.83,3.91
