회사명,거래소코드,회계년도,유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS연결)(천원),건설중인자산(IFRS)(천원),합계_기말인원(명),기계장치(IFRS연결)(천원),기계장치(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),부가가치(IFRS연결)(백만원),부가가치(IFRS)(백만원),매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),부가가치(IFRS연결)(천원),부가가치(IFRS)(천원)
(주)경방,50,Dec-16,315500908,248710695,4119815,0,574,143969302,94580791,1301910960,1237024388,125709.78,109992.25,377445013,313876822,125709780,109992250
(주)경방,50,Dec-17,310601150,229435458,31288305,0,503,136219559,92317874,1274042237,1199063663,125830.72,109353.53,360788750,288103985,125830720,109353530
(주)경방,50,Dec-18,285829683,214332809,8604420,0,462,139665159,65861136,1301792841,1226545382,98012.24,88599.95,351438926,279085217,98012240,88599950
(주)경방,50,Dec-19,145683128,64860661,10999934,4981471,259,135612059,8914332,1370742491,1296265431,127253.44,80679.67,343892085,253552382,127253440,80679670
(주)경보제약,214390,Dec-15,,74892236,,2382400,398,,58569360,,195488457,,64338.21,,178032632,0,64338210
(주)경보제약,214390,Dec-16,,83949070,,253350,416,,69389415,,203735980,,62027.13,,186726170,0,62027130
(주)경보제약,214390,Dec-17,,78497115,,110810,410,,73063927,,204869399,,70313.62,,191661374,0,70313620
(주)경보제약,214390,Dec-18,,76497132,,687000,450,,77841661,,221622993,,68893.82,,201343596,0,68893820
(주)경보제약,214390,Dec-19,,88116421,,3088918,494,,83101809,,237816742,,63450.36,,191706189,0,63450360
(주)경인양행,12610,Dec-11,136165573,69431560,856441,8000,378,88239582,48004655,319596954,245825940,55925.52,25633.29,233095049,128707611,55925520,25633290
(주)경인양행,12610,Dec-12,124092900,67259638,33200,33200,367,85704545,49032355,287452678,241045608,50537.66,29938.88,218604655,141304459,50537660,29938880
(주)경인양행,12610,Dec-13,127667556,72282759,709553,517400,431,93022172,53660408,316944796,274570963,60639.47,48021.56,260808400,183106757,60639470,48021560
(주)경인양행,12610,Dec-14,135555605,77811393,10961,10960,440,101194068,57918598,313039125,267331084,73075.28,47119.14,277181095,190395047,73075280,47119140
(주)경인양행,12610,Dec-15,136115404,76154669,715567,715566,469,108358322,59400729,326687437,273778266,67632.25,35639.84,263163677,175006703,67632250,35639840
(주)경인양행,12610,Dec-16,137784128,77953872,6705222,4952266,486,113307279,61830122,344298515,290035389,75607,40282.61,274873817,179267850,75607000,40282610
(주)경인양행,12610,Dec-17,149692038,86525558,1820834,1652336,517,132573912,69754089,357951470,296909084,77094.24,39415.23,299987729,193975818,77094240,39415230
(주)경인양행,12610,Dec-18,155376235,90678289,5415837,2860150,619,139396613,73819470,412996589,344908257,98776.24,56886.72,331102011,222659442,98776240,56886720
(주)경인양행,12610,Dec-19,194110502,119519529,28559797,28509395,617,158731820,81620191,472081003,381063538,111001.57,58827.05,358802386,245244968,111001570,58827050
(주)고려시멘트,198440,Dec-14,,,,,,,,,,,,,,0,0
(주)고려시멘트,198440,Dec-15,,,,,,,,,,,,,,0,0
(주)고려시멘트,198440,Dec-16,,,,,,,,,,,,,,0,0
(주)고려시멘트,198440,Dec-17,,47901220,,1051906,110,,15053519,,115881620,,14885.67,,87660276,0,14885670
(주)고려시멘트,198440,Dec-18,,48776544,,606140,112,,15266113,,127536833,,19051.09,,85775723,0,19051090
(주)고려시멘트,198440,Dec-19,,51139394,,1102999,97,,16701149,,127035573,,16208.11,,70921781,0,16208110
(주)고영테크놀러지,98460,Dec-11,15041656,14869610,1005353,1005353,162,0,0,87006201,87017886,28970.09,27718.99,86130810,80200892,28970090,27718990
(주)고영테크놀러지,98460,Dec-12,15547786,15336664,0,864368,202,4182630,0,103351965,103019642,32628.63,28550.06,107841666,100791139,32628630,28550060
(주)고영테크놀러지,98460,Dec-13,14825443,14690294,686155,686155,224,0,0,120951617,121329325,31220.69,28707.49,111902729,103933681,31220690,28707490
(주)고영테크놀러지,98460,Dec-14,19958721,19812580,0,0,284,0,0,141720465,141873467,46699.29,42596.7,142840131,135531589,46699290,42596700
(주)고영테크놀러지,98460,Dec-15,19713468,19340953,0,0,307,0,0,158857627,160170850,46544.16,43429.68,145904431,138554625,46544160,43429680
(주)고영테크놀러지,98460,Dec-16,23842197,23462507,0,0,315,0,0,195121241,194332855,62157.4,52985.52,171793841,153254768,62157400,52985520
(주)고영테크놀러지,98460,Dec-17,25337806,24158929,0,0,340,0,0,205207385,205696350,65695.26,58409.3,203368626,188934907,65695260,58409300
(주)고영테크놀러지,98460,Dec-18,33117594,32377941,586717,586717,408,0,0,279059436,279985447,86343.44,75984.96,238208865,219818022,86343440,75984960
(주)고영테크놀러지,98460,Dec-19,37283940,35418136,1418345,1216523,473,0,0,305481184,308020011,80742.92,73465.3,222057035,209480760,80742920,73465300
(주)골드앤에스,35290,Dec-11,1027834,995140,0,0,161,0,0,46677146,46347129,15570.49,14658.86,47522791,47522791,15570490,14658860
(주)골드앤에스,35290,Dec-12,988045,851327,0,0,157,0,0,51950606,51062616,7635.89,7893.95,43889087,43889087,7635890,7893950
(주)골드앤에스,35290,Dec-13,23605894,810357,0,0,114,0,0,51442505,34508798,1375.8,-1958.86,39548810,36607591,1375800,-1958860
(주)골드앤에스,35290,Dec-14,22767398,502559,0,0,74,0,0,46528474,28884288,4010.26,1806.61,31287203,29428881,4010260,1806610
(주)골드앤에스,35290,Dec-15,330937,299779,0,0,52,0,0,24102094,23597566,1377.12,-3739.74,22197935,22197935,1377120,-3739740
(주)골드앤에스,35290,Dec-16,204183,193816,0,0,60,0,0,18671644,18296141,4764.12,4792.12,15893494,15893494,4764120,4792120
(주)골드앤에스,35290,Dec-17,338535,336869,225000,225000,47,0,0,17173934,16994788,-4291.99,-4235.05,12802035,12802035,-4291990,-4235050
(주)골드앤에스,35290,Dec-18,11191043,11191043,547793,547793,61,6312785,6312785,42472631,42472631,-311.92,11.61,8680452,8680452,-311920,11610
(주)골드앤에스,35290,Dec-19,3722968,3722968,3215877,3215877,49,5041785,5041785,16096170,16096170,-15967.57,-16227.48,7642733,7642733,-15967570,-16227480
(주)골드퍼시픽,38530,Dec-11,,10069863,,0,59,,8735073,,27473520,,4434.65,,11236925,0,4434650
(주)골드퍼시픽,38530,Dec-12,,8743387,,0,70,,8806771,,29861540,,4958.14,,10491048,0,4958140
(주)골드퍼시픽,38530,Dec-13,9882790,7249195,0,0,56,9852362,9148493,33687572,30517744,-4290.42,-3602.2,7167832,6488691,-4290420,-3602200
(주)골드퍼시픽,38530,Dec-14,9909463,5643164,0,0,22,23218426,9462293,41948832,31936409,1554.55,-2264.04,16486257,4855121,1554550,-2264040
(주)골드퍼시픽,38530,Dec-15,2580222,2580222,0,0,45,9384643,9384643,28573328,27495738,-2786.97,-7836.3,18635305,6121489,-2786970,-7836300
(주)골드퍼시픽,38530,Dec-16,,1333057,,0,96,,8456317,,11122066,,-19661.53,,9588100,0,-19661530
(주)골드퍼시픽,38530,Dec-17,,1297094,,0,30,,1187,,26567967,,1313.87,,5031439,0,1313870
(주)골드퍼시픽,38530,Dec-18,94653,83408,0,0,26,1,1,37825442,37288362,-1488.34,-1459.51,5708281,5580994,-1488340,-1459510
(주)골드퍼시픽,38530,Dec-19,,908909,,0,56,,1,,72945743,,-25252.68,,11323125,0,-25252680
(주)골프존,215000,Dec-15,77871991,74039599,315424,315424,266,15246397,14772092,178132253,171629353,,,201560389,184085342,0,0
(주)골프존,215000,Dec-16,73081406,69486714,1052532,1902531,280,8489191,8016159,187914226,177635830,82752.48,69940.02,216964342,196864993,82752480,69940020
(주)골프존,215000,Dec-17,71606171,66800539,1536294,1873793,244,6366433,5302425,253672419,239011847,86594.02,71718.52,200105321,171859065,86594020,71718520
(주)골프존,215000,Dec-18,83642928,81753994,4058657,4084449,470,10750003,9375475,254057808,254578679,63252.87,60657.91,198705194,191571105,63252870,60657910
(주)골프존,215000,Dec-19,115927449,110267389,3931002,3816277,398,23070705,21081631,312587283,304860836,99662.42,87478.96,247018099,239051647,99662420,87478960
(주)골프존뉴딘홀딩스,121440,Dec-11,52306467,49239742,183263,161565,440,3740999,2137988,378054302,373246120,68848.89,65510.64,215793737,209788389,68848890,65510640
(주)골프존뉴딘홀딩스,121440,Dec-12,198231941,136357274,4276584,3745339,563,6741088,4325719,540922890,512614848,121408.57,108386.02,289629366,276341690,121408570,108386020
(주)골프존뉴딘홀딩스,121440,Dec-13,222285916,136081977,16688544,16762949,459,9468630,6257588,637840057,589946855,104828.51,89965.12,365126358,340005073,104828510,89965120
(주)골프존뉴딘홀딩스,121440,Dec-14,454297223,178117980,24004610,501520,417,14665169,11868301,762037240,586599347,165410.32,110458.29,429589619,387066126,165410320,110458290
(주)골프존뉴딘홀딩스,121440,Dec-15,401308099,98347480,340740,133200,142,5486432,929229,767325175,585663015,25820.5,3300.63,164536448,29389093,25820500,3300630
(주)골프존뉴딘홀딩스,121440,Dec-16,398579767,98552925,2625852,1487569,164,4811532,1279019,760772930,561892958,50468.4,-9300.74,243275475,27652102,50468400,-9300740
(주)골프존뉴딘홀딩스,121440,Dec-17,394254656,92900686,2852226,864094,114,3866859,1152613,756500949,536244772,23288.31,-6328.61,213756902,23499543,23288310,-6328610
(주)골프존뉴딘홀딩스,121440,Dec-18,380012689,83633825,2471139,131527,57,1045111,1007080,774743339,563387103,60807.94,19639.69,223036801,16100354,60807940,19639690
(주)골프존뉴딘홀딩스,121440,Dec-19,360513819,70002997,2171905,37571,42,3905950,1063694,776384700,537526345,30323.24,-17313.43,228935651,26897482,30323240,-17313430
(주)광림,14200,Dec-11,,23759906,,0,199,,4936148,,86353051,,15697.65,,106495363,0,15697650
(주)광림,14200,Dec-12,,23876350,,0,194,,5018088,,89766075,,10280.56,,85322569,0,10280560
(주)광림,14200,Dec-13,,23947251,,0,217,,4996916,,101592603,,11826.55,,103442134,0,11826550
(주)광림,14200,Dec-14,56739580,23724344,0,0,217,53846653,4661089,244886480,120284256,34136.72,12621.85,231446314,92553612,34136720,12621850
(주)광림,14200,Dec-15,,24452723,,0,237,,5377868,,146338755,,46963.35,,237222890,0,46963350
(주)광림,14200,Dec-16,70932936,25674614,1224678,0,235,81201134,5131560,229596737,152080347,9774.59,12766.74,87302967,87302967,9774590,12766740
(주)광림,14200,Dec-17,58197036,26240529,68266,0,225,19796653,5833221,208058303,369582323,9886.97,121763.98,135191558,99421336,9886970,121763980
(주)광림,14200,Dec-18,59154003,24128152,14332125,0,195,12732645,5716811,187812629,236379465,-58751.81,-63701.87,136595300,75493055,-58751810,-63701870
(주)광림,14200,Dec-19,60314708,23627901,1473188,0,187,11784102,5564962,252468254,193568854,22505.39,-65585.59,145864184,93241157,22505390,-65585590
(주)광명전기,17040,Dec-11,20386015,11465013,1561771,1355880,175,8654360,3462346,123886511,99992644,12700.72,8524.07,92382628,57967857,12700720,8524070
(주)광명전기,17040,Dec-12,18456738,11648472,823565,0,179,3890671,3507146,131064345,104218586,13422.2,7812.51,117216514,79318302,13422200,7812510
(주)광명전기,17040,Dec-13,17081607,11245458,0,0,183,3897065,3524946,120910764,105483729,22856.32,16789.22,117852824,90344376,22856320,16789220
(주)광명전기,17040,Dec-14,17811443,12676386,0,0,193,5186446,4782027,138580023,119791644,24682.31,20049.23,134778387,115801471,24682310,20049230
(주)광명전기,17040,Dec-15,17802534,12392219,0,0,195,5547126,4881827,131457603,107719518,23499.45,14620.46,116316957,93000177,23499450,14620460
(주)광명전기,17040,Dec-16,19037693,12127197,0,0,201,5239441,5001034,146859319,125405290,16207.87,30170.87,96942911,96931493,16207870,30170870
(주)광명전기,17040,Dec-17,34515922,15402240,12300511,0,190,6367073,6126867,152717140,128881408,9525.8,8812.49,101561159,105083042,9525800,8812490
(주)광명전기,17040,Dec-18,39291851,21240625,335403,335403,192,19907021,6337047,151823119,124159091,17755.15,15738.2,114110654,96949804,17755150,15738200
(주)광명전기,17040,Dec-19,26207863,20755434,399323,399323,194,6618653,6364047,156712705,140591786,20753.67,19713.93,131864294,125009206,20753670,19713930
(주)광무,29480,Dec-11,18150942,17456144,784770,784770,152,7156944,6974848,75946478,85836111,-31297.66,-34287.6,51755052,50359203,-31297660,-34287600
(주)광무,29480,Dec-12,12485607,12347204,9500,0,132,5362621,5209598,55788602,60163490,2867.93,-2546.32,41178683,40406860,2867930,-2546320
(주)광무,29480,Dec-13,11030800,10935118,0,0,37,5389067,5236044,35384615,28890332,-19191.93,-27128.53,20534276,10105219,-19191930,-27128530
(주)광무,29480,Dec-14,,8657715,,0,109,,1294681,,27862528,,7685.26,,38409667,0,7685260
(주)광무,29480,Dec-15,,8108941,,0,106,,898034,,21133216,,4969.66,,17648493,0,4969660
(주)광무,29480,Dec-16,,8053509,,0,110,,898035,,29089768,,7028.95,,26429957,0,7028950
(주)광무,29480,Dec-17,,7752645,,0,117,,746596,,28950503,,4347.69,,21540953,0,4347690
(주)광무,29480,Dec-18,8423811,7903725,128,128,122,746596,746596,28431748,26017306,3161.84,2567.43,23074941,20707286,3161840,2567430
(주)광무,29480,Dec-19,3934491,2004796,113628,128,129,746596,746596,63139837,57156720,6253.03,3691.03,36483979,25244176,6253030,3691030
(주)광주신세계,37710,Dec-11,,95759237,,0,310,,0,,380753715,,81174.22,,219613514,0,81174220
(주)광주신세계,37710,Dec-12,,118344439,,71167,292,,0,,430662968,,78930.35,,213803173,0,78930350
(주)광주신세계,37710,Dec-13,,113548429,,8567,394,,0,,656355808,,77074.43,,206606675,0,77074430
(주)광주신세계,37710,Dec-14,,112432843,,431000,389,,0,,652758688,,75546.09,,204820461,0,75546090
(주)광주신세계,37710,Dec-15,,111688001,,372359,373,,0,,659495158,,78789.64,,205331892,0,78789640
(주)광주신세계,37710,Dec-16,,109768330,,258471,363,,0,,655502726,,79200.71,,210423594,0,79200710
(주)광주신세계,37710,Dec-17,,108947528,,2522631,348,,0,,655018971,,79390.39,,209647360,0,79390390
(주)광주신세계,37710,Dec-18,,107893227,,2481908,340,,0,,696204982,,74360.77,,135213362,0,74360770
(주)광주신세계,37710,Dec-19,,255366762,,1115600,174,,0,,752423111,,84867.5,,154879496,0,84867500
(주)구영테크,53270,Dec-11,79063199,26073978,1551850,928886,191,80827831,37205247,149471330,94940916,30173.23,16205.29,147832315,62527619,30173230,16205290
(주)구영테크,53270,Dec-12,83304389,31959958,4210110,3503142,216,82735751,41385696,161163024,109440531,34066.87,15794.6,155788988,65451015,34066870,15794600
(주)구영테크,53270,Dec-13,82458455,32040532,520839,111864,266,88685816,44353453,149230187,97549406,40563.29,18802.93,172747316,76282590,40563290,18802930
(주)구영테크,53270,Dec-14,85581135,31369668,44719,44720,291,97627792,44522736,155857242,101546298,40918.73,19185.74,170528694,77799749,40918730,19185740
(주)구영테크,53270,Dec-15,90370617,33224421,3800903,3800903,286,105499964,44903404,161330950,102761141,44427.3,21494.68,172083049,87109177,44427300,21494680
(주)구영테크,53270,Dec-16,97159369,37856179,9075238,9070417,284,111603833,46726832,166748490,108895002,41169.13,23004.45,148301597,75320433,41169130,23004450
(주)구영테크,53270,Dec-17,108247080,56419110,23780213,23501701,303,107248930,48487619,187009683,139584386,37905.67,19348.46,149833357,74298129,37905670,19348460
(주)구영테크,53270,Dec-18,131119419,71615647,10946837,8609465,283,131087665,65379682,202572970,146492374,46490.62,24326.3,195238339,81928926,46490620,24326300
(주)구영테크,53270,Dec-19,123266501,71525354,4114196,3410433,248,111814117,73606016,206569873,141034767,48045.12,23970.02,230853336,93132845,48045120,23970020
(주)국동,5320,Dec-11,26139127,71685,0,0,69,20811390,0,68162305,42291817,2980.52,-2116.88,154293577,100097439,2980520,-2116880
(주)국동,5320,Dec-12,23884364,62414,0,0,60,20377290,0,65808287,35813125,18227.04,4858.24,138172746,91524436,18227040,4858240
(주)국동,5320,Dec-13,22012275,102132,0,0,65,18620573,0,73040609,40194919,25635.95,7354.16,147860227,95716049,25635950,7354160
(주)국동,5320,Dec-14,25733379,125789,0,0,67,22742640,0,89271398,53392996,36358.9,10914.26,186086561,117861978,36358900,10914260
(주)국동,5320,Dec-15,27576036,124678,2423169,0,73,24776004,0,93758552,66242141,37153.81,13416.63,170296068,102431161,37153810,13416630
(주)국동,5320,Dec-16,38648210,122290,4229511,0,72,31674909,0,124126720,86116813,36128.26,13780.66,197368723,127275873,36128260,13780660
(주)국동,5320,Dec-17,34391285,126345,2053647,0,73,29710414,0,106307080,75154254,25998.16,-2076.99,191602989,130016453,25998160,-2076990
(주)국동,5320,Dec-18,34742472,134369,2229878,0,85,31775272,0,123134702,80727956,47246.08,8928.66,219550054,136811631,47246080,8928660
(주)국동,5320,Dec-19,33086550,130910,2793591,0,80,34799500,0,133723726,96856085,53909.77,-1520.24,223077183,116180044,53909770,-1520240
(주)국보,1140,Dec-11,37874882,37844785,0,0,192,5137651,5137651,98869465,97415381,14836.73,13951.65,130636214,118304924,14836730,13951650
(주)국보,1140,Dec-12,38720706,38507895,1490523,1490523,176,5137651,5137651,98494841,93953021,15684.53,13380.25,122343037,109183947,15684530,13380250
(주)국보,1140,Dec-13,42306021,42150058,0,0,173,5183351,5183351,98315386,94915572,8219.66,6868.2,117073443,108994114,8219660,6868200
(주)국보,1140,Dec-14,41286099,41186594,0,0,170,3498166,3498166,91005502,87597909,5210.25,4075.68,97520169,89859741,5210250,4075680
(주)국보,1140,Dec-15,40424444,40409826,0,0,184,198767,198767,83085438,80158667,8167.53,7344.69,91618545,85267457,8167530,7344690
(주)국보,1140,Dec-16,39656965,39652037,0,0,142,198767,198767,81308887,77487791,6923.11,4899.16,87333326,77773715,6923110,4899160
(주)국보,1140,Dec-17,39367793,39364721,0,0,127,198767,198767,73270170,69819240,4890.55,4109.65,78255522,74662255,4890550,4109650
(주)국보,1140,Dec-18,16528936,16527335,0,0,123,47567,47567,48188113,45599283,9202.65,8443.01,71549828,66929948,9202650,8443010
(주)국보,1140,Dec-19,11466461,7137358,0,0,136,47567,47567,115356448,57467353,8104.48,786.09,89087334,58296078,8104480,786090
(주)국보디자인,66620,Dec-11,1463106,1453461,0,0,266,69446,69446,80200900,79203327,37630.05,35818.45,130689686,123203000,37630050,35818450
(주)국보디자인,66620,Dec-12,2235492,2230621,0,0,265,69446,69446,92877548,92873298,34487.68,34226.02,119402993,118458574,34487680,34226020
(주)국보디자인,66620,Dec-13,2192604,2190348,0,0,285,69446,69446,127902185,121964092,44261.95,41668.79,163518536,153216189,44261950,41668790
(주)국보디자인,66620,Dec-14,2596797,2596263,400000,400000,285,69446,69446,132011877,125685773,48193.45,42850.2,176373907,158268803,48193450,42850200
(주)국보디자인,66620,Dec-15,6944107,6908270,575000,575000,302,74246,74246,141089858,129037954,53043.56,42258.71,192608497,157657615,53043560,42258710
