회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS)(천원),유동부채(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS)(천원),현금및현금성자산(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),(대손충당금)(IFRS)(천원),(대손충당금)(IFRS연결)(천원),매입채무 및 기타유동채무(*)(IFRS)(천원),매입채무 및 기타유동채무(*)(IFRS연결)(천원),장기차입금(*)(IFRS)(천원),장기차입금(*)(IFRS연결)(천원),단기차입금(*)(IFRS)(천원),단기차입금(*)(IFRS연결)(천원),회사채(IFRS)(천원),회사채(IFRS연결)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)STX,11810,15-Dec,663016000,902119000,677923000,866685000,143454000,316312000,46446000,77005000,985227000,1194882000,72316000,72342000,1057543000,1267224000,192082000,196846000,28464000,39060000,111686000,212162000,165217000,165235000,500659000,578844000,0,0,28936000,-15950000,1362127000,1630827000
(주)STX,11810,16-Dec,441306000,486347000,914419000,974743000,139765000,226131000,19366000,47692000,956569000,1038305000,-328883000,-330596000,627686000,707709000,225461000,151385000,35993000,50605000,185062000,124647000,30940000,30940000,510241000,574539000,0,0,31638000,57833000,1465561000,1720153000
(주)STX,11810,17-Dec,349891000,475786000,453983000,553981000,103343000,181620000,74336000,95504000,475683000,584982000,44710000,42560000,520393000,627542000,148268000,150002000,32636000,44273000,122579000,128512000,19343000,19343000,204108000,253322000,0,0,93844000,100295000,1595494000,1803878000
(주)STX,11810,18-Dec,297842000,422861000,361935000,463598000,89120000,129417000,18077000,44279000,384545000,490033000,62213000,64028000,446758000,554061000,124416000,168448000,27498000,39578000,71801000,101343000,22595000,22595000,259918000,305981000,0,0,-51274000,-48114000,1329890000,1502985000
(주)STX,11810,19-Dec,292473000,386401000,377150000,439806000,89664000,118778000,19163000,40025000,412118000,503816000,50616000,56291000,462734000,560107000,149459000,184444000,34732000,43564000,95637000,126601000,34213000,38017000,248602000,264271000,0,0,12558000,528000,1237876000,1471164000
(주)TCC스틸,2710,11-Dec,163515113,183481284,143961450,165589918,76580688,79633257,2600896,5323614,202126588,228887542,205616971,225441968,407743559,454329510,67618018,80665225,242075,705433,40317064,46807237,25483900,26981943,93982325,108093746,0,0,-8210627,-10245999,456928069,514424043
(주)TCC스틸,2710,12-Dec,168674581,218440703,115747321,191715329,75866000,100648536,4197045,15783640,228887219,321015196,209755733,225998781,438642951,547013976,65092634,71112902,208895,602382,39535005,54261840,57343600,69300233,51793337,95311816,0,0,10878979,-4610373,440568155,501337475
(주)TCC스틸,2710,13-Dec,150092488,220034732,98538725,155751890,62722660,117184576,2180002,13813767,234118683,337970494,210086242,205738102,444204925,543708595,56753518,68316114,70657,76652,33694711,52867092,81381440,119777726,30522560,68381264,0,0,21218485,-29220038,419483813,500832754
(주)TCC스틸,2710,14-Dec,141191905,233224033,189566139,283660429,59114758,124343812,722769,5864762,251203934,361962559,210093654,189038004,461297588,551000563,60593854,86970515,670753,696492,32897822,51092393,28114780,30545120,82191918,121546985,0,0,13870764,-21440429,401323585,518995240
(주)TCC스틸,2710,15-Dec,202116240,240184174,121276743,153614700,45683627,48965898,1974872,10425620,254095791,290382095,76555951,86012476,330651742,376394571,42872200,67719623,195075,213154,26708796,48125469,112083700,113039900,29010848,40104555,0,0,36353152,30047778,350074629,495795871
(주)TCC스틸,2710,16-Dec,97007914,120777516,77521428,94244692,44890754,51850499,2613057,8916043,158254682,179577101,92623510,103337634,250878191,282914735,48126701,57654611,179171,289923,30816455,36564040,59537000,60103220,30606252,40670209,0,0,-34206656,-35273178,317235565,444453635
(주)TCC스틸,2710,17-Dec,101914014,120243911,148607324,160048884,48077587,52771855,1131926,8669938,159269192,177776736,89627045,100915803,248896237,278692540,43217757,48408783,175757,262200,25964552,30514195,0,178740,35703547,41668435,0,0,-7248002,-1168958,333762378,391370092
(주)TCC스틸,2710,18-Dec,128625665,152165969,82038987,93172096,62280830,69197191,7997147,23250080,169783970,192535369,98351707,112246210,268135677,304781579,41140973,42246665,10184,160409,36586561,45423128,74888608,78588608,40134438,41720321,0,0,13968719,21492009,351301866,413176279
(주)TCC스틸,2710,19-Dec,121879909,148991647,152915323,165995910,67392895,72619098,7102053,14972034,172763630,197366953,97501452,116843135,270265082,314210087,33268239,45242999,10204,188697,27974984,39623596,4363000,8063000,48254679,49412479,0,0,-251282,-6746810,339334364,437173902
(주)가비아,79940,11-Dec,9245779,28837190,11953563,13905604,14450,14450,2780000,12010183,12997135,16288697,24298687,48665742,37295822,64954440,1964346,4866865,31620,190879,2876655,4011098,953300,953300,0,0,0,0,6750777,9650833,33792831,52838864
(주)가비아,79940,12-Dec,9613034,31997486,10723878,14858349,92459,248459,2796114,12997549,20630538,26299269,31165211,58945247,51795749,85244515,2041083,6524566,30068,299367,4212994,5720439,9666660,9666660,1000000,2774106,0,0,9005290,13224986,38482449,69058144
(주)가비아,79940,13-Dec,10360239,37411881,11588806,14999568,81039,93612,5301724,12326982,17328806,22631067,34822978,68600227,52151784,91231294,1986939,6448247,69433,501330,3198248,4815652,5500000,5500000,0,1000000,0,0,6245989,12813443,40507693,70675565
(주)가비아,79940,14-Dec,14916105,41920706,13161566,16229926,0,0,5358746,15906033,17836566,23034370,38147677,75509702,55984243,98544072,2648057,0,93155,0,4267467,5752052,4675000,4675000,3000000,3500000,0,0,8696486,16223625,43906243,80432047
(주)가비아,79940,15-Dec,17436488,52239105,9687159,13210992,0,0,10289329,23217895,15187159,20985420,42470259,84096148,57657418,105081568,2327391,8120801,89488,806809,4011697,5619230,5500000,5500000,0,510000,0,0,10152135,19257887,48446932,91648622
(주)가비아,79940,16-Dec,12237594,60241586,10247269,20386590,0,1363738,8482169,25443558,15747269,29844914,45413712,95951841,61160981,125796754,2458491,14103577,50057,1216815,4632794,11270939,5500000,7200000,0,2200000,0,0,9339489,17871404,49430564,102178978
(주)가비아,79940,17-Dec,15116578,66113388,17323452,29400833,0,1675464,9988273,29957017,17323452,33486064,47662984,99896520,64986436,133382584,2897556,19164658,97628,1790253,5324792,13568523,0,1700000,0,2400000,0,0,8670614,20444884,52365659,116217941
(주)가비아,79940,18-Dec,18388749,78058272,18089528,29792809,0,1982294,11624405,30287387,19483076,37253015,49832912,114187490,69315988,151440505,2873894,20324111,135413,1597364,5051081,11121808,1000000,3315000,5500000,8214600,0,0,9241321,21870330,55197652,128728438
(주)가비아,79940,19-Dec,13602872,86880807,20260391,43098923,0,2643604,9410304,28753330,28880845,64956993,54084066,134959139,82964911,199916131,3227148,25159207,167615,2604091,6661760,15299579,4910996,11463170,3000000,6645286,0,0,13243609,36950567,58254105,148306878
(주)강스템바이오텍,217730,15-Dec,18896590,,2965591,,334913,,6276859,,3745591,,21237036,,24982626,,298840,,0,,962994,,780000,,287750,,0,,-3800024,,1484593,
(주)강스템바이오텍,217730,16-Dec,37966496,,3231048,,582808,,1928057,,24464858,,22976911,,47441769,,170110,,0,,1495266,,520000,,260000,,0,,-7796613,,842805,
(주)강스템바이오텍,217730,17-Dec,24316617,25246012,4000962,6368374,1725225,1725225,3285357,3913815,19840601,22716816,24668128,24482163,44508729,47198979,173608,440984,0,0,2205650,2456227,4260000,4260000,0,1350000,0,0,-10267751,-10646869,5394323,9132939
(주)강스템바이오텍,217730,18-Dec,44071609,48992790,13802351,20056267,501972,1918575,2330967,3221946,18239878,25612644,47944961,47581374,66184838,73194018,1024620,2038576,0,0,1590072,3711924,4000000,4438889,0,1405000,0,0,-11298071,-11476851,1001039,9165454
(주)강스템바이오텍,217730,19-Dec,50136013,55408095,15296868,20598774,34319,266393,4958531,7680863,27780716,44924460,70845209,68719236,98625925,113643697,1024806,1209654,1009305,877145,2405025,3336853,4000000,7655556,0,240000,0,0,-11097344,-13321543,282069,6004584
(주)강원랜드,35250,11-Dec,1116717650,1163791156,439575361,440884890,2245975,2245975,47911170,53543055,452081605,454039086,2278202202,2257362696,2730283806,2711401782,6107094,6134126,1345506,1345506,302416188,303945405,0,0,0,0,0,0,428912416,417827759,1263651213,1265686425
(주)강원랜드,35250,12-Dec,1117338850,1165450728,516757053,518388305,1200611,1200611,79762299,88641431,532225153,534628331,2383160603,2372026990,2915385756,2906655321,6916800,7667585,1225506,1225506,390155264,390783532,0,0,0,0,0,0,458412852,446539739,1292896121,1296191223
(주)강원랜드,35250,13-Dec,1032979185,1080401909,568327002,570217325,1493306,1493306,129278198,166942949,581467261,584340350,2523962938,2517696496,3105430200,3102036846,7277032,7394704,1288930,1299080,445635113,447268834,0,0,0,0,0,0,432139763,424407127,1356906162,1361286598
(주)강원랜드,35250,14-Dec,1349601870,1371825587,619817290,624516570,1204918,1204918,93386077,101994727,664286664,669769805,2716175018,2705357485,3380461682,3375127289,6379925,6582920,1288930,1299080,489538211,500410982,0,0,0,0,0,0,516728788,510413141,1492291312,1496541441
(주)강원랜드,35250,15-Dec,1736167993,1750420316,662837030,664599978,1621646,1621646,103417087,105718151,690617690,693036625,2997442337,2997755205,3688060027,3690791830,5366515,5436891,575424,585574,538097078,539663402,0,0,0,0,0,0,581804341,574981576,1630976696,1633716839
(주)강원랜드,35250,16-Dec,1799026863,1809513458,717426075,718893173,1309513,1309513,91359339,92998434,723241827,726260115,3252738063,3252727459,3975979890,3978987574,5028255,5089200,830780,840930,584172440,585514846,0,940000,0,0,0,0,600686651,596486851,1694575212,1696532511
(주)강원랜드,35250,17-Dec,2155754572,2164296051,680591144,681337932,1299617,1299617,103274379,105573030,681737727,684421554,3500789656,3501235933,4182527382,4185657487,5425603,5442780,789756,789756,487661590,488267725,0,1400000,0,0,0,0,465968987,463050000,1602901764,1604470055
(주)강원랜드,35250,18-Dec,1749493012,1759033105,635168405,636028473,1143581,1148805,47367942,48854127,643178007,644464265,3586452533,3586777089,4229630541,4231241354,10519131,10584690,789756,791290,458845348,459453810,0,0,0,0,0,0,366067885,363918692,1436042435,1438059299
(주)강원랜드,35250,19-Dec,1868365557,1878191161,650507914,651342607,3631307,3636529,59132599,60665205,718028952,720360229,3718433001,3717759076,4436461953,4438119306,8599415,8657399,812156,813690,505900133,506364591,0,0,0,0,0,0,408994810,407868874,1517612252,1520080449
(주)강원에너지,114190,11-Nov,47950975,,29049482,,3989692,,15338009,,29216633,,24502434,,53719067,,12650936,,0,,18042720,,0,,0,,0,,15102830,,50222892,
(주)강원에너지,114190,12-Dec,80491240,,52980413,,3808870,,5641573,,53150277,,36107930,,89258208,,42550425,,1012419,,24828824,,0,,0,,0,,-3145103,,106471214,
(주)강원에너지,114190,13-Dec,61556228,,26561224,,2086978,,29503809,,26564178,,45877155,,72441333,,16589758,,769389,,11033925,,0,,0,,0,,16975955,,50660659,
(주)강원에너지,114190,14-Dec,48800730,,16587078,,1736909,,11986633,,16592147,,50445491,,67037639,,26216322,,1153078,,12519993,,0,,0,,0,,-14600421,,51481321,
(주)강원에너지,114190,15-Dec,58744703,62927388,26044865,18860326,1233999,1233999,28833575,31935364,26058095,28873556,54880924,56583901,80939019,85457457,16786020,16786020,1040896,1040896,11528348,11529581,0,10000000,0,0,0,0,18555072,9499050,48852892,46188664
(주)강원에너지,114190,16-Dec,49882033,53716336,17100077,12090212,335220,335220,13076248,15897705,17103781,22097916,53746356,55088690,70850137,77186606,28125754,28125754,1327131,1327131,7795578,7814139,0,10004000,0,0,0,0,-18630100,-15783876,44448760,42287473
(주)강원에너지,114190,17-Dec,66557788,68068421,36681993,33693980,361382,361382,13574774,14071336,40664397,44876384,47117020,48303010,87781416,93179394,47160876,47160876,1717259,1717260,15372002,19184513,0,7200000,0,0,0,0,-4605588,-3706818,83113029,82034829
(주)강원에너지,114190,18-Dec,70097814,70556730,40299772,43608244,543737,543737,19284502,19740265,40333396,43641869,49286354,50203707,89619750,93845576,43399528,43399528,1735840,1735840,12743757,12818215,0,0,0,7200000,0,0,-10047711,-10173085,85905365,85905365
(주)강원에너지,114190,19-Dec,30346449,30544232,27565065,30840573,118784,118784,3441069,3637753,32201998,35477506,22904034,21124556,55106032,56602063,20063616,20063616,5933860,5933860,11402566,11444060,3320000,3320000,0,7200000,0,0,7013798,6960049,42549622,42549622
(주)갤럭시아에스엠,11420,11-Dec,17322791,24658098,12001627,15665609,0,20209,3728735,8833473,16172356,19836339,24539613,25274017,40711969,45110356,6130238,7628919,833039,1419709,3803420,6498690,0,0,1900000,1900000,0,0,3957763,5951394,31931418,47331427
(주)갤럭시아에스엠,11420,12-Dec,21665386,24752609,12435097,13440442,0,37487,5183088,7940525,15016475,18071820,25153401,25907252,40169876,43979072,5251377,4791513,1071189,1992051,7837061,8679293,0,2050000,1400000,1400000,0,0,2596523,2801469,37398255,55049732
(주)갤럭시아에스엠,11420,13-Dec,15680160,19899780,9491278,13503615,0,126351,1739388,3244954,11686248,16143563,22472626,21493102,34158874,37636664,4769683,4956683,820256,2952535,5982685,7843619,0,444977,1400000,3450000,0,0,-780292,4527179,30903637,46437304
(주)갤럭시아에스엠,11420,14-Dec,21910144,26742964,14705118,17868979,404356,508736,1443990,2618862,17125782,22068570,23402468,23205508,40528250,45274078,6620157,6615820,832278,3069697,11229960,13650454,0,1778928,1400000,1400000,0,0,-1937620,-70410,33027933,43885894
(주)갤럭시아에스엠,11420,15-Dec,40480215,44426010,14961439,16873228,0,11280,20544665,22026045,16531335,18947950,50665218,49739042,67196553,68686992,6445375,4611248,11337,24299,10788868,11721491,0,478600,0,900000,0,0,3007845,2451666,53784932,62472754
(주)갤럭시아에스엠,11420,16-Dec,33508731,37929417,9845511,12464561,0,0,17828659,19322377,10978725,13597774,44846832,44846832,55825556,58444606,6515454,6431047,76894,89856,8144513,10067022,0,0,0,0,0,0,-1876676,-1195544,45665676,52626331
(주)갤럭시아에스엠,11420,17-Dec,25522603,28750883,7871709,8744690,0,0,9433344,9869416,8463792,9336773,40494336,40494336,48958128,49831109,7481985,7542791,182457,182457,5484938,6357710,0,0,0,0,0,0,-7384193,-7389242,36917656,37281280
(주)갤럭시아에스엠,11420,18-Dec,14317048,14251248,6429460,6670268,0,0,7777946,8090099,6540360,6781168,26797332,26472162,33337692,33253331,5719122,5719635,2245469,2245469,5219459,5460268,0,0,0,0,0,0,-2638766,-2809869,22030258,22060413
(주)갤럭시아에스엠,11420,19-Dec,13644588,13644588,6311576,6311576,0,0,7595995,7595995,6442848,6442848,21798750,21798750,28241598,28241598,5897430,5897430,2358452,2358452,3462148,3462148,0,0,0,0,0,0,825072,903569,28732679,28732679
(주)경농,2100,11-Dec,85897543,94363834,24782041,24871768,70007203,70194121,7498227,11710551,30724888,30787882,146016982,142986220,176741869,173774102,9714905,9818596,5395930,5395930,21279819,21369545,57682,57682,0,0,0,0,14271710,14162963,120728258,121253605
(주)경농,2100,12-Dec,88973571,142516976,45244293,102878086,69708618,102583675,7345176,20177232,51967451,117673838,151500247,151738994,203467698,269412832,11173839,18805441,5558459,6352155,25635460,28710223,48203,48203,15672000,70186128,0,0,12031973,8796940,131021366,136970449
(주)경농,2100,13-Dec,90491612,129526582,40577371,72472377,70268926,98860077,9443216,10238398,52292130,92827213,162696463,163157512,214988593,255984725,13260133,22766814,7120538,8127311,26441541,27987196,6635226,6635226,8962308,39252112,0,0,16373126,18563319,139237273,196358952
(주)경농,2100,14-Dec,92163573,139646908,46610936,90426180,69968941,98308244,8965191,15918535,61871897,115707163,168998955,168915900,230870852,284623063,15336315,26488328,7072560,7802310,30649672,34521097,9302713,9302713,12647505,52465899,0,0,14226137,14706590,134806677,188483147
(주)경농,2100,15-Dec,110823037,161184139,75250424,114383542,84302523,115444315,6738899,14992457,92052914,141674205,173056378,174667648,265109291,316341853,19475979,29950451,7970368,8768331,31284121,34715407,10653500,10653500,36640787,63164557,0,0,-9444978,-9854199,137609256,196418710
(주)경농,2100,16-Dec,113338004,156061222,75688103,112348070,89356248,115876266,6182209,9556001,89899537,136946019,176722752,183969132,266622289,320915151,20474340,33292892,8906211,10022385,32672510,38477482,6779500,6789500,35583115,62069012,0,0,8683420,15996174,143209666,203984939
(주)경농,2100,17-Dec,114661596,163437464,78430974,121066567,91796107,119704437,6603091,13028475,86007852,143720912,182959158,192152986,268967010,335873898,21342674,34293741,10120910,11560282,33110731,40349041,2905500,7131800,13876102,65173878,0,0,14393946,15815332,143175105,206534382
(주)경농,2100,18-Dec,124295854,169982099,86896477,128301300,91526504,120967753,7489715,12294658,97965187,155806650,187066687,201453891,285031873,357260541,24098405,34470614,7858191,9737699,27240362,34190488,0,4600000,23632398,79960501,0,0,4624400,10607249,146216658,212654617
(주)경농,2100,19-Dec,138697201,185020093,80682497,122608005,101542875,133714688,8845351,11857938,106304474,168988819,190892614,201885272,297197088,370874091,22948270,34654361,6976800,8957447,31398905,39394336,16000000,23600000,35282865,65326303,0,0,4392117,-1020171,151342037,227510941
(주)경동나비엔,9450,11-Dec,109967953,129512842,74711381,81664623,41637076,60788326,22321163,34225733,81105376,95096442,143268094,168114574,224373470,263211016,45321567,36210869,2545728,4959027,60597181,60181535,112800,8450997,0,6919800,0,0,12393396,15493744,318269213,341246917
(주)경동나비엔,9450,12-Dec,123218302,145371681,87833093,100189444,33893618,59527947,30625150,41678552,102426119,123854443,152201349,175875394,254627468,299729837,52865768,37720771,2492182,2862973,77229011,80083571,7460000,18461243,0,6133169,0,0,22554949,27648702,341339118,379014259
(주)경동나비엔,9450,13-Dec,104914630,134043087,132677192,149468556,37417214,71724409,6600334,17195882,139981016,167498879,161494784,187280988,301475800,354779867,56666418,38993744,2383533,2573162,90354916,96423545,2219700,14132101,25000000,33221200,0,0,20201422,20912632,371601179,414177562
(주)경동나비엔,9450,14-Dec,134136648,159947056,156677220,186324883,40963230,83525372,5222837,19589424,163104762,211637077,167984480,190021880,331089242,401658957,77167697,41167793,2994697,2294072,69913531,81616496,1331820,19525050,68900000,82110660,0,0,-24009203,-13266158,382392117,428985365
(주)경동나비엔,9450,15-Dec,129837058,158254944,136609355,177125715,39239496,87185691,3930413,18074253,139640734,196007760,185208256,206076609,324848990,402084368,80824192,40720959,2873713,1727338,79710704,96182813,443940,15959718,31402650,47715339,0,0,36531813,43719574,448302084,512031120
(주)경동나비엔,9450,16-Dec,145915928,175420277,135099803,177489101,41128987,89997026,11715848,22305248,137450753,190992511,210193123,238762190,347643876,429754702,85914718,51051560,2255432,1754922,109106143,123129734,0,10988469,0,18305153,0,0,54602640,61333200,506082201,583252904
(주)경동나비엔,9450,17-Dec,175839342,230894567,159637322,219839746,57016736,110374505,13181758,28758981,169371998,247190712,222028494,256506497,391400492,503697210,99173501,78968890,2347353,1478487,122202350,148811564,0,17554750,15250000,38519282,0,0,13453817,20111583,569819524,684660958
(주)경동나비엔,9450,18-Dec,209454208,287001959,191253920,275122471,74930222,150049770,7295634,26239934,200157710,303492202,240355951,280103616,440513661,583595818,120493677,94866914,2536501,848503,106144020,137045967,0,18171374,52900000,97542506,0,0,-9553832,-14286091,618058456,726741615
(주)경동나비엔,9450,19-Dec,214093729,274279157,183748685,270253541,66299991,138114361,4031294,21216649,207047496,308765719,254559521,301042624,461607017,609808343,143343920,96284740,6731613,925976,115900600,155047039,10000000,23688184,29500000,64709266,0,0,38146715,78554868,655419303,774290704
(주)경동도시가스,267290,17-Dec,374489353,376858740,334399752,334894003,1111165,1111165,58793029,60142913,415288491,415948312,292628586,294331882,707917077,710280194,263643633,263647773,0,0,328005068,328499319,12987389,12987389,0,0,0,0,18774744,19371687,870828897,871548284
(주)경동도시가스,267290,18-Dec,441723742,444232799,375445868,375912237,1299646,1299646,116124453,117457088,457120376,457779539,318760537,320490074,775880913,778269612,249117109,249114243,335835,335949,367067519,367530482,12123582,12123582,0,0,0,0,120320145,120705226,1605687067,1606531867
(주)경동도시가스,267290,19-Dec,392458231,395154174,320773519,321180745,1333402,1333402,97409412,98703307,409752242,410387431,337701666,339612043,747453908,749999474,201833997,201864420,376677,376739,312906000,313274908,11201253,11201253,0,0,0,0,33602896,33973376,1421866212,1422707835
(주)경동인베스트,12320,11-Dec,563584969,610411619,450578763,488755455,837931,6238419,111824403,121850327,528263966,593628327,412912132,407862543,941176098,1001490869,337190982,352420975,0,4214208,437493874,455893975,14732383,38332383,0,13793100,0,0,90136711,88589199,1806174764,1847666903
(주)경동인베스트,12320,12-Dec,753036515,814034002,612902677,649801248,1073025,20579836,195791209,203107568,699478024,763415214,468921996,446509347,1168400020,1209924561,413063519,429513466,0,6643757,602992460,626054943,13350519,35850519,0,9800000,0,0,154970428,150571070,2403814656,2502642394
(주)경동인베스트,12320,13-Dec,724069045,778164231,555649865,596199441,759346,13656418,225577824,229518761,644593509,706267792,516833582,498740561,1161427092,1205008353,370673340,377298441,0,0,547110137,566915589,12355917,29855917,0,13489951,0,0,54868445,69233629,2664100017,2788264380
(주)경동인베스트,12320,14-Dec,631297926,766552554,449400573,550250914,1014437,18386682,206412753,216953359,540269309,713337643,560802056,607451423,1101071366,1320789066,306852953,346363738,0,6862516,436981802,488016399,11523080,56403180,0,6551550,0,0,16430931,20818461,2399450987,2603059058
