회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),매출원가(*)(IFRS),매출원가(*)(IFRS연결),당기순이익(손실)(IFRS),당기순이익(손실)(IFRS연결),자본(*)(IFRS),자본(*)(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),영업이익개별,영업이익연결
(주)삼기,122350,Dec-14,233990318,243939551,199775513,207814267,13442938,14240181,88671518,88556509,234306085,247110669,18765985,19627820
(주)삼기,122350,Dec-15,277054863,276145441,231236279,231267218,17550879,16105717,104150100,102701149,271953730,285651276,25987589,23707604
(주)삼기,122350,Dec-16,309545066,304482853,260419866,259003517,16712731,12539436,117548418,111730106,291452490,308312187,26083806,21352090
(주)삼기,122350,Dec-17,292542881,292561351,249997699,251746498,12839107,10897361,126999340,118905656,313904981,337321756,16277822,13303977
(주)삼기,122350,Dec-18,278343288,277272867,244869661,247072254,6319914,589307,148196190,134373149,376757653,398693914,10267292,5499652
(주)삼기,122350,Dec-19,291623432,301765684,255936924,268292648,6390188,2007859,154052825,136029770,413977125,424954537,9690026,5786388
(주)삼기,122350,Dec-20,326094389,362645825,297730123,329956882,-5778962,-7420567,148338522,128741613,437613893,490344648,-3090908,-2715567
(주)삼보판지,23600,Dec-10,102209559,285204128,87597393,246098754,2314121,6264155,180169576,277302697,272070020,489482827,4561773,12679470
(주)삼보판지,23600,Dec-11,117711072,308995210,103558529,267778819,1144289,5204621,181326230,282157590,273872294,506625882,3200630,12860489
(주)삼보판지,23600,Dec-12,116547744,291587109,97742162,236577839,6653347,15730621,187905267,297691452,269273424,518373324,7265526,23583537
(주)삼보판지,23600,Dec-13,106335197,301880815,90114829,250981119,4415693,13947619,192219677,310987796,273358081,512954373,4216118,17348713
(주)삼보판지,23600,Dec-14,107828830,303156744,92789088,245694073,1169770,15414834,192785761,325155707,293293483,544017684,1098236,20191749
(주)삼보판지,23600,Dec-15,105933402,302484857,90828356,250948274,-11793981,-32474524,179088489,290752734,272026749,531607625,1222218,12342486
(주)삼보판지,23600,Dec-16,112897265,326686710,101070833,268254756,6338565,40288486,184889659,329937059,280248881,574874609,-3418499,17388912
(주)삼보판지,23600,Dec-17,112996351,323858909,103404803,280209018,7283267,9155278,191099217,299685168,281405290,511843398,-3258204,7662437
(주)삼보판지,23600,Dec-18,126535646,374788747,108355964,280392758,21240197,64650484,211273514,362431226,298757899,542666495,5014568,53733431
(주)삼보판지,23600,Dec-19,139868908,367007847,116787178,279280094,5014100,32097264,229573029,397661254,279029521,530767249,6787627,45664519
(주)삼보판지,23600,Dec-20,175035219,403445534,150515524,312173944,4357290,41516246,230425608,434880385,293733512,586615749,4648651,46862271
(주)삼성출판사,68290,Dec-10,58424750,74577019,32827758,35778381,4481947,6497708,62066416,65733169,73603894,79629927,5297971,6548695
(주)삼성출판사,68290,Dec-11,56384010,75033786,32124751,35780643,4261898,6354353,64943369,70642214,77183967,85801871,3970503,5176126
(주)삼성출판사,68290,Dec-12,57794033,75776098,33568085,37139401,2249006,3922650,66116407,73479519,75750206,86525481,1525240,1884356
(주)삼성출판사,68290,Dec-13,57081761,139049845,33783898,72366871,1590695,5613496,67320980,92691830,76758882,130529534,803473,6799691
(주)삼성출판사,68290,Dec-14,56493549,153807691,31987520,78706260,3298997,6949602,69353282,98032350,78639798,155739822,3508131,9052758
(주)삼성출판사,68290,Dec-15,45096628,145532697,26261080,77837910,1379616,6724811,69640386,101388050,77899922,155126969,480673,7969091
(주)삼성출판사,68290,Dec-16,47244342,163300248,27853058,84113644,1878181,9905223,70210039,109804874,78179045,176478585,1707030,12234818
(주)삼성출판사,68290,Dec-17,47296099,176579639,27197661,87204815,1552722,5860955,70746739,116625601,78700728,184611016,747193,11008505
(주)삼성출판사,68290,Dec-18,47697313,186065483,26278710,93374722,-832151,458115,68735890,115919381,77341546,190739722,-1107962,3310830
(주)삼성출판사,68290,Dec-19,53035752,202043374,26848027,95320806,1228871,6603130,68963766,121480115,78283091,241486315,-2113166,4797975
(주)삼성출판사,68290,Dec-20,56763601,167106176,28571790,79098822,58331190,53270131,126281267,173659091,151916752,292398203,249401,-4508254
(주)삼양사,145990,Dec-11,250418148,260700499,229280378,237796994,2157888,-1393696,403817647,400265629,900406670,921855414,-12795628,-16378605
(주)삼양사,145990,Dec-12,1312354919,1366653149,1155896297,1186908000,21925409,26129251,410015856,410106068,799572399,826949798,12704108,16221634
(주)삼양사,145990,Dec-13,1282861124,1345314087,1111259227,1164275540,20592698,19004782,433050523,430743589,761642799,780911217,21998184,20892000
(주)삼양사,145990,Dec-14,1264340289,1355143873,1075745363,1156385836,28534470,30475104,576907103,575412380,1056718150,1081397671,34571127,37238635
(주)삼양사,145990,Dec-15,1169694370,1445814350,965620624,1195343075,39853653,51020750,603135148,703359229,1023111635,1437819497,55063137,75802220
(주)삼양사,145990,Dec-16,1583352819,2000884794,1263775315,1597866986,83883333,101151953,1044001876,1166023799,1638590568,2063771564,106779664,147334947
(주)삼양사,145990,Dec-17,1624179958,2041175039,1351234013,1685072231,25578992,49184510,1057864306,1236533796,1656219184,2128238456,50119590,88884564
(주)삼양사,145990,Dec-18,1666024095,2123808798,1381650089,1740597341,32154843,59734260,1057946375,1265961105,1641119232,2173866563,56905040,96967493
(주)삼양사,145990,Dec-19,1550801257,2096386534,1286124171,1712653218,17107917,52887468,1054845303,1294469874,1820281506,2388160290,21100886,81563507
(주)삼양사,145990,Dec-20,1524770095,2051766890,1256161141,1651217295,40327703,77030194,1095489758,1352982855,1998093566,2576477891,40657061,111572680
(주)삼양옵틱스,225190,Dec-17,66264746,66272717,33553088,33125123,18074620,17840160,36174044,35726038,44593069,44181489,20363236,20131333
(주)삼양옵틱스,225190,Dec-18,60460259,60460259,33416718,33429184,12919316,12470134,36623784,36089552,45594432,45489833,14589321,14143316
(주)삼양옵틱스,225190,Dec-19,63594654,63594654,34797106,34727601,13502518,13557226,39769312,39284791,49355040,49488705,15894200,15728848
(주)삼양옵틱스,225190,Dec-20,38577205,38577205,24943749,24865636,2375872,2139479,35224707,34512671,44435802,44516806,3219426,2977812
(주)삼양패키징,272550,Dec-17,333439971,,258062670,,27939262,,245770418,,497394205,,42654263,0
(주)삼양패키징,272550,Dec-18,366291688,,294738946,,21417716,,265431240,,545964474,,35011466,0
(주)삼양패키징,272550,Dec-19,375442076,,296442135,,28385416,,286220329,,563858154,,41583588,0
(주)삼양패키징,272550,Dec-20,367569271,,277020103,,32296880,,307741592,,564504328,,52266157,0
(주)삼양홀딩스,70,Dec-10,387485632,1064389763,332444559,915541924,48938646,143097497,1019268548,1528808989,1615024479,2402011847,23352206,50298330
(주)삼양홀딩스,70,Dec-11,491319252,1180816171,386848952,1024816107,103291147,168087785,736789571,1297689471,912354587,1884480517,71323020,36020534
(주)삼양홀딩스,70,Dec-12,349865452,1864066371,302448057,1624814011,45873649,129744740,872562682,1662955202,1061522053,2748398512,8335368,19878434
(주)삼양홀딩스,70,Dec-13,272552960,2329145368,225084724,2025951909,-30735558,-26208013,956109542,1658209300,1122216976,2595067569,12152204,2472122
(주)삼양홀딩스,70,Dec-14,213420611,2213366509,127000765,1864277672,47400206,21003634,1031200340,1654389538,1309722668,2795940327,49900229,63782114
(주)삼양홀딩스,70,Dec-15,169560758,2176562499,113572659,1770090254,13055772,78016229,1034107915,1796363081,1263550358,3071422344,14097502,106724640
(주)삼양홀딩스,70,Dec-16,102179833,2311465054,14074375,1859910399,58107618,65137706,1351742112,1850631550,1564527966,3169444797,49236418,141013329
(주)삼양홀딩스,70,Dec-17,91590570,2396290235,12170599,1974916010,41232956,67186351,1371371757,1930015247,1578058778,3261056035,42767739,98828147
(주)삼양홀딩스,70,Dec-18,83056995,2563475917,3977337,2081369930,48399104,102512252,1387227528,2001941981,1590709925,3313797255,45718073,138457999
(주)삼양홀딩스,70,Dec-19,58119701,2488563009,4027620,2025132241,20586944,62043854,1386566900,2029506524,1607953228,3589513891,19736991,79376318
(주)삼양홀딩스,70,Dec-20,114140468,2471226109,3889844,1951115806,74155260,143264827,1462289265,2155786614,1709356850,3893564668,76245356,170336486
(주)삼에스코리아,60310,Mar-10,10231597,,8320371,,-2834934,,11150904,,26367739,,-2176222,0
(주)삼에스코리아,60310,Mar-11,25029719,27394090,17650722,19540858,2540344,2752233,18591817,18667553,35925131,36432133,3327566,3538823
(주)삼에스코리아,60310,Mar-12,29110542,31177984,21522381,23134937,1415373,1588456,29392981,29676313,49997360,50464380,2957632,3138639
(주)삼에스코리아,60310,Mar-13,30197123,32236446,23363622,25003958,667759,701147,47464407,47776707,67201659,67660583,1821529,1859291
(주)삼에스코리아,60310,Mar-14,26536545,28862985,24542575,26426348,-4784630,-4760633,42679777,42992826,70382293,71312012,-2597034,-2540740
(주)삼에스코리아,60310,Mar-15,21104219,23210542,19807462,21575531,-5538219,-5599033,37669539,37939808,66434160,67359972,-4106222,-4157989
(주)삼에스코리아,60310,Mar-16,19425638,23742422,16195827,19822920,-3620523,-3403438,34120723,34603759,56146512,57746389,905107,1176536
(주)삼에스코리아,60310,Mar-17,24416495,26486288,22815136,24374421,-8843109,-8803810,28719749,29179667,52640042,53706904,-2504609,-2421225
(주)삼에스코리아,60310,Mar-18,29680987,31546170,26845901,28246943,-2052882,-1432240,29641384,30752339,47618797,49520999,273783,333310
(주)삼에스코리아,60310,Mar-19,31950585,35751939,27347799,30438220,1184581,1411081,33053418,34371682,51063480,53329221,1530441,1662145
(주)삼에스코리아,60310,Mar-20,19470454,22592015,16295343,18878463,-728263,-1080358,32382338,33365022,48253315,49658375,389062,467181
(주)삼원강재,23000,Dec-11,346997048,,304446175,,20450535,,135669815,,217769532,,27490719,0
(주)삼원강재,23000,Dec-12,349449644,,307232288,,18622622,,150120434,,205818260,,24589931,0
(주)삼원강재,23000,Dec-13,313409198,,283485682,,14989136,,160741308,,203893675,,18684202,0
(주)삼원강재,23000,Dec-14,282910591,,255868639,,14501518,,169514995,,211168967,,15936042,0
(주)삼원강재,23000,Dec-15,272320967,,240915608,,15838537,,179137821,,223484365,,18708086,0
(주)삼원강재,23000,Dec-16,268398548,,241389293,,14205977,,189197583,,234265074,,15935139,0
(주)삼원강재,23000,Dec-17,276173444,,253300136,,10996331,,194953508,,245605264,,12556027,0
(주)삼원강재,23000,Dec-18,286791821,,263181966,,11932057,,204657754,,253757378,,13144625,0
(주)삼원강재,23000,Dec-19,269337438,,248421759,,10433348,,209945887,,249461228,,10797109,0
(주)삼원강재,23000,Dec-20,245989279,,225870851,,8119325,,212756399,,257974236,,9992552,0
(주)삼익악기,2450,Dec-10,98912791,164256184,81816380,122836825,1235795,1809667,141815376,145820012,235754823,318583953,7674863,10206872
(주)삼익악기,2450,Dec-11,107185449,164701388,90472663,123037742,3281777,1797945,142823848,144578918,260830209,351805364,9339353,10638521
(주)삼익악기,2450,Dec-12,103271266,155583864,88294624,109414411,3375497,7649385,144080395,143987635,248097518,322968331,4230965,12190916
(주)삼익악기,2450,Dec-13,105988866,158442932,91265936,110433175,35327895,46122899,171395596,181705462,293896365,344769973,5674976,17513916
(주)삼익악기,2450,Dec-14,103208757,155112617,87222679,107241567,3712000,10598715,193179250,212510706,315836677,378836770,7395539,18871005
(주)삼익악기,2450,Dec-15,115128984,160730157,95874811,111633472,1703020,8132321,190568190,218089776,317073955,408469903,6701378,14841199
(주)삼익악기,2450,Dec-16,155672846,208647230,118153279,134651544,991094,6215988,188768558,224443121,311114511,414022232,2897259,13364976
(주)삼익악기,2450,Dec-17,136766023,262407793,102657306,181694708,-13860430,-5519953,181055911,206619454,315507921,599793052,-10565003,5720252
(주)삼익악기,2450,Dec-18,97083969,240038309,82105303,169001791,1043817,13670823,174203534,211479756,311371380,594358054,6934955,23658023
(주)삼익악기,2450,Dec-19,127108066,265391541,108877726,185492918,7153532,13089168,177036593,224164954,341633396,612852995,7712822,27672295
(주)삼익악기,2450,Dec-20,107889218,247857720,92031187,180170751,4286762,9961370,177109233,222897233,366451813,622371934,7648123,20180616
(주)삼일,32280,Dec-10,75466577,,67199512,,270510,,26138552,,71103684,,1336336,0
(주)삼일,32280,Dec-11,88262817,,77386157,,1531372,,27559191,,88876402,,3747923,0
(주)삼일,32280,Dec-12,85714636,,75293424,,206361,,27547907,,105960625,,3258298,0
(주)삼일,32280,Dec-13,92854211,,80358578,,4831611,,32389707,,110495317,,4474720,0
(주)삼일,32280,Dec-14,99905654,,88429909,,2793871,,34867918,,108348125,,2879170,0
(주)삼일,32280,Dec-15,95104012,,85556577,,20540200,,58305961,,95495608,,513820,0
(주)삼일,32280,Dec-16,92546565,,81728813,,2542416,,59725429,,86886032,,2770418,0
(주)삼일,32280,Dec-17,90876304,,80729564,,1978790,,60734735,,84414537,,2865605,0
(주)삼일,32280,Dec-18,97598805,,86638039,,2573956,,62568202,,90193963,,3312195,0
(주)삼일,32280,Dec-19,96146134,,86587749,,3303350,,64868323,,98674478,,2498645,0
(주)삼일,32280,Dec-20,83449244,,77944874,,-3143203,,60136915,,111269101,,-1449157,0
(주)삼일기업공사,2290,Dec-10,40098562,,35810887,,2083276,,42457802,,49216268,,1704884,0
(주)삼일기업공사,2290,Dec-11,38666827,,34864909,,1989094,,44260897,,51735264,,1400192,0
(주)삼일기업공사,2290,Dec-12,52924028,,47166529,,3042227,,46993124,,54984067,,2553188,0
(주)삼일기업공사,2290,Dec-13,31434906,,27929767,,1417974,,48101098,,53082193,,606778,0
(주)삼일기업공사,2290,Dec-14,64986897,,61484155,,1598117,,49513215,,61726750,,959655,0
(주)삼일기업공사,2290,Dec-15,73289937,,67032539,,3185545,,52388760,,62469631,,3242346,0
(주)삼일기업공사,2290,Dec-16,28242761,,25101636,,692336,,52771095,,62473131,,62897,0
(주)삼일기업공사,2290,Dec-17,56403800,,50844089,,2650701,,54305796,,64106791,,2597068,0
(주)삼일기업공사,2290,Dec-18,56185007,,50241522,,3094333,,56772358,,61777297,,3042024,0
(주)삼일기업공사,2290,Dec-19,76264881,,69163333,,3290112,,58822470,,69829145,,3633753,0
(주)삼일기업공사,2290,Dec-20,64691731,,58795332,,2413514,,59995984,,68203629,,2586075,0
(주)삼일씨엔에스,4440,Dec-16,284093265,,200949650,,37515485,,288726191,,378938965,,55680274,0
(주)삼일씨엔에스,4440,Dec-17,220937437,,180908886,,4399442,,285505252,,361301200,,12927934,0
(주)삼일씨엔에스,4440,Dec-18,205638035,,179606921,,-7360332,,276503504,,338910391,,3734245,0
(주)삼일씨엔에스,4440,Dec-19,195508528,,170885456,,2682983,,278771722,,337219744,,3576913,0
(주)삼일씨엔에스,4440,Dec-20,186070865,,161417672,,-1035552,,277362418,,326398476,,-257684,0
(주)삼진,32750,Dec-10,91310905,92610576,76828425,76770029,7031773,7385341,39049185,39434267,69537043,72656548,9153612,8979382
(주)삼진,32750,Dec-11,84947107,88289560,77126620,80834771,3406960,406399,41948670,40000189,81756584,91828914,2232727,-132414
(주)삼진,32750,Dec-12,129664113,137309465,112916860,121060925,4520003,3462932,46227823,42627028,70533541,76497227,9040638,7275348
(주)삼진,32750,Dec-13,136132140,146331345,121814523,125530786,2352317,3599520,48544342,47076711,66087781,72673320,1688811,5810975
(주)삼진,32750,Dec-14,135408590,137443780,121650355,115913777,1297423,6697180,49297744,53431802,74020076,83318947,615604,5886325
(주)삼진,32750,Dec-15,108249014,115714410,97522804,98876043,4630342,5137487,53240891,58188527,71817951,78358394,784241,4248372
(주)삼진,32750,Dec-16,79845355,98172878,69854520,82835849,3387009,5798153,55993838,62853110,71719927,83807458,1126194,4239643
(주)삼진,32750,Dec-17,94929233,108784102,82263349,91789121,1886838,2770083,57217832,63290262,72597948,79676217,3199047,4832171
(주)삼진,32750,Dec-18,78984312,87691023,70123334,76811899,5889591,1600869,62181915,64765932,72157055,78444968,1064855,994129
(주)삼진,32750,Dec-19,128634279,135228931,111917541,112585884,8185116,12091535,69612521,76734298,83846723,96419553,8506391,11744780
(주)삼진,32750,Dec-20,117133071,128957760,99768406,104941730,5510664,6577486,73853090,81589064,87834106,101652354,8121640,11545005
(주)삼진엘앤디,54090,Dec-10,89982610,213276426,76433791,177114953,2039506,2694425,41902410,61342280,109909343,169301446,2102536,9803807
(주)삼진엘앤디,54090,Dec-11,128142254,256603250,112554972,217602112,1012720,3620743,53926674,78798373,145373115,196287402,3633053,11483683
(주)삼진엘앤디,54090,Dec-12,116203334,269052489,109041550,234796877,5641411,7582941,59966998,82287923,131723757,184033478,-7306932,5810067
