,자기자본증가율,0,1
903,-3.27,-9.46,-4.79
904,60.87,92.81,27.05
905,-2.98,-88.08,-93.29
906,-0.49,-0.49,11111111.11
907,-0.08,-0.08,11111111.11
908,7.21,7.21,11111111.11
909,18.71,18.71,11111111.11
910,15.61,15.61,11111111.11
911,4.43,4.43,11111111.11
912,8.95,8.95,11111111.11
913,5.17,5.17,11111111.11
914,-33.11,-20.72,137.43
915,-0.41,30.68,-0.41
916,-0.1,-36.47,-0.1
917,2.73,10.54,2.73
918,4.06,6.61,4.06
919,75.33,81.77,75.33
920,-4.87,-9.84,-4.87
921,-7.15,-8.52,-8.04
922,-11.33,-15.47,-11.56
923,10.61,-36.04,-41.28
924,17.6,17.63,17.51
925,9.65,10.25,9.56
926,11.43,11.78,11.35
927,13.42,14.16,13.3
928,15.49,15.81,15.42
929,16.58,16.95,16.5
930,5.91,5.55,5.92
931,2.67,0.39,2.89
932,-67.09,-34.69,-42.74
933,-42.89,-49.69,-42.89
934,13.58,17.65,13.58
935,-73.37,-73.74,-73.37
936,130.51,130.51,111.13
937,36.22,36.22,11111111.11
938,57.3,57.3,11111111.11
939,21.86,21.86,11111111.11
940,110.66,110.66,11111111.11
941,1.85,4935.99,30609.73
942,0.28,1.05,-0.04
943,-22.58,-22.8,-22.2
944,1.29,1.06,2.71
945,5.45,5.11,3.86
946,-26.73,-27.68,-26.88
947,10.38,9.99,10.06
948,1.75,-0.6,1.74
949,7.75,-1.22,7.36
950,-86.49,-87.63,-86.49
951,11.6,6.48,16.45
952,10.09,2.25,75.54
953,8.13,2.09,3.15
954,8.15,1.63,16.9
955,4.38,2.49,4.36
956,12.1,2.21,8.64
957,4.59,2.62,2.66
958,10.18,1.12,6.42
959,-64.69,8.68,-64.69
960,6.92,7.07,6.67
961,13.16,13.68,13.29
962,2.17,2.7,4.01
963,8.35,9.74,27.38
964,4.05,5.07,4.19
965,3.99,5.73,4.46
966,-4.87,-1.64,-3.76
967,5.1,2.72,4.62
968,10.8,-57.16,-58.99
969,13.16,13.41,10.06
970,2.62,1.64,4.58
971,107.42,-77.71,-96.3
972,3.98,3.98,11111111.11
973,24.57,2.33,574.24
974,34.5,36.6,31.26
975,5.38,2.36,5.31
976,7.59,4.93,18.94
977,24.9,20.88,18.61
978,-11.46,3.22,33.69
979,5.37,1.32,2.96
980,-21.26,-21.89,-15.29
981,14.14,15.57,38.58
982,-95.29,-61.9,-95.29
983,10.63,10.63,11111111.11
984,24.69,87.8,89.1
985,14.05,17.28,11.47
986,1.61,-2.76,6.52
987,-4.43,3.82,-0.79
988,-6.46,3.83,-0.33
989,-0.83,-0.26,12.47
990,-20.74,-12.23,1.14
991,10.47,4.63,13.79
992,13.18,15.32,15.56
993,-4.93,57.06,13.68
994,4.42,7.79,4.44
995,-11.12,-7.62,-2.05
996,-5.03,-2.61,-9.44
997,-9.61,-14.77,-11.21
998,3.2,0.77,20.22
999,9.3,4.74,8.5
1000,13.95,14.03,10.93
1001,0.5,-0.02,-0.3
1002,0.32,-51.89,-94.83
1003,-3.33,-3.33,11111111.11
1004,-0.64,0.37,-0.53
1005,-18.99,-20.57,-19.14
1006,-3.87,-5.02,-3.86
1007,-7.06,-12.04,-7.0
1008,-3.56,-3.86,-3.56
1009,-10.21,-10.67,-10.2
1010,31.13,37.29,31.03
1011,6.38,43.73,58.59
1012,2.56,4.09,20.75
1013,-4.73,-2.94,-4.9
1014,8.46,7.29,7.31
1015,-13.5,-3.08,-21.77
1016,-2.58,-3.97,-1.74
1017,54.29,-81.5,-88.82
1018,4.75,4.75,11111111.11
1019,4.16,4.41,4.26
1020,15.47,15.89,19.22
1021,2.24,2.5,4.21
1022,7.62,5.16,8.77
1023,2.99,1.03,3.72
1024,6.84,10.03,13.01
1025,10.12,6.97,11.5
1026,-10.01,7791.55,8342.36
1027,6.56,8.57,4.89
1028,0.97,-4.34,-5.65
1029,-21.01,-12.81,-19.67
1030,14.16,15.99,13.53
1031,-26.24,-28.01,-25.0
1032,106.14,122.13,100.13
1033,-23.63,-21.44,-22.83
1034,-8.68,-2.31,-3.94
1035,7.0,-96.61,-99.6
1036,4.47,4.47,11111111.11
1037,7.57,7.57,11111111.11
1038,2.17,2.17,11111111.11
1039,6.77,6.77,11111111.11
1040,38.68,38.68,11111111.11
1041,6.37,6.37,11111111.11
1042,7.33,7.33,11111111.11
1043,7.29,7.29,11111111.11
1044,8.11,-78.51,271.23
1045,-22.41,5.2,-22.41
1046,4.88,1.64,4.88
1047,-44.12,-44.12,-66.9
1048,-6.07,-6.07,11111111.11
1049,-7.42,-7.42,11111111.11
1050,21.15,21.15,11111111.11
1051,8.5,8.5,11111111.11
1052,-9.79,-9.79,11111111.11
1053,-6.07,-15.3,0.0
1054,102.28,102.28,11111111.11
1055,-19.49,-19.49,11111111.11
1056,-5.84,-5.84,11111111.11
1057,5.23,5.23,11111111.11
1058,13.66,13.66,11111111.11
1059,68.58,68.58,11111111.11
1060,4.9,4.9,11111111.11
1061,-0.38,-0.38,11111111.11
1062,189.2,-55.41,189.2
1063,4.46,5.52,4.47
1064,33.19,31.58,33.18
1065,10.48,13.29,10.48
1066,-10.06,0.88,-10.06
1067,-27.67,-29.36,-27.67
1068,-10.5,-4.4,-11.45
1069,24.87,1777.1,2174.51
1070,-1.7,11111111.11,11111111.11
1071,-23.49,-29.55,-23.66
1072,-43.58,-31.28,122.51
1073,-84.58,-84.58,-86.26
1074,313.1,313.1,11111111.11
1075,-21.02,-21.02,11111111.11
1076,90.08,93.29,76.36
1077,47.08,51.05,109.64
1078,8.17,8.17,-77.57
1079,0.0,-70.89,0.0
1080,1254789.63,11111111.11,11111111.11
1081,2.54,526.74,481.88
1082,26.84,26.12,27.08
1083,10.17,9.89,10.43
1084,29.92,23.03,29.69
1085,12.61,11.83,12.84
1086,15.53,15.68,15.45
1087,20.79,19.9,21.01
1088,-2.52,-3.53,-1.8
1089,100.49,103.08,99.28
1090,136.66,-59.76,-96.94
1091,-0.52,11111111.11,11111111.11
1092,2.79,5.29,2.79
1093,7.16,7.68,7.16
1094,-0.1,-1.74,-0.1
1095,1.31,1.34,1.31
1096,3.76,3.75,3.76
1097,-0.82,-0.83,-0.82
1098,-3.82,-3.82,-3.82
1099,0.23,-3.16,0.23
1100,82.89,14.21,-82.36
1101,-0.12,-0.12,11111111.11
1102,-20.27,-20.8,-20.27
1103,14.53,11.85,14.53
1104,15.65,13.96,15.65
1105,0.79,-0.13,0.79
1106,65.19,-58.18,-84.71
1107,-11.83,-11.83,11111111.11
1108,-0.84,-0.84,11111111.11
1109,563.26,189.01,563.26
1110,6.14,5.81,6.09
1111,-47.76,-47.99,-47.71
1112,54.69,54.63,54.66
1113,-12.5,-12.78,-12.49
1114,-79.92,-79.76,-79.92
1115,1254789.63,11111111.11,11111111.11
1116,1254789.63,11111111.11,11111111.11
1117,134.54,1429.93,1362.18
1118,19.92,20.1,19.86
1119,6.62,0.86,6.06
1120,3.32,9.64,-94.62
1121,-4.07,-4.07,11111111.11
1122,0.98,0.98,11111111.11
1123,-2.19,-2.19,11111111.11
1124,7.49,7.49,11111111.11
1125,-1.68,-1.68,11111111.11
1126,4.5,4.5,11111111.11
1127,5.5,5.86,5.5
1128,1.54,1.35,1.54
1129,90.17,-71.55,-95.6
1130,18.8,18.8,11111111.11
1131,625.36,-16.1,625.36
1132,-2.2,-1.94,-2.2
1133,-2.3,-1.57,-2.14
1134,0.2,-0.41,0.29
1135,-4.5,-7.0,-3.77
1136,2.54,1.4,2.31
1137,0.96,0.42,0.54
1138,1.63,1.24,1.52
1139,1.27,-0.56,1.6
1140,-6.8,234.12,181.84
1141,2.85,3.31,2.85
1142,-0.13,0.37,-0.13
1143,2.92,2.91,2.92
1144,8.36,7.93,17.21
1145,4.48,5.71,4.11
1146,-0.24,0.49,-0.64
1147,-3.55,-3.26,-4.96
1148,2.14,2.38,1.85
1149,2.85,-83.4,-95.98
1150,8.02,8.02,11111111.11
1151,3.23,3.23,11111111.11
1152,1.97,1.97,11111111.11
1153,6.58,6.58,11111111.11
1154,23.89,23.89,11111111.11
1155,-22.99,-22.99,11111111.11
1156,20.19,20.19,11111111.11
1157,21.16,21.16,11111111.11
1158,0.36,84.37,1013.52
1159,-0.64,4.24,23.52
1160,-19.89,-9.36,-13.16
1161,-15.42,-7.23,-12.68
1162,-21.06,-5.24,-14.35
1163,76.96,24.01,50.2
1164,-10.04,-13.26,-15.04
1165,1.38,-8.42,2.78
1166,-14.09,-16.55,-11.17
1167,5.97,-60.4,-63.75
1168,-17.2,1.62,-17.2
1169,6.26,28.52,6.26
1170,-5.65,-27.68,-5.65
1171,-0.69,-2.28,-0.69
1172,8.1,9.32,8.1
1173,-18.78,-18.78,-70.25
1174,-5.13,-5.13,11111111.11
1175,-1.19,-1.19,11111111.11
1176,917.36,294.18,917.36
1177,0.89,0.82,0.89
1178,0.61,0.56,0.64
1179,4.6,4.56,4.57
1180,2.83,2.81,2.83
1181,2.7,2.7,2.69
1182,2.39,2.41,2.38
1183,2.5,2.48,2.51
1184,3.11,3.08,3.12
1185,4.97,763.18,773.06
1186,3.79,3.78,3.95
1187,3.59,3.6,3.65
1188,5.84,5.84,4.79
1189,-0.73,-90.31,-81.38
1190,14.37,12.49,21.76
1191,5.82,23.03,9.83
1192,4.0,-0.3,12.35
1193,31.23,34.24,5.34
1194,10.88,2.17,10.58
1195,0.12,8.79,-5.18
1196,-4.33,-3.82,-4.1
1197,-0.4,-4.28,4.43
1198,-12.73,-73.45,-97.34
1199,13.63,13.63,11111111.11
1200,13.93,13.93,11111111.11
1201,21.92,21.92,11111111.11
1202,10.06,10.06,11111111.11
1203,5.55,7.96,4.54
1204,-27.81,-33.93,-28.97
1205,-14.36,-4.66,-12.13
1206,28.34,28.01,28.34
1207,8.07,-55.43,-45.46
1208,10.5,3.78,12.6
1209,25.52,24.97,23.75
1210,8.8,9.78,7.95
1211,26.19,33.81,21.96
1212,25.98,10.04,31.67
1213,32.93,22.48,55.12
1214,4.61,7.41,0.94
1215,6.05,7.07,6.8
1216,3.0,-2.32,-39.47
1217,5.62,6.09,5.62
1218,-0.57,0.22,-0.57
1219,2.17,1.82,2.13
1220,1.93,2.17,1.98
1221,7.98,7.14,7.98
1222,4.55,2.54,4.55
1223,11.87,13.79,11.86
1224,10.94,10.49,10.94
1225,82.42,24.96,82.42
1226,-48.95,4.55,-33.66
1227,-453.68,-284.54,-303.07
1228,-178.7,-181.9,-178.7
1229,156.76,153.9,156.03
1230,-10.14,-11.72,-10.13
1231,-1.22,-0.71,-1.28
1232,-2.04,0.26,-2.06
1233,-1.57,-4.09,-1.79
1234,-0.2,-87.11,-83.71
1235,3.75,1.87,-16.16
1236,2.95,4.8,2.82
1237,7.69,7.71,7.64
1238,5.97,3.96,6.14
1239,-3.73,1.9,-3.74
1240,-2.57,-2.27,-2.58
1241,-8.59,-8.22,-8.57
1242,17.4,14.34,17.32
1243,-7.93,-57.79,-57.26
1244,-11.62,-11.52,-11.62
1245,1.04,0.28,1.04
1246,-2.65,-4.09,-2.65
1247,-6.56,-3.05,-6.27
1248,9.64,9.64,13.22
1249,4.27,4.27,4.31
1250,-2.95,-2.95,-0.31
1251,1.11,1.11,0.3
1252,8.72,111.0,-79.56
1253,0.99,0.99,11111111.11
1254,10.72,10.72,11111111.11
1255,1.32,1.32,11111111.11
1256,6.75,6.75,11111111.11
1257,9.56,9.56,11111111.11
1258,19.06,19.06,11111111.11
1259,10.04,10.04,11111111.11
1260,0.75,0.75,11111111.11
1261,75.14,-81.38,-94.15
1262,-7.38,-7.38,11111111.11
1263,-18.98,-18.98,11111111.11
1264,-22.22,-22.22,11111111.11
1265,19.75,19.75,11111111.11
1266,9.28,747.88,0.0
1267,15.59,15.59,11111111.11
1268,12.32,12.32,11111111.11
1269,20.5,20.5,11111111.11
1270,26.09,26.09,11111111.11
1271,21.94,21.94,11111111.11
1272,17.95,17.95,11111111.11
1273,18.24,18.24,11111111.11
1274,9.65,9.65,11111111.11
1275,14.3,-51.51,3372.69
1276,3.06,2.6,3.05
1277,7.4,5.05,7.4
1278,12.1,11.29,12.08
1279,9.13,6.13,9.1
1280,7.34,4.41,7.36
1281,5.83,4.87,5.82
1282,6.65,4.92,6.62
1283,7.7,5.33,7.7
1284,-39.84,-92.07,-93.3
1285,13.33,15.39,13.23
1286,8.9,10.77,8.85
1287,7.92,7.53,8.12
1288,-11.02,-9.87,-11.02
1289,8.78,8.07,9.78
1290,8.69,5.83,9.34
1291,-13.12,-13.2,-13.65
1292,-5.46,-7.25,-6.72
1293,-4.49,173.61,155.97
1294,-0.49,6.83,0.19
1295,3.1,11.9,3.25
1296,4.36,-13.29,4.47
1297,18.46,11.43,17.83
1298,15.79,12.77,15.51
1299,38.81,38.81,35.89
1300,14.41,11.78,14.31
1301,17.96,13.21,17.81
1302,-0.58,503.37,868.21
1303,-7.72,-2.53,-8.2
1304,3.12,2.58,182.79
1305,-4.91,7.25,-1.72
1306,-10.81,-0.06,-5.72
1307,-7.2,0.16,-5.87
1308,3.45,4.13,-3.76
1309,-18.7,4.81,-6.03
1310,-22.32,-6.98,-4.56
1311,48.48,-97.28,-99.84
1312,7.71,7.71,11111111.11
1313,-7.72,-7.72,11111111.11
1314,0.72,0.72,11111111.11
1315,14.56,14.56,11111111.11
1316,21.57,21.57,11111111.11
1317,100.51,100.51,11111111.11
1318,36.95,-25.15,995.28
1319,23.93,24.2,26.75
1320,6.23,-6.56,6.3
1321,8.22,5.28,8.0
1322,0.24,-67.53,-72.7
1323,-4.3,-2.16,-3.72
1324,-2.51,-0.9,-3.26
1325,-7.97,-10.73,-8.78
1326,-9.23,-9.24,-9.94
1327,-13.79,-15.03,-13.69
1328,4.69,3.93,4.97
1329,-9.36,-9.72,-9.48
1330,-9.57,-10.08,-9.91
1331,9.14,207.59,183.64
1332,-13.39,-11.03,-13.51
1333,-51.21,-53.93,-51.63
1334,-13.39,-12.92,-13.85
1335,-15.71,-23.31,-17.97
1336,36.35,37.94,38.12
1337,-32.19,-32.19,-64.91
1338,-15.85,-15.85,11111111.11
1339,-30.65,-30.65,11111111.11
1340,-10.2,-11.49,-10.2
1341,1254789.63,11111111.11,11111111.11
1342,1254789.63,11111111.11,11111111.11
1343,1254789.63,11111111.11,11111111.11
1344,21.4,20.29,21.4
1345,167.25,173.14,167.25
1346,-45.52,-15.28,-28.28
1347,-44.09,-52.56,-44.1
1348,-28.72,-17.75,-28.77
1349,158.77,139.45,158.96
1350,1.06,2.45,1.06
1351,-20.65,-19.52,-20.65
1352,198.09,190.32,198.09
1353,40.63,40.5,40.63
1354,-26.24,-30.82,-26.24
1355,55.62,48.53,87.53
1356,1254789.63,11111111.11,11111111.11
1357,1254789.63,11111111.11,11111111.11
1358,1254789.63,11111111.11,11111111.11
1359,6.23,7.89,6.89
1360,-1.3,1.91,-2.19
1361,16.71,-48.71,-66.08
1362,46.94,46.94,11111111.11
1363,23.85,19.54,26.84
1364,39.35,36.51,37.39
1365,11.32,11.11,9.52
1366,17.65,16.37,13.5
1367,0.02,-1.5,0.07
1368,3.25,0.86,3.31
1369,-4.27,-16.78,-3.84
1370,88.87,6.79,-80.56
1371,24.28,24.28,11111111.11
1372,4.51,4.51,11111111.11
1373,-13.29,278.33,2208.86
1374,15.36,15.75,15.36
1375,-16.78,-6.73,-16.78
1376,-55.23,-57.55,-55.23
1377,50.41,50.53,50.41
1378,-8.61,-8.61,-8.61
1379,-7.96,-7.95,-7.96
1380,-1.37,6.04,-1.37
1381,53.37,56.93,53.37
1382,7.54,-68.47,-94.73
1383,22.16,22.16,11111111.11
1384,28.17,28.17,11111111.11
1385,13.34,13.34,11111111.11
1386,9.53,9.53,11111111.11
1387,1.53,1.53,11111111.11
1388,2.7,2.7,11111111.11
1389,0.46,0.46,11111111.11
1390,0.4,0.4,11111111.11
1391,-14.38,-30.54,878.91
1392,-0.75,2.43,-1.18
1393,6.01,1.74,6.04
1394,2.62,-0.8,2.72
1395,-1.14,-2.0,-1.32
1396,-0.43,-3.46,-0.29
1397,15.53,12.29,15.92
1398,4.86,-1.8,7.92
1399,-1.09,2.03,-1.25
1400,4.39,19.24,16.5
1401,-3.23,2.42,-1.6
1402,4.29,3.48,4.02
1403,-2.56,-4.67,-0.61
1404,5.9,6.48,4.11
1405,16.16,12.19,15.83
1406,-3.05,-11.0,-1.6
1407,-8.54,0.38,-6.76
1408,1.42,-21.32,-0.23
1409,29.14,-94.79,-94.03
1410,14.05,14.05,11111111.11
1411,-13.36,-13.36,11111111.11
1412,19.15,19.15,11111111.11
1413,68.72,68.72,11111111.11
1414,19.32,19.32,11111111.11
1415,21.12,21.12,11111111.11
1416,50.03,50.03,11111111.11
1417,-5.48,-7.3,-5.48
1418,14.55,767.26,818.86
1419,-35.07,-40.69,-34.76
1420,48.05,42.61,95.44
1421,16.76,4.83,15.49
1422,15.52,4.92,15.21
1423,12.15,4.4,11.76
1424,2.01,3.95,1.55
1425,1.23,2.06,2.11
1426,3.41,1.65,3.42
1427,83.19,-86.72,-93.79
1428,13.4,14.09,13.4
1429,-65.83,-66.48,-65.83
1430,1254789.63,11111111.11,11111111.11
1431,-2.91,-3.41,-2.91
1432,18.2,19.61,18.2
1433,19.25,20.85,19.25
1434,-70.26,-17.41,-70.26
1435,16.25,16.25,11111111.11
1436,13.69,12.6,13.69
1437,-64.81,-65.0,-64.81
1438,53.04,59.54,52.85
1439,-47.17,-46.42,-46.96
1440,-47.45,-49.76,-48.35
1441,390.35,384.1,397.54
1442,11.52,9.11,9.08
1443,8.1,-141.52,10.52
1444,20.06,-305.07,-22.78
1445,-4.39,-3.48,-4.39
1446,11.23,11.49,11.23
1447,6.52,5.83,6.52
1448,28.36,26.63,28.36
1449,22.13,23.29,104.52
1450,57.43,51.07,-9.53
1451,33.37,32.13,39.87
1452,6.55,10.06,17.46
1453,-77.88,-74.91,-77.88
1454,8.49,8.15,8.49
1455,17.5,18.08,17.5
1456,22.67,21.66,22.67
1457,77.59,77.52,77.59
1458,-14.67,-14.4,-14.67
1459,-4.88,-16.04,-83.08
1460,24.8,24.8,11111111.11
1461,21.65,21.65,11111111.11
1462,-4.58,-4.58,11111111.11
1463,9.71,9.71,11111111.11
1464,2.5,2.5,11111111.11
1465,6.39,6.39,11111111.11
1466,7.99,7.99,11111111.11
1467,-2.19,-2.19,11111111.11
1468,126.13,-88.55,0.0
1469,53.67,53.67,11111111.11
1470,-38.08,-38.08,11111111.11
1471,-29.45,-29.45,11111111.11
1472,60.75,60.75,11111111.11
1473,-83.79,-92.25,-83.79
1474,1203.01,2340.65,1203.01
1475,-17.13,-17.34,-17.13
1476,-50.71,-54.18,-50.71
1477,17.16,227.26,14.99
1478,4.76,4.76,11111111.11
1479,-43.27,-43.27,11111111.11
1480,146.39,146.39,11111111.11
1481,42.22,42.22,11111111.11
1482,17.19,17.19,11111111.11
1483,14.55,14.55,11111111.11
1484,10.53,10.53,11111111.11
1485,0.22,0.22,11111111.11
1486,11.43,398.61,4450.59
1487,10.37,7.35,10.65
1488,7.88,5.54,6.89
1489,7.42,4.54,8.73
1490,11.47,5.11,11.56
1491,8.62,3.28,8.96
1492,-36.39,-53.65,-35.13
1493,9.8,24.02,9.89
1494,10.98,0.9,11.1
1495,-0.61,-51.68,-74.78
1496,-28.65,-30.66,-27.09
1497,-8.04,1.57,-9.41
1498,-33.18,-34.59,-33.55
1499,31.66,41.58,31.64
1500,44.42,20.23,44.39
1501,2.66,5.4,2.63
1502,12.06,12.33,12.04
1503,9.61,3.92,9.59
1504,-0.85,-67.25,-70.19
1505,-7.77,-12.81,-7.77
1506,-17.23,-13.02,-16.95
1507,5.27,12.59,5.0
1508,95.45,78.01,94.9
1509,37.37,36.9,42.09
1510,9.16,14.25,9.76
1511,-2.48,-1.55,-1.38
1512,25.31,15.59,20.43
1513,-92.27,-91.99,-92.27
1514,1254789.63,11111111.11,11111111.11
1515,1254789.63,11111111.11,11111111.11
1516,-23.74,-23.74,11111111.11
1517,0.46,0.46,11111111.11
1518,-8.92,-13.53,-64.01
1519,3.56,3.56,11111111.11
1520,-6.46,-6.46,11111111.11
1521,-9.59,-9.59,11111111.11
1522,15.88,15.8,15.88
1523,-19.36,-20.56,-19.36
1524,35.33,34.54,35.33
1525,-37.37,-36.8,-37.37
1526,2.43,3.34,2.43
1527,-0.97,188.96,-38.67
1528,0.81,0.81,11111111.11
1529,-3.42,-3.42,11111111.11
1530,2.44,2.44,11111111.11
1531,-1.45,-1.45,-78.58
1532,-5.22,-5.22,11111111.11
1533,0.26,0.26,11111111.11
1534,-2.62,-2.62,11111111.11
1535,-3.88,-3.88,11111111.11
1536,55.31,-45.35,0.0
1537,15.68,15.68,11111111.11
1538,6.02,64.84,-62.79
1539,7.71,7.71,11111111.11
1540,6.74,6.74,11111111.11
1541,6.52,6.52,11111111.11
1542,2.93,2.93,11111111.11
1543,5.99,3.19,8.3
1544,7.29,4.09,9.8
1545,-1.54,-8.47,3.96
1546,21.98,19.72,22.54
1547,6.99,-32.17,-48.47
1548,10.88,10.77,10.87
1549,5.04,5.25,5.05
1550,3.7,4.15,3.7
1551,5.97,5.86,5.98
1552,5.09,4.87,5.09
1553,5.79,5.43,6.29
1554,5.8,5.85,5.74
1555,4.88,4.48,4.93
1556,30.66,-43.9,-37.68
1557,6.9,6.62,6.9
1558,98.19,-63.42,-44.82
1559,105.37,149.78,105.37
1560,470.47,55.55,-80.95
1561,4.55,4.55,11111111.11
1562,4.58,4.87,4.66
1563,5.2,5.15,5.57
1564,3.47,7.6,4.14
1565,10.37,4.37,9.41
1566,56.71,-48.48,-50.21
1567,5.64,5.75,5.64
1568,4.5,4.96,4.49
1569,4.47,5.83,4.48
1570,8.52,8.24,8.53
1571,4.51,3.53,4.51
1572,2.12,1.92,2.1
1573,1.56,0.85,1.52
1574,0.18,2.1,0.15
1575,-80.71,-69.96,-80.71
1576,1254789.63,11111111.11,11111111.11
1577,1254789.63,11111111.11,11111111.11
1578,1254789.63,11111111.11,11111111.11
1579,1254789.63,11111111.11,11111111.11
1580,-27.73,-27.73,11111111.11
1581,105.6,2164.58,0.0
1582,6.07,6.07,11111111.11
1583,17.69,17.69,11111111.11
1584,14.49,14.49,11111111.11
1585,0.85,0.85,11111111.11
1586,-5.08,-5.08,11111111.11
1587,6.74,6.74,11111111.11
1588,17.4,-75.67,159.69
1589,17.0,17.89,16.97
1590,7.51,5.27,7.66
1591,9.81,9.7,9.78
1592,-9.9,-10.76,-9.9
1593,15.73,22.14,15.49
1594,-1.25,1.86,-1.11
1595,-15.41,-21.78,-15.66
1596,9.52,8.94,8.85
1597,137.59,39.76,27.19
1598,42.76,11111111.11,11111111.11
1599,3.97,-1.23,3.96
1600,5.19,-0.06,5.18
1601,2.46,2.63,2.45
1602,1.51,1.29,1.52
1603,4.96,9.02,5.01
1604,-4.93,2.6,-4.92
1605,3.43,-2.97,3.39
1606,3.55,1.69,3.55
1607,60.8,-96.41,-98.38
1608,4.31,4.31,11111111.11
1609,13.04,13.04,11111111.11
1610,-10.75,-10.75,11111111.11
1611,34.7,34.7,11111111.11
1612,1.05,1.05,11111111.11
1613,0.0,-63.47,0.0
1614,1254789.63,11111111.11,11111111.11
1615,1254789.63,11111111.11,11111111.11
1616,1254789.63,11111111.11,11111111.11
1617,22.63,22.63,11111111.11
1618,439.17,-55.05,0.0
1619,10.83,10.83,11111111.11
1620,115.42,115.42,11111111.11
1621,39.1,40.5,39.1
1622,-19.74,-12.47,-17.64
1623,110.89,98.97,112.87
1624,11.89,13.46,10.08
1625,1.04,-72.75,-90.41
1626,48.63,48.63,11111111.11
1627,32.79,32.79,11111111.11
1628,5.21,5.21,11111111.11
1629,50.81,50.81,11111111.11
1630,43.89,44.15,43.89
1631,-0.72,0.47,-0.72
1632,-29.48,-27.67,-29.48
1633,-93.56,-92.09,-93.56
1634,1356.74,1023.14,1356.74
1635,9.3,9.06,9.3
1636,10.42,10.4,10.42
1637,10.49,10.5,10.49
1638,3.77,3.83,3.77
1639,3.24,3.29,3.24
1640,2.92,2.98,2.92
1641,6.52,6.55,6.52
1642,10.15,9.66,10.15
1643,118.95,-61.77,-64.91
1644,175.62,11111111.11,11111111.11
1645,6.78,7.51,6.59
1646,2.96,5.13,3.02
1647,6.84,8.18,6.55
1648,-94.28,-94.53,-94.28
1649,1254789.63,11111111.11,11111111.11
1650,1254789.63,11111111.11,11111111.11
1651,0.0,0.0,0.0
1652,1254789.63,11111111.11,11111111.11
1653,1254789.63,11111111.11,11111111.11
1654,15.88,15.88,15.88
1655,-2.34,-2.34,-2.27
1656,81.04,20.9,22.62
1657,-14.37,-15.08,-13.71
1658,4.43,4.5,4.4
1659,9.3,10.27,8.24
1660,31.42,32.63,30.89
1661,14.05,13.8,13.87
1662,14.83,15.05,14.54
1663,104.44,101.57,104.48
1664,-6.18,-6.45,-6.18
1665,-36.18,-34.85,-36.18
1666,-0.24,-0.62,-0.21
1667,37.17,-74.38,-81.91
1668,3.36,3.36,11111111.11
1669,-0.66,-0.66,11111111.11
1670,3.33,3.33,11111111.11
1671,-6.71,-6.71,11111111.11
1672,22.16,680.2,1041.57
1673,18.51,20.1,18.54
1674,38.21,38.75,37.88
1675,9.63,8.9,10.61
1676,-2.51,-5.13,-4.37
1677,-2.1,-2.37,-2.48
1678,-3.2,-7.86,3.84
1679,-14.73,-12.84,-13.8
1680,-34.47,-34.26,-31.8
1681,2.7,-62.82,-75.32
1682,-2.07,0.72,-2.07
1683,5.99,6.54,3.88
1684,1.22,12.5,-0.76
1685,126.86,89.58,130.11
1686,78.7,73.84,80.93
1687,-2.14,4.13,-1.72
1688,-2.28,6.94,-2.58
1689,-11.35,-1.77,-8.33
1690,-63.52,-96.54,-96.98
1691,110.48,31.93,128.6
1692,-10.86,-3.76,-11.23
1693,8.72,12.14,8.59
1694,288.86,403.94,571.02
1695,33.65,-4.18,32.5
1696,44.35,43.71,15.94
1697,10.55,3.35,-17.97
1698,11.68,27.5,10.16
1699,16.71,-50.41,-84.92
1700,16.34,16.34,11111111.11
1701,-1.27,-1.27,11111111.11
1702,16.93,16.93,11111111.11
1703,27.98,27.98,-80.47
1704,1.44,1.44,11111111.11
1705,5.58,4.75,5.72
1706,3.49,3.42,2.81
1707,-0.12,0.37,-0.12
1708,53.04,-34.17,-85.18
1709,-10.19,-10.19,11111111.11
1710,3.48,3.48,11111111.11
1711,38.45,33.09,38.45
1712,41.14,35.18,69.58
1713,7.96,7.29,10.74
1714,-9.57,-8.36,-9.17
1715,-5.72,-7.7,-9.61
1716,-62.13,-61.28,-50.3
1717,393.5,-65.55,-80.02
1718,40.57,39.09,40.57
1719,-43.52,-43.52,-43.52
1720,409.42,430.62,404.22
1721,-179.65,-175.46,-180.47
1722,-498.27,-504.22,-498.27
1723,17.76,17.48,17.76
1724,21.2,18.81,21.2
1725,20.33,17.89,20.33
1726,18.13,15.61,18.13
1727,11.65,9.61,11.65
1728,11.44,9.7,11.44
1729,5.08,3.66,5.08
1730,10.45,8.21,10.45
1731,124.98,-92.38,-96.98
1732,4.91,11111111.11,11111111.11
1733,41.82,41.84,41.82
1734,19.73,19.71,19.73
1735,24.64,24.83,25.36
1736,8.75,9.05,8.57
1737,8.63,8.27,8.3
1738,8.38,8.23,8.25
1739,-4.7,-4.96,-4.7
1740,10.88,11.43,10.88
1741,130.7,-46.91,-45.93
1742,10.33,10.55,9.5
1743,-2.77,148.51,157.05
1744,-9.24,-5.09,-8.17
1745,-2.18,1.0,0.39
1746,-6.37,-4.54,1.31
1747,-1.32,-2.22,-2.62
1748,23.44,21.3,21.09
1749,-1.22,-0.41,-0.56
1750,18.83,12.91,6.91
1751,-14.6,-14.8,-14.73
