회사명,거래소코드,회계년도,유동자산회전율,총자본투자효율,재고자산_대_유동자산비율,당좌자산구성비율,차입금의존도,총자본영업이익율,자기자본순이익율,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
유진기업,23410,2018-12,0.9352815969746878,-0.2956517401229551,-1.260579591212171,-1.5146107604506172,-0.01991026658234517,0.357960755943089,0.1459011118750137,0,0,0,0,0,0
유진기업,23410,2019-12,1.1339643108206343,-0.32592243612479616,-1.260579591212171,-1.5457929213399546,-0.0884132236181506,0.3048398936589442,0.1349389300897098,0,0,0,0,0,0
이건산업,8250,2011-12,-0.2650931325112403,-0.03406723505044138,0.986765706889714,-0.9499301741637057,1.1604017453531688,0.3525124623754844,0.07570098621143287,0,0,0,0,0,0
이건산업,8250,2012-12,0.008095599026936465,0.05446027212475422,0.7939339271785317,-0.9317878260099094,1.5786941378726886,0.724358498364498,0.14748219578635563,0,0,0,0,0,1
이건산업,8250,2013-12,-0.14091643635752352,0.16354900677289855,0.7673974437320386,-0.8512811560774382,1.3125631808928784,0.7556861863782243,0.18584983203491934,0,0,0,0,0,1
이건산업,8250,2014-12,-0.09952420430628457,0.15269724782884234,1.1047056333185716,-1.1143452043074853,1.513828505989227,0.778841434040544,0.1934390348093605,0,0,0,0,0,1
이건산업,8250,2015-12,0.04120938466792761,-0.04263441316417002,1.0651957579649047,-1.180111216364997,1.596274542775683,0.46965077407898315,0.12524161543347942,0,0,0,0,0,0
이건산업,8250,2016-12,0.17366452723189219,0.04703538442618948,0.8817991723680305,-1.1580002295525578,1.5817252421663082,0.41789198518673953,0.11185510498411791,0,0,0,0,0,0
이건산업,8250,2017-12,0.33095500902659997,0.08701554895692296,0.739681561021257,-1.1421256749179858,1.095536113469707,0.37975393021350734,0.145057867122298,0,0,0,0,0,0
이건산업,8250,2018-12,0.7531557759492366,0.1566952642819157,1.0634266590684718,-1.25154671222057,0.7602959785953675,0.6399099480666266,0.14980111885632377,0,0,0,0,0,1
이건산업,8250,2019-12,0.5213592764622988,0.1309937299407298,0.8676463811965679,-1.313911033999245,1.021577168705386,0.20813268283396266,0.11470105602453334,0,0,0,0,0,0
이구산업,25820,2011-12,-0.04157507943455025,-0.6606135277677939,2.2363392274034624,-1.1636697133506189,-0.9880449779644798,-0.09833383034379574,0.11860106300584337,0,0,0,0,0,0
이구산업,25820,2012-12,-0.2071440076395058,-0.6606135277677939,2.187394157935486,-1.1183138429661281,-0.9880449779644798,-0.09833383034379574,0.03543604926925887,0,0,0,0,0,0
이구산업,25820,2013-12,-0.04157507943455025,-0.6606135277677939,2.009894568660055,-1.109809617269036,-0.9880449779644798,-0.09833383034379574,0.016779259115424317,0,0,0,0,0,0
이구산업,25820,2014-12,0.04948783107817521,-0.6606135277677939,2.1862147586711975,-1.1738747841871295,-0.9880449779644798,-0.09833383034379574,0.12966865038523676,0,0,0,0,0,0
이구산업,25820,2015-12,-0.00018284738331132033,-0.6606135277677939,2.2357495277713175,-1.2923669955666117,-0.9880449779644798,-0.09833383034379574,-0.0037748317320205173,0,0,0,0,0,0
이구산업,25820,2016-12,-0.2071440076395058,-0.6606135277677939,1.7781426132273497,-0.7843812472603141,-0.9880449779644798,-0.09833383034379574,0.15665248247213873,0,1,0,0,0,0
이구산업,25820,2017-12,-0.24853623969074473,-0.6606135277677939,2.2363392274034624,-1.1398578813987612,-0.9880449779644798,-0.09833383034379574,0.2208444892726203,0,0,0,0,0,0
이구산업,25820,2018-12,-0.2568146861009925,-0.6606135277677939,2.2363392274034624,-1.167638352009262,-0.9880449779644798,-0.09833383034379574,0.08286856660951619,0,0,0,0,0,0
이구산업,25820,2019-12,-0.3395991502034702,-0.6606135277677939,2.2363392274034624,-1.3921499104124917,-0.9880449779644798,-0.09833383034379574,0.07433071348826989,0,1,0,0,0,0
이노시스,56090,2015-12,-1.3412911658434514,-0.6606135277677939,-0.47745847972455513,1.6274171604349874,-0.9880449779644798,-0.09833383034379574,0.09836318894066692,0,0,0,0,0,0
이노시스,56090,2016-12,-1.3412911658434514,-0.21226453981599658,0.15587892519841118,0.8353902738458162,-0.6976651866357119,0.04740802258962715,0.13904974825919875,0,1,0,0,0,0
이노시스,56090,2017-12,-1.3412911658434514,-0.5092600477585885,0.30448323249877196,0.19303775952546395,-0.7449504136161792,-1.09945777339114,-0.013050524011893069,0,0,0,0,0,0
이노시스,56090,2018-12,-0.9770395237925492,-0.7588505034718821,0.9224884469859866,-0.4521494966939186,0.04192426100749673,-0.9673366543767283,-0.22322927862627773,0,0,0,0,0,0
이노시스,56090,2019-12,-0.7866352563568503,0.35659608693558326,1.3223047975798146,-0.7248516673806699,0.3571591075439465,-0.3149034996560784,0.05704419605759832,0,0,0,0,0,0
이엠코리아,95190,2011-12,0.09088006312941434,0.1829679438306834,1.04396657120771,-1.0746588177210559,1.9424266531070535,0.7393413056754106,0.15412274821399163,0,0,0,0,0,0
이엠코리아,95190,2012-12,0.14055074159090106,0.4376987064122142,0.8352129014286317,-1.0151292378414114,1.7575292911962512,0.20268438926635807,0.18743091594626124,0,1,0,0,0,0
이엠코리아,95190,2013-12,0.16538608082164422,0.389151363767752,1.609488518434083,-1.2832958214897137,1.9848621132177293,0.20268438926635807,0.1500119300445027,0,0,0,0,0,0
