회사명,거래소코드,회계년도,이자보상배율,이보배2,부실기업,회생기업1,회생기업2
진양제약(주),7370,16-Dec,-29.59,-12.35,1.0,0.0,0.0
진양제약(주),7370,17-Dec,-12.35,3.5,1.0,0.0,0.0
진양제약(주),7370,18-Dec,3.5,-0.72,0.0,0.0,0.0
진양제약(주),7370,19-Dec,-0.72,,1.0,0.0,0.0
진양폴리우레탄(주),10640,11-Dec,31.74,20.45,0.0,0.0,0.0
진양폴리우레탄(주),10640,12-Dec,20.45,20.44,0.0,0.0,0.0
진양폴리우레탄(주),10640,13-Dec,20.44,10.66,0.0,0.0,0.0
진양폴리우레탄(주),10640,14-Dec,10.66,8.67,0.0,0.0,0.0
진양폴리우레탄(주),10640,15-Dec,8.67,-1.47,0.0,0.0,0.0
진양폴리우레탄(주),10640,16-Dec,-1.47,-7.26,1.0,0.0,0.0
진양폴리우레탄(주),10640,17-Dec,-7.26,12.69,1.0,0.0,0.0
진양폴리우레탄(주),10640,18-Dec,12.69,38.67,0.0,0.0,0.0
진양폴리우레탄(주),10640,19-Dec,38.67,,0.0,0.0,0.0
진양화학(주),51630,11-Dec,104.34,251.76,0.0,0.0,0.0
진양화학(주),51630,12-Dec,251.76,2377.6,0.0,0.0,0.0
진양화학(주),51630,13-Dec,2377.6,3409.1,0.0,0.0,0.0
진양화학(주),51630,14-Dec,3409.1,1280.83,0.0,0.0,0.0
진양화학(주),51630,15-Dec,1280.83,1196.31,0.0,0.0,0.0
진양화학(주),51630,16-Dec,1196.31,-787.15,0.0,0.0,0.0
진양화학(주),51630,17-Dec,-787.15,-927.25,1.0,0.0,0.0
진양화학(주),51630,18-Dec,-927.25,-625.3,1.0,0.0,0.0
진양화학(주),51630,19-Dec,-625.3,,1.0,0.0,0.0
진원생명과학(주),11000,11-Dec,-21.59,-7.16,1.0,0.0,0.0
진원생명과학(주),11000,12-Dec,-7.16,-7.69,1.0,0.0,0.0
진원생명과학(주),11000,13-Dec,-7.69,-44.6,1.0,0.0,0.0
진원생명과학(주),11000,14-Dec,-44.6,-82.97,1.0,0.0,0.0
진원생명과학(주),11000,15-Dec,-82.97,-11.3,1.0,0.0,0.0
진원생명과학(주),11000,16-Dec,-11.3,-13.49,1.0,0.0,0.0
진원생명과학(주),11000,17-Dec,-13.49,-8.09,1.0,0.0,0.0
진원생명과학(주),11000,18-Dec,-8.09,-4.17,1.0,0.0,0.0
진원생명과학(주),11000,19-Dec,-4.17,,1.0,0.0,0.0
진흥기업(주),2780,11-Dec,-4.86,-0.68,1.0,0.0,0.0
진흥기업(주),2780,12-Dec,-0.68,-0.15,1.0,0.0,0.0
진흥기업(주),2780,13-Dec,-0.15,1.44,1.0,0.0,0.0
진흥기업(주),2780,14-Dec,1.44,1.33,0.0,0.0,0.0
진흥기업(주),2780,15-Dec,1.33,9.39,0.0,0.0,0.0
진흥기업(주),2780,16-Dec,9.39,8.62,0.0,0.0,0.0
진흥기업(주),2780,17-Dec,8.62,11.6,0.0,0.0,0.0
진흥기업(주),2780,18-Dec,11.6,9.22,0.0,0.0,0.0
진흥기업(주),2780,19-Dec,9.22,,0.0,0.0,0.0
참엔지니어링(주),9310,11-Dec,5.93,-3.28,0.0,0.0,0.0
참엔지니어링(주),9310,12-Dec,-3.28,2.26,1.0,0.0,0.0
참엔지니어링(주),9310,13-Dec,2.26,0.22,0.0,1.0,0.0
참엔지니어링(주),9310,14-Dec,0.22,2.5,1.0,0.0,0.0
참엔지니어링(주),9310,15-Dec,2.5,4.92,0.0,0.0,0.0
참엔지니어링(주),9310,16-Dec,4.92,7.55,0.0,0.0,0.0
참엔지니어링(주),9310,17-Dec,7.55,2.79,0.0,0.0,0.0
참엔지니어링(주),9310,18-Dec,2.79,-3.6,0.0,0.0,0.0
참엔지니어링(주),9310,19-Dec,-3.6,,1.0,0.0,0.0
참존글로벌(주),158310,13-Dec,1080.04,-493.12,0.0,0.0,0.0
참존글로벌(주),158310,14-Dec,-493.12,-26.74,1.0,0.0,0.0
참존글로벌(주),158310,15-Dec,-26.74,-11.2,1.0,0.0,0.0
참존글로벌(주),158310,16-Dec,-11.2,-0.26,1.0,0.0,0.0
참존글로벌(주),158310,17-Dec,-0.26,-3.35,1.0,0.0,0.0
참존글로벌(주),158310,18-Dec,-3.35,-1.35,1.0,0.0,0.0
참존글로벌(주),158310,19-Dec,-1.35,,1.0,0.0,0.0
커머스마이너 (주),223310,15-Dec,22.42,-72.58,0.0,0.0,0.0
커머스마이너 (주),223310,16-Dec,-72.58,-5.13,1.0,0.0,0.0
커머스마이너 (주),223310,17-Dec,-5.13,-4.22,1.0,0.0,0.0
커머스마이너 (주),223310,18-Dec,-4.22,0.04,1.0,0.0,0.0
커머스마이너 (주),223310,19-Dec,0.04,,1.0,0.0,0.0
컨버즈(주),109070,11-Dec,-1.59,-1.0,1.0,0.0,0.0
컨버즈(주),109070,12-Dec,-1.0,-0.52,1.0,0.0,0.0
컨버즈(주),109070,13-Dec,-0.52,-0.76,1.0,0.0,0.0
컨버즈(주),109070,14-Dec,-0.76,-1.4,1.0,0.0,0.0
컨버즈(주),109070,15-Dec,-1.4,-3.71,1.0,0.0,0.0
컨버즈(주),109070,16-Dec,-3.71,-5.41,1.0,0.0,0.0
컨버즈(주),109070,17-Dec,-5.41,-5.14,1.0,0.0,0.0
컨버즈(주),109070,18-Dec,-5.14,-1.69,1.0,0.0,0.0
컨버즈(주),109070,19-Dec,-1.69,,1.0,0.0,0.0
케이비아이동국실업(주),1620,11-Dec,12.27,17.5,0.0,0.0,0.0
케이비아이동국실업(주),1620,12-Dec,17.5,6.36,0.0,0.0,0.0
케이비아이동국실업(주),1620,13-Dec,6.36,0.3,0.0,0.0,0.0
케이비아이동국실업(주),1620,14-Dec,0.3,2.48,1.0,0.0,0.0
케이비아이동국실업(주),1620,15-Dec,2.48,3.2,0.0,1.0,0.0
케이비아이동국실업(주),1620,16-Dec,3.2,-5.38,0.0,0.0,1.0
케이비아이동국실업(주),1620,17-Dec,-5.38,-1.68,1.0,0.0,0.0
케이비아이동국실업(주),1620,18-Dec,-1.68,-2.13,1.0,0.0,0.0
케이비아이동국실업(주),1620,19-Dec,-2.13,,1.0,0.0,0.0
케이비아이메탈(주),24840,11-Dec,0.59,0.31,1.0,0.0,0.0
케이비아이메탈(주),24840,12-Dec,0.31,1.05,1.0,0.0,0.0
케이비아이메탈(주),24840,13-Dec,1.05,-1.26,0.0,0.0,0.0
케이비아이메탈(주),24840,14-Dec,-1.26,-0.98,1.0,0.0,0.0
케이비아이메탈(주),24840,15-Dec,-0.98,2.73,1.0,0.0,0.0
케이비아이메탈(주),24840,16-Dec,2.73,4.15,0.0,0.0,0.0
케이비아이메탈(주),24840,17-Dec,4.15,1.08,0.0,0.0,0.0
케이비아이메탈(주),24840,18-Dec,1.08,2.26,0.0,0.0,0.0
케이비아이메탈(주),24840,19-Dec,2.26,,0.0,0.0,0.0
케이씨코트렐(주),119650,11-Dec,168.34,33.81,0.0,0.0,0.0
케이씨코트렐(주),119650,12-Dec,33.81,0.95,0.0,0.0,0.0
케이씨코트렐(주),119650,13-Dec,0.95,-16.42,1.0,0.0,0.0
케이씨코트렐(주),119650,14-Dec,-16.42,-32.26,1.0,0.0,0.0
케이씨코트렐(주),119650,15-Dec,-32.26,18.83,1.0,0.0,0.0
케이씨코트렐(주),119650,16-Dec,18.83,6.35,0.0,0.0,0.0
케이씨코트렐(주),119650,17-Dec,6.35,6.99,0.0,0.0,0.0
케이씨코트렐(주),119650,18-Dec,6.99,11.73,0.0,0.0,0.0
케이씨코트렐(주),119650,19-Dec,11.73,,0.0,0.0,0.0
케이알모터스(주),40,11-Dec,2.21,-6.47,0.0,0.0,0.0
케이알모터스(주),40,12-Dec,-6.47,-4.29,1.0,0.0,0.0
케이알모터스(주),40,13-Dec,-4.29,-4.6,1.0,0.0,0.0
케이알모터스(주),40,14-Dec,-4.6,-4.59,1.0,0.0,0.0
케이알모터스(주),40,15-Dec,-4.59,-2.26,1.0,0.0,0.0
케이알모터스(주),40,16-Dec,-2.26,-6.04,1.0,0.0,0.0
케이알모터스(주),40,17-Dec,-6.04,-3.14,1.0,0.0,0.0
케이알모터스(주),40,18-Dec,-3.14,-4.31,1.0,0.0,0.0
케이알모터스(주),40,19-Dec,-4.31,,1.0,0.0,0.0
케이에이치전자(주),111870,11-Dec,551.86,551.86,0.0,0.0,0.0
케이에이치전자(주),111870,12-Dec,551.86,104.28,0.0,0.0,0.0
케이에이치전자(주),111870,13-Dec,104.28,551.86,0.0,0.0,0.0
케이에이치전자(주),111870,14-Dec,551.86,123.51,0.0,0.0,0.0
케이에이치전자(주),111870,15-Dec,123.51,551.86,0.0,0.0,0.0
케이에이치전자(주),111870,16-Dec,551.86,131.64,0.0,0.0,0.0
케이에이치전자(주),111870,17-Dec,131.64,3.03,0.0,0.0,0.0
케이에이치전자(주),111870,18-Dec,3.03,-1.43,0.0,0.0,0.0
케이에이치전자(주),111870,19-Dec,-1.43,,1.0,0.0,0.0
케이피엑스라이프사이언스(주),114450,11-Dec,11.42,6.69,0.0,0.0,0.0
케이피엑스라이프사이언스(주),114450,12-Dec,6.69,-5.0,0.0,0.0,0.0
케이피엑스라이프사이언스(주),114450,13-Dec,-5.0,-4.36,1.0,0.0,0.0
케이피엑스라이프사이언스(주),114450,14-Dec,-4.36,20.08,1.0,0.0,0.0
케이피엑스라이프사이언스(주),114450,15-Dec,20.08,32.26,0.0,0.0,0.0
케이피엑스라이프사이언스(주),114450,16-Dec,32.26,37.42,0.0,0.0,0.0
케이피엑스라이프사이언스(주),114450,17-Dec,37.42,-204.45,0.0,0.0,0.0
케이피엑스라이프사이언스(주),114450,18-Dec,-204.45,26.32,1.0,0.0,0.0
케이피엑스라이프사이언스(주),114450,19-Dec,26.32,,0.0,0.0,0.0
코나아이(주),52400,11-Dec,6.06,5.6,0.0,0.0,0.0
코나아이(주),52400,12-Dec,5.6,10.51,0.0,0.0,0.0
코나아이(주),52400,13-Dec,10.51,11.3,0.0,0.0,0.0
코나아이(주),52400,14-Dec,11.3,17.85,0.0,0.0,0.0
코나아이(주),52400,15-Dec,17.85,-4.35,0.0,0.0,0.0
코나아이(주),52400,16-Dec,-4.35,-7.91,1.0,0.0,0.0
코나아이(주),52400,17-Dec,-7.91,-22.97,1.0,0.0,0.0
코나아이(주),52400,18-Dec,-22.97,-1.56,1.0,0.0,0.0
코나아이(주),52400,19-Dec,-1.56,,1.0,0.0,0.0
코드네이처(주),78940,11-Dec,-0.22,0.18,1.0,0.0,0.0
코드네이처(주),78940,12-Dec,0.18,-0.77,1.0,0.0,0.0
코드네이처(주),78940,13-Dec,-0.77,0.35,1.0,0.0,0.0
코드네이처(주),78940,14-Dec,0.35,-0.13,1.0,0.0,0.0
코드네이처(주),78940,15-Dec,-0.13,-1.5,1.0,0.0,0.0
코드네이처(주),78940,16-Dec,-1.5,-3.12,1.0,0.0,0.0
코드네이처(주),78940,17-Dec,-3.12,-1.24,1.0,0.0,0.0
코드네이처(주),78940,18-Dec,-1.24,1.06,1.0,0.0,0.0
코드네이처(주),78940,19-Dec,1.06,,0.0,0.0,0.0
코스맥스비티아이(주),44820,11-Dec,4.9,5.68,0.0,0.0,0.0
코스맥스비티아이(주),44820,12-Dec,5.68,7.34,0.0,0.0,0.0
코스맥스비티아이(주),44820,13-Dec,7.34,2.95,0.0,0.0,0.0
코스맥스비티아이(주),44820,14-Dec,2.95,3.2,0.0,0.0,0.0
코스맥스비티아이(주),44820,15-Dec,3.2,3.86,0.0,0.0,0.0
코스맥스비티아이(주),44820,16-Dec,3.86,1.24,0.0,0.0,0.0
코스맥스비티아이(주),44820,17-Dec,1.24,1.94,0.0,0.0,0.0
코스맥스비티아이(주),44820,18-Dec,1.94,-0.48,0.0,0.0,0.0
코스맥스비티아이(주),44820,19-Dec,-0.48,,1.0,0.0,0.0
코스맥스엔비티(주),222040,15-Dec,14.85,19.03,0.0,0.0,0.0
코스맥스엔비티(주),222040,16-Dec,19.03,6.86,0.0,0.0,0.0
코스맥스엔비티(주),222040,17-Dec,6.86,5.16,0.0,0.0,0.0
코스맥스엔비티(주),222040,18-Dec,5.16,-1.64,0.0,0.0,0.0
코스맥스엔비티(주),222040,19-Dec,-1.64,,1.0,0.0,0.0
코스모신소재(주),5070,11-Dec,0.33,-1.95,1.0,0.0,0.0
코스모신소재(주),5070,12-Dec,-1.95,-1.95,1.0,0.0,0.0
코스모신소재(주),5070,13-Dec,-1.95,-1.49,1.0,0.0,0.0
코스모신소재(주),5070,14-Dec,-1.49,-0.93,1.0,0.0,0.0
코스모신소재(주),5070,15-Dec,-0.93,0.74,1.0,0.0,0.0
코스모신소재(주),5070,16-Dec,0.74,1.37,1.0,0.0,0.0
코스모신소재(주),5070,17-Dec,1.37,5.34,0.0,0.0,0.0
코스모신소재(주),5070,18-Dec,5.34,-1.02,0.0,0.0,0.0
코스모신소재(주),5070,19-Dec,-1.02,,1.0,0.0,0.0
코스모화학(주),5420,11-Dec,2.31,0.44,0.0,0.0,0.0
코스모화학(주),5420,12-Dec,0.44,-0.8,1.0,0.0,0.0
코스모화학(주),5420,13-Dec,-0.8,-1.73,1.0,0.0,0.0
코스모화학(주),5420,14-Dec,-1.73,-1.93,1.0,0.0,0.0
코스모화학(주),5420,15-Dec,-1.93,-0.79,1.0,0.0,0.0
코스모화학(주),5420,16-Dec,-0.79,1.62,1.0,0.0,0.0
코스모화학(주),5420,17-Dec,1.62,0.78,0.0,0.0,0.0
코스모화학(주),5420,18-Dec,0.78,-0.62,1.0,0.0,0.0
코스모화학(주),5420,19-Dec,-0.62,,1.0,0.0,0.0
코아스템(주),166480,15-Dec,91.78,-273.0,0.0,0.0,0.0
코아스템(주),166480,16-Dec,-273.0,-58.98,1.0,0.0,0.0
코아스템(주),166480,17-Dec,-58.98,-235.07,1.0,0.0,0.0
코아스템(주),166480,18-Dec,-235.07,-78.83,1.0,0.0,0.0
코아스템(주),166480,19-Dec,-78.83,,1.0,0.0,0.0
코오롱글로벌(주),3070,11-Dec,1.27,-0.08,0.0,0.0,0.0
코오롱글로벌(주),3070,12-Dec,-0.08,0.31,1.0,0.0,0.0
코오롱글로벌(주),3070,13-Dec,0.31,0.12,1.0,0.0,0.0
코오롱글로벌(주),3070,14-Dec,0.12,1.11,1.0,0.0,0.0
코오롱글로벌(주),3070,15-Dec,1.11,2.18,0.0,0.0,0.0
코오롱글로벌(주),3070,16-Dec,2.18,2.16,0.0,0.0,0.0
코오롱글로벌(주),3070,17-Dec,2.16,2.18,0.0,0.0,0.0
코오롱글로벌(주),3070,18-Dec,2.18,2.79,0.0,0.0,0.0
코오롱글로벌(주),3070,19-Dec,2.79,,0.0,0.0,0.0
코오롱생명과학(주),102940,11-Dec,7.78,13.43,0.0,0.0,0.0
코오롱생명과학(주),102940,12-Dec,13.43,10.47,0.0,0.0,0.0
코오롱생명과학(주),102940,13-Dec,10.47,4.46,0.0,0.0,0.0
코오롱생명과학(주),102940,14-Dec,4.46,1.51,0.0,0.0,0.0
코오롱생명과학(주),102940,15-Dec,1.51,13.12,0.0,0.0,0.0
코오롱생명과학(주),102940,16-Dec,13.12,-5.39,0.0,0.0,0.0
코오롱생명과학(주),102940,17-Dec,-5.39,-23.27,1.0,0.0,0.0
코오롱생명과학(주),102940,18-Dec,-23.27,-7.09,1.0,0.0,0.0
코오롱생명과학(주),102940,19-Dec,-7.09,,1.0,0.0,0.0
코오롱플라스틱(주),138490,11-Dec,512.77,3.02,0.0,0.0,0.0
코오롱플라스틱(주),138490,12-Dec,3.02,0.39,0.0,0.0,0.0
코오롱플라스틱(주),138490,13-Dec,0.39,1.75,1.0,0.0,0.0
코오롱플라스틱(주),138490,14-Dec,1.75,4.55,0.0,1.0,0.0
코오롱플라스틱(주),138490,15-Dec,4.55,8.97,0.0,0.0,1.0
코오롱플라스틱(주),138490,16-Dec,8.97,11.04,0.0,0.0,0.0
코오롱플라스틱(주),138490,17-Dec,11.04,12.05,0.0,0.0,0.0
코오롱플라스틱(주),138490,18-Dec,12.05,3.8,0.0,0.0,0.0
코오롱플라스틱(주),138490,19-Dec,3.8,,0.0,0.0,0.0
코웰패션(주),33290,11-Dec,3.99,1.46,0.0,0.0,0.0
코웰패션(주),33290,12-Dec,1.46,-2.28,0.0,0.0,0.0
코웰패션(주),33290,13-Dec,-2.28,-2.29,1.0,0.0,0.0
코웰패션(주),33290,14-Dec,-2.29,15.39,1.0,0.0,0.0
코웰패션(주),33290,15-Dec,15.39,42.67,0.0,0.0,0.0
코웰패션(주),33290,16-Dec,42.67,80.68,0.0,0.0,0.0
코웰패션(주),33290,17-Dec,80.68,60.78,0.0,0.0,0.0
코웰패션(주),33290,18-Dec,60.78,66.81,0.0,0.0,0.0
코웰패션(주),33290,19-Dec,66.81,,0.0,0.0,0.0
코위버(주),56360,11-Dec,45.43,20.68,0.0,0.0,0.0
코위버(주),56360,12-Dec,20.68,58.76,0.0,0.0,0.0
코위버(주),56360,13-Dec,58.76,95.67,0.0,0.0,0.0
코위버(주),56360,14-Dec,95.67,106.16,0.0,0.0,0.0
코위버(주),56360,15-Dec,106.16,89.71,0.0,0.0,0.0
코위버(주),56360,16-Dec,89.71,29.42,0.0,0.0,0.0
코위버(주),56360,17-Dec,29.42,-3.01,0.0,0.0,0.0
코위버(주),56360,18-Dec,-3.01,40.09,1.0,0.0,0.0
코위버(주),56360,19-Dec,40.09,,0.0,1.0,0.0
큐렉소(주),60280,11-Dec,-4.24,-5.02,1.0,0.0,0.0
큐렉소(주),60280,12-Dec,-5.02,-172.33,1.0,0.0,0.0
큐렉소(주),60280,13-Dec,-172.33,-25.91,1.0,0.0,0.0
큐렉소(주),60280,14-Dec,-25.91,-180.64,1.0,0.0,0.0
큐렉소(주),60280,15-Dec,-180.64,-64.61,1.0,0.0,0.0
큐렉소(주),60280,16-Dec,-64.61,6.42,1.0,0.0,0.0
큐렉소(주),60280,17-Dec,6.42,-167.42,0.0,0.0,0.0
큐렉소(주),60280,18-Dec,-167.42,-600.83,1.0,0.0,0.0
큐렉소(주),60280,19-Dec,-600.83,,1.0,0.0,0.0
크로바하이텍(주),43590,11-Dec,1.77,5.62,0.0,0.0,0.0
크로바하이텍(주),43590,12-Dec,5.62,-10.67,0.0,0.0,0.0
크로바하이텍(주),43590,13-Dec,-10.67,-7.22,1.0,0.0,0.0
크로바하이텍(주),43590,14-Dec,-7.22,-4.96,1.0,0.0,0.0
크로바하이텍(주),43590,15-Dec,-4.96,2.41,1.0,0.0,0.0
크로바하이텍(주),43590,16-Dec,2.41,-1.81,0.0,0.0,0.0
크로바하이텍(주),43590,17-Dec,-1.81,-9.54,1.0,0.0,0.0
크로바하이텍(주),43590,18-Dec,-9.54,-2.92,1.0,0.0,0.0
크로바하이텍(주),43590,19-Dec,-2.92,,1.0,0.0,0.0
크루셜텍(주),114120,11-Dec,10.18,-1.93,0.0,0.0,0.0
크루셜텍(주),114120,12-Dec,-1.93,-2.82,1.0,0.0,0.0
크루셜텍(주),114120,13-Dec,-2.82,-1.5,1.0,0.0,0.0
크루셜텍(주),114120,14-Dec,-1.5,2.75,1.0,0.0,0.0
크루셜텍(주),114120,15-Dec,2.75,1.32,0.0,0.0,0.0
크루셜텍(주),114120,16-Dec,1.32,-7.97,0.0,0.0,0.0
크루셜텍(주),114120,17-Dec,-7.97,-8.55,1.0,0.0,0.0
크루셜텍(주),114120,18-Dec,-8.55,-8.71,1.0,0.0,0.0
크루셜텍(주),114120,19-Dec,-8.71,,1.0,0.0,0.0
크리스탈지노믹스(주),83790,11-Dec,-20.73,-2.84,1.0,0.0,0.0
크리스탈지노믹스(주),83790,12-Dec,-2.84,-1.56,1.0,0.0,0.0
크리스탈지노믹스(주),83790,13-Dec,-1.56,-1.49,1.0,0.0,0.0
크리스탈지노믹스(주),83790,14-Dec,-1.49,-1.08,1.0,0.0,0.0
크리스탈지노믹스(주),83790,15-Dec,-1.08,-2.27,1.0,0.0,0.0
크리스탈지노믹스(주),83790,16-Dec,-2.27,-5.44,1.0,0.0,0.0
크리스탈지노믹스(주),83790,17-Dec,-5.44,1.4,1.0,0.0,0.0
크리스탈지노믹스(주),83790,18-Dec,1.4,-1.83,0.0,0.0,0.0
크리스탈지노믹스(주),83790,19-Dec,-1.83,,1.0,0.0,0.0
태경산업(주),15890,11-Dec,17.84,9.78,0.0,0.0,0.0
태경산업(주),15890,12-Dec,9.78,5.29,0.0,0.0,0.0
태경산업(주),15890,13-Dec,5.29,5.3,0.0,0.0,0.0
태경산업(주),15890,14-Dec,5.3,-1.22,0.0,0.0,0.0
태경산업(주),15890,15-Dec,-1.22,2.08,1.0,0.0,0.0
태경산업(주),15890,16-Dec,2.08,3.46,0.0,1.0,0.0
태경산업(주),15890,17-Dec,3.46,4.98,0.0,0.0,1.0
태경산업(주),15890,18-Dec,4.98,2.57,0.0,0.0,0.0
태경산업(주),15890,19-Dec,2.57,,0.0,0.0,0.0
태림포장(주),11280,11-Dec,3.73,6.12,0.0,0.0,0.0
태림포장(주),11280,12-Dec,6.12,3.53,0.0,0.0,0.0
태림포장(주),11280,13-Dec,3.53,4.14,0.0,0.0,0.0
태림포장(주),11280,14-Dec,4.14,0.54,0.0,0.0,0.0
태림포장(주),11280,15-Dec,0.54,2.55,1.0,0.0,0.0
태림포장(주),11280,16-Dec,2.55,0.52,0.0,1.0,0.0
태림포장(주),11280,17-Dec,0.52,6.34,1.0,0.0,0.0
태림포장(주),11280,18-Dec,6.34,4.34,0.0,0.0,0.0
태림포장(주),11280,19-Dec,4.34,,0.0,0.0,0.0
태양금속공업(주),4100,11-Dec,11.95,1.35,0.0,0.0,0.0
태양금속공업(주),4100,12-Dec,1.35,1.45,0.0,0.0,0.0
태양금속공업(주),4100,13-Dec,1.45,1.51,0.0,0.0,0.0
태양금속공업(주),4100,14-Dec,1.51,1.85,0.0,0.0,0.0
태양금속공업(주),4100,15-Dec,1.85,2.57,0.0,0.0,0.0
태양금속공업(주),4100,16-Dec,2.57,1.72,0.0,0.0,0.0
태양금속공업(주),4100,17-Dec,1.72,1.08,0.0,0.0,0.0
태양금속공업(주),4100,18-Dec,1.08,-2.22,0.0,0.0,0.0
태양금속공업(주),4100,19-Dec,-2.22,,1.0,0.0,0.0
태평양물산(주),7980,11-Dec,2.11,0.77,0.0,0.0,0.0
태평양물산(주),7980,12-Dec,0.77,2.02,1.0,0.0,0.0
태평양물산(주),7980,13-Dec,2.02,2.07,0.0,1.0,0.0
태평양물산(주),7980,14-Dec,2.07,1.49,0.0,0.0,1.0
태평양물산(주),7980,15-Dec,1.49,-3.66,0.0,0.0,0.0
태평양물산(주),7980,16-Dec,-3.66,1.58,1.0,0.0,0.0
태평양물산(주),7980,17-Dec,1.58,2.01,0.0,0.0,0.0
태평양물산(주),7980,18-Dec,2.01,2.08,0.0,0.0,0.0
태평양물산(주),7980,19-Dec,2.08,,0.0,0.0,0.0
테라사이언스(주),73640,11-Dec,1.79,0.95,0.0,0.0,0.0
테라사이언스(주),73640,12-Dec,0.95,-1.28,1.0,0.0,0.0
테라사이언스(주),73640,13-Dec,-1.28,-1.61,1.0,0.0,0.0
테라사이언스(주),73640,14-Dec,-1.61,-3.69,1.0,0.0,0.0
테라사이언스(주),73640,15-Dec,-3.69,-2.47,1.0,0.0,0.0
테라사이언스(주),73640,16-Dec,-2.47,-0.07,1.0,0.0,0.0
테라사이언스(주),73640,17-Dec,-0.07,0.2,1.0,0.0,0.0
테라사이언스(주),73640,18-Dec,0.2,-2.14,1.0,0.0,0.0
테라사이언스(주),73640,19-Dec,-2.14,,1.0,0.0,0.0
티와이엠(주),2900,11-Dec,0.64,1.36,1.0,0.0,0.0
티와이엠(주),2900,12-Dec,1.36,1.8,0.0,1.0,0.0
티와이엠(주),2900,13-Dec,1.8,0.24,0.0,0.0,1.0
티와이엠(주),2900,14-Dec,0.24,1.05,1.0,0.0,0.0
티와이엠(주),2900,15-Dec,1.05,0.77,0.0,0.0,0.0
티와이엠(주),2900,16-Dec,0.77,-0.19,1.0,0.0,0.0
티와이엠(주),2900,17-Dec,-0.19,-0.49,1.0,0.0,0.0
티와이엠(주),2900,18-Dec,-0.49,1.19,1.0,0.0,0.0
티와이엠(주),2900,19-Dec,1.19,,0.0,0.0,0.0
티제이미디어(주),32540,11-Dec,10.9,231.35,0.0,0.0,0.0
티제이미디어(주),32540,12-Dec,231.35,11.48,0.0,0.0,0.0
티제이미디어(주),32540,13-Dec,11.48,-15.55,0.0,0.0,0.0
티제이미디어(주),32540,14-Dec,-15.55,39.04,1.0,0.0,0.0
티제이미디어(주),32540,15-Dec,39.04,12.8,0.0,1.0,0.0
티제이미디어(주),32540,16-Dec,12.8,89.16,0.0,0.0,1.0
티제이미디어(주),32540,17-Dec,89.16,-8.64,0.0,0.0,0.0
티제이미디어(주),32540,18-Dec,-8.64,1.22,1.0,0.0,0.0
티제이미디어(주),32540,19-Dec,1.22,,0.0,0.0,0.0
티케이지애강(주),22220,11-Dec,0.43,-0.46,1.0,0.0,0.0
티케이지애강(주),22220,12-Dec,-0.46,-0.37,1.0,0.0,0.0
티케이지애강(주),22220,13-Dec,-0.37,-2.32,1.0,0.0,0.0
티케이지애강(주),22220,14-Dec,-2.32,2.61,1.0,0.0,0.0
티케이지애강(주),22220,15-Dec,2.61,9.93,0.0,0.0,0.0
티케이지애강(주),22220,16-Dec,9.93,52.34,0.0,0.0,0.0
티케이지애강(주),22220,17-Dec,52.34,1031.75,0.0,0.0,0.0
티케이지애강(주),22220,18-Dec,1031.75,806.77,0.0,0.0,0.0
티케이지애강(주),22220,19-Dec,806.77,,0.0,0.0,0.0
팅크웨어(주),84730,11-Dec,9.94,5.36,0.0,0.0,0.0
팅크웨어(주),84730,12-Dec,5.36,0.62,0.0,0.0,0.0
팅크웨어(주),84730,13-Dec,0.62,1.52,1.0,0.0,0.0
팅크웨어(주),84730,14-Dec,1.52,1.29,0.0,1.0,0.0
팅크웨어(주),84730,15-Dec,1.29,4.32,0.0,0.0,1.0
팅크웨어(주),84730,16-Dec,4.32,9.62,0.0,0.0,0.0
팅크웨어(주),84730,17-Dec,9.62,8.98,0.0,0.0,0.0
팅크웨어(주),84730,18-Dec,8.98,7.66,0.0,0.0,0.0
팅크웨어(주),84730,19-Dec,7.66,,0.0,0.0,0.0
파나케이아(주),58530,11-Dec,1.46,0.93,0.0,0.0,0.0
파나케이아(주),58530,12-Dec,0.93,1.81,1.0,0.0,0.0
파나케이아(주),58530,13-Dec,1.81,0.28,0.0,1.0,0.0
파나케이아(주),58530,14-Dec,0.28,0.6,1.0,0.0,0.0
파나케이아(주),58530,15-Dec,0.6,3.38,1.0,0.0,0.0
파나케이아(주),58530,16-Dec,3.38,-3.92,0.0,0.0,0.0
파나케이아(주),58530,17-Dec,-3.92,-2.2,1.0,0.0,0.0
파나케이아(주),58530,18-Dec,-2.2,0.36,1.0,0.0,0.0
파나케이아(주),58530,19-Dec,0.36,,1.0,0.0,0.0
파미셀(주),5690,11-Dec,-9.14,-7.3,1.0,0.0,0.0
파미셀(주),5690,12-Dec,-7.3,-3.9,1.0,0.0,0.0
파미셀(주),5690,13-Dec,-3.9,-9.23,1.0,0.0,0.0
파미셀(주),5690,14-Dec,-9.23,-12.41,1.0,0.0,0.0
파미셀(주),5690,15-Dec,-12.41,-10.05,1.0,0.0,0.0
파미셀(주),5690,16-Dec,-10.05,-12.41,1.0,0.0,0.0
파미셀(주),5690,17-Dec,-12.41,4.58,1.0,0.0,0.0
파미셀(주),5690,18-Dec,4.58,19.38,0.0,0.0,0.0
파미셀(주),5690,19-Dec,19.38,,0.0,0.0,0.0
팜젠사이언스(주),4720,11-Dec,-2.72,-5.58,1.0,0.0,0.0
