,회사명,거래소코드,회계년도,차입금비율(IFRS),차입금비율(IFRS연결),당좌자산구성비율(IFRS),당좌자산구성비율(IFRS연결),유동자산구성비율(IFRS),유동자산구성비율(IFRS연결),매출채권 대 매입채무비율(IFRS),매출채권 대 매입채무비율(IFRS연결),단기차입금 대 총차입금비율(IFRS),단기차입금 대 총차입금비율(IFRS연결),유동부채비율(IFRS),유동부채비율(IFRS연결),타인자본구성비율(IFRS),타인자본구성비율(IFRS연결),자기자본구성비율(IFRS),자기자본구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS),재고자산 대 유동자산비율(IFRS연결),재고자산 대 순운전자본비율(IFRS),재고자산 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS),순운전자본비율(IFRS연결),차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,자기자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율
90,(주)TCC스틸,2710,11-Dec,61.76,63.59,21.32,22.86,40.1,40.39,220.17,220.36,79.93,81.18,70.01,73.45,49.57,50.38,50.43,49.62,46.83,43.4,391.64,445.09,4.8,3.94,63.59,22.86,40.39,220.36,81.18,73.45,50.38,49.62,43.4,445.09,3.94
91,(주)TCC스틸,2710,12-Dec,72.55,100.62,21.16,21.53,38.45,39.93,205.47,171.22,49.18,59.19,55.18,84.83,52.18,58.69,47.82,41.31,44.98,46.08,143.34,376.6,12.07,4.89,100.62,21.53,39.93,171.22,59.19,84.83,58.69,41.31,46.08,376.6,4.89
92,(주)TCC스틸,2710,13-Dec,78.48,124.1,19.67,18.92,33.79,40.47,216.87,175.95,38.51,40.21,46.9,75.7,52.71,62.16,47.29,37.84,41.79,53.26,121.66,182.3,11.61,11.82,124.1,18.92,40.47,175.95,40.21,75.7,62.16,37.84,53.26,182.3,11.82
93,(주)TCC스틸,2710,14-Dec,86.14,148,17.79,19.76,30.61,42.33,230.99,227.51,84.46,82.08,90.23,150.05,54.46,65.69,45.54,34.31,41.87,53.32,0,0,-10.49,-9.15,148,19.76,42.33,227.51,82.08,150.05,65.69,34.31,53.32,0,-9.15
94,(주)TCC스틸,2710,15-Dec,203.6,195.51,47.31,50.8,61.13,63.81,219.98,176.61,18.61,24,158.42,178.6,76.85,77.15,23.15,22.85,22.6,20.39,56.51,56.56,24.45,23,195.51,50.8,63.81,176.61,24,178.6,77.15,22.85,20.39,56.56,23
95,(주)TCC스틸,2710,16-Dec,114.39,113.28,20.77,24.36,38.67,42.69,210.28,224.23,28.89,35.15,83.7,91.2,63.08,63.47,36.92,36.53,46.28,42.93,230.37,195.42,7.77,9.38,113.28,24.36,42.69,224.23,35.15,91.2,63.47,36.53,42.93,195.42,9.38
96,(주)TCC스틸,2710,17-Dec,135.93,127.28,21.63,24.21,40.95,43.15,225.78,238.94,0,99.86,165.81,158.6,63.99,63.79,36.01,36.21,47.17,43.89,0,0,-18.76,-14.28,127.28,24.21,43.15,238.94,99.86,158.6,63.79,36.21,43.89,0,-14.28
97,(주)TCC스틸,2710,18-Dec,119.43,109.51,24.74,27.22,47.97,49.93,145.12,127.35,36.24,36.07,83.41,83.01,63.32,63.17,36.68,36.83,48.42,45.47,133.69,117.3,17.37,19.36,109.51,27.22,49.93,127.35,36.07,83.01,63.17,36.83,45.47,117.3,19.36
98,(주)TCC스틸,2710,19-Dec,133.65,115.69,20.16,24.31,45.1,47.42,156.6,152.02,95.56,92.98,156.83,142.07,63.92,62.81,36.08,37.19,55.29,48.74,0,0,-11.48,-5.41,115.69,24.31,47.42,152.02,92.98,142.07,62.81,37.19,48.74,0,-5.41
99,(주)가비아,79940,11-Dec,15.56,7.77,24.75,44.37,24.79,44.4,491.39,1075.13,74.78,74.78,49.19,28.57,34.85,25.08,65.15,74.92,0.16,0.05,0,0.1,-7.26,22.99,7.77,44.37,44.4,1075.13,74.78,28.57,25.08,74.92,0.05,0.1,22.99
100,(주)가비아,79940,12-Dec,36.75,22.44,18.38,37.24,18.56,37.54,78.26,246.86,15.6,26.92,34.41,25.21,39.83,30.85,60.17,69.15,0.96,0.78,0,1.45,-2.14,20.11,22.44,37.24,37.54,246.86,26.92,25.21,30.85,69.15,0.78,1.45,20.11
101,(주)가비아,79940,13-Dec,27.76,15.55,19.71,40.91,19.87,41.01,151.22,319.46,43.1,48.44,33.28,21.87,33.23,24.81,66.77,75.19,0.78,0.25,0,0.42,-2.36,24.57,15.55,40.91,41.01,319.46,48.44,21.87,24.81,75.19,0.25,0.42,24.57
102,(주)가비아,79940,14-Dec,22.28,11.92,26.64,42.54,26.64,42.54,107.79,0,45,48.06,34.5,21.49,31.86,23.37,68.14,76.63,0,0,0,0,3.13,26.07,11.92,42.54,42.54,0,48.06,21.49,23.37,76.63,0,0,26.07
103,(주)가비아,79940,15-Dec,12.95,7.15,30.24,49.71,30.24,49.71,149.49,360.53,0,8.49,22.81,15.71,26.34,19.97,73.66,80.03,0,0,0,0,13.44,37.14,7.15,49.71,49.71,360.53,8.49,15.71,19.97,80.03,0,0,37.14
104,(주)가비아,79940,16-Dec,12.11,9.8,20.01,46.8,20.01,47.89,152.89,255.14,0,23.4,22.56,21.25,25.75,23.72,74.25,76.28,0,2.26,0,3.42,3.25,31.68,9.8,46.8,47.89,255.14,23.4,21.25,23.72,76.28,2.26,3.42,31.68
105,(주)가비아,79940,17-Dec,11.54,9.61,23.26,48.31,23.26,49.57,116,236.35,0,82.29,36.35,29.43,26.66,25.11,73.34,74.89,0,2.53,0,4.56,-3.4,27.52,9.61,48.31,49.57,236.35,82.29,29.43,25.11,74.89,2.53,4.56,27.52
106,(주)가비아,79940,18-Dec,13.04,10.39,26.53,50.23,26.53,51.54,154.63,476.52,84.62,72.05,36.3,26.09,28.11,24.6,71.89,75.4,0,2.54,0,4.11,0.43,31.87,10.39,50.23,51.54,476.52,72.05,26.09,24.6,75.4,2.54,4.11,31.87
107,(주)가비아,79940,19-Dec,26.49,26.05,16.4,42.14,16.4,43.46,148.64,503.42,42.6,47.95,37.46,31.93,34.81,32.49,65.19,67.51,0,3.04,0,6.04,-8.02,21.9,26.05,42.14,43.46,503.42,47.95,31.93,32.49,67.51,3.04,6.04,21.9
108,(주)강스템바이오텍,217730,15-Dec,5.03,1254789.63,74.3,1254789.63,75.64,1254789.63,238.87,1254789.63,26.95,1254789.63,13.96,1254789.63,14.99,1254789.63,85.01,1254789.63,1.77,1254789.63,2.1,1254789.63,63.77,1254789.63,5.03,74.3,75.64,238.87,26.95,13.96,14.99,85.01,1.77,2.1,63.77
109,(주)강스템바이오텍,217730,16-Dec,67.66,1254789.63,78.8,1254789.63,80.03,1254789.63,61.63,1254789.63,1.67,1254789.63,14.06,1254789.63,51.57,1254789.63,48.43,1254789.63,1.54,1254789.63,1.68,1254789.63,73.22,1254789.63,67.66,78.8,80.03,61.63,1.67,14.06,51.57,48.43,1.54,1.68,73.22
110,(주)강스템바이오텍,217730,17-Dec,51.08,58.21,50.76,49.83,54.63,53.49,14,35.57,2.06,13.4,16.22,26.01,44.58,48.13,55.42,51.87,7.09,6.83,8.49,9.14,45.64,40,58.21,49.83,53.49,35.57,13.4,26.01,48.13,51.87,6.83,9.14,40
111,(주)강스템바이오텍,217730,18-Dec,32.29,36.59,65.83,64.31,66.59,66.94,445.49,114.06,74.16,74.5,28.79,42.15,27.56,34.99,72.44,65.01,1.14,3.92,1.66,6.63,45.73,39.53,36.59,64.31,66.94,114.06,74.5,42.15,34.99,65.01,3.92,6.63,39.53
112,(주)강스템바이오텍,217730,19-Dec,27.31,45.01,50.8,48.52,50.83,48.76,5.72,53.91,63.94,41.71,21.59,29.98,28.17,39.53,71.83,60.47,0.07,0.48,0.1,0.77,35.32,30.63,45.01,48.52,48.76,53.91,41.71,29.98,39.53,60.47,0.48,0.77,30.63
113,(주)강원랜드,35250,11-Dec,0,0,40.82,42.84,40.9,42.92,252.61,254.04,0,0,19.29,19.53,16.56,16.75,83.44,83.25,0.2,0.19,0.33,0.31,24.8,26.66,0,42.84,42.92,254.04,0,19.53,16.75,83.25,0.19,0.31,26.66
114,(주)강원랜드,35250,12-Dec,0,0,38.28,40.05,38.33,40.1,254.91,288.54,0,0,21.68,21.85,18.26,18.39,81.74,81.61,0.11,0.1,0.2,0.19,20.6,22.26,0,40.05,40.1,288.54,0,21.85,18.39,81.61,0.1,0.19,22.26
115,(주)강원랜드,35250,13-Dec,0,0,33.22,34.78,33.26,34.83,269.91,274.76,0,0,22.52,22.65,18.72,18.84,81.28,81.16,0.14,0.14,0.32,0.29,14.96,16.45,0,34.78,34.83,274.76,0,22.65,18.84,81.16,0.14,0.29,16.45
116,(주)강원랜드,35250,14-Dec,0,0,39.89,40.61,39.92,40.65,156,161.91,0,0,22.82,23.08,19.65,19.84,80.35,80.16,0.09,0.09,0.17,0.16,21.59,22.14,0,40.61,40.65,161.91,0,23.08,19.84,80.16,0.09,0.16,22.14
117,(주)강원랜드,35250,15-Dec,0,0,47.03,47.38,47.08,47.43,132.82,134.49,0,0,22.11,22.17,18.73,18.78,81.27,81.22,0.09,0.09,0.15,0.15,29.1,29.42,0,47.38,47.43,134.49,0,22.17,18.78,81.22,0.09,0.15,29.42
118,(주)강원랜드,35250,16-Dec,0,0.03,45.21,45.44,45.25,45.48,136.1,137.74,0,0,22.06,22.1,18.19,18.25,81.81,81.75,0.07,0.07,0.12,0.12,27.2,27.41,0.03,45.44,45.48,137.74,0,22.1,18.25,81.75,0.07,0.12,27.41
119,(주)강원랜드,35250,17-Dec,0,0.04,51.51,51.68,51.54,51.71,137.92,138.43,0,0,19.44,19.46,16.3,16.35,83.7,83.65,0.06,0.06,0.09,0.09,35.27,35.43,0.04,51.68,51.71,138.43,0,19.46,16.35,83.65,0.06,0.09,35.43
120,(주)강원랜드,35250,18-Dec,0,0,41.34,41.55,41.36,41.57,273.17,274.97,0,0,17.71,17.73,15.21,15.23,84.79,84.77,0.07,0.07,0.1,0.1,26.35,26.54,0,41.55,41.57,274.97,0,17.73,15.23,84.77,0.07,0.1,26.54
121,(주)강원랜드,35250,19-Dec,1.79,1.83,42.03,42.24,42.11,42.32,201.85,203.32,3.26,3.52,17.49,17.52,16.18,16.23,83.82,83.77,0.19,0.19,0.3,0.3,27.45,27.64,1.83,42.24,42.32,203.32,3.52,17.52,16.23,83.77,0.19,0.3,27.64
122,(주)강원에너지,114190,11-Nov,0,1254789.63,81.84,1254789.63,89.26,1254789.63,90.58,1254789.63,0,1254789.63,118.56,1254789.63,54.39,1254789.63,45.61,1254789.63,8.32,1254789.63,21.11,1254789.63,35.19,1254789.63,0,81.84,89.26,90.58,0,118.56,54.39,45.61,8.32,21.11,35.19
123,(주)강원에너지,114190,12-Dec,33.52,1254789.63,85.91,1254789.63,90.18,1254789.63,236.27,1254789.63,0,1254789.63,146.73,1254789.63,59.55,1254789.63,40.45,1254789.63,4.73,1254789.63,13.84,1254789.63,30.82,1254789.63,33.52,85.91,90.18,236.27,0,146.73,59.55,40.45,4.73,13.84,30.82
124,(주)강원에너지,114190,13-Dec,6.87,1254789.63,82.09,1254789.63,84.97,1254789.63,228.9,1254789.63,0,1254789.63,57.9,1254789.63,36.67,1254789.63,63.33,1254789.63,3.39,1254789.63,5.96,1254789.63,48.31,1254789.63,6.87,82.09,84.97,228.9,0,57.9,36.67,63.33,3.39,5.96,48.31
125,(주)강원에너지,114190,14-Dec,0,1254789.63,70.21,1254789.63,72.8,1254789.63,280.04,1254789.63,0,1254789.63,32.88,1254789.63,24.75,1254789.63,75.25,1254789.63,3.56,1254789.63,5.39,1254789.63,48.05,1254789.63,0,70.21,72.8,280.04,0,32.88,24.75,75.25,3.56,5.39,48.05
126,(주)강원에너지,114190,15-Dec,0,17.67,71.05,72.19,72.58,73.64,175.75,175.75,0,0,47.46,33.33,32.19,33.79,67.81,66.21,2.1,1.96,3.77,2.8,40.4,51.57,17.67,72.19,73.64,175.75,0,33.33,33.79,66.21,1.96,2.8,51.57
127,(주)강원에너지,114190,16-Dec,0,18.16,69.93,69.16,70.4,69.59,508.19,508.19,0,0,31.82,21.95,24.14,28.63,75.86,71.37,0.67,0.62,1.02,0.81,46.27,53.93,18.16,69.16,69.59,508.19,0,21.95,28.63,71.37,0.62,0.81,53.93
128,(주)강원에너지,114190,17-Dec,5.97,22.72,75.41,72.66,75.82,73.05,295.63,295.63,0,8.76,77.85,69.76,46.32,48.16,53.68,51.84,0.54,0.53,1.21,1.05,34.03,36.89,22.72,72.66,73.05,295.63,8.76,69.76,48.16,51.84,0.53,1.05,36.89
129,(주)강원에너지,114190,18-Dec,34.99,48.69,77.61,74.6,78.22,75.18,375.08,375.08,0,0,81.77,86.86,45.01,46.5,54.99,53.5,0.78,0.77,1.82,2.02,33.25,28.72,48.69,74.6,75.18,375.08,0,86.86,46.5,53.5,0.77,2.02,28.72
130,(주)강원에너지,114190,19-Dec,49.9,88.19,54.85,53.75,55.07,53.96,178.77,178.77,59.5,75.15,120.35,145.99,58.44,62.68,41.56,37.32,0.39,0.39,4.27,0,5.05,-0.52,88.19,53.75,53.96,178.77,75.15,145.99,62.68,37.32,0.39,0,-0.52
131,(주)갤럭시아에스엠,11420,11-Dec,7.74,7.52,42.55,54.62,42.55,54.66,491.32,430.89,0,0,48.91,61.98,39.72,43.97,60.28,56.03,0,0.08,0,0.22,13.07,19.93,7.52,54.62,54.66,430.89,0,61.98,43.97,56.03,0.08,0.22,19.93
132,(주)갤럭시아에스엠,11420,12-Dec,5.57,13.32,53.93,56.2,53.93,56.28,268.38,142.92,0,40.58,49.44,51.88,37.38,41.09,62.62,58.91,0,0.15,0,0.33,22.98,25.72,13.32,56.2,56.28,142.92,40.58,51.88,41.09,58.91,0.15,0.33,25.72
133,(주)갤럭시아에스엠,11420,13-Dec,8.58,20.58,45.9,52.54,45.9,52.87,339.67,127.16,0,89.94,42.23,62.83,34.21,42.89,65.79,57.11,0,0.63,0,1.98,18.12,16.99,20.58,52.54,52.87,127.16,89.94,62.83,42.89,57.11,0.63,1.98,16.99
134,(주)갤럭시아에스엠,11420,14-Dec,11.24,19,53.06,57.95,54.06,59.07,373.69,148.39,0,59.66,62.84,77,42.26,48.74,57.74,51.26,1.85,1.9,5.61,5.73,17.78,19.6,19,57.95,59.07,148.39,59.66,77,48.74,51.26,1.9,5.73,19.6
135,(주)갤럭시아에스엠,11420,15-Dec,0,2.77,60.24,64.66,60.24,64.68,300.55,158.1,0,65.28,29.53,33.92,24.6,27.59,75.4,72.41,0,0.03,0,0.04,37.98,40.11,2.77,64.66,64.68,158.1,65.28,33.92,27.59,72.41,0.03,0.04,40.11
136,(주)갤럭시아에스엠,11420,16-Dec,0,0.94,60.02,64.9,60.02,64.9,184.68,147.38,0,0,21.95,27.79,19.67,23.27,80.33,76.73,0,0,0,0,42.39,43.57,0.94,64.9,64.9,147.38,0,27.79,23.27,76.73,0,0,43.57
137,(주)갤럭시아에스엠,11420,17-Dec,0,0,52.13,57.7,52.13,57.7,245.75,247.51,0,0,19.44,21.59,17.29,18.74,82.71,81.26,0,0,0,0,36.05,40.15,0,57.7,57.7,247.51,0,21.59,18.74,81.26,0,0,40.15
138,(주)갤럭시아에스엠,11420,18-Dec,0,0,42.95,42.86,42.95,42.86,204.88,204.31,0,0,23.99,25.2,19.62,20.39,80.38,79.61,0,0,0,0,23.66,22.8,0,42.86,42.86,204.31,0,25.2,20.39,79.61,0,0,22.8
139,(주)갤럭시아에스엠,11420,19-Dec,0.92,0.11,48.31,48.31,48.31,48.31,261.96,261.96,87.87,0,28.95,28.95,22.81,22.81,77.19,77.19,0,0,0,0,25.97,25.97,0.11,48.31,48.31,261.96,0,28.95,22.81,77.19,0,0,25.97
140,(주)경농,2100,11-Dec,0.05,0.05,8.99,13.91,48.6,54.3,26.78,27.39,13.13,13.13,16.97,17.39,17.38,17.72,82.62,82.28,81.5,74.39,114.55,101.01,34.58,39.99,0.05,13.91,54.3,27.39,13.13,17.39,17.72,82.28,74.39,101.01,39.99
141,(주)경농,2100,12-Dec,10.38,46.29,9.47,14.82,43.73,52.9,28.81,63.35,99.69,99.93,29.86,67.8,25.54,43.68,74.46,56.32,78.35,71.98,159.41,258.8,21.49,14.71,46.29,14.82,52.9,63.35,99.93,67.8,43.68,56.32,71.98,258.8,14.71
142,(주)경농,2100,13-Dec,9.59,28.13,9.41,11.98,42.09,50.6,34.39,83.64,57.49,85.54,24.94,44.42,24.32,36.26,75.68,63.74,77.65,76.32,140.78,173.27,23.22,22.29,28.13,11.98,50.6,83.64,85.54,44.42,36.26,63.74,76.32,173.27,22.29
143,(주)경농,2100,14-Dec,13.36,36.94,9.61,14.52,39.92,49.06,40.25,83.66,58.8,85.09,27.58,53.53,26.8,40.65,73.2,59.35,75.92,70.4,153.6,199.73,19.73,17.29,36.94,14.52,49.06,83.66,85.09,53.53,40.65,59.35,70.4,199.73,17.29
144,(주)경농,2100,15-Dec,29.57,49.68,10,14.46,41.8,50.95,52.43,91.61,79.18,87.72,43.48,65.49,34.72,44.79,65.28,55.21,76.07,71.62,236.99,246.67,13.42,14.79,49.68,14.46,50.95,91.61,87.72,65.49,44.79,55.21,71.62,246.67,14.79
145,(주)경농,2100,16-Dec,26.16,41.82,8.99,12.52,42.51,48.63,45.79,82.11,85.34,91.17,42.83,61.07,33.72,42.67,66.28,57.33,78.84,74.25,237.33,265.08,14.12,13.62,41.82,12.52,48.63,82.11,91.17,61.07,42.67,57.33,74.25,265.08,13.62
146,(주)경농,2100,17-Dec,22.22,41.39,8.5,13.02,42.63,48.66,44.1,76.99,92.85,91.03,42.87,63.01,31.98,42.79,68.02,57.21,80.06,73.24,253.37,282.52,13.47,12.62,41.39,13.02,48.66,76.99,91.03,63.01,42.79,57.21,73.24,282.52,12.62
147,(주)경농,2100,18-Dec,24.88,41.98,11.5,13.72,43.61,47.58,80,102.56,0,94.56,46.45,63.69,34.37,43.61,65.63,56.39,73.64,71.16,244.73,290.22,13.12,11.67,41.98,13.72,47.58,102.56,94.56,63.69,43.61,56.39,71.16,290.22,11.67
148,(주)경농,2100,19-Dec,27.85,46.81,12.5,13.83,46.67,49.89,67.66,91.84,68.34,73.83,42.27,60.73,35.77,45.57,64.23,54.43,73.21,72.27,175.03,214.24,19.52,16.83,46.81,13.83,49.89,91.84,73.83,60.73,45.57,54.43,72.27,214.24,16.83
149,(주)경동나비엔,9450,11-Dec,0.18,9.34,30.45,26.11,49.01,49.2,101.35,75.63,57.14,46.16,52.15,48.58,36.15,36.13,63.85,63.87,37.86,46.94,118.1,127.04,15.71,18.18,9.34,26.11,49.2,75.63,46.16,48.58,36.13,63.87,46.94,127.04,18.18
150,(주)경동나비엔,9450,12-Dec,4.98,14.15,35.08,28.64,48.39,48.5,92.88,62.1,1.49,25.8,57.71,56.97,40.23,41.32,59.77,58.68,27.51,40.95,95.78,131.75,13.9,15.07,14.15,28.64,48.5,62.1,25.8,56.97,41.32,58.68,40.95,131.75,15.07
151,(주)경동나비엔,9450,13-Dec,17.13,25.87,22.39,17.57,34.8,37.78,105.54,71.91,91.98,70.83,82.16,79.81,46.43,47.21,53.57,52.79,35.66,53.51,0,0,-9.21,-4.35,25.87,17.57,37.78,71.91,70.83,79.81,47.21,52.79,53.51,0,-4.35
152,(주)경동나비엔,9450,14-Dec,42.34,55.37,28.14,19.03,40.51,39.82,158.61,71.67,98.13,81.44,93.27,98.05,49.26,52.69,50.74,47.31,30.54,52.22,0,0,-6.81,-6.57,55.37,19.03,39.82,71.67,81.44,98.05,52.69,47.31,52.22,0,-6.57
153,(주)경동나비엔,9450,15-Dec,17.67,33.49,27.89,17.68,39.97,39.36,142.85,59.76,98.64,76.88,73.76,85.95,42.99,48.75,57.01,51.25,30.22,55.09,0,0,-2.08,-4.69,33.49,17.68,39.36,59.76,76.88,85.95,48.75,51.25,55.09,0,-4.69
154,(주)경동나비엔,9450,16-Dec,0,13.95,30.14,19.88,41.97,40.82,109.31,58.93,0,67.02,64.27,74.34,39.54,44.44,60.46,55.56,28.19,51.3,380.26,0,3.11,-0.48,13.95,19.88,40.82,58.93,67.02,74.34,44.44,55.56,51.3,0,-0.48
155,(주)경동나비엔,9450,17-Dec,6.87,23.5,30.36,23.93,44.93,45.84,111.67,84.13,0,70.88,71.9,85.71,43.27,49.08,56.73,50.92,32.43,47.8,351.91,998.43,4.14,2.19,23.5,23.93,45.84,84.13,70.88,85.71,49.08,50.92,47.8,998.43,2.19
156,(주)경동나비엔,9450,18-Dec,22.01,42.57,30.54,23.47,47.55,49.18,169.58,121.72,0,84.76,79.57,98.22,45.44,52,54.56,48,35.77,52.28,411.7,1263.1,4.13,2.04,42.57,23.47,49.18,121.72,84.76,98.22,52,48,52.28,1263.1,2.04
157,(주)경동나비엔,9450,19-Dec,16.17,32.43,32.02,22.33,46.38,44.98,169.43,102.91,73.78,74.93,72.18,89.77,44.85,50.63,55.15,49.37,30.97,50.36,218.49,3430.89,6.57,0.66,32.43,22.33,44.98,102.91,74.93,89.77,50.63,49.37,50.36,3430.89,0.66
158,(주)경동도시가스,267290,17-Dec,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,,,,,,,,,,,
159,(주)경동도시가스,267290,18-Dec,4.32,4.29,56.76,56.91,56.93,57.08,75.7,75.7,11.92,11.92,117.78,117.29,58.92,58.82,41.08,41.18,0.29,0.29,1.96,1.9,8.54,8.78,4.29,56.91,57.08,75.7,11.92,117.29,58.82,41.18,0.29,1.9,8.78
160,(주)경동도시가스,267290,19-Dec,7.8,7.75,52.33,52.51,52.51,52.69,73.63,73.64,10.22,10.22,94.99,94.57,54.82,54.72,45.18,45.28,0.34,0.34,1.86,1.8,9.59,9.86,7.75,52.51,52.69,73.64,10.22,94.57,54.72,45.28,0.34,1.8,9.86
161,(주)경동인베스트,12320,11-Dec,3.66,12.88,59.79,60.33,59.88,60.95,81.99,82.41,13.83,30.25,109.12,119.83,56.13,59.27,43.87,40.73,0.15,1.02,0.74,5.13,12.01,12.15,12.88,60.33,60.95,82.41,30.25,119.83,59.27,40.73,1.02,5.13,12.15
162,(주)경동인베스트,12320,12-Dec,3.26,10.66,64.36,65.58,64.45,67.28,71.94,71.64,12.61,24.65,130.7,145.53,59.87,63.1,40.13,36.9,0.14,2.53,0.77,12.53,11.99,13.57,10.66,65.58,67.28,71.64,24.65,145.53,63.1,36.9,2.53,12.53,13.57
163,(주)경동인베스트,12320,13-Dec,2.74,9.55,62.28,63.44,62.34,64.58,71.17,70.53,12.76,37.35,107.51,119.54,55.5,58.61,44.5,41.39,0.1,1.75,0.45,7.5,14.5,15.1,9.55,63.44,64.58,70.53,37.35,119.54,58.61,41.39,1.75,7.5,15.1
164,(주)경동인베스트,12320,14-Dec,2.41,14.2,57.24,56.65,57.33,58.04,74.77,80.65,14.6,34.6,80.14,90.58,49.07,54.01,50.93,45.99,0.16,2.4,0.56,8.5,16.52,16.38,14.2,56.65,58.04,80.65,34.6,90.58,54.01,45.99,2.4,8.5,16.38
165,(주)경동인베스트,12320,15-Dec,2.73,25.72,49.51,48.25,49.62,48.96,85.56,100.26,12.96,27.52,53.75,68.16,40.79,50.64,59.21,49.36,0.21,1.46,0.58,4.67,17.79,15.32,25.72,48.25,48.96,100.26,27.52,68.16,50.64,49.36,1.46,4.67,15.32
166,(주)경동인베스트,12320,16-Dec,2.74,25.12,43.57,44.23,43.69,45.2,90.33,110.59,12.84,32.56,46.73,57.43,38.46,47.79,61.54,52.21,0.26,2.15,0.75,6.39,14.93,15.22,25.12,44.23,45.2,110.59,32.56,57.43,47.79,52.21,2.15,6.39,15.22
167,(주)경동인베스트,12320,17-Dec,0,32.68,34.89,37.4,34.89,39.77,0,2621.97,0,36.22,0.2,19.36,2.59,33.19,97.41,66.81,0,5.97,0,8.85,34.69,26.83,32.68,37.4,39.77,2621.97,36.22,19.36,33.19,66.81,5.97,8.85,26.83
168,(주)경동인베스트,12320,18-Dec,0,29.11,14.01,26.65,14.04,31.83,0,737.73,0,37.91,0.14,19.71,2.62,32.79,97.38,67.21,0.2,16.29,0.2,27.9,13.9,18.59,29.11,26.65,31.83,737.73,37.91,19.71,32.79,67.21,16.29,27.9,18.59
169,(주)경동인베스트,12320,19-Dec,0.09,24.21,14.05,33.97,14.11,39.06,0,897.88,27.89,35.55,2.53,20.42,2.61,31.53,97.39,68.47,0.4,13.03,0.48,20.3,11.65,25.07,24.21,33.97,39.06,897.88,35.55,20.42,31.53,68.47,13.03,20.3,25.07
170,(주)경방,50,11-Dec,58.12,65.14,3.93,4.86,9.29,10.25,1952.59,158.45,86.94,87.12,53.52,64.58,49.2,53.44,50.8,46.56,57.7,52.64,0,0,-17.89,-19.82,65.14,4.86,10.25,158.45,87.12,64.58,53.44,46.56,52.64,0,-19.82
171,(주)경방,50,12-Dec,56.71,66.91,3.95,5.3,7.81,9.26,800.64,149.63,26.24,28.37,18.12,26.57,48.55,53.51,51.45,46.49,49.45,42.78,0,0,-1.51,-3.09,66.91,5.3,9.26,149.63,28.37,26.57,53.51,46.49,42.78,0,-3.09
172,(주)경방,50,13-Dec,47.72,57.41,3.48,4.87,6.3,7.97,846.56,165.35,21.01,24.67,12.92,21.25,45.64,50.93,54.36,49.07,44.79,38.89,0,0,-0.72,-2.45,57.41,4.87,7.97,165.35,24.67,21.25,50.93,49.07,38.89,0,-2.45
173,(주)경방,50,14-Dec,52.76,57.74,3.85,4.88,6.56,7.78,175.39,189.59,0,97.33,59.65,63.21,48.9,50.25,51.1,49.75,41.37,37.3,0,0,-23.92,-23.67,57.74,4.88,7.78,189.59,97.33,63.21,50.25,49.75,37.3,0,-23.67
174,(주)경방,50,15-Dec,45.6,56.33,3.67,4.19,6.65,8.2,188.35,214.45,31.45,36.83,21.42,28.05,46.66,49.72,53.34,50.28,44.89,48.9,0,0,-4.78,-5.9,56.33,4.19,8.2,214.45,36.83,28.05,49.72,50.28,48.9,0,-5.9
175,(주)경방,50,16-Dec,36.42,48.07,3.79,4.62,6.51,8.14,189.87,199.41,26.4,31,17.48,22.86,44.2,47.78,55.8,52.22,41.79,43.22,0,0,-3.24,-3.8,48.07,4.62,8.14,199.41,31,22.86,47.78,52.22,43.22,0,-3.8
176,(주)경방,50,17-Dec,28.1,40.89,4.09,4.58,5.96,7.08,181.18,181.29,0,94.17,35.07,45.7,40.71,45.12,59.29,54.88,31.45,35.37,0,0,-14.83,-17.99,40.89,4.58,7.08,181.29,94.17,45.7,45.12,54.88,35.37,0,-17.99
177,(주)경방,50,18-Dec,29.04,43.44,4.29,4.68,7.19,9.27,180.38,217.15,24.56,36.63,14.11,23.02,40.55,45.55,59.45,54.45,40.35,49.53,0,0,-1.2,-3.26,43.44,4.68,9.27,217.15,36.63,23.02,45.55,54.45,49.53,0,-3.26
178,(주)경방,50,19-Dec,32.48,42.29,16.19,17.04,17.26,19.32,144.44,195.05,37.33,42.61,20.32,25.94,42.86,45.9,57.14,54.1,6.24,11.82,19.05,43.19,5.65,5.29,42.29,17.04,19.32,195.05,42.61,25.94,45.9,54.1,11.82,43.19,5.29
179,(주)경보제약,214390,15-Dec,31.83,1254789.63,28.43,1254789.63,53.77,1254789.63,261.37,1254789.63,87.21,1254789.63,52.55,1254789.63,37.17,1254789.63,62.83,1254789.63,47.12,1254789.63,122.08,1254789.63,20.75,1254789.63,31.83,28.43,53.77,261.37,87.21,52.55,37.17,62.83,47.12,122.08,20.75
