,회사명,거래소코드,회계년도,유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),0,1
373,(주)금호에이치티,214330,Dec-17,48127082,55754669,-9.03,-9.98
374,(주)금호에이치티,214330,Dec-18,45118854,52872799,-6.25,-5.17
375,(주)금호에이치티,214330,Dec-19,46469308,55766044,2.99,5.47
376,(주)금화피에스시,36190,Dec-11,12869680,15975328.46,-71.35,
377,(주)금화피에스시,36190,Dec-12,14031715,15975328.46,9.03,
378,(주)금화피에스시,36190,Dec-13,14635060,15533041,4.3,
379,(주)금화피에스시,36190,Dec-14,16432016,19289309,12.28,24.18
380,(주)금화피에스시,36190,Dec-15,19034614,24594245,15.84,27.5
381,(주)금화피에스시,36190,Dec-16,18821165,26614096,-1.12,8.21
382,(주)금화피에스시,36190,Dec-17,17661564,25379886,-6.16,-4.64
383,(주)금화피에스시,36190,Dec-18,17430031,25554351,-1.31,0.69
384,(주)금화피에스시,36190,Dec-19,17526996,23969775,0.56,-6.2
385,(주)기가레인,49080,Dec-13,49153274,50711755,111.57,
386,(주)기가레인,49080,Dec-14,66100886,66351475,34.48,30.84
387,(주)기가레인,49080,Dec-15,69704999,72467615,5.45,9.22
388,(주)기가레인,49080,Dec-16,69374823,72641336,-0.47,0.24
389,(주)기가레인,49080,Dec-17,64041329,66976190,-7.69,-7.8
390,(주)기가레인,49080,Dec-18,54575467,57511394,-14.78,-14.13
391,(주)기가레인,49080,Dec-19,41844081,47049665,-23.33,-18.19
392,(주)기산텔레콤,35460,Dec-11,453066,13715434,-70.85,
393,(주)기산텔레콤,35460,Dec-12,526507,2510457,16.21,-81.7
394,(주)기산텔레콤,35460,Dec-13,589781,2038242,12.02,-18.81
395,(주)기산텔레콤,35460,Dec-14,504291,2260344,-14.5,10.9
396,(주)기산텔레콤,35460,Dec-15,419075,2004855,-16.9,-11.3
397,(주)기산텔레콤,35460,Dec-16,349040,2276642,-16.71,13.56
398,(주)기산텔레콤,35460,Dec-17,364498,2125925,4.43,-6.62
399,(주)기산텔레콤,35460,Dec-18,218698,1812418,-40,-14.75
400,(주)기산텔레콤,35460,Dec-19,5931892,9337828,2612.37,415.21
401,(주)까뮤이앤씨,13700,Dec-11,53932952,15975328.46,71.08,
402,(주)까뮤이앤씨,13700,Dec-12,31501983,15975328.46,-41.59,
403,(주)까뮤이앤씨,13700,Dec-13,34891163,15975328.46,10.76,
404,(주)까뮤이앤씨,13700,Dec-14,35096062,15975328.46,0.59,
405,(주)까뮤이앤씨,13700,Dec-15,43493965,15975328.46,23.93,
406,(주)까뮤이앤씨,13700,Dec-16,48765560,15975328.46,12.12,
407,(주)까뮤이앤씨,13700,Dec-17,49926590,15975328.46,2.38,
408,(주)까뮤이앤씨,13700,Dec-18,50029469,15975328.46,0.21,
409,(주)까뮤이앤씨,13700,Dec-19,49968394,15975328.46,-0.12,
410,(주)까스텔바작,308100,Dec-19,2236614,2533416,-84.14,
411,(주)나노,187790,Dec-14,15975328.46,15975328.46,,
412,(주)나노,187790,Dec-15,23465720,43868580,,
413,(주)나노,187790,Dec-16,20917884,46777390,-10.86,6.63
414,(주)나노,187790,Dec-17,17957123,45960776,-14.15,-1.75
415,(주)나노,187790,Dec-18,16137295,49638038,-10.13,8
416,(주)나노,187790,Dec-19,15094766,48390227,-6.46,-2.51
417,(주)나노브릭,286750,Dec-19,12077543,12077543,-75.04,
418,(주)나노신소재,121600,Dec-11,22301461,22355631,,
419,(주)나노신소재,121600,Dec-12,21489947,21530653,-3.64,-3.69
420,(주)나노신소재,121600,Dec-13,19568592,19604281,-8.94,-8.95
421,(주)나노신소재,121600,Dec-14,18518625,18544568,-5.37,-5.41
422,(주)나노신소재,121600,Dec-15,19395347,19412017,4.73,4.68
423,(주)나노신소재,121600,Dec-16,18608147,18618771,-4.06,-4.09
424,(주)나노신소재,121600,Dec-17,19909961,19968760,7,7.25
425,(주)나노신소재,121600,Dec-18,20910762,20957813,5.03,4.95
426,(주)나노신소재,121600,Dec-19,20294157,20329606,-2.95,-3
427,(주)나노엔텍,39860,Dec-11,9849587,9849587,-51.55,
428,(주)나노엔텍,39860,Dec-12,13068081,13068081,32.68,32.68
429,(주)나노엔텍,39860,Dec-13,12620815,12620815,-3.42,-3.42
430,(주)나노엔텍,39860,Dec-14,11931694,11931694,-5.46,-5.46
431,(주)나노엔텍,39860,Dec-15,12824716,14781567,7.48,23.88
432,(주)나노엔텍,39860,Dec-16,15445575,15445575,20.44,4.49
433,(주)나노엔텍,39860,Dec-17,14107995,14107995,-8.66,-8.66
434,(주)나노엔텍,39860,Dec-18,13403198,13404997,-5,-4.98
435,(주)나노엔텍,39860,Dec-19,12777234,12778108,-4.67,-4.68
436,(주)나무가,190510,Dec-15,2545888,47788308,273.99,
437,(주)나무가,190510,Dec-16,4978346,58925424,95.54,23.31
438,(주)나무가,190510,Dec-17,3974209,55256149,-20.17,-6.23
439,(주)나무가,190510,Dec-18,4627225,49416321,16.43,-10.57
440,(주)나무가,190510,Dec-19,3490309,76695432,-24.57,55.2
441,(주)나스미디어,89600,Dec-13,409061,15975328.46,-79.17,
442,(주)나스미디어,89600,Dec-14,333534,15975328.46,-18.46,
443,(주)나스미디어,89600,Dec-15,11719983,15975328.46,3413.88,
444,(주)나스미디어,89600,Dec-16,11173919,12068625,-4.66,
445,(주)나스미디어,89600,Dec-17,10688135,11734663,-4.35,-2.77
446,(주)나스미디어,89600,Dec-18,10653106,11954433,-0.33,1.87
447,(주)나스미디어,89600,Dec-19,10105451,11164505,-5.14,-6.61
448,(주)나이벡,138610,Dec-11,7863330,15975328.46,43.09,
449,(주)나이벡,138610,Dec-12,8200793,15975328.46,4.29,
450,(주)나이벡,138610,Dec-13,7733958,15975328.46,-5.69,
451,(주)나이벡,138610,Dec-14,7151434,15975328.46,-7.53,
452,(주)나이벡,138610,Dec-15,7728822,15975328.46,8.07,
453,(주)나이벡,138610,Dec-16,9174470,15975328.46,18.7,
454,(주)나이벡,138610,Dec-17,9869545,15975328.46,7.58,
455,(주)나이벡,138610,Dec-18,9869111,15975328.46,0,
456,(주)나이벡,138610,Dec-19,11175491,15975328.46,13.24,
457,(주)나이스디앤비,130580,Dec-11,278291,15975328.46,0,
458,(주)나이스디앤비,130580,Dec-12,278931,15975328.46,0.23,
459,(주)나이스디앤비,130580,Dec-13,283240,15975328.46,1.54,
460,(주)나이스디앤비,130580,Dec-14,232373,15975328.46,-17.96,
461,(주)나이스디앤비,130580,Dec-15,324521,696967,39.66,
462,(주)나이스디앤비,130580,Dec-16,577053,966117,77.82,38.62
463,(주)나이스디앤비,130580,Dec-17,777499,1106439,34.74,14.52
464,(주)나이스디앤비,130580,Dec-18,837095,1108515,7.67,0.19
465,(주)나이스디앤비,130580,Dec-19,3272110,5060672,290.89,356.53
466,(주)나이스홀딩스,34310,Dec-11,20155329,63443220,1153.65,
467,(주)나이스홀딩스,34310,Dec-12,9377050,71147429,-53.48,12.14
468,(주)나이스홀딩스,34310,Dec-13,20086656,188455218,114.21,164.88
469,(주)나이스홀딩스,34310,Dec-14,24628999,329305795,22.61,74.74
470,(주)나이스홀딩스,34310,Dec-15,22792798,264903790,-7.46,-19.56
471,(주)나이스홀딩스,34310,Dec-16,20630682,249546764,-9.49,-5.8
472,(주)나이스홀딩스,34310,Dec-17,18897288,265260736,-8.4,6.3
473,(주)나이스홀딩스,34310,Dec-18,19967663,433178694,5.66,63.3
474,(주)나이스홀딩스,34310,Dec-19,20486082,541260189,2.6,24.95
475,(주)나인테크,267320,Dec-17,15975328.46,15975328.46,-97.05,
476,(주)나인테크,267320,Dec-18,15975328.46,15975328.46,,
477,(주)나인테크,267320,Dec-19,15975328.46,15975328.46,,
478,(주)남선알미늄,8350,Dec-11,71247421,71247421,345.98,
479,(주)남선알미늄,8350,Dec-12,68426940,15975328.46,-3.96,-77.58
480,(주)남선알미늄,8350,Dec-13,67101276,15975328.46,-1.94,
481,(주)남선알미늄,8350,Dec-14,67327465,15975328.46,0.34,
482,(주)남선알미늄,8350,Dec-15,65054086,15975328.46,-3.38,
483,(주)남선알미늄,8350,Dec-16,64128985,15975328.46,-1.42,
484,(주)남선알미늄,8350,Dec-17,62102017,15975328.46,-3.16,
485,(주)남선알미늄,8350,Dec-18,76005893,76005893,22.39,
486,(주)남선알미늄,8350,Dec-19,73576503,73576503,-3.2,-3.2
487,(주)남성,4270,Dec-11,3769195,8398719,-88.59,
488,(주)남성,4270,Dec-12,3686119,8238694,-2.2,-1.91
489,(주)남성,4270,Dec-13,3506039,7951953,-4.89,-3.48
490,(주)남성,4270,Dec-14,3484352,7951744,-0.62,0
491,(주)남성,4270,Dec-15,3367484,7734219,-3.35,-2.74
492,(주)남성,4270,Dec-16,3503076,7796503,4.03,0.81
493,(주)남성,4270,Dec-17,3491087,7667537,-0.34,-1.65
494,(주)남성,4270,Dec-18,3439734,7533970,-1.47,-1.74
495,(주)남성,4270,Dec-19,3686095,8013568,7.16,6.37
496,(주)내츄럴엔도텍,168330,Dec-13,10774567,15975328.46,99.35,
497,(주)내츄럴엔도텍,168330,Dec-14,45276729,15975328.46,320.22,
498,(주)내츄럴엔도텍,168330,Dec-15,31999951,31999951,-29.32,
499,(주)내츄럴엔도텍,168330,Dec-16,31246832,31246832,-2.35,-2.35
500,(주)내츄럴엔도텍,168330,Dec-17,30426985,36114547,-2.62,15.58
501,(주)내츄럴엔도텍,168330,Dec-18,29371147,33164764,-3.47,-8.17
502,(주)내츄럴엔도텍,168330,Dec-19,28751139,30323031,-2.11,-8.57
503,(주)네오리진,94860,Dec-11,2028449,12807994,-57.76,
504,(주)네오리진,94860,Dec-12,2152675,15975328.46,6.12,24.73
505,(주)네오리진,94860,Dec-13,1740215,15975328.46,-19.16,
506,(주)네오리진,94860,Dec-14,1129040,15975328.46,-35.12,
507,(주)네오리진,94860,Dec-15,477781,15975328.46,-57.68,
508,(주)네오리진,94860,Dec-16,468948,15975328.46,-1.85,
509,(주)네오리진,94860,Dec-17,565154,663651,20.52,
510,(주)네오리진,94860,Dec-18,548927,15975328.46,-2.87,2307.19
511,(주)네오리진,94860,Dec-19,762082,15975328.46,38.83,
512,(주)네오셈,253590,Dec-18,15975328.46,15975328.46,0,
513,(주)네오셈,253590,Dec-19,12039164,12347696,,
514,(주)네오오토,212560,Dec-15,80077528,15975328.46,29.38,
515,(주)네오오토,212560,Dec-16,94757821,15975328.46,18.33,
516,(주)네오오토,212560,Dec-17,95640623,15975328.46,0.93,
517,(주)네오오토,212560,Dec-18,101365834,15975328.46,5.99,
518,(주)네오오토,212560,Dec-19,96759498,15975328.46,-4.54,
519,(주)네오위즈,95660,Dec-11,108672728,117126350,633.17,
520,(주)네오위즈,95660,Dec-12,104415862,110341868,-3.92,-5.79
521,(주)네오위즈,95660,Dec-13,99605642,105832406,-4.61,-4.09
522,(주)네오위즈,95660,Dec-14,2161334,5375316,-97.83,-94.92
523,(주)네오위즈,95660,Dec-15,876788,3514426,-59.43,-34.62
524,(주)네오위즈,95660,Dec-16,627259,4894337,-28.46,39.26
525,(주)네오위즈,95660,Dec-17,905056,6152261,44.29,25.7
526,(주)네오위즈,95660,Dec-18,27993826,51206624,2993.05,732.32
527,(주)네오위즈,95660,Dec-19,53883075,76647275,92.48,49.68
528,(주)네오위즈홀딩스,42420,Dec-11,81688,95923112,25.15,
529,(주)네오위즈홀딩스,42420,Dec-12,58306,88993725,-28.62,-7.22
530,(주)네오위즈홀딩스,42420,Dec-13,32286,85940955,-44.63,-3.43
531,(주)네오위즈홀딩스,42420,Dec-14,5017,9298715,-84.46,-89.18
532,(주)네오위즈홀딩스,42420,Dec-15,36280,3970079,623.14,-57.31
533,(주)네오위즈홀딩스,42420,Dec-16,20296,5362660,-44.06,35.08
534,(주)네오위즈홀딩스,42420,Dec-17,5080,6379285,-74.97,18.96
535,(주)네오위즈홀딩스,42420,Dec-18,9,54445076,-99.82,753.47
536,(주)네오위즈홀딩스,42420,Dec-19,2249,79308137,24888.89,45.67
537,(주)네오크레마,311390,Dec-19,21508692,21695189,-72.64,
538,(주)네오티스,85910,Dec-11,22227793,15975328.46,,
539,(주)네오티스,85910,Dec-12,35847953,15975328.46,61.28,
540,(주)네오티스,85910,Dec-13,33688429,37139151,-6.02,
541,(주)네오티스,85910,Dec-14,30512691,34152755,-9.43,-8.04
542,(주)네오티스,85910,Dec-15,29245287,32427436,-4.15,-5.05
543,(주)네오티스,85910,Dec-16,27395809,29969699,-6.32,-7.58
544,(주)네오티스,85910,Dec-17,27441976,29588812,0.17,-1.27
545,(주)네오티스,85910,Dec-18,26252300,28022275,-4.34,-5.29
546,(주)네오티스,85910,Dec-19,27839528,32544202,6.05,16.14
547,(주)네오팜,92730,Dec-11,10145075,15975328.46,-50.91,
548,(주)네오팜,92730,Dec-12,9529956,15975328.46,-6.06,
549,(주)네오팜,92730,Dec-13,8957444,15975328.46,-6.01,
550,(주)네오팜,92730,Dec-14,8416285,15975328.46,-6.04,
551,(주)네오팜,92730,Dec-15,8259080,15975328.46,-1.87,
552,(주)네오팜,92730,Dec-16,8632198,8635472,4.52,
553,(주)네오팜,92730,Dec-17,8915166,8917711,3.28,3.27
554,(주)네오팜,92730,Dec-18,10439493,10440585,17.1,17.08
555,(주)네오팜,92730,Dec-19,10240262,10240262,-1.91,-1.92
556,(주)네오펙트,290660,Dec-18,4432416,4991753,-51.25,
557,(주)네오펙트,290660,Dec-19,11534421,12931084,160.23,159.05
558,(주)네온테크,306620,Dec-18,15975328.46,15975328.46,23.54,
559,(주)네온테크,306620,Dec-19,15975328.46,15975328.46,,
560,(주)네이블커뮤니케이션즈,153460,Dec-12,8165382,15975328.46,0,
561,(주)네이블커뮤니케이션즈,153460,Dec-13,8016589,15975328.46,-1.82,
562,(주)네이블커뮤니케이션즈,153460,Dec-14,7865791,7871070,-1.88,
563,(주)네이블커뮤니케이션즈,153460,Dec-15,7726921,15975328.46,-1.77,102.96
564,(주)네이블커뮤니케이션즈,153460,Dec-16,7498944,15975328.46,-2.95,
565,(주)네이블커뮤니케이션즈,153460,Dec-17,6996056,15975328.46,-6.71,
566,(주)네이블커뮤니케이션즈,153460,Dec-18,6545348,15975328.46,-6.44,
567,(주)네이블커뮤니케이션즈,153460,Dec-19,6240926,15975328.46,-4.65,
568,(주)네이처셀,7390,Dec-11,8904835,15975328.46,0,
569,(주)네이처셀,7390,Dec-12,9612536,15975328.46,7.95,
570,(주)네이처셀,7390,Dec-13,9650097,15975328.46,0.39,
571,(주)네이처셀,7390,Dec-14,9737659,15975328.46,0.91,
572,(주)네이처셀,7390,Dec-15,9341773,15975328.46,-4.07,
573,(주)네이처셀,7390,Dec-16,10816586,15975328.46,15.79,
574,(주)네이처셀,7390,Dec-17,11105300,15975328.46,2.67,
575,(주)네이처셀,7390,Dec-18,10567078,15975328.46,-4.85,
576,(주)네이처셀,7390,Dec-19,9765450,15975328.46,-7.59,
577,(주)네패스,33640,Dec-11,123750270,192698207,1106.22,
578,(주)네패스,33640,Dec-12,163334293,213911840,31.99,11.01
579,(주)네패스,33640,Dec-13,184760887,223591159,13.12,4.52
580,(주)네패스,33640,Dec-14,150212278,193970098,-18.7,-13.25
581,(주)네패스,33640,Dec-15,136459730,208738873,-9.16,7.61
582,(주)네패스,33640,Dec-16,128369683,148432879,-5.93,-28.89
583,(주)네패스,33640,Dec-17,145792239,161946631,13.57,9.1
584,(주)네패스,33640,Dec-18,142191508,146623755,-2.47,-9.46
585,(주)네패스,33640,Dec-19,158551676,274870018,11.51,87.47
586,(주)넥센,5720,Dec-11,61306642,100102572,-63.58,
587,(주)넥센,5720,Dec-12,65243689,108667361,6.42,8.56
588,(주)넥센,5720,Dec-13,68714024,110049948,5.32,1.27
589,(주)넥센,5720,Dec-14,85008150,124892534,23.71,13.49
590,(주)넥센,5720,Dec-15,84366260,123018453,-0.76,-1.5
591,(주)넥센,5720,Dec-16,84889230,119295898,0.62,-3.03
592,(주)넥센,5720,Dec-17,122649446,154977962,44.48,29.91
593,(주)넥센,5720,Dec-18,115907966,2446517637,-5.5,1478.62
594,(주)넥센,5720,Dec-19,119069025,2510081134,2.73,2.6
595,(주)넥스턴바이오사이언스,89140,Dec-11,7873098,15975328.46,-99.36,
596,(주)넥스턴바이오사이언스,89140,Dec-12,7660159,15975328.46,-2.7,
597,(주)넥스턴바이오사이언스,89140,Dec-13,7439031,15975328.46,-2.89,
598,(주)넥스턴바이오사이언스,89140,Dec-14,7129156,15975328.46,-4.17,
599,(주)넥스턴바이오사이언스,89140,Dec-15,7798273,15975328.46,9.39,
600,(주)넥스턴바이오사이언스,89140,Dec-16,8463809,15975328.46,8.53,
601,(주)넥스턴바이오사이언스,89140,Dec-17,9112889,15975328.46,7.67,
602,(주)넥스턴바이오사이언스,89140,Dec-18,9051152,15975328.46,-0.68,
603,(주)넥스턴바이오사이언스,89140,Dec-19,16372986,15975328.46,80.89,
604,(주)넥스트아이,137940,Dec-11,5811735,15975328.46,0,
605,(주)넥스트아이,137940,Dec-12,7663176,7698368,31.86,
606,(주)넥스트아이,137940,Dec-13,6043451,6591369,-21.14,-14.38
607,(주)넥스트아이,137940,Dec-14,10638087,11179892,76.03,69.61
608,(주)넥스트아이,137940,Dec-15,10289084,11577766,-3.28,3.56
609,(주)넥스트아이,137940,Dec-16,10470416,13180455,1.76,13.84
610,(주)넥스트아이,137940,Dec-17,9754322,15491822,-6.84,17.54
611,(주)넥스트아이,137940,Dec-18,9397104,20160408,-3.66,30.14
612,(주)넥스트아이,137940,Dec-19,9072454,18148557,-3.45,-9.98
613,(주)넥스트엔터테인먼트월드,160550,Dec-14,839184,962484,-94.7,
614,(주)넥스트엔터테인먼트월드,160550,Dec-15,674777,780268,-19.59,-18.93
615,(주)넥스트엔터테인먼트월드,160550,Dec-16,42158352,42221200,6147.75,5311.12
616,(주)넥스트엔터테인먼트월드,160550,Dec-17,53334952,53574917,26.51,26.89
617,(주)넥스트엔터테인먼트월드,160550,Dec-18,58926867,60281013,10.48,12.52
618,(주)넥스트엔터테인먼트월드,160550,Dec-19,61940980,72048097,5.12,19.52
619,(주)넥슨게임즈,225570,Dec-15,15975328.46,15975328.46,-77.83,
620,(주)넥슨게임즈,225570,Dec-16,15975328.46,15975328.46,,
621,(주)넥슨게임즈,225570,Dec-17,1003459,15975328.46,,
622,(주)넥슨게임즈,225570,Dec-18,1813185,15975328.46,80.69,
623,(주)넥슨게임즈,225570,Dec-19,15069077,15975328.46,731.08,
624,(주)넵튠,217270,Dec-15,15975328.46,15975328.46,0,
625,(주)넵튠,217270,Dec-16,332953,613189,,
626,(주)넵튠,217270,Dec-17,381826,852096,14.68,38.96
627,(주)넵튠,217270,Dec-18,307550,819534,-19.45,-3.82
628,(주)넵튠,217270,Dec-19,202108,670675,-34.28,-18.16
629,(주)노랑풍선,104620,Dec-19,35202441,36809213,5388.38,
630,(주)노루페인트,90350,Dec-11,236810630,244322383,,
631,(주)노루페인트,90350,Dec-12,251039617,259575421,6.01,6.24
632,(주)노루페인트,90350,Dec-13,252537144,263587883,0.6,1.55
633,(주)노루페인트,90350,Dec-14,255108746,268565816,1.02,1.89
634,(주)노루페인트,90350,Dec-15,255705157,268708294,0.23,0.05
635,(주)노루페인트,90350,Dec-16,259342926,272533101,1.42,1.42
636,(주)노루페인트,90350,Dec-17,259693646,284787582,0.14,4.5
637,(주)노루페인트,90350,Dec-18,263936072,287200884,1.63,0.85
638,(주)노루페인트,90350,Dec-19,266713619,289546656,1.05,0.82
639,(주)노루홀딩스,320,Dec-11,14661136,388533306,34.19,
640,(주)노루홀딩스,320,Dec-12,8501015,379714700,-42.02,-2.27
641,(주)노루홀딩스,320,Dec-13,8117646,383364451,-4.51,0.96
642,(주)노루홀딩스,320,Dec-14,8085305,384137453,-0.4,0.2
643,(주)노루홀딩스,320,Dec-15,8166646,389423935,1.01,1.38
644,(주)노루홀딩스,320,Dec-16,7091227,399518338,-13.17,2.59
645,(주)노루홀딩스,320,Dec-17,8424659,413370213,18.8,3.47
646,(주)노루홀딩스,320,Dec-18,9710383,412068759,15.26,-0.31
647,(주)노루홀딩스,320,Dec-19,16529834,422171875,70.23,2.45
648,(주)노바렉스,194700,Dec-18,31031405,31064665,-92.64,
649,(주)노바렉스,194700,Dec-19,58462102,58489646,88.4,88.28
650,(주)노바텍,285490,Dec-18,462970,496656,-99.15,
651,(주)노바텍,285490,Dec-19,533438,6764556,15.22,1262.02
652,(주)노블엠앤비,106520,Dec-12,29120950,31424288,364.54,
653,(주)노블엠앤비,106520,Dec-13,42694687,44766244,46.61,42.46
654,(주)노블엠앤비,106520,Dec-14,40990800,41140784,-3.99,-8.1
655,(주)노블엠앤비,106520,Dec-15,28048367,48696182,-31.57,18.36
656,(주)노블엠앤비,106520,Dec-16,26750403,40718890,-4.63,-16.38
657,(주)노블엠앤비,106520,Dec-17,24981085,37710240,-6.61,-7.39
658,(주)노블엠앤비,106520,Dec-18,18911365,35559621,-24.3,-5.7
659,(주)노블엠앤비,106520,Dec-19,14925009,32619117,-21.08,-8.27
660,(주)노터스,278650,Dec-19,22657624,23145892,-29.04,
661,(주)녹십자,6280,Dec-11,232507686,251613703,,
662,(주)녹십자,6280,Dec-12,280692341,300804194,20.72,19.55
663,(주)녹십자,6280,Dec-13,343445601,368127333,22.36,22.38
664,(주)녹십자,6280,Dec-14,373995648,408863837,8.9,11.07
665,(주)녹십자,6280,Dec-15,463330537,500402998,23.89,22.39
666,(주)녹십자,6280,Dec-16,515390293,554025943,11.24,10.72
667,(주)녹십자,6280,Dec-17,513612930,552003705,-0.34,-0.37
668,(주)녹십자,6280,Dec-18,511073351,559660095,-0.49,1.39
669,(주)녹십자,6280,Dec-19,573509752,641662228,12.22,14.65
670,(주)녹십자엠에스,142280,Dec-14,8069255,15975328.46,-97.51,
671,(주)녹십자엠에스,142280,Dec-15,9488742,12613097,17.59,
672,(주)녹십자엠에스,142280,Dec-16,9323839,12181161,-1.74,-3.42
673,(주)녹십자엠에스,142280,Dec-17,8719676,11249519,-6.48,-7.65
674,(주)녹십자엠에스,142280,Dec-18,14068319,16706876,61.34,48.51
675,(주)녹십자엠에스,142280,Dec-19,28435424,30537284,102.12,82.78
676,(주)녹십자웰빙,234690,Dec-19,6647957,15975328.46,-47.69,
677,(주)녹십자홀딩스,5250,Dec-11,26473174,399826057,,
678,(주)녹십자홀딩스,5250,Dec-12,34472175,456070794,30.22,14.07
679,(주)녹십자홀딩스,5250,Dec-13,43556100,539416556,26.35,18.27
680,(주)녹십자홀딩스,5250,Dec-14,50188858,594487027,15.23,10.21
681,(주)녹십자홀딩스,5250,Dec-15,59553453,720446501,18.66,21.19
682,(주)녹십자홀딩스,5250,Dec-16,79452420,852363992,33.41,18.31
683,(주)녹십자홀딩스,5250,Dec-17,74841040,990287605,-5.8,16.18
684,(주)녹십자홀딩스,5250,Dec-18,67631416,1055214615,-9.63,6.56
685,(주)녹십자홀딩스,5250,Dec-19,46395694,1153902346,-31.4,9.35
686,(주)녹원씨엔아이,65560,Dec-11,4057341,4383730,-99.62,
687,(주)녹원씨엔아이,65560,Dec-12,3943077,4424769,-2.82,0.94
688,(주)녹원씨엔아이,65560,Dec-13,3354047,3354047,-14.94,-24.2
689,(주)녹원씨엔아이,65560,Dec-14,813129,3127581,-75.76,-6.75
690,(주)녹원씨엔아이,65560,Dec-15,148805,12983710,-81.7,315.14
691,(주)녹원씨엔아이,65560,Dec-16,125685,125685,-15.54,-99.03
692,(주)녹원씨엔아이,65560,Dec-17,48455,11486967,-61.45,9039.49
693,(주)녹원씨엔아이,65560,Dec-18,11825900,14648300,24305.94,27.52
