,매출액증가율,2,3
892,23.19,23.19,11111111.11
893,34.26,34.26,11111111.11
894,24.13,-1.06,24.13
895,18.23,18.23,-92.42
896,-28.89,-92.07,117.14
897,-43.31,44.29,-43.31
898,1147.11,27.67,1147.11
899,5.05,57.52,5.05
900,14.67,387.3,14.67
901,5.83,73.53,5.83
902,8.31,6.31,8.31
903,19.29,-2.2,19.29
904,-22.21,1.98,-22.21
905,-2.24,-92.15,-94.92
906,-4.76,-4.76,11111111.11
907,32.46,32.46,11111111.11
908,16.94,16.94,11111111.11
909,22.64,22.64,11111111.11
910,-0.72,-0.72,11111111.11
911,-21.94,-21.94,11111111.11
912,4.38,4.38,11111111.11
913,0.15,0.15,11111111.11
914,-7.71,852.9,2189.45
915,4.47,4.21,4.47
916,19.91,23.81,19.91
917,23.21,25.32,23.21
918,-9.52,-10.62,-9.52
919,3.23,1.78,3.23
920,-4.4,-2.21,-4.4
921,-0.71,-1.79,-0.71
922,8.43,7.63,8.43
923,32.69,-91.44,-91.4
924,8.0,8.07,8.0
925,1.4,-0.12,1.4
926,9.31,12.34,9.31
927,13.88,14.17,13.88
928,7.7,8.73,7.7
929,-9.32,-9.34,-9.32
930,-10.75,-9.29,-10.75
931,-2.91,-2.82,-2.91
932,-32.13,289.4,290.52
933,-28.15,-31.63,-28.15
934,8.11,13.01,8.11
935,7.64,8.21,7.64
936,-0.44,-0.44,-90.92
937,20.31,20.31,11111111.11
938,18.21,18.21,11111111.11
939,-4.53,-4.53,11111111.11
940,-8.15,-8.15,11111111.11
941,4.56,4538.5,63076.32
942,17.15,16.33,17.15
943,6.79,2.89,6.79
944,13.81,17.06,13.81
945,-0.59,0.25,-0.59
946,11.78,11.01,11.78
947,5.95,3.35,5.95
948,-9.87,-9.95,-9.87
949,-18.42,-20.7,-18.42
950,-96.6,-99.44,-96.6
951,9.01,-2.59,9.01
952,162.9,-1.54,162.9
953,6.0,5.65,6.0
954,11.51,8.81,11.51
955,1.82,-1.85,1.82
956,10.74,11.2,10.74
957,9.55,-12.51,9.55
958,10.91,2.79,10.91
959,-47.97,1335.53,-47.97
960,-5.85,-5.94,-5.85
961,2.02,1.54,2.02
962,7.82,7.76,7.82
963,14.1,10.08,14.1
964,5.27,-0.81,5.27
965,8.64,9.16,8.64
966,7.41,8.86,7.41
967,7.95,6.53,7.95
968,8.39,-74.06,-73.96
969,14.87,22.56,14.87
970,-25.36,-51.97,-25.36
971,0.88,-81.27,-95.53
972,3.24,3.24,11111111.11
973,68.41,1257.56,4125.43
974,7.67,3.06,7.67
975,9.82,15.1,9.82
976,32.83,17.94,32.83
977,37.03,-22.02,37.03
978,0.94,-21.08,0.94
979,4.68,8.22,4.68
980,3.23,3.05,3.97
981,15.74,-2.87,15.74
982,-99.14,-48.38,-99.14
983,-19.76,-19.76,11111111.11
984,41.75,73.38,112.7
985,13.29,11.64,13.29
986,11.66,9.56,11.66
987,18.44,2.01,18.44
988,-1.19,-45.93,-1.19
989,-12.44,-2.47,-12.44
990,5.44,-76.26,5.44
991,9.98,63.11,9.98
992,-9.17,62.09,-9.17
993,6.58,660.64,89.95
994,-10.05,-10.27,-10.05
995,-3.38,-3.81,-3.38
996,75.35,3.78,75.35
997,-23.19,-22.24,-23.19
998,-19.57,-37.06,-19.57
999,20.25,19.13,20.25
1000,-3.26,2.37,-3.26
1001,-5.49,-9.52,-5.49
1002,10.47,-80.76,-98.76
1003,-12.63,-12.63,11111111.11
1004,38.15,-29.75,38.15
1005,-13.21,29.76,-13.21
1006,-27.8,-30.46,-27.8
1007,-17.34,-16.42,-17.34
1008,-13.28,-15.33,-13.28
1009,20.79,4.07,20.79
1010,26.18,50.29,26.18
1011,-20.4,450.15,308.14
1012,-2.24,-13.57,-2.24
1013,16.36,4.06,16.36
1014,5.09,2.29,5.09
1015,-28.19,-6.71,-28.19
1016,-13.47,-13.44,-13.47
1017,23.61,-82.58,-94.38
1018,14.89,14.89,11111111.11
1019,1.23,-2.23,1.23
1020,-1.53,-5.51,-1.53
1021,6.54,2.55,6.54
1022,10.74,3.54,10.74
1023,-10.21,-18.42,-10.21
1024,13.76,7.33,13.76
1025,17.23,13.81,17.23
1026,5.4,30422.99,22140.57
1027,3.67,3.88,3.67
1028,-6.85,-4.5,-6.85
1029,0.52,-0.27,0.52
1030,-3.06,-3.18,-3.06
1031,1.62,1.72,1.62
1032,3.07,2.61,3.07
1033,7.6,7.15,7.6
1034,-2.59,-2.81,-2.52
1035,6.03,-98.4,-99.91
1036,10.54,10.54,11111111.11
1037,13.09,13.09,11111111.11
1038,0.05,0.05,11111111.11
1039,5.77,5.77,11111111.11
1040,7.94,7.94,11111111.11
1041,1.26,1.26,11111111.11
1042,0.92,0.92,11111111.11
1043,4.63,4.63,11111111.11
1044,7.33,-42.55,1514.13
1045,-15.79,-21.6,-15.79
1046,-7.92,-7.08,-7.92
1047,5.06,5.06,-92.01
1048,-7.7,-7.7,11111111.11
1049,-3.24,-3.24,11111111.11
1050,7.37,7.37,11111111.11
1051,4.82,4.82,11111111.11
1052,-11.23,-11.23,11111111.11
1053,24.65,81.93,0.0
1054,3.06,3.06,11111111.11
1055,42.5,42.5,11111111.11
1056,-29.29,-29.29,11111111.11
1057,-9.54,-9.54,11111111.11
1058,-7.56,-7.56,11111111.11
1059,10.57,10.57,11111111.11
1060,2.22,2.22,11111111.11
1061,-2.71,-2.71,11111111.11
1062,276.92,-79.49,276.92
1063,-12.23,-12.23,-12.23
1064,10.76,10.73,10.76
1065,-29.08,-29.07,-29.08
1066,-2.48,-2.56,-2.48
1067,-30.38,-30.47,-30.38
1068,26.94,25.55,26.94
1069,6.38,715.47,1965.04
1070,-34.46,11111111.11,11111111.11
1071,-58.01,-57.95,-58.01
1072,334.47,-24.65,334.47
1073,615.81,615.81,-88.36
1074,-87.2,-87.2,11111111.11
1075,-68.58,-68.58,11111111.11
1076,153.36,111.21,153.36
1077,59.68,-59.45,59.68
1078,489.31,489.31,-42.36
1079,0.0,-53.8,0.0
1080,1254789.63,11111111.11,11111111.11
1081,-1.45,911.44,940.98
1082,8.0,9.43,8.0
1083,3.75,4.18,3.75
1084,5.23,2.09,5.23
1085,15.66,17.35,15.66
1086,12.07,12.74,12.07
1087,16.31,16.59,16.31
1088,10.37,10.58,10.37
1089,15.74,16.23,15.74
1090,-12.82,-76.15,-95.77
1091,-18.16,11111111.11,11111111.11
1092,0.59,-1.15,0.59
1093,6.43,14.13,6.43
1094,-15.53,-14.37,-15.53
1095,-6.5,-7.56,-6.5
1096,34.92,38.02,34.92
1097,-2.99,-2.47,-2.99
1098,-16.84,-16.91,-16.84
1099,3.56,4.2,3.56
1100,-13.2,8.85,-87.19
1101,18.59,18.59,11111111.11
1102,15.96,11.89,15.96
1103,3.5,2.17,3.5
1104,7.53,6.69,7.53
1105,10.08,11.1,10.08
1106,-10.69,-38.18,-92.54
1107,8.97,8.97,11111111.11
1108,3.11,3.11,11111111.11
1109,134.49,-74.25,134.49
1110,21.96,21.96,21.96
1111,-20.28,-21.38,-20.28
1112,54.8,43.05,54.8
1113,41.48,7.15,41.48
1114,-79.97,-70.99,-79.97
1115,1254789.63,11111111.11,11111111.11
1116,1254789.63,11111111.11,11111111.11
1117,25.5,1002.74,1255.81
1118,23.68,18.94,23.68
1119,35.57,42.44,35.57
1120,-12.39,35.89,-95.6
1121,0.22,0.22,11111111.11
1122,-4.43,-4.43,11111111.11
1123,-15.01,-15.01,11111111.11
1124,19.77,19.77,11111111.11
1125,18.07,18.07,11111111.11
1126,22.63,22.63,11111111.11
1127,0.88,0.76,0.88
1128,28.24,28.32,28.24
1129,3.67,-79.64,-97.85
1130,19.46,19.46,11111111.11
1131,1286.48,18.37,1286.48
1132,-15.66,-17.55,-15.66
1133,-9.69,-11.06,-9.69
1134,-6.12,-5.96,-6.12
1135,-10.22,-25.48,-10.22
1136,-4.42,-12.0,-4.42
1137,0.7,2.56,0.7
1138,6.75,11.09,6.75
1139,0.21,-5.97,0.21
1140,10.73,60.91,14.79
1141,19.4,19.77,19.4
1142,0.96,1.01,0.96
1143,44.12,44.66,44.12
1144,4.04,4.12,4.04
1145,81.69,-1.6,81.69
1146,-4.16,-16.6,-4.16
1147,-1.31,-4.09,-1.31
1148,-12.47,5.27,-12.47
1149,19.76,-65.73,-96.5
1150,3.65,3.65,11111111.11
1151,-2.26,-2.26,11111111.11
1152,25.68,25.68,11111111.11
1153,0.5,0.5,11111111.11
1154,36.25,36.25,11111111.11
1155,31.86,31.86,11111111.11
1156,1.33,1.33,11111111.11
1157,-9.49,-9.49,11111111.11
1158,6.83,275.12,5169.58
1159,5.79,2.59,5.79
1160,2.58,2.54,2.58
1161,-0.26,2.27,-0.26
1162,-0.61,2.74,-0.61
1163,-8.69,-10.3,-8.69
1164,-11.99,-11.71,-11.99
1165,4.01,14.62,4.01
1166,20.25,21.64,20.25
1167,-5.34,-93.67,-91.23
1168,-30.41,-21.28,-30.41
1169,-37.22,-22.28,-37.22
1170,46.59,16.15,46.59
1171,26.88,28.87,26.88
1172,-35.24,-12.66,-35.24
1173,-33.93,-33.93,-61.95
1174,-11.62,-11.62,11111111.11
1175,38.52,38.52,11111111.11
1176,837.22,340.69,837.22
1177,1.25,1.25,1.25
1178,3.6,3.6,3.6
1179,4.93,4.93,4.93
1180,1.05,1.05,1.05
1181,0.01,0.01,0.01
1182,3.8,3.42,3.8
1183,0.72,0.71,0.72
1184,2.92,2.82,2.92
1185,0.86,276.17,312.2
1186,8.81,7.83,8.81
1187,0.79,-1.62,0.79
1188,-10.88,-10.75,-10.88
1189,8.48,-97.27,15.9
1190,12.35,-8.13,12.35
1191,25.9,30.7,25.9
1192,9.96,13.04,9.96
1193,-3.78,686.52,-3.78
1194,-2.1,85.99,-2.1
1195,-3.0,27.9,-3.0
1196,-1.72,6.07,-1.72
1197,4.52,-14.49,4.52
1198,-2.07,-36.09,-98.69
1199,34.77,34.77,11111111.11
1200,71.04,71.04,11111111.11
1201,2.77,2.77,11111111.11
1202,-17.79,-17.79,11111111.11
1203,-3.49,-3.83,-3.49
1204,-31.05,-36.08,-31.05
1205,-18.55,-12.84,-18.55
1206,34.63,28.64,34.63
1207,12.34,-87.07,-74.64
1208,4.87,-13.52,4.87
1209,35.34,97.55,35.34
1210,30.57,38.44,30.57
1211,0.57,24.61,0.57
1212,80.56,-18.69,80.56
1213,15.89,68.8,15.89
1214,1.2,5.43,1.2
1215,-19.95,-14.73,-19.95
1216,-22.15,124.68,25.08
1217,11.63,9.99,11.63
1218,16.44,16.43,16.44
1219,-7.36,-10.74,-7.36
1220,-2.94,1.68,-2.94
1221,8.93,10.17,8.93
1222,5.12,5.33,5.12
1223,6.18,6.18,6.18
1224,5.59,5.59,5.59
1225,50.57,130.25,291.67
1226,14.58,19.82,14.58
1227,-66.79,-50.18,-66.79
1228,-32.84,-42.81,-32.84
1229,3.0,13.47,3.0
1230,12.03,9.72,12.03
1231,9.82,13.39,9.82
1232,9.66,-15.01,9.66
1233,1.76,6.92,1.76
1234,47.16,-70.55,-62.32
1235,-43.16,2.06,-43.16
1236,10.09,10.07,10.09
1237,7.22,7.24,7.22
1238,-0.38,-0.41,-0.38
1239,14.56,14.54,14.56
1240,-8.78,-8.79,-8.78
1241,-6.77,-6.76,-6.77
1242,6.2,6.2,6.2
1243,15.11,47.71,54.35
1244,-5.23,-4.38,-5.23
1245,9.15,8.69,9.15
1246,-22.32,-23.53,-22.32
1247,-23.21,-24.83,-23.21
1248,13.59,8.51,13.59
1249,22.55,18.91,22.55
1250,1.52,0.28,1.52
1251,12.19,-0.35,12.19
1252,7.95,36.87,-94.76
1253,-2.02,-2.02,11111111.11
1254,17.48,17.48,11111111.11
1255,-12.68,-12.68,11111111.11
1256,9.04,9.04,11111111.11
1257,-1.63,-1.63,11111111.11
1258,-2.08,-2.08,11111111.11
1259,8.37,8.37,11111111.11
1260,8.16,8.16,11111111.11
1261,27.94,-78.98,-95.89
1262,-3.87,-3.87,11111111.11
1263,0.58,0.58,11111111.11
1264,-15.08,-15.08,11111111.11
1265,17.27,17.27,11111111.11
1266,102.83,295.09,0.0
1267,77.87,77.87,11111111.11
1268,-17.3,-17.3,11111111.11
1269,6.86,6.86,11111111.11
1270,51.42,51.42,11111111.11
1271,3.77,3.77,11111111.11
1272,5.36,5.36,11111111.11
1273,7.97,7.97,11111111.11
1274,5.71,5.71,11111111.11
1275,17.65,71.03,13969.2
1276,6.37,8.38,6.37
1277,1.55,4.65,1.55
1278,6.29,7.35,6.29
1279,7.59,2.75,7.59
1280,16.06,6.55,16.06
1281,13.89,7.11,13.89
1282,9.79,4.04,9.79
1283,8.13,4.7,8.13
1284,-12.88,-97.34,-98.5
1285,-22.14,-22.16,-22.14
1286,-9.65,-9.65,-9.65
1287,3.31,3.35,3.31
1288,-13.89,-13.92,-13.89
1289,-0.78,-0.79,-0.78
1290,21.74,21.11,21.74
1291,-21.78,-22.79,-21.78
1292,7.51,9.27,7.51
1293,8.18,1427.28,1479.95
1294,24.88,19.51,24.88
1295,14.57,4.63,14.57
1296,2.31,1.21,2.31
1297,5.93,5.19,5.93
1298,7.85,9.39,7.85
1299,2.64,-1.75,2.64
1300,5.36,0.14,5.36
1301,5.81,3.24,5.81
1302,7.48,195.74,360.82
1303,-4.95,-4.61,-4.95
1304,472.18,-10.27,472.18
1305,-6.69,20.78,-6.69
1306,-7.37,-6.1,-7.37
1307,-13.45,10.33,-13.45
1308,7.16,26.98,7.16
1309,3.34,11.22,3.34
1310,2.0,-29.41,2.0
1311,22.73,-96.71,-99.94
1312,-29.46,-29.46,11111111.11
1313,-29.29,-29.29,11111111.11
1314,-10.47,-10.47,11111111.11
1315,55.84,55.84,11111111.11
1316,38.31,38.31,11111111.11
1317,48.36,48.36,11111111.11
1318,-19.21,78.28,2563.35
1319,16.6,7.06,16.6
1320,40.02,13.41,40.02
1321,-3.56,-2.31,-3.56
1322,6.42,-80.04,-90.71
1323,-10.68,-11.72,-10.68
1324,4.51,3.5,4.51
1325,3.2,4.29,3.2
1326,-16.46,-12.34,-16.46
1327,-6.78,-6.28,-6.78
1328,19.63,19.76,19.63
1329,-15.91,-25.63,-15.91
1330,-2.66,0.39,-2.66
1331,3.46,27.25,15.61
1332,-7.42,-7.81,-7.42
1333,-32.34,-31.33,-32.34
1334,-14.85,-14.85,-14.85
1335,-15.77,-15.77,-15.77
1336,-33.78,-33.78,-33.78
1337,-30.84,-30.84,1.57
1338,-15.76,-15.76,11111111.11
1339,-4.59,-4.59,11111111.11
1340,82.71,82.71,82.71
1341,1254789.63,11111111.11,11111111.11
1342,1254789.63,11111111.11,11111111.11
1343,1254789.63,11111111.11,11111111.11
1344,14.33,21.28,14.33
1345,1.76,-9.36,1.76
1346,-15.14,304.28,415.24
1347,-34.76,-0.16,-34.76
1348,-28.34,-40.62,-28.34
1349,-23.37,-17.58,-23.37
1350,4.6,21.66,4.6
1351,-5.95,-8.6,-5.95
1352,32.72,22.87,32.72
1353,98.48,76.45,98.48
1354,42.88,61.9,42.88
1355,-6.96,134.8,184.15
1356,1254789.63,11111111.11,11111111.11
1357,1254789.63,11111111.11,11111111.11
1358,1254789.63,11111111.11,11111111.11
1359,40.99,41.77,40.99
1360,29.12,26.63,29.12
1361,11.41,-58.52,-91.13
1362,13.58,13.58,11111111.11
1363,8.23,6.54,8.23
1364,7.62,18.01,7.62
1365,11.87,3.94,11.87
1366,-10.38,-26.61,-10.38
1367,0.91,4.29,0.91
1368,-86.19,-84.05,-86.19
1369,30.64,-47.88,30.64
1370,62.89,2388.29,-45.55
1371,-19.19,-19.19,11111111.11
1372,-53.6,-53.6,11111111.11
1373,165.75,1082.12,4499.69
1374,6.55,6.68,6.55
1375,-3.51,-3.62,-3.51
1376,-46.08,-46.13,-46.08
1377,-28.11,-28.02,-28.11
1378,0.56,0.52,0.56
1379,-2.58,-2.58,-2.58
1380,18.84,3.66,18.84
1381,0.59,-6.7,0.59
1382,3.44,-7.87,-95.34
1383,65.17,65.17,11111111.11
1384,82.27,82.27,11111111.11
1385,-19.74,-19.74,11111111.11
1386,-25.97,-25.97,11111111.11
1387,-71.96,-71.96,11111111.11
1388,-7.26,-7.26,11111111.11
1389,-30.74,-30.74,11111111.11
1390,-23.94,-23.94,11111111.11
1391,-2.57,3.89,683.25
1392,7.94,-28.07,7.94
1393,13.84,65.2,13.84
1394,25.27,63.99,25.27
1395,-21.27,-33.93,-21.27
1396,4.02,-10.26,4.02
1397,38.68,55.81,38.68
1398,28.8,-1.06,28.8
1399,-44.11,-14.55,-44.11
1400,21.49,369.73,373.93
1401,-2.75,2.71,-2.75
1402,-0.25,-2.52,-0.25
1403,-0.31,-2.03,-0.31
1404,3.46,3.58,3.46
1405,7.33,0.26,7.33
1406,13.54,10.33,13.54
1407,-7.07,-0.35,-7.07
1408,-8.58,5.1,-8.58
1409,47.52,-90.46,-97.93
1410,-7.85,-7.85,11111111.11
1411,-6.58,-6.58,11111111.11
1412,17.37,17.37,11111111.11
1413,7.92,7.92,11111111.11
1414,-1.32,-1.32,11111111.11
1415,2.34,2.34,11111111.11
1416,-5.64,-5.64,11111111.11
1417,48.9,0.02,48.9
1418,29.82,797.08,683.16
1419,-33.56,-57.99,-33.56
1420,25.28,-0.56,25.28
1421,38.96,-0.26,38.96
1422,16.16,13.05,16.16
1423,-18.89,-18.55,-18.89
1424,-0.8,-6.15,-0.8
1425,-0.26,-8.98,-0.26
1426,0.29,2.57,0.29
1427,14.81,-50.3,-89.65
1428,6.11,6.39,6.11
1429,-81.51,-81.55,-81.51
1430,1254789.63,11111111.11,11111111.11
1431,5.91,-0.08,5.91
1432,15.23,14.37,15.23
1433,7.0,8.35,7.0
1434,-76.78,-43.28,-76.78
1435,20.9,20.9,11111111.11
1436,28.05,31.35,28.05
1437,-60.86,-61.25,-60.86
1438,-26.49,-24.72,-26.49
1439,343.01,48.46,343.01
1440,-6.79,173.35,-6.79
1441,-7.23,-6.72,-7.23
1442,-45.84,-76.17,-45.84
1443,53.34,-92.1,53.34
1444,-14.9,4177.79,-1.62
1445,-48.48,-48.68,-48.48
1446,63.87,63.0,63.87
1447,9.28,10.79,9.28
1448,61.27,61.18,61.27
1449,5.44,-16.88,5.44
1450,73.49,120.45,73.49
1451,14.15,14.55,14.15
1452,-35.14,-35.27,-35.14
1453,-47.26,-47.02,-47.26
1454,49.88,49.07,49.88
1455,23.94,24.39,23.94
1456,35.27,34.41,35.27
1457,-9.09,-9.24,-9.09
1458,18.14,18.04,18.14
1459,17.56,97.52,-89.79
1460,45.76,45.76,11111111.11
1461,-1.7,-1.7,11111111.11
1462,-28.81,-28.81,11111111.11
1463,18.18,18.18,11111111.11
1464,-3.23,-3.23,11111111.11
1465,20.21,20.21,11111111.11
1466,2.08,2.08,11111111.11
1467,-11.06,-11.06,11111111.11
1468,44.42,-96.62,0.0
1469,9.69,9.69,11111111.11
1470,-33.59,-33.59,11111111.11
1471,31.0,31.0,11111111.11
1472,6.46,6.46,11111111.11
1473,21.91,11.91,21.91
1474,26.09,36.29,26.09
1475,2.73,-14.71,2.73
1476,4.68,11.39,4.68
1477,98.27,88.02,-28.65
1478,7.28,7.28,11111111.11
1479,-24.17,-24.17,11111111.11
1480,199.09,199.09,11111111.11
1481,16.0,16.0,11111111.11
1482,-18.56,-18.56,11111111.11
1483,27.75,27.75,11111111.11
1484,-0.19,-0.19,11111111.11
1485,-20.78,-20.78,11111111.11
1486,17.77,541.56,4965.15
1487,12.44,8.72,12.44
1488,5.33,6.45,5.33
1489,8.33,0.38,8.33
1490,26.1,-12.08,26.1
1491,5.34,-9.44,5.34
1492,-8.46,-61.88,-8.46
1493,3.49,9.36,3.49
1494,2.34,9.37,2.34
1495,-13.04,42.7,-75.24
1496,-60.26,-59.08,-60.26
1497,19.45,48.06,19.45
1498,-4.41,-24.36,-4.41
1499,73.26,81.2,73.26
1500,37.53,31.77,37.53
1501,7.99,7.05,7.99
1502,11.16,10.42,11.16
1503,-34.32,-34.2,-34.32
1504,7.77,-74.05,-73.88
1505,-6.61,-14.92,-6.61
1506,31.18,36.35,31.18
1507,-1.94,0.23,-1.94
1508,16.83,3.77,16.83
1509,22.35,26.58,22.35
1510,7.41,1.96,7.41
1511,-3.7,-8.59,-3.7
1512,39.68,22.9,39.68
1513,-91.26,-87.33,-91.26
1514,1254789.63,11111111.11,11111111.11
1515,1254789.63,11111111.11,11111111.11
1516,-14.97,-14.97,11111111.11
1517,-11.17,-11.17,11111111.11
1518,-26.63,-6.28,-76.9
1519,-32.67,-32.67,11111111.11
1520,34.26,34.26,11111111.11
1521,-38.58,-38.58,11111111.11
1522,91.2,91.29,91.2
1523,-5.11,-19.38,-5.11
1524,296.44,357.65,296.44
1525,-58.46,-57.64,-58.46
1526,-60.42,-60.66,-60.42
1527,-27.99,-8.45,-62.55
1528,14.3,14.3,11111111.11
1529,-20.34,-20.34,11111111.11
1530,4.36,4.36,11111111.11
1531,-13.91,-13.91,-57.09
1532,-13.93,-13.93,11111111.11
1533,30.41,30.41,11111111.11
1534,-14.88,-14.88,11111111.11
1535,-27.04,-27.04,11111111.11
1536,10.5,17.26,0.0
1537,6.99,6.99,11111111.11
1538,69.03,158.89,-53.42
1539,5.14,5.14,11111111.11
1540,10.54,10.54,11111111.11
1541,-0.88,-0.88,11111111.11
1542,-4.48,-4.48,11111111.11
1543,38.66,-4.0,38.66
1544,7.58,7.76,7.58
1545,19.0,3.22,19.0
1546,31.55,52.77,31.55
1547,11.29,-55.87,-70.79
1548,2.81,2.75,2.81
1549,-5.86,-5.0,-5.86
1550,-14.28,-14.28,-14.28
1551,2.96,3.17,2.96
1552,11.52,12.37,11.52
1553,0.97,-0.11,0.97
1554,0.42,-1.2,0.42
1555,-14.71,-15.86,-14.71
1556,5.1,16.55,61.82
1557,9.23,-6.39,9.23
1558,-13.87,132.16,301.47
1559,40.62,39.92,40.62
1560,35.77,-75.66,-96.71
1561,0.24,0.24,11111111.11
1562,27.07,20.74,27.07
1563,23.34,14.76,23.34
1564,19.6,15.04,19.6
1565,23.83,-5.1,23.83
1566,-1.07,-29.66,-60.78
1567,13.84,10.24,13.84
1568,-0.47,2.24,-0.47
1569,3.57,9.64,3.57
1570,25.19,14.59,25.19
1571,-9.11,-10.45,-9.11
1572,31.74,34.6,31.74
1573,-13.89,-13.8,-13.89
1574,-7.63,-6.78,-7.63
1575,-72.56,-77.49,-72.56
1576,1254789.63,11111111.11,11111111.11
1577,1254789.63,11111111.11,11111111.11
1578,1254789.63,11111111.11,11111111.11
1579,1254789.63,11111111.11,11111111.11
1580,-48.1,-48.1,11111111.11
1581,10.5,716.49,0.0
1582,10.52,10.52,11111111.11
1583,0.93,0.93,11111111.11
1584,4.9,4.9,11111111.11
1585,8.85,8.85,11111111.11
1586,5.0,5.0,11111111.11
1587,13.14,13.14,11111111.11
1588,25.94,-76.34,238.01
1589,17.21,17.75,17.21
1590,-0.66,-0.98,-0.66
1591,18.22,16.93,18.22
1592,-42.57,-43.51,-42.57
1593,39.8,38.82,39.8
1594,98.41,98.3,98.41
1595,-53.93,-56.6,-53.93
1596,197.25,224.85,197.25
1597,80.75,-83.76,-83.89
1598,23.27,11111111.11,11111111.11
1599,6.79,-20.26,6.79
1600,-1.32,9.43,-1.32
1601,-15.97,3.72,-15.97
1602,-3.45,-5.49,-3.45
1603,4.42,11.44,4.42
1604,-1.8,-19.86,-1.8
1605,4.06,-13.74,4.06
1606,11.89,43.77,11.89
1607,36.74,-88.58,-97.71
1608,1.67,1.67,11111111.11
1609,1.98,1.98,11111111.11
1610,3.11,3.11,11111111.11
1611,11.02,11.02,11111111.11
1612,20.47,20.47,11111111.11
1613,0.0,-66.51,0.0
1614,1254789.63,11111111.11,11111111.11
1615,1254789.63,11111111.11,11111111.11
1616,1254789.63,11111111.11,11111111.11
1617,31.24,31.24,11111111.11
1618,12.84,-97.95,0.0
1619,3.6,3.6,11111111.11
1620,105.56,105.56,11111111.11
1621,831.27,781.98,831.27
1622,32.43,32.35,32.43
1623,14.43,9.62,14.43
1624,127.81,138.25,127.81
1625,10.71,-42.65,-80.68
1626,-43.54,-43.54,11111111.11
1627,87.68,87.68,11111111.11
1628,67.53,67.53,11111111.11
1629,-30.51,-30.51,11111111.11
1630,8.6,8.62,8.6
1631,-14.9,-14.9,-14.9
1632,-65.57,-65.57,-65.57
1633,-1.56,-24.73,-1.56
1634,1054.45,1403.25,1054.45
1635,12.2,12.18,12.2
1636,12.61,12.69,12.61
1637,9.9,9.93,9.9
1638,6.21,6.24,6.21
1639,13.71,13.85,13.71
1640,11.32,11.36,11.32
1641,-2.11,-2.24,-2.11
1642,1.5,-1.37,1.5
1643,41.87,-74.25,-71.75
1644,13.68,11111111.11,11111111.11
1645,8.19,4.67,8.19
1646,9.27,9.59,9.27
1647,8.41,1.81,8.41
1648,-91.19,-89.56,-91.19
1649,1254789.63,11111111.11,11111111.11
1650,1254789.63,11111111.11,11111111.11
1651,0.0,0.0,0.0
1652,1254789.63,11111111.11,11111111.11
1653,1254789.63,11111111.11,11111111.11
1654,20.54,17.63,20.54
1655,-20.18,-23.29,-20.18
1656,13.75,732.57,600.4
1657,-26.03,-26.44,-26.03
1658,44.32,40.92,44.32
1659,-6.15,-6.46,-6.15
1660,39.96,42.24,39.96
1661,11.74,16.46,11.74
1662,36.11,36.03,36.11
1663,-6.46,-7.4,-6.46
1664,-8.26,-10.05,-8.26
1665,-86.31,-85.88,-86.31
1666,3.97,-5.78,3.97
1667,7.94,52.26,-55.96
1668,3.96,3.96,11111111.11
1669,13.69,13.69,11111111.11
1670,-2.04,-2.04,11111111.11
1671,-16.43,-16.43,11111111.11
1672,38.45,915.03,3003.72
1673,43.54,43.56,43.54
1674,24.07,23.77,24.07
1675,-14.6,-17.05,-14.6
1676,-18.85,-20.29,-18.85
1677,-5.35,-12.4,-5.35
1678,-10.25,-16.03,-10.25
1679,-9.88,-47.03,-9.88
1680,-0.69,-9.47,-0.69
1681,1.25,-70.86,-87.03
1682,9.9,7.5,9.9
1683,13.17,15.99,13.17
1684,24.67,24.82,24.67
1685,10.78,11.27,10.78
1686,17.21,14.12,17.21
1687,1.51,-1.09,1.51
1688,7.43,7.3,7.43
1689,25.55,14.71,25.55
1690,18.85,-81.81,-81.8
1691,17.47,24.66,17.47
1692,-25.32,-18.63,-25.32
1693,-29.92,-29.14,-29.92
1694,18.73,17.48,18.73
1695,364.98,272.05,364.98
1696,-26.62,-30.79,-26.62
1697,9.71,-11.66,9.71
1698,-47.67,-15.81,-47.67
1699,-13.7,148.48,-63.09
1700,44.08,44.08,11111111.11
1701,-21.89,-21.89,11111111.11
1702,12.45,12.45,11111111.11
1703,2.9,2.9,-89.41
1704,2.92,2.92,11111111.11
1705,1.19,-7.17,1.19
1706,-29.41,-20.14,-29.41
1707,13.46,13.45,13.46
1708,14.26,-44.48,-86.33
1709,19.62,19.62,11111111.11
1710,17.57,17.57,11111111.11
1711,64.23,73.3,64.23
1712,43.94,44.33,43.94
1713,4.94,-28.08,4.94
1714,-22.82,-42.7,-22.82
1715,-0.53,20.3,-0.53
1716,-31.29,-49.71,-31.29
1717,5.27,7.69,-55.44
1718,-16.97,-17.03,-16.97
1719,5.58,5.65,5.58
1720,-12.25,-14.16,-12.25
1721,-43.88,-47.57,-43.88
1722,1076.72,1177.61,1076.72
1723,22.36,13.64,22.36
1724,7.32,4.71,7.32
1725,22.84,23.13,22.84
1726,6.5,2.44,6.5
1727,17.91,16.95,17.91
1728,0.91,-1.54,0.91
1729,4.87,5.4,4.87
1730,6.75,10.16,6.75
1731,131.76,-95.7,-97.76
1732,16.95,11111111.11,11111111.11
1733,9.71,9.79,9.71
1734,23.23,23.69,23.23
