회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치
뉴보텍,60260,Dec-17,-4.56,-1.26,1.56,-3.93,-3.13,14.27,25.72,-2.32,-5.67,0,0,-3.06,1.32,11.49,4.1,5.13,20.96,2.45,2.86,1.93,10.43,160.71,141.75,9.39,87.38,0,-4.54,-1.59,0,53.37,59.45,67.4,493.89,78.58,46.63,11.79,31.22,25.46,65036.25,143605.54,249.17,0,0,0,0
뉴보텍,60260,Dec-18,0.82,-1.92,4.43,0.31,13.48,-2.55,27.25,-4.7,-10.68,0,0,-6.14,1.31,10.22,3.82,4.85,24.63,2.27,3.07,1.92,8,191.84,162.13,10.64,61.96,0,-15.16,-4.4,0,61.74,58.25,68.93,633.11,58.19,38.26,15.49,32.35,33,73896.39,157329.12,278.02,0,0,0,0
뉴보텍,60260,Dec-19,4.51,52.56,77.43,7.44,47.65,4.49,28.52,4.32,7.78,0,0,4.71,1.09,8.37,4.37,3.58,18.47,1.8,2.77,1.93,10.82,152.44,125.92,23.92,67.34,0,9.53,4.24,0,59.76,40.1,48.54,295.36,53.29,40.24,17.39,50.56,16.7,103952.49,132204.65,327.89,0,0,0,0
뉴인텍,12340,Dec-11,0.99,15.06,7.12,20.17,1.32,2.65,11.56,-0.43,-0.88,2.4,2.77,-0.37,0.87,3.36,3.44,2.76,6.87,2.06,1.5,1.47,33.51,108.76,66.71,13.92,152.86,35.02,-1.91,-1.42,-3.29,39.55,36.82,60.02,183.45,139.55,60.45,38.66,480.02,4.83,138939.49,194502.57,461.78,49.94403577,15.03,18.55,69391.99
뉴인텍,12340,Dec-12,-3.18,-17.03,-5.06,-21.04,-27.47,-10.85,-1.38,-17.46,-36.95,-8.92,-11.3,-13.78,0.79,3.64,3.45,2.44,7.91,2.12,1.26,1.34,84.31,103.75,66.49,9.95,189.25,49.09,-2,-1.5,-2.67,34.57,36.61,57.12,245.27,159.25,65.43,35.91,993.67,2.06,137574.85,203844.49,398.45,21.26183241,7.34,8.44,29250.93
뉴인텍,12340,Dec-13,-1.14,-1.74,-3.74,1.2,-13.61,7.43,6.77,-5.52,-16.03,-3.03,-3.21,-5.21,0.94,4.27,4.07,2.74,10.69,2.9,1.4,1.63,-35.51,91.65,59.48,9.76,228.99,46.66,-0.03,-0.02,-0.05,30.4,38.18,58.83,229.24,211.18,69.6,35.11,-385.38,-5.36,132548.77,208562.6,391.52,51.89732424,17.57,18.47,68789.27
뉴인텍,12340,Dec-14,-3.15,-5.94,-6.24,-3.25,4.67,2.81,3.12,-5.74,-18.06,-7.72,-7.66,-5.79,1.01,4.52,3.76,2.97,10.08,3.14,1.48,1.69,147.22,102.39,64.1,5.16,195.62,44.73,-5.34,-3.4,-7.91,33.83,37.88,60.51,245.64,174.72,66.17,37.4,1601.71,1.41,115920.14,177426.99,358.68,61.74851349,19.96,19.19,71578.96
뉴인텍,12340,Dec-15,-0.66,-6.76,7.23,-17.35,-7.82,-12.8,10.52,-3.31,-9.23,-1.51,-1.61,-3.1,0.94,3.8,3.29,2.58,9.49,2.79,1.41,1.64,-41.87,92.03,55.06,2.8,199.02,43.43,1.79,1.22,2.74,33.44,32.09,53.64,274.38,174.29,66.56,40.17,-463.89,-4.65,132080.3,205125.97,341.07,54.28891695,21.02,21.62,71704.97
뉴인텍,12340,Dec-16,-9.04,-13.47,-4.44,-21.85,10.82,-4.38,-1.75,-20.16,-53.17,-19.3,-19.36,-20.1,1,5.17,3.93,2.44,10.68,2.64,1.6,1.95,71.55,106.61,68.31,8.11,133.49,34.36,7.38,3.92,12.27,42.83,31.04,48.44,231.25,106.09,57.17,35.92,579.29,3,125312.28,217883.32,311.66,18.21095226,7.32,6.81,22820.56
뉴인텍,12340,Dec-17,-1.93,-1.5,5.72,-3.13,-22.75,5.01,8.12,-7.1,-21.12,-3.67,-3.22,-8.08,1.14,5.97,4.94,2.55,11.05,2.97,1.84,2.37,-78.05,94.2,59.34,6.43,197.74,38.37,-0.62,-0.36,-1.08,33.59,30.01,47.64,185.38,150.58,66.41,37,-600.38,-2.94,128596.88,215006.72,300.68,46.9219279,20.07,17.52,60340.14
뉴인텍,12340,Dec-18,-3.18,-3.27,-1.18,-4.53,-2.94,-0.44,6.59,-7.87,-27.13,-6.92,-5.97,-9.13,1.16,5.79,5.33,2.48,9.64,3.45,1.75,2.45,-55.69,91.74,53.01,5.23,196.72,36,3.53,1.99,6.51,33.7,27.17,47.02,141.16,152.07,66.3,42.21,-468.63,-4.23,137177.66,234478.72,290.85,44.28953195,20.89,17.71,60755.34
뉴인텍,12340,Dec-19,0.34,17.22,4.73,31.22,88.73,8.67,11.28,-2.02,-5.33,0.59,0.5,-2.39,1.18,5.87,5.6,2.65,10.38,2.63,2.14,2.36,12.64,148.97,103.41,41.32,84.29,19.31,3.92,1.64,9.29,54.26,36.53,52.63,199,65.11,45.74,30.59,93.05,17.3,144047.28,255844.3,350.54,62.68955899,25.76,23.57,90302.61
뉴트리,270870,Dec-18,22.73,12.75,-88.48,99.04,78.12,51.42,75.29,2.45,5.59,17.8,11.34,3.85,1.57,2.98,9.39,6.41,17.69,2.28,5.02,2.34,4.33,532.73,470.79,373.6,20.35,0.06,47.34,5.41,14021.08,83.09,74.47,84.27,166.79,19.04,16.91,11.63,14.31,68.45,42782.42,4586.81,998.58,610.9656944,26.18,17.68,261385.93
뉴트리,270870,Dec-19,771.28,31.59,58.47,31.69,19.39,43.49,77.18,7.57,17.63,17.52,9.55,13.88,1.83,3.85,17.86,34.46,23.03,2.33,8.62,2.18,5.23,373.46,321.68,201.97,32.65,0,40.33,6.15,0,75.39,72.64,84.33,97.01,29.95,24.61,13.86,18.93,61.75,39555.06,4364.87,1250.46,962.1748204,30.44,18.86,380588.87
뉴파워프라즈마,144960,Dec-16,14.13,24.6,58.75,25.77,38.96,-64.54,47.97,16.33,12.84,10.94,18.63,9.59,0.59,2.1,6.77,2.56,16.07,0.79,2.32,0.94,2.49,309.22,256.68,34.9,27.7,7.39,21.54,8.83,63.26,78.31,52.19,62.87,335.09,25.96,21.69,16.99,25.11,42.54,90413.59,21630.1,413.36,112.841076,24.68,46.62,102023.67
뉴파워프라즈마,144960,Dec-17,135.62,10.36,23.12,2.28,20.34,55.02,49.3,17.77,16.91,17,21.79,13.87,0.78,4.65,10.74,2.9,39.8,0.95,4.34,1.29,3.32,431.28,382.94,19.6,17.11,2.85,91.88,18.05,471.48,85.39,51.73,58.26,373.85,15.82,14.61,11.21,14.59,44.75,111098.42,9625.33,392.49,109.7904184,31.08,41.79,121975.42
뉴파워프라즈마,144960,Dec-18,119.31,2.17,2.73,-13.07,8.19,-29.75,50.23,18.05,10.61,8.31,16.08,9.33,0.52,4.53,8.65,1.82,52.77,0.59,4.28,0.96,2.48,591.01,533.14,77.82,10.59,2.86,133.92,25.08,448.99,90.42,44.72,49.57,958.3,9.28,9.58,9.79,11.79,41.19,137449.86,10628.4,498.45,88.29578037,24.35,47.61,121362.43
뉴파워프라즈마,144960,Dec-19,33.39,4.56,15.49,-13.27,4.12,-18.04,46.29,8.8,4,2.49,6.07,3.61,0.41,3.91,5.89,1.37,35.48,0.45,4.19,0.91,2.46,483.87,408.78,43.63,11.06,2.66,37.6,9.34,140.49,90.04,34.74,41.12,427.57,9.44,9.96,15.52,19.56,32.62,135295.57,11055.58,512.27,64.03757346,16.91,42.19,86640
뉴프렉스,85670,Dec-11,0.81,3.9,1.8,6.24,-2.25,-2.81,10.45,-1.01,-1.94,1.3,1.53,-0.86,0.85,3.63,6.73,1.61,5.02,1.91,1.52,1.94,23.89,118.7,57.9,14.95,132.7,28.27,6.93,4.75,13.97,42.97,21.55,44.17,54.91,86.6,57.03,51.23,325.1,6.96,133408.55,82251.32,256.79,0,17.32,20.84,44475.59
뉴프렉스,85670,Dec-12,3.14,13.72,-0.29,29.55,6.03,66.57,12.68,1.95,6.1,4.66,3.59,2.53,1.3,4.64,7.49,2.67,6.07,3.13,2.21,2.73,26.42,122.43,59.35,0.91,149.58,26.81,-0.36,-0.18,-0.8,40.07,24.4,50.32,84.76,102.59,59.93,51.52,281.24,9.22,123844,86553.79,271.88,0,20.93,17.19,56892.41
뉴프렉스,85670,Dec-13,0.97,7.41,10.31,4.17,-9,17.44,8.91,-2.69,-10.04,1.42,1.03,-3.71,1.38,4.83,6.33,2.99,6.49,3.74,2.19,2.78,80.48,107.27,50.06,2.61,194.6,39.18,-7.36,-3.65,-12.41,33.94,22.77,48.8,105.31,134.02,66.06,53.34,786.79,3.31,120662.54,93218.39,257.94,0,17.42,13.08,44925.43
뉴프렉스,85670,Dec-14,2.23,-0.33,2.73,-3.05,6.32,1.86,10.6,1.63,6.33,3.76,2.77,2.22,1.36,4.91,6.4,2.86,7.93,3.87,2.09,2.82,57.98,110.97,56.1,5.57,176.18,39.52,3.47,1.62,5.59,36.21,24,47.47,127.88,118.15,63.79,49.44,500.15,4.69,103914.27,91362.05,215.51,0,28.45,20.91,61310.06
뉴프렉스,85670,Dec-15,-0.8,18.82,10.94,27.68,11.19,-12.46,7.64,-1.35,-4.21,-1.08,-0.99,-1.47,1.09,4.07,4.91,2.34,6.14,3.11,1.67,2.2,57.16,107.38,53.25,4.38,195.12,39.32,4.65,3.07,7.81,33.88,25.3,51.01,110.64,140.2,66.12,50.41,733.24,3.51,112416.86,92174.94,249.69,0,20.83,20.79,52018.44
뉴프렉스,85670,Dec-16,0.53,-11.01,-2.44,-20.02,-2.25,20.39,7.62,-1.72,-6.18,0.78,0.61,-2.19,1.28,4.69,6.07,2.71,6.65,3.6,1.98,2.63,65.69,109.9,51.22,5.25,168.68,32.4,9.97,4.62,19.32,37.22,21.37,45.85,94.58,112.09,62.78,53.4,592.98,4.13,133497.97,110504.79,270.44,0,25.16,18.55,68031.57
뉴프렉스,85670,Dec-17,5.58,11.04,9.62,16.12,16.67,5.16,11.28,2.82,9.99,6.25,4.63,3.82,1.35,4.92,7.22,2.76,7.44,3.54,2.19,2.88,90.83,106.27,52.52,7.67,155.7,34.23,16.87,8,30,39.11,23.7,47.95,83.27,115.37,60.89,50.58,857.61,2.83,124212.46,109831.82,268.43,64.91413414,30.04,23.39,80631.44
뉴프렉스,85670,Dec-18,5.58,21.94,33.5,9.69,30.83,28.02,11.67,3.77,13.73,8,5.4,5.59,1.48,6.68,8.02,2.89,10.12,3.64,2.5,3.27,24.56,134.14,85.08,17.76,138.31,33,13.65,5.88,24.02,41.96,27.36,43.13,128.85,76.62,58.04,36.58,143.7,10.98,124669.35,109777.23,291.75,69.95883372,29.89,22.17,87217.22
뉴프렉스,85670,Dec-19,-3.81,-5.22,6.08,-23.93,-18.35,-34.4,2.64,-7.51,-17.43,-7.05,-7.76,-6.82,0.91,5.94,5.65,1.61,7.27,2.32,1.49,2.33,-15.72,74.46,44.5,10.99,176.65,38.51,13.98,9.57,23.19,36.15,20.69,34.62,93.46,128.62,63.85,40.24,-117.32,-11.87,208873.15,160021.93,366.49,28.99855134,16.53,17.71,60570.19
다나와,119860,Dec-11,534.52,-65.67,-99.08,-23.07,10.88,-85.76,100,20.61,10.4,4.05,17.42,4.79,0.23,0,1.47,0.49,2.1,0.5,0.43,0.49,1.18,2430,2430,1029.32,5.53,0.18,68.3,7.88,2000.77,94.76,80.26,80.26,inf,3.49,5.24,0,0,76.96,3775.81,0,223.82,0,22.3,49.05,49922.26
다나와,119860,Dec-12,444.5,12.26,-5.91,15.92,5.5,20.11,100,20.91,11.73,10.49,20.38,10.76,0.51,0,6.88,33.36,inf,0.56,6.23,0.63,1.26,1510.02,1510.02,188.42,12.3,1.91,90.97,20.47,520.57,89.05,82.88,82.88,inf,6.16,10.95,0,0,77.39,3405.45,0,240.85,0,26.05,53.56,62752.44
다나와,119860,Dec-13,284.09,11.17,-13.21,11.82,13.22,4.51,100,20.95,11.22,9.9,20.56,10.09,0.48,0,6.19,38.5,221.3,0.54,4.77,0.58,1.16,1804.3,1785.52,313.48,10.26,1.72,116.31,23.67,629.03,90.69,82.5,83.36,1413.29,5.09,9.31,1.04,1.1,78.74,3289.01,0,297.96,0,23.56,51.51,70188.67
다나와,119860,Dec-14,257.4,4.06,-13.25,1.26,2.25,32.43,79.85,14.04,9.28,8.75,14.74,8.34,0.59,11.07,7.18,58.76,88.68,0.66,5.87,0.72,1.57,1194.58,1175.65,75.48,12.21,1.38,82.18,15.36,648.81,89.12,79.84,81.12,741.56,7.62,10.88,1.58,1.73,74.33,2599.98,516.18,282.51,0,24.03,41.28,67881.07
다나와,119860,Dec-15,410.67,5.8,187.63,0.42,6.89,29.24,71.59,13.31,10.86,9.18,12.56,9.73,0.73,20.73,6.73,42.18,47.56,0.82,7.02,0.93,2.05,995.57,986.07,66.69,11.07,0.78,69.14,9.69,881.23,90.04,76.26,77,457.06,8.59,9.96,0.95,1.06,69.26,6668.17,0,266.53,0,27.64,38.87,73663.29
다나와,119860,Dec-16,1436.78,14.3,-11.16,7.4,13.16,41.62,100,13.87,14.56,12.45,13.25,13.04,0.94,0,8.17,42.62,40.71,1.05,9,1.26,2.83,724.8,703.78,66.73,12.19,0.23,80.67,9.95,3845.37,89.13,70.25,72.35,346.03,11.2,10.87,2.9,3.36,62.37,5619.62,0,288.99,0,28.6,32.46,82643.12
다나와,119860,Dec-17,188.63,26.98,309.66,26.64,17.95,67.07,100,12.56,19.03,18.37,14.17,16.29,1.3,0,11.38,29.7,32.76,1.52,9,1.8,4.12,452.75,428.64,117.27,20.77,1.26,80.63,11.97,1103.7,82.8,68.31,72.15,190.04,19.25,17.2,5.33,6.84,56.22,21896.11,0,349.02,0,30.58,26.38,106718.5
다나와,119860,Dec-18,279.23,16.78,64.64,8.44,17.02,12.78,100,13.51,19.66,20.04,16.62,16.29,1.21,0,9.58,15.75,26.53,1.45,7.05,1.74,4.35,432.34,405.8,99.79,20.53,1.76,91.11,13.86,883.46,82.97,62.89,67,271.08,18.68,17.03,6.14,7.98,51.5,36599.67,0,413.82,0,32.58,29.11,134824.85
다나와,119860,Dec-19,161.11,42.21,28.48,63.6,21.91,67.09,100,11.63,23.63,21.72,14.07,17.96,1.54,0,16.39,18.51,19.24,2.03,6.44,2.12,5.2,290.78,267.39,107.01,40.59,0.76,71.62,15.72,2732.38,71.13,70.88,77.08,53.41,37.27,28.87,8.04,12.26,50.57,43688.05,0,546.74,0,29.88,22.72,163393.48
다날,64260,Dec-11,-0.33,-0.56,20.04,1.07,-4.46,10.99,100,-6.85,-8.87,-0.82,-1.96,-2.86,0.42,0,4.55,37.01,7.9,1.29,0.62,0.61,7.98,117.8,117.8,20.75,216.44,37.62,-0.17,-0.28,-0.31,31.6,69.39,69.39,153.83,186.41,68.4,0,0,10.48,20417.12,0,1655.37,0,-1,-2.38,-16489.56
다날,64260,Dec-12,-0.31,16.98,-28.33,30.14,-4.65,8.82,100,-11.35,-16.75,-0.85,-2.03,-4.76,0.42,0,4.31,43,7.24,1.47,0.59,0.57,13.33,108.18,108.16,18.42,288.24,41.12,-10.34,-19.73,-18.67,25.76,77.18,77.2,155.87,277.05,74.24,0.02,0.3,5.84,20795.61,0,2751.9,0,-2.74,-7.04,-75429.16
다날,64260,Dec-13,0.79,9.27,-12.41,14.12,25.22,16.08,100,0.17,0.26,1.66,3.85,0.07,0.43,0,5.11,63.74,8.43,1.56,0.6,0.55,5.64,122.25,122.25,26.98,238.79,41.88,-4.48,-7.64,-7.54,29.52,80.62,80.62,154.13,223.44,70.48,0,0,14.67,15588.8,0,2573.54,0,8.9,21.52,228948.83
다날,64260,Dec-14,1.06,-5.97,-23.3,-9.44,6.2,-16.58,100,0.34,0.39,1.48,4.15,0.12,0.36,0,4.76,64.45,7.69,1.13,0.52,0.45,4.47,126.76,126.76,20.21,199.96,34.28,2.5,4.54,4.86,33.34,77.65,77.65,152.25,183.74,66.66,0,0,16.39,11246.81,0,2276.37,0,7.9,21.53,179772.46
다날,64260,Dec-15,0.3,11.88,-5.11,16.88,20.58,14.64,100,-2.27,-2.59,0.31,0.79,-0.9,0.4,0,1.58,87.34,8.51,1.14,0.61,0.5,2.07,180.84,180.31,28.69,178.31,26.34,6.94,11.83,16.88,35.93,80.88,81.12,162.33,124.84,64.07,0.3,0.66,36.26,8685.06,0,2072.51,0,5.09,13.55,105523.79
다날,64260,Dec-16,1.74,29.04,74.45,27.51,32.55,18.18,100,-2.93,-3.11,1.52,3.92,-1.14,0.39,0,0.96,77.24,8.63,1.06,0.61,0.48,2.53,151.5,150.22,24.95,170.93,19.24,-1.6,-2.93,-5.24,36.91,79.48,80.16,151.09,143.34,63.09,0.85,2.5,27.25,14453.74,0,2551.18,0,4.12,11.97,105154.08
다날,64260,Dec-17,6.12,21.07,106.66,23.28,27.41,29.52,100,6.18,6.57,4.03,9.99,2.49,0.4,0,0.86,51.32,8.82,1.06,0.65,0.5,2.61,152.85,152.18,19.35,157.45,26.66,-16.14,-26.8,-37.02,38.84,81.26,81.62,164.5,137.48,61.16,0.44,1.26,28.22,28376.99,0,2934.3,0,8.69,23.59,254928.69
다날,64260,Dec-18,1.85,-2.76,95.39,-1.29,-12.04,21.39,100,-1.39,-1.7,1.9,4.19,-0.63,0.45,0,0.84,31.3,9.32,1.22,0.72,0.55,2.08,214.55,214.02,15.99,184.61,11.78,-14.61,-20.61,-80.44,35.14,82.65,82.85,142.9,109.91,64.86,0.25,0.46,44.24,48984.57,0,2623.68,293.2542921,5.48,11.91,143649.37
다날,64260,Dec-19,1.85,12.16,1.25,11.43,24.55,-8.91,100,11.92,12.66,2.25,5.7,4.71,0.39,0,0.87,21.41,9.68,1.06,0.63,0.48,1.38,293.71,292.74,31.72,156.3,37.72,-6.73,-10.99,-10.87,39.02,82.04,82.32,171.56,71.83,60.98,0.33,0.5,54.29,44910.98,0,2560.09,0,10.19,27.29,260813.3
다산네트웍스,39560,Dec-11,-1.06,-11.89,66.82,-38.6,1.76,-30.54,33.09,-2.38,-2.42,-1.08,-1.97,-1.3,0.55,6.11,2.53,4.36,5.43,1.01,1.19,0.87,5.22,177.31,155.71,69.61,72.27,27.83,20.07,14.43,30.25,58.05,44.97,51.21,126.14,49.75,41.95,12.18,27.94,22.33,94512.37,5822.1,640.01,57.63609364,8.51,14.59,54473.24
다산네트웍스,39560,Dec-12,1.56,-13.56,-2.61,-20.63,-6.66,-5.6,37.88,-8.48,-8.32,1.61,2.73,-5.01,0.59,5.11,4.04,3.34,7.86,0.98,1.48,1.2,4.71,235.41,194,34.08,59.54,21.54,21.75,12.74,37.69,62.68,38.75,47.02,224.02,31.86,37.32,17.59,30.58,27.04,103964.6,20675.14,556.13,55.68519593,10.41,16.34,57892.89
다산네트웍스,39560,Dec-13,2.41,12.87,5.31,25.96,3.45,4.88,33.86,2.27,2.38,2.53,4.02,1.42,0.63,5.1,3.48,3.46,9.39,1.05,1.57,1.26,5.1,179.22,151.82,37.14,74.07,26.54,-2.65,-1.9,-4.24,57.45,44.45,52.47,244.58,50.96,42.55,15.29,34.59,23.19,104309.4,7510.46,595.16,81.24533602,14.24,24.06,84746.52
다산네트웍스,39560,Dec-14,0.98,7.45,1.82,13.99,-3.47,14.93,29.88,-1.66,-2,0.95,1.45,-1.09,0.66,5.73,2.56,3.84,7.64,1.21,1.44,1.21,7.27,145.56,124.57,10.83,93.76,30.02,-9.24,-7.06,-14.89,51.61,47.63,55.66,252.81,74.09,48.39,14.42,46.06,17.42,96493.45,7875.05,579.41,0,11.74,18.55,68050.78
다산네트웍스,39560,Dec-15,0.09,37.27,85,15.88,2.46,63.56,22.33,-1.21,-2.4,0.13,0.15,-1.06,0.87,8.69,3.08,4.36,7.93,1.98,1.56,1.72,39.89,108.75,91.08,15.98,159.58,27.25,-2.56,-2.09,-5.78,38.52,39.35,46.99,191.75,112.15,61.48,16.25,201.84,3.78,671514.53,260590.84,3064.86,53.49494006,11.72,15.54,359226.29
다산네트웍스,39560,Dec-16,-2.88,4.44,-22.98,30.36,7.82,-16.91,27.44,-18.49,-28.96,-3.67,-5.98,-11.34,0.61,4.28,2.25,3.16,5.23,1.57,1.01,1.16,8.37,132.36,102.93,24.12,151.44,23.93,-1.8,-1.81,-4.54,39.77,45.61,58.65,167.62,111.42,60.23,22.23,90.94,14.34,584722.52,211471.34,3676.15,21.4787669,3.42,5.69,125591.19
다산네트웍스,39560,Dec-17,0.01,-6.92,-30.16,-5.65,10.7,37.81,34.16,-0.81,-1.6,0.01,0.01,-0.7,0.86,4.89,3.11,5.88,7.83,1.97,1.51,1.45,13.36,128.82,107.32,19.04,111.4,20.63,-2.73,-1.62,-6.96,47.3,49.54,59.46,213.94,97.58,52.7,16.69,74.59,13.3,814445.02,272775.02,6645.86,135.6996497,16.63,18.71,1105199.04
다산네트웍스,39560,Dec-18,3.2,5.91,1.66,20.8,2.49,16.23,33.87,-6.94,-14.97,2.87,2.86,-6.96,1,5.85,3.44,8.25,8.05,2.16,1.88,1.57,9.41,144.01,117.11,23.88,118.46,23.41,1.12,0.62,2.59,45.78,55.15,67.82,182.2,102.87,54.22,18.68,61.13,20.73,990416.82,85155.43,8318.1,85.85274244,10.22,10.48,850300
다산네트웍스,39560,Dec-19,-0.03,23.9,38.3,18.61,38.64,25.12,33.51,-2.14,-4.78,-0.05,-0.04,-2.33,1.09,6.47,3.4,8.59,8.73,2.23,2.13,1.65,5.93,204.85,173.22,31.09,95.24,12.52,-7.59,-3.76,-29.59,51.22,54.89,64.92,281.9,61.87,48.78,15.44,30.17,33.23,1228331.86,59196.2,9254.75,161.1217676,21.38,21.72,1979110
다우기술,23590,Dec-11,32.6,-0.84,-6.28,-16.66,10.63,2.61,45.59,15.95,11.82,4.2,23.5,2.85,0.18,19.23,0.71,6.13,29.78,0.74,0.24,0.45,8.12,114.04,112.5,8.51,292.92,14.59,0.46,1.91,2.35,25.45,35.45,35.93,191.47,123.81,74.55,1.35,10.97,4.42,239833.54,1066.5,10304.36,302.9763192,7.05,39.26,726638.83
다우기술,23590,Dec-12,20.52,14.48,32.41,174.38,6.16,-0.2,35.23,12.64,8.63,2.26,13.53,2.11,0.17,16.07,0.58,5.44,25.57,0.68,0.22,0.27,0.68,215.96,213.86,12.79,323.74,14.67,0.02,0.1,0.11,23.6,85.29,86.12,138.87,168.98,76.4,0.97,1.81,46.24,334164.2,5742.74,10228.91,170.039862,5.55,35.48,568212.34
다우기술,23590,Dec-13,14.73,0.02,25.09,-4.67,2.79,-0.91,33.62,7.19,4.66,1.67,10.79,1.12,0.16,14.69,0.46,4.21,32.23,0.65,0.2,0.18,0.58,287.99,286.01,12.22,312.32,11.55,3.79,18.52,24.88,24.25,81.52,82.08,185.12,117.52,75.75,0.69,1.05,53.58,363787.87,4719.96,8898.11,118.9140174,4.86,31.34,432594.77
다우기술,23590,Dec-14,22.7,10.08,26.49,9.55,6.29,4.09,39.51,10.85,7,2.36,15.36,1.67,0.15,25.36,0.43,3.48,47.07,0.65,0.2,0.19,0.55,290.79,290.12,11.07,327.05,15.64,0.19,0.98,0.91,23.42,81.5,81.68,225.75,119.96,76.58,0.23,0.35,53.59,422984.36,4319.14,9017.74,97.95221566,4.59,31.33,414322.55
다우기술,23590,Dec-15,49.84,34.05,-2.15,38.57,15.8,34.07,45.04,19.3,15.02,4.17,24.82,3.24,0.17,54.71,0.49,4.22,56.3,0.78,0.21,0.2,0.54,282.46,281.94,8.7,394.36,15.56,-3.28,-17.86,-16.84,20.23,84.28,84.44,201.29,147.78,79.77,0.18,0.28,54.54,454691.41,4773.44,13252.31,175.715126,6.03,41.1,798961.59
다우기술,23590,Dec-16,45.33,37.2,-7.54,35.43,11.05,9.88,41.62,16.64,12.57,2.99,21.97,2.26,0.14,110.88,0.47,4.87,77.02,0.76,0.17,0.16,0.52,220.57,220.54,4.21,510.75,21.53,-3.24,-23.09,-12.6,16.37,83.34,83.35,282.7,230.78,83.63,0.01,0.02,45.56,489067.9,5473.02,21160.03,183.5675795,4.24,36.12,897770.11
다우기술,23590,Dec-17,62.97,33.69,-4.22,35.7,18.87,17.15,43.48,17.99,13.82,2.89,24.53,2.12,0.12,1021.03,0.37,6.07,203.41,0.77,0.14,0.14,0.47,205.86,205.85,3.38,586.89,26,-5.39,-44.73,-17.71,14.56,84.59,84.6,424.81,282.28,85.44,0.01,0.01,43.5,463381.65,1423.93,27988.06,244.3556752,4.05,39.3,1132299.36
다우기술,23590,Dec-18,48.62,47.38,12.53,28.51,27.71,63.56,28.71,10.2,10.36,2,14.66,1.39,0.14,2483.87,0.88,9.55,598.86,1.02,0.16,0.17,1.11,138.63,138.62,4.72,692.67,33.11,-6.78,-51.87,-17.9,12.62,73.76,73.76,366.44,421.78,87.38,0.01,0.02,20.55,451726.14,1421.88,38460.54,236.8884498,2.78,24.36,1070087.06
다우기술,23590,Dec-19,89.36,27.89,18.77,31.98,9.16,31.3,31.15,13.64,15.51,2.3,17.49,1.8,0.13,4492.12,5.72,10.82,1204.75,1.14,0.15,0.18,1.02,143.09,143.09,2.1,828.66,38.86,-9.94,-75.62,-22.82,10.77,76.12,76.12,448.15,494.04,89.23,0.01,0,22.92,562052.75,1475.3,50287.82,273.4664345,3.06,26.06,1537025.61
다우데이타,32190,Dec-11,22.2,-2.83,-5.03,-5.18,9.67,2.11,40.94,12.73,11.26,4.07,20.06,2.58,0.2,19.24,0.5,6.55,18.84,0.88,0.26,0.23,2.91,119.73,118.85,5.5,311.23,16.49,-0.46,-1.69,-2.11,24.32,85.11,85.74,181.15,294.49,75.68,0.73,4.45,14.13,957049.69,24777.32,37280.97,280.1022112,7.19,34.97,2680717.35
다우데이타,32190,Dec-12,13.72,15.8,35.68,17.81,8.15,2,34.33,7.43,6.16,2.15,11.05,1.44,0.19,16.46,0.55,5.82,19.28,0.83,0.25,0.22,2.59,119.14,117.91,9.04,340.3,17.36,-0.29,-1.24,-1.29,22.71,86.33,87.23,180.14,322.39,77.29,1.03,6.44,14.01,2415161.2,217626.37,69189.99,167.8733173,5.86,32.35,4054411.23
다우데이타,32190,Dec-13,11.33,0.53,29.37,-3.39,5.86,6.48,33.59,6.66,5.5,1.91,9.92,1.28,0.19,15.72,0.59,4.69,25.29,0.83,0.25,0.22,0.72,277.35,274.95,15.18,318.13,13.82,3.6,14.29,19.84,23.92,83.11,83.83,200.76,126.39,76.08,0.86,1.35,53.61,1891333.24,184332.8,41280.2,135.1965856,6.19,32.28,2557017.97
다우데이타,32190,Dec-14,17.11,10.16,23.27,12.06,7.59,6.45,37.85,9.46,7.78,2.58,13.25,1.84,0.19,21.73,0.55,3.97,27.74,0.82,0.25,0.23,0.67,287.71,286.35,12.67,328.11,17.34,1.09,4.52,4.83,23.36,84.88,85.29,206.63,126.9,76.64,0.47,0.73,55.64,2215886.5,159608.71,43357.72,118.5171977,6.06,32.67,2626206.59
