,Unnamed: 0,회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),순이익증가률개별,순이익증가률연결,순이익증가율
11185,11185,삼영화학공업(주),3720,Dec-14,-12452587.0,-17221807.0,,,
11186,11186,삼영화학공업(주),3720,Dec-15,-4408605.0,-12795896.0,,,
11187,11187,삼영화학공업(주),3720,Dec-16,-32162824.0,-10743989.0,,,
11188,11188,삼영화학공업(주),3720,Dec-17,-21470565.0,-31804580.0,,,
11189,11189,삼영화학공업(주),3720,Dec-18,-6889181.0,-7812261.0,,,
11190,11190,삼영화학공업(주),3720,Dec-19,-2012380.0,-1892637.0,,,
11191,11191,삼익티에이치케이(주),4380,Dec-11,24605620.0,,,,
11192,11192,삼익티에이치케이(주),4380,Dec-12,9492210.0,,-61.42,0.0,-61.42
11193,11193,삼익티에이치케이(주),4380,Dec-13,17295709.0,,82.21,0.0,82.21
11194,11194,삼익티에이치케이(주),4380,Dec-14,17643031.0,,2.01,0.0,2.01
11195,11195,삼익티에이치케이(주),4380,Dec-15,17797667.0,,0.88,0.0,0.88
11196,11196,삼익티에이치케이(주),4380,Dec-16,16537052.0,,-7.08,0.0,-7.08
11197,11197,삼익티에이치케이(주),4380,Dec-17,28235336.0,,70.74,0.0,70.74
11198,11198,삼익티에이치케이(주),4380,Dec-18,18105228.0,,-35.88,0.0,-35.88
11199,11199,삼익티에이치케이(주),4380,Dec-19,3265423.0,,-81.96,0.0,-81.96
11200,11200,삼일제약(주),520,Dec-11,-5055102.0,-6778721.0,-254.81,-161.01,-161.01
11201,11201,삼일제약(주),520,Dec-12,-3856244.0,-2899829.0,,,
11202,11202,삼일제약(주),520,Dec-13,6519331.0,7930032.0,,,
11203,11203,삼일제약(주),520,Dec-14,-11006938.0,-11189534.0,-268.84,-241.1,-241.1
11204,11204,삼일제약(주),520,Dec-15,662005.0,588369.0,,,
11205,11205,삼일제약(주),520,Dec-16,861256.0,886603.0,30.1,50.69,50.69
11206,11206,삼일제약(주),520,Dec-17,-1268076.0,-1266565.0,-247.24,-242.86,-242.86
11207,11207,삼일제약(주),520,Dec-18,-8552495.0,-8562748.0,,,
11208,11208,삼일제약(주),520,Dec-19,863624.0,786258.0,,,
11209,11209,삼정펄프(주),9770,Dec-11,16879494.0,,1854.5,1313.16,1313.16
11210,11210,삼정펄프(주),9770,Dec-12,16863664.0,,-0.09,0.0,-0.09
11211,11211,삼정펄프(주),9770,Dec-13,13231520.0,,-21.54,0.0,-21.54
11212,11212,삼정펄프(주),9770,Dec-14,6565556.0,,-50.38,0.0,-50.38
11213,11213,삼정펄프(주),9770,Dec-15,7930087.0,,20.78,0.0,20.78
11214,11214,삼정펄프(주),9770,Dec-16,19322948.0,19322948.0,143.67,73.91,73.91
11215,11215,삼정펄프(주),9770,Dec-17,10429181.0,10429181.0,-46.03,-46.03,-46.03
11216,11216,삼정펄프(주),9770,Dec-18,-174158.0,-174158.0,-101.67,-101.67,-101.67
11217,11217,삼정펄프(주),9770,Dec-19,4670509.0,,,,
11218,11218,삼지전자(주),37460,Dec-11,-995932.0,,-121.32,0.0,-121.32
11219,11219,삼지전자(주),37460,Dec-12,3866409.0,,,0.0,
11220,11220,삼지전자(주),37460,Dec-13,-3359467.0,,-186.89,0.0,-186.89
11221,11221,삼지전자(주),37460,Dec-14,-2690824.0,,,0.0,
11222,11222,삼지전자(주),37460,Dec-15,1400841.0,26926665.0,,142.34,142.34
11223,11223,삼지전자(주),37460,Dec-16,840617.0,38468338.0,-39.99,42.86,42.86
11224,11224,삼지전자(주),37460,Dec-17,9694312.0,43665650.0,1053.24,13.51,13.51
11225,11225,삼지전자(주),37460,Dec-18,4221616.0,29747535.0,-56.45,-31.87,-31.87
11226,11226,삼지전자(주),37460,Dec-19,-813587.0,33948422.0,-119.27,14.12,14.12
11227,11227,삼진제약(주),5500,Dec-11,7062464.0,,,-67.27,-67.27
11228,11228,삼진제약(주),5500,Dec-12,10638443.0,,50.63,0.0,50.63
11229,11229,삼진제약(주),5500,Dec-13,7878194.0,,-25.95,0.0,-25.95
11230,11230,삼진제약(주),5500,Dec-14,20716718.0,,162.96,0.0,162.96
11231,11231,삼진제약(주),5500,Dec-15,27043171.0,,30.54,0.0,30.54
11232,11232,삼진제약(주),5500,Dec-16,30174332.0,,11.58,0.0,11.58
11233,11233,삼진제약(주),5500,Dec-17,35795825.0,,18.63,0.0,18.63
11234,11234,삼진제약(주),5500,Dec-18,25526185.0,,-28.69,0.0,-28.69
11235,11235,삼진제약(주),5500,Dec-19,11880757.0,,-53.46,0.0,-53.46
11236,11236,삼천당제약(주),250,Dec-11,5664437.0,,-52.32,0.0,-52.32
11237,11237,삼천당제약(주),250,Dec-12,1340410.0,1340410.0,-76.34,-87.94,-87.94
11238,11238,삼천당제약(주),250,Dec-13,6163624.0,7588910.0,359.83,466.16,466.16
11239,11239,삼천당제약(주),250,Dec-14,8216036.0,17263926.0,33.3,127.49,127.49
11240,11240,삼천당제약(주),250,Dec-15,8450735.0,17874504.0,2.86,3.54,3.54
11241,11241,삼천당제약(주),250,Dec-16,5070174.0,15613624.0,-40.0,-12.65,-12.65
11242,11242,삼천당제약(주),250,Dec-17,10635095.0,23028009.0,109.76,47.49,47.49
11243,11243,삼천당제약(주),250,Dec-18,5529616.0,14592937.0,-48.01,-36.63,-36.63
11244,11244,삼천당제약(주),250,Dec-19,5249406.0,19599720.0,-5.07,34.31,34.31
11245,11245,삼천리자전거(주),24950,Dec-11,1187418.0,,-77.38,-43.31,-43.31
11246,11246,삼천리자전거(주),24950,Dec-12,7659077.0,,545.02,0.0,545.02
11247,11247,삼천리자전거(주),24950,Dec-13,8777271.0,,14.6,0.0,14.6
11248,11248,삼천리자전거(주),24950,Dec-14,10102961.0,,15.1,0.0,15.1
11249,11249,삼천리자전거(주),24950,Dec-15,12520585.0,,23.93,0.0,23.93
11250,11250,삼천리자전거(주),24950,Dec-16,8431921.0,6465357.0,-32.66,-41.81,-41.81
11251,11251,삼천리자전거(주),24950,Dec-17,5414845.0,3340529.0,-35.78,-48.33,-48.33
11252,11252,삼천리자전거(주),24950,Dec-18,-17890476.0,-15363204.0,-430.4,-559.9,-559.9
11253,11253,삼천리자전거(주),24950,Dec-19,-9479427.0,-8322500.0,,,
11254,11254,삼현철강(주),17480,Dec-11,16630390.0,,,,
11255,11255,삼현철강(주),17480,Dec-12,8483228.0,,-48.99,0.0,-48.99
11256,11256,삼현철강(주),17480,Dec-13,7466176.0,,-11.99,0.0,-11.99
11257,11257,삼현철강(주),17480,Dec-14,12700264.0,,70.1,0.0,70.1
11258,11258,삼현철강(주),17480,Dec-15,-863499.0,,-106.8,0.0,-106.8
11259,11259,삼현철강(주),17480,Dec-16,9683224.0,,,0.0,
11260,11260,삼현철강(주),17480,Dec-17,6280127.0,,-35.14,0.0,-35.14
11261,11261,삼현철강(주),17480,Dec-18,7232007.0,,15.16,0.0,15.16
11262,11262,삼현철강(주),17480,Dec-19,6548215.0,,-9.46,0.0,-9.46
11263,11263,삼호개발(주),10960,Dec-11,6437920.0,5820004.0,-1.68,-47.62,-47.62
11264,11264,삼호개발(주),10960,Dec-12,10096714.0,8415499.0,56.83,44.6,44.6
11265,11265,삼호개발(주),10960,Dec-13,6382267.0,5244025.0,-36.79,-37.69,-37.69
11266,11266,삼호개발(주),10960,Dec-14,3165140.0,3601064.0,-50.41,-31.33,-31.33
11267,11267,삼호개발(주),10960,Dec-15,8012590.0,8188775.0,153.15,127.4,127.4
11268,11268,삼호개발(주),10960,Dec-16,14435316.0,16001321.0,80.16,95.41,95.41
11269,11269,삼호개발(주),10960,Dec-17,23020714.0,21433774.0,59.47,33.95,33.95
11270,11270,삼호개발(주),10960,Dec-18,21156377.0,20631657.0,-8.1,-3.74,-3.74
11271,11271,삼호개발(주),10960,Dec-19,22379143.0,21526296.0,5.78,4.34,4.34
11272,11272,삼화왕관(주),4450,Dec-11,7712207.0,,-65.54,-48.38,-48.38
11273,11273,삼화왕관(주),4450,Dec-12,7604235.0,,-1.4,0.0,-1.4
11274,11274,삼화왕관(주),4450,Dec-13,7369321.0,,-3.09,0.0,-3.09
11275,11275,삼화왕관(주),4450,Dec-14,7895600.0,,7.14,0.0,7.14
11276,11276,삼화왕관(주),4450,Dec-15,9716655.0,,23.06,0.0,23.06
11277,11277,삼화왕관(주),4450,Dec-16,9916617.0,,2.06,0.0,2.06
11278,11278,삼화왕관(주),4450,Dec-17,8384069.0,,-15.45,0.0,-15.45
11279,11279,삼화왕관(주),4450,Dec-18,9839994.0,,17.37,0.0,17.37
11280,11280,삼화왕관(주),4450,Dec-19,9205783.0,8350350.0,-6.45,-24.85,-24.85
11281,11281,삼화전기(주),9470,Dec-11,-2582229.0,-4918730.0,-128.05,-158.9,-158.9
11282,11282,삼화전기(주),9470,Dec-12,127063.0,1961352.0,,,
11283,11283,삼화전기(주),9470,Dec-13,-1518872.0,-913891.0,-1295.37,-146.59,-146.59
11284,11284,삼화전기(주),9470,Dec-14,-742628.0,18999.0,,,
11285,11285,삼화전기(주),9470,Dec-15,-3743773.0,-4750505.0,,-25103.97,-25103.97
11286,11286,삼화전기(주),9470,Dec-16,-590444.0,2135416.0,,,
11287,11287,삼화전기(주),9470,Dec-17,7315259.0,10093071.0,,372.65,372.65
11288,11288,삼화전기(주),9470,Dec-18,4170809.0,7033567.0,-42.98,-30.31,-30.31
11289,11289,삼화전기(주),9470,Dec-19,2772629.0,3569595.0,-33.52,-49.25,-49.25
11290,11290,삼화전자공업(주),11230,Dec-11,-963933.0,-7748494.0,-134.77,-317.07,-317.07
11291,11291,삼화전자공업(주),11230,Dec-12,-5607793.0,-12387811.0,,,
11292,11292,삼화전자공업(주),11230,Dec-13,-1363547.0,-2533555.0,,,
11293,11293,삼화전자공업(주),11230,Dec-14,-3758202.0,-3758202.0,,,
11294,11294,삼화전자공업(주),11230,Dec-15,-8047732.0,-8047732.0,,,
11295,11295,삼화전자공업(주),11230,Dec-16,-361732.0,-361732.0,,,
11296,11296,삼화전자공업(주),11230,Dec-17,-3154264.0,-3154264.0,,,
11297,11297,삼화전자공업(주),11230,Dec-18,-3363887.0,-4269993.0,,,
11298,11298,삼화전자공업(주),11230,Dec-19,-2702818.0,-3221224.0,,,
11299,11299,삼화콘덴서공업(주),1820,Dec-11,887984.0,3290690.0,,,
11300,11300,삼화콘덴서공업(주),1820,Dec-12,1233974.0,2771547.0,38.96,-15.78,-15.78
11301,11301,삼화콘덴서공업(주),1820,Dec-13,60500.0,354682.0,-95.1,-87.2,-87.2
11302,11302,삼화콘덴서공업(주),1820,Dec-14,-8255514.0,-6006797.0,-13745.48,-1793.57,-1793.57
11303,11303,삼화콘덴서공업(주),1820,Dec-15,1902268.0,2857534.0,,,
11304,11304,삼화콘덴서공업(주),1820,Dec-16,3971880.0,5674291.0,108.8,98.57,98.57
11305,11305,삼화콘덴서공업(주),1820,Dec-17,13857251.0,15549217.0,248.88,174.03,174.03
11306,11306,삼화콘덴서공업(주),1820,Dec-18,60861616.0,61927531.0,339.2,298.27,298.27
11307,11307,삼화콘덴서공업(주),1820,Dec-19,28236815.0,29819449.0,-53.6,-51.85,-51.85
11308,11308,삼화페인트공업(주),390,Dec-11,10573542.0,12955987.0,-62.55,-56.55,-56.55
11309,11309,삼화페인트공업(주),390,Dec-12,12669304.0,15993564.0,19.82,23.45,23.45
11310,11310,삼화페인트공업(주),390,Dec-13,15618972.0,29170489.0,23.28,82.39,82.39
11311,11311,삼화페인트공업(주),390,Dec-14,21474160.0,35531768.0,37.49,21.81,21.81
11312,11312,삼화페인트공업(주),390,Dec-15,21736934.0,24760313.0,1.22,-30.31,-30.31
11313,11313,삼화페인트공업(주),390,Dec-16,17858426.0,13718084.0,-17.84,-44.6,-44.6
11314,11314,삼화페인트공업(주),390,Dec-17,6770192.0,1972442.0,-62.09,-85.62,-85.62
11315,11315,삼화페인트공업(주),390,Dec-18,2966032.0,800759.0,-56.19,-59.4,-59.4
11316,11316,삼화페인트공업(주),390,Dec-19,2591941.0,3893556.0,-12.61,386.23,386.23
11317,11317,상신브레이크(주),41650,Dec-11,7343402.0,7441794.0,183.32,91.13,91.13
11318,11318,상신브레이크(주),41650,Dec-12,9648578.0,10590703.0,31.39,42.31,42.31
11319,11319,상신브레이크(주),41650,Dec-13,15329688.0,17753336.0,58.88,67.63,67.63
11320,11320,상신브레이크(주),41650,Dec-14,17993891.0,18928736.0,17.38,6.62,6.62
11321,11321,상신브레이크(주),41650,Dec-15,24901505.0,27384278.0,38.39,44.67,44.67
11322,11322,상신브레이크(주),41650,Dec-16,25374970.0,20184939.0,1.9,-26.29,-26.29
11323,11323,상신브레이크(주),41650,Dec-17,21661111.0,24136646.0,-14.64,19.58,19.58
11324,11324,상신브레이크(주),41650,Dec-18,16979223.0,9918021.0,-21.61,-58.91,-58.91
11325,11325,상신브레이크(주),41650,Dec-19,11919205.0,5490566.0,-29.8,-44.64,-44.64
11326,11326,상신이디피(주),91580,Dec-11,4520068.0,5754464.0,-62.08,4.81,4.81
11327,11327,상신이디피(주),91580,Dec-12,1933543.0,516808.0,-57.22,-91.02,-91.02
11328,11328,상신이디피(주),91580,Dec-13,4275326.0,503314.0,121.11,-2.61,-2.61
11329,11329,상신이디피(주),91580,Dec-14,2736262.0,2456528.0,-36.0,388.07,388.07
11330,11330,상신이디피(주),91580,Dec-15,-1911942.0,-2380266.0,-169.87,-196.9,-196.9
11331,11331,상신이디피(주),91580,Dec-16,1499475.0,-1024356.0,,,
11332,11332,상신이디피(주),91580,Dec-17,1011336.0,2440244.0,-32.55,,
11333,11333,상신이디피(주),91580,Dec-18,7415625.0,8394462.0,633.25,244.0,244.0
11334,11334,상신이디피(주),91580,Dec-19,623924.0,4816581.0,-91.59,-42.62,-42.62
11335,11335,상신전자(주),263810,Dec-17,4138191.0,4634783.0,563.25,-3.77,-3.77
11336,11336,상신전자(주),263810,Dec-18,2051175.0,1965424.0,-50.43,-57.59,-57.59
11337,11337,상신전자(주),263810,Dec-19,2564340.0,2502802.0,25.02,27.34,27.34
11338,11338,새론오토모티브(주),75180,Dec-11,9846993.0,13612995.0,284.0,443.91,443.91
11339,11339,새론오토모티브(주),75180,Dec-12,8033731.0,11248344.0,-18.41,-17.37,-17.37
11340,11340,새론오토모티브(주),75180,Dec-13,13229256.0,21223359.0,64.67,88.68,88.68
11341,11341,새론오토모티브(주),75180,Dec-14,15428997.0,23829718.0,16.63,12.28,12.28
11342,11342,새론오토모티브(주),75180,Dec-15,17852109.0,24779057.0,15.7,3.98,3.98
11343,11343,새론오토모티브(주),75180,Dec-16,14107014.0,22558484.0,-20.98,-8.96,-8.96
11344,11344,새론오토모티브(주),75180,Dec-17,6224916.0,13267035.0,-55.87,-41.19,-41.19
11345,11345,새론오토모티브(주),75180,Dec-18,9761730.0,7392147.0,56.82,-44.28,-44.28
11346,11346,새론오토모티브(주),75180,Dec-19,10603672.0,-8320549.0,8.62,-212.56,-212.56
11347,11347,샘표(주),7540,Dec-11,5777707.0,3596233.0,-45.51,,
11348,11348,샘표(주),7540,Dec-12,9630823.0,8442954.0,66.69,134.77,134.77
11349,11349,샘표(주),7540,Dec-13,8751443.0,7323504.0,-9.13,-13.26,-13.26
11350,11350,샘표(주),7540,Dec-14,8247056.0,7006673.0,-5.76,-4.33,-4.33
11351,11351,샘표(주),7540,Dec-15,13969562.0,13969562.0,69.39,99.38,99.38
11352,11352,샘표(주),7540,Dec-16,1283208.0,1629907.0,-90.81,-88.33,-88.33
11353,11353,샘표(주),7540,Dec-17,7917975.0,12814246.0,517.05,686.19,686.19
11354,11354,샘표(주),7540,Dec-18,12854656.0,21241292.0,62.35,65.76,65.76
11355,11355,샘표(주),7540,Dec-19,11246105.0,24721681.0,-12.51,16.39,16.39
11356,11356,샘표식품(주),248170,Dec-16,5753597.0,5753597.0,-48.84,-76.73,-76.73
11357,11357,샘표식품(주),248170,Dec-17,11500055.0,11500055.0,99.88,99.88,99.88
11358,11358,샘표식품(주),248170,Dec-18,17991539.0,17991539.0,56.45,56.45,56.45
11359,11359,샘표식품(주),248170,Dec-19,23570416.0,26815741.0,31.01,49.05,49.05
11360,11360,서암기계공업(주),100660,Dec-11,6891039.0,,-70.76,-58.56,-58.56
11361,11361,서암기계공업(주),100660,Dec-12,5465053.0,,-20.69,0.0,-20.69
11362,11362,서암기계공업(주),100660,Dec-13,2522818.0,,-53.84,0.0,-53.84
11363,11363,서암기계공업(주),100660,Dec-14,1650592.0,,-34.57,0.0,-34.57
11364,11364,서암기계공업(주),100660,Dec-15,1397642.0,,-15.32,0.0,-15.32
11365,11365,서암기계공업(주),100660,Dec-16,934051.0,,-33.17,0.0,-33.17
11366,11366,서암기계공업(주),100660,Dec-17,2294171.0,,145.62,0.0,145.62
11367,11367,서암기계공업(주),100660,Dec-18,3437042.0,,49.82,0.0,49.82
11368,11368,서암기계공업(주),100660,Dec-19,2184255.0,,-36.45,0.0,-36.45
11369,11369,서울도시가스(주),17390,Dec-11,43323813.0,55416015.0,1883.46,398.74,398.74
11370,11370,서울도시가스(주),17390,Dec-12,59642648.0,64750753.0,37.67,16.84,16.84
11371,11371,서울도시가스(주),17390,Dec-13,58516982.0,69342462.0,-1.89,7.09,7.09
11372,11372,서울도시가스(주),17390,Dec-14,52984443.0,62159486.0,-9.45,-10.36,-10.36
11373,11373,서울도시가스(주),17390,Dec-15,47596883.0,44785967.0,-10.17,-27.95,-27.95
11374,11374,서울도시가스(주),17390,Dec-16,34577043.0,23488365.0,-27.35,-47.55,-47.55
11375,11375,서울도시가스(주),17390,Dec-17,44194936.0,36571215.0,27.82,55.7,55.7
11376,11376,서울도시가스(주),17390,Dec-18,30616561.0,41789917.0,-30.72,14.27,14.27
11377,11377,서울도시가스(주),17390,Dec-19,14076275.0,29464067.0,-54.02,-29.49,-29.49
11378,11378,서울반도체(주),46890,Dec-11,34598983.0,16908318.0,145.8,-42.61,-42.61
11379,11379,서울반도체(주),46890,Dec-12,9052677.0,6975826.0,-73.84,-58.74,-58.74
11380,11380,서울반도체(주),46890,Dec-13,42651430.0,42571121.0,371.15,510.27,510.27
11381,11381,서울반도체(주),46890,Dec-14,-403257.0,677246.0,-100.95,-98.41,-98.41
11382,11382,서울반도체(주),46890,Dec-15,21649727.0,26771411.0,,3852.98,3852.98
11383,11383,서울반도체(주),46890,Dec-16,19831146.0,37547269.0,-8.4,40.25,40.25
11384,11384,서울반도체(주),46890,Dec-17,16704866.0,46379003.0,-15.76,23.52,23.52
11385,11385,서울반도체(주),46890,Dec-18,52202399.0,62601339.0,212.5,34.98,34.98
11386,11386,서울반도체(주),46890,Dec-19,27251828.0,35836881.0,-47.8,-42.75,-42.75
11387,11387,서울식품공업(주),4410,Dec-11,-1288530.0,-1414834.0,-104.73,-103.95,-103.95
11388,11388,서울식품공업(주),4410,Dec-12,1309717.0,802551.0,,,
11389,11389,서울식품공업(주),4410,Dec-13,1092253.0,723264.0,-16.6,-9.88,-9.88
11390,11390,서울식품공업(주),4410,Dec-14,723300.0,248238.0,-33.78,-65.68,-65.68
11391,11391,서울식품공업(주),4410,Dec-15,1459253.0,1141051.0,101.75,359.66,359.66
11392,11392,서울식품공업(주),4410,Dec-16,291154.0,,-80.05,873.76,873.76
11393,11393,서울식품공업(주),4410,Dec-17,189624.0,,-34.87,0.0,-34.87
11394,11394,서울식품공업(주),4410,Dec-18,623326.0,,228.72,0.0,228.72
11395,11395,서울식품공업(주),4410,Dec-19,-2007048.0,,-421.99,0.0,-421.99
11396,11396,서울전자통신(주),27040,Dec-11,615801.0,-6996460.0,,-162.97,-162.97
11397,11397,서울전자통신(주),27040,Dec-12,-12816496.0,-8432125.0,-2181.27,,
11398,11398,서울전자통신(주),27040,Dec-13,9489866.0,1307348.0,,,
11399,11399,서울전자통신(주),27040,Dec-14,-17346618.0,-33729235.0,-282.79,-2679.97,-2679.97
11400,11400,서울전자통신(주),27040,Dec-15,-203734.0,-5388238.0,,,
11401,11401,서울전자통신(주),27040,Dec-16,5220034.0,8424097.0,,,
11402,11402,서울전자통신(주),27040,Dec-17,-2288146.0,-1583893.0,-143.83,-118.8,-118.8
11403,11403,서울전자통신(주),27040,Dec-18,-3008257.0,-4179248.0,,,
11404,11404,서울전자통신(주),27040,Dec-19,3428505.0,4051293.0,,,
11405,11405,서호전기(주),65710,Dec-11,368008.0,648342.0,-89.27,-84.0,-84.0
11406,11406,서호전기(주),65710,Dec-12,874979.0,908110.0,137.76,40.07,40.07
11407,11407,서호전기(주),65710,Dec-13,1523988.0,1561360.0,74.17,71.94,71.94
11408,11408,서호전기(주),65710,Dec-14,2572420.0,2386164.0,68.8,52.83,52.83
11409,11409,서호전기(주),65710,Dec-15,3054131.0,2853115.0,18.73,19.57,19.57
11410,11410,서호전기(주),65710,Dec-16,8977049.0,8757612.0,193.93,206.95,206.95
11411,11411,서호전기(주),65710,Dec-17,6036110.0,6185311.0,-32.76,-29.37,-29.37
11412,11412,서호전기(주),65710,Dec-18,4796417.0,5417452.0,-20.54,-12.41,-12.41
11413,11413,서호전기(주),65710,Dec-19,15055825.0,15313676.0,213.9,182.67,182.67
11414,11414,선도전기(주),7610,Dec-11,1019890.0,2149609.0,-93.23,-85.96,-85.96
11415,11415,선도전기(주),7610,Dec-12,-224738.0,1247460.0,-122.04,-41.97,-41.97
11416,11416,선도전기(주),7610,Dec-13,791053.0,1421668.0,,13.97,13.97
11417,11417,선도전기(주),7610,Dec-14,265260.0,1571955.0,-66.47,10.57,10.57
11418,11418,선도전기(주),7610,Dec-15,1447952.0,4259471.0,445.86,170.97,170.97
11419,11419,선도전기(주),7610,Dec-16,1980854.0,2169221.0,36.8,-49.07,-49.07
11420,11420,선도전기(주),7610,Dec-17,979837.0,1670766.0,-50.53,-22.98,-22.98
11421,11421,선도전기(주),7610,Dec-18,12986.0,-820208.0,-98.67,-149.09,-149.09
11422,11422,선도전기(주),7610,Dec-19,-1012307.0,-2154053.0,-7895.37,,
11423,11423,성문전자(주),14910,Dec-11,4428140.0,4108822.0,,,
11424,11424,성문전자(주),14910,Dec-12,-1547132.0,-2331086.0,-134.94,-156.73,-156.73
11425,11425,성문전자(주),14910,Dec-13,-2155396.0,-4450744.0,,,
11426,11426,성문전자(주),14910,Dec-14,-1255300.0,-1976206.0,,,
11427,11427,성문전자(주),14910,Dec-15,-670010.0,-1695730.0,,,
11428,11428,성문전자(주),14910,Dec-16,-374715.0,-1068993.0,,,
11429,11429,성문전자(주),14910,Dec-17,-3098262.0,-2664896.0,,,
11430,11430,성문전자(주),14910,Dec-18,855751.0,193399.0,,,
11431,11431,성문전자(주),14910,Dec-19,-2347798.0,-1848788.0,-374.36,-1055.94,-1055.94
11432,11432,성보화학(주),3080,Dec-11,1781983.0,,,,
11433,11433,성보화학(주),3080,Dec-12,2973764.0,,66.88,0.0,66.88
11434,11434,성보화학(주),3080,Dec-13,3490231.0,,17.37,0.0,17.37
11435,11435,성보화학(주),3080,Dec-14,4623838.0,,32.48,0.0,32.48
11436,11436,성보화학(주),3080,Dec-15,3265320.0,,-29.38,0.0,-29.38
11437,11437,성보화학(주),3080,Dec-16,75039914.0,,2198.09,0.0,2198.09
11438,11438,성보화학(주),3080,Dec-17,9272915.0,,-87.64,0.0,-87.64
11439,11439,성보화학(주),3080,Dec-18,6134917.0,,-33.84,0.0,-33.84
11440,11440,성보화학(주),3080,Dec-19,-2868491.0,,-146.76,0.0,-146.76
11441,11441,성신양회(주),4980,Dec-11,-36696112.0,-37313754.0,,-435.82,-435.82
11442,11442,성신양회(주),4980,Dec-12,1582628.0,3109086.0,,,
11443,11443,성신양회(주),4980,Dec-13,3717161.0,3358196.0,134.87,8.01,8.01
11444,11444,성신양회(주),4980,Dec-14,8504060.0,8241291.0,128.78,145.41,145.41
11445,11445,성신양회(주),4980,Dec-15,-33840433.0,-33989202.0,-497.93,-512.43,-512.43
11446,11446,성신양회(주),4980,Dec-16,12645006.0,12403612.0,,,
11447,11447,성신양회(주),4980,Dec-17,12210011.0,12118559.0,-3.44,-2.3,-2.3
11448,11448,성신양회(주),4980,Dec-18,16664317.0,16608307.0,36.48,37.05,37.05
11449,11449,성신양회(주),4980,Dec-19,17434729.0,17377898.0,4.62,4.63,4.63
11450,11450,성우전자(주),81580,Dec-11,5606320.0,7406368.0,-67.84,-57.38,-57.38
11451,11451,성우전자(주),81580,Dec-12,3163484.0,4258504.0,-43.57,-42.5,-42.5
11452,11452,성우전자(주),81580,Dec-13,3840676.0,7142115.0,21.41,67.71,67.71
11453,11453,성우전자(주),81580,Dec-14,8676966.0,10083689.0,125.92,41.19,41.19
11454,11454,성우전자(주),81580,Dec-15,4834028.0,10854067.0,-44.29,7.64,7.64
11455,11455,성우전자(주),81580,Dec-16,6883354.0,12548549.0,42.39,15.61,15.61
11456,11456,성우전자(주),81580,Dec-17,1882078.0,7292435.0,-72.66,-41.89,-41.89
11457,11457,성우전자(주),81580,Dec-18,1837687.0,8794941.0,-2.36,20.6,20.6
11458,11458,성우전자(주),81580,Dec-19,-1468549.0,-5382430.0,-179.91,-161.2,-161.2
11459,11459,성우테크론(주),45300,Dec-11,2144818.0,3626711.0,,,
11460,11460,성우테크론(주),45300,Dec-12,185799.0,48830.0,-91.34,-98.65,-98.65
11461,11461,성우테크론(주),45300,Dec-13,745403.0,672747.0,301.19,1277.73,1277.73
11462,11462,성우테크론(주),45300,Dec-14,-988558.0,-1112965.0,-232.62,-265.44,-265.44
11463,11463,성우테크론(주),45300,Dec-15,-53247.0,28409.0,,,
11464,11464,성우테크론(주),45300,Dec-16,3454351.0,3430933.0,,11976.92,11976.92
11465,11465,성우테크론(주),45300,Dec-17,5399701.0,5859635.0,56.32,70.79,70.79
11466,11466,성우테크론(주),45300,Dec-18,4503561.0,5421555.0,-16.6,-7.48,-7.48
11467,11467,성우테크론(주),45300,Dec-19,4313172.0,4546310.0,-4.23,-16.14,-16.14
11468,11468,성창기업지주(주),180,Dec-11,8146778.0,13984598.0,88.88,207.6,207.6
11469,11469,성창기업지주(주),180,Dec-12,5703787.0,130665520.0,-29.99,834.35,834.35
11470,11470,성창기업지주(주),180,Dec-13,1202677.0,-4257574.0,-78.91,-103.26,-103.26
11471,11471,성창기업지주(주),180,Dec-14,1828031.0,-3527103.0,52.0,,
11472,11472,성창기업지주(주),180,Dec-15,1983803.0,2221762.0,8.52,,
11473,11473,성창기업지주(주),180,Dec-16,1752343.0,21110993.0,-11.67,850.19,850.19
11474,11474,성창기업지주(주),180,Dec-17,9112889.0,4121272.0,420.04,-80.48,-80.48
11475,11475,성창기업지주(주),180,Dec-18,2467539.0,-7933704.0,-72.92,-292.51,-292.51
11476,11476,성창기업지주(주),180,Dec-19,2091300.0,-10875066.0,-15.25,,
11477,11477,성호전자(주),43260,Dec-11,3027320.0,803085.0,44.76,,
11478,11478,성호전자(주),43260,Dec-12,699036.0,-5249151.0,-76.91,-753.62,-753.62
11479,11479,성호전자(주),43260,Dec-13,-3162523.0,-3543300.0,-552.41,,
11480,11480,성호전자(주),43260,Dec-14,-3573350.0,-3984088.0,,,
11481,11481,성호전자(주),43260,Dec-15,532645.0,-3300411.0,,,
11482,11482,성호전자(주),43260,Dec-16,2443590.0,702621.0,358.77,,
11483,11483,성호전자(주),43260,Dec-17,2364692.0,490161.0,-3.23,-30.24,-30.24
11484,11484,성호전자(주),43260,Dec-18,1323044.0,-1640497.0,-44.05,-434.69,-434.69
11485,11485,성호전자(주),43260,Dec-19,-26233398.0,-5061670.0,-2082.81,,
11486,11486,세기상사(주),2420,Dec-11,-676432.0,-676432.0,,,
11487,11487,세기상사(주),2420,Dec-12,-583600.0,-583600.0,,,
