회사명,거래소코드,회계년도,총자산증가율(개별),총자산증가율(연결),유형자산증가율(연결),유형자산증가율(개별),유동자산증가율(연결),유동자산증가율(개별),재고자산증가율(개별),재고자산증가율(연결),자기자본증가율(연결),자기자본증가율(개별),순이익증가률(개별),순이익증가률(연결),매출액총이익률(IFRS),매출액총이익률(IFRS연결),매출액순이익률(IFRS),매출액순이익률(IFRS연결),자기자본순이익률(IFRS),자기자본순이익률(IFRS연결),총자본정상영업이익률(IFRS),총자본정상영업이익률(IFRS연결),매출액정상영업이익률(IFRS),매출액정상영업이익률(IFRS연결),총자본순이익률(IFRS),총자본순이익률(IFRS연결)
(주)SH에너지화학,2360,11-Dec,1.310661524,-76.80694007,-91.74901219,-19.46925929,53.45337821,162.7758232,37.52748756,35.98046963,-17.81951817,8.441898218,,,7.05,7.17,1.83,1.04,5.02,3.31,5.07,4.16,2.89,2.41,3.21,1.8
(주)SH에너지화학,2360,12-Dec,0.107059558,-0.974751969,-1.310958663,-1.531611998,0.305229943,2.351770653,27.86004798,27.86004798,-0.553511841,0.60455187,-65.88,-88.29,6.98,7.8,0.56,0.11,1.67,0.61,2.81,2.1,1.5,1.13,1.05,0.2
(주)SH에너지화학,2360,13-Dec,7.309739093,6.556925846,-2.195579821,-2.034886538,16.91297734,18.4800217,-15.94746372,-15.94746372,7.271657822,7.541041254,348.43,2084.86,7.13,7.74,2.11,1.99,7.19,7.35,6.78,6,3.13,2.77,4.56,4.3
(주)SH에너지화학,2360,14-Dec,-0.806023438,0.228489815,-2.907815935,-2.736518288,2.157193047,-3.95788876,16.35814725,16.35814725,21.03194923,19.52141192,221.57,263.22,13.28,14.4,6.86,7.25,20.33,21.7,18.51,19.23,8.93,9.21,14.21,15.13
(주)SH에너지화학,2360,15-Dec,4.537140939,4.315747045,4.908031917,5.099161739,13.07582516,14.86895088,-17.85882345,-14.38102076,8.795430361,8.795514246,-18.82,-24.76,16.27,17.24,5.91,5.82,14.52,14.62,20.52,20.29,10.71,10.6,11.33,11.13
(주)SH에너지화학,2360,16-Dec,7.811335498,7.763107375,-2.646936046,-2.640977199,23.46916798,24.86301774,-5.386058418,-2.750810897,13.57684568,13.60246584,39.04,43.19,16.16,17.69,8.2,8.26,18.13,18.66,19.92,20.08,11.01,11.04,14.83,15.02
(주)SH에너지화학,2360,17-Dec,0.247776265,0.661449466,-2.200857474,-2.628366901,4.006705301,-0.559463537,71.84585145,72.70442004,3.46298736,2.556131643,-49.33,-45.2,12.43,13.98,4.82,5.25,8.53,9.21,10.71,11.35,7.14,7.54,7.23,7.91
(주)SH에너지화학,2360,18-Dec,-1.919298404,-2.296240954,-3.386252734,-3.371366232,-2.099130045,-1.955477594,12.3675645,11.35017269,-2.138086884,-1.563118361,-68.93,-79.42,6.47,6.68,1.53,1.11,2.64,2.21,2.3,1.7,1.56,1.14,2.27,1.64
(주)SH에너지화학,2360,19-Dec,0.190622842,0.801363601,10.4879287,10.74153804,-2.565135845,-3.605533566,-23.82283686,-24.71718004,-6.064011679,-6.41832378,-213.91,-251.96,4.56,4.73,-2.28,-2.19,-3.13,-2.84,-1.95,-2.55,-1.71,-2.22,-2.6,-2.51
(주)SIMPAC,9160,11-Dec,145.1600136,151.8958248,119.7372461,89.28305767,82.9673624,102.1828359,65.86522784,57.98704123,70.64778783,60.01579443,,,20.65,20.87,9.91,11.6,14.52,15.9,9.83,9.42,12.8,12.7,7.61,8.61
(주)SIMPAC,9160,12-Dec,3.506800203,2.504565694,1.453016618,2.361233856,-0.08351939,-0.381619752,-4.066984874,-4.22227588,11.19897057,14.11582416,6.23,-22.78,18.65,18.86,10.06,8.56,13.5,10.81,8.38,8,11.31,11.18,7.45,6.13
(주)SIMPAC,9160,13-Dec,13.81743995,13.59431263,-0.389884308,0.137935786,-28.8841112,-29.28017492,1.286694344,1.165419587,11.16256187,11.28624507,-14.75,3.93,19.88,20.1,9.39,9.74,10.22,10.11,7.22,6.93,11.61,11.47,5.84,5.89
(주)SIMPAC,9160,14-Dec,-5.863022319,5.512201318,129.789236,9.854388339,33.33676593,10.80413018,24.56806109,58.75998493,4.929441837,3.033868988,-46.77,-28.59,17.21,16.37,4.49,5.44,5.09,6.7,5.52,4.66,8.24,6.59,3.01,3.85
(주)SIMPAC,9160,15-Dec,12.15302043,10.70698041,6.843595991,7.424865135,20.18362414,16.96822592,53.17948774,38.05144184,5.879098316,7.936349,90.33,14.94,19.62,17.85,9.12,6.1,9.17,7.29,6.76,5.28,11.09,7.88,5.57,4.09
(주)SIMPAC,9160,16-Dec,-0.840301367,-1.174925271,-1.259390348,-0.945011093,1.546356914,0.129394924,-14.97723907,-18.23454387,3.624312421,4.030963136,-15.45,-1.62,18.47,18.48,7.62,6.06,7.32,6.85,5.82,5.61,9.92,8.82,4.47,3.85
(주)SIMPAC,9160,17-Dec,-6.345509338,-8.784458112,-3.376863045,-6.292565666,-14.76814522,-9.731081202,-17.44143104,-14.587241,0.170358502,-2.261182181,-56.62,-20.32,17.06,16.31,3.51,5.59,3.15,5.36,3.94,2.93,6.88,5.07,2.01,3.23
(주)SIMPAC,9160,18-Dec,83.18505835,78.86293087,106.9569141,122.0264393,106.2341583,118.9255018,202.8564084,180.3274745,80.64191091,83.71429876,774.43,436.6,9.41,11.16,23.2,22.6,19.65,20.48,1.49,1.92,2.68,3.33,12.84,13.02
(주)SIMPAC,9160,19-Dec,-3.125895707,-0.382099871,-26.22863164,-2.117373812,-6.932222136,-17.899862,-32.6619757,-19.87992872,1.416586295,1.969368469,-81.55,-86.29,8.89,10.41,2.94,2.21,2.77,2.17,1.36,1.64,2.15,2.59,1.86,1.39
(주)SNT에너지,100840,11-Dec,-54.57286452,-100,-100,-19.8799391,-100,-35.15168873,-77.95162551,-100,-100,-61.69137694,-136.11,17.11,7.22,,-2.13,,-2.53,,-2.49,,-3.38,,-1.57,
(주)SNT에너지,100840,12-Dec,5.89131805,,,-0.24195727,,10.99973012,12.87331847,,,14.14136286,,0,16.85,,3.94,,5.29,,5.32,,6.56,,3.19,
(주)SNT에너지,100840,13-Dec,6.445735983,,,-1.571811945,,12.2909169,2.218325196,,,8.105755924,78.15,0,19.4,,8.06,,8.49,,5.56,,8.37,,5.36,
(주)SNT에너지,100840,14-Dec,-2.298373815,,,-0.250724156,,-5.964809794,-0.257183242,,,4.818130776,-30.42,0,16.12,,4.64,,5.55,,4.47,,5.68,,3.66,
(주)SNT에너지,100840,15-Dec,3.837053075,,,-1.125212843,,7.956154156,-39.74336169,,,11.40395236,139.96,0,22.22,,10.39,,12.31,,10.93,,13.04,,8.71,
(주)SNT에너지,100840,16-Dec,10.07167717,,,-0.477205163,,15.05308905,-36.60661419,,,-0.691604331,-93.86,0,19.33,,0.65,,0.72,,0.36,,0.47,,0.5,
(주)SNT에너지,100840,17-Dec,-13.72696557,,,-1.119461595,,-18.34404025,-65.71331511,,,1.748375357,176.05,0,20.66,,2.49,,1.98,,5.92,,10.43,,1.41,
(주)SNT에너지,100840,18-Dec,-6.419346351,,,-0.939034469,,-10.05975303,144.8937764,,,-1.086675673,-60.16,0,14.88,,1.31,,0.78,,-0.65,,-1.36,,0.63,
(주)SNT에너지,100840,19-Dec,17.93637776,,,0.472800136,,30.02839016,77.87049979,,,6.169482683,698.64,39.07,16.04,16.73,7.19,7.24,6.12,6.31,4.79,5.23,7.24,8.19,4.76,4.63
(주)SNT홀딩스,36530,11-Dec,17.11956463,536.3719259,702.4148241,-99.87047063,408.2484725,-68.02011091,-100,2592.127257,435.2035936,57.95026992,-60.45,464.3,100,12.89,255.39,5.24,1.47,6.88,-1.08,5.79,-187.79,7.24,1.47,4.19
(주)SNT홀딩스,36530,12-Dec,0.216616869,-2.349571484,-0.491268972,-33.4291652,-4.125715487,-37.00336451,,2.076449254,0.535114109,0.199219741,56.27,-27.46,0,12.2,103.36,3.79,2.32,5.6,1.72,4.08,76.8,5.14,2.32,3.01
(주)SNT홀딩스,36530,13-Dec,2.152232749,3.579555216,0.208415938,-45.54122657,7.203690707,20.7929095,,10.91947759,4.274764453,2.120366023,-11.02,-15,0,12.51,90.84,3.41,2.04,4.41,1.76,4.01,78.44,5.38,2.04,2.55
(주)SNT홀딩스,36530,14-Dec,0.480266907,-5.108346682,-5.362305827,38.12497711,-7.081918618,-4.33265256,,-8.748126718,-1.333292015,0.506818772,-14.05,24.59,0,11.1,89.48,4.32,1.73,5.51,1.5,3.13,77.46,4.22,1.73,3.2
(주)SNT홀딩스,36530,15-Dec,7.849725317,6.370655606,-0.538982917,-26.6643684,14.65512283,112.4898375,,-5.343043836,12.77307699,5.782047449,302.89,73.8,0,17.45,327.62,7.22,6.77,5.75,1.62,7.68,79.29,10.02,6.69,5.53
(주)SNT홀딩스,36530,16-Dec,-0.831962161,1.883875307,-2.102278144,-35.53671193,5.6588352,-2.589240585,,-11.8579136,0.107472354,1.127559524,-75.07,-91.28,0,13.08,70.51,0.66,1.63,0.47,1.87,3.3,81.48,4.7,1.61,0.46
(주)SNT홀딩스,36530,17-Dec,-0.366810475,-2.895851587,-3.076177351,-44.19980928,-1.461956001,0.799654583,,-8.880555918,-0.757692402,-0.362518355,-39.73,154.89,0,13.58,56.25,1.71,0.98,1.14,1.27,2.78,72.82,4.02,0.98,1.19
(주)SNT홀딩스,36530,18-Dec,-0.618333561,-1.506883918,-1.312469699,-85.4837899,-1.658984862,-8.827963464,,2.032047591,-1.054283563,-0.602870643,49.03,185.09,0,12.86,85.27,5.26,1.47,4.36,1.27,3.41,73.94,5.18,1.47,3.46
(주)SNT홀딩스,36530,19-Dec,-1.332042311,5.811450601,0.209495873,1965.893352,8.433309315,-64.56360754,,4.337161555,8.159352782,-1.333146314,48.67,68.87,0,15.07,83.92,8.23,2.2,8.78,2.14,5.81,81.62,8.35,2.2,5.72
(주)STX,11810,11-Dec,691.577834,134.015473,-6.047968967,121920.3476,12.94332295,3029.594457,,37.20313661,17.83646341,179.3325433,815.78,78.59,4.42,7.57,2.03,3.73,8.07,14.56,2.02,4.14,1.48,3.93,2.76,3.93
(주)STX,11810,12-Dec,-2.282384606,-3.19335903,27.62970113,-4.39966484,3.76439138,-13.71497957,-54.85487775,-42.09117492,-21.36301621,-3.530165338,-128.19,-320.78,2.89,-3.15,-0.58,-7.97,-2.09,-35.59,0.54,-7.98,0.43,-6.67,-0.73,-9.53
(주)STX,11810,13-Dec,-66.3276083,-73.50478949,-79.36808971,-10.69858329,-46.5334281,-25.28565161,-56.00670739,-48.47691549,-133.8278114,-146.4685537,,,4.27,-28.23,-86.86,-65.14,0,-521.17,-3.12,-30.01,-3.55,-39.27,-76.32,-49.79
(주)STX,11810,14-Dec,-1.484860114,-6.518934541,-49.84919493,-8.096280088,12.60107333,13.74214617,211.0745775,120.7236702,-118.3772414,-110.5142791,,,4.49,7.42,25.9,23.28,0,0,2.17,2.75,1.81,2.18,31.01,29.3
(주)STX,11810,15-Dec,-1.204185596,0.97386299,-5.903034789,-5.962885154,0.952205101,-8.96176349,-3.420742586,52.33086762,-22.76269992,31.73753051,-115.98,-112.87,0.73,2.74,-3.92,-3,-84.03,-59.01,-1.54,-2.71,-1.2,-2.1,-5.02,-3.88
(주)STX,11810,16-Dec,-40.6467633,-44.15280961,-27.51720747,-42.66299289,-46.08837637,-33.43961533,-2.571556039,-28.51014189,-556.9904067,-554.7859395,,,-1.95,4.93,-31.12,-26.59,0,0,-12.55,-3.46,-7.22,-1.99,-54.14,-46.33
(주)STX,11810,17-Dec,-17.09341932,-11.32767847,-4.008682086,-3.789207091,-2.171494838,-20.71465151,-26.05945695,-19.68372315,-112.873719,-113.5945002,,,3.36,4.73,21.07,18.54,0,0,5.26,6.6,1.89,2.44,58.56,50.09
(주)STX,11810,18-Dec,-14.14988288,-11.70933579,4.930751837,-3.938442847,-11.12369847,-14.8757756,-13.76290605,-28.74297985,50.44172932,39.14784165,-98.51,-97.28,0.76,1.33,0.38,0.61,9.4,17.12,-1.43,-2.5,-0.52,-0.98,1.04,1.54
(주)STX,11810,19-Dec,3.575985209,1.091215588,21.60163773,51.92875211,-8.622218649,-1.802633611,0.610412926,-8.220712889,-12.08377585,-18.64079855,-839.29,-464.75,1,3.16,-3,-2.26,-65.84,-54.53,-3.01,0.31,-1.11,0.12,-8.17,-5.96
(주)TCC스틸,2710,11-Dec,-11.88381251,-18.88522907,-6.471672869,74.08567464,-52.51531854,-44.09223655,-14.59148822,-32.95622337,300.4938054,306.2291983,,,8.29,8.19,1.49,0.89,3.34,2.02,3.25,2.63,2.75,2.22,1.76,1.05
(주)TCC스틸,2710,12-Dec,7.578143497,20.40027424,70.34292178,-4.952450974,19.05339784,3.155346258,-0.933248341,26.39007846,0.246987287,2.012850389,-38.4,-97.27,9.36,8.66,0.95,0.02,2.03,0.07,2.76,1.19,2.65,1.18,0.99,0.02
(주)TCC스틸,2710,13-Dec,1.267995755,-0.604258967,8.836922529,-0.418268588,0.729730759,-11.01653426,-17.3244141,16.42948885,-8.964950568,0.157568518,-90.69,-16118.36,8.14,5.34,0.09,-3.98,0.19,-8.85,1.89,-1.42,1.99,-1.55,0.09,-3.66
(주)TCC스틸,2710,14-Dec,3.847922893,1.341153711,-3.152897679,-3.526084872,5.994190499,-5.930065601,-5.752150818,6.109367158,-8.117163441,0.003528075,161.02,,9.05,6.82,0.25,-3.05,0.49,-7.71,2.4,0.06,2.71,0.07,0.23,-2.89
(주)TCC스틸,2710,15-Dec,-28.32138069,-31.68889539,-52.60565921,-26.34089031,2.984315514,43.15001983,-22.72043641,-60.62055907,-54.49990257,-63.56103597,-13798.43,,10.96,8.85,-40.02,-22.23,-97.74,-80.07,3.68,3.42,4.16,3.2,-35.38,-23.77
(주)TCC스틸,2710,16-Dec,-24.12615476,-24.83559626,-9.972726239,-13.63661921,-49.71462358,-52.00389934,-1.735573666,5.89104074,20.14261047,20.98799478,,,11.25,9.35,4.88,3.81,18.29,17.99,4.57,4.66,4.19,3.45,5.32,5.14
(주)TCC스틸,2710,17-Dec,-0.790006494,-1.492391338,-8.887331013,4.141419477,-0.441808225,5.057422428,7.099085482,1.776947219,-2.34360988,-3.235101974,-115.05,-91.13,8.78,8.79,-0.7,0.38,-2.56,1.5,2.71,2.89,2.03,2.07,-0.93,0.54
(주)TCC스틸,2710,18-Dec,7.729903928,9.361226174,-5.200676099,-5.132779692,26.54775426,26.20998816,29.54233747,31.12518216,11.22758444,9.734407734,,548.74,8.68,8.54,2.15,2.36,8.05,9.19,6.31,5.85,4.64,4.13,2.93,3.34
(주)TCC스틸,2710,19-Dec,0.794152059,3.093529481,6.163069434,9.085521558,-2.08609193,-5.244486783,8.208087464,4.945153048,4.095394401,-0.864504568,-73.61,-48.36,7.96,7.22,0.59,1.15,2.04,4.42,4.7,4.15,3.73,2.94,0.74,1.63
(주)가비아,79940,11-Dec,-86.20028095,-79.32770376,-62.6630324,-84.80043601,-80.64509616,-92.41402535,-99.97855857,-99.98010165,-58.3495068,-75.07864088,63.44,39.26,38.56,44.79,9.65,13.28,14.24,18.06,10.97,13.88,11.64,15.48,9.1,11.9
(주)가비아,79940,12-Dec,38.8781537,31.23739501,70.81421278,231.5360433,10.9590983,3.972136907,539.8546713,1619.439446,21.12267188,28.25882732,75.88,34.27,38.95,41.64,14.91,13.64,20.69,21.3,6.62,10.15,7.66,11.03,12.88,12.54
(주)가비아,79940,13-Dec,0.687382665,7.023066528,-2.078375976,-4.280189655,16.92131376,7.772832178,-12.35142063,-62.32295872,16.3795734,11.73669898,-34,0.92,39.37,44.98,9.35,13.45,11.48,15.65,5.84,7.97,7.49,9.95,7.29,10.77
(주)가비아,79940,14-Dec,7.348663279,8.015646473,0.139323525,-1.846873276,12.05185326,43.97452607,-100,-100,10.07208766,9.547428712,-18.75,-28.96,38.79,43.71,7.01,8.4,8.43,8.18,6.38,8.83,7.86,10.42,5.69,7.12
(주)가비아,79940,15-Dec,2.988653432,6.634083479,-0.491196576,-0.459465248,24.61408689,16.89705858,,,11.37131491,11.33118014,39.37,26.32,40.54,45.36,8.85,9.31,10.64,11.99,7.98,11.15,9.35,12.38,7.55,8.38
(주)가비아,79940,16-Dec,6.076517336,19.71343442,17.07850888,0.987249687,15.31894737,-29.81617629,,,14.09778365,6.930621732,-17.36,19.31,41.73,46.17,7.17,9.96,8.07,10.68,6.7,10.87,8.06,12.28,5.97,8.82
(주)가비아,79940,17-Dec,6.254731264,6.030227139,5.160557957,-0.302551964,9.747090656,23.52573553,,22.85820297,4.111102986,4.952847721,-29.64,-4.99,41.64,48.1,4.76,8.32,5.36,8.88,5.04,9.81,6.07,10.94,3.95,7.46
(주)가비아,79940,18-Dec,6.662239486,13.53843992,8.040860219,9.226257182,18.06726952,21.64624163,,18.31313594,14.30577361,4.552648235,10.79,58.65,42.65,48.92,5.01,11.92,5.67,12.58,6.11,12.77,7.44,14.13,4.11,10.77
(주)가비아,79940,19-Dec,19.69087276,32.00968327,73.82403321,62.63933777,11.30249847,-26.02611521,,33.36084355,18.19082721,8.530815939,68.48,37.56,40.72,48.99,7.99,14.23,8.96,15.73,6.42,13.51,8.39,16.01,6.11,12.01
(주)강스템바이오텍,217730,15-Dec,-69.88772036,-100,-100,-92.49840484,-100,38.91617888,,-100,-100,-60.7332851,-223.62,-47.35,82.97,,-387.59,,-27.09,,-20.52,,-345.23,,-23.03,
(주)강스템바이오텍,217730,16-Dec,89.89904824,,,35.54665177,,100.9171814,74.01772998,,,8.192645151,,0,93.16,,-984.85,,-37.55,,-25.18,,-1081.81,,-22.92,
(주)강스템바이오텍,217730,17-Dec,-6.182400155,,,208.9851774,,-35.9524329,196.0194438,,,7.36050638,,-203.79,55.46,35.68,-201.25,-126.27,-45.57,-46.19,-24.21,-24.87,-206.37,-128.52,-23.61,-24.43
(주)강스템바이오텍,217730,18-Dec,48.70080428,55.07542653,14.44295081,13.93484359,94.06150167,81.24070877,-70.90396905,11.20723384,94.35118539,94.359949,,,72.37,12.84,-1348.69,-155.96,-37.19,-37.79,-19.02,-19.43,-1051.44,-127.59,-24.39,-23.75
(주)강스템바이오텍,217730,19-Dec,49.01588941,55.26364053,106.2027826,59.90597196,13.09438593,13.76034172,-93.16316448,-86.11505935,44.42465659,47.76361795,,,49.86,-7.07,-8863.64,-439.57,-42.09,-41.61,-23.56,-24.78,-6881.7,-385.6,-30.34,-28.25
(주)강원랜드,35250,11-Dec,2668.322635,2285.879599,4103.488054,5626.236843,2000.399149,2127.376257,6444.406888,743.1058624,3184.906567,3115.746321,,,58.06,57.46,31.13,30.12,17.94,17.5,18.74,18.36,39.65,38.6,14.72,14.33
(주)강원랜드,35250,12-Dec,6.779586415,7.201202725,3.456623502,2.461030416,0.142600499,0.055627311,-46.54388406,-46.54388406,5.079568924,4.607071352,-24.63,-19.66,50.57,50.02,22.93,23.63,12.72,13.23,14.76,14.41,32.24,31.24,10.5,10.9
(주)강원랜드,35250,13-Dec,6.51867231,6.721867694,2.065937363,-0.531799749,-7.297504472,-7.550052072,24.37883711,24.37883711,6.141140325,5.908218474,-1.14,-2.82,47.06,46.66,21.6,21.86,11.95,12.17,13.24,12.92,29.37,28.51,9.74,9.91
(주)강원랜드,35250,14-Dec,8.856469612,8.803584759,0.134617969,-3.181535555,26.97363597,30.65140998,-19.31204991,-19.31204991,7.453677967,7.615487419,24.11,20.75,52.2,51.74,24.38,24.01,13.89,13.76,16.23,15.85,35.27,34.29,11.22,11.1
(주)강원랜드,35250,15-Dec,9.099299857,9.352670699,-2.452006688,-2.428210064,27.59787633,28.64297476,34.58559006,34.58559006,10.80809917,10.35527229,18.32,22.9,53.72,53.5,26.39,27.03,15.07,15.49,17.09,16.85,37.03,36.44,12.18,12.5
(주)강원랜드,35250,16-Dec,7.806810651,7.808507152,-2.795961549,0.042117459,3.375940136,3.620552288,-19.24791231,-19.24791231,8.505439456,8.51711884,5.7,2.92,53.85,53.72,26.85,26.79,14.56,14.55,16.31,16.13,36.88,36.46,11.87,11.85
(주)강원랜드,35250,17-Dec,5.194882714,5.194032632,-1.347956063,-0.057857114,19.60651862,19.8289262,-0.755700783,-0.755700783,7.640002955,7.625932005,-3.93,-3.74,51.02,50.92,27.27,27.27,12.94,12.96,13.14,13,33.43,33.09,10.72,10.72
(주)강원랜드,35250,18-Dec,1.126188897,1.089049143,1.237135815,3.642460249,-18.72493118,-18.84544583,-12.00630647,-11.60434189,2.443170287,2.446958698,-31.98,-32.07,49.36,49.27,20.7,20.67,8.39,8.39,10.34,10.23,30.28,29.95,7.07,7.06
(주)강원랜드,35250,19-Dec,4.8900586,4.889296892,4.301977271,4.208747698,6.774065574,6.794685328,217.5382417,216.5488486,3.651801708,3.67997253,12.88,12.59,51.61,51.54,22.11,22.02,9.19,9.16,11.6,11.56,33.13,32.97,7.75,7.72
(주)강원에너지,114190,11-Nov,-98.78914623,-100,-100,-99.71099947,-100,-97.43353356,9.869311518,-100,-100,-99.34105485,-98.29,-96.68,25.07,,11.46,,26.29,,16,,13.12,,13.97,
(주)강원에너지,114190,12-Dec,66.15740553,,,12.88522795,,67.86152941,-4.532229556,,,47.36466589,55.95,0,19.75,,8.43,,24.85,,13.01,,10.91,,10.05,
(주)강원에너지,114190,13-Dec,-18.84070426,,,8.401544968,,-23.52431395,-45.20742372,,,27.05562185,-56.3,0,23.18,,7.74,,9.57,,4,,6.38,,4.85,
(주)강원에너지,114190,14-Dec,-7.459407187,,,108.965006,,-20.72170179,-16.77396695,,,9.957757843,-71.36,0,21.2,,2.18,,2.33,,2.33,,3.16,,1.61,
(주)강원에너지,114190,15-Dec,20.73667899,,,-2.918805916,,20.37668904,-28.95430906,,,8.792526174,-21.14,-99.08,17.05,17.15,1.81,0.22,1.68,0.18,1.19,0.52,1.8,0.97,1.2,0.12
(주)강원에너지,114190,16-Dec,-12.46479402,-9.678325673,15.13261798,-2.279189929,-14.63758833,-15.08675599,-72.83466194,-72.83466194,-2.642467157,-2.067326709,-186.03,-1198.12,16.29,16.59,-1.71,-2.66,-1.4,-1.99,-1.19,-1.61,-2.03,-3.1,-1,-1.38
(주)강원에너지,114190,17-Dec,23.897313,20.71964144,4.056291559,-2.611757953,26.71828734,33.43038364,7.804426943,7.804426943,-12.31773709,-12.33448459,,,1.04,1.05,-7.57,-7.86,-12.47,-12.58,-6.83,-6.56,-6.52,-6.81,-7.93,-7.57
(주)강원에너지,114190,18-Dec,2.094217756,0.714945624,-4.030140981,-4.216952785,3.655599709,5.318725436,50.46045459,50.46045459,3.934945255,4.604140924,,,6.86,6.86,2.3,1.99,4.1,4.19,0.6,0.37,0.62,0.4,2.23,1.83
(주)강원에너지,114190,19-Dec,-38.51128574,-39.68595494,-29.67697452,2.672478723,-56.70968312,-56.70842318,-78.15414437,-78.15414437,-57.92231837,-53.52865014,-1792.05,-2186,-14.43,-14.43,-78.64,-83.78,-92.7,-94.77,-23.7,-22.83,-40.31,-40.37,-46.24,-47.39
(주)갤럭시아에스엠,11420,11-Dec,-26.12066679,-20.30262925,-92.81851701,-97.09719441,-19.27085284,-42.91657979,-100,-82.98676589,19.64283178,7.141008435,,,17.55,18.25,9.4,6.15,12.73,12.95,13.47,11.45,16.13,10.91,7.84,6.45
(주)갤럭시아에스엠,11420,12-Dec,-1.331532258,-2.507814392,354.0118873,-7.451033897,0.383285848,25.06867975,,85.49656094,2.505478255,2.501213039,-92.54,-86.63,9.77,13.61,0.6,0.71,0.9,1.49,3.95,4.72,4.28,3.77,0.55,0.88
(주)갤럭시아에스엠,11420,13-Dec,-14.96395458,-14.42142299,-8.690878117,5.674130616,-19.60532322,-27.62575289,,237.052845,-17.03827947,-10.6577039,-734.62,-546.44,8.74,10.06,-4.6,-3.74,-5.96,-7.07,1.76,1.83,2.11,1.61,-3.82,-4.26
(주)갤럭시아에스엠,11420,14-Dec,18.64632892,20.29248395,-1.215381969,-34.09351604,34.38823947,39.73163539,,302.6370982,7.967235255,4.137665086,,,5.28,8.36,-2.82,-0.58,-4.06,-1.14,-1.37,-1.02,-1.55,-0.96,-2.49,-0.62
(주)갤럭시아에스엠,11420,15-Dec,65.80176297,51.71372899,-4.903010487,152.0929248,66.12223686,84.75558627,-100,-97.78273997,114.3415348,116.4951919,,,9.91,10.35,4.79,2.98,6.96,5.11,4.79,3.69,4.8,3.36,4.78,3.27
(주)갤럭시아에스엠,11420,16-Dec,-16.9219945,-14.91168226,-10.9077654,9.209034804,-14.62339967,-17.22195398,,-100,-9.835754376,-11.48398493,-160.66,-183.84,0.85,1.8,-3.42,-2.97,-3.27,-3.3,-5.24,-5.84,-7.06,-7.06,-2.54,-2.46
(주)갤럭시아에스엠,11420,17-Dec,-12.3015846,-14.73788188,-85.93413454,-25.55416733,-24.19898518,-23.83297655,,,-9.705247407,-9.705247407,,,-0.41,-0.41,-15.98,-15.82,-13.83,-13.83,-6.36,-6.55,-9.02,-9.51,-11.26,-10.9
(주)갤럭시아에스엠,11420,18-Dec,-31.90570522,-33.26792908,-30.89196642,-27.81934396,-50.43196412,-43.90443639,,,-34.62749457,-33.82449338,,,-9.45,-24.33,-71.17,-72.54,-46.6,-47.79,-16.25,-24.89,-30.36,-46.86,-38.1,-38.52
(주)갤럭시아에스엠,11420,19-Dec,-15.28628317,-15.07137135,103.4892271,103.4892271,-4.256890344,-4.696917968,,,-17.65406241,-18.65328235,,,6.25,6.25,-4.79,-4.79,-5.66,-5.7,-2.52,-1.48,-2.7,-1.59,-4.47,-4.47
(주)경농,2100,11-Dec,525.8210637,515.3125684,9576.294423,9106.466986,591.584341,529.5356298,,,555.9377028,569.841078,,,34.5,34.67,2.61,0.42,2.14,0.36,4.37,4.42,6.8,6.33,1.68,0.29
(주)경농,2100,12-Dec,15.12139096,55.03623894,87.93589801,9.173469892,51.02923436,3.581043057,-0.426506113,46.14283011,6.12141086,3.75522417,108.93,1922.97,36.59,36.03,5.03,7.53,4.43,7.43,7.36,4.73,10.68,9.29,3.47,3.83
(주)경농,2100,13-Dec,5.662272249,-4.984212111,8.706033041,7.050871175,-9.114980099,1.706170701,0.803785839,-3.629815368,7.525104588,7.390229535,108.68,35.3,38.56,34.22,9.88,7.1,8.75,8.89,7.84,7.15,11.78,9.57,6.57,5.31
(주)경농,2100,14-Dec,7.387489159,11.18751832,17.209358,10.26616471,7.81331974,1.847641967,-0.426909898,-0.558196005,3.52934286,3.873773212,-32.58,-49.11,39.81,34.86,6.88,3.77,5.59,4.73,6.3,5.42,10.41,7.77,4.16,2.63
(주)경농,2100,15-Dec,14.83012633,11.14413908,2.901540198,0.196254737,15.42263363,20.24602931,20.48563519,17.43096032,3.405095672,2.400856857,-30.01,-1.67,38.67,35.29,4.72,3.55,3.79,4.13,3.68,4.03,6.63,6.17,2.62,2.32
(주)경농,2100,16-Dec,0.570707271,1.445682244,9.127528276,0.20283683,-3.178300937,2.269353979,5.99474941,0.374163942,5.32524718,2.118600911,-11.06,-8.8,36.89,33.64,4.03,3.12,3.3,3.86,2.72,2.88,5.05,4.49,2.17,2
(주)경농,2100,17-Dec,0.879416724,4.661277896,5.307425225,0.146218406,4.726505345,1.167827166,2.730485058,3.303671349,4.448493022,3.528920826,99.95,58.34,36.46,32.77,8.06,4.88,6.42,5.83,3.39,2.57,6.34,4.09,4.31,3.07
(주)경농,2100,18-Dec,5.97280053,6.367462053,1.700642475,11.0428155,4.004366465,8.402340745,-0.29369764,1.055362718,4.840364542,2.245052418,-16.69,-51.6,37.48,34.21,6.57,2.29,5.2,3.08,5.48,4.26,10.38,6.95,3.47,1.41
(주)경농,2100,19-Dec,4.268019177,3.810538371,-2.23897676,-5.442741362,8.846810393,11.58634543,10.94368359,10.5374653,0.214133864,2.045220911,-26.54,-17.71,37.47,32.71,4.67,1.76,3.74,2.47,4.04,2.39,7.76,3.82,2.43,1.1
