회사명,거래소코드,회계년도,매출액수익,매출액수익연결,매출원가,매출원가연결,당기순이익손실,당기순이익손실연결,자본,자본연결,자산,자산연결,영업이익개별,영업이익연결,자본개별,자본연결_,자산개별,자산연결_,매출액영업이익률1,매출액영업이익률2,매출액영업이익률
에이치디씨(주),12630,2014-12,3152019200.0,4477376534.0,2863907774.0,3973562795.0,40410446.0,83320380.0,2311858031.0,2272942498.0,4954688148.0,5936510229.0,155381916,225349321,2281102221.0,2202327376.0,5376148211.0,6420822396.0,4.929599286704852,5.033066111120151,5.033066111120151
에이치디씨(주),12630,2015-12,3347031663.0,4602608742.0,2798732505.0,3806265519.0,170590539.0,238581069.0,2443423092.0,2470972078.0,4484707903.0,5510084233.0,293076274,389534087,2311858031.0,2272942498.0,4954688148.0,5936510229.0,8.756304197532176,8.463332619290453,8.463332619290453
에이치디씨(주),12630,2016-12,3507253656.0,4749886366.0,2873447514.0,3854731643.0,277282841.0,330961363.0,2679219136.0,2754901863.0,4789026878.0,5784577179.0,406905755,517208864,2443423092.0,2470972078.0,4484707903.0,5510084233.0,11.601834224447666,10.888868156977715,10.888868156977715
에이치디씨(주),12630,2017-12,4125907855.0,5358684697.0,3396728128.0,4372257360.0,339035541.0,413666376.0,2820443739.0,2962479201.0,5352177077.0,6539447494.0,543347792,646135581,2679219136.0,2754901863.0,4789026878.0,5784577179.0,13.169169334248258,12.057727176255243,12.057727176255243
에이치디씨(주),12630,2018-12,49613873.0,1547840799.0,24192558.0,1280033056.0,850072002.0,931303213.0,1870813641.0,2106090485.0,1917052649.0,3409742247.0,11284899,95427442,2820443739.0,2962479201.0,5352177077.0,6539447494.0,22.745450652481818,6.165197484240755,6.165197484240755
에이치디씨(주),12630,2019-12,50099435.0,1616692249.0,14972203.0,1316072140.0,97671722.0,275086282.0,1963690002.0,2351210377.0,2037641903.0,4208951128.0,27348012,128121494,1870813641.0,2106090485.0,1917052649.0,3409742247.0,54.587465906551635,7.924915461136722,7.924915461136722
에이치디씨랩스(주),39570,2015-12,173673786.0,174566214.0,150302285.0,150927336.0,8627818.0,14108197.0,148364919.0,159504452.0,204608906.0,218330908.0,11952236,12193551,1937745323.0,4345245649.0,2108790887.0,9617140797.0,6.88200348209142,6.985057830262618,6.985057830262618
에이치디씨랩스(주),39570,2016-12,188861789.0,188892823.0,163939431.0,163946475.0,10074556.0,18859405.0,155901771.0,175826201.0,217137042.0,240035200.0,13174332,13170306,148364919.0,159504452.0,204608906.0,218330908.0,6.975647149037649,6.972369723120714,6.972369723120714
에이치디씨랩스(주),39570,2017-12,263952128.0,264001124.0,237182313.0,237203136.0,13441832.0,23758455.0,167399836.0,196750944.0,242217146.0,275908813.0,14810460,14794101,155901771.0,175826201.0,217137042.0,240035200.0,5.611040195894916,5.6038022777509084,5.6038022777509084
에이치디씨랩스(주),39570,2018-12,271869137.0,271978422.0,243694636.0,243747444.0,39940132.0,24238968.0,198313566.0,207625903.0,278452697.0,290040645.0,14727288,14678825,167399836.0,196750944.0,242217146.0,275908813.0,5.417050336243205,5.397054991369867,5.397054991369867
에이치디씨랩스(주),39570,2019-12,252314717.0,252410792.0,226713976.0,226771230.0,2956216.0,-5896574.0,168913381.0,168626933.0,237425754.0,237219485.0,13104866,12952774,198313566.0,207625903.0,278452697.0,290040645.0,5.193857162125029,5.131624482997542,5.131624482997542
에이치디씨현대산업개발(주),294870,2018-12,2793597716.0,2792736856.0,2357892580.0,2343795464.0,227725550.0,229852941.0,1838646656.0,1844363617.0,4852055260.0,4863355064.0,315189288,317930502,164000860.0,163910331.0,218048987.0,217997166.0,11.28255819350047,11.384191149873233,11.384191149873233
에이치디씨현대산업개발(주),294870,2019-12,4211144007.0,4216489504.0,3476149553.0,3462844508.0,425722728.0,413669803.0,2238474489.0,2231733596.0,4407263472.0,4409550765.0,548421548,551487295,1838646656.0,1844363617.0,4852055260.0,4863355064.0,13.023101254395076,13.079299604014857,13.079299604014857
에이치디씨현대이피(주),89470,2011-12,628188134.0,718632804.0,580179228.0,658216428.0,14932659.0,13896311.0,111090399.0,113502920.0,317223048.0,385162508.0,23788647,26125171,98516089.0,108416389.0,242303496.0,297373194.0,3.78686665864338,3.6353991711182725,3.6353991711182725
에이치디씨현대이피(주),89470,2012-12,688785527.0,807113596.0,640951378.0,738946048.0,14269072.0,18999595.0,123610644.0,129009965.0,418286901.0,483464434.0,17757824,28706677,111090399.0,113502920.0,317223048.0,385162508.0,2.5781354723500165,3.556708391763977,3.556708391763977
에이치디씨현대이피(주),89470,2013-12,793359521.0,918199522.0,733007796.0,841430691.0,20407390.0,22130965.0,141866039.0,149843048.0,478849200.0,547238482.0,26982701,34591959,123610644.0,129009965.0,418286901.0,483464434.0,3.4010685301903627,3.7673684391223197,3.7673684391223197
에이치디씨현대이피(주),89470,2014-12,795561560.0,945020584.0,725670585.0,857187901.0,22903659.0,27927873.0,160641227.0,178934185.0,479764283.0,563822640.0,33549968,42848112,141866039.0,149843048.0,478849200.0,547238482.0,4.217142919776064,4.53409298437038,4.53409298437038
에이치디씨현대이피(주),89470,2015-12,700460337.0,867748204.0,622028440.0,757349162.0,29482283.0,44857061.0,185632162.0,218672046.0,454361654.0,560624379.0,40543931,60719268,160641227.0,178934185.0,479764283.0,563822640.0,5.788183692690654,6.9973372137339505,6.9973372137339505
에이치디씨현대이피(주),89470,2016-12,692807092.0,861159023.0,614508919.0,743324194.0,33878094.0,51137731.0,213498431.0,265049043.0,465101487.0,577184630.0,40818959,68865880,185632162.0,218672046.0,454361654.0,560624379.0,5.891821759815357,7.996883056522303,7.996883056522303
에이치디씨현대이피(주),89470,2017-12,774372188.0,914353503.0,708917396.0,824760081.0,24508338.0,31042186.0,227991209.0,279821507.0,500512091.0,612710406.0,27809494,41471430,213498431.0,265049043.0,465101487.0,577184630.0,3.5912309908526825,4.535601369047306,4.535601369047306
에이치디씨현대이피(주),89470,2018-12,772372911.0,910809614.0,725560840.0,845772796.0,8899099.0,8496107.0,233165417.0,282267486.0,497424109.0,600353780.0,9390211,14354091,227991209.0,279821507.0,500512091.0,612710406.0,1.215761307299396,1.5759705189058313,1.5759705189058313
에이치디씨현대이피(주),89470,2019-12,696887363.0,835108421.0,635441041.0,749113172.0,23134724.0,13170850.0,243171777.0,283455125.0,463065619.0,547277769.0,21011221,34065370,233165417.0,282267486.0,497424109.0,600353780.0,3.0150096149756127,4.0791553699348935,4.0791553699348935
에이치에스디엔진(주),82740,2011-12,2003793073.0,2005252618.0,1643634050.0,1641314824.0,209636480.0,224775863.0,590298168.0,573683732.0,2051480612.0,2049817947.0,278787324,280411636,45406283.0,45396628.0,65965480.0,66013820.0,13.912979726125643,13.983855873464817,13.983855873464817
에이치에스디엔진(주),82740,2012-12,1377618958.0,1378777833.0,1224471146.0,1223596496.0,54366505.0,190379558.0,644479412.0,747771453.0,1672968309.0,1786202789.0,69299265,69766327,590298168.0,573683732.0,2051480612.0,2049817947.0,5.030365225272981,5.060012231861868,5.060012231861868
에이치에스디엔진(주),82740,2013-12,743104362.0,743878585.0,691062380.0,691241405.0,-6151839.0,-5236332.0,679935587.0,790037462.0,1538917385.0,1662608607.0,1938512,721349,644479412.0,747771453.0,1672968309.0,1786202789.0,0.26086672332035105,0.09697133571871813,0.09697133571871813
에이치에스디엔진(주),82740,2014-12,887764720.0,888825955.0,886270246.0,887155077.0,-31056428.0,-42230894.0,646019121.0,700701677.0,1469042556.0,1540296588.0,-38410307,-39596430,679935587.0,790037462.0,1538917385.0,1662608607.0,-4.326631384946228,-4.454913785680347,-4.454913785680347
에이치에스디엔진(주),82740,2015-12,692276967.0,693645086.0,694212582.0,694797317.0,-134427816.0,-125442489.0,538573623.0,574672722.0,1355773319.0,1406041511.0,-62950601,-63753577,646019121.0,700701677.0,1469042556.0,1540296588.0,-9.093268157222974,-9.191094738037256,-9.191094738037256
에이치에스디엔진(주),82740,2016-12,804680106.0,802916583.0,757414434.0,761285101.0,-28793277.0,-181226463.0,551044865.0,534264862.0,1363026957.0,1356449525.0,10240332,4237274,538573623.0,574672722.0,1355773319.0,1406041511.0,1.2725966410309142,0.5277352703524869,0.5277352703524869
에이치에스디엔진(주),82740,2017-12,761831507.0,768870297.0,710972149.0,713895000.0,-14159762.0,-10343240.0,555965115.0,543169929.0,1238012247.0,1231347087.0,8258577,13477423,551044865.0,534264862.0,1363026957.0,1356449525.0,1.0840424587480337,1.7528864169400995,1.7528864169400995
에이치에스디엔진(주),82740,2018-12,509321425.0,511302114.0,510031725.0,509442436.0,-20481983.0,-18680216.0,242073759.0,231028961.0,752885124.0,743406486.0,-36540937,-35326999,555965115.0,543169929.0,1238012247.0,1231347087.0,-7.1744354755938256,-6.909222166838138,-6.909222166838138
에이치에스디엔진(주),82740,2019-12,673324747.0,674278133.0,663498616.0,663569005.0,-55096570.0,-41444358.0,185708860.0,188520288.0,825575152.0,830139139.0,-21676019,-21837811,242073759.0,231028961.0,752885124.0,743406486.0,-3.2192517944093924,-3.238694825062642,-3.238694825062642
에이치엘비(주),28300,2011-12,18856657.0,69517785.0,15069954.0,57237543.0,-1431516.0,-7473564.0,22660950.0,21191463.0,34276192.0,54250115.0,501045,2701754,20789691.0,24554986.0,33083215.0,63590805.0,2.657125279417237,3.8864212949247445,3.8864212949247445
에이치엘비(주),28300,2012-12,17626105.0,51673997.0,16126398.0,44567404.0,-3237266.0,-8246945.0,26266333.0,18603904.0,31684011.0,38243458.0,-1618857,-2482616,22660950.0,21191463.0,34276192.0,54250115.0,-9.184428437252587,-4.804381592544506,-4.804381592544506
에이치엘비(주),28300,2013-12,30615224.0,31451550.0,28462952.0,28378859.0,-8308658.0,-10777272.0,14426365.0,15502336.0,33834772.0,36102881.0,-5465845,-6163668,26266333.0,18603904.0,31684011.0,38243458.0,-17.853356225647737,-19.597342579300545,-19.597342579300545
에이치엘비(주),28300,2014-12,37178698.0,37185748.0,31214556.0,31214556.0,-3223501.0,-3247510.0,21957241.0,23020056.0,51958212.0,54251209.0,803854,362178,14426365.0,15502336.0,33834772.0,36102881.0,2.162135962910804,0.9739699198736032,0.9739699198736032
에이치엘비(주),28300,2015-12,38451533.0,38460684.0,32431195.0,32431195.0,-7356072.0,10449937.0,62569092.0,114389739.0,91733815.0,185171918.0,-2550594,-5963200,21957241.0,23020056.0,51958212.0,54251209.0,-6.633269992122291,-15.504664451625457,-15.504664451625457
에이치엘비(주),28300,2016-12,30089605.0,30138867.0,25867915.0,25867915.0,-6323230.0,-23251533.0,67937895.0,124073255.0,87303619.0,186707061.0,-4640551,-21004271,62569092.0,114389739.0,91733815.0,185171918.0,-15.422439078213223,-69.69164102950519,-69.69164102950519
에이치엘비(주),28300,2017-12,22994053.0,23006912.0,20815764.0,20815764.0,-14109736.0,-21327894.0,66093464.0,113678799.0,108126937.0,188193255.0,-6775520,-26114811,67937895.0,124073255.0,87303619.0,186707061.0,-29.46640159522986,-113.50854473646876,-113.50854473646876
에이치엘비(주),28300,2018-12,27271379.0,36185983.0,21957501.0,29700114.0,41894751.0,13520304.0,183685460.0,209523536.0,238044210.0,304040778.0,1654469,-29315170,66093464.0,113678799.0,108126937.0,188193255.0,6.0666862500792496,-81.01250144289295,-81.01250144289295
에이치엘비(주),28300,2019-12,29775778.0,38420748.0,26705502.0,34484127.0,-31227849.0,-59660076.0,408751607.0,189242166.0,494080693.0,362612148.0,-4939441,-48731091,183685460.0,209523536.0,238044210.0,304040778.0,-16.588789048601853,-126.83535208632586,-126.83535208632586
에이치엘비글로벌(주),3580,2011-12,10046678.0,23387120.0,9953731.0,22452383.0,-8831289.0,-10113216.0,36297626.0,40957652.0,53771866.0,71972091.0,-8425633,-9094242,45138541.0,50836188.0,64310070.0,85364497.0,-83.8648655804436,-38.885685796284456,-38.885685796284456
에이치엘비글로벌(주),3580,2012-12,10812053.0,21625906.0,10506094.0,22244530.0,-2492645.0,-4928547.0,33821213.0,36658788.0,50876889.0,65291329.0,-1861431,-3772963,36297626.0,40957652.0,53771866.0,71972091.0,-17.216258558850942,-17.446496808041246,-17.446496808041246
에이치엘비글로벌(주),3580,2013-12,9905278.0,19571564.0,8480797.0,20064265.0,-7236489.0,-9133709.0,26570140.0,27411140.0,46429433.0,58528489.0,-866163,-3167609,33821213.0,36658788.0,50876889.0,65291329.0,-8.744459267069535,-16.184751509894664,-16.184751509894664
에이치엘비글로벌(주),3580,2014-12,11993735.0,22864464.0,8410227.0,19809725.0,333271.0,-1233511.0,26885362.0,26119382.0,46518700.0,56795640.0,770802,-186541,26570140.0,27411140.0,46429433.0,58528489.0,6.426705275712695,-0.8158555564652642,-0.8158555564652642
에이치엘비글로벌(주),3580,2015-12,15301018.0,,10767897.0,,216541.0,,37526424.0,,58354657.0,,1249784,0,26885362.0,26119382.0,46518700.0,56795640.0,8.16797941156595,0.0,0.0
에이치엘비글로벌(주),3580,2016-12,18255841.0,,11878176.0,,-2299975.0,,44315814.0,,57821449.0,,2060942,0,37526424.0,,58354657.0,,11.289219707818447,0.0,0.0
에이치엘비글로벌(주),3580,2017-12,15686212.0,,12387806.0,,-739375.0,,62846105.0,,74925487.0,,-467594,0,44315814.0,,57821449.0,,-2.9809236289806615,0.0,0.0
에이치엘비글로벌(주),3580,2018-12,10347565.0,13237690.0,9357342.0,10861279.0,-7860173.0,-11915113.0,72300049.0,72355372.0,151988538.0,159993622.0,-2503465,-4041551,62846105.0,,74925487.0,,-24.193759594648593,-30.53063638746639,-30.53063638746639
에이치엘비글로벌(주),3580,2019-12,10988830.0,35025713.0,8324762.0,19903111.0,-29300587.0,-22868905.0,71412365.0,81066993.0,115161883.0,129401749.0,-5140563,-4358730,72300049.0,72355372.0,151988538.0,159993622.0,-46.77989376485031,-12.444371938980943,-12.444371938980943
에이치엘비생명과학(주),67630,2011-12,40953192.0,,38772642.0,,-4022889.0,,15233757.0,,62885191.0,,-5518351,0,16727900.0,,86982831.0,,-13.474776276291234,0.0,0.0
에이치엘비생명과학(주),67630,2012-12,8997538.0,12534642.0,8682773.0,11759512.0,-8500664.0,-8350037.0,6890785.0,7041413.0,44615573.0,45868022.0,-4674844,-4417943,15233757.0,,62885191.0,,-51.95692421638009,-35.245865019519506,-35.245865019519506
에이치엘비생명과학(주),67630,2013-12,19955555.0,19955555.0,19746794.0,19746794.0,-3894176.0,-4073954.0,11063584.0,11034434.0,46344215.0,48225407.0,-3201006,-3201006,6890785.0,7041413.0,44615573.0,45868022.0,-16.0406763931146,-16.0406763931146,-16.0406763931146
에이치엘비생명과학(주),67630,2014-12,24230766.0,36560353.0,21131360.0,31330829.0,404600.0,1403064.0,12476525.0,13441167.0,29383399.0,33394395.0,556659,1451498,11063584.0,11034434.0,46344215.0,48225407.0,2.2973231634526123,3.9701421920078284,3.9701421920078284
에이치엘비생명과학(주),67630,2015-12,17930565.0,27323398.0,21370587.0,31812807.0,-14086178.0,-17040985.0,27886728.0,25895032.0,39890072.0,42698934.0,-6772771,-9695434,12476525.0,13441167.0,29383399.0,33394395.0,-37.77221186281637,-35.48399800054151,-35.48399800054151
에이치엘비생명과학(주),67630,2016-12,11585620.0,42234395.0,10794082.0,38933499.0,-2387691.0,-1251318.0,28505621.0,27684971.0,48603616.0,82678312.0,-3097207,-1397575,27886728.0,25895032.0,39890072.0,42698934.0,-26.73320029484827,-3.309092032690417,-3.309092032690417
에이치엘비생명과학(주),67630,2017-12,16697768.0,106445238.0,14770340.0,101031174.0,5884833.0,7760946.0,50383982.0,52826406.0,58310885.0,99018088.0,653701,989069,28505621.0,27684971.0,48603616.0,82678312.0,3.914900482507602,0.9291810686730767,0.9291810686730767
에이치엘비생명과학(주),67630,2018-12,4270701.0,102475886.0,4297746.0,97806311.0,-9311061.0,-18423925.0,211458656.0,206114173.0,332792766.0,371130438.0,-6491168,-7963101,50383982.0,52826406.0,58310885.0,99018088.0,-151.99303346218807,-7.770707149582488,-7.770707149582488
에이치엘비생명과학(주),67630,2019-12,12431173.0,114018502.0,8002312.0,106411693.0,10563650.0,7562007.0,345517037.0,334424815.0,372491577.0,404935130.0,656716,-4479272,211458656.0,206114173.0,332792766.0,371130438.0,5.282816030313471,-3.9285483684042792,-3.9285483684042792
에이치엘비제약(주),47920,2015-12,17713121.0,,13822617.0,,-2364844.0,,12176958.0,,24847348.0,,-916074,0,302049695.0,287744116.0,327622372.0,327196942.0,-5.171725524824225,0.0,0.0
에이치엘비제약(주),47920,2016-12,20346370.0,,14857252.0,,577412.0,,18898523.0,,41237832.0,,576588,0,12176958.0,,24847348.0,,2.8338617650224585,0.0,0.0
에이치엘비제약(주),47920,2017-12,15557535.0,,12754438.0,,-5446970.0,,16801594.0,,39846376.0,,-3810149,0,18898523.0,,41237832.0,,-24.49069855860842,0.0,0.0
에이치엘비제약(주),47920,2018-12,20540682.0,20540682.0,16075211.0,16075211.0,-7474916.0,-7059643.0,16583188.0,16998462.0,34198002.0,36423231.0,-5826274,-5826274,16801594.0,,39846376.0,,-28.36455965775625,-28.36455965775625,-28.36455965775625
에이치엘비제약(주),47920,2019-12,35501259.0,36099923.0,18007698.0,18058052.0,343983.0,472654.0,17358951.0,17902894.0,46394311.0,45845869.0,1171417,1440930,16583188.0,16998462.0,34198002.0,36423231.0,3.299649175822187,3.9915043586104044,3.9915043586104044
에이치엘비테라퓨틱스(주),115450,2011-12,11294157.0,15781890.0,7439824.0,11173507.0,-32289352.0,-33212313.0,19650326.0,18379414.0,43059902.0,62232659.0,-31818060,-32566792,27497600.0,27497600.0,32192938.0,32192938.0,-281.7214246269111,-206.3554618616655,-206.3554618616655
에이치엘비테라퓨틱스(주),115450,2012-12,5561014.0,59301145.0,5090767.0,49197311.0,-6882119.0,-5544350.0,14180242.0,14087188.0,30252121.0,54317286.0,-4179411,-1065720,19650326.0,18379414.0,43059902.0,62232659.0,-75.15555616295877,-1.797132247615118,-1.797132247615118
에이치엘비테라퓨틱스(주),115450,2013-12,9060237.0,38538055.0,7862402.0,31651172.0,-4838919.0,-3946835.0,10074174.0,10378706.0,24894819.0,36686245.0,-1942136,304792,14180242.0,14087188.0,30252121.0,54317286.0,-21.435818952638876,0.7908857880866069,0.7908857880866069
에이치엘비테라퓨틱스(주),115450,2014-12,14367559.0,17617925.0,10748928.0,13007752.0,-406247.0,-1553008.0,23418546.0,22516473.0,35247793.0,58518034.0,318250,-874812,10074174.0,10378706.0,24894819.0,36686245.0,2.215059635391092,-4.965465569867053,-4.965465569867053
에이치엘비테라퓨틱스(주),115450,2015-12,13330851.0,16781578.0,11195458.0,13539881.0,-3499439.0,-4311250.0,31735618.0,33486304.0,48162184.0,50347291.0,-2563416,-3143963,23418546.0,22516473.0,35247793.0,58518034.0,-19.229199996309312,-18.734608866937304,-18.734608866937304
에이치엘비테라퓨틱스(주),115450,2016-12,14417168.0,17710432.0,12120182.0,14415100.0,-3575269.0,-5397176.0,36331118.0,36962139.0,50576891.0,51648096.0,-2541192,-4040777,31735618.0,33486304.0,48162184.0,50347291.0,-17.62615237611159,-22.815801444030274,-22.815801444030274
에이치엘비테라퓨틱스(주),115450,2017-12,14496915.0,17152270.0,12634836.0,14590158.0,-4997868.0,-5215101.0,46845187.0,44012238.0,65007372.0,62711128.0,-3402147,-4490403,36331118.0,36962139.0,50576891.0,51648096.0,-23.468075794056872,-26.179642694523814,-26.179642694523814
에이치엘비테라퓨틱스(주),115450,2018-12,43900567.0,46357029.0,38625608.0,40148092.0,1104133.0,4195640.0,80217131.0,81431763.0,105766946.0,107657274.0,1103767,-3057482,46845187.0,44012238.0,65007372.0,62711128.0,2.5142431531692973,-6.595508957228471,-6.595508957228471
에이치엘비테라퓨틱스(주),115450,2019-12,59034986.0,58966186.0,53621665.0,53467688.0,-11327845.0,-17179911.0,79096161.0,76096296.0,141801037.0,139519008.0,-3331766,-8831258,80217131.0,81431763.0,105766946.0,107657274.0,-5.643714389972075,-14.976817391581,-14.976817391581
에이치엠엠(주),11200,2011-12,7187858000.0,7420767000.0,7344235000.0,7369878000.0,-473244000.0,-534314000.0,1699926000.0,1746463000.0,8432299000.0,8799439000.0,-366996000,-414563000,2414633000.0,2587859000.0,8478389000.0,8872377000.0,-5.105776992255551,-5.5865249508575054,-5.5865249508575054
에이치엠엠(주),11200,2012-12,7713825000.0,8046896000.0,8064005000.0,8159769000.0,-998938000.0,-988556000.0,879678000.0,1095290000.0,7908884000.0,8982427000.0,-519778000,-509616000,1699926000.0,1746463000.0,8432299000.0,8799439000.0,-6.738265387145806,-6.333075511352453,-6.333075511352453
에이치엠엠(주),11200,2013-12,6908325000.0,8149334000.0,7096331000.0,8036998000.0,-585881000.0,-714020000.0,457925000.0,687700000.0,6854879000.0,8842585000.0,-351392000,-328872000,879678000.0,1095290000.0,7908884000.0,8982427000.0,-5.086500707479743,-4.035569041592846,-4.035569041592846
에이치엠엠(주),11200,2014-12,6271630000.0,6778608000.0,6361704000.0,6626680000.0,63741000.0,21759000.0,649518000.0,685533000.0,6476768000.0,7265782000.0,-258436000,-234937000,457925000.0,687700000.0,6854879000.0,8842585000.0,-4.120715029426162,-3.465859067230322,-3.465859067230322
에이치엠엠(주),11200,2015-12,5509307000.0,5768581000.0,5614764000.0,5685762000.0,-679051000.0,-680458000.0,298095000.0,228635000.0,5854097000.0,5942501000.0,-276150000,-253533000,649518000.0,685533000.0,6476768000.0,7265782000.0,-5.012427152816135,-4.395067001746184,-4.395067001746184
에이치엠엠(주),11200,2016-12,4348724000.0,4584810000.0,5068863000.0,5101550000.0,-489940000.0,-458201000.0,1032046000.0,951322000.0,4439709000.0,4398098000.0,-879949000,-833391000,298095000.0,228635000.0,5854097000.0,5942501000.0,-20.23464814046603,-18.177219993849256,-18.177219993849256
에이치엠엠(주),11200,2017-12,4925843000.0,5028016000.0,5197598000.0,5129550000.0,-1207388000.0,-1190740000.0,924241000.0,896920000.0,3409882000.0,3602418000.0,-418105000,-406780000,1032046000.0,951322000.0,4439709000.0,4398098000.0,-8.487988756442299,-8.090268606941585,-8.090268606941585
에이치엠엠(주),11200,2018-12,5052816000.0,5222124000.0,5506916000.0,5498944000.0,-805175000.0,-790563000.0,1065295000.0,1039671000.0,3884416000.0,4121440000.0,-585958000,-558656000,924241000.0,896920000.0,3409882000.0,3602418000.0,-11.596662138498612,-10.697869296094845,-10.697869296094845
에이치엠엠(주),11200,2019-12,5333534000.0,5513089000.0,5534869000.0,5517219000.0,-663717000.0,-589837000.0,1070034000.0,1090309000.0,6343498000.0,7160187000.0,-328576000,-299694000,1065295000.0,1039671000.0,3884416000.0,4121440000.0,-6.16056820862115,-5.436045019407451,-5.436045019407451
에이케이홀딩스(주),6840,2011-12,851803597.0,1403847321.0,762535622.0,1256694783.0,29909571.0,44150973.0,322604705.0,354017007.0,499907143.0,800231504.0,50316075,71143176,242459037.0,267740968.0,435171138.0,633518525.0,5.907004287984945,5.067728871635607,5.067728871635607
에이케이홀딩스(주),6840,2012-12,2610613.0,428068164.0,0.0,368310967.0,180199540.0,190249473.0,340692715.0,412264640.0,346947543.0,618727330.0,652098,27066943,322604705.0,354017007.0,499907143.0,800231504.0,24.978731048991175,6.32304508400676,6.32304508400676
에이케이홀딩스(주),6840,2013-12,10592857.0,2240972021.0,0.0,1849771603.0,16129876.0,108312126.0,371635629.0,635021459.0,461246825.0,2374994472.0,3894039,108947072,340692715.0,412264640.0,346947543.0,618727330.0,36.76098903251502,4.86159893916855,4.86159893916855
에이케이홀딩스(주),6840,2014-12,18896018.0,2873874157.0,0.0,2148505513.0,8081272.0,94294011.0,451077782.0,827012591.0,490889041.0,2773153876.0,10836072,147517194,371635629.0,635021459.0,461246825.0,2374994472.0,57.34579634714573,5.1330429218929785,5.1330429218929785
에이케이홀딩스(주),6840,2015-12,20353037.0,2807147867.0,0.0,1970075403.0,21822775.0,-37443062.0,468196619.0,901593459.0,522296161.0,2495514993.0,12064382,106316160,451077782.0,827012591.0,490889041.0,2773153876.0,59.27558624297691,3.7873373629448355,3.7873373629448355
에이케이홀딩스(주),6840,2016-12,23291349.0,2921831064.0,0.0,2001793180.0,13180701.0,133322341.0,474910787.0,1011420745.0,525540232.0,2741946503.0,14466551,213669705,468196619.0,901593459.0,522296161.0,2495514993.0,62.11126285557784,7.312869920257649,7.312869920257649
에이케이홀딩스(주),6840,2017-12,28130386.0,3392454611.0,0.0,2328175652.0,17112877.0,185414017.0,485074432.0,1152064058.0,536075239.0,2944784347.0,18153119,265641268,474910787.0,1011420745.0,525540232.0,2741946503.0,64.53206507724423,7.830355847316596,7.830355847316596
에이케이홀딩스(주),6840,2018-12,33692663.0,3711183103.0,0.0,2665568343.0,21698205.0,206620399.0,509339267.0,1473897641.0,551445154.0,3397931239.0,20607956,269717897,485074432.0,1152064058.0,536075239.0,2944784347.0,61.16452118967266,7.267706537625934,7.267706537625934
에이케이홀딩스(주),6840,2019-12,33947769.0,3759542063.0,0.0,2832480229.0,18720798.0,57377833.0,517879022.0,1429938888.0,611531296.0,4327964555.0,20253132,131336892,509339267.0,1473897641.0,551445154.0,3397931239.0,59.65968485292804,3.4934279175266667,3.4934279175266667
에이테크솔루션(주),71670,2011-12,169004589.0,195329177.0,144609635.0,169353021.0,10824217.0,11296567.0,70537859.0,74350307.0,151459449.0,168113199.0,12718226,12810430,61054593.0,64689742.0,156673413.0,167941662.0,7.525373171967538,6.5583801645772555,6.5583801645772555
에이테크솔루션(주),71670,2012-12,170620454.0,200144659.0,160533716.0,188384400.0,-4399310.0,-4139572.0,65107366.0,70634163.0,171923944.0,189225693.0,-4735091,-4756430,70537859.0,74350307.0,151459449.0,168113199.0,-2.7752188492008116,-2.3764960922589498,-2.3764960922589498
에이테크솔루션(주),71670,2013-12,182270708.0,203827570.0,166803556.0,188910645.0,1034667.0,-1340002.0,66612955.0,69158140.0,165922410.0,181148025.0,1903186,-474869,65107366.0,70634163.0,171923944.0,189225693.0,1.0441535125874422,-0.23297584325810292,-0.23297584325810292
에이테크솔루션(주),71670,2014-12,198511682.0,217286673.0,178494575.0,196227739.0,1562181.0,489720.0,67198908.0,68848794.0,169366687.0,184201078.0,3779311,3005947,66612955.0,69158140.0,165922410.0,181148025.0,1.9038229699751372,1.3834014569315074,1.3834014569315074
에이테크솔루션(주),71670,2015-12,161495254.0,179934202.0,149276451.0,167092356.0,-1520733.0,-3043123.0,65906069.0,65872936.0,158916194.0,172053764.0,-1475795,-2444848,67198908.0,68848794.0,169366687.0,184201078.0,-0.9138318083328939,-1.3587455707837024,-1.3587455707837024
에이테크솔루션(주),71670,2016-12,201247464.0,229079838.0,180508830.0,206176167.0,1475357.0,1284565.0,67437537.0,67378085.0,144116749.0,159801563.0,2041696,2152088,65906069.0,65872936.0,158916194.0,172053764.0,1.014520113406249,0.9394488920495918,0.9394488920495918
에이테크솔루션(주),71670,2017-12,163293921.0,212932770.0,149476431.0,195554087.0,-931095.0,-467720.0,66627175.0,66938285.0,151053787.0,166862523.0,-1256538,-392514,67437537.0,67378085.0,144116749.0,159801563.0,-0.7694946586529696,-0.18433705624549948,-0.18433705624549948
에이테크솔루션(주),71670,2018-12,156240495.0,193979393.0,141544399.0,175940957.0,85706.0,652060.0,67504013.0,68569005.0,155849722.0,176520983.0,251004,972250,66627175.0,66938285.0,151053787.0,166862523.0,0.16065233280270907,0.5012130334895935,0.5012130334895935
에이테크솔루션(주),71670,2019-12,184674928.0,228200653.0,166413742.0,205919012.0,265369.0,1545515.0,67883769.0,70821508.0,165752187.0,188963883.0,1880210,2780804,67504013.0,68569005.0,155849722.0,176520983.0,1.0181187128985911,1.218578458669003,1.218578458669003
