,회사명,거래소코드,회계년도,노동장비율(개별),노동장비율(연결),기계장비율(개별),기계장비율(연결),자본집약도(개별),자본집약도(연결),노동소득분배율(개별),노동소득분배율(연결),설비투자효율(개별),설비투자효율(연결),총자본투자효율(개별),총자본투자효율(연결),기계투자효율(개별),기계투자효율(연결),부가가치율(개별),부가가치율(연결)
14620,한솔로지스틱스(주),9180,19-Dec,28974.4136,30914.40793,3133.002833,5222.963173,398761.2918,472392.8584,0.000554532,0.000560626,448.2552155,605.3576969,0.32570694,0.396159139,41.45521949,35.83076152,0.14057153,0.14338411
14621,한솔아이원스(주),114810,13-Dec,206008.6057,,122191.9247,,371839.4839,,0.000417644,,43.18281863,,0.239243885,,0.728037657,,0.411781688,
14622,한솔아이원스(주),114810,14-Dec,210778.5884,,113199.6463,,333315.5402,,0.000459584,,38.23579157,,0.241791492,,0.7119533,,0.362509302,
14623,한솔아이원스(주),114810,15-Dec,197289.416,,105161.8871,,464806.5813,,0.000379728,,51.60053629,,0.219020988,,0.968054107,,0.532772507,
14624,한솔아이원스(주),114810,16-Dec,355813.2646,,130914.4046,,545377.0204,,0.000486625,,21.90636449,,0.142920856,,0.595394761,,0.360424003,
14625,한솔아이원스(주),114810,17-Dec,300654.2775,,106850.7033,,478762.3083,,0.000471728,,25.84279103,,0.162288165,,0.727159057,,0.311226357,
14626,한솔아이원스(주),114810,18-Dec,265847.8931,,96102.60855,,420442.1513,,0.00061794,,24.44648939,,0.154576502,,0.676261321,,0.231614715,
14627,한솔아이원스(주),114810,19-Dec,274100.5539,274100.5539,85245.05762,22975.61338,448246.8086,448246.855,0.000836643,0.000836643,22.07909509,22.07909509,0.135012499,0.135012485,0.709940536,2.634050327,0.266229466,0.266229466
14628,한솔인티큐브(주),70590,11-Dec,7916.109272,8129.990066,4602.57947,4602.57947,137454.255,141034.3046,0.000848796,0.000810097,832.5583049,817.2826714,0.479477519,0.471126512,14.31941058,14.4364699,0.324646756,0.320533631
14629,한솔인티큐브(주),70590,12-Dec,7473.455253,7741.840467,2499.431907,2499.431907,157466.5175,161677.0156,0.001045019,0.001023828,733.3035522,748.7195003,0.348030259,0.358521396,21.92622759,23.1911376,0.259524652,0.261701347
14630,한솔인티큐브(주),70590,13-Dec,6047.591362,6191.767442,1451.847176,1451.847176,186809.4784,193081.4053,0.000744476,0.000700511,951.3004546,1033.393392,0.30796491,0.331390356,39.62590903,44.07166034,0.267604488,0.285701952
14631,한솔인티큐브(주),70590,14-Dec,6218.50365,,1364.580292,,225869.5146,,0.000787737,,1253.282234,,0.345046128,,57.11309325,,0.329314993,
14632,한솔인티큐브(주),70590,15-Dec,6177.26616,,1421.653992,,259931.4563,,0.000721525,,1472.795193,,0.3500095,,63.99481138,,0.337367687,
14633,한솔인티큐브(주),70590,16-Dec,5978.877953,,1472.027559,,252065.2244,,0.000914318,,1182.794417,,0.280553713,,48.0411078,,0.232875077,
14634,한솔인티큐브(주),70590,17-Dec,5866.647303,,1551.431535,,208644.6349,,0.000723915,,1538.830522,,0.432686704,,58.18997312,,0.469894276,
14635,한솔인티큐브(주),70590,18-Dec,6222.061321,,1763.65566,,190366.6604,,0.001067908,,1049.416372,,0.342997719,,37.02272028,,0.217186376,
14636,한솔인티큐브(주),70590,19-Dec,7793.523148,,1692.550926,,188799.4537,,0.000967098,,923.7656387,,0.381324667,,42.53572982,,0.263721142,
14637,한솔제지(주),213500,15-Dec,1105425.018,1140747.83,1341316.685,1412954.973,1605740.294,1720660.96,,,,,,,,,,
14638,한솔제지(주),213500,16-Dec,1043308.248,1080430.34,1360007.549,1430973.464,1519145.843,1646997.348,0.000379123,0.000415778,24.07303796,28.00484516,0.165327109,0.183711798,0.184672497,0.211445461,0.159793402,0.16961837
14639,한솔제지(주),213500,17-Dec,1029252.083,1060349.26,1250792.871,1314346.821,1604663.416,1677288.664,0.000342284,0.00042232,24.01364246,27.19206475,0.154026641,0.171902943,0.197603393,0.219371975,0.166654004,0.170326428
14640,한솔제지(주),213500,18-Dec,993482.7542,1002364.369,1227092.728,1254529.106,1513422.529,1605375.306,0.000383879,0.00040221,23.89614847,26.64560993,0.15686572,0.166369882,0.193468765,0.212897492,0.153313348,0.167343428
14641,한솔제지(주),213500,19-Dec,914709.692,929897.7016,1225531.414,1287720.768,1436332.425,1521184.629,0.00056479,0.000592449,16.86626927,21.41154944,0.10741065,0.130888455,0.125886124,0.154618541,0.107804514,0.119301667
14642,한솔테크닉스(주),4710,11-Dec,203785.3126,223149.4736,71462.92426,80416.92713,455540.8284,466421.8207,0.001092377,0.001016809,27.93067795,28.80400374,0.12494735,0.137806552,0.796477614,0.799284243,0.066695913,0.069242314
14643,한솔테크닉스(주),4710,12-Dec,222522.017,238959.8252,121586.7043,159510.9361,422421.1329,419716.3896,-0.002938027,-0.003968863,-7.531991615,-5.341423452,-0.039676849,-0.030410669,-0.137846813,-0.08001869,-0.030577869,-0.022864425
14644,한솔테크닉스(주),4710,13-Dec,297535.3574,321398.9791,180695.2823,220453.9416,594182.6829,587338.9152,0.000779658,0.000856175,27.76495908,28.46869916,0.139032275,0.155784175,0.457181666,0.415044103,0.117439278,0.128757035
14645,한솔테크닉스(주),4710,14-Dec,226232.4342,244292.7357,151348.6918,187479.9786,474748.3273,459374.6097,0.000776801,0.000723794,29.89005096,34.69026322,0.142435446,0.184480795,0.446789391,0.45202583,0.106944704,0.132687924
14646,한솔테크닉스(주),4710,15-Dec,257890.1559,355173.3716,175120.0623,218767.1721,547907.3304,674808.3616,0.000579793,0.00052428,38.45515913,49.23789388,0.181001539,0.259154892,0.566309014,0.799388163,0.152974595,0.215003136
14647,한솔테크닉스(주),4710,16-Dec,190572.5895,282373.4645,168663.5441,217092.5931,516410.277,626833.8836,0.002247611,0.001066929,13.71166446,42.13573504,0.050600608,0.189811269,0.154927813,0.548061696,0.045583616,0.120211938
14648,한솔테크닉스(주),4710,17-Dec,197273.1113,288281.4592,181023.5589,230738.295,558161.7477,651375.5744,0.000633395,0.00068085,48.99200198,71.53977664,0.173154192,0.316615974,0.533897616,0.893808772,0.127804389,0.170456515
14649,한솔테크닉스(주),4710,18-Dec,199057.4274,318364.5806,210505.5685,274767.4892,542548.9247,689532.0699,0.001063086,0.000865997,31.56821889,55.45136323,0.1158216,0.256025075,0.298514119,0.642497773,0.09026435,0.156009064
14650,한솔테크닉스(주),4710,19-Dec,204759.5844,345545.9939,160869.1043,255549.6687,615741.796,759699.8712,0.000777227,0.000772066,49.0979287,81.14919472,0.163270896,0.369103382,0.624934882,1.097273156,0.110860867,0.18804539
14651,한솔피엔에스(주),10420,11-Dec,32366.22884,,6578.034483,,317504.7555,,0.000983235,,204.5673986,,0.208534679,,10.06543102,,0.105780075,
14652,한솔피엔에스(주),10420,12-Dec,41716.6749,,9468.279835,,408143.3621,,0.000765569,,235.309878,,0.240512197,,10.36761254,,0.122780892,
14653,한솔피엔에스(주),10420,13-Dec,17946.45411,,1284.724638,,630404.4879,,0.000666608,,677.0990246,,0.192757615,,94.58467763,,0.111321628,
14654,한솔피엔에스(주),10420,14-Dec,15140.31658,,1336.376884,,576660.6482,,0.000689524,,774.4320051,,0.203328349,,87.73831593,,0.087861911,
14655,한솔피엔에스(주),10420,15-Dec,15483.72727,,1280.5,,572200.8636,,0.00072351,,634.6049844,,0.171723797,,76.73604455,,0.080130857,
14656,한솔피엔에스(주),10420,16-Dec,13199.08374,,6097.586207,,504827.3941,,0.000803,,683.8316139,,0.178792808,,14.80249796,,0.07825349,
14657,한솔피엔에스(주),10420,17-Dec,32524.13366,,10969.99505,,503466.0198,,0.000716013,,328.7412622,,0.212368349,,9.746608548,,0.096514739,
14658,한솔피엔에스(주),10420,18-Dec,34187.545,,10862.195,,456598.66,,0.000627421,,298.7308682,,0.223672908,,9.402220269,,0.082245556,
14659,한솔피엔에스(주),10420,19-Dec,31194.90047,,10122.93365,,490105.763,,0.000667802,,317.3045661,,0.201962211,,9.778078868,,0.089294994,
14660,한솔홀딩스(주),4150,11-Dec,974762.3058,1894543.912,1044453.125,1120665.179,1969082.412,2898910.276,0.000362418,0.000386585,21.09238682,14.78285908,0.104414439,0.096611392,0.196850037,0.249912072,0.119482155,0.142103463
14661,한솔홀딩스(주),4150,12-Dec,981299.909,1886181.799,1080822.472,1164896.629,1925848.903,2793699.017,0.00031986,0.000376525,25.77569549,17.39198766,0.131337861,0.117422995,0.234022592,0.281608254,0.151848071,0.164079282
14662,한솔홀딩스(주),4150,13-Dec,1019165.375,2270098.047,1143912.063,1673156.708,1953132.249,3337945.329,0.000378179,0.000426069,21.36638127,16.32103492,0.111492071,0.110997473,0.190363199,0.221439805,0.13805263,0.16626592
14663,한솔홀딩스(주),4150,14-Dec,18911.62804,1272161.905,0,1228500.579,2136022.873,3450680.239,-0.000612136,0.00055636,-39.46746271,11.87759572,-0.003494316,0.043789119,,0.122997295,,0.167053526
14664,한솔홀딩스(주),4150,15-Dec,826353.84,46270538.76,0,18810640,24405048.04,78965540.56,-0.009923676,0.000461804,-3.031534288,14.31342919,-0.001026476,0.083870771,,0.352082694,-0.028930739,0.179850824
14665,한솔홀딩스(주),4150,16-Dec,790698.8077,33836841.15,0,4081269.231,24122812.04,77182643.38,-0.000110839,0.00050516,-279.6389601,22.48084464,-0.091660206,0.098555936,,1.863833838,-2.373189291,0.24888969
14666,한솔홀딩스(주),4150,17-Dec,704495.931,28094853.48,0,3839103.448,15910744.59,56185299.28,-4.84E-05,0.001783443,-651.964021,6.52670279,-0.288676622,0.032636074,,0.477629116,-4.860203782,0.060175995
14667,한솔홀딩스(주),4150,18-Dec,604869.0588,21421643.15,0,2812970.588,12071206.62,39627948.5,-0.000191138,0.000760807,-161.8984332,17.84207752,-0.081124743,0.096448752,,1.35872952,-1.316917245,0.185982325
14668,한솔홀딩스(주),4150,19-Dec,509474.2703,1848776.081,0,2059837.838,11088577.59,18010402.16,0.00040911,0.000714789,97.51111745,148.4468578,0.044802325,0.152381384,,1.332362164,0.697534859,0.187484592
14669,한스바이오메드(주),42520,11-Sep,78726.93151,79193.26027,38747.10959,38823.34247,392065.6849,391959.1507,0.000697569,0.000705451,74.76945628,74.01729911,0.150137339,0.149548013,1.519176508,1.509831679,0.28628361,0.285115235
14670,한스바이오메드(주),42520,12-Sep,59233.31579,59511.2,30991.28421,31046.83158,286620.5684,284741.7263,0.000491266,0.000506026,127.0792664,125.8507023,0.262623382,0.26302876,2.428852662,2.41233193,0.406572837,0.404736366
14671,한스바이오메드(주),42520,13-Sep,58732.92632,59286.68421,8290.747368,8326.526316,354378.8526,351175.3158,0.000456153,0.000471092,150.66327,149.0573458,0.249701546,0.251643991,10.67321719,10.61320826,0.419438157,0.418389302
14672,한스바이오메드(주),42520,14-Sep,266104.25,266220.0978,9161.152174,9193.358696,488347.0543,481976.3696,0.000467144,0.000492748,36.56796652,37.02452968,0.1992618,0.204505335,10.62190772,10.72151565,0.43017917,0.431140368
14673,한스바이오메드(주),42520,15-Sep,215325.0636,215422.4727,31765.46364,31853.99091,478039.2636,473748.2636,0.000435366,0.000450775,46.90633278,49.15600938,0.211281998,0.223521855,3.179588123,3.324327279,0.482043342,0.497184868
14674,한스바이오메드(주),42520,16-Sep,182545.1128,182829.9023,31865.21053,31985.03759,484863.7895,486594.6391,0.000470788,0.00049385,47.57386165,52.10138829,0.1791096,0.195762365,2.725347109,2.978171184,0.417654826,0.436147521
14675,한스바이오메드(주),42520,17-Sep,151886.256,152184.0238,29952.3869,30062.80357,472500.625,477323.6845,0.000324195,0.000346061,63.09816505,70.23177923,0.202830294,0.223918383,3.199659539,3.555275454,0.452243669,0.459732781
14676,한스바이오메드(주),42520,18-Sep,114123.1505,115401.5583,8529.902913,8857.097087,428313.4563,445619.9903,0.000564703,0.000577889,61.74882873,77.6325941,0.164528356,0.201043995,8.261490132,10.11496458,0.337239659,0.356653978
14677,한스바이오메드(주),42520,19-Sep,121206.4601,144127.8707,8087.098859,24164.26616,494457.7529,509866.2471,0.00035044,0.000502009,92.22167788,78.42478809,0.226063057,0.221689468,13.82184552,4.6776499,0.49578553,0.443752328
14678,한신공영(주),4960,11-Dec,10824.60765,11106.84844,0,291.7847025,1823979.065,1828501.904,0.000764277,0.00072694,976.0074785,1002.025522,0.057922255,0.060865923,,381.4232039,0.088107155,0.092739725
14679,한신공영(주),4960,12-Dec,10532.69986,10767.27454,0,305.8321479,2116581.236,2137594.999,0.000708653,0.000680386,1084.595316,1108.034144,0.053972495,0.055812761,,390.0998605,0.087013357,0.090538631
14680,한신공영(주),4960,13-Dec,10340.10207,10502.77241,0,296.5517241,2086393.294,2108521.302,0.000767455,0.000788271,1103.769135,1058.594184,0.054702465,0.05272972,,374.9151628,0.05970249,0.058158214
14681,한신공영(주),4960,14-Dec,10163.53444,14554.23416,0,296.1432507,1769186.191,1849086.236,-0.00066035,-0.000867982,-1277.812999,-680.210638,-0.073407177,-0.05353966,,-334.295814,-0.088481626,-0.065889401
14682,한신공영(주),4960,15-Dec,86076.99766,86081.48712,0,0,1757965.101,1790918.119,0.000626012,0.00062609,157.2494677,157.686572,0.076995624,0.075792938,,,0.0853344,0.085353995
14683,한신공영(주),4960,16-Dec,97344.94796,97348.86652,0,0,1710768.776,1757235.068,0.000715589,0.000699493,140.1250537,143.3786248,0.079732961,0.079430162,,,0.068172301,0.069621177
14684,한신공영(주),4960,17-Dec,60424.39501,60426.78855,0,0,1289146.829,1398962.181,0.000486435,0.000482255,237.4060953,239.4922845,0.111276073,0.103446325,,,0.099284093,0.099332091
14685,한신공영(주),4960,18-Dec,55351.90152,55486.96761,0,0,1079657.395,1175430.553,0.000297267,0.000269038,344.5501197,382.3661063,0.176644039,0.18049842,,,0.139857488,0.14984866
14686,한신공영(주),4960,19-Dec,78402.05445,80447.99654,0,0,1301425.134,1426928.15,0.000531626,0.000485975,203.021685,219.8688949,0.122306822,0.123958674,,,0.119500005,0.126071492
14687,한신기계공업(주),11700,11-Dec,136351.5934,152844.3736,8890.21978,10933.79121,749664.0549,750298.1758,0.000477742,0.000477184,97.56459444,91.77596288,0.177453992,0.186958199,14.96373345,12.82943793,0.195023055,0.198005751
14688,한신기계공업(주),11700,12-Dec,139625.9663,154267.2697,9137.191011,11317.41573,834936.8652,833334.2921,0.000513112,0.000528793,97.47293552,91.76209361,0.163003376,0.169870456,14.894898,12.50805659,0.187081806,0.184819551
14689,한신기계공업(주),11700,13-Dec,126501.6465,138675.3434,8527.171717,9606.090909,845014.2929,842700.8586,0.000442626,0.000468769,110.0721091,101.1437294,0.164781864,0.166442709,16.32933344,14.60129989,0.201971598,0.196765706
14690,한신기계공업(주),11700,14-Dec,132187.8404,144507.7553,9007.340426,10501,932566.2447,929860.6915,0.000412237,0.000432127,114.7462867,106.042678,0.162648647,0.164798765,16.83966977,14.59288578,0.224255639,0.22075847
14691,한신기계공업(주),11700,15-Dec,169543.7474,181720.3263,5778.936842,7392.936842,974897.5684,968258.4632,0.000435563,0.000449263,83.75487749,81.05126959,0.145657516,0.152114995,24.57219412,19.92261462,0.218241194,0.223110956
14692,한신기계공업(주),11700,16-Dec,207060.8778,218188.9333,11409.98889,14140.52222,1073062.567,1056870.778,0.000390773,0.000406896,76.29602652,75.59060435,0.14722275,0.156055345,13.84569466,11.66366636,0.231454277,0.236640346
14693,한신기계공업(주),11700,17-Dec,191380.6495,206513.433,10586.58763,16396.82474,934737.4227,930843.7216,0.000505419,0.000542844,65.76648697,66.40460671,0.134652071,0.147322724,11.8890368,8.36347495,0.225299305,0.236875883
14694,한신기계공업(주),11700,18-Dec,162886.6429,177141.0408,10478.55102,16541.66327,930552.949,925292.9184,0.000563465,0.000624079,68.92141279,69.87283625,0.120642007,0.133766796,10.71367361,7.482528655,0.212472934,0.227608538
14695,한신기계공업(주),11700,19-Dec,251145.0109,265337.9674,10937.36957,17566.01087,1035170.37,1021368.087,0.000742566,0.000778505,36.31606216,39.15568221,0.088107215,0.101721302,8.338931744,5.914540989,0.165052012,0.181183584
14696,한양디지텍(주),78350,11-Dec,564497.8421,1022152.816,9518.552632,207122.6842,1420111.868,1766611.368,0.000713504,0.000536837,15.32671003,29.97280739,0.060924037,0.173421218,9.089506642,1.479161473,0.038684496,0.13364487
14697,한양디지텍(주),78350,12-Dec,194298.7692,455686.1538,18905.44231,92664.75,1155690.096,1312786.558,0.003428905,0.000909906,8.828295361,40.72252833,0.014842447,0.141353461,0.907319118,2.002562173,0.01172996,0.124923673
14698,한양디지텍(주),78350,13-Dec,209122.6098,448393.0732,20860.56098,503543.8293,1322409.976,1526621.707,0.000510605,0.000508274,55.2691285,74.11751536,0.087401219,0.217694929,5.540610535,0.659997771,0.084210009,0.235981757
14699,한양디지텍(주),78350,14-Dec,174536.4082,402617.3265,18524.63265,455148.3061,1500906.102,1684301.816,0.000380097,0.000473011,107.7456034,103.3272137,0.125294518,0.246994488,10.15163483,0.914016947,0.099052685,0.216706121
14700,한양디지텍(주),78350,15-Dec,225917.5116,575587.814,20595.51163,618636,1426935.558,1772840.977,0.00050068,0.000570334,82.03333734,79.34776162,0.129878097,0.257618169,8.998449651,0.738262963,0.063540418,0.154529533
14701,한양디지텍(주),78350,16-Dec,244038.8571,587079.3333,24098.35714,603496.0714,1270975.857,1569997,0.001063061,0.00082508,33.32568428,45.32704512,0.063988327,0.169494409,3.374820058,0.440940259,0.039506083,0.126751887
14702,한양디지텍(주),78350,17-Dec,218902.6739,503410.3696,26572.63043,506486.8261,1056552.283,1280443.087,0.0028559,0.00095675,11.32794473,36.45409526,0.023469898,0.143320463,0.933184766,0.362326691,0.01538648,0.11007672
14703,한양디지텍(주),78350,18-Dec,193325.7083,450943.0208,25663.35417,498107.7083,1182574.229,1370225.458,0.00070905,0.000663777,52.16294091,61.96653171,0.085275302,0.20393268,3.92950876,0.560990616,0.053994686,0.142729118
14704,한양디지텍(주),78350,19-Dec,236562.2128,924346.6383,74592.10638,496554.6383,1862040.83,2003553.255,-0.000717505,-0.023110627,-43.04602883,-0.91903903,-0.054687651,-0.00424002,-1.365166413,-0.0171081,-0.071127968,-0.005874124
14705,한양이엔지(주),45100,11-Dec,53743.77076,65589.27076,13698.16968,22784.8574,335396.8773,382062.8809,0.000618694,0.000515515,172.0381732,196.4604914,0.275672815,0.337266482,6.749792391,5.65537898,0.143508487,0.183390542
14706,한양이엔지(주),45100,12-Dec,58353.07236,69078.51391,2270.486085,12033.10204,352158.3488,404005.5065,0.000724076,0.000698825,166.0834344,170.963056,0.275202297,0.292319626,42.68459836,9.814488235,0.188155502,0.212788485
14707,한양이엔지(주),45100,13-Dec,53210.84667,65573.08333,3623.788333,16919.58,359239.2433,432273.565,0.000771742,0.000732619,223.4409726,250.8062124,0.330962821,0.380456683,32.8095414,9.720180209,0.223974857,0.265546347
14708,한양이엔지(주),45100,14-Dec,51815.84,59100.37538,4654.083077,15580.99846,406443.4492,483163.7708,0.000753531,0.000740603,268.9438953,335.3906329,0.342865751,0.410248316,29.94264094,12.7217215,0.233003518,0.281994706
14709,한양이엔지(주),45100,15-Dec,79885.96662,114835.5298,6558.936139,12394.20755,364476.7068,550633.6372,0.000713832,0.000650037,175.2365595,231.641454,0.384083309,0.483091974,21.34331185,21.46217819,0.222204361,0.335810034
14710,한양이엔지(주),45100,16-Dec,79594.03385,81642.79549,9748.104372,10836.61495,545857.2595,593480.7856,0.000433115,0.000581634,357.8862199,338.1735553,0.521850858,0.465211934,29.22168948,25.47791404,0.42469159,0.36461663
14711,한양이엔지(주),45100,17-Dec,99802.69614,102133.2017,14348.12578,15331.62391,478430.137,526400.3474,0.000695027,0.000704347,171.0087269,207.5237961,0.356731959,0.402641637,11.89502536,13.82441277,0.214728639,0.238368798
14712,한양이엔지(주),45100,18-Dec,95068.24099,98061.49662,14548.42455,16701.58671,472894.2354,537998.3964,0.000496328,0.000539127,229.4796704,273.6914527,0.461334205,0.498860102,14.99559525,16.06948725,0.295037034,0.302140472
14713,한양이엔지(주),45100,19-Dec,90162.3683,95348.64732,16209.75558,19955.79464,508706.769,590508.51,0.000803035,0.000766316,197.3595206,261.2001083,0.349796835,0.421756445,10.97758797,12.48012292,0.262083865,0.289016406
14714,한온시스템(주),18880,11-Dec,179329.0538,334954.0522,305557.2959,502934.4309,844583.6772,1101521.385,0,0,51.32511281,48.88666472,0.108977762,0.148656092,0.301222849,0.325584916,0.085304766,0.091906646
14715,한온시스템(주),18880,12-Dec,168566.2543,325515.2398,295466.5551,503235.3742,888540.8672,1197114.203,0.000423821,0.000400738,141.7458305,123.4370792,0.268907876,0.335645925,0.808672362,0.798446462,0.205418242,0.205462536
14716,한온시스템(주),18880,13-Dec,169908.2086,442920.7036,92859.24518,263487.0178,1082790.519,1499440.818,0.000459361,0.000507507,150.3538858,130.781343,0.235930763,0.386315777,2.75108411,2.198429545,0.214208703,0.219899651
14717,한온시스템(주),18880,14-Dec,164940.1881,458985.9094,84468.69298,273128.3523,1103382.699,1578958.731,0.000572181,0.000536178,126.1914879,124.4889915,0.188638518,0.361875785,2.464113866,2.092008848,0.182315875,0.214939843
14718,한온시스템(주),18880,15-Dec,159320.5286,444915.9616,77708.87266,260362.6325,1095554.057,1619551.235,0.000555736,0.000579195,121.5069324,131.4769252,0.17670099,0.361187601,2.491163239,2.246719586,0.181845155,0.224803937
14719,한온시스템(주),18880,16-Dec,182196.7822,467872.9036,324332.9398,745033.1321,1185262.497,1788571.604,0.000531919,0.000550042,124.9700011,135.8402559,0.192102021,0.355344873,0.70202959,0.853062397,0.212281216,0.240463986
14720,한온시스템(주),18880,17-Dec,175131.4883,474303.7293,331420.3216,765126.5189,1297047.858,1855667.077,0.000468672,0.000524944,131.3492346,126.7744219,0.177351875,0.32403216,0.694084986,0.785877624,0.20854625,0.238982237
14721,한온시스템(주),18880,18-Dec,168073.1554,488435.718,331476.6918,805015.7352,1510032.082,2298618.383,0.000669557,0.000516929,90.31884828,120.929992,0.100528817,0.256965349,0.457955995,0.733731341,0.135793753,0.231786167
14722,한온시스템(주),18880,19-Dec,169731.9674,707454.3807,358383.4815,1199071.262,1944189.756,3117239.882,0.0004925,0.000504247,122.5865123,106.7496518,0.107020675,0.242267235,0.580575026,0.629825025,0.177129198,0.239836366
14723,한올바이오파마(주),9420,11-Dec,22413.24368,22417.73333,21397.82299,21397.82299,242519.0299,242427.1632,0.001524431,0.00152151,156.7409704,157.0103471,0.144857645,0.145190664,1.641790179,1.644941214,0.174248472,0.174582902
14724,한올바이오파마(주),9420,12-Dec,21906.95062,21910.50123,23060.42716,23060.42716,306851.3037,306850.8864,0.001015211,0.001012579,240.3365976,240.9221893,0.171582845,0.172029026,2.283150238,2.289084191,0.280470549,0.281199498
14725,한올바이오파마(주),9420,13-Dec,27747.60714,27754.93095,3328.366667,3328.366667,233303.1548,232980.0048,0.004471875,0.004605757,43.31029831,42.04023464,0.05151054,0.050082573,3.610651299,3.505694914,0.067978272,0.066021438
14726,한올바이오파마(주),9420,14-Dec,30434.53213,30443.99229,6170.210797,6170.210797,224073.4756,224090.455,0.001745406,0.001727233,106.5066716,107.5938427,0.144661509,0.146172496,5.253435946,5.308710231,0.155907513,0.157543055
14727,한올바이오파마(주),9420,15-Dec,29179.2549,29184.76716,6786.262255,6786.262255,286908.4436,287072.4559,0.00104333,0.001041249,223.1942583,223.5982124,0.226993743,0.227317586,9.596802941,9.615988183,0.332051253,0.332714924
14728,한올바이오파마(주),9420,16-Dec,33554.49558,33558.51917,33761.90855,33761.90855,367835.0177,367937.531,0.000873167,0.000874082,255.5679688,255.2696659,0.233133167,0.232824087,2.53997912,2.537318636,0.350751152,0.35038376
14729,한올바이오파마(주),9420,17-Dec,33424.78914,33432.55911,34685.89776,34685.89776,538707.1629,538963.4089,0.000830464,0.000828787,284.2719992,284.7812166,0.176380273,0.17665327,2.73936448,2.74490945,0.353082667,0.353797371
14730,한올바이오파마(주),9420,18-Dec,42060.00317,42079.14286,41425.54921,41425.54921,515069.781,515251.8508,0.000826655,0.000827486,244.8715558,244.5145316,0.199959283,0.199688014,2.486218918,2.483723717,0.353255872,0.35290134
14731,한올바이오파마(주),9420,19-Dec,43168.20128,43180.03195,45864.75399,45864.75399,610451.6006,611448.5719,0.000584453,0.000581359,340.0170978,341.7329925,0.240443739,0.241329234,3.200262781,3.217294382,0.423614984,0.425869436
14732,한일네트웍스(주),46110,11-Dec,63506.53509,63506.53509,92426.88596,92426.88596,303396.4737,325166.1491,0.000396763,0.000417347,161.7438183,169.1543003,0.338559949,0.3303666,1.111342156,1.162259595,0.243794512,0.212057641
14733,한일네트웍스(주),46110,12-Dec,71566.40769,71566.40769,95544.9,95544.9,310613.3,336702.3,0.000370129,0.000403657,170.6314082,183.2590559,0.393140826,0.38951894,1.278087781,1.372673194,0.225129647,0.192658518
14734,한일네트웍스(주),46110,13-Dec,62098.05696,62098.05696,70430.60127,70430.62025,317852.7722,319133.3671,0.000381026,0.000402917,199.2340004,197.9019911,0.389238207,0.385084431,1.75662909,1.744884408,0.239492875,0.226271275
14735,한일네트웍스(주),46110,14-Dec,52354.06569,59001.42336,56349.63504,56349.63504,344946.0657,379832.8905,0.000441977,0.000449454,234.3214165,225.4275692,0.355640491,0.350168397,2.17706447,2.360360886,0.210658144,0.206862808
14736,한일네트웍스(주),46110,15-Dec,49928.92308,59688.27692,63881.76154,63881.76154,330834.6923,370398.1846,0.000395951,0.000415871,265.5407071,269.6020968,0.400748829,0.434453658,2.075422033,2.519042091,0.253913649,0.23326518
14737,한일네트웍스(주),46110,16-Dec,41125.37857,60449.25714,65641.51429,77324.36429,443696.9429,528404.7214,0.000393085,0.000409714,365.4161759,312.0370379,0.338696915,0.356968936,2.289386333,2.43938729,0.237180753,0.215756372
14738,한일네트웍스(주),46110,17-Dec,60011.41071,60011.41071,72225.04167,72225.04167,494138.1905,493277.8869,0.000215445,0.000296625,445.0105074,335.7602527,0.540450199,0.408480635,3.697569114,2.789814442,0.386566867,0.291651723
14739,한일네트웍스(주),46110,18-Dec,77899.49171,77899.49171,70601.59669,70601.59669,459670.2486,459123,0.000350381,0.00035306,209.8722195,211.4391912,0.355666682,0.358749301,2.315661401,2.332950854,0.233748362,0.235481889
14740,한일네트웍스(주),46110,19-Dec,247138.3184,247138.3184,80370.15084,80370.15084,697460.5587,697613.6201,0.000250371,0.000254165,104.5111937,105.3557211,0.37032518,0.373235771,3.213720567,3.239689796,0.380163532,0.383171911
14741,한일단조공업(주),24740,11-Dec,434885.1979,544942.25,248881.6406,334360.5781,961215.7083,1051073.849,0.000507203,0.000534237,25.17731032,21.2027341,0.113910327,0.1099282,0.439937617,0.345563035,0.167377922,0.172731435
14742,한일단조공업(주),24740,12-Dec,449659.3805,546663.7268,263337.8049,342962.3756,969876.0732,1028632.434,0.000655769,0.000640648,18.59829445,17.72643679,0.086226455,0.094206635,0.317572996,0.282549944,0.127125824,0.141810031
14743,한일단조공업(주),24740,13-Dec,464006.995,550059.5427,295554.8442,371447.5276,977785.7085,1019672.095,0.000574595,0.00061308,21.64344213,19.28084551,0.102708686,0.104010035,0.339791708,0.285521165,0.148889114,0.151584298
14744,한일단조공업(주),24740,14-Dec,461868.9381,541073.4,303938.3905,380569.1952,953866,984678.3952,0.000615595,0.000594669,21.53738171,21.03691345,0.104285587,0.115596263,0.327285,0.299091845,0.153530319,0.167055772
14745,한일단조공업(주),24740,15-Dec,472128.5942,563601.4976,323601.1401,420254.3865,962900.9227,983833.5169,0.000539207,0.000545723,26.58468786,24.59295811,0.130349769,0.140883877,0.387866103,0.32981519,0.184436153,0.189393074
