회사명,거래소코드,회계년도,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율
(주)DB하이텍,990,12-Dec,-3.44,-9.69,10.52,2.79,-5.57,,16.38,-5.31,-10.47,-1.33,-2.64,-2.66,55.66,41.39,7.19,298,58.88,7.77,11.39,9.87,25.13,1.97,6.32,7.96,0.82,28.86,1.97,0.67,2.01
(주)DB하이텍,990,13-Dec,-8.58,-7.2,-27.88,-8.69,-29.61,,18.08,-16.82,-33.51,-0.87,-1.95,-7.49,46.76,31.58,7.39,416.9,62.73,5.99,10.36,7.7,19.35,1.99,5.34,7.65,0.75,20.81,1.99,0.57,1.86
(주)DB하이텍,990,14-Dec,-6.95,-6.96,11.04,-4.42,-41.05,,24.11,-13.56,-47.32,4.46,8.03,-7.54,65.77,47.39,10.72,715.95,66.85,4.42,6.73,5.81,12.26,3.49,6.09,7.92,0.92,17.22,3.49,0.66,2.41
(주)DB하이텍,990,15-Dec,-0.02,-9.91,36.42,20.64,110.48,,34.46,19.01,67.63,12.69,18.75,12.87,138.4,104.2,44.31,287.57,53.39,13.74,15.06,19.1,25.8,3.56,5.72,7.59,1.19,16.56,3.56,0.84,2.28
(주)DB하이텍,990,16-Dec,0.22,2.73,9.23,-8.52,34.58,-30.29,37.51,11.43,29.65,17.49,22.3,8.96,134.53,106.69,42.15,188.6,42.8,31.09,25.94,47.48,34.65,2.59,6.05,7.63,1.43,17.48,2.59,1.12,2.19
(주)DB하이텍,990,17-Dec,0.73,1.44,-4.14,-1.74,33.31,24.71,37.3,16.21,27.62,14.46,21.07,11.12,243.53,191.87,74.02,118.07,35.77,40.08,31.74,60.67,45.86,1.7,5.63,6.94,1.23,17.41,1.7,1.15,1.88
(주)DB하이텍,990,18-Dec,7.3,7.56,8.4,-42.83,22.51,-21.19,32.17,12.97,17.12,10.97,16.88,8.43,244.51,217.15,75.96,91,28.6,35.76,27.15,59.59,52.36,1.32,7.7,7.25,1.16,19.03,1.32,1.28,1.82
(주)DB하이텍,990,19-Dec,2.1,3.18,11.19,20.86,15.45,20.51,36.43,12.96,17.4,16.82,22.45,9.71,194.01,170.41,38.58,68.91,23.21,38.43,21.14,67.56,59.2,1.34,10.84,8.04,1.33,24.06,1.34,1.7,1.99
(주)ES큐브,50120,11-Dec,-94.91,-99.3,-92.01,-89.75,-93.91,-104.58,27.92,-8.99,-12.61,-6.58,-6.84,-8.65,230.24,194.35,21.35,41.36,0.18,6.82,2.08,1107.72,70.74,1.3,8.12,6.18,13.89,18.08,1.3,4.68,1.6
(주)ES큐브,50120,12-Dec,-16.58,-26.25,-33.37,-8.81,1.56,,28.02,-0.64,0.29,0.19,0.16,-0.78,472.77,371.91,84.78,16.11,0.33,81.36,9.33,3402.53,86.12,1.42,7.93,6.45,14.93,26.35,1.42,4.94,1.97
(주)ES큐브,50120,13-Dec,1.85,-31.56,68.92,29.33,6.3,-2953.61,24.76,-28.08,-40.47,-2.49,-1.99,-35.23,1056.51,883.95,278.73,11.25,0.32,82.01,6.67,2558.09,89.89,1.43,7.94,12.14,21.87,47.35,1.43,10.48,1.92
(주)ES큐브,50120,14-Dec,20.1,5.59,20.49,-2.89,17.12,,21.42,-1.38,1.15,0.33,0.38,-1.19,769.89,668.53,425.42,14.07,4.74,39.24,6.16,102.05,87.66,0.97,5.66,5.75,19.86,41.31,0.97,7.57,1.05
(주)ES큐브,50120,15-Dec,-1.75,-14.4,-10.89,11.49,0.05,,27.8,-5.47,1.56,-7.24,-9.63,-4.11,765.67,639.55,492.89,12.01,3.47,0.93,0.13,2.88,89.27,0.85,4.73,4.59,19.76,35.54,0.85,6.51,0.96
(주)ES큐브,50120,16-Dec,89.08,258.91,23.57,9.8,44.39,383.86,28.68,62.82,38.07,2.69,6.3,26.79,1493.9,1275.25,918.41,46.68,28.34,-2.3,-2.24,-2.58,68.18,0.57,3.44,5.74,7.59,31.4,0.57,1.74,0.74
(주)ES큐브,50120,17-Dec,0.69,64.55,0.3,12.07,1.56,-91.93,27.1,4.86,2.41,2.13,6.29,1.65,1378.49,1153.05,654.97,45.42,27.01,5.37,4.97,6.21,68.77,0.49,3.3,8.9,3.83,31.59,0.49,1.07,0.7
(주)ES큐브,50120,18-Dec,6.17,30.79,-11.71,10.67,-2.84,-452.23,22.89,-18.13,-5.54,-1.11,-3.59,-5.61,119.8,95.25,71.07,58.92,31.99,1.16,1.43,1.34,62.93,0.47,2.96,7.91,2.52,31.55,0.47,0.9,0.7
(주)ES큐브,50120,19-Dec,312.66,14.02,696.75,-17.2,4.65,,18.75,-31.5,-21.76,-0.91,-5.99,-4.78,156.01,152.69,48.38,526.65,14.85,9.52,84.97,53.92,15.96,0.6,4.21,0.4,2.69,45.77,0.6,0.2,0.22
(주)HJ중공업,97230,11-Dec,1416.66,18040.46,566.11,4614.73,2421.46,,7.85,-3.35,-5.07,1.48,3.73,-1.33,96.33,81.81,34.4,276.93,48.42,-0.99,-1.77,-1.51,26.53,1.51,8.17,10.97,0.91,10.41,1.51,0.54,1.12
(주)HJ중공업,97230,12-Dec,-6.42,-7.72,-4.91,-37.93,-8.11,,7.49,-2.09,-2.95,0.78,2.08,-0.78,92.89,83.75,29.88,283.85,56.24,-4.99,-9.54,-6.56,26.05,1.42,8.07,9.23,0.84,11.03,1.42,0.51,1.09
(주)HJ중공업,97230,13-Dec,1.49,-3.21,22.63,168.88,-4.46,-1726.02,2.57,-7.52,-11.28,-1.05,-2.75,-2.87,84.9,66.58,17.98,307.77,56.46,-4.02,-8.02,-5.38,24.52,1.51,5.97,9.83,0.89,10.62,1.51,0.51,1
(주)HJ중공업,97230,14-Dec,-3.19,-3.73,-5.07,8.98,-4.02,,-0.67,-11.9,-18.64,-2.2,-5.75,-4.56,93.12,70.06,12.33,311.31,52.96,-5.71,-11.1,-8.17,24.31,1.57,4.04,9.33,0.91,9.67,1.57,0.51,0.93
(주)HJ중공업,97230,15-Dec,-8.59,1.18,-8.24,33.26,-13,,3.56,-8.38,-17.73,-1.28,-2.55,-4.21,70.83,45.35,4.75,332.17,51.58,0.21,0.31,0.31,23.14,2.12,3.93,12.51,1.15,9.65,2.12,0.66,1.23
(주)HJ중공업,97230,16-Dec,-11.13,-12.12,-2.36,-22.77,-34.59,,2.12,-11.89,-29.53,-1.42,-2.82,-5.99,89.96,64.36,5.26,487.19,59.62,2.53,3.92,3.52,17.03,2.49,3.56,16.63,1.09,8.73,2.49,0.63,1.17
(주)HJ중공업,97230,17-Dec,-19.97,-25.45,-20.15,5.11,-35.52,,0.87,-11.34,-37.73,-2.47,-4.76,-5.87,56.89,35.58,4.37,628.81,58.98,4.8,7.11,7.03,13.72,3.33,3.51,18.47,1.17,8.59,3.33,0.61,1.15
(주)HJ중공업,97230,18-Dec,-35.02,-64.36,-9.15,-26.83,-222.69,,8.29,-75.6,0,1.78,3.63,-36.99,80.41,56.15,10.7,0,61.15,11.7,23.73,24.1,-25.91,-25.92,2.53,14.13,1.4,7.12,-25.92,0.48,0.94
(주)HJ중공업,97230,19-Dec,-9.64,-3.7,-24.43,-29.94,-134.59,,10.9,18.8,0,3.22,5.15,11.77,70.48,50.77,6.64,908.28,45.25,12.95,17.69,25.77,9.92,-7.03,3.29,10.99,2.6,8.93,-7.03,0.57,1.08
(주)MH에탄올,23150,11-Dec,-94.57,-87.76,-96.49,-97.32,-82.58,-101.42,16.81,-9.73,-9.74,0.45,1.35,-3.24,58.36,45.92,5.22,214.54,8.89,2.62,5.35,20.09,31.79,1,4.15,4.83,0.6,148.03,1,0.5,0.98
(주)MH에탄올,23150,12-Dec,0.13,-4.55,9.48,111.27,-7.01,-23.28,17.97,0.48,1.01,4.06,9.12,0.21,61.27,36.07,0.73,238.69,56.9,-2.5,-3.95,-3.09,29.53,1.45,3.24,6.33,0.81,4611.92,1.45,0.64,1.25
(주)MH에탄올,23150,13-Dec,-3.49,-1.99,-13.66,-39.29,15.64,2345.72,12.67,11.3,16.85,2.28,4.84,5.32,57.37,40.78,0.14,182.66,57.67,0.72,0.97,0.81,35.38,1.45,3.29,5.98,0.87,6573.65,1.45,0.7,1.33
(주)MH에탄올,23150,14-Dec,-34.05,-48.75,-33.46,-44.05,15.04,-102.89,24.24,-0.41,-0.38,8.13,17.85,-0.19,90.87,68.77,0.02,62.03,34.38,17.21,11.51,19.17,61.72,0.99,3.81,4.65,0.92,26321.21,0.99,0.84,1.36
(주)MH에탄올,23150,15-Dec,-7.64,2.12,-21.69,-48.43,9.65,67.7,27.71,15.44,14.06,13.48,22.01,9.46,109.55,92.01,15.38,36.47,23.57,43.92,18.4,49.79,73.27,0.91,6.88,4.7,1.38,,0.91,1.87,1.97
(주)MH에탄올,23150,16-Dec,-8.43,1.48,-12.41,53.72,9.84,4.71,30.54,16.66,13.41,15.69,24.28,10.76,257.95,185.46,17.87,13.77,7.58,146.33,26.21,233.68,87.89,0.81,7.43,4.65,1.32,,0.81,3.27,2.32
(주)MH에탄올,23150,17-Dec,591.43,941.08,330.09,1.27,68.03,-47.11,28.38,8.29,10.42,2.84,15.62,1.5,44.64,41.69,7.8,368.17,50.68,1.98,14.99,3.07,21.36,0.61,6.68,4.99,0.24,227.16,0.61,0.26,0.99
(주)MH에탄올,23150,18-Dec,-12,0.34,-65.11,16.57,-14.28,-379.32,26.47,-16.53,-0.93,0.26,1.69,-2.56,20.96,16.33,4.89,380.62,49.8,-1.14,-5.45,-1.81,20.81,0.73,8.81,6.8,0.19,134.23,0.73,0.2,1.27
(주)MH에탄올,23150,19-Dec,2.57,3.08,10.95,25.01,-13.32,-176.37,32.96,-9.34,-0.88,1.76,9.68,-1.69,11.62,8.73,3.21,468.69,53.23,0.01,0.06,0.02,17.58,0.95,7.37,8.08,0.2,139.98,0.95,0.22,2.59
(주)SH에너지화학,2360,11-Dec,-76.81,-91.75,53.45,35.98,-17.82,,7.17,1.04,3.31,4.16,2.41,1.8,147.77,115.16,15.37,60.5,27.79,8.32,1.9,11.28,62.31,2.73,18.71,6.57,5.25,312.13,2.73,4.71,3.88
(주)SH에너지화학,2360,12-Dec,-0.97,-1.31,0.31,27.86,-0.55,-88.29,7.8,0.11,0.61,2.1,1.13,0.2,171.22,123.05,7.42,59.82,27.55,6.4,1.28,8.7,62.57,2.98,14.12,6.53,5.88,122.34,2.98,4.96,3.85
(주)SH에너지화학,2360,13-Dec,6.56,-2.2,16.91,-15.95,7.27,2084.86,7.74,1.99,7.35,6,2.77,4.3,168.09,134.09,15.75,58.75,25.33,6.23,1.1,9.1,62.99,3.45,16.36,7.24,7.15,96.33,3.45,5.82,4.23
(주)SH에너지화학,2360,14-Dec,0.23,-2.91,2.16,16.36,21.03,263.22,14.4,7.25,21.7,19.23,9.21,15.13,291.69,224.49,37.69,31.46,8.64,57.91,6.65,160.41,76.07,3,15.3,6.87,7.31,95.77,3,6.85,3.87
(주)SH에너지화학,2360,15-Dec,4.32,4.91,13.08,-14.38,8.8,-24.76,17.24,5.82,14.62,20.29,10.6,11.13,399.36,329.69,115.03,26.05,5.96,103.42,11.41,358.77,79.33,2.46,13.89,6.56,6.79,130.11,2.46,8.59,3.37
(주)SH에너지화학,2360,16-Dec,7.76,-2.65,23.47,-2.75,13.58,43.19,17.69,8.26,18.66,20.08,11.04,15.02,673.11,580.63,211.38,19.6,2.86,89.01,8.31,510,83.61,2.23,15.32,5.68,6.78,167.45,2.23,9.87,2.87
(주)SH에너지화학,2360,17-Dec,0.66,-2.2,4.01,72.7,3.46,-45.2,13.98,5.25,9.21,11.35,7.54,7.91,1057.37,816.13,399.76,16.36,2.84,73.48,6.88,364.34,85.94,1.78,10.26,4.92,5.98,114.68,1.78,9.9,2.19
(주)SH에너지화학,2360,18-Dec,-2.3,-3.39,-2.1,11.35,-2.14,-79.42,6.68,1.11,2.21,1.7,1.14,1.64,1287.95,953.73,441.48,16.17,2.86,56.94,5.29,277.3,86.08,1.72,8.11,6.1,6.01,133.77,1.72,10.59,2.12
(주)SH에너지화학,2360,19-Dec,0.8,10.49,-2.57,-24.72,-6.06,-251.96,4.73,-2.19,-2.84,-2.55,-2.22,-2.51,1110.48,887.83,542.25,24.66,7.1,43.59,7.56,121.45,80.22,1.38,6.88,5.94,4.45,140.69,1.38,6.79,1.66
(주)SIMPAC,9160,11-Dec,151.9,119.74,82.97,57.99,70.65,,20.87,11.6,15.9,9.42,12.7,8.61,130.69,108.07,54.55,84.02,14.01,14.71,9.7,47.94,54.34,1.37,7.16,3.62,3.22,5.54,1.37,1.62,1.5
(주)SIMPAC,9160,12-Dec,2.5,1.45,-0.08,-4.22,11.2,-22.78,18.86,8.56,10.81,8,11.18,6.13,140.97,117.58,22.15,69.63,12.66,12.07,7.01,39.15,58.95,1.26,7.06,3.58,3.07,5.97,1.26,1.65,1.47
(주)SIMPAC,9160,13-Dec,13.59,-0.39,-28.88,1.17,11.16,3.93,20.1,9.74,10.11,6.93,11.47,5.89,81.19,62.03,7.16,73.34,18.32,8.23,6.13,19.01,57.69,1.04,6.45,3.04,2.79,5.4,1.04,1.45,1.57
(주)SIMPAC,9160,14-Dec,5.51,129.79,33.34,58.76,4.93,-28.59,16.37,5.44,6.7,4.66,6.59,3.85,105.96,76.17,19.44,74.3,10.69,14.28,8.84,56.94,57.37,1.23,6.63,3.36,2.17,6.22,1.23,1.67,2.08
(주)SIMPAC,9160,15-Dec,10.71,6.84,20.18,38.05,5.88,14.94,17.85,6.1,7.29,5.28,7.88,4.09,102.82,69.62,14.76,82.25,12.58,11.71,8.29,42.01,54.87,1.19,4.57,3.02,1.54,5.4,1.19,1.52,1.69
(주)SIMPAC,9160,16-Dec,-1.17,-1.26,1.55,-18.23,3.62,-1.62,18.48,6.06,6.85,5.61,8.82,3.85,113.8,84.21,33.41,73.81,13.12,12.82,8.52,41.51,57.53,1.13,4.26,3.06,1.49,5.3,1.13,1.45,1.52
(주)SIMPAC,9160,17-Dec,-8.78,-3.38,-14.77,-14.59,0.17,-20.32,16.31,5.59,5.36,2.93,5.07,3.23,115.32,85.28,23.55,58.27,14.49,9.16,5.57,23.27,63.18,0.96,4.53,2.64,1.31,6.04,0.96,1.45,1.41
(주)SIMPAC,9160,18-Dec,78.86,106.96,106.23,180.33,80.64,436.6,11.16,22.6,20.48,1.92,3.33,13.02,135.98,87.82,49.22,56.71,16.64,5.64,4.54,12.26,63.81,0.91,3.64,3.48,1.16,8.44,0.91,1.58,1.33
(주)SIMPAC,9160,19-Dec,-0.38,-26.23,-6.93,-19.88,1.42,-86.29,10.41,2.21,2.17,1.64,2.59,1.39,131.76,91.59,58.26,53.93,18.96,15.72,8.7,29.05,64.96,0.98,3.89,5.6,1.39,11.34,0.98,1.77,1.43
(주)SNT에너지,100840,11-Dec,-100,-100,-100,-100,-100,17.11,7.22,-2.13,-2.53,-2.49,-3.38,-1.57,151.52,135.46,21.28,72.18,7.23,-14.12,-8.38,-81.86,58.08,1.19,17.37,4.49,1.59,4.55,1.19,1.93,
(주)SNT에너지,100840,12-Dec,5.89,-0.24,11,12.87,14.14,0,16.85,3.94,5.29,5.32,6.56,3.19,182.56,162.88,51.29,59.73,1.66,4.27,2.03,96.23,62.6,1.34,11.69,3.91,1.88,5.49,1.34,2.05,
(주)SNT에너지,100840,13-Dec,6.45,-1.57,12.29,2.22,8.11,0,19.4,8.06,8.49,5.56,8.37,5.36,197.1,177.76,71.62,57.28,1.67,20.6,11.65,450.13,63.58,1.05,9.19,4.13,1.65,5.18,1.05,1.8,
(주)SNT에너지,100840,14-Dec,-2.3,-0.25,-5.96,-0.26,4.82,0,16.12,4.64,5.55,4.47,5.68,3.66,222.54,199.37,50.89,46.6,1.82,-2.4,-0.96,-42,68.21,1.2,11.46,5.37,2.02,7.05,1.2,2.31,
(주)SNT에너지,100840,15-Dec,3.84,-1.13,7.96,-39.74,11.4,0,22.22,10.39,12.31,10.93,13.04,8.71,286.28,269.65,49.36,36.64,0,-13.31,-4.34,0,73.18,1.18,14.23,4.56,2.18,8.57,1.18,2.86,
(주)SNT에너지,100840,16-Dec,10.07,-0.48,15.05,-36.61,-0.69,0,19.33,0.65,0.72,0.36,0.47,0.5,207.24,200.61,57.56,51.45,0,15.74,7.32,0,66.03,1.1,23.46,4.47,2.15,9.48,1.1,2.5,
(주)SNT에너지,100840,17-Dec,-13.73,-1.12,-18.34,-65.71,1.75,0,20.66,2.49,1.98,5.92,10.43,1.41,351.97,347.24,116.39,28.42,0,22.15,8,0,77.87,0.79,32.09,3.68,1.57,9.02,0.79,1.99,
(주)SNT에너지,100840,18-Dec,-6.42,-0.94,-10.06,144.89,-1.09,0,14.88,1.31,0.78,-0.65,-1.36,0.63,492.86,474.82,188.8,21.5,0,8.91,3.17,0,82.31,0.6,29.63,3.46,1.2,9.3,0.6,2.4,
(주)SNT에너지,100840,19-Dec,17.94,0.47,30.03,77.87,6.17,39.07,16.73,7.24,6.31,5.23,8.19,4.63,303.82,288.69,31.18,36.31,0.02,-45.05,-18.78,-48067.02,73.36,0.85,21.53,3.18,1.75,11.8,0.85,2.99,
(주)SNT홀딩스,36530,11-Dec,536.37,702.41,408.25,2592.13,435.2,464.3,12.89,5.24,6.88,5.79,7.24,4.19,174.28,128.31,39.04,62.08,4,9.54,4.66,91.32,61.7,1.29,5.61,4.41,1.7,4.96,1.29,2.11,1.67
(주)SNT홀딩스,36530,12-Dec,-2.35,-0.49,-4.13,2.08,0.54,-27.46,12.2,3.79,5.6,4.08,5.14,3.01,184.89,132.96,35.94,57.43,3.29,9.53,4.32,105.76,63.52,1.27,5.28,4.12,1.69,4.83,1.27,2.12,1.64
(주)SNT홀딩스,36530,13-Dec,3.58,0.21,7.2,10.92,4.27,-15,12.51,3.41,4.41,4.01,5.38,2.55,188.1,133.44,48.56,56.38,3.75,9.78,4.8,94.02,63.95,1.17,4.66,4.1,1.6,4.96,1.17,2.06,1.52
(주)SNT홀딩스,36530,14-Dec,-5.11,-5.36,-7.08,-8.75,-1.33,24.59,11.1,4.32,5.51,3.13,4.22,3.2,208.24,148.81,50.97,50.39,1.64,13.86,6.1,284.03,66.49,1.14,4.64,4.55,1.62,5.4,1.14,2.13,1.5
(주)SNT홀딩스,36530,15-Dec,6.37,-0.54,14.66,-5.34,12.77,73.8,17.45,7.22,5.75,7.68,10.02,5.53,263,201.03,82.77,41.85,0.34,16.84,6.68,1448.33,70.49,1.12,4.82,5.07,1.73,6.81,1.12,2.44,1.51
(주)SNT홀딩스,36530,16-Dec,1.88,-2.1,5.66,-11.86,0.11,-91.28,13.08,0.66,0.47,3.3,4.7,0.46,247.45,198.81,88.69,44.37,0.32,19.44,8.59,1852.23,69.27,1,5.29,4.74,1.67,6.81,1,2.33,1.31
(주)SNT홀딩스,36530,17-Dec,-2.9,-3.08,-1.46,-8.88,-0.76,154.89,13.58,1.71,1.14,2.78,4.02,1.19,264.63,216.54,92.09,41.26,0.3,19.79,8.22,1902.41,70.79,0.99,5.76,4.65,1.69,6.28,0.99,2.31,1.26
(주)SNT홀딩스,36530,18-Dec,-1.51,-1.31,-1.66,2.03,-1.05,185.09,12.86,5.26,4.36,3.41,5.18,3.46,306.08,248.36,70.44,40.62,0.31,19.09,8.32,1804.58,71.12,0.93,5.6,4.67,1.6,5.96,0.93,2.26,1.19
(주)SNT홀딩스,36530,19-Dec,5.81,0.21,8.43,4.34,8.16,68.87,15.07,8.23,8.78,5.81,8.35,5.72,312.26,255.6,92.67,37.56,0.06,17.86,7.21,7957.52,72.69,0.97,5.71,4.99,1.74,7.13,0.97,2.48,1.24
(주)STX,11810,11-Dec,134.02,-6.05,12.94,37.2,17.84,78.59,7.57,3.73,14.56,4.14,3.93,3.93,70.06,54.61,11.42,173.19,48.6,-0.52,-0.29,-0.67,36.6,3.37,14.81,14.25,5.26,13.95,3.37,1.53,3.21
(주)STX,11810,12-Dec,-3.19,27.63,3.76,-42.09,-21.36,-320.78,-3.15,-7.97,-35.59,-7.98,-6.67,-9.53,62.81,55.08,12.95,236.31,55.63,4.3,2.49,5.44,29.73,3.6,25.52,10.85,6.61,17.76,3.6,1.79,4.23
(주)STX,11810,13-Dec,-73.5,-79.37,-46.53,-48.48,-133.83,,-28.23,-65.14,-521.17,-30.01,-39.27,-49.79,62.06,54.71,5.09,0,106.44,10.3,7.79,13.35,0,4.91,22.71,5.42,3.89,9.16,4.91,0.91,2.15
(주)STX,11810,14-Dec,-6.52,-49.85,12.6,120.72,-118.38,,7.42,23.28,0,2.75,2.18,29.3,113.3,86.97,14.11,1239.93,70.99,2.35,1.67,3.07,7.46,-7.86,10.03,5.94,10.1,9.99,-7.86,1.08,1.94
(주)STX,11810,15-Dec,0.97,-5.9,0.95,52.33,-22.76,-112.87,2.74,-3,-59.01,-2.71,-2.1,-3.88,104.09,67.59,8.89,1651.71,71.15,-3.85,-2.82,-5.1,5.71,19.65,6.05,7.62,15.55,11.01,19.65,1.38,1.82
(주)STX,11810,16-Dec,-44.15,-27.52,-46.09,-28.51,-556.99,,4.93,-26.59,0,-3.46,-1.99,-46.33,49.89,26.7,4.89,0,111.76,2.02,1.22,2.65,-46.71,-13.32,6.03,9.88,19.61,13.14,-13.32,1.54,2.48
(주)STX,11810,17-Dec,-11.33,-4.01,-2.17,-19.68,-112.87,,4.73,18.54,0,6.6,2.44,50.09,85.88,53.1,17.24,1374.49,55.54,13.52,4.38,22.68,6.78,-12.53,8.43,11.97,24.97,17.15,-12.53,2.22,3.75
(주)STX,11810,18-Dec,-11.71,4.93,-11.12,-28.74,50.44,-97.28,1.33,0.61,17.12,-2.5,-0.98,1.54,91.21,63.3,9.55,765.34,59.84,5.32,1.74,7.87,11.56,28.2,9.54,9.44,20.73,15.56,28.2,2.8,3.34
(주)STX,11810,19-Dec,1.09,21.6,-8.62,-8.22,-12.08,-464.75,3.16,-2.26,-54.53,0.31,0.12,-5.96,87.86,60.85,9.1,895.02,59.3,-4.72,-1.62,-7.16,10.05,24.45,11.48,8.34,17.88,16.44,24.45,2.96,3.64
(주)TCC스틸,2710,11-Dec,-18.89,-6.47,-52.52,-32.96,300.49,,8.19,0.89,2.02,2.63,2.22,1.05,110.8,62.71,3.21,101.53,31.55,-6.46,-2.87,-10.31,49.62,2.28,6.39,6.82,6.24,14.18,2.28,2.46,2.88
(주)TCC스틸,2710,12-Dec,20.4,70.34,19.05,26.39,0.25,-97.27,8.66,0.02,0.07,1.19,1.18,0.02,113.94,61.44,8.23,142.04,41.57,-2.31,-1.48,-3.27,41.31,2.22,5.08,6.61,4.39,12.94,2.22,1.82,2.49
(주)TCC스틸,2710,13-Dec,-0.6,8.84,0.73,16.43,-8.96,-16118.36,5.34,-3.98,-8.85,-1.42,-1.55,-3.66,141.27,66.03,8.87,164.27,46.96,-5,-3.38,-6.63,37.84,2.32,4.35,7.18,3.33,12.53,2.32,1.52,2.28
(주)TCC스틸,2710,14-Dec,1.34,-3.15,5.99,6.11,-8.12,161.02,6.82,-3.05,-7.71,0.06,0.07,-2.89,82.22,38.38,2.07,191.48,50.77,-7,-4.88,-9.05,34.31,2.63,4,6.68,3.37,13.53,2.63,1.48,2.29
(주)TCC스틸,2710,15-Dec,-31.69,-52.61,2.98,-60.62,-54.5,-13798.43,8.85,-22.23,-80.07,3.42,3.2,-23.77,156.35,124.48,6.79,337.6,44.68,1.48,0.87,2.56,22.85,3.61,5.22,6.41,4.44,13.02,3.61,1.52,2.09
(주)TCC스틸,2710,16-Dec,-24.84,-9.97,-49.71,5.89,20.14,,9.35,3.81,17.99,4.66,3.45,5.14,128.15,73.14,9.46,173.78,41.38,-1.45,-0.59,-2.23,36.53,4.69,7.99,7.09,6.51,13.93,4.69,1.89,2.46
(주)TCC스틸,2710,17-Dec,-1.49,-8.89,-0.44,1.78,-2.34,-91.13,8.79,0.38,1.5,2.89,2.07,0.54,75.13,42.16,5.42,176.16,46.09,-10.25,-4.66,-14.19,36.21,3.83,6.82,7.38,6.33,17.12,3.83,2.19,3.25
(주)TCC스틸,2710,18-Dec,9.36,-5.2,26.55,31.13,11.23,548.74,8.54,2.36,9.19,5.85,4.13,3.34,163.32,89.05,24.95,171.53,40.33,5.28,2.46,8.27,36.83,3.88,6.2,9.12,7.2,15.53,3.88,2.23,3.03
(주)TCC스틸,2710,19-Dec,3.09,6.16,-2.09,4.95,4.1,-48.36,7.22,1.15,4.42,4.15,2.94,1.63,89.76,46.01,9.02,168.92,43.02,3.74,1.69,5.45,37.19,3.82,5.72,9.99,7.59,13.95,3.82,2.24,2.9
(주)가비아,79940,11-Dec,-79.33,-62.66,-80.65,-99.98,-58.35,39.26,44.79,13.28,18.06,13.88,15.48,11.9,207.38,207.27,86.37,33.47,5.82,61.1,18.83,263.28,74.92,1.23,1273.22,12.21,2.51,111.27,1.23,3.3,2.03
(주)가비아,79940,12-Dec,31.24,70.81,10.96,1619.44,21.12,34.27,41.64,13.64,21.3,10.15,11.03,12.54,215.35,213.68,87.48,44.62,15.52,43.49,16.56,86.47,69.15,1.28,306.59,12.12,2.3,46.71,1.28,3.24,2.27
(주)가비아,79940,13-Dec,7.02,-2.08,16.92,-62.32,16.38,0.92,44.98,13.45,15.65,7.97,9.95,10.77,249.42,248.8,82.18,32.99,11.69,57.53,18.42,122.06,75.19,1.11,227.34,10.9,1.89,32.25,1.11,2.89,2.04
(주)가비아,79940,14-Dec,8.02,0.14,12.05,-100,10.07,-28.96,43.71,8.4,8.18,8.83,10.42,7.12,258.29,258.29,98,30.51,9.13,63.03,18.05,161.32,76.63,1.12,967.31,24.95,2.17,34.03,1.12,3.52,2.03
(주)가비아,79940,15-Dec,6.63,-0.49,24.61,,11.37,26.32,45.36,9.31,11.99,11.15,12.38,8.38,395.42,395.42,175.75,24.95,5.72,84.54,19.36,295.19,80.03,1.15,,22.57,2.48,37.46,1.15,4.16,1.95
(주)가비아,79940,16-Dec,19.71,17.08,15.32,,14.1,19.31,46.17,9.96,10.68,10.87,12.28,8.82,295.5,288.81,124.81,31.1,7.47,62.2,18.17,197.5,76.28,1.14,80.66,9.2,2.55,28.87,1.14,4.02,1.82
(주)가비아,79940,17-Dec,6.03,5.16,9.75,22.86,4.11,-4.99,48.1,8.32,8.88,9.81,10.94,7.46,224.87,219.17,101.89,33.52,7.2,57.21,16.48,199.56,74.89,1.19,39.69,6.99,2.62,18.74,1.19,3.67,1.84
(주)가비아,79940,18-Dec,13.54,8.04,18.07,18.31,14.31,58.65,48.92,11.92,12.58,12.77,14.13,10.77,262,255.35,101.66,32.62,7.83,56.79,16.44,178.4,75.4,1.2,35.95,6.52,2.72,22.82,1.2,3.64,1.79
(주)가비아,79940,19-Dec,32.01,73.82,11.3,33.36,18.19,37.56,48.99,14.23,15.73,13.51,16.01,12.01,201.58,195.45,66.71,48.13,17.58,45.28,19.83,83.67,67.51,1.19,32.71,6.52,2.21,35.27,1.19,2.9,1.8
(주)강스템바이오텍,217730,15-Dec,-100,-100,-100,-100,-100,-47.35,82.97,-387.59,-27.09,-20.52,-345.23,-23.03,637.19,625.9,211.66,17.64,4.27,-101.45,-255.96,-355.89,85.01,,,,,,,,
(주)강스템바이오텍,217730,16-Dec,89.9,35.55,100.92,74.02,8.19,0,93.16,-984.85,-37.55,-25.18,-1081.81,-22.92,1175.05,1157.01,59.67,106.48,32.77,-23.7,-687.98,-37.3,48.43,0.04,0.13,3.59,0.24,4.2,0.04,0.06,
