회사명,거래소코드,회계년도,이자보상배율
에프알텍,73540,Dec-16,-77.83
에프알텍,73540,Dec-17,-18.89
에프알텍,73540,Dec-18,-7.01
에프알텍,73540,Dec-19,-2.4
에프앤리퍼블릭,64090,Dec-11,-1.37
에프앤리퍼블릭,64090,Dec-12,-1.51
에프앤리퍼블릭,64090,Dec-13,-0.69
에프앤리퍼블릭,64090,Dec-14,1.43
에프앤리퍼블릭,64090,Dec-15,-14.67
에프앤리퍼블릭,64090,Dec-16,-8.3
에프앤리퍼블릭,64090,Dec-17,4.77
에프앤리퍼블릭,64090,Dec-18,3.34
에프앤리퍼블릭,64090,Dec-19,-18.2
에프앤에프홀딩스,7700,Dec-11,120.64
에프앤에프홀딩스,7700,Dec-12,232.37
에프앤에프홀딩스,7700,Dec-13,183.79
에프앤에프홀딩스,7700,Dec-14,4.68
에프앤에프홀딩스,7700,Dec-15,7.33
에프앤에프홀딩스,7700,Dec-16,47.53
에프앤에프홀딩스,7700,Dec-17,2758.82
에프앤에프홀딩스,7700,Dec-18,1596.83
에프앤에프홀딩스,7700,Dec-19,108.22
에프에스엔,214270,Dec-15,
에프에스엔,214270,Dec-16,56.96
에프에스엔,214270,Dec-17,2.55
에프에스엔,214270,Dec-18,2.36
에프에스엔,214270,Dec-19,1.17
에프에스티,36810,Dec-11,7.65
에프에스티,36810,Dec-12,1.64
에프에스티,36810,Dec-13,2.68
에프에스티,36810,Dec-14,3.43
에프에스티,36810,Dec-15,11.31
에프에스티,36810,Dec-16,6.33
에프에스티,36810,Dec-17,9.07
에프에스티,36810,Dec-18,31.64
에프에스티,36810,Dec-19,32.53
에프엔씨엔터테인먼트,173940,Dec-14,598.34
에프엔씨엔터테인먼트,173940,Dec-15,954.49
에프엔씨엔터테인먼트,173940,Dec-16,-1087.05
에프엔씨엔터테인먼트,173940,Dec-17,958.27
에프엔씨엔터테인먼트,173940,Dec-18,-1663.16
에프엔씨엔터테인먼트,173940,Dec-19,-9.36
엑사이엔씨,54940,Dec-11,6.24
엑사이엔씨,54940,Dec-12,0.44
엑사이엔씨,54940,Dec-13,2.9
엑사이엔씨,54940,Dec-14,12.2
엑사이엔씨,54940,Dec-15,11.08
엑사이엔씨,54940,Dec-16,7.07
엑사이엔씨,54940,Dec-17,5.67
엑사이엔씨,54940,Dec-18,2.83
엑사이엔씨,54940,Dec-19,2.04
엑세스바이오인코퍼레이션,950130,Dec-13,201.97
엑세스바이오인코퍼레이션,950130,Dec-14,41.72
엑세스바이오인코퍼레이션,950130,Dec-15,0.19
엑세스바이오인코퍼레이션,950130,Dec-16,-1.37
엑세스바이오인코퍼레이션,950130,Dec-17,-4
엑세스바이오인코퍼레이션,950130,Dec-18,-2.42
엑세스바이오인코퍼레이션,950130,Dec-19,-3.67
엑셈,205100,Dec-14,-4.27
엑셈,205100,Dec-15,27.81
엑셈,205100,Dec-16,2.24
엑셈,205100,Dec-17,10.38
엑셈,205100,Dec-18,21.79
엑셈,205100,Dec-19,40.41
엑시콘,92870,Dec-15,9.04
엑시콘,92870,Dec-16,7.8
엑시콘,92870,Dec-17,26.5
엑시콘,92870,Dec-18,4.56
엑시콘,92870,Dec-19,-5.74
엔바이오니아,317870,Dec-19,4.2
엔씨소프트,36570,Dec-11,178.13
엔씨소프트,36570,Dec-12,174.71
엔씨소프트,36570,Dec-13,636.02
엔씨소프트,36570,Dec-14,9729.24
엔씨소프트,36570,Dec-15,7379.54
엔씨소프트,36570,Dec-16,110.37
엔씨소프트,36570,Dec-17,179.59
엔씨소프트,36570,Dec-18,184.65
엔씨소프트,36570,Dec-19,56.89
엔아이스틸,8260,Dec-11,4.83
엔아이스틸,8260,Dec-12,3.87
엔아이스틸,8260,Dec-13,5.5
엔아이스틸,8260,Dec-14,4.42
엔아이스틸,8260,Dec-15,4.26
엔아이스틸,8260,Dec-16,6.66
엔아이스틸,8260,Dec-17,4.94
엔아이스틸,8260,Dec-18,4.47
엔아이스틸,8260,Dec-19,3.58
엔에스,217820,Dec-15,34.98
엔에스,217820,Dec-16,21.58
엔에스,217820,Dec-17,11.7
엔에스,217820,Dec-18,8.56
엔에스,217820,Dec-19,7.89
엔에스엔,31860,Dec-11,-0.99
엔에스엔,31860,Dec-12,1.29
엔에스엔,31860,Dec-13,-3.95
엔에스엔,31860,Dec-14,0.73
엔에스엔,31860,Dec-15,-8.97
엔에스엔,31860,Dec-16,-10.53
엔에스엔,31860,Dec-17,-7.61
엔에스엔,31860,Dec-18,-3.84
엔에스엔,31860,Dec-19,-3.77
엔에이치엔벅스,104200,Dec-11,23.78
엔에이치엔벅스,104200,Dec-12,-528.05
엔에이치엔벅스,104200,Dec-13,45.53
엔에이치엔벅스,104200,Dec-14,174.75
엔에이치엔벅스,104200,Dec-15,578.89
엔에이치엔벅스,104200,Dec-16,-528.05
엔에이치엔벅스,104200,Dec-17,-528.05
엔에이치엔벅스,104200,Dec-18,578.89
엔에이치엔벅스,104200,Dec-19,107.3
엔이능률,53290,Dec-11,3453.59
엔이능률,53290,Dec-12,3453.59
엔이능률,53290,Dec-13,3453.59
엔이능률,53290,Dec-14,3453.59
엔이능률,53290,Dec-15,3453.59
엔이능률,53290,Dec-16,3453.59
엔이능률,53290,Dec-17,3453.59
엔이능률,53290,Dec-18,-7.43
엔이능률,53290,Dec-19,8.56
엔지스테크널러지,208860,Dec-16,17.8
엔지스테크널러지,208860,Dec-17,0.37
엔지스테크널러지,208860,Dec-18,-0.83
엔지스테크널러지,208860,Dec-19,-0.99
엔지켐생명과학,183490,Dec-18,-129.69
엔지켐생명과학,183490,Dec-19,-318.78
엔케이,85310,Dec-11,1
엔케이,85310,Dec-12,0.13
엔케이,85310,Dec-13,-2.19
엔케이,85310,Dec-14,1.84
엔케이,85310,Dec-15,-1.01
엔케이,85310,Dec-16,-7.18
엔케이,85310,Dec-17,-2.96
엔케이,85310,Dec-18,-8.21
엔케이,85310,Dec-19,-2.67
엔케이맥스,182400,Dec-15,-135.11
엔케이맥스,182400,Dec-16,-196.54
엔케이맥스,182400,Dec-17,-1333.66
엔케이맥스,182400,Dec-18,-1333.66
엔케이맥스,182400,Dec-19,-156.9
엔텔스,69410,Dec-11,77.21
엔텔스,69410,Dec-12,240.94
엔텔스,69410,Dec-13,240.94
엔텔스,69410,Dec-14,230.42
엔텔스,69410,Dec-15,77.21
엔텔스,69410,Dec-16,240.94
엔텔스,69410,Dec-17,77.21
엔텔스,69410,Dec-18,240.94
엔텔스,69410,Dec-19,240.94
엔투텍,227950,Dec-15,
엔투텍,227950,Dec-16,
엔투텍,227950,Dec-17,
엔투텍,227950,Dec-18,-3.25
엔피,291230,Dec-18,-1.36
엔피,291230,Dec-19,-1.06
엔피케이,48830,Dec-11,4.16
엔피케이,48830,Dec-12,2.48
엔피케이,48830,Dec-13,6.93
엔피케이,48830,Dec-14,2.14
엔피케이,48830,Dec-15,-23.52
엔피케이,48830,Dec-16,1.24
엔피케이,48830,Dec-17,7.53
엔피케이,48830,Dec-18,0.3
엔피케이,48830,Dec-19,-0.82
엘디티,96870,Dec-11,-21530.41
엘디티,96870,Dec-12,-21530.41
엘디티,96870,Dec-13,-21530.41
엘디티,96870,Dec-14,-21530.41
엘디티,96870,Dec-15,-21530.41
엘디티,96870,Dec-16,-21530.41
엘디티,96870,Dec-17,-21530.41
엘디티,96870,Dec-18,-21530.41
엘디티,96870,Dec-19,-21530.41
엘아이에스,138690,Dec-11,23.37
엘아이에스,138690,Dec-12,-38.81
엘아이에스,138690,Dec-13,-4.49
엘아이에스,138690,Dec-14,-12.24
엘아이에스,138690,Dec-15,10.02
엘아이에스,138690,Dec-16,-6.55
엘아이에스,138690,Dec-17,-1.97
엘아이에스,138690,Dec-18,3.92
엘아이에스,138690,Dec-19,2.49
엘앤씨바이오,290650,Dec-18,303.54
엘앤씨바이오,290650,Dec-19,149.16
엘앤에프,66970,Dec-11,1.88
엘앤에프,66970,Dec-12,0.84
엘앤에프,66970,Dec-13,-0.88
엘앤에프,66970,Dec-14,0.27
엘앤에프,66970,Dec-15,-0.6
엘앤에프,66970,Dec-16,4.31
엘앤에프,66970,Dec-17,6.56
엘앤에프,66970,Dec-18,7.4
엘앤에프,66970,Dec-19,-1.8
엘앤케이바이오메드,156100,Dec-16,3.27
엘앤케이바이오메드,156100,Dec-17,-5.82
엘앤케이바이오메드,156100,Dec-18,-4.4
엘앤케이바이오메드,156100,Dec-19,-4.75
엘에스,6260,Dec-11,1.5
엘에스,6260,Dec-12,1.89
엘에스,6260,Dec-13,2.21
엘에스,6260,Dec-14,2.17
엘에스,6260,Dec-15,1.84
엘에스,6260,Dec-16,3.37
엘에스,6260,Dec-17,4.32
엘에스,6260,Dec-18,3.94
엘에스,6260,Dec-19,2.42
엘에스네트웍스,680,Dec-11,0.37
엘에스네트웍스,680,Dec-12,0.46
엘에스네트웍스,680,Dec-13,-0.24
엘에스네트웍스,680,Dec-14,0.14
엘에스네트웍스,680,Dec-15,-3.68
엘에스네트웍스,680,Dec-16,-3.28
엘에스네트웍스,680,Dec-17,0.15
엘에스네트웍스,680,Dec-18,0.21
엘에스네트웍스,680,Dec-19,-0.98
엘에프,93050,Dec-11,29.01
엘에프,93050,Dec-12,14.69
엘에프,93050,Dec-13,14.53
엘에프,93050,Dec-14,13.94
엘에프,93050,Dec-15,9.5
엘에프,93050,Dec-16,10.08
엘에프,93050,Dec-17,14.46
엘에프,93050,Dec-18,19.66
엘에프,93050,Dec-19,10.97
엘엑스세미콘,108320,Dec-11,44555.21
엘엑스세미콘,108320,Dec-12,44555.21
엘엑스세미콘,108320,Dec-13,44555.21
엘엑스세미콘,108320,Dec-14,44555.21
엘엑스세미콘,108320,Dec-15,44555.21
엘엑스세미콘,108320,Dec-16,44555.21
엘엑스세미콘,108320,Dec-17,44555.21
엘엑스세미콘,108320,Dec-18,44555.21
엘엑스세미콘,108320,Dec-19,187.75
엘엑스인터내셔널,1120,Dec-11,4.2
엘엑스인터내셔널,1120,Dec-12,3.96
엘엑스인터내셔널,1120,Dec-13,2.11
엘엑스인터내셔널,1120,Dec-14,3.81
엘엑스인터내셔널,1120,Dec-15,1.69
엘엑스인터내셔널,1120,Dec-16,4
엘엑스인터내셔널,1120,Dec-17,4
엘엑스인터내셔널,1120,Dec-18,3.32
엘엑스인터내셔널,1120,Dec-19,2.75
엘엑스하우시스,108670,Dec-11,3.84
엘엑스하우시스,108670,Dec-12,2.72
엘엑스하우시스,108670,Dec-13,5.27
엘엑스하우시스,108670,Dec-14,6.87
엘엑스하우시스,108670,Dec-15,5.75
엘엑스하우시스,108670,Dec-16,5.99
엘엑스하우시스,108670,Dec-17,4.86
엘엑스하우시스,108670,Dec-18,2.03
엘엑스하우시스,108670,Dec-19,1.87
엘엠에스,73110,Dec-11,5.82
엘엠에스,73110,Dec-12,4.16
엘엠에스,73110,Dec-13,8.48
엘엠에스,73110,Dec-14,8.21
엘엠에스,73110,Dec-15,2.93
엘엠에스,73110,Dec-16,3.91
엘엠에스,73110,Dec-17,8.42
엘엠에스,73110,Dec-18,5.8
엘엠에스,73110,Dec-19,5.65
엘오티베큠,83310,Dec-11,494.19
엘오티베큠,83310,Dec-12,1852.59
엘오티베큠,83310,Dec-13,397.66
엘오티베큠,83310,Dec-14,1852.59
엘오티베큠,83310,Dec-15,1852.59
엘오티베큠,83310,Dec-16,1015.31
엘오티베큠,83310,Dec-17,73.59
엘오티베큠,83310,Dec-18,625.42
엘오티베큠,83310,Dec-19,-1.87
엘지,3550,Dec-11,18.53
엘지,3550,Dec-12,15.27
엘지,3550,Dec-13,14.74
엘지,3550,Dec-14,12.16
엘지,3550,Dec-15,14.23
엘지,3550,Dec-16,18.01
엘지,3550,Dec-17,57.86
엘지,3550,Dec-18,44.86
엘지,3550,Dec-19,27.15
엘지생활건강,51900,Dec-11,13.46
엘지생활건강,51900,Dec-12,13.52
엘지생활건강,51900,Dec-13,13.31
엘지생활건강,51900,Dec-14,13.62
엘지생활건강,51900,Dec-15,20.81
엘지생활건강,51900,Dec-16,44.34
엘지생활건강,51900,Dec-17,66.67
엘지생활건강,51900,Dec-18,102.53
엘지생활건강,51900,Dec-19,84.82
엘지유플러스,32640,Dec-11,1.72
엘지유플러스,32640,Dec-12,0.6
엘지유플러스,32640,Dec-13,2.58
엘지유플러스,32640,Dec-14,2.74
엘지유플러스,32640,Dec-15,3.36
엘지유플러스,32640,Dec-16,5.23
엘지유플러스,32640,Dec-17,7.07
엘지유플러스,32640,Dec-18,7.2
엘지유플러스,32640,Dec-19,6.17
엘지헬로비전,37560,Dec-12,6.35
엘지헬로비전,37560,Dec-13,4.44
엘지헬로비전,37560,Dec-14,2.96
엘지헬로비전,37560,Dec-15,3.63
엘지헬로비전,37560,Dec-16,2.01
엘지헬로비전,37560,Dec-17,3.83
엘지헬로비전,37560,Dec-18,3.69
엘지헬로비전,37560,Dec-19,1.5
엘지화학,51910,Dec-11,42.24
엘지화학,51910,Dec-12,26.17
엘지화학,51910,Dec-13,26.72
엘지화학,51910,Dec-14,16.56
엘지화학,51910,Dec-15,31.4
엘지화학,51910,Dec-16,25.9
엘지화학,51910,Dec-17,29.32
엘지화학,51910,Dec-18,16.57
엘지화학,51910,Dec-19,4.28
엠게임,58630,Dec-11,-0.15
엠게임,58630,Dec-12,0.19
엠게임,58630,Dec-13,-7.06
엠게임,58630,Dec-14,1.2
엠게임,58630,Dec-15,15.38
엠게임,58630,Dec-16,14.05
엠게임,58630,Dec-17,28.25
엠게임,58630,Dec-18,43.06
엠게임,58630,Dec-19,119.19
엠디에스테크,86960,Dec-11,227.67
엠디에스테크,86960,Dec-12,597.14
엠디에스테크,86960,Dec-13,203.46
엠디에스테크,86960,Dec-14,164.73
엠디에스테크,86960,Dec-15,314.82
엠디에스테크,86960,Dec-16,136.13
엠디에스테크,86960,Dec-17,15
엠디에스테크,86960,Dec-18,9.36
엠디에스테크,86960,Dec-19,34.82
엠씨넥스,97520,Dec-12,1.68
엠씨넥스,97520,Dec-13,3.39
엠씨넥스,97520,Dec-14,4.95
엠씨넥스,97520,Dec-15,6.06
엠씨넥스,97520,Dec-16,-5.68
엠씨넥스,97520,Dec-17,2.84
엠씨넥스,97520,Dec-18,5.59
엠씨넥스,97520,Dec-19,25.16
엠아이텍,179290,Dec-18,13.4
엠아이텍,179290,Dec-19,57.46
엠에스씨,9780,Dec-11,1.5
엠에스씨,9780,Dec-12,1.48
엠에스씨,9780,Dec-13,2.9
엠에스씨,9780,Dec-14,4.09
엠에스씨,9780,Dec-15,5.63
엠에스씨,9780,Dec-16,9.29
엠에스씨,9780,Dec-17,10.36
엠에스씨,9780,Dec-18,10.49
엠에스씨,9780,Dec-19,12.84
엠에스오토텍,123040,Dec-11,3.14
엠에스오토텍,123040,Dec-12,0.21
엠에스오토텍,123040,Dec-13,1.62
엠에스오토텍,123040,Dec-14,0.84
엠에스오토텍,123040,Dec-15,2.14
엠에스오토텍,123040,Dec-16,2.03
엠에스오토텍,123040,Dec-17,1.14
엠에스오토텍,123040,Dec-18,1.32
엠에스오토텍,123040,Dec-19,2.2
엠투엔,33310,Dec-11,0.8
엠투엔,33310,Dec-12,1.33
엠투엔,33310,Dec-13,3.66
엠투엔,33310,Dec-14,5.62
엠투엔,33310,Dec-15,5.54
엠투엔,33310,Dec-16,5.05
엠투엔,33310,Dec-17,2.73
엠투엔,33310,Dec-18,2.14
엠투엔,33310,Dec-19,0.46
엠플러스,259630,Dec-17,43.81
엠플러스,259630,Dec-18,1.74
엠플러스,259630,Dec-19,1.55
엠피대산,65150,Dec-11,5.01
엠피대산,65150,Dec-12,11.37
엠피대산,65150,Dec-13,39.43
엠피대산,65150,Dec-14,38.85
엠피대산,65150,Dec-15,-16.5
엠피대산,65150,Dec-16,0.45
엠피대산,65150,Dec-17,-0.09
엠피대산,65150,Dec-18,-0.47
엠피대산,65150,Dec-19,-1.9
연우,115960,Dec-15,13.74
연우,115960,Dec-16,57.85
연우,115960,Dec-17,15.48
연우,115960,Dec-18,5.31
연우,115960,Dec-19,14.51
연이비앤티,90740,Dec-11,1.84
연이비앤티,90740,Dec-12,2.36
연이비앤티,90740,Dec-13,11.8
연이비앤티,90740,Dec-14,6.26
연이비앤티,90740,Dec-15,4.54
연이비앤티,90740,Dec-16,6.57
연이비앤티,90740,Dec-17,-9.76
연이비앤티,90740,Dec-18,4.27
연이비앤티,90740,Dec-19,7.1
영우디에스피,143540,Dec-14,5.94
영우디에스피,143540,Dec-15,0.6
영우디에스피,143540,Dec-16,19.36
영우디에스피,143540,Dec-17,-0.52
영우디에스피,143540,Dec-18,-10.34
영우디에스피,143540,Dec-19,8.17
영원무역,111770,Dec-11,228.11
영원무역,111770,Dec-12,48.65
영원무역,111770,Dec-13,54.35
영원무역,111770,Dec-14,46.19
영원무역,111770,Dec-15,22.18
영원무역,111770,Dec-16,14.17
영원무역,111770,Dec-17,10.25
영원무역,111770,Dec-18,12.46
영원무역,111770,Dec-19,12.67
영원무역홀딩스,9970,Dec-11,270.8
영원무역홀딩스,9970,Dec-12,81.99
영원무역홀딩스,9970,Dec-13,86.41
영원무역홀딩스,9970,Dec-14,49.19
영원무역홀딩스,9970,Dec-15,25.15
영원무역홀딩스,9970,Dec-16,15.38
영원무역홀딩스,9970,Dec-17,11.74
영원무역홀딩스,9970,Dec-18,15.21
영원무역홀딩스,9970,Dec-19,17.22
영풍,670,Dec-11,22.44
영풍,670,Dec-12,30.6
영풍,670,Dec-13,10.2
영풍,670,Dec-14,-2.84
영풍,670,Dec-15,-0.66
영풍,670,Dec-16,-0.56
영풍,670,Dec-17,17.21
영풍,670,Dec-18,-9.39
영풍,670,Dec-19,6.54
영흥,12160,Dec-11,36.67
영흥,12160,Dec-12,6.94
영흥,12160,Dec-13,5.21
영흥,12160,Dec-14,2.38
영흥,12160,Dec-15,1.51
영흥,12160,Dec-16,0.28
영흥,12160,Dec-17,0.56
영흥,12160,Dec-18,-0.71
영흥,12160,Dec-19,1.26
예림당,36000,Dec-11,25.9
예림당,36000,Dec-12,37.95
예림당,36000,Dec-13,6.82
예림당,36000,Dec-14,12.64
예림당,36000,Dec-15,1.81
예림당,36000,Dec-16,6.66
예림당,36000,Dec-17,31.32
예림당,36000,Dec-18,22.91
예림당,36000,Dec-19,-0.83
예선테크,250930,Dec-16,-3.62
예선테크,250930,Dec-17,-2.42
예선테크,250930,Dec-18,-2.26
예선테크,250930,Dec-19,15.15
예스코홀딩스,15360,Dec-11,2.11
예스코홀딩스,15360,Dec-12,1.22
예스코홀딩스,15360,Dec-13,1.85
예스코홀딩스,15360,Dec-14,0.6
예스코홀딩스,15360,Dec-15,3.31
예스코홀딩스,15360,Dec-16,5.11
예스코홀딩스,15360,Dec-17,4.47
예스코홀딩스,15360,Dec-18,3.54
예스코홀딩스,15360,Dec-19,2.8
예스티,122640,Dec-15,15.27
예스티,122640,Dec-16,6.25
예스티,122640,Dec-17,11.38
예스티,122640,Dec-18,0.09
예스티,122640,Dec-19,-16.94
오공,45060,Dec-11,3.7
오공,45060,Dec-12,3.68
오공,45060,Dec-13,4.76
오공,45060,Dec-14,3.8
오공,45060,Dec-15,3.99
오공,45060,Dec-16,6.67
오공,45060,Dec-17,7.68
오공,45060,Dec-18,7.36
오공,45060,Dec-19,10.54
오디텍,80520,Dec-11,33.98
오디텍,80520,Dec-12,58.66
오디텍,80520,Dec-13,153.24
오디텍,80520,Dec-14,215.16
오디텍,80520,Dec-15,264.67
오디텍,80520,Dec-16,287.89
오디텍,80520,Dec-17,117.32
오디텍,80520,Dec-18,24.96
오디텍,80520,Dec-19,133.11
오뚜기,7310,Dec-11,18.57
오뚜기,7310,Dec-12,21.43
오뚜기,7310,Dec-13,25.81
오뚜기,7310,Dec-14,26.85
오뚜기,7310,Dec-15,34.02
오뚜기,7310,Dec-16,43.65
오뚜기,7310,Dec-17,46.09
오뚜기,7310,Dec-18,33.21
오뚜기,7310,Dec-19,18.84
오르비텍,46120,Dec-11,-26.17
오르비텍,46120,Dec-12,6.84
오르비텍,46120,Dec-13,-4.19
오르비텍,46120,Dec-14,-1.47
오르비텍,46120,Dec-15,2.24
오르비텍,46120,Dec-16,4.44
오르비텍,46120,Dec-17,4.08
오르비텍,46120,Dec-18,4.48
오르비텍,46120,Dec-19,3.02
오리엔탈정공,14940,Dec-11,-3.54
오리엔탈정공,14940,Dec-12,-3.42
오리엔탈정공,14940,Dec-13,0.32
오리엔탈정공,14940,Dec-14,-4.71
오리엔탈정공,14940,Dec-15,-0.74
오리엔탈정공,14940,Dec-16,0.28
오리엔탈정공,14940,Dec-17,0.62
오리엔탈정공,14940,Dec-18,-0.42
오리엔탈정공,14940,Dec-19,1.6
오리엔트바이오,2630,Mar-11,2.17
오리엔트바이오,2630,Mar-12,-5.08
오리엔트바이오,2630,Mar-13,0.98
오리엔트바이오,2630,Mar-14,-0.49
오리엔트바이오,2630,Mar-15,0.27
오리엔트바이오,2630,Mar-16,0.03
오리엔트바이오,2630,Mar-17,-3.28
오리엔트바이오,2630,Mar-18,-1.29
오리엔트바이오,2630,Mar-19,-2.94
오리엔트정공,65500,Dec-11,-4.65
오리엔트정공,65500,Dec-12,0.77
오리엔트정공,65500,Dec-13,0.82
오리엔트정공,65500,Dec-14,1.19
오리엔트정공,65500,Dec-15,1.09
오리엔트정공,65500,Dec-16,-0.27
오리엔트정공,65500,Dec-17,0.8
오리엔트정공,65500,Dec-18,-3.71
오리엔트정공,65500,Dec-19,-2.22
오리온,271560,Dec-17,9.27
오리온,271560,Dec-18,16.77
오리온,271560,Dec-19,30
오리온홀딩스,1800,Dec-11,5.67
오리온홀딩스,1800,Dec-12,6.86
오리온홀딩스,1800,Dec-13,6.87
오리온홀딩스,1800,Dec-14,8.03
오리온홀딩스,1800,Dec-15,10.1
오리온홀딩스,1800,Dec-16,12.97
오리온홀딩스,1800,Dec-17,5.85
오리온홀딩스,1800,Dec-18,14.38
오리온홀딩스,1800,Dec-19,24.37
오리콤,10470,Dec-11,1128.69
오리콤,10470,Dec-12,3916.3
오리콤,10470,Dec-13,3916.3
오리콤,10470,Dec-14,3916.3
오리콤,10470,Dec-15,3916.3
오리콤,10470,Dec-16,3916.3
오리콤,10470,Dec-17,3916.3
오리콤,10470,Dec-18,3916.3
오리콤,10470,Dec-19,88.4
오스코텍,39200,Dec-11,0.55
오스코텍,39200,Dec-12,-0.81
오스코텍,39200,Dec-13,-1.43
오스코텍,39200,Dec-14,-1.42
오스코텍,39200,Dec-15,1.02
오스코텍,39200,Dec-16,-2.51
오스코텍,39200,Dec-17,-11.98
오스코텍,39200,Dec-18,4.85
오스코텍,39200,Dec-19,-16.36
오스테오닉,226400,Dec-18,0.19
오스테오닉,226400,Dec-19,0.35
오스템,31510,Dec-11,3.48
오스템,31510,Dec-12,1.98
오스템,31510,Dec-13,2.26
오스템,31510,Dec-14,0.81
오스템,31510,Dec-15,2.43
오스템,31510,Dec-16,2.65
오스템,31510,Dec-17,1.1
오스템,31510,Dec-18,-0.38
오스템,31510,Dec-19,-1.94
오이솔루션,138080,Dec-14,39.74
오이솔루션,138080,Dec-15,1.45
오이솔루션,138080,Dec-16,13.22
오이솔루션,138080,Dec-17,-3.98
오이솔루션,138080,Dec-18,0.49
오이솔루션,138080,Dec-19,111.38
오킨스전자,80580,Dec-14,7.69
오킨스전자,80580,Dec-15,-7.97
오킨스전자,80580,Dec-16,-12.63
오킨스전자,80580,Dec-17,0.07
오킨스전자,80580,Dec-18,1.03
오킨스전자,80580,Dec-19,1.31
오텍,67170,Dec-11,2.93
오텍,67170,Dec-12,1.34
오텍,67170,Dec-13,1.58
오텍,67170,Dec-14,1.92
오텍,67170,Dec-15,2.62
오텍,67170,Dec-16,6.47
오텍,67170,Dec-17,5.96
오텍,67170,Dec-18,4.21
오텍,67170,Dec-19,3.74
오파스넷,173130,Dec-18,18.43
오파스넷,173130,Dec-19,11.75
오픈베이스,49480,Dec-11,4.26
오픈베이스,49480,Dec-12,4.18
오픈베이스,49480,Dec-13,2.01
오픈베이스,49480,Dec-14,3.79
오픈베이스,49480,Dec-15,5.24
오픈베이스,49480,Dec-16,8.7
오픈베이스,49480,Dec-17,2.18
오픈베이스,49480,Dec-18,-1.61
오픈베이스,49480,Dec-19,2.75
오하임아이엔티,309930,Dec-18,-5.05
오하임아이엔티,309930,Dec-19,-1.45
옵투스제약,131030,Dec-11,
옵투스제약,131030,Dec-12,3.72
옵투스제약,131030,Dec-13,11.33
