,정상영업이익증가율,영업이익증가률개별,영업이익증가률연결
849,1254789.63,11111111.11,11111111.11
850,1254789.63,11111111.11,11111111.11
851,-12.81,6.84,5.4
852,4.9,8.54,-0.85
853,-82.71,-97.24,-98.23
854,196.55,1397.95,0.0
855,1.29,10.66,0.0
856,-23.64,7.29,0.0
857,52.39,6.31,0.0
858,14.19,14.19,0.0
859,-75.61,11111111.11,33.42
860,347.86,-20.08,43.12
861,-95.54,-73.64,-95.54
862,810.29,73.2,810.29
863,8.9,65.52,8.9
864,-32.17,-115.19,-15.94
865,-637.35,11111111.11,-338.86
866,1254789.63,11111111.11,11111111.11
867,-87.21,-109.49,-69.61
868,152.79,11111111.11,369.76
869,7.53,56.21,0.0
870,-136.87,-136.87,0.0
871,0.0,11111111.11,0.0
872,-25.5,-61.16,0.0
873,-290.89,-290.89,0.0
874,0.0,11111111.11,0.0
875,42.25,27.01,0.0
876,-99.24,-107.56,0.0
877,567.55,11111111.11,0.0
878,-29.4,-27.91,0.0
879,-9.06,-8.33,0.0
880,-48.11,34.25,0.0
881,307.76,8.45,0.0
882,55.01,71.01,0.0
883,12.68,13.21,0.0
884,-33.72,-31.47,0.0
885,-62.26,-56.72,0.0
886,47.75,11111111.11,0.0
887,-11.46,-3.97,0.0
888,289.69,267.25,0.0
889,-43.53,-76.86,0.0
890,-9.27,27.64,0.0
891,-140.98,-140.98,0.0
892,0.0,11111111.11,0.0
893,-37.36,-37.36,0.0
894,295.56,92.72,168.24
895,-71.45,11111111.11,0.0
896,1254789.63,11111111.11,11111111.11
897,1254789.63,11111111.11,11111111.11
898,1254789.63,11111111.11,11111111.11
899,120.91,11111111.11,23.77
900,-165.2,-84.35,-165.2
901,2245.17,2245.17,11111111.11
902,2968.41,88.2,2968.41
903,-138.08,-8.36,16.6
904,-57.31,11111111.11,-57.31
905,-155.36,-155.36,0.0
906,0.0,11111111.11,0.0
907,-2.87,374.21,0.0
908,371.23,84.76,0.0
909,122.81,124.53,0.0
910,-1.22,-7.31,0.0
911,-65.35,-59.69,0.0
912,103.53,71.0,0.0
913,-22.05,11111111.11,0.0
914,-231.11,-136.55,-231.11
915,1254789.63,11111111.11,11111111.11
916,-163.51,-78.27,-163.51
917,382.78,382.78,11111111.11
918,-30.86,-33.19,-40.88
919,10.14,-7.17,38.11
920,-364.97,-59.58,-63.88
921,-168.55,-179.71,-168.55
922,1254789.63,11111111.11,11111111.11
923,53.79,53.17,43.52
924,-2.95,-3.15,-1.4
925,-14.0,8.1,4.18
926,5.24,-12.68,-14.92
927,20.95,34.03,32.22
928,-1.4,-8.46,-8.24
929,-45.76,-32.57,-33.46
930,38.24,-77.67,-76.79
931,-59.0,11111111.11,-58.85
932,-283.13,-285.67,-283.13
933,1254789.63,11111111.11,11111111.11
934,1254789.63,11111111.11,11111111.11
935,1254789.63,11111111.11,11111111.11
936,0.0,11111111.11,0.0
937,0.0,11111111.11,0.0
938,113.14,31.57,0.0
939,-43.64,-41.89,0.0
940,-37.63,11111111.11,0.0
941,1254789.63,11111111.11,11111111.11
942,-0.1,0.1,4.17
943,-170.78,-169.3,-170.78
944,1254789.63,11111111.11,11111111.11
945,36.73,-19.48,-19.57
946,-613.53,-239.31,-236.05
947,1254789.63,11111111.11,11111111.11
948,15.35,59.55,46.55
949,-30.16,11111111.11,-42.1
950,-48.93,-68.57,-48.93
951,2.15,3.51,-12.82
952,-7.76,-11.13,123.43
953,-41.6,10.68,-19.07
954,62.21,9.18,1.33
955,-48.66,-63.58,-23.49
956,234.07,181.4,38.61
957,-54.92,-9.78,1.46
958,109.08,11111111.11,25.38
959,-13.35,-13.35,0.0
960,-32.09,-41.57,-42.04
961,71.36,90.46,93.51
962,-45.99,-25.46,-27.22
963,36.09,2.57,-16.13
964,-37.18,-35.74,-40.56
965,17.1,26.13,50.45
966,-147.98,-31.07,-36.94
967,81.91,11111111.11,81.91
968,-39.84,1254789.63,1254789.63
969,32.21,25.48,19.21
970,-69.0,11111111.11,-56.4
971,10.98,1254789.63,0.0
972,-18.9,11111111.11,0.0
973,-12.88,26.5,55.07
974,-49.15,11.81,21.08
975,131.22,-25.25,-26.5
976,24.56,-38.14,9.27
977,-8.49,94.85,39.25
978,-104.04,11.04,3.43
979,-42.43,-15.56,-42.43
980,-1256.04,-40.14,-43.25
981,367.72,11111111.11,367.72
982,0.0,1254789.63,0.0
983,1254789.63,11111111.11,11111111.11
984,-40.34,-37.7,-40.34
985,-787.22,-612.37,-787.22
986,1254789.63,11111111.11,11111111.11
987,-93.4,-133.34,-93.4
988,137.84,11111111.11,137.84
989,609.9,88.14,609.9
990,-33.59,-111.54,-33.59
991,430.52,11111111.11,430.52
992,-26.46,11111111.11,-55.34
993,-56.06,-59.55,-56.06
994,-56.75,-53.52,-56.75
995,-90.87,-103.62,-90.87
996,2146.94,11111111.11,2146.94
997,-296.61,-211.14,-296.61
998,1254789.63,11111111.11,11111111.11
999,38.44,85.14,34.33
1000,-22.84,-42.39,-57.34
1001,-48.51,11111111.11,-1.95
1002,-68.76,-61.59,0.0
1003,-72.49,-72.49,0.0
1004,-408.65,-492.62,-408.65
1005,1254789.63,11111111.11,11111111.11
1006,1254789.63,11111111.11,11111111.11
1007,-753.65,-753.65,11111111.11
1008,1254789.63,11111111.11,11111111.11
1009,1254789.63,11111111.11,11111111.11
1010,1254789.63,11111111.11,11111111.11
1011,-60.85,1254789.63,1254789.63
1012,221.12,-31.33,-43.51
1013,-173.23,-90.96,-136.38
1014,885.83,885.83,11111111.11
1015,-757.37,-34.85,-49.98
1016,46.0,11111111.11,46.0
1017,-22.39,1254789.63,0.0
1018,-20.31,-20.31,0.0
1019,-44.51,-43.84,-40.03
1020,13.44,-21.69,-9.13
1021,-292.87,-182.95,-114.26
1022,1254789.63,11111111.11,11111111.11
1023,-44.2,-5.45,17.8
1024,75.43,26.44,34.05
1025,-31.29,11111111.11,-15.07
1026,-62.76,-65.99,-62.76
1027,-30.77,-31.08,-30.77
1028,-106.14,-106.63,-106.14
1029,1254789.63,11111111.11,11111111.11
1030,123.54,130.66,123.54
1031,26.92,25.58,26.92
1032,-16.15,-11.39,-16.15
1033,-126.03,-31.91,-33.61
1034,-58.73,11111111.11,-58.73
1035,-43.16,0.49,0.0
1036,-18.15,-22.73,0.0
1037,28.84,37.16,0.0
1038,-46.77,-40.65,0.0
1039,77.01,36.23,0.0
1040,465.8,58.95,0.0
1041,-73.38,-13.56,0.0
1042,19.87,28.95,0.0
1043,11.23,11111111.11,0.0
1044,-55.18,-19.32,-10.57
1045,-47.44,-73.71,-64.82
1046,-66.1,-84.88,-66.1
1047,-327.64,-327.64,0.0
1048,0.0,11111111.11,0.0
1049,-103.84,-103.84,0.0
1050,0.0,11111111.11,0.0
1051,-84.35,27.11,0.0
1052,0.0,11111111.11,0.0
1053,-53.13,-53.13,0.0
1054,-181.27,-181.27,0.0
1055,0.0,11111111.11,0.0
1056,61.06,61.06,0.0
1057,-17.21,-17.21,0.0
1058,124.48,36.41,0.0
1059,-28.38,-13.99,0.0
1060,-47.0,-41.33,0.0
1061,-67.39,11111111.11,0.0
1062,1254789.63,1254789.63,1254789.63
1063,-52.33,-69.12,-78.81
1064,-66.83,-70.05,-79.4
1065,-624.66,-1663.62,-4404.39
1066,1254789.63,11111111.11,11111111.11
1067,3.44,3.44,11111111.11
1068,1254789.63,11111111.11,11111111.11
1069,25.67,1254789.63,1254789.63
1070,-42.17,-80.69,-94.86
1071,-6728.93,-4228.86,-6728.93
1072,1254789.63,11111111.11,11111111.11
1073,0.0,11111111.11,0.0
1074,0.0,11111111.11,0.0
1075,-2155.32,-2155.32,0.0
1076,1254789.63,11111111.11,11111111.11
1077,1254789.63,11111111.11,11111111.11
1078,0.0,11111111.11,0.0
1079,0.0,0.0,0.0
1080,0.0,11111111.11,0.0
1081,-79.56,-53.33,-59.12
1082,241.81,66.22,69.93
1083,-19.95,-22.18,-23.74
1084,-19.95,20.61,11.82
1085,98.31,27.52,41.23
1086,31.78,36.99,32.5
1087,42.22,30.67,34.55
1088,5.07,4.58,4.49
1089,20.28,11111111.11,23.69
1090,-40.75,1254789.63,0.0
1091,-90.06,-67.67,-87.78
1092,684.31,533.75,811.67
1093,121.43,42.51,79.47
1094,-82.66,-67.88,-73.55
1095,-31.25,-59.8,-66.59
1096,463.11,171.16,519.26
1097,-82.22,-19.49,-47.56
1098,-486.52,-188.52,-228.37
1099,1254789.63,11111111.11,11111111.11
1100,-40.56,1254789.63,0.0
1101,-60.33,-60.33,0.0
1102,-1175.77,-354.63,-437.86
1103,1254789.63,11111111.11,11111111.11
1104,-1.67,41.7,29.88
1105,-82.66,11111111.11,-75.39
1106,-71.01,1254789.63,0.0
1107,-697.81,-697.81,0.0
1108,0.0,11111111.11,0.0
1109,1254789.63,1254789.63,1254789.63
1110,27.95,-19.48,-46.93
1111,-753.21,-633.72,-1008.44
1112,1254789.63,11111111.11,11111111.11
1113,-374.62,11111111.11,-359.16
1114,0.0,0.0,0.0
1115,0.0,0.0,0.0
1116,0.0,11111111.11,0.0
1117,51.9,1254789.63,1254789.63
1118,13.93,23.49,2.16
1119,-56.83,11111111.11,6.42
1120,-50.29,-44.57,0.0
1121,-95.13,-95.13,0.0
1122,464.46,464.46,0.0
1123,-44.45,-71.71,0.0
1124,482.75,136.4,0.0
1125,-92.9,227.64,0.0
1126,10.81,10.81,0.0
1127,17.77,6.97,4.76
1128,26.01,11111111.11,56.56
1129,-58.29,1254789.63,0.0
1130,230.48,11111111.11,0.0
1131,1.99,2.97,1.99
1132,1.48,-11.98,1.48
1133,-44.88,-49.08,-44.88
1134,-37.79,-31.96,-37.79
1135,-82.97,-142.39,-82.97
1136,564.7,11111111.11,564.7
1137,39.53,56.33,4.92
1138,14.89,65.09,53.42
1139,-23.21,11111111.11,-37.29
1140,1254789.63,11111111.11,11111111.11
1141,1254789.63,11111111.11,11111111.11
1142,-63.54,296.82,242.59
1143,339.22,41.8,36.1
1144,115.27,22.44,21.07
1145,-32.12,44.04,68.31
1146,-54.85,-49.68,-56.05
1147,-191.39,-78.33,-148.07
1148,1254789.63,11111111.11,11111111.11
1149,-45.18,-48.8,0.0
1150,110.2,-52.42,0.0
1151,-47.78,215.65,0.0
1152,15.39,3.23,0.0
1153,50.71,55.13,0.0
1154,104.55,110.07,0.0
1155,-77.11,-88.89,0.0
1156,261.57,791.09,0.0
1157,204.61,11111111.11,0.0
1158,13.31,27.88,13.31
1159,-118.52,-15.37,-5.3
1160,-86.51,-75.0,-86.51
1161,-117.58,66.06,-117.58
1162,247.98,247.98,11111111.11
1163,70.05,83.94,70.05
1164,-170.3,-80.78,-63.77
1165,-6.53,32.7,-6.53
1166,-153.15,11111111.11,47.9
1167,-56.24,-40.29,-26.61
1168,-166.6,-321.33,-166.6
1169,1254789.63,11111111.11,11111111.11
1170,-34.99,-34.99,11111111.11
1171,68.64,68.64,11111111.11
1172,34.02,-14.44,34.02
1173,-137.22,-137.22,0.0
1174,0.0,11111111.11,0.0
1175,0.0,11111111.11,0.0
1176,-24.36,-25.28,-24.36
1177,-3.62,-2.81,-3.62
1178,18.75,20.08,20.28
1179,21.5,24.72,24.16
1180,-24.73,-14.73,-14.83
1181,2.97,-27.69,-27.94
1182,0.84,10.24,9.4
1183,3.59,1.15,2.63
1184,5.0,11111111.11,14.18
1185,-2.1,1254789.63,1254789.63
1186,2.78,1.66,4.54
1187,-4.7,-14.42,-9.35
1188,17.45,11111111.11,-10.98
1189,-130.97,160.8,-28.26
1190,79.12,-12.34,79.12
1191,-95.96,22.19,-0.42
1192,1115.91,16.88,13.87
1193,178.59,223.04,33.3
1194,84.69,119.79,-2.47
1195,-73.81,29.53,-94.38
1196,-132.81,-74.88,112.82
1197,566.34,11111111.11,566.34
1198,-72.11,-72.11,0.0
1199,259.27,259.27,0.0
1200,-3.4,32.26,0.0
1201,139.95,24.17,0.0
1202,-19.9,-19.9,0.0
1203,-31.03,-18.24,-34.7
1204,-417.12,-225.92,-288.85
1205,1254789.63,11111111.11,11111111.11
1206,1254789.63,11111111.11,11111111.11
1207,-29.14,-39.96,-30.24
1208,-22.76,-85.32,-9.79
1209,110.81,1167.54,116.78
1210,-13.52,18.6,-11.94
1211,37.36,98.33,21.68
1212,158.03,-43.04,159.49
1213,-53.01,20.23,-18.17
1214,47.08,28.53,-9.29
1215,-30.29,11111111.11,-20.61
1216,-61.6,-73.73,-78.49
1217,15.08,77.06,109.41
1218,-73.3,-45.73,-56.58
1219,102.79,-48.36,-28.89
1220,7.14,43.61,34.41
1221,148.96,277.94,214.84
1222,50.37,48.65,62.28
1223,9.56,39.43,28.2
1224,1.64,11111111.11,-12.09
1225,1254789.63,11111111.11,11111111.11
1226,371.54,371.54,11111111.11
1227,-118.76,-182.02,-118.76
1228,1254789.63,11111111.11,11111111.11
1229,-2.29,1.39,45.31
1230,-96.09,-77.06,-78.22
1231,-33.09,126.6,-11.14
1232,-79.63,-27.9,-89.45
1233,-111.74,11111111.11,-2905.32
1234,-98.51,-66.86,-98.51
1235,2912.48,84.43,2912.48
1236,2.36,5.03,-11.58
1237,66.61,53.13,78.36
1238,34.91,-25.06,-28.01
1239,-55.62,24.3,20.25
1240,-124.92,-62.19,-67.02
1241,-48.64,-35.95,-48.64
1242,2274.82,11111111.11,231.59
1243,-53.31,-10.72,-9.02
1244,-135.55,-148.08,-135.55
1245,1254789.63,11111111.11,11111111.11
1246,-52.41,-72.23,-52.41
1247,-17.26,-8.83,-17.26
1248,123.12,197.94,123.12
1249,-27.46,-22.76,-26.47
1250,-107.73,-27.42,-39.22
1251,58.93,11111111.11,58.93
1252,-54.77,-57.02,0.0
1253,-74.15,-114.09,0.0
1254,338.89,11111111.11,0.0
1255,-84.13,-47.82,0.0
1256,400.08,-9.85,0.0
1257,55.72,65.23,0.0
1258,35.2,73.48,0.0
1259,3.52,0.75,0.0
1260,1254789.63,11111111.11,11111111.11
1261,39.66,1254789.63,0.0
1262,-83.41,-82.32,0.0
1263,-222.57,-222.57,0.0
1264,0.0,11111111.11,0.0
1265,0.0,11111111.11,0.0
1266,129.37,136.4,0.0
1267,93.84,80.66,0.0
1268,-4.78,5.85,0.0
1269,79.66,74.26,0.0
1270,52.77,51.73,0.0
1271,8.68,11.98,0.0
1272,2.69,9.07,0.0
1273,21.19,11.91,0.0
1274,-30.54,11111111.11,0.0
1275,11.6,19.98,16.69
1276,-44.0,-45.72,-41.65
1277,72.69,51.28,70.33
1278,62.07,59.11,40.52
1279,-4.04,-13.67,-6.33
1280,-5.63,-15.31,-4.88
1281,-4.24,-1.34,-1.29
1282,10.41,40.31,20.52
1283,15.76,11111111.11,16.28
1284,-53.39,-26.02,-34.07
1285,-11.93,-44.63,-49.68
1286,-28.68,-2.17,-16.17
1287,-0.59,-15.71,-0.05
1288,-9.76,-21.96,-42.87
1289,41.14,-43.41,-39.36
1290,27.39,86.9,120.54
1291,-103.26,-92.31,-157.11
1292,1254789.63,11111111.11,11111111.11
1293,-62.76,-60.64,-62.76
1294,118.2,155.7,118.2
1295,-45.71,16.41,-13.67
1296,204.43,-12.76,59.81
1297,94.12,35.97,54.9
1298,31.29,-37.3,-22.32
1299,72.56,141.71,58.37
1300,6.47,-4.01,-1.28
1301,22.69,11111111.11,47.73
1302,-60.26,39.83,-49.63
1303,-72.54,-26.42,-54.78
1304,47.43,36.05,463.5
1305,-47.11,31.22,-12.71
1306,-73.75,-16.79,-73.75
1307,246.67,5.61,246.67
1308,-79.36,22.8,28.64
1309,-388.06,-8.45,3.05
1310,3.78,11111111.11,3.78
1311,37.37,1254789.63,0.0
1312,-56.99,-52.2,0.0
1313,-143.28,-143.28,0.0
1314,0.0,11111111.11,0.0
1315,1115.38,11111111.11,0.0
1316,80.5,90.06,0.0
1317,31.93,11111111.11,0.0
1318,-40.13,1254789.63,1254789.63
1319,8.81,95.81,19.9
1320,4.97,-14.93,39.13
1321,-14.19,11111111.11,-9.91
1322,-17.38,-13.77,-46.18
1323,-225.88,-125.38,-225.88
1324,1254789.63,11111111.11,11111111.11
1325,-3923.68,-364.66,-3923.68
1326,1254789.63,11111111.11,11111111.11
1327,1254789.63,11111111.11,11111111.11
1328,1254789.63,11111111.11,11111111.11
1329,-344.2,-462.59,-596.65
1330,1254789.63,11111111.11,11111111.11
1331,-25.73,-27.58,-71.99
1332,54.02,-32.84,54.02
1333,-94.45,-87.61,-94.45
1334,1108.13,417.53,1108.13
1335,33.86,43.45,33.86
1336,-57.53,-57.92,-57.53
1337,-448.9,-448.9,0.0
1338,0.0,11111111.11,0.0
1339,1254789.63,11111111.11,11111111.11
1340,0.0,0.0,0.0
1341,0.0,0.0,0.0
1342,0.0,0.0,0.0
1343,0.0,11111111.11,0.0
1344,190.28,635.97,190.28
1345,-19.5,11111111.11,-43.69
1346,1254789.63,11111111.11,11111111.11
1347,1254789.63,11111111.11,11111111.11
1348,-476.47,-476.47,11111111.11
1349,1254789.63,11111111.11,11111111.11
1350,-73.05,-31.12,-79.74
1351,-1672.71,-742.94,-3222.47
1352,1254789.63,11111111.11,11111111.11
1353,1254789.63,11111111.11,11111111.11
1354,1254789.63,11111111.11,11111111.11
1355,-35.02,1254789.63,1254789.63
1356,0.0,0.0,0.0
1357,0.0,0.0,0.0
1358,0.0,11111111.11,0.0
1359,14.78,197.68,191.01
1360,-48.22,11111111.11,-21.44
1361,-29.76,-25.34,0.0
1362,20.04,20.04,0.0
1363,66.47,27.45,32.73
1364,36.16,24.19,12.73
1365,-66.28,-5.49,-11.25
1366,-34.81,-83.66,-76.24
1367,-4.48,-74.02,-35.37
1368,13.14,-80.61,39.25
1369,-202.71,11111111.11,310.2
1370,65.79,1254789.63,0.0
1371,85.03,49.56,0.0
1372,-66.62,11111111.11,0.0
1373,13.66,11111111.11,11111111.11
1374,-38.47,52.96,46.0
1375,-14.56,-14.21,-14.56
1376,-177.35,-180.13,-177.35
1377,1254789.63,11111111.11,11111111.11
1378,-257.07,10.76,11.7
1379,-62.57,-62.39,-62.57
1380,-61.35,-125.47,-61.35
1381,1072.6,11111111.11,1072.6
1382,-42.14,-32.77,0.0
1383,185.98,149.06,0.0
1384,55.72,51.39,0.0
1385,-40.86,-36.25,0.0
1386,-4.47,-31.87,0.0
1387,-73.52,-69.19,0.0
1388,18.59,80.37,0.0
1389,-36.4,-55.99,0.0
1390,80.01,11111111.11,0.0
1391,-194.41,-127.65,-194.41
1392,1254789.63,11111111.11,11111111.11
1393,47.7,11111111.11,525.89
1394,22.32,261.65,25.34
1395,-52.93,-84.61,-82.41
1396,-29.06,-76.52,254.0
1397,1725.56,1093.39,110.06
1398,-43.2,-73.99,86.92
1399,-93.78,11111111.11,-130.36
1400,-61.8,-20.42,-18.57
1401,-90.94,-9.71,-23.84
1402,442.65,-4.48,7.27
1403,-94.17,-41.95,-17.46
1404,8365.41,141.56,120.53
1405,-30.78,-2.04,12.01
1406,-81.05,29.98,-7.63
1407,-665.08,-31.65,-29.85
1408,-241.83,11111111.11,-241.83
1409,-35.77,-35.77,0.0
1410,-67.38,-82.4,0.0
1411,-13.68,-13.68,0.0
1412,34.94,34.94,0.0
1413,95.35,147.45,0.0
1414,88.93,47.18,0.0
1415,4.18,9.45,0.0
1416,-18.31,-18.31,0.0
1417,-21.45,11111111.11,-21.45
1418,44.26,109.39,31.09
1419,5.97,-63.84,-23.97
1420,-0.78,0.97,21.45
1421,31.7,16.93,104.22
1422,5.51,5.4,6.5
1423,-4.53,-42.49,-8.51
1424,-54.36,-66.56,-49.74
1425,-67.16,-60.29,-20.24
1426,50.47,11111111.11,-2.11
1427,16.55,1254789.63,1254789.63
1428,17.57,11111111.11,8.74
1429,0.0,0.0,0.0
1430,0.0,11111111.11,0.0
1431,-143.31,-130.6,-143.31
1432,1254789.63,11111111.11,11111111.11
1433,-24.17,11111111.11,-11.05
1434,1254789.63,1254789.63,0.0
1435,18.24,18.24,0.0
1436,-1.32,11111111.11,36.41
1437,1254789.63,1254789.63,1254789.63
1438,1254789.63,11111111.11,11111111.11
1439,1254789.63,11111111.11,11111111.11
1440,1254789.63,11111111.11,11111111.11
1441,1254789.63,11111111.11,11111111.11
1442,-477.45,-278.2,-477.45
1443,1254789.63,11111111.11,11111111.11
1444,31.17,20.69,21.81
1445,-114.29,-109.46,-114.29
1446,1254789.63,11111111.11,11111111.11
1447,-2.4,23.69,37.73
1448,271.16,260.92,255.32
1449,-49.93,-28.53,-55.71
1450,-684.93,130.67,190.83
1451,64.78,50.76,64.78
1452,-68.34,11111111.11,-75.41
1453,1254789.63,1254789.63,1254789.63
1454,21.25,-35.81,-34.16
1455,17.61,-4.07,-5.76
1456,-71.74,38.16,53.64
1457,-1626.88,-68.44,-54.55
1458,-69.18,11111111.11,-69.18
1459,-77.15,-47.45,0.0
1460,701.18,266.9,0.0
1461,-1.55,-1.97,0.0
1462,-78.78,-78.78,0.0
1463,116.21,116.21,0.0
1464,-68.0,-60.32,0.0
1465,115.96,51.32,0.0
1466,42.31,55.58,0.0
1467,-86.74,11111111.11,0.0
1468,69.15,1254789.63,0.0
1469,-81.48,-77.89,0.0
1470,-2165.81,-2165.81,0.0
1471,0.0,11111111.11,0.0
1472,0.0,11111111.11,0.0
1473,1254789.63,11111111.11,11111111.11
1474,1254789.63,11111111.11,11111111.11
1475,-1211.6,-289.94,-408.42
1476,1254789.63,11111111.11,11111111.11
1477,88.85,88.85,0.0
1478,-74.74,-66.75,0.0
1479,-979.32,-979.32,0.0
1480,0.0,11111111.11,0.0
1481,69.95,30.37,0.0
1482,-39.59,-38.17,0.0
1483,26.79,24.85,0.0
1484,6.69,-2.05,0.0
1485,-84.19,11111111.11,0.0
1486,-5.66,-3.73,15.16
1487,8.42,-6.6,-22.05
1488,-16.44,48.06,26.06
1489,-6.38,-26.64,-12.99
1490,60.05,16.03,87.58
1491,10.0,-12.38,8.49
1492,-38.3,-104.31,-35.46
1493,12.99,11111111.11,20.55
1494,17.96,11111111.11,11.91
1495,-46.44,-4.56,-46.44
1496,-204.22,-160.81,-204.22
1497,1254789.63,11111111.11,11111111.11
1498,-163.7,-163.7,11111111.11
1499,1254789.63,11111111.11,11111111.11
1500,208.35,-44.46,106.68
1501,-89.23,39.73,-50.26
1502,291.16,60.17,82.54
1503,13.49,11111111.11,-25.16
1504,1254789.63,11111111.11,11111111.11
1505,-26.46,-51.99,-26.46
1506,-137.06,-105.58,-137.06
1507,1254789.63,11111111.11,11111111.11
1508,495.08,121.4,495.08
1509,121.71,64.04,32.35
1510,-51.35,9.1,-10.67
1511,-45.34,-95.53,-65.98
1512,298.42,11111111.11,330.04
1513,0.0,0.0,0.0
1514,0.0,0.0,0.0
1515,0.0,11111111.11,0.0
1516,-37.81,-50.3,0.0
1517,1254789.63,11111111.11,11111111.11
1518,-115.95,-115.95,0.0
1519,0.0,11111111.11,0.0
1520,-326.89,-326.89,0.0
1521,0.0,11111111.11,0.0
1522,1254789.63,11111111.11,11111111.11
1523,-260.88,-323.37,-311.05
1524,1254789.63,11111111.11,11111111.11
1525,-468.13,-690.03,-563.02
1526,1254789.63,11111111.11,11111111.11
1527,-95.01,-126.05,0.0
1528,462.38,11111111.11,0.0
1529,-9479.96,-9479.96,0.0
1530,0.0,11111111.11,0.0
1531,-1858.91,-1858.91,0.0
1532,0.0,11111111.11,0.0
1533,0.0,11111111.11,0.0
1534,-377.61,-377.61,0.0
1535,0.0,11111111.11,0.0
1536,-44.63,1254789.63,0.0
1537,1254789.63,11111111.11,11111111.11
1538,350.94,767.58,0.0
1539,31.54,91.35,0.0
1540,48.4,48.15,0.0
1541,6.98,-6.63,0.0
1542,-0.23,-0.23,0.0
1543,34.41,-5.48,32.22
1544,3.26,2.22,26.71
1545,-19.22,-81.4,25.94
1546,155.77,11111111.11,67.33
1547,41.39,37.5,40.8
1548,54.38,55.32,38.72
1549,-34.16,-27.97,-26.02
1550,-15.06,-16.93,-17.1
1551,39.42,5.49,9.6
1552,-6.87,31.99,24.76
1553,13.67,17.87,17.21
1554,-2.4,20.05,17.07
1555,-33.95,11111111.11,-53.85
1556,138.85,1254789.63,1254789.63
1557,-24.16,11111111.11,-19.84
1558,1254789.63,1254789.63,1254789.63
1559,48.45,11111111.11,48.45
1560,68.29,1254789.63,0.0
1561,-77.05,-77.05,0.0
1562,-34.59,38.09,8.54
1563,60.18,60.85,81.8
1564,-60.9,40.68,-27.82
1565,-343.17,11111111.11,-91.11
1566,-21.76,1254789.63,1254789.63
1567,-13.22,-20.03,-21.08
1568,-7.25,-9.01,-12.47
1569,6.64,14.04,-2.05
1570,65.09,56.14,107.68
1571,-26.71,-40.61,-27.15
1572,-38.33,-6.95,-34.07
1573,1.09,-91.88,-96.15
1574,-18.22,11111111.11,758.53
1575,1254789.63,1254789.63,0.0
1576,0.0,0.0,0.0
1577,0.0,0.0,0.0
1578,0.0,0.0,0.0
1579,0.0,11111111.11,0.0
1580,0.0,11111111.11,0.0
1581,-1.64,1254789.63,0.0
1582,-31.18,-1.04,0.0
1583,77.94,16.1,0.0
1584,-7.4,-11.48,0.0
1585,-77.09,-57.08,0.0
1586,-50.37,-65.07,0.0
1587,469.5,11111111.11,0.0
1588,1.7,-27.46,-7.11
1589,11.01,9.57,-14.45
1590,-52.22,-66.24,-56.43
1591,26.89,129.45,54.97
1592,-299.38,-294.54,-299.38
1593,1254789.63,11111111.11,11111111.11
1594,-614.49,64.17,-78.45
1595,-2915.65,-175.44,-2915.65
1596,1254789.63,11111111.11,11111111.11
1597,1254789.63,1254789.63,1254789.63
1598,-23.34,-56.4,-8.12
1599,18.35,-106.89,-1.44
1600,-24.73,11111111.11,-1.67
1601,-66.7,-44.77,-61.47
1602,-16.57,-32.7,29.32
1603,275.05,679.55,70.49
1604,-25.7,-74.03,-14.4
1605,-12.89,-282.34,-29.15
1606,-46.14,11111111.11,-33.43
1607,92.08,1254789.63,0.0
1608,-32.8,-60.54,0.0
1609,-55.51,-78.69,0.0
1610,-746.09,-746.09,0.0
1611,0.0,11111111.11,0.0
1612,0.0,11111111.11,0.0
1613,0.0,0.0,0.0
1614,0.0,0.0,0.0
1615,0.0,0.0,0.0
1616,0.0,11111111.11,0.0
1617,10059.21,11111111.11,0.0
1618,1254789.63,1254789.63,0.0
1619,0.0,11111111.11,0.0
1620,0.0,11111111.11,0.0
1621,1254789.63,11111111.11,11111111.11
1622,1254789.63,11111111.11,11111111.11
1623,1254789.63,11111111.11,11111111.11
1624,1254789.63,11111111.11,11111111.11
1625,3.46,3.46,0.0
1626,-227.0,-227.0,0.0
1627,0.0,11111111.11,0.0
1628,2.36,63.23,0.0
1629,-123.45,-123.45,0.0
1630,1254789.63,11111111.11,11111111.11
1631,-1595.45,-257.44,-314.94
1632,1254789.63,11111111.11,11111111.11
1633,1254789.63,11111111.11,11111111.11
1634,86.76,86.17,86.76
1635,-18.62,-18.81,-18.62
1636,4.79,0.86,0.83
1637,6.51,10.14,10.18
1638,-18.07,-12.91,-13.13
1639,-17.59,-10.33,-10.48
1640,-24.96,-5.19,-4.93
1641,64.54,30.34,29.92
1642,57.94,11111111.11,37.3
1643,120.04,1254789.63,1254789.63
1644,1.82,1254789.63,1254789.63
1645,-0.83,-1.34,-3.76
1646,7.56,30.28,22.67
1647,-6.61,11111111.11,7.61
1648,0.0,0.0,0.0
1649,0.0,0.0,0.0
1650,0.0,11111111.11,0.0
1651,0.0,0.0,0.0
1652,0.0,0.0,0.0
1653,0.0,11111111.11,0.0
1654,55.88,55.62,55.88
1655,-57.33,11111111.11,-95.75
1656,-15.17,1254789.63,1254789.63
1657,-144.57,-155.19,-144.57
1658,1254789.63,11111111.11,11111111.11
1659,96.99,18.6,-2.28
1660,344.52,349.09,396.48
1661,-29.7,-35.55,-32.32
