0,회사명,거래소코드,회계년도,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
456,다산네트웍스,39560,18-Dec,0,0,0,0,0,0
457,다산네트웍스,39560,19-Dec,0,0,0,0,0,1
458,다이나믹디자인,145210,15-Dec,0,0,0,0,0,0
459,다이나믹디자인,145210,16-Dec,0,0,0,0,0,0
460,다이나믹디자인,145210,17-Dec,0,0,0,1,0,0
461,다이나믹디자인,145210,18-Dec,0,0,0,0,0,1
462,다이나믹디자인,145210,19-Dec,0,0,0,0,0,1
463,대구백화점,6370,18-Dec,0,1,0,0,0,0
464,대구백화점,6370,19-Dec,0,1,0,0,0,1
465,대동,490,11-Dec,0,0,0,0,0,1
466,대동,490,12-Dec,0,0,0,0,0,0
467,대동,490,13-Dec,0,0,0,0,0,0
468,대동,490,14-Dec,0,0,0,0,0,1
469,대동,490,15-Dec,0,0,0,0,0,0
470,대동,490,16-Dec,0,1,0,0,0,0
471,대동,490,17-Dec,0,1,0,0,0,1
472,대동,490,18-Dec,0,0,0,0,0,1
473,대동,490,19-Dec,0,0,0,0,0,0
474,대동스틸,48470,11-Dec,0,0,0,0,0,0
475,대동스틸,48470,12-Dec,0,0,0,0,0,0
476,대동스틸,48470,13-Dec,0,1,0,0,0,0
477,대동스틸,48470,14-Dec,0,0,0,0,0,0
478,대동스틸,48470,15-Dec,0,0,0,0,0,0
479,대동스틸,48470,16-Dec,0,0,0,0,0,0
480,대동스틸,48470,17-Dec,0,0,0,0,0,0
481,대동스틸,48470,18-Dec,0,0,0,0,0,0
482,대동스틸,48470,19-Dec,0,1,0,0,0,0
483,대림제지,17650,11-Dec,0,0,0,0,0,0
484,대림제지,17650,12-Dec,0,0,0,0,0,0
485,대림제지,17650,13-Dec,0,0,0,0,0,0
486,대림제지,17650,14-Dec,0,1,0,0,0,0
487,대림제지,17650,15-Dec,0,0,0,0,0,0
488,대림제지,17650,16-Dec,0,1,0,0,0,0
489,대림제지,17650,17-Dec,0,0,0,1,0,0
490,대림제지,17650,18-Dec,0,0,0,0,0,0
491,대림제지,17650,19-Dec,0,0,0,0,0,0
492,대명소노시즌,7720,11-Dec,0,0,0,0,0,0
493,대명소노시즌,7720,12-Dec,0,0,0,0,0,0
494,대명소노시즌,7720,13-Dec,0,0,0,0,0,1
495,대명소노시즌,7720,14-Dec,0,0,0,0,0,0
496,대명소노시즌,7720,15-Dec,0,0,0,1,0,0
497,대명소노시즌,7720,16-Dec,0,0,0,0,0,0
498,대명소노시즌,7720,17-Dec,0,0,0,0,0,1
499,대명소노시즌,7720,18-Dec,0,0,0,0,0,0
500,대명소노시즌,7720,19-Dec,0,0,0,0,0,0
501,대성미생물연구소,36480,11-Dec,0,0,0,0,0,0
502,대성미생물연구소,36480,12-Dec,0,0,0,0,0,0
503,대성미생물연구소,36480,13-Dec,0,0,0,0,0,0
504,대성미생물연구소,36480,14-Dec,0,0,0,0,0,0
505,대성미생물연구소,36480,15-Dec,0,0,0,0,0,0
506,대성미생물연구소,36480,16-Dec,0,0,0,0,0,0
507,대성미생물연구소,36480,17-Dec,0,0,0,0,0,0
508,대성미생물연구소,36480,18-Dec,0,0,0,0,0,0
509,대성미생물연구소,36480,19-Dec,0,0,0,0,0,0
510,대성엘텍,25440,11-Dec,0,0,0,0,0,1
511,대성엘텍,25440,12-Dec,0,0,0,0,0,1
512,대성엘텍,25440,13-Dec,0,0,0,0,0,1
513,대성엘텍,25440,14-Dec,0,0,0,0,0,0
514,대성엘텍,25440,15-Dec,0,0,0,0,0,0
515,대성엘텍,25440,16-Dec,0,0,0,0,0,1
516,대성엘텍,25440,17-Dec,0,0,0,0,0,0
517,대성엘텍,25440,18-Dec,0,0,0,0,0,1
518,대성엘텍,25440,19-Dec,0,0,0,0,0,0
519,대성파인텍,104040,11-Dec,0,0,0,0,0,1
520,대성파인텍,104040,12-Dec,0,0,0,0,0,0
521,대성파인텍,104040,13-Dec,0,0,0,0,0,0
522,대성파인텍,104040,14-Dec,0,0,0,1,0,0
523,대성파인텍,104040,15-Dec,0,0,0,0,0,0
524,대성파인텍,104040,16-Dec,0,0,0,0,0,1
525,대성파인텍,104040,17-Dec,0,1,0,0,0,1
526,대성파인텍,104040,18-Dec,0,0,0,0,0,0
527,대성파인텍,104040,19-Dec,0,0,0,0,0,0
528,대양금속,9190,11-Dec,0,0,0,0,0,0
529,대양금속,9190,12-Dec,0,0,0,0,0,1
530,대양금속,9190,13-Dec,0,0,0,0,0,0
531,대양금속,9190,14-Dec,0,0,0,0,0,0
532,대양금속,9190,15-Dec,0,0,0,0,0,0
533,대양금속,9190,16-Dec,0,0,0,0,0,0
534,대양금속,9190,17-Dec,0,0,0,0,0,0
535,대양금속,9190,18-Dec,0,0,0,0,0,0
536,대양금속,9190,19-Dec,0,0,0,0,0,0
537,대우건설,47040,11-Dec,0,0,0,0,0,0
538,대우건설,47040,12-Dec,0,0,0,0,0,0
539,대우건설,47040,13-Dec,0,0,0,1,0,1
540,대우건설,47040,14-Dec,0,0,0,0,0,0
541,대우건설,47040,15-Dec,0,0,0,0,0,1
542,대우건설,47040,16-Dec,0,0,0,0,0,0
543,대우건설,47040,17-Dec,0,0,0,0,0,0
544,대우건설,47040,18-Dec,0,0,0,0,0,0
545,대우건설,47040,19-Dec,0,0,0,0,0,0
546,대유에이텍,2880,11-Dec,0,0,0,0,0,1
547,대유에이텍,2880,12-Dec,0,0,0,0,0,0
548,대유에이텍,2880,13-Dec,0,0,0,0,0,0
549,대유에이텍,2880,14-Dec,0,0,0,0,0,1
550,대유에이텍,2880,15-Dec,0,0,0,0,0,0
551,대유에이텍,2880,16-Dec,0,0,0,0,0,1
552,대유에이텍,2880,17-Dec,0,1,0,0,0,0
553,대유에이텍,2880,18-Dec,0,0,0,0,0,0
554,대유에이텍,2880,19-Dec,0,1,0,0,0,1
555,대유플러스,300,11-Dec,0,0,0,0,0,0
556,대유플러스,300,12-Dec,0,0,0,0,0,1
557,대유플러스,300,13-Dec,0,1,0,0,0,1
558,대유플러스,300,14-Dec,0,0,0,0,0,0
559,대유플러스,300,15-Dec,0,0,0,0,0,0
560,대유플러스,300,16-Dec,0,0,0,0,0,0
561,대유플러스,300,17-Dec,0,0,0,0,0,1
562,대유플러스,300,18-Dec,0,0,0,1,0,0
563,대유플러스,300,19-Dec,0,0,0,0,0,1
564,대창,12800,11-Dec,0,0,0,0,0,0
565,대창,12800,12-Dec,0,1,0,0,0,1
566,대창,12800,13-Dec,0,0,0,0,0,0
567,대창,12800,14-Dec,0,1,0,1,0,0
568,대창,12800,15-Dec,0,0,0,0,0,0
569,대창,12800,16-Dec,0,0,0,0,0,0
570,대창,12800,17-Dec,0,0,0,0,0,0
571,대창,12800,18-Dec,0,0,0,0,0,1
572,대창,12800,19-Dec,0,0,0,0,0,0
573,대창솔루션,96350,11-Dec,0,0,0,0,0,0
574,대창솔루션,96350,12-Dec,0,0,0,0,0,0
575,대창솔루션,96350,13-Dec,0,1,0,0,0,0
576,대창솔루션,96350,14-Dec,0,0,0,0,0,0
577,대창솔루션,96350,15-Dec,0,0,0,0,0,1
578,대창솔루션,96350,16-Dec,0,0,0,0,0,0
579,대창솔루션,96350,17-Dec,0,1,0,0,0,0
580,대창솔루션,96350,18-Dec,0,0,0,0,0,1
581,대창솔루션,96350,19-Dec,0,0,0,0,0,0
582,대창스틸,140520,14-Dec,0,0,0,0,0,0
583,대창스틸,140520,15-Dec,0,0,0,1,0,1
584,대창스틸,140520,16-Dec,0,0,0,0,0,0
585,대창스틸,140520,17-Dec,0,0,0,0,0,1
586,대창스틸,140520,18-Dec,0,0,0,0,0,1
587,대창스틸,140520,19-Dec,0,0,0,0,0,0
588,대한과학,131220,11-Dec,0,0,0,0,0,0
589,대한과학,131220,12-Dec,0,0,0,0,0,0
590,대한과학,131220,13-Dec,0,0,0,0,0,0
591,대한과학,131220,14-Dec,0,1,0,0,0,1
592,대한과학,131220,15-Dec,0,0,0,0,0,0
593,대한과학,131220,16-Dec,0,0,0,0,0,0
594,대한과학,131220,17-Dec,0,1,0,0,0,0
595,대한과학,131220,18-Dec,0,0,0,0,0,1
596,대한과학,131220,19-Dec,0,0,0,0,0,0
597,대한항공,3490,11-Dec,0,0,0,0,0,0
598,대한항공,3490,12-Dec,0,1,0,0,0,0
599,대한항공,3490,13-Dec,0,0,0,0,0,1
600,대한항공,3490,14-Dec,0,0,0,0,0,0
601,대한항공,3490,15-Dec,0,0,0,0,0,0
602,대한항공,3490,16-Dec,0,0,0,0,0,0
603,대한항공,3490,17-Dec,0,0,0,0,0,1
604,대한항공,3490,18-Dec,0,0,0,0,0,0
605,대한항공,3490,19-Dec,0,0,0,0,0,1
606,대호에이엘,69460,11-Dec,0,0,0,0,0,1
607,대호에이엘,69460,12-Dec,0,1,0,0,0,0
608,대호에이엘,69460,13-Dec,0,0,0,0,0,0
609,대호에이엘,69460,14-Dec,0,0,0,0,0,0
610,대호에이엘,69460,15-Dec,0,0,0,0,0,0
611,대호에이엘,69460,16-Dec,0,0,0,0,0,0
612,대호에이엘,69460,17-Dec,0,0,0,0,0,0
613,대호에이엘,69460,18-Dec,0,0,0,0,0,0
614,대호에이엘,69460,19-Dec,0,0,0,0,0,0
615,대호특수강,21040,11-Dec,0,0,0,0,0,0
616,대호특수강,21040,12-Dec,0,0,0,1,0,0
617,대호특수강,21040,13-Dec,0,1,0,0,0,0
618,대호특수강,21040,14-Dec,0,0,0,0,0,0
619,대호특수강,21040,15-Dec,0,0,0,0,0,0
620,대호특수강,21040,16-Dec,0,0,0,0,0,0
621,대호특수강,21040,17-Dec,0,0,0,0,0,0
622,대호특수강,21040,18-Dec,0,0,0,0,0,0
623,대호특수강,21040,19-Dec,0,0,0,0,0,0
624,더 미동,161570,13-Dec,0,0,0,0,0,0
625,더 미동,161570,14-Dec,0,0,0,1,0,0
626,더 미동,161570,15-Dec,0,0,0,0,0,0
627,더 미동,161570,16-Dec,0,1,0,0,0,0
628,더 미동,161570,17-Dec,0,0,0,0,0,0
629,더 미동,161570,18-Dec,0,0,0,0,0,0
630,더 미동,161570,19-Dec,0,0,0,0,0,0
631,더블유아이,73570,11-Dec,0,0,0,0,0,1
632,더블유아이,73570,12-Dec,0,0,0,1,0,0
633,더블유아이,73570,13-Dec,0,0,0,0,0,0
634,더블유아이,73570,14-Dec,0,0,0,1,0,0
635,더블유아이,73570,15-Dec,0,0,0,0,0,0
636,더블유아이,73570,16-Dec,0,0,0,0,0,0
637,더블유아이,73570,17-Dec,0,0,0,0,0,0
638,더블유아이,73570,18-Dec,0,0,0,0,0,0
639,더블유아이,73570,19-Dec,0,0,0,0,0,0
640,덕성,4830,11-Dec,0,0,0,0,0,1
641,덕성,4830,12-Dec,0,1,0,0,0,1
642,덕성,4830,13-Dec,0,0,0,0,0,0
643,덕성,4830,14-Dec,0,0,0,0,0,0
644,덕성,4830,15-Dec,0,0,0,0,0,1
645,덕성,4830,16-Dec,0,1,0,0,0,1
646,덕성,4830,17-Dec,0,0,0,0,0,0
647,덕성,4830,18-Dec,0,1,0,0,0,0
648,덕성,4830,19-Dec,0,0,0,0,0,0
649,덕신하우징,90410,14-Dec,0,0,0,0,0,0
650,덕신하우징,90410,15-Dec,0,0,0,1,0,0
651,덕신하우징,90410,16-Dec,0,1,0,0,0,0
652,덕신하우징,90410,17-Dec,0,0,0,0,0,0
653,덕신하우징,90410,18-Dec,0,0,0,0,0,1
654,덕신하우징,90410,19-Dec,0,0,0,0,0,0
655,데이타솔루션,263800,17-Dec,0,0,0,0,0,0
656,데이타솔루션,263800,18-Dec,0,0,0,0,0,0
657,데이타솔루션,263800,19-Dec,0,0,0,0,0,0
658,덱스터스튜디오,206560,15-Dec,0,0,0,0,0,0
659,덱스터스튜디오,206560,16-Dec,0,0,0,1,0,1
660,덱스터스튜디오,206560,17-Dec,0,0,0,0,0,0
661,덱스터스튜디오,206560,18-Dec,0,0,0,0,0,0
662,덱스터스튜디오,206560,19-Dec,0,0,0,0,0,0
663,도화엔지니어링,2150,11-Dec,0,0,0,0,0,0
664,도화엔지니어링,2150,12-Dec,0,1,0,0,0,0
665,도화엔지니어링,2150,13-Dec,0,0,0,0,0,0
666,도화엔지니어링,2150,14-Dec,0,0,0,0,0,0
667,도화엔지니어링,2150,15-Dec,0,0,0,0,0,0
668,도화엔지니어링,2150,16-Dec,0,0,0,0,0,0
669,도화엔지니어링,2150,17-Dec,0,0,0,0,0,0
670,도화엔지니어링,2150,18-Dec,0,0,0,0,0,0
671,도화엔지니어링,2150,19-Dec,0,0,0,0,0,1
672,동국알앤에스,75970,11-Dec,0,0,0,0,0,0
673,동국알앤에스,75970,12-Dec,0,0,0,0,0,0
674,동국알앤에스,75970,13-Dec,0,0,0,0,0,0
675,동국알앤에스,75970,14-Dec,0,0,0,0,0,0
676,동국알앤에스,75970,15-Dec,0,0,0,0,0,0
677,동국알앤에스,75970,16-Dec,0,1,0,0,0,1
678,동국알앤에스,75970,17-Dec,0,0,0,0,0,0
679,동국알앤에스,75970,18-Dec,0,0,0,0,0,1
680,동국알앤에스,75970,19-Dec,0,0,0,0,0,0
681,동국에스엔씨,100130,11-Dec,0,0,0,0,0,0
682,동국에스엔씨,100130,12-Dec,0,1,0,0,0,0
683,동국에스엔씨,100130,13-Dec,0,0,0,1,0,0
684,동국에스엔씨,100130,14-Dec,0,0,0,0,0,0
685,동국에스엔씨,100130,15-Dec,0,0,0,0,0,0
686,동국에스엔씨,100130,16-Dec,0,0,0,0,0,0
687,동국에스엔씨,100130,17-Dec,0,0,0,0,0,0
688,동국에스엔씨,100130,18-Dec,0,1,0,0,0,0
689,동국에스엔씨,100130,19-Dec,0,1,0,0,0,0
690,동방,4140,11-Dec,0,0,0,0,0,0
691,동방,4140,12-Dec,0,0,0,0,0,1
692,동방,4140,13-Dec,0,0,0,0,0,0
693,동방,4140,14-Dec,0,0,0,0,0,0
694,동방,4140,15-Dec,0,0,0,0,0,1
695,동방,4140,16-Dec,0,1,0,0,0,0
696,동방,4140,17-Dec,0,0,0,0,0,0
697,동방,4140,18-Dec,0,1,0,0,0,1
698,동방,4140,19-Dec,0,1,0,0,0,1
699,동방선기,99410,11-Dec,0,0,0,0,0,0
700,동방선기,99410,12-Dec,0,0,0,0,0,0
701,동방선기,99410,13-Dec,0,0,0,0,0,0
702,동방선기,99410,14-Dec,0,0,0,0,0,0
703,동방선기,99410,15-Dec,0,0,0,0,0,0
704,동방선기,99410,16-Dec,0,0,0,0,0,0
705,동방선기,99410,17-Dec,0,0,0,0,0,0
706,동방선기,99410,18-Dec,0,0,0,0,0,0
707,동방선기,99410,19-Dec,0,0,0,0,0,0
708,동성케미컬,102260,11-Dec,0,0,0,0,0,0
709,동성케미컬,102260,12-Dec,0,0,0,0,0,1
710,동성케미컬,102260,13-Dec,0,0,0,1,0,0
711,동성케미컬,102260,14-Dec,0,0,0,0,0,0
712,동성케미컬,102260,15-Dec,0,0,0,1,0,0
713,동성케미컬,102260,16-Dec,0,0,0,0,0,1
714,동성케미컬,102260,17-Dec,0,0,0,1,0,0
715,동성케미컬,102260,18-Dec,0,0,0,0,0,0
716,동성케미컬,102260,19-Dec,0,0,0,0,0,0
717,동성화인텍,33500,11-Dec,0,0,0,0,0,0
718,동성화인텍,33500,12-Dec,0,0,0,0,0,0
719,동성화인텍,33500,13-Dec,0,0,0,1,0,0
720,동성화인텍,33500,14-Dec,0,0,0,0,0,0
721,동성화인텍,33500,15-Dec,0,0,0,0,0,0
722,동성화인텍,33500,16-Dec,0,0,0,0,0,0
723,동성화인텍,33500,17-Dec,0,0,0,0,0,0
724,동성화인텍,33500,18-Dec,0,1,0,0,0,0
725,동성화인텍,33500,19-Dec,0,0,0,0,0,0
726,동양,1520,11-Dec,0,0,0,0,0,0
727,동양,1520,12-Dec,0,0,0,0,0,0
728,동양,1520,13-Dec,0,0,0,0,0,0
729,동양,1520,14-Dec,0,0,1,0,0,0
730,동양,1520,15-Dec,0,0,1,0,0,1
731,동양,1520,16-Dec,0,0,0,0,0,0
732,동양,1520,17-Dec,0,1,0,0,0,0
733,동양,1520,18-Dec,0,0,0,0,0,0
734,동양,1520,19-Dec,0,0,0,0,0,0
735,동양고속,84670,11-Dec,0,0,0,0,0,1
736,동양고속,84670,12-Dec,0,1,0,0,0,0
737,동양고속,84670,13-Dec,0,0,0,0,0,0
738,동양고속,84670,14-Dec,0,1,0,0,0,0
739,동양고속,84670,15-Dec,0,0,0,0,0,1
740,동양고속,84670,16-Dec,0,0,0,0,0,0
741,동양고속,84670,17-Dec,0,1,0,0,0,0
742,동양고속,84670,18-Dec,0,0,0,0,0,0
743,동양고속,84670,19-Dec,0,1,0,0,0,1
744,동양에스텍,60380,11-Dec,0,0,0,0,0,0
745,동양에스텍,60380,12-Dec,0,0,0,0,0,1
746,동양에스텍,60380,13-Dec,0,0,0,0,0,0
747,동양에스텍,60380,14-Dec,0,0,0,0,0,0
748,동양에스텍,60380,15-Dec,0,0,0,0,0,0
749,동양에스텍,60380,16-Dec,0,0,0,0,0,1
750,동양에스텍,60380,17-Dec,0,0,0,0,0,0
751,동양에스텍,60380,18-Dec,0,0,0,0,0,0
752,동양에스텍,60380,19-Dec,0,1,0,0,0,0
753,동우팜투테이블,88910,11-Dec,0,0,0,0,0,0
754,동우팜투테이블,88910,12-Dec,0,0,0,0,0,0
755,동우팜투테이블,88910,13-Dec,0,0,0,0,0,0
756,동우팜투테이블,88910,14-Dec,0,0,0,1,0,0
757,동우팜투테이블,88910,15-Dec,0,0,0,0,0,0
758,동우팜투테이블,88910,16-Dec,0,0,0,0,0,0
759,동우팜투테이블,88910,17-Dec,0,1,0,0,0,0
760,동우팜투테이블,88910,18-Dec,0,0,0,0,0,0
761,동우팜투테이블,88910,19-Dec,0,0,0,0,0,0
762,동운아나텍,94170,15-Dec,0,0,0,0,0,0
763,동운아나텍,94170,16-Dec,0,0,0,0,0,0
764,동운아나텍,94170,17-Dec,0,1,0,0,0,0
765,동운아나텍,94170,18-Dec,0,0,0,0,0,0
766,동운아나텍,94170,19-Dec,0,0,0,0,0,0
767,동일기연,32960,11-Dec,0,0,0,0,0,0
768,동일기연,32960,12-Dec,0,1,0,0,0,0
769,동일기연,32960,13-Dec,0,0,0,0,0,0
770,동일기연,32960,14-Dec,0,0,0,0,0,1
771,동일기연,32960,15-Dec,0,0,0,0,0,0
772,동일기연,32960,16-Dec,0,0,0,0,0,0
773,동일기연,32960,17-Dec,0,0,0,0,0,0
774,동일기연,32960,18-Dec,0,0,0,0,0,0
775,동일기연,32960,19-Dec,0,0,0,0,0,0
776,두산,150,11-Dec,0,0,0,0,0,1
777,두산,150,12-Dec,0,0,0,0,0,0
778,두산,150,13-Dec,0,0,0,1,0,1
779,두산,150,14-Dec,0,0,0,0,0,0
780,두산,150,15-Dec,0,0,0,0,0,0
781,두산,150,16-Dec,0,0,0,0,0,0
782,두산,150,17-Dec,0,0,0,0,0,0
783,두산,150,18-Dec,0,0,0,0,0,1
784,두산,150,19-Dec,0,1,0,0,0,0
785,두산테스나,131970,13-Dec,0,0,0,0,0,0
786,두산테스나,131970,14-Dec,0,0,0,0,0,0
787,두산테스나,131970,15-Dec,0,1,0,0,0,0
788,두산테스나,131970,16-Dec,0,1,0,0,0,0
789,두산테스나,131970,17-Dec,0,0,0,0,0,0
790,두산테스나,131970,18-Dec,0,0,0,0,0,0
791,두산테스나,131970,19-Dec,0,0,0,0,0,0
792,듀오백,73190,11-Dec,0,0,0,0,0,1
793,듀오백,73190,12-Dec,0,1,0,0,0,0
794,듀오백,73190,13-Dec,0,1,0,0,0,1
795,듀오백,73190,14-Dec,0,1,0,0,0,1
796,듀오백,73190,15-Dec,0,0,0,0,0,0
797,듀오백,73190,16-Dec,0,0,0,1,0,1
798,듀오백,73190,17-Dec,0,0,0,0,0,0
799,듀오백,73190,18-Dec,0,0,0,0,0,0
800,듀오백,73190,19-Dec,0,0,0,0,0,0
801,드래곤플라이,30350,11-Dec,0,0,0,0,0,0
802,드래곤플라이,30350,12-Dec,0,0,0,0,0,1
803,드래곤플라이,30350,13-Dec,0,1,0,0,0,0
804,드래곤플라이,30350,14-Dec,0,1,0,0,0,0
805,드래곤플라이,30350,15-Dec,0,0,0,0,0,0
806,드래곤플라이,30350,16-Dec,0,0,0,1,0,1
807,드래곤플라이,30350,17-Dec,0,0,0,0,0,0
808,드래곤플라이,30350,18-Dec,0,0,0,0,0,0
809,드래곤플라이,30350,19-Dec,0,0,0,0,0,0
810,드림어스컴퍼니,60570,11-Dec,0,0,0,0,0,0
811,드림어스컴퍼니,60570,12-Dec,0,0,0,0,0,1
812,드림어스컴퍼니,60570,13-Dec,0,0,0,0,0,0
813,드림어스컴퍼니,60570,14-Dec,0,0,0,0,0,0
814,드림어스컴퍼니,60570,15-Dec,0,0,0,1,0,1
815,드림어스컴퍼니,60570,16-Dec,0,0,0,0,0,0
816,드림어스컴퍼니,60570,17-Dec,0,0,0,0,0,1
817,드림어스컴퍼니,60570,18-Dec,0,0,0,0,0,0
818,드림어스컴퍼니,60570,19-Dec,0,0,0,0,0,0
819,디비아이엔씨,12030,11-Dec,0,0,0,0,0,1
820,디비아이엔씨,12030,12-Dec,0,1,0,0,0,0
821,디비아이엔씨,12030,13-Dec,0,0,0,0,0,0
822,디비아이엔씨,12030,14-Dec,0,1,0,0,0,0
823,디비아이엔씨,12030,15-Dec,0,0,0,0,0,0
824,디비아이엔씨,12030,16-Dec,0,0,0,0,0,0
825,디비아이엔씨,12030,17-Dec,0,0,0,0,0,0
826,디비아이엔씨,12030,18-Dec,0,0,0,0,0,0
827,디비아이엔씨,12030,19-Dec,0,0,0,0,0,0
828,디아이,3160,11-Dec,0,0,0,0,0,1
829,디아이,3160,12-Dec,0,1,0,0,0,0
830,디아이,3160,13-Dec,0,0,0,0,0,0
831,디아이,3160,14-Dec,0,0,0,0,0,0
832,디아이,3160,15-Dec,0,0,0,1,0,0
833,디아이,3160,16-Dec,0,1,0,0,0,0
834,디아이,3160,17-Dec,0,0,0,0,0,0
835,디아이,3160,18-Dec,0,0,0,1,0,0
836,디아이,3160,19-Dec,0,1,0,0,0,0
837,디아이씨,92200,11-Dec,0,0,0,0,0,1
838,디아이씨,92200,12-Dec,0,0,0,0,0,0
839,디아이씨,92200,13-Dec,0,0,0,0,0,0
840,디아이씨,92200,14-Dec,0,0,0,0,0,0
841,디아이씨,92200,15-Dec,0,1,0,0,0,0
842,디아이씨,92200,16-Dec,0,0,0,0,0,1
843,디아이씨,92200,17-Dec,0,0,0,0,0,0
844,디아이씨,92200,18-Dec,0,0,0,0,0,0
845,디아이씨,92200,19-Dec,0,0,0,0,0,0
846,디아크,78590,11-Dec,0,0,0,0,0,0
847,디아크,78590,12-Dec,0,0,0,0,0,0
848,디아크,78590,13-Dec,0,0,0,0,0,0
849,디아크,78590,14-Dec,0,0,0,0,0,0
850,디아크,78590,15-Dec,0,0,0,0,0,0
851,디아크,78590,16-Dec,0,0,0,0,0,0
852,디아크,78590,17-Dec,0,0,0,0,0,0
853,디아크,78590,18-Dec,0,0,0,0,0,0
854,디아크,78590,19-Dec,0,0,0,0,0,0
855,디에스앤엘,141020,13-Dec,0,0,0,0,0,0
856,디에스앤엘,141020,14-Dec,0,0,0,0,0,1
857,디에스앤엘,141020,15-Dec,0,0,0,0,0,0
858,디에스앤엘,141020,16-Dec,0,0,0,0,0,0
859,디에스앤엘,141020,17-Dec,0,0,0,0,0,0
860,디에스앤엘,141020,18-Dec,0,0,0,0,0,0
861,디에스앤엘,141020,19-Dec,0,0,0,0,0,1
862,디에스케이,109740,11-Dec,0,0,0,0,0,0
863,디에스케이,109740,12-Dec,0,0,0,0,0,1
864,디에스케이,109740,13-Dec,0,1,0,0,0,1
865,디에스케이,109740,14-Dec,0,0,0,0,0,0
866,디에스케이,109740,15-Dec,0,0,0,0,0,0
867,디에스케이,109740,16-Dec,0,0,0,0,0,1
868,디에스케이,109740,17-Dec,0,1,0,1,0,0
869,디에스케이,109740,18-Dec,0,0,0,0,0,1
870,디에스케이,109740,19-Dec,0,1,0,0,0,1
871,디에이테크놀로지,196490,14-Dec,0,0,0,0,0,0
872,디에이테크놀로지,196490,15-Dec,0,0,0,1,0,1
873,디에이테크놀로지,196490,16-Dec,0,0,0,0,0,0
874,디에이테크놀로지,196490,17-Dec,0,0,0,0,0,1
875,디에이테크놀로지,196490,18-Dec,0,1,0,1,0,1
876,디에이테크놀로지,196490,19-Dec,0,1,0,0,0,0
877,디에이피,66900,11-Dec,0,0,0,0,0,0
878,디에이피,66900,12-Dec,0,0,0,0,0,0
879,디에이피,66900,13-Dec,0,0,0,0,0,0
880,디에이피,66900,14-Dec,0,0,0,0,0,0
881,디에이피,66900,15-Dec,0,0,0,0,0,0
882,디에이피,66900,16-Dec,0,0,0,0,0,0
883,디에이피,66900,17-Dec,0,0,0,0,0,0
884,디에이피,66900,18-Dec,0,0,0,0,0,0
885,디에이피,66900,19-Dec,0,0,0,0,0,0
886,디엔에이링크,127120,11-Dec,0,0,0,0,0,0
887,디엔에이링크,127120,12-Dec,0,0,0,0,0,0
888,디엔에이링크,127120,13-Dec,0,0,0,1,0,0
889,디엔에이링크,127120,14-Dec,0,0,0,0,0,0
890,디엔에이링크,127120,15-Dec,0,0,0,0,0,0
891,디엔에이링크,127120,16-Dec,0,0,0,0,0,0
892,디엔에이링크,127120,17-Dec,0,0,0,0,0,0
893,디엔에이링크,127120,18-Dec,0,0,0,0,0,0
894,디엔에이링크,127120,19-Dec,0,0,0,0,0,1
895,디엔에프,92070,11-Dec,0,0,0,0,0,0
896,디엔에프,92070,12-Dec,0,0,0,0,0,0
897,디엔에프,92070,13-Dec,0,0,0,0,0,0
898,디엔에프,92070,14-Dec,0,0,0,0,0,0
899,디엔에프,92070,15-Dec,0,0,0,0,0,0
900,디엔에프,92070,16-Dec,0,0,0,0,0,0
901,디엔에프,92070,17-Dec,0,0,0,0,0,0
902,디엔에프,92070,18-Dec,0,0,0,0,0,0
903,디엔에프,92070,19-Dec,0,1,0,0,0,0
904,디엠에스,68790,11-Dec,0,0,0,0,0,0
905,디엠에스,68790,12-Dec,0,0,0,0,0,0
906,디엠에스,68790,13-Dec,0,0,0,0,0,0
907,디엠에스,68790,14-Dec,0,0,0,0,0,0
908,디엠에스,68790,15-Dec,0,0,0,0,0,0
909,디엠에스,68790,16-Dec,0,0,0,0,0,1
910,디엠에스,68790,17-Dec,0,0,0,0,0,1
911,디엠에스,68790,18-Dec,0,0,0,0,0,0
912,디엠에스,68790,19-Dec,0,0,0,0,0,0
913,디오,39840,11-Dec,0,0,0,0,0,0
914,디오,39840,12-Dec,0,0,0,0,0,0
915,디오,39840,13-Dec,0,0,0,0,0,0
916,디오,39840,14-Dec,0,0,0,0,0,1
917,디오,39840,15-Dec,0,0,0,0,0,0
918,디오,39840,16-Dec,0,0,0,1,0,1
919,디오,39840,17-Dec,0,0,0,1,0,1
920,디오,39840,18-Dec,0,0,0,0,0,1
921,디오,39840,19-Dec,0,0,0,0,0,1
922,디이엔티,79810,11-Dec,0,0,0,0,0,0
923,디이엔티,79810,12-Dec,0,1,0,0,0,0
924,디이엔티,79810,13-Dec,0,0,0,0,0,0
925,디이엔티,79810,14-Dec,0,0,0,0,0,0
926,디이엔티,79810,15-Dec,0,0,0,1,0,1
927,디이엔티,79810,16-Dec,0,0,0,1,0,0
928,디이엔티,79810,17-Dec,0,0,0,1,0,1
929,디이엔티,79810,18-Dec,0,0,0,0,0,0
930,디이엔티,79810,19-Dec,0,0,0,0,0,1
931,디지아이,43360,11-Dec,0,0,0,0,0,0
932,디지아이,43360,12-Dec,0,1,0,0,0,0
